ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2019Totaal_1;WmoClienten2018InstroomWlz2019_2;SamenloopWmoWlz2018Wlz2019_3;WmoClientenGebruikWlz2019Totaal_4;WmoClienten2018InstroomWlzIn2019_5;SamenloopWmoWlz2018WlzIn2019_6;WmoClientenGebruikWlz2019Totaal_7;WmoClienten2018InstroomWlzIn2019_8;SamenloopWmoWlz2018WlzIn2019_9
197;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Leudal;495.0;100.0;390.0;22.42;4.64;17.78;16.0;3.0;13.0
198;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Leusden;305.0;85.0;220.0;18.87;5.2;13.68;12.0;3.0;9.0
199;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Lingewaal;;;;;;;;;
200;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Lingewaard;450.0;95.0;355.0;19.47;4.12;15.35;12.0;2.0;9.0
201;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Lisse;225.0;65.0;155.0;18.46;5.46;13.0;12.0;3.0;8.0
202;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Littenseradiel;;;;;;;;;
203;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Lochem;200.0;65.0;135.0;21.41;6.81;14.59;7.0;2.0;5.0
204;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Loon op Zand;350.0;65.0;285.0;21.51;3.98;17.52;18.0;3.0;15.0
205;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Lopik;;;;;;;;;
206;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Loppersum;25.0;15.0;10.0;11.76;6.33;5.43;3.0;2.0;1.0
207;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Losser;415.0;70.0;345.0;24.54;4.15;20.39;22.0;4.0;18.0
208;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maasdriel;225.0;50.0;175.0;19.35;4.2;15.15;11.0;2.0;9.0
209;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maasgouw;135.0;65.0;70.0;16.85;7.99;8.86;7.0;3.0;3.0
210;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maassluis;475.0;85.0;390.0;15.04;2.64;12.4;17.0;3.0;14.0
211;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Maastricht;1990.0;425.0;1565.0;19.05;4.06;14.99;17.0;4.0;14.0
212;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Marne;;;;;;;;;
213;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Marum;90.0;20.0;70.0;22.38;4.87;17.52;11.0;2.0;8.0
214;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Medemblik;605.0;85.0;520.0;27.02;3.8;23.22;16.0;2.0;14.0
215;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meerssen;260.0;55.0;205.0;18.91;4.01;14.89;16.0;3.0;12.0
216;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meierijstad;240.0;125.0;115.0;13.84;7.32;6.52;4.0;2.0;2.0
217;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Menameradiel;;;;;;;;;
218;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Menterwolde;;;;;;;;;
219;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Meppel;565.0;115.0;450.0;23.4;4.7;18.7;20.0;4.0;16.0
220;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Middelburg (Z.);;;;;;;;;
221;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Delfland;105.0;30.0;75.0;16.99;5.18;11.81;7.0;2.0;5.0
222;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Drenthe;;;;;;;;;
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Midden-Groningen;310.0;145.0;165.0;10.94;5.05;5.89;6.0;3.0;3.0
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mill en Sint Hubert;85.0;30.0;55.0;18.86;6.58;12.28;9.0;3.0;6.0
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Moerdijk;495.0;100.0;395.0;20.4;4.15;16.25;16.0;3.0;13.0
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Molenlanden;;;;;;;;;
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Molenwaard;;;;;;;;;
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montferland;255.0;115.0;140.0;13.87;6.18;7.69;8.0;4.0;5.0
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Montfoort;70.0;25.0;50.0;19.05;6.08;12.96;6.0;2.0;4.0
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Mook en Middelaar;45.0;20.0;25.0;15.81;6.53;9.28;7.0;3.0;4.0
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Muiden;;;;;;;;;
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Naarden;;;;;;;;;
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Neder-Betuwe;210.0;50.0;160.0;19.94;4.7;15.24;11.0;3.0;9.0
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nederweert;180.0;50.0;130.0;21.6;5.97;15.63;12.0;3.0;9.0
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Neerijnen;150.0;40.0;105.0;23.49;6.51;16.98;15.0;4.0;11.0
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwegein;590.0;140.0;450.0;16.2;3.9;12.3;11.0;3.0;9.0
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nieuwkoop;;;;;;;;;
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijkerk;430.0;105.0;325.0;19.13;4.65;14.48;13.0;3.0;10.0
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nijmegen;1655.0;435.0;1220.0;15.57;4.09;11.48;11.0;3.0;8.0
240;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nissewaard;1125.0;260.0;865.0;16.33;3.79;12.55;16.0;4.0;12.0
241;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noardeast-Fryslân;;;;;;;;;
242;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noord-Beveland;;;;;;;;;
243;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordenveld;390.0;115.0;275.0;21.26;6.3;14.96;15.0;4.0;10.0
244;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordoostpolder;495.0;105.0;390.0;21.13;4.48;16.65;13.0;3.0;10.0
245;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordwijk;595.0;95.0;500.0;29.92;4.87;25.05;27.0;4.0;22.0
246;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Noordwijkerhout;210.0;20.0;190.0;34.65;3.12;31.53;15.0;1.0;14.0
247;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nuenen, Gerwen en Nederwetten;190.0;70.0;120.0;18.02;6.62;11.41;10.0;4.0;6.0
248;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nunspeet;455.0;80.0;370.0;31.88;5.7;26.18;21.0;4.0;17.0
249;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Nuth;;;;;;;;;
250;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oegstgeest;300.0;80.0;225.0;23.87;6.19;17.68;15.0;4.0;11.0
251;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oirschot;;;;;;;;;
252;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oisterwijk;350.0;70.0;280.0;26.57;5.45;21.12;16.0;3.0;13.0
253;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldambt;740.0;160.0;580.0;16.01;3.48;12.52;23.0;5.0;18.0
254;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldebroek;225.0;55.0;170.0;20.27;4.86;15.41;12.0;3.0;9.0
255;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oldenzaal;520.0;135.0;385.0;19.13;4.99;14.13;20.0;5.0;15.0
256;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Olst-Wijhe;270.0;50.0;225.0;25.59;4.52;21.07;18.0;3.0;15.0
257;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ommen;;;;;;;;;
258;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Onderbanken;;;;;;;;;
259;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oost Gelre;230.0;90.0;145.0;17.95;6.84;11.11;9.0;4.0;6.0
260;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oosterhout;400.0;150.0;255.0;16.48;6.07;10.41;9.0;3.0;5.0
261;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ooststellingwerf;410.0;75.0;335.0;22.69;4.19;18.5;19.0;4.0;16.0
262;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oostzaan;;;;;;;;;
263;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opmeer;80.0;25.0;50.0;17.45;6.04;11.41;8.0;3.0;5.0
264;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Opsterland;320.0;70.0;250.0;19.89;4.47;15.41;13.0;3.0;10.0
265;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oss;915.0;245.0;670.0;16.21;4.37;11.84;12.0;3.0;9.0
266;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oud-Beijerland;215.0;45.0;165.0;18.73;4.05;14.69;11.0;2.0;8.0
267;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oude IJsselstreek;460.0;125.0;335.0;18.98;5.09;13.9;14.0;4.0;10.0
268;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ouder-Amstel;75.0;15.0;55.0;18.36;4.22;14.14;7.0;2.0;5.0
269;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Oudewater;105.0;25.0;80.0;21.6;4.73;16.87;13.0;3.0;10.0
270;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Overbetuwe;275.0;70.0;205.0;19.01;4.89;14.12;7.0;2.0;5.0
271;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Papendrecht;310.0;90.0;220.0;17.34;4.94;12.4;12.0;3.0;8.0
272;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Peel en Maas;460.0;115.0;345.0;23.64;6.01;17.63;13.0;3.0;9.0
273;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pekela;170.0;50.0;120.0;15.27;4.46;10.8;17.0;5.0;12.0
274;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Pijnacker-Nootdorp;510.0;95.0;415.0;25.19;4.74;20.44;12.0;2.0;10.0
275;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Purmerend;1280.0;265.0;1015.0;21.55;4.45;17.1;19.0;4.0;15.0
276;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Putten;310.0;80.0;230.0;24.7;6.24;18.47;16.0;4.0;12.0
277;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Raalte;555.0;115.0;440.0;24.48;5.12;19.36;18.0;4.0;14.0
278;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reimerswaal;;;;;;;;;
279;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renkum;375.0;115.0;260.0;18.55;5.75;12.8;14.0;4.0;10.0
280;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Renswoude;;;;;;;;;
281;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Reusel-De Mierden;;;;;;;;;
282;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rheden;645.0;140.0;505.0;23.14;5.05;18.09;17.0;4.0;14.0
283;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rhenen;265.0;45.0;220.0;22.83;4.05;18.78;17.0;3.0;14.0
284;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Ridderkerk;645.0;185.0;460.0;19.71;5.6;14.11;17.0;5.0;12.0
285;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijnwaarden;;;;;;;;;
286;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijssen-Holten;;;;;;;;;
287;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rijswijk (ZH.);610.0;175.0;435.0;17.04;4.9;12.15;14.0;4.0;10.0
288;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roerdalen;90.0;35.0;55.0;14.42;5.8;8.62;5.0;2.0;3.0
289;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roermond;835.0;190.0;645.0;19.58;4.42;15.16;17.0;4.0;13.0
290;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Ronde Venen;315.0;85.0;230.0;18.63;4.94;13.69;9.0;2.0;6.0
291;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Roosendaal;1160.0;230.0;930.0;19.52;3.84;15.68;18.0;3.0;14.0
292;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rotterdam;7425.0;1640.0;5785.0;14.68;3.25;11.44;14.0;3.0;11.0
293;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rozendaal;10.0;5.0;5.0;24.24;9.09;15.15;6.0;2.0;4.0
294;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Rucphen;95.0;50.0;45.0;10.94;5.88;5.06;5.0;3.0;2.0
295;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schagen;;;;;;;;;
296;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Scherpenzeel;100.0;25.0;80.0;20.4;4.6;15.8;13.0;3.0;10.0
297;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiedam;1050.0;220.0;830.0;14.93;3.11;11.82;16.0;3.0;13.0
298;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schiermonnikoog;5.0;5.0;0.0;10.64;6.38;4.26;6.0;4.0;2.0
299;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schijndel;;;;;;;;;
300;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schinnen;;;;;;;;;
301;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Schouwen-Duiveland;305.0;95.0;210.0;16.48;5.22;11.25;11.0;3.0;7.0
302;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Simpelveld;;;;;;;;;
303;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint Anthonis;;;;;;;;;
304;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint-Michielsgestel;275.0;55.0;220.0;23.86;4.74;19.12;12.0;2.0;9.0
305;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sint-Oedenrode;;;;;;;;;
306;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sittard-Geleen;1855.0;360.0;1495.0;21.34;4.16;17.18;23.0;4.0;18.0
307;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sliedrecht;650.0;70.0;585.0;33.27;3.47;29.8;32.0;3.0;29.0
308;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Slochteren;;;;;;;;;
309;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Sluis;280.0;75.0;200.0;16.0;4.38;11.63;14.0;4.0;10.0
310;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Smallingerland;720.0;150.0;565.0;20.46;4.3;16.16;16.0;3.0;12.0
311;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Soest;550.0;130.0;420.0;20.18;4.76;15.42;14.0;3.0;11.0
312;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Someren;265.0;45.0;220.0;24.56;4.19;20.37;16.0;3.0;13.0
313;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Son en Breugel;190.0;45.0;145.0;26.16;6.3;19.86;14.0;3.0;11.0
314;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stadskanaal;575.0;130.0;445.0;15.72;3.6;12.13;21.0;5.0;16.0
315;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Staphorst;75.0;25.0;50.0;15.86;5.71;10.15;6.0;2.0;4.0
316;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stede Broec;90.0;40.0;50.0;13.78;5.82;7.96;5.0;2.0;3.0
317;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenbergen;;;;;;;;;
318;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Steenwijkerland;465.0;115.0;350.0;17.34;4.25;13.09;13.0;3.0;10.0
319;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stein (L.);;;;;;;;;
320;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Stichtse Vecht;595.0;165.0;430.0;19.67;5.48;14.19;11.0;3.0;8.0
321;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Strijen;50.0;15.0;40.0;13.16;3.29;9.87;7.0;2.0;5.0
322;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Súdwest-Fryslân;1145.0;240.0;905.0;14.21;3.0;11.21;16.0;3.0;12.0
323;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terneuzen;405.0;135.0;265.0;16.87;5.73;11.13;9.0;3.0;6.0
324;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Terschelling;40.0;10.0;30.0;18.89;5.53;13.36;10.0;3.0;7.0
325;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Texel;155.0;45.0;110.0;24.68;7.17;17.52;13.0;4.0;9.0
326;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Teylingen;410.0;100.0;310.0;23.65;5.7;17.95;14.0;3.0;10.0
327;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tholen;200.0;55.0;145.0;16.45;4.48;11.97;10.0;3.0;7.0
328;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tiel;550.0;95.0;455.0;20.54;3.54;17.01;16.0;3.0;13.0
329;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tilburg;3135.0;445.0;2690.0;24.05;3.41;20.64;17.0;2.0;15.0
330;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tubbergen;315.0;75.0;240.0;23.81;5.53;18.27;18.0;4.0;14.0
331;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Twenterand;250.0;70.0;180.0;20.29;5.58;14.71;9.0;3.0;7.0
332;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tynaarlo;380.0;70.0;305.0;25.94;4.93;21.01;14.0;3.0;11.0
333;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Tytsjerksteradiel;330.0;65.0;265.0;18.56;3.71;14.85;13.0;3.0;10.0
334;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uden;330.0;90.0;240.0;15.75;4.26;11.49;9.0;3.0;7.0
335;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uitgeest;85.0;25.0;60.0;16.57;5.13;11.44;8.0;2.0;5.0
336;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Uithoorn;230.0;60.0;170.0;20.62;5.42;15.2;10.0;3.0;7.0
337;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Urk;175.0;30.0;145.0;26.52;4.27;22.26;12.0;2.0;10.0
338;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrecht (gemeente);2835.0;605.0;2230.0;16.83;3.59;13.24;10.0;2.0;8.0
339;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Utrechtse Heuvelrug;1070.0;170.0;895.0;30.57;4.92;25.64;26.0;4.0;22.0
340;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vaals;55.0;35.0;25.0;12.56;7.49;5.07;6.0;4.0;2.0
341;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenburg aan de Geul;315.0;60.0;255.0;24.8;4.75;20.05;22.0;4.0;17.0
342;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Valkenswaard;285.0;110.0;175.0;17.3;6.58;10.72;11.0;4.0;7.0
343;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veendam;380.0;85.0;295.0;18.61;4.17;14.44;16.0;4.0;13.0
344;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veenendaal;;;;;;;;;
345;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veere;;;;;;;;;
346;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veghel;;;;;;;;;
347;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Veldhoven;;;;;;;;;
348;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Velsen;900.0;215.0;685.0;19.48;4.68;14.81;16.0;4.0;12.0
349;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venlo;1480.0;290.0;1190.0;17.48;3.43;14.05;17.0;3.0;14.0
350;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Venray;420.0;95.0;325.0;17.36;3.84;13.52;11.0;3.0;9.0
351;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vianen;135.0;35.0;100.0;15.74;4.02;11.72;8.0;2.0;6.0
352;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vijfheerenlanden;;;;;;;;;
353;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlaardingen;1200.0;250.0;950.0;15.99;3.36;12.63;20.0;4.0;16.0
354;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlagtwedde;;;;;;;;;
355;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlieland;5.0;0.0;5.0;9.38;1.56;7.81;6.0;1.0;5.0
356;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vlissingen;565.0;135.0;430.0;17.43;4.17;13.26;15.0;4.0;11.0
357;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voerendaal;;;;;;;;;
358;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorschoten;330.0;80.0;255.0;27.02;6.37;20.65;16.0;4.0;12.0
359;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Voorst;455.0;85.0;375.0;27.31;4.97;22.34;23.0;4.0;18.0
360;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Vught;430.0;60.0;370.0;35.69;4.99;30.7;20.0;3.0;17.0
361;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waadhoeke;560.0;125.0;435.0;19.47;4.33;15.14;15.0;3.0;11.0
362;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalre;85.0;35.0;50.0;19.06;7.4;11.66;6.0;2.0;4.0
363;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waalwijk;645.0;135.0;510.0;21.12;4.41;16.72;16.0;3.0;13.0
364;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waddinxveen;300.0;60.0;235.0;25.38;5.28;20.1;13.0;3.0;10.0
365;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wageningen;460.0;105.0;355.0;19.13;4.38;14.75;13.0;3.0;10.0
366;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wassenaar;280.0;65.0;220.0;26.14;5.84;20.3;13.0;3.0;10.0
367;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Waterland;185.0;50.0;135.0;17.61;4.62;12.99;13.0;3.0;9.0
368;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weert;650.0;145.0;505.0;21.96;4.96;17.0;15.0;3.0;12.0
369;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weesp;;;;;;;;;
370;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Werkendam;245.0;55.0;190.0;20.55;4.76;15.79;11.0;3.0;9.0
371;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;West Betuwe;;;;;;;;;
372;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;West Maas en Waal;;;;;;;;;
373;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerkwartier;;;;;;;;;
374;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerveld;270.0;60.0;210.0;22.28;4.95;17.33;16.0;4.0;13.0
375;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westervoort;;;;;;;;;
376;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westerwolde;;;;;;;;;
377;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westland;1170.0;235.0;935.0;23.79;4.77;19.02;13.0;3.0;10.0
378;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Weststellingwerf;310.0;80.0;225.0;19.95;5.25;14.7;14.0;4.0;11.0
379;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Westvoorne;;;;;;;;;
380;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wierden;225.0;80.0;145.0;18.16;6.3;11.86;11.0;4.0;7.0
381;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijchen;515.0;125.0;390.0;20.0;4.81;15.19;15.0;4.0;12.0
382;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijdemeren;180.0;50.0;130.0;18.24;5.12;13.11;9.0;3.0;6.0
383;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wijk bij Duurstede;195.0;35.0;160.0;17.12;3.04;14.07;10.0;2.0;8.0
384;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Winsum;;;;;;;;;
385;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Winterswijk;;;;;;;;;
386;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woensdrecht;270.0;65.0;210.0;18.27;4.25;14.03;14.0;3.0;11.0
387;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woerden;520.0;120.0;400.0;20.02;4.61;15.41;12.0;3.0;10.0
388;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;De Wolden;345.0;60.0;285.0;28.06;4.95;23.11;17.0;3.0;14.0
389;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Wormerland;;;;;;;;;
390;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woudenberg;150.0;25.0;125.0;23.59;4.06;19.53;15.0;3.0;12.0
391;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Woudrichem;125.0;30.0;95.0;20.03;4.89;15.14;11.0;3.0;8.0
392;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaanstad;1370.0;335.0;1035.0;16.42;4.01;12.41;11.0;3.0;8.0
393;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zaltbommel;310.0;70.0;240.0;21.31;4.81;16.49;14.0;3.0;11.0
394;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zandvoort;335.0;45.0;290.0;27.1;3.66;23.43;23.0;3.0;20.0
395;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zederik;105.0;30.0;75.0;21.6;6.38;15.23;9.0;3.0;7.0
396;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeevang;;;;;;;;;
397;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeewolde;160.0;35.0;125.0;17.63;3.99;13.64;8.0;2.0;7.0
398;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zeist;975.0;195.0;785.0;24.89;4.94;19.95;19.0;4.0;15.0
399;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zevenaar;490.0;140.0;350.0;14.49;4.13;10.36;13.0;4.0;10.0
400;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Zoetermeer;865.0;255.0;610.0;13.0;3.84;9.16;8.0;2.0;6.0
