ID;Bedrijfskenmerken;Perioden;OpenstaandeVacatures_1;OntstaneVacatures_2;VervuldeVacatures_3
6311;854 Hoger onderwijs;1999 2e kwartaal;1.5;2.0;2.0
6312;854 Hoger onderwijs;1999 3e kwartaal;1.4;2.0;2.0
6313;854 Hoger onderwijs;1999 4e kwartaal;1.5;2.0;2.0
6314;854 Hoger onderwijs;1999 jaargem. /jaartotaal;1.5;8.0;8.0
6315;854 Hoger onderwijs;2000 1e kwartaal;1.5;2.0;2.0
6316;854 Hoger onderwijs;2000 2e kwartaal;1.8;2.0;2.0
6317;854 Hoger onderwijs;2000 3e kwartaal;1.6;2.0;3.0
6318;854 Hoger onderwijs;2000 4e kwartaal;2.1;3.0;2.0
6319;854 Hoger onderwijs;2000 jaargem. /jaartotaal;1.7;10.0;9.0
6320;854 Hoger onderwijs;2001 1e kwartaal;1.4;2.0;2.0
6321;854 Hoger onderwijs;2001 2e kwartaal;1.4;2.0;2.0
6322;854 Hoger onderwijs;2001 3e kwartaal;1.3;2.0;2.0
6323;854 Hoger onderwijs;2001 4e kwartaal;1.6;2.0;1.0
6324;854 Hoger onderwijs;2001 jaargem. /jaartotaal;1.5;8.0;8.0
6325;854 Hoger onderwijs;2002 1e kwartaal;1.0;2.0;2.0
6326;854 Hoger onderwijs;2002 2e kwartaal;1.2;1.0;1.0
6327;854 Hoger onderwijs;2002 3e kwartaal;0.8;1.0;2.0
6328;854 Hoger onderwijs;2002 4e kwartaal;0.9;1.0;1.0
6329;854 Hoger onderwijs;2002 jaargem. /jaartotaal;1.0;5.0;6.0
6330;854 Hoger onderwijs;2003 1e kwartaal;0.7;1.0;1.0
6331;854 Hoger onderwijs;2003 2e kwartaal;0.9;1.0;1.0
6332;854 Hoger onderwijs;2003 3e kwartaal;0.6;1.0;1.0
6333;854 Hoger onderwijs;2003 4e kwartaal;0.6;1.0;1.0
6334;854 Hoger onderwijs;2003 jaargem. /jaartotaal;0.7;4.0;4.0
6335;854 Hoger onderwijs;2004 1e kwartaal;1.0;1.0;1.0
6336;854 Hoger onderwijs;2004 2e kwartaal;1.3;1.0;1.0
6337;854 Hoger onderwijs;2004 3e kwartaal;0.9;1.0;1.0
6338;854 Hoger onderwijs;2004 4e kwartaal;1.0;1.0;1.0
6339;854 Hoger onderwijs;2004 jaargem. /jaartotaal;1.0;5.0;4.0
6340;854 Hoger onderwijs;2005 1e kwartaal;1.1;1.0;1.0
6341;854 Hoger onderwijs;2005 2e kwartaal;1.6;2.0;1.0
6342;854 Hoger onderwijs;2005 3e kwartaal;1.4;1.0;2.0
6343;854 Hoger onderwijs;2005 4e kwartaal;1.5;1.0;1.0
6344;854 Hoger onderwijs;2005 jaargem. /jaartotaal;1.3;6.0;5.0
6345;854 Hoger onderwijs;2006 1e kwartaal;1.4;1.0;1.0
6346;854 Hoger onderwijs;2006 2e kwartaal;1.3;2.0;2.0
6347;854 Hoger onderwijs;2006 3e kwartaal;1.1;2.0;2.0
6348;854 Hoger onderwijs;2006 4e kwartaal;1.7;2.0;2.0
6349;854 Hoger onderwijs;2006 jaargem. /jaartotaal;1.3;7.0;7.0
6350;854 Hoger onderwijs;2007 1e kwartaal;1.7;2.0;2.0
6351;854 Hoger onderwijs;2007 2e kwartaal;1.8;2.0;2.0
6352;854 Hoger onderwijs;2007 3e kwartaal;1.5;2.0;2.0
6353;854 Hoger onderwijs;2007 4e kwartaal;1.6;2.0;2.0
6354;854 Hoger onderwijs;2007 jaargem. /jaartotaal;1.7;7.0;7.0
6355;854 Hoger onderwijs;2008 1e kwartaal;2.1;2.0;2.0
6356;854 Hoger onderwijs;2008 2e kwartaal;1.5;2.0;2.0
6357;854 Hoger onderwijs;2008 3e kwartaal;1.4;2.0;2.0
6358;854 Hoger onderwijs;2008 4e kwartaal;1.8;2.0;1.0
6359;854 Hoger onderwijs;2008 jaargem. /jaartotaal;1.7;8.0;8.0
6360;854 Hoger onderwijs;2009 1e kwartaal;1.3;2.0;2.0
6361;854 Hoger onderwijs;2009 2e kwartaal;1.0;2.0;2.0
6362;854 Hoger onderwijs;2009 3e kwartaal;0.8;1.0;2.0
6363;854 Hoger onderwijs;2009 4e kwartaal;0.9;1.0;1.0
6364;854 Hoger onderwijs;2009 jaargem. /jaartotaal;1.1;6.0;7.0
6365;854 Hoger onderwijs;2010 1e kwartaal;0.7;1.0;1.0
6366;854 Hoger onderwijs;2010 2e kwartaal;1.0;1.5;1.1
6367;854 Hoger onderwijs;2010 3e kwartaal;0.8;1.2;1.5
6368;854 Hoger onderwijs;2010 4e kwartaal;0.8;1.3;1.3
6369;854 Hoger onderwijs;2010 jaargem. /jaartotaal;0.8;5.0;5.0
6370;854 Hoger onderwijs;2011 1e kwartaal;0.7;1.0;1.0
6371;854 Hoger onderwijs;2011 2e kwartaal;0.7;2.0;2.0
6372;854 Hoger onderwijs;2011 3e kwartaal;0.6;1.0;1.0
6373;854 Hoger onderwijs;2011 4e kwartaal;0.6;1.0;1.0
6374;854 Hoger onderwijs;2011 jaargem. /jaartotaal;0.7;5.0;5.0
6375;854 Hoger onderwijs;2012 1e kwartaal;0.6;1.0;1.0
6376;854 Hoger onderwijs;2012 2e kwartaal;0.9;2.0;2.0
6377;854 Hoger onderwijs;2012 3e kwartaal;0.7;1.0;1.0
6378;854 Hoger onderwijs;2012 4e kwartaal;0.7;1.0;1.0
6379;854 Hoger onderwijs;2012 jaargem. /jaartotaal;0.7;6.0;6.0
6380;854 Hoger onderwijs;2013 1e kwartaal;0.7;1.0;1.0
6381;854 Hoger onderwijs;2013 2e kwartaal;0.8;2.0;1.0
6382;854 Hoger onderwijs;2013 3e kwartaal;0.7;1.0;1.0
6383;854 Hoger onderwijs;2013 4e kwartaal;0.7;2.0;2.0
6384;854 Hoger onderwijs;2013 jaargem. /jaartotaal;0.7;6.0;6.0
6385;854 Hoger onderwijs;2014 1e kwartaal;0.8;2.0;2.0
6386;854 Hoger onderwijs;2014 2e kwartaal;0.8;2.0;2.0
6387;854 Hoger onderwijs;2014 3e kwartaal;0.8;2.0;2.0
6388;854 Hoger onderwijs;2014 4e kwartaal;0.9;2.0;1.0
6389;854 Hoger onderwijs;2014 jaargem. /jaartotaal;0.8;7.0;7.0
6390;854 Hoger onderwijs;2015 1e kwartaal;1.3;2.0;2.0
6391;854 Hoger onderwijs;2015 2e kwartaal;1.2;2.0;2.0
6392;854 Hoger onderwijs;2015 3e kwartaal;1.1;2.0;2.0
6393;854 Hoger onderwijs;2015 4e kwartaal;1.2;2.0;2.0
6394;854 Hoger onderwijs;2015 jaargem. /jaartotaal;1.2;8.0;7.0
6395;854 Hoger onderwijs;2016 1e kwartaal;1.2;2.0;2.0
6396;854 Hoger onderwijs;2016 2e kwartaal;1.4;3.0;2.0
6397;854 Hoger onderwijs;2016 3e kwartaal;1.1;2.0;2.0
6398;854 Hoger onderwijs;2016 4e kwartaal;1.3;2.0;2.0
6399;854 Hoger onderwijs;2016 jaargem. /jaartotaal;1.2;8.0;8.0
6400;854 Hoger onderwijs;2017 1e kwartaal;1.5;2.0;2.0
6401;854 Hoger onderwijs;2017 2e kwartaal;1.6;2.0;2.0
6402;854 Hoger onderwijs;2017 3e kwartaal;1.1;2.0;2.0
6403;854 Hoger onderwijs;2017 4e kwartaal;1.2;2.0;2.0
6404;854 Hoger onderwijs;2017 jaargem. /jaartotaal;1.4;8.0;9.0
6405;854 Hoger onderwijs;2018 1e kwartaal;1.3;2.0;2.0
6406;854 Hoger onderwijs;2018 2e kwartaal;1.7;3.0;3.0
6407;854 Hoger onderwijs;2018 3e kwartaal;1.2;2.0;3.0
6408;854 Hoger onderwijs;2018 4e kwartaal;1.4;3.0;3.0
6409;854 Hoger onderwijs;2018 jaargem. /jaartotaal;1.4;10.0;10.0
6410;854 Hoger onderwijs;2019 1e kwartaal;1.6;2.0;2.0
6411;854 Hoger onderwijs;2019 2e kwartaal;2.0;4.0;3.0
6412;854 Hoger onderwijs;2019 3e kwartaal;1.4;3.0;3.0
6413;854 Hoger onderwijs;2019 4e kwartaal;1.9;3.0;3.0
6414;854 Hoger onderwijs;2019 jaargem. /jaartotaal;1.7;12.0;11.0
6415;854 Hoger onderwijs;2020 1e kwartaal;1.8;3.0;3.0
6416;854 Hoger onderwijs;2020 2e kwartaal;1.6;3.0;3.0
6417;854 Hoger onderwijs;2020 3e kwartaal;1.3;2.0;3.0
6418;854 Hoger onderwijs;2020 4e kwartaal;1.8;3.0;3.0
6419;854 Hoger onderwijs;2020 jaargem. /jaartotaal;1.6;11.0;11.0
6420;854 Hoger onderwijs;2021 1e kwartaal;1.5;3.0;3.0
6421;854 Hoger onderwijs;2021 2e kwartaal;2.3;5.0;4.0
6422;854 Hoger onderwijs;2021 3e kwartaal;2.0;4.0;4.0
6423;854 Hoger onderwijs;2021 4e kwartaal;2.4;4.0;4.0
6424;854 Hoger onderwijs;2021 jaargem. /jaartotaal;2.0;15.0;15.0
6425;854 Hoger onderwijs;2022 1e kwartaal;2.3;4.0;4.0
6426;854 Hoger onderwijs;2022 2e kwartaal;3.0;4.0;4.0
6427;854 Hoger onderwijs;2022 3e kwartaal;2.9;4.0;4.0
6428;854 Hoger onderwijs;2022 4e kwartaal;3.5;4.0;4.0
6429;854 Hoger onderwijs;2022 jaargem. /jaartotaal;2.8;16.0;15.0
6430;854 Hoger onderwijs;2023 1e kwartaal;3.3;3.0;4.0
6431;854 Hoger onderwijs;2023 2e kwartaal;3.5;4.0;4.0
6432;854 Hoger onderwijs;2023 3e kwartaal;3.0;3.0;3.0
6433;854 Hoger onderwijs;2023 4e kwartaal;3.2;3.0;3.0
6434;854 Hoger onderwijs;2023 jaargem. /jaartotaal;3.3;14.0;14.0
6435;854 Hoger onderwijs;2024 1e kwartaal;3.3;3.0;3.0
6436;854 Hoger onderwijs;2024 2e kwartaal;3.3;3.0;3.0
6437;854 Hoger onderwijs;2024 3e kwartaal;2.3;3.0;4.0
6438;854 Hoger onderwijs;2024 4e kwartaal;2.4;3.0;3.0
6439;854 Hoger onderwijs;2024 jaargem. /jaartotaal;2.9;12.0;13.0
6440;Q Gezondheids- en welzijnszorg;1997 1e kwartaal;9.0;16.0;16.0
6441;Q Gezondheids- en welzijnszorg;1997 2e kwartaal;9.0;17.0;17.0
6442;Q Gezondheids- en welzijnszorg;1997 3e kwartaal;9.3;18.0;18.0
6443;Q Gezondheids- en welzijnszorg;1997 4e kwartaal;10.9;19.0;17.0
6444;Q Gezondheids- en welzijnszorg;1997 jaargem. /jaartotaal;;71.0;69.0
6445;Q Gezondheids- en welzijnszorg;1998 1e kwartaal;13.1;22.0;20.0
6446;Q Gezondheids- en welzijnszorg;1998 2e kwartaal;13.2;21.0;21.0
6447;Q Gezondheids- en welzijnszorg;1998 3e kwartaal;12.6;22.0;22.0
6448;Q Gezondheids- en welzijnszorg;1998 4e kwartaal;12.8;21.0;21.0
6449;Q Gezondheids- en welzijnszorg;1998 jaargem. /jaartotaal;12.7;86.0;84.0
6450;Q Gezondheids- en welzijnszorg;1999 1e kwartaal;14.6;24.0;22.0
6451;Q Gezondheids- en welzijnszorg;1999 2e kwartaal;16.1;26.0;24.0
6452;Q Gezondheids- en welzijnszorg;1999 3e kwartaal;16.1;24.0;24.0
6453;Q Gezondheids- en welzijnszorg;1999 4e kwartaal;18.5;25.0;23.0
6454;Q Gezondheids- en welzijnszorg;1999 jaargem. /jaartotaal;15.6;98.0;93.0
6455;Q Gezondheids- en welzijnszorg;2000 1e kwartaal;19.4;28.0;27.0
6456;Q Gezondheids- en welzijnszorg;2000 2e kwartaal;18.1;26.0;28.0
6457;Q Gezondheids- en welzijnszorg;2000 3e kwartaal;18.3;26.0;26.0
6458;Q Gezondheids- en welzijnszorg;2000 4e kwartaal;20.3;27.0;25.0
6459;Q Gezondheids- en welzijnszorg;2000 jaargem. /jaartotaal;18.8;108.0;106.0
6460;Q Gezondheids- en welzijnszorg;2001 1e kwartaal;22.4;32.0;30.0
6461;Q Gezondheids- en welzijnszorg;2001 2e kwartaal;23.4;32.0;31.0
6462;Q Gezondheids- en welzijnszorg;2001 3e kwartaal;21.9;27.0;28.0
6463;Q Gezondheids- en welzijnszorg;2001 4e kwartaal;21.1;26.0;27.0
6464;Q Gezondheids- en welzijnszorg;2001 jaargem. /jaartotaal;22.1;117.0;116.0
6465;Q Gezondheids- en welzijnszorg;2002 1e kwartaal;23.6;30.0;27.0
6466;Q Gezondheids- en welzijnszorg;2002 2e kwartaal;20.5;26.0;29.0
6467;Q Gezondheids- en welzijnszorg;2002 3e kwartaal;19.1;26.0;27.0
6468;Q Gezondheids- en welzijnszorg;2002 4e kwartaal;19.2;24.0;24.0
6469;Q Gezondheids- en welzijnszorg;2002 jaargem. /jaartotaal;20.8;106.0;108.0
6470;Q Gezondheids- en welzijnszorg;2003 1e kwartaal;17.6;23.0;25.0
6471;Q Gezondheids- en welzijnszorg;2003 2e kwartaal;16.9;24.0;25.0
6472;Q Gezondheids- en welzijnszorg;2003 3e kwartaal;13.7;20.0;23.0
6473;Q Gezondheids- en welzijnszorg;2003 4e kwartaal;12.4;19.0;20.0
6474;Q Gezondheids- en welzijnszorg;2003 jaargem. /jaartotaal;16.0;86.0;93.0
6475;Q Gezondheids- en welzijnszorg;2004 1e kwartaal;14.1;20.0;18.0
6476;Q Gezondheids- en welzijnszorg;2004 2e kwartaal;16.0;24.0;22.0
6477;Q Gezondheids- en welzijnszorg;2004 3e kwartaal;13.7;20.0;22.0
6478;Q Gezondheids- en welzijnszorg;2004 4e kwartaal;13.7;21.0;21.0
6479;Q Gezondheids- en welzijnszorg;2004 jaargem. /jaartotaal;14.2;85.0;83.0
6480;Q Gezondheids- en welzijnszorg;2005 1e kwartaal;15.8;24.0;22.0
6481;Q Gezondheids- en welzijnszorg;2005 2e kwartaal;15.8;22.0;22.0
6482;Q Gezondheids- en welzijnszorg;2005 3e kwartaal;14.9;22.0;23.0
6483;Q Gezondheids- en welzijnszorg;2005 4e kwartaal;17.6;26.0;23.0
6484;Q Gezondheids- en welzijnszorg;2005 jaargem. /jaartotaal;15.6;94.0;90.0
6485;Q Gezondheids- en welzijnszorg;2006 1e kwartaal;19.6;28.0;26.0
6486;Q Gezondheids- en welzijnszorg;2006 2e kwartaal;22.6;30.0;27.0
6487;Q Gezondheids- en welzijnszorg;2006 3e kwartaal;18.8;26.0;30.0
6488;Q Gezondheids- en welzijnszorg;2006 4e kwartaal;21.3;30.0;28.0
6489;Q Gezondheids- en welzijnszorg;2006 jaargem. /jaartotaal;20.1;114.0;111.0
6490;Q Gezondheids- en welzijnszorg;2007 1e kwartaal;24.6;34.0;31.0
6491;Q Gezondheids- en welzijnszorg;2007 2e kwartaal;26.2;32.0;31.0
6492;Q Gezondheids- en welzijnszorg;2007 3e kwartaal;26.2;33.0;33.0
6493;Q Gezondheids- en welzijnszorg;2007 4e kwartaal;26.7;30.0;29.0
6494;Q Gezondheids- en welzijnszorg;2007 jaargem. /jaartotaal;25.3;129.0;123.0
6495;Q Gezondheids- en welzijnszorg;2008 1e kwartaal;28.9;35.0;32.0
6496;Q Gezondheids- en welzijnszorg;2008 2e kwartaal;28.5;34.0;34.0
6497;Q Gezondheids- en welzijnszorg;2008 3e kwartaal;28.4;33.0;33.0
6498;Q Gezondheids- en welzijnszorg;2008 4e kwartaal;26.4;30.0;32.0
6499;Q Gezondheids- en welzijnszorg;2008 jaargem. /jaartotaal;28.1;131.0;131.0
6500;Q Gezondheids- en welzijnszorg;2009 1e kwartaal;23.7;28.0;31.0
6501;Q Gezondheids- en welzijnszorg;2009 2e kwartaal;21.6;27.0;29.0
6502;Q Gezondheids- en welzijnszorg;2009 3e kwartaal;20.4;26.0;28.0
6503;Q Gezondheids- en welzijnszorg;2009 4e kwartaal;20.1;26.0;27.0
6504;Q Gezondheids- en welzijnszorg;2009 jaargem. /jaartotaal;22.2;108.0;115.0
6505;Q Gezondheids- en welzijnszorg;2010 1e kwartaal;20.2;26.0;26.0
6506;Q Gezondheids- en welzijnszorg;2010 2e kwartaal;19.0;25.6;26.9
6507;Q Gezondheids- en welzijnszorg;2010 3e kwartaal;17.7;23.5;24.8
6508;Q Gezondheids- en welzijnszorg;2010 4e kwartaal;17.8;25.8;25.7
6509;Q Gezondheids- en welzijnszorg;2010 jaargem. /jaartotaal;19.0;101.0;103.0
6510;Q Gezondheids- en welzijnszorg;2011 1e kwartaal;19.8;28.0;26.0
6511;Q Gezondheids- en welzijnszorg;2011 2e kwartaal;19.5;27.0;28.0
6512;Q Gezondheids- en welzijnszorg;2011 3e kwartaal;17.9;26.0;27.0
6513;Q Gezondheids- en welzijnszorg;2011 4e kwartaal;17.5;24.0;24.0
6514;Q Gezondheids- en welzijnszorg;2011 jaargem. /jaartotaal;18.7;105.0;105.0
6515;Q Gezondheids- en welzijnszorg;2012 1e kwartaal;17.2;23.0;24.0
6516;Q Gezondheids- en welzijnszorg;2012 2e kwartaal;16.7;25.0;25.0
6517;Q Gezondheids- en welzijnszorg;2012 3e kwartaal;14.8;21.0;23.0
6518;Q Gezondheids- en welzijnszorg;2012 4e kwartaal;14.5;22.0;22.0
6519;Q Gezondheids- en welzijnszorg;2012 jaargem. /jaartotaal;16.2;91.0;94.0
6520;Q Gezondheids- en welzijnszorg;2013 1e kwartaal;13.9;22.0;23.0
6521;Q Gezondheids- en welzijnszorg;2013 2e kwartaal;12.0;20.0;22.0
6522;Q Gezondheids- en welzijnszorg;2013 3e kwartaal;10.2;18.0;20.0
6523;Q Gezondheids- en welzijnszorg;2013 4e kwartaal;10.7;19.0;19.0
6524;Q Gezondheids- en welzijnszorg;2013 jaargem. /jaartotaal;12.2;82.0;86.0
6525;Q Gezondheids- en welzijnszorg;2014 1e kwartaal;11.9;22.0;20.0
6526;Q Gezondheids- en welzijnszorg;2014 2e kwartaal;12.7;23.0;22.0
6527;Q Gezondheids- en welzijnszorg;2014 3e kwartaal;12.3;21.0;22.0
6528;Q Gezondheids- en welzijnszorg;2014 4e kwartaal;13.3;23.0;22.0
6529;Q Gezondheids- en welzijnszorg;2014 jaargem. /jaartotaal;12.2;89.0;86.0
6530;Q Gezondheids- en welzijnszorg;2015 1e kwartaal;15.0;25.0;23.0
6531;Q Gezondheids- en welzijnszorg;2015 2e kwartaal;16.1;27.0;26.0
6532;Q Gezondheids- en welzijnszorg;2015 3e kwartaal;15.8;24.0;25.0
6533;Q Gezondheids- en welzijnszorg;2015 4e kwartaal;16.5;27.0;26.0
6534;Q Gezondheids- en welzijnszorg;2015 jaargem. /jaartotaal;15.5;103.0;100.0
6535;Q Gezondheids- en welzijnszorg;2016 1e kwartaal;20.7;31.0;27.0
6536;Q Gezondheids- en welzijnszorg;2016 2e kwartaal;21.5;32.0;31.0
6537;Q Gezondheids- en welzijnszorg;2016 3e kwartaal;22.4;31.0;31.0
6538;Q Gezondheids- en welzijnszorg;2016 4e kwartaal;23.9;32.0;31.0
6539;Q Gezondheids- en welzijnszorg;2016 jaargem. /jaartotaal;21.2;127.0;119.0
6540;Q Gezondheids- en welzijnszorg;2017 1e kwartaal;26.9;35.0;32.0
6541;Q Gezondheids- en welzijnszorg;2017 2e kwartaal;27.5;36.0;36.0
6542;Q Gezondheids- en welzijnszorg;2017 3e kwartaal;26.9;35.0;35.0
6543;Q Gezondheids- en welzijnszorg;2017 4e kwartaal;28.4;36.0;35.0
6544;Q Gezondheids- en welzijnszorg;2017 jaargem. /jaartotaal;26.9;141.0;137.0
6545;Q Gezondheids- en welzijnszorg;2018 1e kwartaal;30.6;38.0;36.0
6546;Q Gezondheids- en welzijnszorg;2018 2e kwartaal;31.1;38.0;38.0
6547;Q Gezondheids- en welzijnszorg;2018 3e kwartaal;32.5;40.0;39.0
6548;Q Gezondheids- en welzijnszorg;2018 4e kwartaal;34.3;39.0;37.0
6549;Q Gezondheids- en welzijnszorg;2018 jaargem. /jaartotaal;31.4;155.0;150.0
6550;Q Gezondheids- en welzijnszorg;2019 1e kwartaal;36.5;42.0;40.0
6551;Q Gezondheids- en welzijnszorg;2019 2e kwartaal;38.8;44.0;42.0
6552;Q Gezondheids- en welzijnszorg;2019 3e kwartaal;37.7;41.0;42.0
6553;Q Gezondheids- en welzijnszorg;2019 4e kwartaal;39.3;42.0;40.0
6554;Q Gezondheids- en welzijnszorg;2019 jaargem. /jaartotaal;37.4;169.0;164.0
6555;Q Gezondheids- en welzijnszorg;2020 1e kwartaal;37.1;40.0;42.0
6556;Q Gezondheids- en welzijnszorg;2020 2e kwartaal;34.5;34.0;37.0
6557;Q Gezondheids- en welzijnszorg;2020 3e kwartaal;36.8;42.0;39.0
6558;Q Gezondheids- en welzijnszorg;2020 4e kwartaal;36.7;39.0;39.0
6559;Q Gezondheids- en welzijnszorg;2020 jaargem. /jaartotaal;36.6;155.0;158.0
6560;Q Gezondheids- en welzijnszorg;2021 1e kwartaal;38.3;43.0;41.0
6561;Q Gezondheids- en welzijnszorg;2021 2e kwartaal;45.4;50.0;43.0
6562;Q Gezondheids- en welzijnszorg;2021 3e kwartaal;50.8;51.0;46.0
6563;Q Gezondheids- en welzijnszorg;2021 4e kwartaal;55.4;53.0;48.0
6564;Q Gezondheids- en welzijnszorg;2021 jaargem. /jaartotaal;45.1;196.0;178.0
6565;Q Gezondheids- en welzijnszorg;2022 1e kwartaal;61.0;54.0;48.0
6566;Q Gezondheids- en welzijnszorg;2022 2e kwartaal;66.3;56.0;51.0
6567;Q Gezondheids- en welzijnszorg;2022 3e kwartaal;67.0;56.0;55.0
6568;Q Gezondheids- en welzijnszorg;2022 4e kwartaal;63.2;49.0;53.0
6569;Q Gezondheids- en welzijnszorg;2022 jaargem. /jaartotaal;63.4;215.0;207.0
6570;Q Gezondheids- en welzijnszorg;2023 1e kwartaal;66.2;55.0;52.0
6571;Q Gezondheids- en welzijnszorg;2023 2e kwartaal;66.7;53.0;53.0
6572;Q Gezondheids- en welzijnszorg;2023 3e kwartaal;63.9;52.0;55.0
6573;Q Gezondheids- en welzijnszorg;2023 4e kwartaal;62.7;52.0;53.0
6574;Q Gezondheids- en welzijnszorg;2023 jaargem. /jaartotaal;65.0;213.0;213.0
6575;Q Gezondheids- en welzijnszorg;2024 1e kwartaal;67.6;58.0;53.0
6576;Q Gezondheids- en welzijnszorg;2024 2e kwartaal;68.1;54.0;53.0
6577;Q Gezondheids- en welzijnszorg;2024 3e kwartaal;65.3;53.0;56.0
6578;Q Gezondheids- en welzijnszorg;2024 4e kwartaal;65.2;55.0;55.0
6579;Q Gezondheids- en welzijnszorg;2024 jaargem. /jaartotaal;66.2;220.0;218.0
6580;O-U Niet-commerciële dienstverlening;1997 1e kwartaal;21.2;36.2;34.9
6581;O-U Niet-commerciële dienstverlening;1997 2e kwartaal;23.5;39.4;37.1
6582;O-U Niet-commerciële dienstverlening;1997 3e kwartaal;22.2;44.2;45.6
6583;O-U Niet-commerciële dienstverlening;1997 4e kwartaal;25.0;38.9;36.0
6584;O-U Niet-commerciële dienstverlening;1997 jaargem. /jaartotaal;;159.0;154.0
6585;O-U Niet-commerciële dienstverlening;1998 1e kwartaal;30.3;47.8;42.6
6586;O-U Niet-commerciële dienstverlening;1998 2e kwartaal;34.3;47.6;43.6
6587;O-U Niet-commerciële dienstverlening;1998 3e kwartaal;30.2;53.9;58.1
6588;O-U Niet-commerciële dienstverlening;1998 4e kwartaal;32.7;46.3;43.8
6589;O-U Niet-commerciële dienstverlening;1998 jaargem. /jaartotaal;30.9;196.0;188.0
6590;O-U Niet-commerciële dienstverlening;1999 1e kwartaal;35.8;52.6;49.6
6591;O-U Niet-commerciële dienstverlening;1999 2e kwartaal;40.1;56.2;52.0
6592;O-U Niet-commerciële dienstverlening;1999 3e kwartaal;36.8;55.0;58.3
6593;O-U Niet-commerciële dienstverlening;1999 4e kwartaal;41.3;50.5;46.0
6594;O-U Niet-commerciële dienstverlening;1999 jaargem. /jaartotaal;37.4;214.0;206.0
6595;O-U Niet-commerciële dienstverlening;2000 1e kwartaal;43.3;55.9;53.9
6596;O-U Niet-commerciële dienstverlening;2000 2e kwartaal;44.0;55.5;54.8
6597;O-U Niet-commerciële dienstverlening;2000 3e kwartaal;39.6;58.7;63.0
6598;O-U Niet-commerciële dienstverlening;2000 4e kwartaal;44.7;56.5;51.4
6599;O-U Niet-commerciële dienstverlening;2000 jaargem. /jaartotaal;42.5;227.0;223.0
6600;O-U Niet-commerciële dienstverlening;2001 1e kwartaal;47.4;62.1;59.3
6601;O-U Niet-commerciële dienstverlening;2001 2e kwartaal;50.5;66.4;63.3
6602;O-U Niet-commerciële dienstverlening;2001 3e kwartaal;45.0;57.6;63.1
6603;O-U Niet-commerciële dienstverlening;2001 4e kwartaal;45.6;53.3;52.8
6604;O-U Niet-commerciële dienstverlening;2001 jaargem. /jaartotaal;47.0;239.0;238.0
6605;O-U Niet-commerciële dienstverlening;2002 1e kwartaal;48.0;57.1;54.6
6606;O-U Niet-commerciële dienstverlening;2002 2e kwartaal;43.9;53.4;57.6
6607;O-U Niet-commerciële dienstverlening;2002 3e kwartaal;36.1;52.2;60.0
6608;O-U Niet-commerciële dienstverlening;2002 4e kwartaal;37.5;45.1;43.7
6609;O-U Niet-commerciële dienstverlening;2002 jaargem. /jaartotaal;42.4;208.0;216.0
6610;O-U Niet-commerciële dienstverlening;2003 1e kwartaal;34.1;44.2;47.6
6611;O-U Niet-commerciële dienstverlening;2003 2e kwartaal;34.8;46.0;45.2
6612;O-U Niet-commerciële dienstverlening;2003 3e kwartaal;26.3;39.9;48.5
6613;O-U Niet-commerciële dienstverlening;2003 4e kwartaal;25.8;35.6;36.1
6614;O-U Niet-commerciële dienstverlening;2003 jaargem. /jaartotaal;31.7;166.0;177.0
6615;O-U Niet-commerciële dienstverlening;2004 1e kwartaal;31.4;41.8;36.2
6616;O-U Niet-commerciële dienstverlening;2004 2e kwartaal;36.5;48.0;42.9
6617;O-U Niet-commerciële dienstverlening;2004 3e kwartaal;28.4;40.2;48.2
6618;O-U Niet-commerciële dienstverlening;2004 4e kwartaal;29.9;40.4;38.9
6619;O-U Niet-commerciële dienstverlening;2004 jaargem. /jaartotaal;31.0;170.0;166.0
6620;O-U Niet-commerciële dienstverlening;2005 1e kwartaal;34.4;48.0;43.4
6621;O-U Niet-commerciële dienstverlening;2005 2e kwartaal;36.7;49.1;46.8
6622;O-U Niet-commerciële dienstverlening;2005 3e kwartaal;32.4;47.9;52.2
6623;O-U Niet-commerciële dienstverlening;2005 4e kwartaal;37.2;49.3;44.5
6624;O-U Niet-commerciële dienstverlening;2005 jaargem. /jaartotaal;34.2;194.0;187.0
6625;O-U Niet-commerciële dienstverlening;2006 1e kwartaal;40.5;53.5;50.1
6626;O-U Niet-commerciële dienstverlening;2006 2e kwartaal;46.2;59.7;54.0
6627;O-U Niet-commerciële dienstverlening;2006 3e kwartaal;40.5;55.6;61.3
6628;O-U Niet-commerciële dienstverlening;2006 4e kwartaal;46.5;58.5;52.5
6629;O-U Niet-commerciële dienstverlening;2006 jaargem. /jaartotaal;42.3;227.0;218.0
6630;O-U Niet-commerciële dienstverlening;2007 1e kwartaal;49.9;63.1;59.6
6631;O-U Niet-commerciële dienstverlening;2007 2e kwartaal;55.2;66.7;61.4
6632;O-U Niet-commerciële dienstverlening;2007 3e kwartaal;50.7;65.3;69.8
6633;O-U Niet-commerciële dienstverlening;2007 4e kwartaal;51.1;56.6;56.2
6634;O-U Niet-commerciële dienstverlening;2007 jaargem. /jaartotaal;51.2;252.0;247.0
6635;O-U Niet-commerciële dienstverlening;2008 1e kwartaal;56.2;66.0;60.9
6636;O-U Niet-commerciële dienstverlening;2008 2e kwartaal;59.7;70.5;67.0
6637;O-U Niet-commerciële dienstverlening;2008 3e kwartaal;62.5;66.2;72.0
