ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalReIntegratievoorzieningen_1;TijdelijkeLoonkostensubsidie_2;WIWIDBaan_3;Participatieplaats_4;LoonkostensubsidieParticipatiewet_5;ForfaitaireLoonkostensubsidie_6;BeschutWerk_7;BegeleidingOpWerkkringJobCoach_8;VervoersvoorzieningWoonWerk_9;AndereVoorzieningVoorArbeidsbeperkten_10;OverigeReIntegratievoorzieningen_11
4046;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 maart;8190;90;30;650;40;;0;10;0;0;7540
4047;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 april;8220;90;30;660;40;;0;10;0;0;7550
4048;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 mei;8240;90;30;640;50;;0;10;0;0;7590
4049;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 juni;8240;80;30;630;50;;0;10;0;0;7600
4050;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 juli;8270;90;30;630;60;;0;10;0;0;7620
4051;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 augustus;8280;90;30;640;60;;0;10;0;0;7620
4052;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 september;8450;90;20;640;60;;10;10;0;0;7780
4053;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 oktober;8570;90;20;660;70;;10;10;0;0;7890
4054;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 november;8760;100;20;680;70;;10;10;0;0;8070
4055;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 december;8700;100;20;680;70;;10;10;0;0;8010
4056;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 januari;8840;90;20;680;70;0.0;10;10;0;0;8140
4057;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 februari;8920;90;20;700;70;0.0;10;10;0;0;8210
4058;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 maart;9020;90;20;700;80;0.0;10;20;0;0;8310
4059;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 april;9170;90;20;700;90;0.0;10;20;0;0;8440
4060;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 mei;9320;90;20;700;100;10.0;20;20;0;0;8590
4061;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 juni;9430;90;20;680;100;10.0;20;20;0;0;8720
4062;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 juli;9550;90;20;660;110;10.0;20;20;0;0;8850
4063;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 augustus;9540;90;20;650;120;10.0;20;20;0;0;8840
4064;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 september;9930;90;20;640;130;10.0;20;20;0;0;9220
4065;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 oktober;9990;90;20;640;150;10.0;20;30;0;10;9260
4066;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 november;10190;80;20;630;170;10.0;20;30;0;0;9470
4067;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 december;10150;80;20;630;180;10.0;30;30;0;0;9420
4068;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 januari;10240;80;20;620;180;10.0;30;30;0;0;9520
4069;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 februari;10390;80;20;620;190;20.0;30;30;0;0;9660
4070;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 maart;10590;80;20;610;200;20.0;30;40;0;0;9870
4071;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 april;10560;70;20;610;210;20.0;40;40;0;10;9820
4072;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 mei;10710;80;20;610;220;10.0;40;40;0;0;9960
4073;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 juni;10500;70;20;620;240;20.0;40;40;0;10;9750
4074;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 juli;10510;70;10;620;250;10.0;40;50;0;10;9760
4075;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 augustus;10530;70;10;610;260;10.0;40;50;0;10;9780
4076;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 september;10680;70;10;610;260;10.0;50;50;0;0;9930
4077;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 oktober;10970;70;10;600;270;10.0;50;60;0;10;10230
4078;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 november;11000;80;10;570;280;20.0;60;60;0;10;10270
4079;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 december;10970;80;10;500;290;20.0;60;60;10;10;10300
4080;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 januari;12920;260;300;1040;10;;0;10;0;0;11560
4081;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 februari;13180;260;290;1040;10;;0;10;0;0;11820
4082;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 maart;13400;250;270;1030;10;;0;10;0;0;12080
4083;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 april;13550;240;260;1040;10;;0;10;0;0;12240
4084;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 mei;13630;240;250;1050;20;;0;0;0;0;12330
4085;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 juni;13750;220;250;1050;20;;0;0;0;0;12470
4086;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 juli;13870;230;230;1060;20;;0;10;0;0;12570
4087;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 augustus;14000;230;230;1030;20;;0;10;0;0;12750
4088;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 september;14280;220;220;1030;20;;0;10;0;0;13040
4089;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 oktober;14500;220;190;980;30;;0;0;0;0;13310
4090;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 november;14630;220;190;970;30;;0;10;0;0;13460
4091;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2015 december;14320;220;190;970;30;;0;20;0;0;13150
4092;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 januari;14460;220;180;970;40;;0;20;0;0;13280
4093;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 februari;14600;220;180;1000;30;;0;20;0;0;13400
4094;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 maart;14650;230;180;1050;40;;0;20;0;0;13420
4095;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 april;14660;220;180;1070;50;;0;10;0;0;13420
4096;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 mei;14700;220;170;1030;60;;0;10;0;0;13460
4097;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 juni;14780;220;170;1050;60;;0;20;0;0;13540
4098;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 juli;14950;210;170;1080;70;;0;20;0;0;13660
4099;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 augustus;14630;210;170;1100;80;;0;20;0;0;13300
4100;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 september;14880;220;160;1090;80;;0;20;0;0;13570
4101;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 oktober;15060;210;160;1130;90;;10;20;0;0;13720
4102;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 november;15260;200;160;1130;100;;10;20;0;0;13910
4103;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2016 december;15550;200;160;1150;100;;10;20;0;0;14180
4104;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 januari;15810;190;170;1150;110;0.0;10;20;0;0;14420
4105;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 februari;16000;180;180;1180;110;0.0;10;20;0;0;14590
4106;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 maart;16360;180;170;1190;120;0.0;10;30;0;0;14940
4107;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 april;16480;170;170;1180;130;10.0;10;30;0;0;15040
4108;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 mei;16750;160;170;1210;140;10.0;10;30;0;0;15270
4109;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 juni;16980;170;170;1190;150;10.0;10;30;0;0;15520
4110;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 juli;17150;160;160;1180;160;10.0;20;30;0;0;15720
4111;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 augustus;17170;160;160;1180;170;10.0;20;30;0;0;15730
4112;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 september;17390;160;150;1170;190;0.0;20;30;0;0;15960
4113;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 oktober;17580;150;150;1160;220;10.0;20;40;0;10;16130
4114;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 november;17900;150;150;1170;230;10.0;20;50;0;10;16430
4115;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2017 december;17860;140;140;1170;250;10.0;30;60;0;10;16380
4116;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 januari;18180;130;140;1150;280;20.0;30;60;0;0;16700
4117;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 februari;18510;130;140;1160;310;20.0;30;60;0;10;16990
4118;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 maart;19030;120;140;1190;330;20.0;40;70;0;10;17470
4119;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 april;19120;120;130;1200;360;20.0;60;80;0;10;17540
4120;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 mei;19410;120;130;1190;380;20.0;60;80;0;10;17820
4121;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 juni;19210;130;120;1180;390;20.0;60;80;0;10;17610
4122;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 juli;19260;130;120;1170;430;30.0;60;90;0;10;17660
4123;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 augustus;19370;130;120;1160;450;30.0;60;90;0;10;17770
4124;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 september;19480;140;120;1180;460;30.0;60;90;0;10;17870
4125;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 oktober;19650;130;120;1170;470;30.0;70;100;0;10;18040
4126;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 november;19670;130;120;1150;480;30.0;70;100;0;10;18080
4127;Vrouwen;55 jaar tot AOW-leeftijd;Totaal;2018 december;19520;130;120;1050;490;40.0;70;100;10;10;18000
4128;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 januari;7760;170;170;570;10;;0;10;0;0;7010
4129;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 februari;7900;160;160;580;10;;0;10;0;0;7150
4130;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 maart;8010;160;160;580;10;;0;10;0;0;7280
4131;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 april;8120;160;150;590;10;;0;10;0;0;7370
4132;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 mei;8220;160;150;600;10;;0;0;0;0;7480
4133;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 juni;8280;150;140;610;10;;0;0;0;0;7540
4134;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 juli;8310;150;130;610;10;;0;0;0;0;7580
4135;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 augustus;8410;150;130;590;10;;0;0;0;0;7700
4136;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 september;8600;150;130;580;10;;0;0;0;0;7900
4137;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 oktober;8750;150;120;540;10;;0;0;0;0;8070
4138;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 november;8820;140;120;540;20;;0;10;0;0;8150
4139;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2015 december;8680;150;110;550;20;;0;10;0;0;8010
4140;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 januari;8780;150;110;550;20;;0;10;0;0;8100
4141;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 februari;8880;150;110;560;20;;0;10;0;0;8200
4142;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 maart;8920;150;110;590;20;;0;10;0;0;8210
4143;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 april;8930;150;110;600;20;;0;10;0;0;8220
4144;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 mei;8970;150;110;580;30;;0;10;0;0;8260
4145;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 juni;9060;150;110;590;30;;0;10;0;0;8350
4146;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 juli;9170;150;110;610;40;;0;10;0;0;8420
4147;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 augustus;8910;140;110;620;40;;0;10;0;0;8140
4148;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 september;9030;150;110;610;40;;0;10;0;0;8270
4149;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 oktober;9150;140;110;650;50;;0;10;0;0;8360
4150;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 november;9260;130;110;640;50;;0;10;0;0;8470
4151;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2016 december;9410;120;110;640;60;;0;10;0;0;8630
4152;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 januari;9520;120;110;640;60;0.0;0;10;0;0;8740
4153;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 februari;9670;120;110;650;60;0.0;0;10;0;0;8880
4154;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 maart;9900;110;110;650;70;0.0;0;20;0;0;9100
4155;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 april;9970;110;110;650;80;0.0;0;20;0;0;9170
4156;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 mei;10090;110;110;660;80;0.0;0;20;0;0;9260
4157;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 juni;10180;110;110;670;90;0.0;10;20;0;0;9360
4158;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 juli;10250;100;100;660;90;0.0;10;20;0;0;9440
4159;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 augustus;10220;100;100;660;90;10.0;0;20;0;0;9400
4160;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 september;10220;100;90;660;100;0.0;0;20;0;0;9400
4161;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 oktober;10280;90;90;670;120;10.0;10;20;0;0;9450
4162;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 november;10460;90;90;670;130;10.0;10;30;0;0;9610
4163;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2017 december;10450;90;90;660;140;10.0;10;40;0;0;9600
4164;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 januari;10580;80;90;670;150;10.0;10;40;0;0;9740
4165;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 februari;10740;80;90;670;160;10.0;20;40;0;0;9880
4166;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 maart;11040;80;90;680;170;10.0;20;40;0;0;10160
4167;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 april;11080;70;80;690;170;20.0;30;40;0;10;10190
4168;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 mei;11240;80;80;690;190;20.0;30;40;0;10;10330
4169;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 juni;11190;80;80;690;190;20.0;30;50;0;10;10270
4170;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 juli;11190;80;80;680;210;20.0;30;50;0;10;10280
4171;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 augustus;11230;90;80;660;220;20.0;30;50;0;10;10330
4172;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 september;11260;90;80;670;220;20.0;30;50;0;10;10360
4173;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 oktober;11330;90;80;660;230;20.0;30;50;0;10;10430
4174;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 november;11290;90;80;650;240;20.0;40;60;0;10;10400
4175;Vrouwen;55 jaar tot AOW-leeftijd;Nederlandse achtergrond;2018 december;11220;90;70;620;250;20.0;40;60;10;10;10330
4176;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 januari;5160;100;130;470;10;;0;0;0;0;4540
4177;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 februari;5280;90;130;460;10;;0;0;0;0;4680
4178;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 maart;5390;90;110;460;10;;0;0;0;0;4800
4179;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 april;5430;90;110;450;10;;0;0;0;0;4870
4180;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 mei;5410;80;110;450;10;;0;0;0;0;4850
4181;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 juni;5470;80;110;440;10;;0;0;0;0;4920
4182;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 juli;5560;80;100;460;10;;0;0;0;0;4990
4183;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 augustus;5600;80;100;440;10;;0;0;0;0;5050
4184;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 september;5680;80;90;450;10;;0;0;0;0;5140
4185;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 oktober;5750;80;70;440;10;;0;0;0;0;5240
4186;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 november;5810;80;70;430;20;;0;0;0;0;5310
4187;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2015 december;5640;80;70;420;20;;0;0;0;0;5140
4188;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 januari;5670;80;70;420;20;;0;0;0;0;5180
4189;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 februari;5710;80;70;440;20;;0;0;0;0;5200
4190;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 maart;5730;80;70;460;20;;0;0;0;0;5200
4191;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 april;5740;70;70;470;20;;0;0;0;0;5210
4192;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 mei;5720;70;60;460;30;;0;0;0;0;5200
4193;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 juni;5730;70;60;460;30;;0;0;0;0;5200
4194;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 juli;5790;70;70;470;30;;0;0;0;0;5240
4195;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 augustus;5720;70;60;470;40;;0;0;0;0;5160
4196;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 september;5850;70;60;480;40;;0;0;0;0;5300
4197;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 oktober;5910;70;50;480;40;;0;10;0;0;5360
4198;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 november;6010;70;60;490;40;;0;10;0;0;5440
4199;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2016 december;6150;70;60;510;40;;0;10;0;0;5560
4200;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 januari;6290;70;60;520;50;0.0;0;10;0;0;5680
4201;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 februari;6330;70;60;530;50;0.0;0;10;0;0;5710
4202;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 maart;6460;60;60;540;50;0.0;10;10;0;0;5840
4203;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 april;6510;60;60;530;60;0.0;10;10;0;0;5870
4204;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 mei;6660;60;60;550;60;0.0;10;10;0;0;6010
4205;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 juni;6800;60;60;520;60;10.0;10;10;0;0;6170
4206;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 juli;6910;50;60;520;80;10.0;10;10;0;0;6280
4207;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 augustus;6950;60;60;520;80;10.0;10;10;0;0;6330
4208;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 september;7180;60;50;510;90;0.0;10;20;0;0;6560
4209;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 oktober;7300;60;50;500;100;0.0;10;20;0;0;6690
4210;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 november;7450;60;50;510;110;0.0;10;20;0;0;6820
4211;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2017 december;7410;50;50;500;110;0.0;20;20;0;0;6780
4212;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 januari;7600;50;50;490;130;0.0;20;30;0;0;6960
4213;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 februari;7770;50;50;500;150;0.0;20;30;0;0;7110
4214;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 maart;8000;50;50;510;160;0.0;20;30;0;0;7320
4215;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 april;8030;40;50;510;180;10.0;30;40;0;10;7350
4216;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 mei;8170;40;40;500;190;10.0;30;30;0;0;7490
4217;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 juni;8020;40;40;490;190;10.0;30;40;0;0;7350
4218;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 juli;8070;40;40;490;220;10.0;30;40;0;10;7380
4219;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 augustus;8140;50;40;500;230;10.0;30;40;0;10;7430
4220;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 september;8220;50;40;510;230;10.0;30;40;0;0;7510
4221;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 oktober;8310;40;40;510;240;10.0;40;40;0;0;7600
4222;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 november;8370;40;40;500;240;10.0;40;40;0;10;7680
4223;Vrouwen;55 jaar tot AOW-leeftijd;Met migratieachtergrond;2018 december;8300;50;40;430;240;10.0;40;40;10;10;7670
4224;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 januari;1840;50;50;150;0;;0;0;0;0;1640
4225;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 februari;1870;50;50;150;0;;0;0;0;0;1670
4226;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 maart;1900;50;40;140;0;;0;0;0;0;1710
4227;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 april;1900;40;40;140;0;;0;0;0;0;1720
4228;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 mei;1910;40;40;140;0;;0;0;0;0;1740
4229;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 juni;1930;40;40;130;0;;0;0;0;0;1770
4230;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 juli;1950;40;30;130;0;;0;0;0;0;1770
4231;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 augustus;1970;50;30;130;0;;0;0;0;0;1790
4232;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 september;2000;50;30;130;0;;0;0;0;0;1830
4233;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 oktober;2030;50;30;120;0;;0;0;0;0;1860
4234;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 november;2060;40;30;120;0;;0;0;0;0;1900
4235;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2015 december;2040;50;30;120;0;;0;0;0;0;1880
4236;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 januari;2050;40;30;120;10;;0;0;0;0;1900
4237;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 februari;2080;50;30;120;10;;0;0;0;0;1920
4238;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 maart;2090;40;30;130;10;;0;0;0;0;1930
4239;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 april;2110;40;30;130;10;;0;0;0;0;1960
4240;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 mei;2100;40;30;120;10;;0;0;0;0;1960
4241;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 juni;2120;40;30;120;10;;0;0;0;0;1970
4242;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 juli;2150;40;30;120;20;;0;0;0;0;1990
4243;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 augustus;2080;30;30;120;20;;0;0;0;0;1920
4244;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 september;2120;30;20;120;20;;0;0;0;0;1970
4245;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 oktober;2150;30;20;120;20;;0;10;0;0;2000
4246;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 november;2180;30;20;140;20;;0;10;0;0;2010
4247;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2016 december;2220;30;20;140;20;;0;10;0;0;2050
4248;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 januari;2260;30;30;140;20;0.0;0;10;0;0;2090
4249;Vrouwen;55 jaar tot AOW-leeftijd;Westerse migratieachtergrond;2017 februari;2290;30;30;150;20;0.0;0;10;0;0;2110
