ID;Geslacht;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Beroepsprestige_4;SociaalEconomischeStatus_5;I_6;II_7;III_8;IV_9;V_10;VI_11;VII_12;WerklozeBeroepsbevolking_13;NietBeroepsbevolking_14;BrutoArbeidsparticipatie_15;NettoArbeidsparticipatie_16;GeregistreerdeWerklozen_17;Werkloosheidspercentage_18
8870;Vrouwen;Migratieachtergrond: onbekend;1855;;;;;;;;;;;;;;;;;;
8871;Vrouwen;Migratieachtergrond: onbekend;1856;;;;;;;;;;;;;;;;;;
8872;Vrouwen;Migratieachtergrond: onbekend;1857;;;;;;;;;;;;;;;;;;
8873;Vrouwen;Migratieachtergrond: onbekend;1858;;;;;;;;;;;;;;;;;;
8874;Vrouwen;Migratieachtergrond: onbekend;1859;;;;;;;;;;;;;;;;;;
8875;Vrouwen;Migratieachtergrond: onbekend;1860;;;;;;;;;;;;;;;;;;
8876;Vrouwen;Migratieachtergrond: onbekend;1861;;;;;;;;;;;;;;;;;;
8877;Vrouwen;Migratieachtergrond: onbekend;1862;;;;;;;;;;;;;;;;;;
8878;Vrouwen;Migratieachtergrond: onbekend;1863;;;;;;;;;;;;;;;;;;
8879;Vrouwen;Migratieachtergrond: onbekend;1864;;;;;;;;;;;;;;;;;;
8880;Vrouwen;Migratieachtergrond: onbekend;1865;;;;;;;;;;;;;;;;;;
8881;Vrouwen;Migratieachtergrond: onbekend;1866;;;;;;;;;;;;;;;;;;
8882;Vrouwen;Migratieachtergrond: onbekend;1867;;;;;;;;;;;;;;;;;;
8883;Vrouwen;Migratieachtergrond: onbekend;1868;;;;;;;;;;;;;;;;;;
8884;Vrouwen;Migratieachtergrond: onbekend;1869;;;;;;;;;;;;;;;;;;
8885;Vrouwen;Migratieachtergrond: onbekend;1870;;;;;;;;;;;;;;;;;;
8886;Vrouwen;Migratieachtergrond: onbekend;1871;;;;;;;;;;;;;;;;;;
8887;Vrouwen;Migratieachtergrond: onbekend;1872;;;;;;;;;;;;;;;;;;
8888;Vrouwen;Migratieachtergrond: onbekend;1873;;;;;;;;;;;;;;;;;;
8889;Vrouwen;Migratieachtergrond: onbekend;1874;;;;;;;;;;;;;;;;;;
8890;Vrouwen;Migratieachtergrond: onbekend;1875;;;;;;;;;;;;;;;;;;
8891;Vrouwen;Migratieachtergrond: onbekend;1876;;;;;;;;;;;;;;;;;;
8892;Vrouwen;Migratieachtergrond: onbekend;1877;;;;;;;;;;;;;;;;;;
8893;Vrouwen;Migratieachtergrond: onbekend;1878;;;;;;;;;;;;;;;;;;
8894;Vrouwen;Migratieachtergrond: onbekend;1879;;;;;;;;;;;;;;;;;;
8895;Vrouwen;Migratieachtergrond: onbekend;1880;;;;;;;;;;;;;;;;;;
8896;Vrouwen;Migratieachtergrond: onbekend;1881;;;;;;;;;;;;;;;;;;
8897;Vrouwen;Migratieachtergrond: onbekend;1882;;;;;;;;;;;;;;;;;;
8898;Vrouwen;Migratieachtergrond: onbekend;1883;;;;;;;;;;;;;;;;;;
8899;Vrouwen;Migratieachtergrond: onbekend;1884;;;;;;;;;;;;;;;;;;
8900;Vrouwen;Migratieachtergrond: onbekend;1885;;;;;;;;;;;;;;;;;;
8901;Vrouwen;Migratieachtergrond: onbekend;1886;;;;;;;;;;;;;;;;;;
8902;Vrouwen;Migratieachtergrond: onbekend;1887;;;;;;;;;;;;;;;;;;
8903;Vrouwen;Migratieachtergrond: onbekend;1888;;;;;;;;;;;;;;;;;;
8904;Vrouwen;Migratieachtergrond: onbekend;1889;;;;;;;;;;;;;;;;;;
8905;Vrouwen;Migratieachtergrond: onbekend;1890;;;;;;;;;;;;;;;;;;
8906;Vrouwen;Migratieachtergrond: onbekend;1891;;;;;;;;;;;;;;;;;;
8907;Vrouwen;Migratieachtergrond: onbekend;1892;;;;;;;;;;;;;;;;;;
8908;Vrouwen;Migratieachtergrond: onbekend;1893;;;;;;;;;;;;;;;;;;
8909;Vrouwen;Migratieachtergrond: onbekend;1894;;;;;;;;;;;;;;;;;;
8910;Vrouwen;Migratieachtergrond: onbekend;1895;;;;;;;;;;;;;;;;;;
8911;Vrouwen;Migratieachtergrond: onbekend;1896;;;;;;;;;;;;;;;;;;
8912;Vrouwen;Migratieachtergrond: onbekend;1897;;;;;;;;;;;;;;;;;;
8913;Vrouwen;Migratieachtergrond: onbekend;1898;;;;;;;;;;;;;;;;;;
8914;Vrouwen;Migratieachtergrond: onbekend;1899;;;;;;;;;;;;;;;;;;
8915;Vrouwen;Migratieachtergrond: onbekend;1900;;;;;;;;;;;;;;;;;;
8916;Vrouwen;Migratieachtergrond: onbekend;1901;;;;;;;;;;;;;;;;;;
8917;Vrouwen;Migratieachtergrond: onbekend;1902;;;;;;;;;;;;;;;;;;
8918;Vrouwen;Migratieachtergrond: onbekend;1903;;;;;;;;;;;;;;;;;;
8919;Vrouwen;Migratieachtergrond: onbekend;1904;;;;;;;;;;;;;;;;;;
8920;Vrouwen;Migratieachtergrond: onbekend;1905;;;;;;;;;;;;;;;;;;
8921;Vrouwen;Migratieachtergrond: onbekend;1906;;;;;;;;;;;;;;;;;;
8922;Vrouwen;Migratieachtergrond: onbekend;1907;;;;;;;;;;;;;;;;;;
8923;Vrouwen;Migratieachtergrond: onbekend;1908;;;;;;;;;;;;;;;;;;
8924;Vrouwen;Migratieachtergrond: onbekend;1909;;;;;;;;;;;;;;;;;;
8925;Vrouwen;Migratieachtergrond: onbekend;1910;;;;;;;;;;;;;;;;;;
8926;Vrouwen;Migratieachtergrond: onbekend;1911;;;;;;;;;;;;;;;;;;
8927;Vrouwen;Migratieachtergrond: onbekend;1912;;;;;;;;;;;;;;;;;;
8928;Vrouwen;Migratieachtergrond: onbekend;1913;;;;;;;;;;;;;;;;;;
8929;Vrouwen;Migratieachtergrond: onbekend;1914;;;;;;;;;;;;;;;;;;
8930;Vrouwen;Migratieachtergrond: onbekend;1915;;;;;;;;;;;;;;;;;;
8931;Vrouwen;Migratieachtergrond: onbekend;1916;;;;;;;;;;;;;;;;;;
8932;Vrouwen;Migratieachtergrond: onbekend;1917;;;;;;;;;;;;;;;;;;
8933;Vrouwen;Migratieachtergrond: onbekend;1918;;;;;;;;;;;;;;;;;;
8934;Vrouwen;Migratieachtergrond: onbekend;1919;;;;;;;;;;;;;;;;;;
8935;Vrouwen;Migratieachtergrond: onbekend;1920;;;;;;;;;;;;;;;;;;
8936;Vrouwen;Migratieachtergrond: onbekend;1921;;;;;;;;;;;;;;;;;;
8937;Vrouwen;Migratieachtergrond: onbekend;1922;;;;;;;;;;;;;;;;;;
8938;Vrouwen;Migratieachtergrond: onbekend;1923;;;;;;;;;;;;;;;;;;
8939;Vrouwen;Migratieachtergrond: onbekend;1924;;;;;;;;;;;;;;;;;;
8940;Vrouwen;Migratieachtergrond: onbekend;1925;;;;;;;;;;;;;;;;;;
8941;Vrouwen;Migratieachtergrond: onbekend;1926;;;;;;;;;;;;;;;;;;
8942;Vrouwen;Migratieachtergrond: onbekend;1927;;;;;;;;;;;;;;;;;;
8943;Vrouwen;Migratieachtergrond: onbekend;1928;;;;;;;;;;;;;;;;;;
8944;Vrouwen;Migratieachtergrond: onbekend;1929;;;;;;;;;;;;;;;;;;
8945;Vrouwen;Migratieachtergrond: onbekend;1930;;;;;;;;;;;;;;;;;;
8946;Vrouwen;Migratieachtergrond: onbekend;1931;;;;;;;;;;;;;;;;;;
8947;Vrouwen;Migratieachtergrond: onbekend;1932;;;;;;;;;;;;;;;;;;
8948;Vrouwen;Migratieachtergrond: onbekend;1933;;;;;;;;;;;;;;;;;;
8949;Vrouwen;Migratieachtergrond: onbekend;1934;;;;;;;;;;;;;;;;;;
8950;Vrouwen;Migratieachtergrond: onbekend;1935;;;;;;;;;;;;;;;;;;
8951;Vrouwen;Migratieachtergrond: onbekend;1936;;;;;;;;;;;;;;;;;;
8952;Vrouwen;Migratieachtergrond: onbekend;1937;;;;;;;;;;;;;;;;;;
8953;Vrouwen;Migratieachtergrond: onbekend;1938;;;;;;;;;;;;;;;;;;
8954;Vrouwen;Migratieachtergrond: onbekend;1939;;;;;;;;;;;;;;;;;;
8955;Vrouwen;Migratieachtergrond: onbekend;1940;;;;;;;;;;;;;;;;;;
8956;Vrouwen;Migratieachtergrond: onbekend;1941;;;;;;;;;;;;;;;;;;
8957;Vrouwen;Migratieachtergrond: onbekend;1942;;;;;;;;;;;;;;;;;;
8958;Vrouwen;Migratieachtergrond: onbekend;1943;;;;;;;;;;;;;;;;;;
8959;Vrouwen;Migratieachtergrond: onbekend;1944;;;;;;;;;;;;;;;;;;
8960;Vrouwen;Migratieachtergrond: onbekend;1945;;;;;;;;;;;;;;;;;;
8961;Vrouwen;Migratieachtergrond: onbekend;1946;;;;;;;;;;;;;;;;;;
8962;Vrouwen;Migratieachtergrond: onbekend;1947;;;;;;;;;;;;;;;;;;
8963;Vrouwen;Migratieachtergrond: onbekend;1948;;;;;;;;;;;;;;;;;;
8964;Vrouwen;Migratieachtergrond: onbekend;1949;;;;;;;;;;;;;;;;;;
8965;Vrouwen;Migratieachtergrond: onbekend;1950;;;;;;;;;;;;;;;;;;
8966;Vrouwen;Migratieachtergrond: onbekend;1951;;;;;;;;;;;;;;;;;;
8967;Vrouwen;Migratieachtergrond: onbekend;1952;;;;;;;;;;;;;;;;;;
8968;Vrouwen;Migratieachtergrond: onbekend;1953;;;;;;;;;;;;;;;;;;
8969;Vrouwen;Migratieachtergrond: onbekend;1954;;;;;;;;;;;;;;;;;;
8970;Vrouwen;Migratieachtergrond: onbekend;1955;;;;;;;;;;;;;;;;;;
8971;Vrouwen;Migratieachtergrond: onbekend;1956;;;;;;;;;;;;;;;;;;
8972;Vrouwen;Migratieachtergrond: onbekend;1957;;;;;;;;;;;;;;;;;;
8973;Vrouwen;Migratieachtergrond: onbekend;1958;;;;;;;;;;;;;;;;;;
8974;Vrouwen;Migratieachtergrond: onbekend;1959;;;;;;;;;;;;;;;;;;
8975;Vrouwen;Migratieachtergrond: onbekend;1960;;;;;;;;;;;;;;;;;;
8976;Vrouwen;Migratieachtergrond: onbekend;1961;;;;;;;;;;;;;;;;;;
8977;Vrouwen;Migratieachtergrond: onbekend;1962;;;;;;;;;;;;;;;;;;
8978;Vrouwen;Migratieachtergrond: onbekend;1963;;;;;;;;;;;;;;;;;;
8979;Vrouwen;Migratieachtergrond: onbekend;1964;;;;;;;;;;;;;;;;;;
8980;Vrouwen;Migratieachtergrond: onbekend;1965;;;;;;;;;;;;;;;;;;
8981;Vrouwen;Migratieachtergrond: onbekend;1966;;;;;;;;;;;;;;;;;;
8982;Vrouwen;Migratieachtergrond: onbekend;1967;;;;;;;;;;;;;;;;;;
8983;Vrouwen;Migratieachtergrond: onbekend;1968;;;;;;;;;;;;;;;;;;
8984;Vrouwen;Migratieachtergrond: onbekend;1969;;;;;;;;;;;;;;;;;;
8985;Vrouwen;Migratieachtergrond: onbekend;1970;;;;;;;;;;;;;;;;;;
8986;Vrouwen;Migratieachtergrond: onbekend;1971;;;;;;;;;;;;;;;;;;
8987;Vrouwen;Migratieachtergrond: onbekend;1972;;;;;;;;;;;;;;;;;;
8988;Vrouwen;Migratieachtergrond: onbekend;1973;;;;;;;;;;;;;;;;;;
8989;Vrouwen;Migratieachtergrond: onbekend;1974;;;;;;;;;;;;;;;;;;
8990;Vrouwen;Migratieachtergrond: onbekend;1975;;;;;;;;;;;;;;;;;;
8991;Vrouwen;Migratieachtergrond: onbekend;1976;;;;;;;;;;;;;;;;;;
8992;Vrouwen;Migratieachtergrond: onbekend;1977;;;;;;;;;;;;;;;;;;
8993;Vrouwen;Migratieachtergrond: onbekend;1978;;;;;;;;;;;;;;;;;;
8994;Vrouwen;Migratieachtergrond: onbekend;1979;;;;;;;;;;;;;;;;;;
8995;Vrouwen;Migratieachtergrond: onbekend;1980;;;;;;;;;;;;;;;;;;
8996;Vrouwen;Migratieachtergrond: onbekend;1981;;;;;;;;;;;;;;;;;;
8997;Vrouwen;Migratieachtergrond: onbekend;1982;;;;;;;;;;;;;;;;;;
8998;Vrouwen;Migratieachtergrond: onbekend;1983;;;;;;;;;;;;;;;;;;
8999;Vrouwen;Migratieachtergrond: onbekend;1984;;;;;;;;;;;;;;;;;;
9000;Vrouwen;Migratieachtergrond: onbekend;1985;;;;;;;;;;;;;;;;;;
9001;Vrouwen;Migratieachtergrond: onbekend;1986;;;;;;;;;;;;;;;;;;
9002;Vrouwen;Migratieachtergrond: onbekend;1987;;;;;;;;;;;;;;;;;;
9003;Vrouwen;Migratieachtergrond: onbekend;1988;;;;;;;;;;;;;;;;;;
9004;Vrouwen;Migratieachtergrond: onbekend;1989;;;;;;;;;;;;;;;;;;
9005;Vrouwen;Migratieachtergrond: onbekend;1990;;;;;;;;;;;;;;;;;;
9006;Vrouwen;Migratieachtergrond: onbekend;1991;;;;;;;;;;;;;;;;;;
9007;Vrouwen;Migratieachtergrond: onbekend;1992;;;;;;;;;;;;;;;;;;
9008;Vrouwen;Migratieachtergrond: onbekend;1993;;;;;;;;;;;;;;;;;;
9009;Vrouwen;Migratieachtergrond: onbekend;1994;;;;;;;;;;;;;;;;;;
9010;Vrouwen;Migratieachtergrond: onbekend;1995;;;;;;;;;;;;;;;;;;
9011;Vrouwen;Migratieachtergrond: onbekend;1996;;;;;;;;;;;;;;;;;;
9012;Vrouwen;Migratieachtergrond: onbekend;1997;;;;;;;;;;;;;;;;;;
9013;Vrouwen;Migratieachtergrond: onbekend;1998;;;;;;;;;;;;;;;;;;
9014;Vrouwen;Migratieachtergrond: onbekend;1999;;;;;;;;;;;;;;;;;;
9015;Vrouwen;Migratieachtergrond: onbekend;2000;;;;;;;;;;;;;;;;;;
9016;Vrouwen;Migratieachtergrond: onbekend;2001 voor revisie;;;;;;;;;;;;;;;;;;
9017;Vrouwen;Migratieachtergrond: onbekend;2001 na revisie;21.0;13.0;12.0;;;;;;;;;;;8.0;63.6;59.5;;
9018;Vrouwen;Migratieachtergrond: onbekend;2002;18.0;12.0;12.0;;;;;;;;;;;6.0;66.8;64.3;;
9019;Vrouwen;Migratieachtergrond: onbekend;2003;;;;;;;;;;;;;;;;;;
9020;Vrouwen;Migratieachtergrond: onbekend;2004;;;;;;;;;;;;;;;;;;
9021;Vrouwen;Migratieachtergrond: onbekend;2005;;;;;;;;;;;;;;;;;;
9022;Vrouwen;Migratieachtergrond: onbekend;2006;;;;;;;;;;;;;;;;;;
9023;Vrouwen;Migratieachtergrond: onbekend;2007;;;;;;;;;;;;;;;;;;
9024;Vrouwen;Migratieachtergrond: onbekend;2008;;;;;;;;;;;;;;;;;;
9025;Vrouwen;Migratieachtergrond: onbekend;2009;;;;;;;;;;;;;;;;;;
9026;Vrouwen;Migratieachtergrond: onbekend;2010;13.0;;;;;;;;;;;;;;;;;
9027;Vrouwen;Migratieachtergrond: onbekend;2011;8.0;;;;;;;;;;;;;;;;;
9028;Vrouwen;Migratieachtergrond: onbekend;2012;8.0;;;;;;;;;;;;;;;;;
9029;Vrouwen;Migratieachtergrond: onbekend;2013;10.0;;;;;;;;;;;;;;;;;
9030;Vrouwen;19;1800;;;;;;;;;;;;;;;;;;
9031;Vrouwen;19;1801;;;;;;;;;;;;;;;;;;
9032;Vrouwen;19;1802;;;;;;;;;;;;;;;;;;
9033;Vrouwen;19;1803;;;;;;;;;;;;;;;;;;
9034;Vrouwen;19;1804;;;;;;;;;;;;;;;;;;
9035;Vrouwen;19;1805;;;;;;;;;;;;;;;;;;
9036;Vrouwen;19;1806;;;;;;;;;;;;;;;;;;
9037;Vrouwen;19;1807;;;;;;;;;;;;;;;;;;
9038;Vrouwen;19;1808;;;;;;;;;;;;;;;;;;
9039;Vrouwen;19;1809;;;;;;;;;;;;;;;;;;
9040;Vrouwen;19;1810;;;;;;;;;;;;;;;;;;
9041;Vrouwen;19;1811;;;;;;;;;;;;;;;;;;
9042;Vrouwen;19;1812;;;;;;;;;;;;;;;;;;
9043;Vrouwen;19;1813;;;;;;;;;;;;;;;;;;
9044;Vrouwen;19;1814;;;;;;;;;;;;;;;;;;
9045;Vrouwen;19;1815;;;;;;;;;;;;;;;;;;
9046;Vrouwen;19;1816;;;;;;;;;;;;;;;;;;
9047;Vrouwen;19;1817;;;;;;;;;;;;;;;;;;
9048;Vrouwen;19;1818;;;;;;;;;;;;;;;;;;
9049;Vrouwen;19;1819;;;;;;;;;;;;;;;;;;
9050;Vrouwen;19;1820;;;;;;;;;;;;;;;;;;
9051;Vrouwen;19;1821;;;;;;;;;;;;;;;;;;
9052;Vrouwen;19;1822;;;;;;;;;;;;;;;;;;
9053;Vrouwen;19;1823;;;;;;;;;;;;;;;;;;
9054;Vrouwen;19;1824;;;;;;;;;;;;;;;;;;
9055;Vrouwen;19;1825;;;;;;;;;;;;;;;;;;
9056;Vrouwen;19;1826;;;;;;;;;;;;;;;;;;
9057;Vrouwen;19;1827;;;;;;;;;;;;;;;;;;
9058;Vrouwen;19;1828;;;;;;;;;;;;;;;;;;
9059;Vrouwen;19;1829;;;;;;;;;;;;;;;;;;
9060;Vrouwen;19;1830;;;;;;;;;;;;;;;;;;
9061;Vrouwen;19;1831;;;;;;;;;;;;;;;;;;
9062;Vrouwen;19;1832;;;;;;;;;;;;;;;;;;
9063;Vrouwen;19;1833;;;;;;;;;;;;;;;;;;
9064;Vrouwen;19;1834;;;;;;;;;;;;;;;;;;
9065;Vrouwen;19;1835;;;;;;;;;;;;;;;;;;
9066;Vrouwen;19;1836;;;;;;;;;;;;;;;;;;
9067;Vrouwen;19;1837;;;;;;;;;;;;;;;;;;
9068;Vrouwen;19;1838;;;;;;;;;;;;;;;;;;
9069;Vrouwen;19;1839;;;;;;;;;;;;;;;;;;
9070;Vrouwen;19;1840;;;;;;;;;;;;;;;;;;
9071;Vrouwen;19;1841;;;;;;;;;;;;;;;;;;
9072;Vrouwen;19;1842;;;;;;;;;;;;;;;;;;
9073;Vrouwen;19;1843;;;;;;;;;;;;;;;;;;
9074;Vrouwen;19;1844;;;;;;;;;;;;;;;;;;
9075;Vrouwen;19;1845;;;;;;;;;;;;;;;;;;
9076;Vrouwen;19;1846;;;;;;;;;;;;;;;;;;
9077;Vrouwen;19;1847;;;;;;;;;;;;;;;;;;
9078;Vrouwen;19;1848;;;;;;;;;;;;;;;;;;
9079;Vrouwen;19;1849;;;;;;;;;;;;;;;;;;
9080;Vrouwen;19;1850;;;;;;;;;;;;;;;;;;
9081;Vrouwen;19;1851;;;;;;;;;;;;;;;;;;
9082;Vrouwen;19;1852;;;;;;;;;;;;;;;;;;
9083;Vrouwen;19;1853;;;;;;;;;;;;;;;;;;
9084;Vrouwen;19;1854;;;;;;;;;;;;;;;;;;
9085;Vrouwen;19;1855;;;;;;;;;;;;;;;;;;
9086;Vrouwen;19;1856;;;;;;;;;;;;;;;;;;
9087;Vrouwen;19;1857;;;;;;;;;;;;;;;;;;
9088;Vrouwen;19;1858;;;;;;;;;;;;;;;;;;
9089;Vrouwen;19;1859;;;;;;;;;;;;;;;;;;
9090;Vrouwen;19;1860;;;;;;;;;;;;;;;;;;
9091;Vrouwen;19;1861;;;;;;;;;;;;;;;;;;
9092;Vrouwen;19;1862;;;;;;;;;;;;;;;;;;
9093;Vrouwen;19;1863;;;;;;;;;;;;;;;;;;
9094;Vrouwen;19;1864;;;;;;;;;;;;;;;;;;
9095;Vrouwen;19;1865;;;;;;;;;;;;;;;;;;
9096;Vrouwen;19;1866;;;;;;;;;;;;;;;;;;
9097;Vrouwen;19;1867;;;;;;;;;;;;;;;;;;
9098;Vrouwen;19;1868;;;;;;;;;;;;;;;;;;
9099;Vrouwen;19;1869;;;;;;;;;;;;;;;;;;
9100;Vrouwen;19;1870;;;;;;;;;;;;;;;;;;
9101;Vrouwen;19;1871;;;;;;;;;;;;;;;;;;
9102;Vrouwen;19;1872;;;;;;;;;;;;;;;;;;
9103;Vrouwen;19;1873;;;;;;;;;;;;;;;;;;
9104;Vrouwen;19;1874;;;;;;;;;;;;;;;;;;
9105;Vrouwen;19;1875;;;;;;;;;;;;;;;;;;
9106;Vrouwen;19;1876;;;;;;;;;;;;;;;;;;
9107;Vrouwen;19;1877;;;;;;;;;;;;;;;;;;
9108;Vrouwen;19;1878;;;;;;;;;;;;;;;;;;
9109;Vrouwen;19;1879;;;;;;;;;;;;;;;;;;
9110;Vrouwen;19;1880;;;;;;;;;;;;;;;;;;
9111;Vrouwen;19;1881;;;;;;;;;;;;;;;;;;
9112;Vrouwen;19;1882;;;;;;;;;;;;;;;;;;
9113;Vrouwen;19;1883;;;;;;;;;;;;;;;;;;
9114;Vrouwen;19;1884;;;;;;;;;;;;;;;;;;
9115;Vrouwen;19;1885;;;;;;;;;;;;;;;;;;
9116;Vrouwen;19;1886;;;;;;;;;;;;;;;;;;
9117;Vrouwen;19;1887;;;;;;;;;;;;;;;;;;
9118;Vrouwen;19;1888;;;;;;;;;;;;;;;;;;
9119;Vrouwen;19;1889;;;;;;;;;;;;;;;;;;
9120;Vrouwen;19;1890;;;;;;;;;;;;;;;;;;
9121;Vrouwen;19;1891;;;;;;;;;;;;;;;;;;
9122;Vrouwen;19;1892;;;;;;;;;;;;;;;;;;
9123;Vrouwen;19;1893;;;;;;;;;;;;;;;;;;
9124;Vrouwen;19;1894;;;;;;;;;;;;;;;;;;
9125;Vrouwen;19;1895;;;;;;;;;;;;;;;;;;
9126;Vrouwen;19;1896;;;;;;;;;;;;;;;;;;
9127;Vrouwen;19;1897;;;;;;;;;;;;;;;;;;
9128;Vrouwen;19;1898;;;;;;;;;;;;;;;;;;
9129;Vrouwen;19;1899;;;;;;;;;;;;;;;;;;
9130;Vrouwen;19;1900;;;;;;;;;;;;;;;;;;
9131;Vrouwen;19;1901;;;;;;;;;;;;;;;;;;
9132;Vrouwen;19;1902;;;;;;;;;;;;;;;;;;
9133;Vrouwen;19;1903;;;;;;;;;;;;;;;;;;
9134;Vrouwen;19;1904;;;;;;;;;;;;;;;;;;
9135;Vrouwen;19;1905;;;;;;;;;;;;;;;;;;
9136;Vrouwen;19;1906;;;;;;;;;;;;;;;;;;
9137;Vrouwen;19;1907;;;;;;;;;;;;;;;;;;
9138;Vrouwen;19;1908;;;;;;;;;;;;;;;;;;
9139;Vrouwen;19;1909;;;;;;;;;;;;;;;;;;
9140;Vrouwen;19;1910;;;;;;;;;;;;;;;;;;
9141;Vrouwen;19;1911;;;;;;;;;;;;;;;;;;
9142;Vrouwen;19;1912;;;;;;;;;;;;;;;;;;
9143;Vrouwen;19;1913;;;;;;;;;;;;;;;;;;
9144;Vrouwen;19;1914;;;;;;;;;;;;;;;;;;
9145;Vrouwen;19;1915;;;;;;;;;;;;;;;;;;
9146;Vrouwen;19;1916;;;;;;;;;;;;;;;;;;
9147;Vrouwen;19;1917;;;;;;;;;;;;;;;;;;
9148;Vrouwen;19;1918;;;;;;;;;;;;;;;;;;
9149;Vrouwen;19;1919;;;;;;;;;;;;;;;;;;
9150;Vrouwen;19;1920;;;;;;;;;;;;;;;;;;
9151;Vrouwen;19;1921;;;;;;;;;;;;;;;;;;
9152;Vrouwen;19;1922;;;;;;;;;;;;;;;;;;
9153;Vrouwen;19;1923;;;;;;;;;;;;;;;;;;
9154;Vrouwen;19;1924;;;;;;;;;;;;;;;;;;
9155;Vrouwen;19;1925;;;;;;;;;;;;;;;;;;
9156;Vrouwen;19;1926;;;;;;;;;;;;;;;;;;
9157;Vrouwen;19;1927;;;;;;;;;;;;;;;;;;
9158;Vrouwen;19;1928;;;;;;;;;;;;;;;;;;
9159;Vrouwen;19;1929;;;;;;;;;;;;;;;;;;
9160;Vrouwen;19;1930;;;;;;;;;;;;;;;;;;
9161;Vrouwen;19;1931;;;;;;;;;;;;;;;;;;
9162;Vrouwen;19;1932;;;;;;;;;;;;;;;;;;
9163;Vrouwen;19;1933;;;;;;;;;;;;;;;;;;
9164;Vrouwen;19;1934;;;;;;;;;;;;;;;;;;
9165;Vrouwen;19;1935;;;;;;;;;;;;;;;;;;
9166;Vrouwen;19;1936;;;;;;;;;;;;;;;;;;
9167;Vrouwen;19;1937;;;;;;;;;;;;;;;;;;
9168;Vrouwen;19;1938;;;;;;;;;;;;;;;;;;
9169;Vrouwen;19;1939;;;;;;;;;;;;;;;;;;
9170;Vrouwen;19;1940;;;;;;;;;;;;;;;;;;
9171;Vrouwen;19;1941;;;;;;;;;;;;;;;;;;
9172;Vrouwen;19;1942;;;;;;;;;;;;;;;;;;
9173;Vrouwen;19;1943;;;;;;;;;;;;;;;;;;
9174;Vrouwen;19;1944;;;;;;;;;;;;;;;;;;
9175;Vrouwen;19;1945;;;;;;;;;;;;;;;;;;
9176;Vrouwen;19;1946;;;;;;;;;;;;;;;;;;
9177;Vrouwen;19;1947;;;;;;;;;;;;;;;;;;
9178;Vrouwen;19;1948;;;;;;;;;;;;;;;;;;
9179;Vrouwen;19;1949;;;;;;;;;;;;;;;;;;
9180;Vrouwen;19;1950;;;;;;;;;;;;;;;;;;
9181;Vrouwen;19;1951;;;;;;;;;;;;;;;;;;
9182;Vrouwen;19;1952;;;;;;;;;;;;;;;;;;
9183;Vrouwen;19;1953;;;;;;;;;;;;;;;;;;
9184;Vrouwen;19;1954;;;;;;;;;;;;;;;;;;
9185;Vrouwen;19;1955;;;;;;;;;;;;;;;;;;
9186;Vrouwen;19;1956;;;;;;;;;;;;;;;;;;
9187;Vrouwen;19;1957;;;;;;;;;;;;;;;;;;
9188;Vrouwen;19;1958;;;;;;;;;;;;;;;;;;
9189;Vrouwen;19;1959;;;;;;;;;;;;;;;;;;
9190;Vrouwen;19;1960;;;;;;;;;;;;;;;;;;
9191;Vrouwen;19;1961;;;;;;;;;;;;;;;;;;
9192;Vrouwen;19;1962;;;;;;;;;;;;;;;;;;
9193;Vrouwen;19;1963;;;;;;;;;;;;;;;;;;
9194;Vrouwen;19;1964;;;;;;;;;;;;;;;;;;
9195;Vrouwen;19;1965;;;;;;;;;;;;;;;;;;
9196;Vrouwen;19;1966;;;;;;;;;;;;;;;;;;
9197;Vrouwen;19;1967;;;;;;;;;;;;;;;;;;
9198;Vrouwen;19;1968;;;;;;;;;;;;;;;;;;
9199;Vrouwen;19;1969;;286.0;274.0;;;;;;;;;;12.0;;;;;4.1
9200;Vrouwen;19;1970;;280.0;268.0;;;;;;;;;;12.0;;;;;4.4
9201;Vrouwen;19;1971;;288.0;273.0;;;;;;;;;;15.0;;;;;5.2
9202;Vrouwen;19;1972;;292.0;273.0;;;;;;;;;;19.0;;;;;6.6
9203;Vrouwen;19;1973;;323.0;302.0;;;;;;;;;;21.0;;;;;6.4
9204;Vrouwen;19;1974;;307.0;283.0;;;;;;;;;;24.0;;;;;7.7
9205;Vrouwen;19;1975;;309.0;275.0;;;;;;;;;;34.0;;;;;10.8
9206;Vrouwen;19;1976;;305.0;272.0;;;;;;;;;;33.0;;;;;10.7
9207;Vrouwen;19;1977;;287.0;258.0;;;;;;;;;;29.0;;;;;10.1
9208;Vrouwen;19;1978;;296.0;261.0;;;;;;;;;;35.0;;;;;11.7
9209;Vrouwen;19;1979;;298.0;264.0;;;;;;;;;;34.0;;;;;11.5
9210;Vrouwen;19;1980;;276.0;245.0;;;;;;;;;;31.0;;;;;11.1
9211;Vrouwen;19;1981;1206.0;289.0;261.0;;;;;;;;;;28.0;918.0;23.9;21.6;;9.6
9212;Vrouwen;19;1982;1201.0;275.0;236.0;;;;;;;;;;39.0;926.0;22.9;19.6;;14.2
9213;Vrouwen;19;1983;1239.0;282.0;230.0;;;;;;;;;;52.0;957.0;22.8;18.6;;18.3
9214;Vrouwen;19;1984;1167.0;253.0;210.0;;;;;;;;;;43.0;914.0;21.7;18.0;;17.0
