ID;Geslacht;Leeftijd;Gemeenten;Perioden;TotaleBevolking100_1;NederlandseAchtergrond_2;NederlandseAchtergrondRelatief_3;TotaalMetMigratieachtergrond_4;TotaalMetMigratieachtergrondRelatief_5;TotaalWesterseMigratieachtergrond_6;WesterseMigratieachtergrondRelatief_7;EuropeseUnieExclNederlandseAcht_8;EUExclNedAchtergrondRelatief_9;Belgie_10;BelgieRelatief_11;Duitsland_12;DuitslandRelatief_13;Indonesie_14;IndonesieRelatief_15;TotaalNietWesterseMigratieachtergrond_16;NietWesterseMigratieachtergrondRel_17;Marokko_18;MarokkoRelatief_19;VoormaligeNederlandseAntillenAruba_20;VoormNedAntillenArubaRelatief_21;Suriname_22;SurinameRelatief_23;Turkije_24;TurkijeRelatief_25;GrenswijzigingenPer1Januari_26;TotaalHuishoudens_27;Eenpersoonshuishoudens_28;TotaalMeerpersoonshuishoudens_29;MeerpersoonshuishoudensZonderKinderen_30;MeerpersoonshuishoudensMetKinderen_31;TotaalNietGehuwdeParen_32;NietGehuwdPaarZonderKinderen_33;NietGehuwdPaarMetKinderen_34;TotaalGehuwdeParen_35;GehuwdPaarZonderKinderen_36;GehuwdPaarMetKinderen_37;Eenouderhuishoudens_38;OverigeHuishoudens_39;GemiddeldAantalPersonenPerHuishouden_40;TotaalLevendGeborenKinderen100_41;NederlandseAchtergrond_42;NederlandseAchtergrondRelatief_43;TotaalMetMigratieachtergrond_44;TotaalMetMigratieachtergrondRelatief_45;TotaalWesterseMigratieachtergrond_46;WesterseMigratieachtergrondRelatief_47;EuropeseUnie_48;EuropeseUnieRelatief_49;Belgie_50;BelgieRelatief_51;Duitsland_52;DuitslandRelatief_53;Indonesie_54;IndonesieRelatief_55;TotaalNietWesterseMigratieachtergrond_56;NietWesterseMigAchtergrondRelatief_57;Marokko_58;MarokkoRelatief_59;VoormaligeNederlandseAntillenAruba_60;VoormNedAntillenArubaRelatief_61;Suriname_62;SurinameRelatief_63;Turkije_64;TurkijeRelatief_65;Overledenen_66;Geboorteoverschot_67;BinnenGemeentenVerhuisdePersonen_68;TotaalGevestigdePersonen_69;Immigratie_70;UitAndereGemeente_71;TotaalVertrokkenPersonenInclusief_72;TotaalVertrokkenPersonenExclusie_73;EmigratieInclusiefAdministratieveC_74;EmigratieExclusiefAdministratieveC_75;NaarAndereGemeente_76;MigratiesaldoInclusiefAdministratie_77;MigratiesaldoExclusiefAdministratie_78;SaldoAdministratieveCorrecties_79;AdministratieveOpnemingen_80;AdministratieveAfvoeringen_81;TotaleBevolkingsgroei_82;TotaleBevolkingsgroeiRelatief_83;TotaleBevolkingOp31December_84
4954;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4955;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4956;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4957;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4958;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4959;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4960;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4961;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4962;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4963;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4964;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2014;1135.0;884.0;77.9;251.0;22.1;67.0;5.9;32.0;2.8;0.0;0.0;11.0;1.0;12.0;1.1;184.0;16.2;18.0;1.6;31.0;2.7;11.0;1.0;6.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;85.0;34.0;7.0;27.0;44.0;43.0;8.0;7.0;36.0;-10.0;-9.0;-1.0;0.0;1.0;8.0;7.0;1143.0
4965;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2015;1143.0;918.0;80.3;225.0;19.7;61.0;5.3;33.0;2.9;3.0;0.3;13.0;1.1;13.0;1.1;164.0;14.3;8.0;0.7;24.0;2.1;13.0;1.1;12.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;107.0;28.0;6.0;22.0;35.0;36.0;1.0;2.0;34.0;-7.0;-8.0;1.0;1.0;0.0;21.0;18.4;1164.0
4966;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2016;1164.0;915.0;78.6;249.0;21.4;69.0;5.9;36.0;3.1;3.0;0.3;11.0;0.9;5.0;0.4;180.0;15.5;21.0;1.8;21.0;1.8;12.0;1.0;6.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;122.0;49.0;6.0;43.0;34.0;35.0;2.0;3.0;32.0;15.0;14.0;1.0;1.0;0.0;-60.0;-51.5;1104.0
4967;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2017;1104.0;882.0;79.9;222.0;20.1;59.0;5.3;36.0;3.3;2.0;0.2;14.0;1.3;8.0;0.7;163.0;14.8;15.0;1.4;34.0;3.1;9.0;0.8;5.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;102.0;36.0;8.0;28.0;47.0;46.0;8.0;7.0;39.0;-11.0;-10.0;-1.0;0.0;1.0;14.0;12.7;1118.0
4968;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2018;1253.0;990.0;79.0;263.0;21.0;85.0;6.8;46.0;3.7;6.0;0.5;16.0;1.3;8.0;0.6;178.0;14.2;12.0;1.0;24.0;1.9;14.0;1.1;7.0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;116.0;47.0;5.0;42.0;46.0;46.0;8.0;8.0;38.0;1.0;1.0;0.0;0.0;0.0;-68.0;-54.3;1185.0
4969;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2019;1185.0;949.0;80.1;236.0;19.9;66.0;5.6;47.0;4.0;3.0;0.3;10.0;0.8;11.0;0.9;170.0;14.3;16.0;1.4;30.0;2.5;9.0;0.8;12.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;129.0;39.0;16.0;23.0;41.0;41.0;5.0;5.0;36.0;-2.0;-2.0;0.0;0.0;0.0;72.0;60.8;1257.0
4970;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2020;1257.0;1001.0;79.6;256.0;20.4;81.0;6.4;52.0;4.1;0.0;0.0;17.0;1.4;8.0;0.6;175.0;13.9;9.0;0.7;34.0;2.7;5.0;0.4;9.0;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;120.0;35.0;9.0;26.0;34.0;33.0;5.0;4.0;29.0;1.0;2.0;-1.0;0.0;1.0;-102.0;-81.1;1155.0
4971;Totaal mannen en vrouwen;5 jaar;Leeuwarden;2021;1155.0;883.0;76.5;272.0;23.5;85.0;7.4;44.0;3.8;3.0;0.3;12.0;1.0;12.0;1.0;187.0;16.2;18.0;1.6;32.0;2.8;11.0;1.0;9.0;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4972;Totaal mannen en vrouwen;5 jaar;Leiden;2000;1251.0;899.0;71.9;352.0;28.1;101.0;8.1;54.0;4.3;3.0;0.2;18.0;1.4;14.0;1.1;251.0;20.1;94.0;7.5;13.0;1.0;24.0;1.9;45.0;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;61.0;29.0;12.0;17.0;78.0;77.0;13.0;12.0;65.0;-49.0;-48.0;-1.0;0.0;1.0;-45.0;-36.0;1206.0
4973;Totaal mannen en vrouwen;5 jaar;Leiden;2001;1206.0;861.0;71.4;345.0;28.6;96.0;8.0;49.0;4.1;2.0;0.2;12.0;1.0;11.0;0.9;249.0;20.6;82.0;6.8;18.0;1.5;29.0;2.4;57.0;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;71.0;39.0;12.0;27.0;65.0;64.0;11.0;10.0;54.0;-26.0;-25.0;-1.0;0.0;1.0;-28.0;-23.2;1178.0
4974;Totaal mannen en vrouwen;5 jaar;Leiden;2002;1178.0;821.0;69.7;357.0;30.3;95.0;8.1;47.0;4.0;6.0;0.5;10.0;0.8;10.0;0.8;262.0;22.2;101.0;8.6;15.0;1.3;20.0;1.7;36.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;53.0;35.0;11.0;24.0;59.0;57.0;13.0;11.0;46.0;-24.0;-22.0;-2.0;0.0;2.0;-7.0;-5.9;1171.0
4975;Totaal mannen en vrouwen;5 jaar;Leiden;2003;1171.0;805.0;68.7;366.0;31.3;98.0;8.4;59.0;5.0;8.0;0.7;12.0;1.0;10.0;0.9;268.0;22.9;106.0;9.1;16.0;1.4;19.0;1.6;48.0;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;66.0;41.0;16.0;25.0;69.0;65.0;21.0;17.0;48.0;-28.0;-24.0;-4.0;0.0;4.0;78.0;66.6;1249.0
4976;Totaal mannen en vrouwen;5 jaar;Leiden;2004;1249.0;846.0;67.7;403.0;32.3;110.0;8.8;54.0;4.3;11.0;0.9;11.0;0.9;11.0;0.9;293.0;23.5;112.0;9.0;16.0;1.3;20.0;1.6;44.0;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;73.0;22.0;7.0;15.0;55.0;52.0;18.0;15.0;37.0;-33.0;-30.0;-3.0;1.0;4.0;-17.0;-13.6;1232.0
4977;Totaal mannen en vrouwen;5 jaar;Leiden;2005;1232.0;824.0;66.9;408.0;33.1;100.0;8.1;61.0;5.0;9.0;0.7;9.0;0.7;9.0;0.7;308.0;25.0;124.0;10.1;18.0;1.5;29.0;2.4;28.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;82.0;33.0;9.0;24.0;76.0;66.0;25.0;15.0;51.0;-43.0;-33.0;-10.0;1.0;11.0;-3.0;-2.4;1229.0
4978;Totaal mannen en vrouwen;5 jaar;Leiden;2006;1229.0;841.0;68.4;388.0;31.6;105.0;8.5;72.0;5.9;16.0;1.3;11.0;0.9;7.0;0.6;283.0;23.0;116.0;9.4;12.0;1.0;21.0;1.7;29.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;67.0;29.0;10.0;19.0;63.0;58.0;16.0;11.0;47.0;-34.0;-29.0;-5.0;0.0;5.0;-95.0;-77.3;1134.0
4979;Totaal mannen en vrouwen;5 jaar;Leiden;2007;1134.0;785.0;69.2;349.0;30.8;95.0;8.4;55.0;4.9;9.0;0.8;8.0;0.7;8.0;0.7;254.0;22.4;114.0;10.1;10.0;0.9;25.0;2.2;28.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;77.0;36.0;10.0;26.0;75.0;69.0;16.0;10.0;59.0;-39.0;-33.0;-6.0;0.0;6.0;77.0;67.9;1211.0
4980;Totaal mannen en vrouwen;5 jaar;Leiden;2008;1211.0;807.0;66.6;404.0;33.4;122.0;10.1;77.0;6.4;14.0;1.2;15.0;1.2;7.0;0.6;282.0;23.3;105.0;8.7;10.0;0.8;24.0;2.0;31.0;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;83.0;40.0;15.0;25.0;90.0;85.0;24.0;19.0;66.0;-50.0;-45.0;-5.0;1.0;6.0;-7.0;-5.8;1204.0
4981;Totaal mannen en vrouwen;5 jaar;Leiden;2009;1204.0;786.0;65.3;418.0;34.7;113.0;9.4;81.0;6.7;10.0;0.8;16.0;1.3;6.0;0.5;305.0;25.3;130.0;10.8;9.0;0.7;22.0;1.8;44.0;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;83.0;33.0;8.0;25.0;60.0;57.0;18.0;15.0;42.0;-27.0;-24.0;-3.0;0.0;3.0;-58.0;-48.2;1146.0
4982;Totaal mannen en vrouwen;5 jaar;Leiden;2010;1146.0;738.0;64.4;408.0;35.6;115.0;10.0;80.0;7.0;9.0;0.8;11.0;1.0;4.0;0.3;293.0;25.6;118.0;10.3;7.0;0.6;27.0;2.4;29.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;50.0;28.0;12.0;16.0;54.0;49.0;19.0;14.0;35.0;-26.0;-21.0;-5.0;0.0;5.0;-45.0;-39.3;1101.0
4983;Totaal mannen en vrouwen;5 jaar;Leiden;2011;1101.0;688.0;62.5;413.0;37.5;123.0;11.2;81.0;7.4;8.0;0.7;17.0;1.5;6.0;0.5;290.0;26.3;121.0;11.0;15.0;1.4;22.0;2.0;27.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;69.0;37.0;8.0;29.0;48.0;46.0;8.0;6.0;40.0;-11.0;-9.0;-2.0;1.0;3.0;63.0;57.2;1164.0
4984;Totaal mannen en vrouwen;5 jaar;Leiden;2012;1164.0;737.0;63.3;427.0;36.7;136.0;11.7;99.0;8.5;7.0;0.6;24.0;2.1;3.0;0.3;291.0;25.0;111.0;9.5;14.0;1.2;18.0;1.5;33.0;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;38.0;29.0;10.0;19.0;53.0;51.0;12.0;10.0;41.0;-24.0;-22.0;-2.0;1.0;3.0;-59.0;-50.7;1105.0
4985;Totaal mannen en vrouwen;5 jaar;Leiden;2013;1105.0;685.0;62.0;420.0;38.0;137.0;12.4;95.0;8.6;7.0;0.6;17.0;1.5;9.0;0.8;283.0;25.6;106.0;9.6;7.0;0.6;20.0;1.8;30.0;2.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;46.0;33.0;12.0;21.0;64.0;59.0;23.0;18.0;41.0;-31.0;-26.0;-5.0;0.0;5.0;2.0;1.8;1107.0
4986;Totaal mannen en vrouwen;5 jaar;Leiden;2014;1107.0;709.0;64.0;398.0;36.0;135.0;12.2;101.0;9.1;4.0;0.4;22.0;2.0;3.0;0.3;263.0;23.8;104.0;9.4;16.0;1.4;10.0;0.9;30.0;2.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;55.0;30.0;9.0;21.0;73.0;68.0;28.0;23.0;45.0;-43.0;-38.0;-5.0;0.0;5.0;44.0;39.7;1151.0
4987;Totaal mannen en vrouwen;5 jaar;Leiden;2015;1151.0;743.0;64.6;408.0;35.4;137.0;11.9;93.0;8.1;10.0;0.9;19.0;1.7;4.0;0.3;271.0;23.5;92.0;8.0;11.0;1.0;21.0;1.8;22.0;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;73.0;52.0;20.0;32.0;75.0;71.0;19.0;15.0;56.0;-23.0;-19.0;-4.0;1.0;5.0;18.0;15.6;1169.0
4988;Totaal mannen en vrouwen;5 jaar;Leiden;2016;1169.0;731.0;62.5;438.0;37.5;161.0;13.8;117.0;10.0;11.0;0.9;15.0;1.3;7.0;0.6;277.0;23.7;87.0;7.4;14.0;1.2;14.0;1.2;33.0;2.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;76.0;67.0;17.0;50.0;106.0;107.0;19.0;20.0;87.0;-39.0;-40.0;1.0;2.0;1.0;-10.0;-8.6;1159.0
4989;Totaal mannen en vrouwen;5 jaar;Leiden;2017;1159.0;734.0;63.3;425.0;36.7;162.0;14.0;117.0;10.1;12.0;1.0;28.0;2.4;11.0;0.9;263.0;22.7;88.0;7.6;13.0;1.1;9.0;0.8;18.0;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;77.0;53.0;14.0;39.0;80.0;79.0;18.0;17.0;62.0;-27.0;-26.0;-1.0;1.0;2.0;-46.0;-39.7;1113.0
4990;Totaal mannen en vrouwen;5 jaar;Leiden;2018;1113.0;698.0;62.7;415.0;37.3;160.0;14.4;111.0;10.0;10.0;0.9;16.0;1.4;8.0;0.7;255.0;22.9;74.0;6.6;13.0;1.2;9.0;0.8;15.0;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;70.0;47.0;18.0;29.0;68.0;64.0;12.0;8.0;56.0;-21.0;-17.0;-4.0;1.0;5.0;-44.0;-39.5;1069.0
4991;Totaal mannen en vrouwen;5 jaar;Leiden;2019;1069.0;655.0;61.3;414.0;38.7;153.0;14.3;114.0;10.7;11.0;1.0;22.0;2.1;6.0;0.6;261.0;24.4;64.0;6.0;13.0;1.2;12.0;1.1;27.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;62.0;52.0;16.0;36.0;69.0;66.0;17.0;14.0;52.0;-17.0;-14.0;-3.0;0.0;3.0;5.0;4.7;1074.0
4992;Totaal mannen en vrouwen;5 jaar;Leiden;2020;1074.0;659.0;61.4;415.0;38.6;165.0;15.4;113.0;10.5;7.0;0.7;14.0;1.3;8.0;0.7;250.0;23.3;75.0;7.0;10.0;0.9;9.0;0.8;22.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;52.0;43.0;18.0;25.0;71.0;70.0;19.0;18.0;52.0;-28.0;-27.0;-1.0;1.0;2.0;-29.0;-27.0;1045.0
4993;Totaal mannen en vrouwen;5 jaar;Leiden;2021;1045.0;638.0;61.1;407.0;38.9;174.0;16.7;110.0;10.5;11.0;1.1;16.0;1.5;9.0;0.9;233.0;22.3;57.0;5.5;8.0;0.8;11.0;1.1;19.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4994;Totaal mannen en vrouwen;5 jaar;Maastricht;2000;1151.0;916.0;79.6;235.0;20.4;127.0;11.0;90.0;7.8;48.0;4.2;17.0;1.5;10.0;0.9;108.0;9.4;23.0;2.0;5.0;0.4;2.0;0.2;24.0;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;100.0;39.0;15.0;24.0;54.0;51.0;18.0;15.0;36.0;-15.0;-12.0;-3.0;0.0;3.0;7.0;6.1;1158.0
4995;Totaal mannen en vrouwen;5 jaar;Maastricht;2001;1158.0;885.0;76.4;273.0;23.6;137.0;11.8;98.0;8.5;52.0;4.5;29.0;2.5;16.0;1.4;136.0;11.7;27.0;2.3;11.0;0.9;6.0;0.5;27.0;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;111.0;50.0;16.0;34.0;43.0;41.0;13.0;11.0;30.0;7.0;9.0;-2.0;0.0;2.0;-64.0;-55.3;1094.0
4996;Totaal mannen en vrouwen;5 jaar;Maastricht;2002;1094.0;856.0;78.2;238.0;21.8;111.0;10.1;77.0;7.0;36.0;3.3;19.0;1.7;10.0;0.9;127.0;11.6;35.0;3.2;5.0;0.5;5.0;0.5;34.0;3.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;93.0;45.0;13.0;32.0;43.0;40.0;12.0;9.0;31.0;2.0;5.0;-3.0;0.0;3.0;-51.0;-46.6;1043.0
4997;Totaal mannen en vrouwen;5 jaar;Maastricht;2003;1043.0;793.0;76.0;250.0;24.0;107.0;10.3;65.0;6.2;30.0;2.9;18.0;1.7;17.0;1.6;143.0;13.7;33.0;3.2;11.0;1.1;3.0;0.3;34.0;3.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;91.0;43.0;11.0;32.0;52.0;49.0;13.0;10.0;39.0;-9.0;-6.0;-3.0;1.0;4.0;106.0;101.6;1149.0
4998;Totaal mannen en vrouwen;5 jaar;Maastricht;2004;1149.0;873.0;76.0;276.0;24.0;150.0;13.1;98.0;8.5;44.0;3.8;20.0;1.7;11.0;1.0;126.0;11.0;30.0;2.6;4.0;0.3;4.0;0.3;29.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;89.0;45.0;13.0;32.0;52.0;49.0;22.0;19.0;30.0;-7.0;-4.0;-3.0;0.0;3.0;-15.0;-13.1;1134.0
4999;Totaal mannen en vrouwen;5 jaar;Maastricht;2005;1134.0;856.0;75.5;278.0;24.5;129.0;11.4;86.0;7.6;46.0;4.1;7.0;0.6;10.0;0.9;149.0;13.1;29.0;2.6;9.0;0.8;8.0;0.7;27.0;2.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;106.0;41.0;13.0;28.0;76.0;74.0;15.0;13.0;61.0;-35.0;-33.0;-2.0;0.0;2.0;-25.0;-22.0;1109.0
5000;Totaal mannen en vrouwen;5 jaar;Maastricht;2006;1109.0;843.0;76.0;266.0;24.0;125.0;11.3;82.0;7.4;31.0;2.8;26.0;2.3;9.0;0.8;141.0;12.7;37.0;3.3;6.0;0.5;5.0;0.5;32.0;2.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;107.0;37.0;6.0;31.0;60.0;59.0;22.0;21.0;38.0;-23.0;-22.0;-1.0;1.0;2.0;-59.0;-53.2;1050.0
5001;Totaal mannen en vrouwen;5 jaar;Maastricht;2007;1050.0;788.0;75.0;262.0;25.0;101.0;9.6;79.0;7.5;36.0;3.4;18.0;1.7;2.0;0.2;161.0;15.3;47.0;4.5;6.0;0.6;7.0;0.7;22.0;2.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;100.0;30.0;11.0;19.0;59.0;56.0;26.0;23.0;33.0;-29.0;-26.0;-3.0;1.0;4.0;-9.0;-8.6;1041.0
5002;Totaal mannen en vrouwen;5 jaar;Maastricht;2008;1041.0;781.0;75.0;260.0;25.0;129.0;12.4;93.0;8.9;35.0;3.4;27.0;2.6;6.0;0.6;131.0;12.6;34.0;3.3;6.0;0.6;3.0;0.3;20.0;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;87.0;51.0;19.0;32.0;50.0;50.0;14.0;14.0;36.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1041.0
5003;Totaal mannen en vrouwen;5 jaar;Maastricht;2009;1041.0;758.0;72.8;283.0;27.2;111.0;10.7;84.0;8.1;39.0;3.7;18.0;1.7;2.0;0.2;172.0;16.5;49.0;4.7;6.0;0.6;4.0;0.4;31.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;54.0;36.0;12.0;24.0;35.0;35.0;14.0;14.0;21.0;1.0;1.0;0.0;1.0;1.0;-118.0;-113.4;923.0
5004;Totaal mannen en vrouwen;5 jaar;Maastricht;2010;923.0;661.0;71.6;262.0;28.4;122.0;13.2;89.0;9.6;40.0;4.3;15.0;1.6;6.0;0.7;140.0;15.2;40.0;4.3;9.0;1.0;4.0;0.4;16.0;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;61.0;36.0;19.0;17.0;46.0;46.0;19.0;19.0;27.0;-10.0;-10.0;0.0;0.0;0.0;-13.0;-14.1;910.0
5005;Totaal mannen en vrouwen;5 jaar;Maastricht;2011;910.0;635.0;69.8;275.0;30.2;127.0;14.0;92.0;10.1;29.0;3.2;20.0;2.2;7.0;0.8;148.0;16.3;40.0;4.4;6.0;0.7;5.0;0.5;23.0;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;74.0;29.0;16.0;13.0;45.0;45.0;18.0;18.0;27.0;-16.0;-16.0;0.0;0.0;0.0;-64.0;-70.3;846.0
5006;Totaal mannen en vrouwen;5 jaar;Maastricht;2012;846.0;632.0;74.7;214.0;25.3;102.0;12.1;74.0;8.7;29.0;3.4;16.0;1.9;4.0;0.5;112.0;13.2;27.0;3.2;6.0;0.7;4.0;0.5;15.0;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;67.0;19.0;7.0;12.0;41.0;39.0;23.0;21.0;18.0;-22.0;-20.0;-2.0;0.0;2.0;-34.0;-40.2;812.0
5007;Totaal mannen en vrouwen;5 jaar;Maastricht;2013;812.0;580.0;71.4;232.0;28.6;106.0;13.1;74.0;9.1;21.0;2.6;11.0;1.4;1.0;0.1;126.0;15.5;21.0;2.6;14.0;1.7;3.0;0.4;22.0;2.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;65.0;25.0;13.0;12.0;30.0;31.0;11.0;12.0;19.0;-5.0;-6.0;1.0;1.0;0.0;0.0;0.0;812.0
5008;Totaal mannen en vrouwen;5 jaar;Maastricht;2014;812.0;566.0;69.7;246.0;30.3;131.0;16.1;104.0;12.8;39.0;4.8;18.0;2.2;2.0;0.2;115.0;14.2;26.0;3.2;6.0;0.7;2.0;0.2;14.0;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;54.0;33.0;19.0;14.0;30.0;29.0;13.0;12.0;17.0;3.0;4.0;-1.0;1.0;2.0;30.0;36.9;842.0
5009;Totaal mannen en vrouwen;5 jaar;Maastricht;2015;842.0;594.0;70.5;248.0;29.5;103.0;12.2;82.0;9.7;32.0;3.8;13.0;1.5;1.0;0.1;145.0;17.2;29.0;3.4;9.0;1.1;2.0;0.2;16.0;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;76.0;71.0;47.0;24.0;60.0;59.0;21.0;20.0;39.0;11.0;12.0;-1.0;1.0;2.0;61.0;72.4;903.0
