ID;SBI93;Perioden;Bedrijven_1;WerkzamePersonenEindSeptember_2;WerkzamePersonenFTEEindSeptember_3;WerknemersOpDeEigenLoonlijst_4;WerknemersFTEOpDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzet_7;OverigeBedrijfsopbrengsten_8;TotaleBedrijfslasten_9;InkoopwaardeOmzet_10;Arbeidskosten_11;AfschrijvingenOpVasteActiva_12;TotaalOverigeBedrijfslasten_13;Verkoopkosten_14;KostenEnergieverbruik_15;KostenVanDienstverleningDoorDerden_16;NietEerderGenoemdeBedrijfslasten_17;Bedrijfsresultaat_18;FinancieelResultaat_19;SaldoVoorzieningen_20;BuitengewoonResultaat_21;ResultaatVoorBelastingen_22
522;5141a Gh in rest ov.consumentenartikelen;2000;10450.0;76.0;68.3;63.4;56.3;27058.0;26676.0;382.0;25617.0;20039.0;1893.0;293.0;3392.0;1323.0;45.0;294.0;1730.0;1441.0;50.0;-27.0;11.0;1475.0
523;5141a Gh in rest ov.consumentenartikelen;2001;10325.0;74.1;66.8;59.9;52.9;27910.0;27778.0;131.0;26432.0;21152.0;1805.0;284.0;3191.0;1255.0;39.0;266.0;1631.0;1477.0;-159.0;-11.0;-3.0;1303.0
524;5141a Gh in rest ov.consumentenartikelen;2002;10490.0;69.6;61.5;58.8;51.7;28921.0;28788.0;131.0;27510.0;21627.0;2005.0;305.0;3573.0;1369.0;40.0;395.0;1769.0;1410.0;-42.0;-43.0;0.0;1324.0
525;5141a Gh in rest ov.consumentenartikelen;2003;10430.0;66.8;59.2;57.1;50.5;30102.0;29959.0;142.0;28595.0;22691.0;2008.0;304.0;3592.0;1325.0;45.0;457.0;1765.0;1505.0;-172.0;-20.0;17.0;1325.0
526;5141a Gh in rest ov.consumentenartikelen;2004;10655.0;61.6;54.0;55.2;48.3;29580.0;29423.0;153.0;28144.0;22361.0;1981.0;278.0;3524.0;1333.0;43.0;480.0;1668.0;1432.0;72.0;-20.0;-40.0;1445.0
527;5141a Gh in rest ov.consumentenartikelen;2005;10740.0;62.8;54.3;56.1;48.7;27505.0;27240.0;263.0;26062.0;20046.0;2090.0;267.0;3659.0;1306.0;46.0;531.0;1776.0;1443.0;13.0;-15.0;15.0;1457.0
528;515 Groothand.niet-agrar. intermed.goed.;2000;8325.0;91.7;85.0;82.2;76.1;48154.0;47952.0;202.0;46067.0;39234.0;2915.0;605.0;3313.0;637.0;113.0;528.0;2035.0;2087.0;47.0;-34.0;-25.0;2075.0
529;515 Groothand.niet-agrar. intermed.goed.;2001;8410.0;91.3;84.3;81.0;74.4;44188.0;43965.0;223.0;42533.0;35851.0;2910.0;575.0;3197.0;618.0;128.0;407.0;2044.0;1655.0;56.0;-14.0;26.0;1723.0
530;515 Groothand.niet-agrar. intermed.goed.;2002;8525.0;92.1;84.4;84.2;77.0;47236.0;46985.0;251.0;45407.0;38278.0;3146.0;626.0;3357.0;558.0;127.0;596.0;2076.0;1829.0;-191.0;-28.0;-16.0;1594.0
531;515 Groothand.niet-agrar. intermed.goed.;2003;8480.0;88.1;80.4;80.3;73.2;49912.0;49595.0;317.0;48471.0;41014.0;3138.0;700.0;3619.0;521.0;120.0;758.0;2220.0;1441.0;-283.0;-11.0;224.0;1372.0
532;515 Groothand.niet-agrar. intermed.goed.;2004;8495.0;86.9;79.2;80.1;73.2;56343.0;56027.0;316.0;54479.0;46837.0;3196.0;672.0;3774.0;528.0;121.0;812.0;2313.0;1864.0;-82.0;-44.0;5.0;1743.0
533;515 Groothand.niet-agrar. intermed.goed.;2005;8360.0;87.0;78.6;79.5;72.0;62784.0;62418.0;366.0;60906.0;52724.0;3284.0;712.0;4186.0;620.0;136.0;834.0;2596.0;1878.0;297.0;-26.0;17.0;2166.0
534;5151 Groothand.minerale olieprod/brandst;2000;450.0;6.4;5.8;5.8;5.2;12612.0;12590.0;22.0;12359.0;11537.0;232.0;133.0;457.0;98.0;7.0;91.0;261.0;253.0;170.0;6.0;-21.0;408.0
535;5151 Groothand.minerale olieprod/brandst;2001;460.0;6.1;5.4;5.5;4.9;11181.0;11168.0;14.0;11084.0;10334.0;234.0;120.0;396.0;80.0;7.0;71.0;238.0;99.0;132.0;10.0;-6.0;234.0
536;5151 Groothand.minerale olieprod/brandst;2002;455.0;6.5;5.9;6.2;5.5;14326.0;14308.0;18.0;14050.0;13251.0;265.0;115.0;419.0;83.0;7.0;57.0;272.0;276.0;-45.0;-7.0;-2.0;221.0
537;5151 Groothand.minerale olieprod/brandst;2003;455.0;5.7;5.2;5.3;4.7;14191.0;14151.0;40.0;13904.0;13083.0;275.0;107.0;439.0;75.0;7.0;74.0;283.0;287.0;-190.0;-4.0;259.0;352.0
538;5151 Groothand.minerale olieprod/brandst;2004;445.0;;;;;16040.0;16003.0;39.0;15895.0;15058.0;286.0;108.0;443.0;64.0;7.0;81.0;291.0;145.0;38.0;2.0;3.0;188.0
539;5151 Groothand.minerale olieprod/brandst;2005;435.0;;;;;;;;;;;;;;;;;;;;;
540;5153 Groothand.in hout en bouwmaterialen;2000;3905.0;44.1;40.8;39.7;36.6;14046.0;13990.0;57.0;13330.0;10658.0;1305.0;200.0;1167.0;188.0;31.0;143.0;805.0;718.0;-64.0;-10.0;-12.0;631.0
541;5153 Groothand.in hout en bouwmaterialen;2001;4000.0;43.9;40.7;38.9;35.8;13684.0;13614.0;70.0;12976.0;10408.0;1280.0;185.0;1103.0;181.0;32.0;124.0;766.0;708.0;-27.0;-8.0;0.0;675.0
542;5153 Groothand.in hout en bouwmaterialen;2002;4085.0;44.6;40.6;41.0;37.4;13742.0;13657.0;83.0;13017.0;10133.0;1428.0;219.0;1237.0;186.0;38.0;186.0;827.0;726.0;-66.0;-12.0;-4.0;643.0
543;5153 Groothand.in hout en bouwmaterialen;2003;4085.0;41.4;37.8;37.7;34.4;13164.0;13100.0;64.0;12519.0;9749.0;1364.0;204.0;1202.0;177.0;40.0;193.0;792.0;645.0;-60.0;-3.0;5.0;587.0
544;5153 Groothand.in hout en bouwmaterialen;2004;4130.0;;;;;14272.0;14212.0;60.0;13655.0;10929.0;1356.0;187.0;1183.0;176.0;34.0;188.0;785.0;620.0;-70.0;-4.0;-1.0;543.0
545;5153 Groothand.in hout en bouwmaterialen;2005;4065.0;41.6;37.1;38.5;34.8;15064.0;15000.0;63.0;14416.0;11425.0;1444.0;197.0;1350.0;188.0;42.0;223.0;897.0;646.0;-75.0;-10.0;2.0;562.0
546;5155 Groothandel in chemische producten;2000;1095.0;10.8;10.1;9.4;8.9;8701.0;8639.0;62.0;8340.0;7169.0;420.0;99.0;652.0;177.0;48.0;91.0;336.0;361.0;8.0;-15.0;3.0;358.0
547;5155 Groothandel in chemische producten;2001;1080.0;10.7;10.0;9.4;8.8;7239.0;7156.0;83.0;6922.0;5738.0;426.0;98.0;660.0;182.0;60.0;61.0;357.0;316.0;15.0;-10.0;29.0;349.0
548;5155 Groothandel in chemische producten;2002;1095.0;10.5;9.9;9.6;8.8;7301.0;7212.0;89.0;6994.0;5759.0;441.0;118.0;676.0;147.0;53.0;119.0;357.0;307.0;-9.0;-1.0;-13.0;284.0
549;5155 Groothandel in chemische producten;2003;1050.0;9.9;9.0;9.1;8.3;10382.0;10219.0;164.0;10298.0;8674.0;455.0;219.0;950.0;139.0;44.0;265.0;502.0;84.0;22.0;-3.0;-15.0;88.0
550;5155 Groothandel in chemische producten;2004;1045.0;9.4;8.6;8.8;7.9;11938.0;11817.0;121.0;11694.0;10025.0;449.0;203.0;1017.0;132.0;50.0;277.0;558.0;244.0;16.0;-4.0;-1.0;254.0
551;5155 Groothandel in chemische producten;2005;1020.0;10.1;9.2;9.5;8.4;13629.0;13505.0;124.0;13161.0;11433.0;484.0;219.0;1025.0;135.0;54.0;242.0;594.0;468.0;80.0;-5.0;10.0;552.0
552;5157 Groothandel in afval en schroot;2000;1205.0;7.2;6.8;6.1;5.6;3215.0;3205.0;9.0;3001.0;2415.0;190.0;68.0;328.0;43.0;10.0;72.0;203.0;215.0;-19.0;0.0;-1.0;194.0
553;5157 Groothandel in afval en schroot;2001;1190.0;7.5;6.8;5.9;5.2;2863.0;2856.0;7.0;2717.0;2180.0;173.0;61.0;303.0;37.0;11.0;59.0;196.0;146.0;-13.0;1.0;-2.0;132.0
554;5157 Groothandel in afval en schroot;2002;1165.0;6.4;5.8;5.1;4.6;2537.0;2529.0;7.0;2403.0;1928.0;150.0;60.0;265.0;21.0;7.0;71.0;166.0;134.0;-19.0;-2.0;2.0;115.0
555;5157 Groothandel in afval en schroot;2003;1135.0;7.1;6.2;5.8;5.0;2820.0;2803.0;17.0;2685.0;2187.0;175.0;59.0;264.0;19.0;9.0;54.0;182.0;135.0;-16.0;-4.0;-2.0;112.0
556;5157 Groothandel in afval en schroot;2004;1120.0;;;;;3572.0;3560.0;11.0;3325.0;2793.0;178.0;62.0;292.0;27.0;10.0;66.0;189.0;246.0;-20.0;-3.0;0.0;223.0
557;5157 Groothandel in afval en schroot;2005;1110.0;;;;;;;;;;;;;;;;;;;;;
558;5152a Gh in rest intermediaire goederen;2000;1665.0;23.0;21.4;21.1;19.7;9582.0;9528.0;52.0;9040.0;7457.0;768.0;108.0;707.0;131.0;19.0;131.0;426.0;539.0;-48.0;-14.0;4.0;484.0
559;5152a Gh in rest intermediaire goederen;2001;1680.0;23.3;21.7;21.3;20.0;9220.0;9170.0;49.0;8832.0;7192.0;798.0;109.0;733.0;137.0;18.0;90.0;488.0;390.0;-54.0;-7.0;5.0;336.0
560;5152a Gh in rest intermediaire goederen;2002;1720.0;23.8;22.3;22.5;20.9;9330.0;9277.0;52.0;8945.0;7205.0;862.0;115.0;763.0;119.0;20.0;162.0;462.0;387.0;-52.0;-4.0;1.0;330.0
561;5152a Gh in rest intermediaire goederen;2003;1745.0;24.1;22.1;22.4;20.6;9355.0;9322.0;33.0;9066.0;7319.0;870.0;112.0;765.0;110.0;20.0;170.0;465.0;291.0;-40.0;4.0;-23.0;234.0
562;5152a Gh in rest intermediaire goederen;2004;1760.0;23.7;21.9;22.0;20.6;10522.0;10435.0;85.0;9910.0;8032.0;929.0;111.0;838.0;132.0;19.0;201.0;486.0;612.0;-45.0;-36.0;5.0;535.0
563;5152a Gh in rest intermediaire goederen;2005;1735.0;23.1;21.2;21.4;19.6;11120.0;11077.0;43.0;10585.0;8621.0;897.0;110.0;957.0;205.0;23.0;205.0;524.0;535.0;-50.0;0.0;14.0;497.0
564;518 Groothand.machines,apparaten,toebeh.;2000;11655.0;149.8;139.6;134.0;125.1;72491.0;72207.0;284.0;69878.0;57083.0;5219.0;717.0;6859.0;2253.0;76.0;743.0;3787.0;2613.0;33.0;-72.0;1381.0;3955.0
565;518 Groothand.machines,apparaten,toebeh.;2001;11865.0;152.5;142.0;135.8;126.9;75781.0;75519.0;262.0;73389.0;60786.0;5312.0;613.0;6678.0;2323.0;78.0;786.0;3491.0;2392.0;255.0;-74.0;37.0;2609.0
566;518 Groothand.machines,apparaten,toebeh.;2002;12090.0;151.4;140.9;138.7;128.7;80000.0;79701.0;300.0;76848.0;62380.0;5788.0;701.0;7979.0;2783.0;86.0;884.0;4226.0;3153.0;237.0;-122.0;-957.0;2311.0
567;518 Groothand.machines,apparaten,toebeh.;2003;11960.0;135.6;125.0;124.7;115.2;74465.0;74106.0;359.0;72449.0;59065.0;5532.0;606.0;7246.0;2105.0;78.0;868.0;4195.0;2016.0;259.0;-132.0;97.0;2240.0
568;518 Groothand.machines,apparaten,toebeh.;2004;12970.0;136.6;125.0;124.9;114.3;81773.0;81404.0;369.0;79422.0;64973.0;5625.0;663.0;8161.0;2374.0;82.0;1092.0;4613.0;2351.0;300.0;-168.0;253.0;2736.0
569;518 Groothand.machines,apparaten,toebeh.;2005;12840.0;137.7;125.3;126.1;114.2;87443.0;87092.0;351.0;84419.0;69529.0;5678.0;637.0;8575.0;2408.0;88.0;1160.0;4919.0;3024.0;273.0;-197.0;701.0;3801.0
570;5184a Gh kantoormeub,computers,randapp.;2000;3860.0;57.4;53.0;49.6;46.1;45082.0;44930.0;152.0;44015.0;37328.0;2085.0;327.0;4275.0;1728.0;23.0;479.0;2045.0;1066.0;81.0;-24.0;1345.0;2468.0
571;5184a Gh kantoormeub,computers,randapp.;2001;3910.0;58.2;53.9;49.8;46.8;49972.0;49878.0;94.0;48914.0;42436.0;2118.0;237.0;4123.0;1809.0;25.0;524.0;1765.0;1058.0;332.0;-8.0;-22.0;1360.0
572;5184a Gh kantoormeub,computers,randapp.;2002;4040.0;56.9;53.3;51.2;47.7;52665.0;52564.0;101.0;50674.0;43223.0;2393.0;270.0;4788.0;2220.0;29.0;484.0;2055.0;1991.0;375.0;-79.0;-840.0;1446.0
573;5184a Gh kantoormeub,computers,randapp.;2003;3930.0;50.3;46.3;45.2;42.1;46642.0;46555.0;87.0;45783.0;39015.0;2245.0;219.0;4304.0;1569.0;26.0;422.0;2287.0;858.0;302.0;-138.0;-67.0;957.0
574;5184a Gh kantoormeub,computers,randapp.;2004;4500.0;50.6;46.7;46.1;42.3;52376.0;52235.0;141.0;51393.0;43692.0;2359.0;254.0;5088.0;1801.0;26.0;622.0;2639.0;982.0;394.0;-164.0;-81.0;1131.0
575;5184a Gh kantoormeub,computers,randapp.;2005;4400.0;48.6;44.6;43.7;40.1;55736.0;55643.0;92.0;54346.0;46538.0;2239.0;238.0;5331.0;1852.0;27.0;663.0;2789.0;1389.0;352.0;-185.0;90.0;1645.0
576;5186 Grthnd.elektro-instrumenten,onderd.;2000;1815.0;22.4;20.8;20.7;19.2;9614.0;9572.0;42.0;9118.0;7447.0;806.0;96.0;769.0;144.0;11.0;81.0;533.0;496.0;-25.0;-23.0;23.0;471.0
577;5186 Grthnd.elektro-instrumenten,onderd.;2001;1840.0;24.3;22.6;22.8;21.2;8390.0;8341.0;49.0;7974.0;6232.0;887.0;101.0;754.0;153.0;13.0;84.0;504.0;416.0;-27.0;-47.0;77.0;419.0
578;5186 Grthnd.elektro-instrumenten,onderd.;2002;1915.0;23.9;22.1;22.6;20.9;10424.0;10338.0;86.0;10083.0;7772.0;942.0;124.0;1245.0;170.0;16.0;141.0;918.0;341.0;-24.0;-22.0;-108.0;187.0
579;5186 Grthnd.elektro-instrumenten,onderd.;2003;1920.0;22.1;20.4;21.0;19.4;10678.0;10560.0;118.0;10352.0;8144.0;976.0;100.0;1132.0;177.0;14.0;194.0;747.0;327.0;-7.0;14.0;32.0;366.0
580;5186 Grthnd.elektro-instrumenten,onderd.;2004;2085.0;;;;;11696.0;11596.0;100.0;11284.0;9046.0;967.0;109.0;1162.0;194.0;14.0;191.0;763.0;412.0;-21.0;2.0;-53.0;340.0
581;5186 Grthnd.elektro-instrumenten,onderd.;2005;2090.0;24.7;22.2;22.7;20.3;12496.0;12399.0;97.0;11947.0;9561.0;1045.0;98.0;1243.0;174.0;16.0;207.0;846.0;549.0;-27.0;0.0;-61.0;460.0
582;5187 Groothand.ov machines v.ind/handel;2000;3940.0;50.8;47.7;46.8;43.9;12737.0;12675.0;64.0;11947.0;8569.0;1774.0;210.0;1394.0;288.0;28.0;136.0;942.0;788.0;-4.0;-15.0;8.0;778.0
583;5187 Groothand.ov machines v.ind/handel;2001;4030.0;50.8;47.4;46.8;43.7;12482.0;12389.0;90.0;11795.0;8434.0;1777.0;198.0;1386.0;280.0;27.0;135.0;944.0;686.0;-24.0;-17.0;-23.0;622.0
584;5187 Groothand.ov machines v.ind/handel;2002;4080.0;52.4;48.4;49.0;45.3;12391.0;12295.0;94.0;11751.0;8094.0;1915.0;229.0;1513.0;301.0;27.0;206.0;979.0;639.0;-79.0;-13.0;-17.0;529.0
585;5187 Groothand.ov machines v.ind/handel;2003;4050.0;45.4;42.0;42.7;39.5;12726.0;12600.0;125.0;12034.0;8690.0;1754.0;213.0;1377.0;279.0;27.0;195.0;876.0;693.0;-9.0;-4.0;135.0;818.0
586;5187 Groothand.ov machines v.ind/handel;2004;4255.0;45.2;41.5;41.6;38.4;12886.0;12786.0;99.0;12121.0;8688.0;1756.0;221.0;1456.0;292.0;28.0;216.0;920.0;766.0;-38.0;-3.0;388.0;1114.0
587;5187 Groothand.ov machines v.ind/handel;2005;4245.0;47.7;43.1;44.3;40.2;13791.0;13670.0;122.0;12973.0;9371.0;1838.0;220.0;1544.0;300.0;31.0;226.0;987.0;820.0;-43.0;-8.0;662.0;1432.0
588;5187a Gh pompen en technische apparaten;2000;1705.0;25.1;23.5;23.0;21.6;6184.0;6157.0;28.0;5797.0;4161.0;858.0;98.0;680.0;145.0;13.0;72.0;450.0;386.0;-25.0;-8.0;-2.0;352.0
589;5187a Gh pompen en technische apparaten;2001;1730.0;24.9;23.2;23.1;21.5;6211.0;6161.0;50.0;5844.0;4150.0;885.0;91.0;718.0;141.0;14.0;72.0;491.0;366.0;-6.0;-4.0;-19.0;338.0
590;5187a Gh pompen en technische apparaten;2002;1765.0;23.9;22.2;22.3;20.8;5770.0;5715.0;54.0;5456.0;3743.0;905.0;94.0;714.0;152.0;14.0;100.0;448.0;314.0;-17.0;-3.0;-19.0;275.0
591;5187a Gh pompen en technische apparaten;2003;1780.0;21.5;20.1;20.1;18.7;5802.0;5718.0;84.0;5445.0;3816.0;844.0;94.0;691.0;152.0;14.0;101.0;424.0;358.0;-5.0;-3.0;-11.0;340.0
592;5187a Gh pompen en technische apparaten;2004;1870.0;21.6;19.7;19.9;18.3;6273.0;6227.0;46.0;5814.0;4132.0;867.0;93.0;722.0;165.0;15.0;110.0;432.0;460.0;-7.0;2.0;3.0;458.0
593;5187a Gh pompen en technische apparaten;2005;1815.0;22.2;20.3;20.5;18.8;6404.0;6346.0;58.0;5897.0;4146.0;873.0;96.0;782.0;170.0;15.0;106.0;491.0;508.0;-22.0;-4.0;14.0;495.0
594;5187b Gh in rest mach+app vr ind/handel;2000;2235.0;25.7;24.2;23.8;22.3;6553.0;6518.0;36.0;6150.0;4408.0;916.0;112.0;714.0;143.0;15.0;64.0;492.0;402.0;21.0;-7.0;10.0;426.0
595;5187b Gh in rest mach+app vr ind/handel;2001;2300.0;25.9;24.2;23.7;22.2;6271.0;6228.0;40.0;5951.0;4284.0;892.0;107.0;668.0;139.0;13.0;63.0;453.0;320.0;-18.0;-13.0;-4.0;284.0
596;5187b Gh in rest mach+app vr ind/handel;2002;2315.0;28.5;26.2;26.7;24.5;6621.0;6580.0;40.0;6295.0;4351.0;1010.0;135.0;799.0;149.0;13.0;106.0;531.0;325.0;-62.0;-10.0;2.0;254.0
597;5187b Gh in rest mach+app vr ind/handel;2003;2270.0;23.9;21.9;22.6;20.8;6924.0;6882.0;41.0;6589.0;4874.0;910.0;119.0;686.0;127.0;13.0;94.0;452.0;335.0;-4.0;-1.0;146.0;478.0
598;5187b Gh in rest mach+app vr ind/handel;2004;2385.0;23.6;21.8;21.7;20.1;6613.0;6559.0;53.0;6307.0;4556.0;889.0;128.0;734.0;127.0;13.0;106.0;488.0;306.0;-31.0;-5.0;385.0;656.0
599;5187b Gh in rest mach+app vr ind/handel;2005;2430.0;25.5;22.8;23.8;21.4;7387.0;7324.0;64.0;7076.0;5225.0;965.0;124.0;762.0;130.0;16.0;120.0;496.0;312.0;-21.0;-4.0;648.0;937.0
600;5181a Gh in rest machines en apparaten;2000;2035.0;19.3;18.1;17.0;15.8;5058.0;5031.0;27.0;4796.0;3739.0;555.0;85.0;417.0;94.0;14.0;47.0;262.0;261.0;-19.0;-10.0;6.0;239.0
601;5181a Gh in rest machines en apparaten;2001;2095.0;19.2;18.0;16.5;15.4;4938.0;4909.0;28.0;4706.0;3685.0;531.0;77.0;413.0;83.0;12.0;44.0;274.0;233.0;-26.0;-3.0;5.0;208.0
602;5181a Gh in rest machines en apparaten;2002;2050.0;18.3;17.0;16.0;14.8;4522.0;4504.0;19.0;4341.0;3290.0;538.0;80.0;433.0;90.0;12.0;53.0;278.0;182.0;-34.0;-7.0;7.0;148.0
603;5181a Gh in rest machines en apparaten;2003;2055.0;17.8;16.1;15.8;14.2;4418.0;4391.0;28.0;4281.0;3218.0;559.0;75.0;429.0;80.0;12.0;57.0;280.0;137.0;-29.0;-5.0;-4.0;99.0
604;5181a Gh in rest machines en apparaten;2004;2130.0;17.2;15.4;15.3;13.9;4817.0;4787.0;30.0;4625.0;3547.0;542.0;78.0;458.0;89.0;13.0;60.0;296.0;190.0;-36.0;-4.0;0.0;152.0
605;5181a Gh in rest machines en apparaten;2005;2105.0;17.0;15.2;15.5;13.9;5418.0;5379.0;40.0;5153.0;4058.0;555.0;81.0;459.0;82.0;14.0;65.0;298.0;265.0;-9.0;-3.0;13.0;265.0
606;519 Groothand.alg assortiment+ov gespec.;2000;3925.0;25.8;22.2;21.8;18.7;7411.0;7378.0;33.0;6932.0;5521.0;629.0;123.0;659.0;153.0;18.0;68.0;420.0;479.0;-31.0;-4.0;2.0;447.0
607;519 Groothand.alg assortiment+ov gespec.;2001;3830.0;27.9;23.8;23.8;20.0;7746.0;7700.0;45.0;7286.0;5735.0;717.0;114.0;720.0;168.0;21.0;67.0;464.0;459.0;31.0;-1.0;-12.0;477.0
608;519 Groothand.alg assortiment+ov gespec.;2002;3830.0;26.4;21.9;23.4;18.9;8383.0;8361.0;22.0;7937.0;6419.0;701.0;99.0;718.0;149.0;17.0;102.0;450.0;446.0;-22.0;-3.0;-6.0;415.0
609;519 Groothand.alg assortiment+ov gespec.;2003;3735.0;27.1;22.3;24.3;19.9;8629.0;8592.0;37.0;8182.0;6517.0;761.0;103.0;801.0;158.0;22.0;116.0;505.0;447.0;-15.0;-2.0;-3.0;426.0
610;519 Groothand.alg assortiment+ov gespec.;2004;4030.0;24.8;20.3;22.8;18.8;7872.0;7827.0;45.0;7423.0;5774.0;770.0;103.0;776.0;147.0;24.0;107.0;498.0;449.0;-20.0;-1.0;-5.0;422.0
611;519 Groothand.alg assortiment+ov gespec.;2005;4195.0;25.1;20.5;23.1;18.9;8165.0;8122.0;44.0;7646.0;5917.0;820.0;101.0;808.0;151.0;25.0;110.0;522.0;519.0;-19.0;1.0;-4.0;498.0
612;52 Detailhandel (incl. reparatie);2000;85720.0;;;;;72266.0;71688.0;578.0;67763.0;48045.0;8682.0;1903.0;9135.0;;;;;4504.0;-422.0;;138.0;
613;52 Detailhandel (incl. reparatie);2001;85620.0;;;;;76015.0;75258.0;757.0;71278.0;50197.0;9303.0;2050.0;9728.0;;;;;4739.0;-472.0;;41.0;
614;52 Detailhandel (incl. reparatie);2002;80745.0;761.7;480.6;651.3;380.2;79215.0;78456.0;758.0;74355.0;51880.0;9833.0;2079.0;10563.0;2251.0;;768.0;;4859.0;-475.0;-79.0;82.0;4387.0
615;52 Detailhandel (incl. reparatie);2003;79205.0;748.5;474.7;637.4;373.2;78604.0;78044.0;559.0;74007.0;51544.0;9948.0;2148.0;10366.0;2254.0;;799.0;;4596.0;-414.0;-155.0;139.0;4166.0
616;52 Detailhandel (incl. reparatie);2004;78950.0;732.1;462.2;624.4;363.2;78081.0;77398.0;683.0;73946.0;51533.0;10024.0;2145.0;10243.0;2210.0;;736.0;;4135.0;-365.0;-44.0;10.0;3736.0
617;52 Detailhandel (incl. reparatie);2005;82385.0;740.0;462.2;631.8;362.9;79196.0;78440.0;756.0;75033.0;52158.0;10144.0;2049.0;10682.0;2117.0;;767.0;;4163.0;-373.0;-29.0;36.0;3797.0
618;521 Supermarkten, warenhuizen e.d.;2000;3790.0;;;;;;;;;;;;;;;;;;;;;
619;521 Supermarkten, warenhuizen e.d.;2001;3670.0;;;;;;;;;;;;;;;;;;;;;
620;521 Supermarkten, warenhuizen e.d.;2002;3315.0;;;;;;;;;;;;;;;;;;;;;
621;521 Supermarkten, warenhuizen e.d.;2003;3295.0;;;;;;;;;;;;;;;;;;;;;
622;521 Supermarkten, warenhuizen e.d.;2004;3330.0;;;;;;;;;;;;;;;;;;;;;
623;521 Supermarkten, warenhuizen e.d.;2005;3425.0;;;;;;;;;;;;;;;;;;;;;
624;5211 Supermarkten e.d.;2000;3575.0;225.8;102.9;218.6;98.9;20706.0;20565.0;141.0;20098.0;15502.0;2195.0;467.0;1933.0;330.0;;90.0;;608.0;-82.0;-52.0;49.0;525.0
625;5211 Supermarkten e.d.;2001;3435.0;221.4;103.3;213.7;98.5;21974.0;21713.0;260.0;21366.0;16286.0;2433.0;547.0;2102.0;379.0;;133.0;;606.0;-86.0;43.0;-69.0;495.0
626;5211 Supermarkten e.d.;2002;3080.0;222.1;106.2;214.0;99.7;23623.0;23383.0;240.0;22850.0;17406.0;2617.0;504.0;2323.0;398.0;;150.0;;773.0;-78.0;-40.0;-12.0;643.0
627;5211 Supermarkten e.d.;2003;3050.0;215.0;105.8;206.5;98.9;24044.0;23906.0;138.0;23298.0;17993.0;2573.0;530.0;2202.0;455.0;;143.0;;746.0;-50.0;-64.0;-7.0;625.0
628;5211 Supermarkten e.d.;2004;3065.0;217.8;105.4;208.6;96.0;24251.0;24062.0;190.0;23797.0;18257.0;2655.0;621.0;2264.0;474.0;;126.0;;454.0;-49.0;-40.0;38.0;403.0
629;5211 Supermarkten e.d.;2005;3140.0;218.5;100.0;210.8;93.6;24419.0;24207.0;212.0;23972.0;18522.0;2601.0;542.0;2306.0;407.0;;127.0;;447.0;-30.0;-24.0;48.0;440.0
630;5212 Warenhuizen e.d.;2000;215.0;;;;;;;;;;;;;;;;;;;;;
631;5212 Warenhuizen e.d.;2001;235.0;;;;;;;;;;;;;;;;;;;;;
632;5212 Warenhuizen e.d.;2002;235.0;;;;;;;;;;;;;;;;;;;;;
633;5212 Warenhuizen e.d.;2003;245.0;;;;;;;;;;;;;;;;;;;;;
634;5212 Warenhuizen e.d.;2004;265.0;;;;;;;;;;;;;;;;;;;;;
635;5212 Warenhuizen e.d.;2005;285.0;;;;;;;;;;;;;;;;;;;;;
636;522 Winkels in spec. voedingsmiddelen;2000;11730.0;56.5;37.7;45.3;27.2;4862.0;4821.0;41.0;4512.0;3274.0;545.0;147.0;544.0;109.0;;34.0;;350.0;-28.0;0.0;17.0;338.0
637;522 Winkels in spec. voedingsmiddelen;2001;11430.0;55.7;38.4;43.4;26.0;4930.0;4897.0;33.0;4517.0;3349.0;528.0;125.0;515.0;94.0;;37.0;;413.0;-27.0;4.0;2.0;393.0
638;522 Winkels in spec. voedingsmiddelen;2002;10315.0;57.4;39.0;42.5;24.5;5002.0;4967.0;35.0;4575.0;3377.0;543.0;122.0;533.0;89.0;;36.0;;427.0;-35.0;-1.0;3.0;394.0
639;522 Winkels in spec. voedingsmiddelen;2003;9970.0;;;;;4974.0;4949.0;25.0;4562.0;3302.0;558.0;127.0;575.0;99.0;;39.0;;412.0;-34.0;-2.0;8.0;386.0
640;522 Winkels in spec. voedingsmiddelen;2004;9590.0;;;;;;;;;;;;;;;;;;;;;
641;522 Winkels in spec. voedingsmiddelen;2005;9765.0;59.0;39.6;42.5;24.0;4505.0;4456.0;49.0;4184.0;3066.0;530.0;100.0;487.0;76.0;;35.0;;321.0;-16.0;-6.0;4.0;304.0
642;523 Apotheek, drogisterij, parfumerie;2000;3420.0;;;;;6130.0;6080.0;51.0;5727.0;4271.0;744.0;205.0;508.0;;;;;404.0;-39.0;;9.0;
643;523 Apotheek, drogisterij, parfumerie;2001;3410.0;;;;;6791.0;6754.0;40.0;6319.0;4645.0;833.0;247.0;593.0;;;;;473.0;-41.0;;40.0;
644;523 Apotheek, drogisterij, parfumerie;2002;3040.0;52.7;34.7;49.7;32.3;7238.0;7193.0;45.0;6744.0;4890.0;904.0;245.0;705.0;110.0;;57.0;;493.0;-63.0;-2.0;10.0;439.0
