ID;Bedrijfstak;Landen;Perioden;Investeringsquote_1
5095;Glas, aardewerk, cement, kalkindustrie;Tsjechië;2002;24.9
5096;Glas, aardewerk, cement, kalkindustrie;Tsjechië;2003;30.1
5097;Glas, aardewerk, cement, kalkindustrie;Tsjechië;2004;22.9
5098;Glas, aardewerk, cement, kalkindustrie;Tsjechië;2005;21.9
5099;Glas, aardewerk, cement, kalkindustrie;Tsjechië;2006;19.8
5100;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1990;14.6
5101;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1991;9.8
5102;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1992;9.2
5103;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1993;11.7
5104;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1994;9.9
5105;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1995;12.9
5106;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1996;15.0
5107;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1997;13.1
5108;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1998;12.6
5109;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;1999;11.0
5110;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;2000;
5111;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;2001;
5112;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;2002;
5113;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;2003;
5114;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;2004;
5115;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;2005;
5116;Glas, aardewerk, cement, kalkindustrie;Verenigd Koninkrijk;2006;
5117;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1990;13.2
5118;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1991;12.5
5119;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1992;11.0
5120;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1993;11.1
5121;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1994;10.8
5122;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1995;11.6
5123;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1996;12.9
5124;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1997;13.3
5125;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1998;12.4
5126;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;1999;11.8
5127;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;2000;12.8
5128;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;2001;12.0
5129;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;2002;11.2
5130;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;2003;10.1
5131;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;2004;9.6
5132;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;2005;9.9
5133;Glas, aardewerk, cement, kalkindustrie;Verenigde Staten;2006;
5134;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1990;
5135;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1991;
5136;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1992;
5137;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1993;
5138;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1994;
5139;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1995;
5140;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1996;
5141;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1997;
5142;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1998;
5143;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;1999;
5144;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;2000;
5145;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;2001;
5146;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;2002;
5147;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;2003;
5148;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;2004;35.6
5149;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;2005;
5150;Glas, aardewerk, cement, kalkindustrie;Zuid-Korea;2006;
5151;Glas, aardewerk, cement, kalkindustrie;Zweden;1990;
5152;Glas, aardewerk, cement, kalkindustrie;Zweden;1991;
5153;Glas, aardewerk, cement, kalkindustrie;Zweden;1992;
5154;Glas, aardewerk, cement, kalkindustrie;Zweden;1993;
5155;Glas, aardewerk, cement, kalkindustrie;Zweden;1994;
5156;Glas, aardewerk, cement, kalkindustrie;Zweden;1995;
5157;Glas, aardewerk, cement, kalkindustrie;Zweden;1996;
5158;Glas, aardewerk, cement, kalkindustrie;Zweden;1997;
5159;Glas, aardewerk, cement, kalkindustrie;Zweden;1998;
5160;Glas, aardewerk, cement, kalkindustrie;Zweden;1999;
5161;Glas, aardewerk, cement, kalkindustrie;Zweden;2000;
5162;Glas, aardewerk, cement, kalkindustrie;Zweden;2001;
5163;Glas, aardewerk, cement, kalkindustrie;Zweden;2002;
5164;Glas, aardewerk, cement, kalkindustrie;Zweden;2003;
5165;Glas, aardewerk, cement, kalkindustrie;Zweden;2004;
5166;Glas, aardewerk, cement, kalkindustrie;Zweden;2005;
5167;Glas, aardewerk, cement, kalkindustrie;Zweden;2006;
5168;Basismetaalindustrie;Australië;1990;
5169;Basismetaalindustrie;Australië;1991;
5170;Basismetaalindustrie;Australië;1992;
5171;Basismetaalindustrie;Australië;1993;
5172;Basismetaalindustrie;Australië;1994;
5173;Basismetaalindustrie;Australië;1995;
5174;Basismetaalindustrie;Australië;1996;
5175;Basismetaalindustrie;Australië;1997;
5176;Basismetaalindustrie;Australië;1998;
5177;Basismetaalindustrie;Australië;1999;
5178;Basismetaalindustrie;Australië;2000;
5179;Basismetaalindustrie;Australië;2001;
5180;Basismetaalindustrie;Australië;2002;
5181;Basismetaalindustrie;Australië;2003;
5182;Basismetaalindustrie;Australië;2004;
5183;Basismetaalindustrie;Australië;2005;
5184;Basismetaalindustrie;Australië;2006;
5185;Basismetaalindustrie;België;1990;
5186;Basismetaalindustrie;België;1991;
5187;Basismetaalindustrie;België;1992;
5188;Basismetaalindustrie;België;1993;
5189;Basismetaalindustrie;België;1994;
5190;Basismetaalindustrie;België;1995;15.0
5191;Basismetaalindustrie;België;1996;19.0
5192;Basismetaalindustrie;België;1997;18.3
5193;Basismetaalindustrie;België;1998;17.5
5194;Basismetaalindustrie;België;1999;19.3
5195;Basismetaalindustrie;België;2000;20.4
5196;Basismetaalindustrie;België;2001;20.7
5197;Basismetaalindustrie;België;2002;17.8
5198;Basismetaalindustrie;België;2003;17.0
5199;Basismetaalindustrie;België;2004;14.5
5200;Basismetaalindustrie;België;2005;14.7
5201;Basismetaalindustrie;België;2006;16.4
5202;Basismetaalindustrie;Canada;1990;25.5
5203;Basismetaalindustrie;Canada;1991;24.3
5204;Basismetaalindustrie;Canada;1992;14.6
5205;Basismetaalindustrie;Canada;1993;10.5
5206;Basismetaalindustrie;Canada;1994;8.6
5207;Basismetaalindustrie;Canada;1995;10.7
5208;Basismetaalindustrie;Canada;1996;14.1
5209;Basismetaalindustrie;Canada;1997;16.1
5210;Basismetaalindustrie;Canada;1998;14.9
5211;Basismetaalindustrie;Canada;1999;16.0
5212;Basismetaalindustrie;Canada;2000;14.5
5213;Basismetaalindustrie;Canada;2001;9.7
5214;Basismetaalindustrie;Canada;2002;
5215;Basismetaalindustrie;Canada;2003;
5216;Basismetaalindustrie;Canada;2004;
5217;Basismetaalindustrie;Canada;2005;
5218;Basismetaalindustrie;Canada;2006;
5219;Basismetaalindustrie;Denemarken;1990;
5220;Basismetaalindustrie;Denemarken;1991;
5221;Basismetaalindustrie;Denemarken;1992;
5222;Basismetaalindustrie;Denemarken;1993;9.5
5223;Basismetaalindustrie;Denemarken;1994;9.7
5224;Basismetaalindustrie;Denemarken;1995;14.2
5225;Basismetaalindustrie;Denemarken;1996;21.9
5226;Basismetaalindustrie;Denemarken;1997;24.7
5227;Basismetaalindustrie;Denemarken;1998;13.9
5228;Basismetaalindustrie;Denemarken;1999;16.3
5229;Basismetaalindustrie;Denemarken;2000;15.1
5230;Basismetaalindustrie;Denemarken;2001;15.0
5231;Basismetaalindustrie;Denemarken;2002;14.8
5232;Basismetaalindustrie;Denemarken;2003;12.2
5233;Basismetaalindustrie;Denemarken;2004;
5234;Basismetaalindustrie;Denemarken;2005;
5235;Basismetaalindustrie;Denemarken;2006;
5236;Basismetaalindustrie;Duitsland;1990;
5237;Basismetaalindustrie;Duitsland;1991;15.0
5238;Basismetaalindustrie;Duitsland;1992;15.7
5239;Basismetaalindustrie;Duitsland;1993;13.5
5240;Basismetaalindustrie;Duitsland;1994;12.5
5241;Basismetaalindustrie;Duitsland;1995;11.7
5242;Basismetaalindustrie;Duitsland;1996;12.3
5243;Basismetaalindustrie;Duitsland;1997;12.2
5244;Basismetaalindustrie;Duitsland;1998;14.1
5245;Basismetaalindustrie;Duitsland;1999;15.6
5246;Basismetaalindustrie;Duitsland;2000;14.0
5247;Basismetaalindustrie;Duitsland;2001;14.1
5248;Basismetaalindustrie;Duitsland;2002;12.3
5249;Basismetaalindustrie;Duitsland;2003;11.2
5250;Basismetaalindustrie;Duitsland;2004;10.6
5251;Basismetaalindustrie;Duitsland;2005;10.0
5252;Basismetaalindustrie;Duitsland;2006;
5253;Basismetaalindustrie;Finland;1990;20.7
5254;Basismetaalindustrie;Finland;1991;18.3
5255;Basismetaalindustrie;Finland;1992;11.2
5256;Basismetaalindustrie;Finland;1993;9.7
5257;Basismetaalindustrie;Finland;1994;10.3
5258;Basismetaalindustrie;Finland;1995;20.5
5259;Basismetaalindustrie;Finland;1996;20.9
5260;Basismetaalindustrie;Finland;1997;25.1
5261;Basismetaalindustrie;Finland;1998;21.0
5262;Basismetaalindustrie;Finland;1999;15.1
5263;Basismetaalindustrie;Finland;2000;16.9
5264;Basismetaalindustrie;Finland;2001;15.3
5265;Basismetaalindustrie;Finland;2002;25.3
5266;Basismetaalindustrie;Finland;2003;16.1
5267;Basismetaalindustrie;Finland;2004;20.5
5268;Basismetaalindustrie;Finland;2005;11.4
5269;Basismetaalindustrie;Finland;2006;9.3
5270;Basismetaalindustrie;Frankrijk;1990;
5271;Basismetaalindustrie;Frankrijk;1991;
5272;Basismetaalindustrie;Frankrijk;1992;
5273;Basismetaalindustrie;Frankrijk;1993;
5274;Basismetaalindustrie;Frankrijk;1994;
5275;Basismetaalindustrie;Frankrijk;1995;
5276;Basismetaalindustrie;Frankrijk;1996;
5277;Basismetaalindustrie;Frankrijk;1997;
5278;Basismetaalindustrie;Frankrijk;1998;
5279;Basismetaalindustrie;Frankrijk;1999;12.0
5280;Basismetaalindustrie;Frankrijk;2000;12.0
5281;Basismetaalindustrie;Frankrijk;2001;13.6
5282;Basismetaalindustrie;Frankrijk;2002;11.9
5283;Basismetaalindustrie;Frankrijk;2003;10.6
5284;Basismetaalindustrie;Frankrijk;2004;10.2
5285;Basismetaalindustrie;Frankrijk;2005;12.0
5286;Basismetaalindustrie;Frankrijk;2006;11.5
5287;Basismetaalindustrie;Hongarije;1990;
5288;Basismetaalindustrie;Hongarije;1991;
5289;Basismetaalindustrie;Hongarije;1992;
5290;Basismetaalindustrie;Hongarije;1993;
5291;Basismetaalindustrie;Hongarije;1994;
5292;Basismetaalindustrie;Hongarije;1995;
5293;Basismetaalindustrie;Hongarije;1996;
5294;Basismetaalindustrie;Hongarije;1997;
5295;Basismetaalindustrie;Hongarije;1998;
5296;Basismetaalindustrie;Hongarije;1999;
5297;Basismetaalindustrie;Hongarije;2000;21.2
5298;Basismetaalindustrie;Hongarije;2001;23.0
5299;Basismetaalindustrie;Hongarije;2002;24.1
5300;Basismetaalindustrie;Hongarije;2003;25.8
5301;Basismetaalindustrie;Hongarije;2004;21.9
5302;Basismetaalindustrie;Hongarije;2005;24.4
5303;Basismetaalindustrie;Hongarije;2006;
5304;Basismetaalindustrie;Ierland;1990;
5305;Basismetaalindustrie;Ierland;1991;
5306;Basismetaalindustrie;Ierland;1992;
5307;Basismetaalindustrie;Ierland;1993;
5308;Basismetaalindustrie;Ierland;1994;
5309;Basismetaalindustrie;Ierland;1995;10.1
5310;Basismetaalindustrie;Ierland;1996;10.8
5311;Basismetaalindustrie;Ierland;1997;12.9
5312;Basismetaalindustrie;Ierland;1998;8.3
5313;Basismetaalindustrie;Ierland;1999;6.7
5314;Basismetaalindustrie;Ierland;2000;7.5
5315;Basismetaalindustrie;Ierland;2001;5.7
5316;Basismetaalindustrie;Ierland;2002;6.3
5317;Basismetaalindustrie;Ierland;2003;7.3
5318;Basismetaalindustrie;Ierland;2004;3.0
5319;Basismetaalindustrie;Ierland;2005;8.1
5320;Basismetaalindustrie;Ierland;2006;15.4
5321;Basismetaalindustrie;Italië;1990;28.5
5322;Basismetaalindustrie;Italië;1991;28.4
5323;Basismetaalindustrie;Italië;1992;25.9
5324;Basismetaalindustrie;Italië;1993;18.2
5325;Basismetaalindustrie;Italië;1994;19.9
5326;Basismetaalindustrie;Italië;1995;23.0
5327;Basismetaalindustrie;Italië;1996;24.8
5328;Basismetaalindustrie;Italië;1997;22.0
5329;Basismetaalindustrie;Italië;1998;24.5
5330;Basismetaalindustrie;Italië;1999;28.2
5331;Basismetaalindustrie;Italië;2000;30.4
5332;Basismetaalindustrie;Italië;2001;31.2
5333;Basismetaalindustrie;Italië;2002;31.6
5334;Basismetaalindustrie;Italië;2003;26.4
5335;Basismetaalindustrie;Italië;2004;26.2
5336;Basismetaalindustrie;Italië;2005;24.1
5337;Basismetaalindustrie;Italië;2006;24.3
5338;Basismetaalindustrie;Nederland;1990;18.1
5339;Basismetaalindustrie;Nederland;1991;15.4
5340;Basismetaalindustrie;Nederland;1992;13.6
5341;Basismetaalindustrie;Nederland;1993;10.2
5342;Basismetaalindustrie;Nederland;1994;9.3
5343;Basismetaalindustrie;Nederland;1995;10.4
5344;Basismetaalindustrie;Nederland;1996;12.3
5345;Basismetaalindustrie;Nederland;1997;13.7
5346;Basismetaalindustrie;Nederland;1998;16.1
5347;Basismetaalindustrie;Nederland;1999;16.0
5348;Basismetaalindustrie;Nederland;2000;18.8
5349;Basismetaalindustrie;Nederland;2001;13.0
5350;Basismetaalindustrie;Nederland;2002;11.5
5351;Basismetaalindustrie;Nederland;2003;11.6
5352;Basismetaalindustrie;Nederland;2004;9.6
5353;Basismetaalindustrie;Nederland;2005;9.4
5354;Basismetaalindustrie;Nederland;2006;8.9
5355;Basismetaalindustrie;Oostenrijk;1990;16.0
5356;Basismetaalindustrie;Oostenrijk;1991;17.4
5357;Basismetaalindustrie;Oostenrijk;1992;17.5
5358;Basismetaalindustrie;Oostenrijk;1993;16.5
5359;Basismetaalindustrie;Oostenrijk;1994;17.1
5360;Basismetaalindustrie;Oostenrijk;1995;13.9
5361;Basismetaalindustrie;Oostenrijk;1996;14.3
5362;Basismetaalindustrie;Oostenrijk;1997;15.4
5363;Basismetaalindustrie;Oostenrijk;1998;16.9
5364;Basismetaalindustrie;Oostenrijk;1999;15.3
5365;Basismetaalindustrie;Oostenrijk;2000;16.7
5366;Basismetaalindustrie;Oostenrijk;2001;16.5
5367;Basismetaalindustrie;Oostenrijk;2002;16.0
5368;Basismetaalindustrie;Oostenrijk;2003;16.1
5369;Basismetaalindustrie;Oostenrijk;2004;15.0
5370;Basismetaalindustrie;Oostenrijk;2005;14.6
5371;Basismetaalindustrie;Oostenrijk;2006;14.5
5372;Basismetaalindustrie;Polen;1990;
5373;Basismetaalindustrie;Polen;1991;
5374;Basismetaalindustrie;Polen;1992;
5375;Basismetaalindustrie;Polen;1993;
5376;Basismetaalindustrie;Polen;1994;
5377;Basismetaalindustrie;Polen;1995;
5378;Basismetaalindustrie;Polen;1996;
5379;Basismetaalindustrie;Polen;1997;
5380;Basismetaalindustrie;Polen;1998;
5381;Basismetaalindustrie;Polen;1999;
5382;Basismetaalindustrie;Polen;2000;
5383;Basismetaalindustrie;Polen;2001;
5384;Basismetaalindustrie;Polen;2002;
5385;Basismetaalindustrie;Polen;2003;14.9
5386;Basismetaalindustrie;Polen;2004;13.8
5387;Basismetaalindustrie;Polen;2005;17.2
5388;Basismetaalindustrie;Polen;2006;
5389;Basismetaalindustrie;Spanje;1990;
5390;Basismetaalindustrie;Spanje;1991;
5391;Basismetaalindustrie;Spanje;1992;
5392;Basismetaalindustrie;Spanje;1993;
5393;Basismetaalindustrie;Spanje;1994;
5394;Basismetaalindustrie;Spanje;1995;
5395;Basismetaalindustrie;Spanje;1996;
5396;Basismetaalindustrie;Spanje;1997;
5397;Basismetaalindustrie;Spanje;1998;
5398;Basismetaalindustrie;Spanje;1999;
5399;Basismetaalindustrie;Spanje;2000;20.2
5400;Basismetaalindustrie;Spanje;2001;18.8
5401;Basismetaalindustrie;Spanje;2002;17.4
5402;Basismetaalindustrie;Spanje;2003;16.5
5403;Basismetaalindustrie;Spanje;2004;
5404;Basismetaalindustrie;Spanje;2005;
5405;Basismetaalindustrie;Spanje;2006;
5406;Basismetaalindustrie;Tsjechië;1990;
5407;Basismetaalindustrie;Tsjechië;1991;
5408;Basismetaalindustrie;Tsjechië;1992;
5409;Basismetaalindustrie;Tsjechië;1993;
5410;Basismetaalindustrie;Tsjechië;1994;
5411;Basismetaalindustrie;Tsjechië;1995;23.0
5412;Basismetaalindustrie;Tsjechië;1996;17.3
5413;Basismetaalindustrie;Tsjechië;1997;30.1
5414;Basismetaalindustrie;Tsjechië;1998;22.0
5415;Basismetaalindustrie;Tsjechië;1999;29.3
5416;Basismetaalindustrie;Tsjechië;2000;20.4
5417;Basismetaalindustrie;Tsjechië;2001;25.0
5418;Basismetaalindustrie;Tsjechië;2002;22.4
5419;Basismetaalindustrie;Tsjechië;2003;21.8
5420;Basismetaalindustrie;Tsjechië;2004;19.3
5421;Basismetaalindustrie;Tsjechië;2005;18.3
5422;Basismetaalindustrie;Tsjechië;2006;17.4
5423;Basismetaalindustrie;Verenigd Koninkrijk;1990;10.7
5424;Basismetaalindustrie;Verenigd Koninkrijk;1991;9.0
5425;Basismetaalindustrie;Verenigd Koninkrijk;1992;7.4
5426;Basismetaalindustrie;Verenigd Koninkrijk;1993;7.8
5427;Basismetaalindustrie;Verenigd Koninkrijk;1994;8.7
5428;Basismetaalindustrie;Verenigd Koninkrijk;1995;9.3
5429;Basismetaalindustrie;Verenigd Koninkrijk;1996;10.5
5430;Basismetaalindustrie;Verenigd Koninkrijk;1997;10.7
5431;Basismetaalindustrie;Verenigd Koninkrijk;1998;11.6
5432;Basismetaalindustrie;Verenigd Koninkrijk;1999;10.4
5433;Basismetaalindustrie;Verenigd Koninkrijk;2000;
5434;Basismetaalindustrie;Verenigd Koninkrijk;2001;
5435;Basismetaalindustrie;Verenigd Koninkrijk;2002;
5436;Basismetaalindustrie;Verenigd Koninkrijk;2003;
5437;Basismetaalindustrie;Verenigd Koninkrijk;2004;
5438;Basismetaalindustrie;Verenigd Koninkrijk;2005;
5439;Basismetaalindustrie;Verenigd Koninkrijk;2006;
5440;Basismetaalindustrie;Verenigde Staten;1990;11.2
5441;Basismetaalindustrie;Verenigde Staten;1991;11.4
5442;Basismetaalindustrie;Verenigde Staten;1992;11.3
5443;Basismetaalindustrie;Verenigde Staten;1993;10.5
5444;Basismetaalindustrie;Verenigde Staten;1994;11.7
5445;Basismetaalindustrie;Verenigde Staten;1995;12.3
5446;Basismetaalindustrie;Verenigde Staten;1996;12.1
5447;Basismetaalindustrie;Verenigde Staten;1997;11.5
5448;Basismetaalindustrie;Verenigde Staten;1998;11.0
5449;Basismetaalindustrie;Verenigde Staten;1999;10.1
5450;Basismetaalindustrie;Verenigde Staten;2000;10.0
5451;Basismetaalindustrie;Verenigde Staten;2001;10.0
5452;Basismetaalindustrie;Verenigde Staten;2002;9.6
5453;Basismetaalindustrie;Verenigde Staten;2003;8.0
5454;Basismetaalindustrie;Verenigde Staten;2004;7.6
5455;Basismetaalindustrie;Verenigde Staten;2005;7.9
5456;Basismetaalindustrie;Verenigde Staten;2006;
5457;Basismetaalindustrie;Zuid-Korea;1990;
5458;Basismetaalindustrie;Zuid-Korea;1991;
5459;Basismetaalindustrie;Zuid-Korea;1992;
5460;Basismetaalindustrie;Zuid-Korea;1993;
5461;Basismetaalindustrie;Zuid-Korea;1994;
5462;Basismetaalindustrie;Zuid-Korea;1995;
5463;Basismetaalindustrie;Zuid-Korea;1996;
5464;Basismetaalindustrie;Zuid-Korea;1997;
5465;Basismetaalindustrie;Zuid-Korea;1998;
5466;Basismetaalindustrie;Zuid-Korea;1999;
5467;Basismetaalindustrie;Zuid-Korea;2000;
5468;Basismetaalindustrie;Zuid-Korea;2001;
5469;Basismetaalindustrie;Zuid-Korea;2002;
5470;Basismetaalindustrie;Zuid-Korea;2003;
5471;Basismetaalindustrie;Zuid-Korea;2004;20.0
5472;Basismetaalindustrie;Zuid-Korea;2005;
5473;Basismetaalindustrie;Zuid-Korea;2006;
5474;Basismetaalindustrie;Zweden;1990;
5475;Basismetaalindustrie;Zweden;1991;
5476;Basismetaalindustrie;Zweden;1992;
5477;Basismetaalindustrie;Zweden;1993;
5478;Basismetaalindustrie;Zweden;1994;
5479;Basismetaalindustrie;Zweden;1995;
5480;Basismetaalindustrie;Zweden;1996;
5481;Basismetaalindustrie;Zweden;1997;
5482;Basismetaalindustrie;Zweden;1998;
5483;Basismetaalindustrie;Zweden;1999;
5484;Basismetaalindustrie;Zweden;2000;
5485;Basismetaalindustrie;Zweden;2001;
5486;Basismetaalindustrie;Zweden;2002;
5487;Basismetaalindustrie;Zweden;2003;
5488;Basismetaalindustrie;Zweden;2004;
5489;Basismetaalindustrie;Zweden;2005;
5490;Basismetaalindustrie;Zweden;2006;
5491;Machine- en apparatenindustrie;Australië;1990;
5492;Machine- en apparatenindustrie;Australië;1991;
5493;Machine- en apparatenindustrie;Australië;1992;
5494;Machine- en apparatenindustrie;Australië;1993;
5495;Machine- en apparatenindustrie;Australië;1994;
5496;Machine- en apparatenindustrie;Australië;1995;
5497;Machine- en apparatenindustrie;Australië;1996;
5498;Machine- en apparatenindustrie;Australië;1997;
5499;Machine- en apparatenindustrie;Australië;1998;
5500;Machine- en apparatenindustrie;Australië;1999;
5501;Machine- en apparatenindustrie;Australië;2000;
5502;Machine- en apparatenindustrie;Australië;2001;
5503;Machine- en apparatenindustrie;Australië;2002;
5504;Machine- en apparatenindustrie;Australië;2003;
5505;Machine- en apparatenindustrie;Australië;2004;
5506;Machine- en apparatenindustrie;Australië;2005;
5507;Machine- en apparatenindustrie;Australië;2006;
5508;Machine- en apparatenindustrie;België;1990;
5509;Machine- en apparatenindustrie;België;1991;
5510;Machine- en apparatenindustrie;België;1992;
5511;Machine- en apparatenindustrie;België;1993;
5512;Machine- en apparatenindustrie;België;1994;
5513;Machine- en apparatenindustrie;België;1995;13.5
5514;Machine- en apparatenindustrie;België;1996;12.2
