ID;JeugdhulpInNatura;Jeugdbescherming;Jeugdreclassering;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1
194;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);30 juni 2016;18310.0
195;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);31 december 2016;18490.0
196;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);30 juni 2017;19705.0
197;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);31 december 2017;19670.0
198;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);30 juni 2018;19975.0
199;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);31 december 2018;20530.0
200;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);30 juni 2019;20525.0
201;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);31 december 2019;20625.0
202;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);30 juni 2020;19560.0
203;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Limburg (PV);31 december 2020;19340.0
204;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);30 juni 2015;3410.0
205;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);31 december 2015;3415.0
206;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);30 juni 2016;3165.0
207;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);31 december 2016;3235.0
208;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);30 juni 2017;3540.0
209;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);31 december 2017;3445.0
210;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);30 juni 2018;2990.0
211;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);31 december 2018;2965.0
212;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);30 juni 2019;2940.0
213;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);31 december 2019;2830.0
214;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);30 juni 2020;2795.0
215;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Oost-Groningen (CR);31 december 2020;2860.0
216;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2015;1010.0
217;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);31 december 2015;990.0
218;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2016;910.0
219;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);31 december 2016;930.0
220;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2017;1015.0
221;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);31 december 2017;1015.0
222;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2018;910.0
223;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);31 december 2018;915.0
224;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2019;895.0
225;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);31 december 2019;875.0
226;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);30 juni 2020;865.0
227;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Delfzijl en omgeving (CR);31 december 2020;810.0
228;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);30 juni 2015;7255.0
229;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);31 december 2015;7040.0
230;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);30 juni 2016;6905.0
231;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);31 december 2016;7065.0
232;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);30 juni 2017;7790.0
233;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);31 december 2017;7805.0
234;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);30 juni 2018;7250.0
235;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);31 december 2018;7225.0
236;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);30 juni 2019;7105.0
237;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);31 december 2019;6885.0
238;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);30 juni 2020;6945.0
239;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Overig Groningen (CR);31 december 2020;6965.0
240;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);30 juni 2015;5530.0
241;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);31 december 2015;5500.0
242;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);30 juni 2016;5270.0
243;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);31 december 2016;5410.0
244;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);30 juni 2017;6730.0
245;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);31 december 2017;6220.0
246;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);30 juni 2018;5860.0
247;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);31 december 2018;5820.0
248;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);30 juni 2019;5690.0
249;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);31 december 2019;5465.0
250;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);30 juni 2020;5510.0
251;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Friesland (CR);31 december 2020;5315.0
252;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2015;1905.0
253;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);31 december 2015;1880.0
254;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2016;1760.0
255;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);31 december 2016;1710.0
256;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2017;2055.0
257;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);31 december 2017;1875.0
258;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2018;2085.0
259;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);31 december 2018;2020.0
260;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2019;2090.0
261;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);31 december 2019;2065.0
262;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);30 juni 2020;2040.0
263;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Friesland (CR);31 december 2020;1930.0
264;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2015;3495.0
265;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);31 december 2015;3445.0
266;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2016;3330.0
267;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);31 december 2016;3270.0
268;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2017;3740.0
269;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);31 december 2017;3530.0
270;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2018;3490.0
271;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);31 december 2018;3500.0
272;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2019;3430.0
273;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);31 december 2019;3285.0
274;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);30 juni 2020;3305.0
275;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Friesland (CR);31 december 2020;3230.0
276;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);30 juni 2015;4095.0
277;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);31 december 2015;4145.0
278;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);30 juni 2016;3860.0
279;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);31 december 2016;3785.0
280;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);30 juni 2017;4545.0
281;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);31 december 2017;4590.0
282;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);30 juni 2018;4230.0
283;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);31 december 2018;4350.0
284;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);30 juni 2019;4175.0
285;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);31 december 2019;4105.0
286;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);30 juni 2020;4080.0
287;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Drenthe (CR);31 december 2020;3995.0
288;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2015;3275.0
289;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2015;3380.0
290;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2016;3175.0
291;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2016;3115.0
292;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2017;3745.0
293;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2017;3635.0
294;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2018;3535.0
295;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2018;3585.0
296;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2019;3420.0
297;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2019;3195.0
298;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);30 juni 2020;3235.0
299;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidoost-Drenthe (CR);31 december 2020;3225.0
300;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2015;2445.0
301;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2015;2525.0
302;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2016;2285.0
303;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2016;2260.0
304;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2017;2900.0
305;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2017;2930.0
306;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2018;2730.0
307;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2018;2795.0
308;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2019;2760.0
309;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2019;2730.0
310;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);30 juni 2020;2730.0
311;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Drenthe (CR);31 december 2020;2610.0
312;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);30 juni 2015;6560.0
313;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);31 december 2015;7055.0
314;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);30 juni 2016;6755.0
315;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);31 december 2016;6790.0
316;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);30 juni 2017;7025.0
317;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);31 december 2017;6690.0
318;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);30 juni 2018;6630.0
319;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);31 december 2018;6930.0
320;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);30 juni 2019;7050.0
321;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);31 december 2019;7050.0
322;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);30 juni 2020;6650.0
323;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Noord-Overijssel (CR);31 december 2020;6305.0
324;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2015;2895.0
325;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2015;3065.0
326;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2016;3140.0
327;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2016;3145.0
328;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2017;2930.0
329;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Overijssel (CR);31 december 2017;2685.0
330;Wel of geen jeugdhulp in natura;Wel of geen jeugdbescherming;Wel of geen jeugdreclassering;Zuidwest-Overijssel (CR);30 juni 2018;2495.0
