ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
2447;Java en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411003;940.0;2110.0;2080.0;;1.0
2448;De Riet;Totaal woningen;Almelo                                  ;Wijk      ;WK014111  ;1050.0;2380.0;2150.0;;1.0
2449;De Riet;Appartement;Almelo                                  ;Wijk      ;WK014111  ;700.0;1630.0;1480.0;;1.0
2450;De Riet;Tussenwoning;Almelo                                  ;Wijk      ;WK014111  ;1000.0;2460.0;2240.0;;1.0
2451;De Riet;Hoekwoning;Almelo                                  ;Wijk      ;WK014111  ;1150.0;2600.0;2390.0;;1.0
2452;De Riet;Twee-onder-één-kap woning;Almelo                                  ;Wijk      ;WK014111  ;1320.0;2930.0;2570.0;;1.0
2453;De Riet;Vrijstaande woning;Almelo                                  ;Wijk      ;WK014111  ;1740.0;3280.0;2700.0;;1.0
2454;De Riet;Eigen woning;Almelo                                  ;Wijk      ;WK014111  ;1250.0;2870.0;2510.0;;1.0
2455;De Riet;Huurwoning;Almelo                                  ;Wijk      ;WK014111  ;900.0;2030.0;1880.0;;1.0
2456;Bornsestraat Midden-Riet Noord;Totaal woningen;Almelo                                  ;Buurt     ;BU01411100;1070.0;2590.0;2430.0;;1.0
2457;Bornsestraat Midden-Riet Noord;Appartement;Almelo                                  ;Buurt     ;BU01411100;680.0;1740.0;1740.0;;1.0
2458;Bornsestraat Midden-Riet Noord;Tussenwoning;Almelo                                  ;Buurt     ;BU01411100;1010.0;2550.0;2420.0;;1.0
2459;Bornsestraat Midden-Riet Noord;Hoekwoning;Almelo                                  ;Buurt     ;BU01411100;1200.0;2760.0;2610.0;;1.0
2460;Bornsestraat Midden-Riet Noord;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411100;1420.0;3290.0;2900.0;;1.0
2461;Bornsestraat Midden-Riet Noord;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411100;1700.0;4140.0;3420.0;;1.0
2462;Bornsestraat Midden-Riet Noord;Eigen woning;Almelo                                  ;Buurt     ;BU01411100;1250.0;2960.0;2640.0;;1.0
2463;Bornsestraat Midden-Riet Noord;Huurwoning;Almelo                                  ;Buurt     ;BU01411100;950.0;2340.0;2290.0;;1.0
2464;Bornsestraat en omgeving Zuid;Totaal woningen;Almelo                                  ;Buurt     ;BU01411101;1040.0;2490.0;2060.0;;1.0
2465;Bornsestraat en omgeving Zuid;Appartement;Almelo                                  ;Buurt     ;BU01411101;570.0;1580.0;1430.0;;1.0
2466;Bornsestraat en omgeving Zuid;Tussenwoning;Almelo                                  ;Buurt     ;BU01411101;970.0;2410.0;2050.0;;1.0
2467;Bornsestraat en omgeving Zuid;Hoekwoning;Almelo                                  ;Buurt     ;BU01411101;1070.0;2580.0;2180.0;;1.0
2468;Bornsestraat en omgeving Zuid;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411101;1120.0;2940.0;2340.0;;1.0
2469;Bornsestraat en omgeving Zuid;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411101;1830.0;3310.0;2530.0;;1.0
2470;Bornsestraat en omgeving Zuid;Eigen woning;Almelo                                  ;Buurt     ;BU01411101;1250.0;2980.0;2400.0;;1.0
2471;Bornsestraat en omgeving Zuid;Huurwoning;Almelo                                  ;Buurt     ;BU01411101;790.0;1940.0;1680.0;;1.0
2472;Arendsboer en omgeving Noord;Totaal woningen;Almelo                                  ;Buurt     ;BU01411102;1170.0;2310.0;2190.0;;1.0
2473;Arendsboer en omgeving Noord;Appartement;Almelo                                  ;Buurt     ;BU01411102;730.0;1680.0;1680.0;;1.0
2474;Arendsboer en omgeving Noord;Tussenwoning;Almelo                                  ;Buurt     ;BU01411102;1080.0;2330.0;2240.0;;1.0
2475;Arendsboer en omgeving Noord;Hoekwoning;Almelo                                  ;Buurt     ;BU01411102;1320.0;2520.0;2400.0;;1.0
2476;Arendsboer en omgeving Noord;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411102;1480.0;2780.0;2560.0;;1.0
2477;Arendsboer en omgeving Noord;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411102;1700.0;2790.0;2470.0;;1.0
2478;Arendsboer en omgeving Noord;Eigen woning;Almelo                                  ;Buurt     ;BU01411102;1440.0;2720.0;2500.0;;1.0
2479;Arendsboer en omgeving Noord;Huurwoning;Almelo                                  ;Buurt     ;BU01411102;870.0;1860.0;1850.0;;1.0
2480;Nieuwland;Totaal woningen;Almelo                                  ;Buurt     ;BU01411103;940.0;2220.0;1920.0;;1.0
2481;Nieuwland;Appartement;Almelo                                  ;Buurt     ;BU01411103;720.0;1550.0;1210.0;;1.0
2482;Nieuwland;Tussenwoning;Almelo                                  ;Buurt     ;BU01411103;980.0;2450.0;2180.0;;1.0
2483;Nieuwland;Hoekwoning;Almelo                                  ;Buurt     ;BU01411103;1100.0;2610.0;2390.0;;1.0
2484;Nieuwland;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411103;1180.0;3210.0;2710.0;;1.0
2485;Nieuwland;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411103;1650.0;3290.0;2210.0;;1.0
2486;Nieuwland;Eigen woning;Almelo                                  ;Buurt     ;BU01411103;1040.0;2740.0;2410.0;;1.0
2487;Nieuwland;Huurwoning;Almelo                                  ;Buurt     ;BU01411103;880.0;1960.0;1670.0;;1.0
2488;Arendsboer en omgeving Zuid-Riet Zuid;Totaal woningen;Almelo                                  ;Buurt     ;BU01411104;1070.0;2390.0;2260.0;;1.0
2489;Arendsboer en omgeving Zuid-Riet Zuid;Appartement;Almelo                                  ;Buurt     ;BU01411104;730.0;1640.0;1610.0;;1.0
2490;Arendsboer en omgeving Zuid-Riet Zuid;Tussenwoning;Almelo                                  ;Buurt     ;BU01411104;1030.0;2500.0;2390.0;;1.0
2491;Arendsboer en omgeving Zuid-Riet Zuid;Hoekwoning;Almelo                                  ;Buurt     ;BU01411104;1150.0;2500.0;2380.0;;1.0
2492;Arendsboer en omgeving Zuid-Riet Zuid;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411104;1300.0;2750.0;2540.0;;1.0
2493;Arendsboer en omgeving Zuid-Riet Zuid;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411104;1530.0;3140.0;2780.0;;1.0
2494;Arendsboer en omgeving Zuid-Riet Zuid;Eigen woning;Almelo                                  ;Buurt     ;BU01411104;1220.0;2890.0;2620.0;;1.0
2495;Arendsboer en omgeving Zuid-Riet Zuid;Huurwoning;Almelo                                  ;Buurt     ;BU01411104;1000.0;2140.0;2090.0;;1.0
2496;Bedrijventerrein Bornsestraat;Totaal woningen;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2497;Bedrijventerrein Bornsestraat;Appartement;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2498;Bedrijventerrein Bornsestraat;Tussenwoning;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2499;Bedrijventerrein Bornsestraat;Hoekwoning;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2500;Bedrijventerrein Bornsestraat;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2501;Bedrijventerrein Bornsestraat;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2502;Bedrijventerrein Bornsestraat;Eigen woning;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2503;Bedrijventerrein Bornsestraat;Huurwoning;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
2504;Verspreide huizen wijk 11;Totaal woningen;Almelo                                  ;Buurt     ;BU01411109;1760.0;5240.0;4900.0;;1.0
2505;Verspreide huizen wijk 11;Appartement;Almelo                                  ;Buurt     ;BU01411109;;;;;1.0
2506;Verspreide huizen wijk 11;Tussenwoning;Almelo                                  ;Buurt     ;BU01411109;;;;;1.0
2507;Verspreide huizen wijk 11;Hoekwoning;Almelo                                  ;Buurt     ;BU01411109;;;;;1.0
2508;Verspreide huizen wijk 11;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411109;;;;;1.0
2509;Verspreide huizen wijk 11;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411109;2220.0;6920.0;6290.0;;1.0
2510;Verspreide huizen wijk 11;Eigen woning;Almelo                                  ;Buurt     ;BU01411109;1970.0;5860.0;5460.0;;1.0
2511;Verspreide huizen wijk 11;Huurwoning;Almelo                                  ;Buurt     ;BU01411109;;;;;1.0
2512;Noorderkwartier;Totaal woningen;Almelo                                  ;Wijk      ;WK014112  ;1150.0;2670.0;2130.0;;1.0
2513;Noorderkwartier;Appartement;Almelo                                  ;Wijk      ;WK014112  ;710.0;1740.0;1710.0;;1.0
2514;Noorderkwartier;Tussenwoning;Almelo                                  ;Wijk      ;WK014112  ;970.0;2540.0;1890.0;;1.0
2515;Noorderkwartier;Hoekwoning;Almelo                                  ;Wijk      ;WK014112  ;1240.0;2890.0;2170.0;;1.0
2516;Noorderkwartier;Twee-onder-één-kap woning;Almelo                                  ;Wijk      ;WK014112  ;1440.0;3050.0;2390.0;;1.0
2517;Noorderkwartier;Vrijstaande woning;Almelo                                  ;Wijk      ;WK014112  ;1830.0;3840.0;2910.0;;1.0
2518;Noorderkwartier;Eigen woning;Almelo                                  ;Wijk      ;WK014112  ;1340.0;3010.0;2340.0;;1.0
2519;Noorderkwartier;Huurwoning;Almelo                                  ;Wijk      ;WK014112  ;790.0;1990.0;1710.0;;1.0
2520;Vriezenveenseweg e.o. Haghoek Oost;Totaal woningen;Almelo                                  ;Buurt     ;BU01411200;1230.0;2610.0;2150.0;;1.0
2521;Vriezenveenseweg e.o. Haghoek Oost;Appartement;Almelo                                  ;Buurt     ;BU01411200;890.0;1910.0;1770.0;;1.0
2522;Vriezenveenseweg e.o. Haghoek Oost;Tussenwoning;Almelo                                  ;Buurt     ;BU01411200;1010.0;2300.0;1850.0;;1.0
2523;Vriezenveenseweg e.o. Haghoek Oost;Hoekwoning;Almelo                                  ;Buurt     ;BU01411200;1240.0;2650.0;2290.0;;1.0
2524;Vriezenveenseweg e.o. Haghoek Oost;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411200;1370.0;2900.0;2440.0;;1.0
2525;Vriezenveenseweg e.o. Haghoek Oost;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411200;1680.0;3100.0;2230.0;;1.0
2526;Vriezenveenseweg e.o. Haghoek Oost;Eigen woning;Almelo                                  ;Buurt     ;BU01411200;1290.0;2800.0;2360.0;;1.0
2527;Vriezenveenseweg e.o. Haghoek Oost;Huurwoning;Almelo                                  ;Buurt     ;BU01411200;990.0;1930.0;1390.0;;1.0
2528;Parkweg en omgeving;Totaal woningen;Almelo                                  ;Buurt     ;BU01411201;1380.0;2850.0;2450.0;;1.0
2529;Parkweg en omgeving;Appartement;Almelo                                  ;Buurt     ;BU01411201;690.0;1730.0;1730.0;;1.0
2530;Parkweg en omgeving;Tussenwoning;Almelo                                  ;Buurt     ;BU01411201;1330.0;2730.0;2410.0;;1.0
2531;Parkweg en omgeving;Hoekwoning;Almelo                                  ;Buurt     ;BU01411201;1550.0;3320.0;2670.0;;1.0
2532;Parkweg en omgeving;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411201;1620.0;3130.0;2610.0;;1.0
2533;Parkweg en omgeving;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411201;2020.0;3880.0;3130.0;;1.0
2534;Parkweg en omgeving;Eigen woning;Almelo                                  ;Buurt     ;BU01411201;1670.0;3310.0;2710.0;;1.0
2535;Parkweg en omgeving;Huurwoning;Almelo                                  ;Buurt     ;BU01411201;810.0;1930.0;1920.0;;1.0
2536;Vriezenveenseweg e.o. Haghoek West;Totaal woningen;Almelo                                  ;Buurt     ;BU01411202;1060.0;2260.0;1940.0;;1.0
2537;Vriezenveenseweg e.o. Haghoek West;Appartement;Almelo                                  ;Buurt     ;BU01411202;750.0;1640.0;1640.0;;1.0
2538;Vriezenveenseweg e.o. Haghoek West;Tussenwoning;Almelo                                  ;Buurt     ;BU01411202;1130.0;2520.0;2220.0;;1.0
2539;Vriezenveenseweg e.o. Haghoek West;Hoekwoning;Almelo                                  ;Buurt     ;BU01411202;1300.0;2770.0;2070.0;;1.0
2540;Vriezenveenseweg e.o. Haghoek West;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411202;1440.0;2760.0;1920.0;;1.0
2541;Vriezenveenseweg e.o. Haghoek West;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411202;1930.0;3710.0;2650.0;;1.0
2542;Vriezenveenseweg e.o. Haghoek West;Eigen woning;Almelo                                  ;Buurt     ;BU01411202;1200.0;2560.0;2070.0;;1.0
2543;Vriezenveenseweg e.o. Haghoek West;Huurwoning;Almelo                                  ;Buurt     ;BU01411202;800.0;1720.0;1700.0;;1.0
2544;Indië;Totaal woningen;Almelo                                  ;Buurt     ;BU01411203;570.0;2980.0;1320.0;;1.0
2545;Indië;Appartement;Almelo                                  ;Buurt     ;BU01411203;290.0;2760.0;1890.0;;1.0
2546;Indië;Tussenwoning;Almelo                                  ;Buurt     ;BU01411203;300.0;2620.0;890.0;;1.0
2547;Indië;Hoekwoning;Almelo                                  ;Buurt     ;BU01411203;450.0;2670.0;900.0;;1.0
2548;Indië;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411203;1040.0;3260.0;1790.0;;1.0
2549;Indië;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411203;1040.0;4140.0;2300.0;;1.0
2550;Indië;Eigen woning;Almelo                                  ;Buurt     ;BU01411203;690.0;2990.0;1520.0;;1.0
2551;Indië;Huurwoning;Almelo                                  ;Buurt     ;BU01411203;250.0;2960.0;800.0;;1.0
2552;Bedrijventerrein Dollegoor Turfkade;Totaal woningen;Almelo                                  ;Buurt     ;BU01411204;1930.0;3750.0;3480.0;;1.0
2553;Bedrijventerrein Dollegoor Turfkade;Appartement;Almelo                                  ;Buurt     ;BU01411204;;;;;1.0
2554;Bedrijventerrein Dollegoor Turfkade;Tussenwoning;Almelo                                  ;Buurt     ;BU01411204;;;;;1.0
2555;Bedrijventerrein Dollegoor Turfkade;Hoekwoning;Almelo                                  ;Buurt     ;BU01411204;;;;;1.0
2556;Bedrijventerrein Dollegoor Turfkade;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411204;1760.0;3990.0;3990.0;;1.0
2557;Bedrijventerrein Dollegoor Turfkade;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411204;2380.0;4120.0;3840.0;;1.0
2558;Bedrijventerrein Dollegoor Turfkade;Eigen woning;Almelo                                  ;Buurt     ;BU01411204;2080.0;4000.0;3610.0;;1.0
2559;Bedrijventerrein Dollegoor Turfkade;Huurwoning;Almelo                                  ;Buurt     ;BU01411204;1590.0;3170.0;3170.0;;1.0
2560;Bedrijvenpark Twente;Totaal woningen;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2561;Bedrijvenpark Twente;Appartement;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2562;Bedrijvenpark Twente;Tussenwoning;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2563;Bedrijvenpark Twente;Hoekwoning;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2564;Bedrijvenpark Twente;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2565;Bedrijvenpark Twente;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2566;Bedrijvenpark Twente;Eigen woning;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2567;Bedrijvenpark Twente;Huurwoning;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
2568;Aaboer;Totaal woningen;Almelo                                  ;Buurt     ;BU01411206;740.0;2590.0;2110.0;;1.0
2569;Aaboer;Appartement;Almelo                                  ;Buurt     ;BU01411206;640.0;1820.0;1820.0;;1.0
2570;Aaboer;Tussenwoning;Almelo                                  ;Buurt     ;BU01411206;0.0;3640.0;1400.0;;1.0
2571;Aaboer;Hoekwoning;Almelo                                  ;Buurt     ;BU01411206;0.0;4260.0;1240.0;;1.0
2572;Aaboer;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411206;;;;;1.0
2573;Aaboer;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411206;1500.0;5090.0;4060.0;;1.0
2574;Aaboer;Eigen woning;Almelo                                  ;Buurt     ;BU01411206;790.0;4900.0;2550.0;;1.0
2575;Aaboer;Huurwoning;Almelo                                  ;Buurt     ;BU01411206;730.0;1990.0;1990.0;;1.0
2576;Verspreide huizen wijk 12;Totaal woningen;Almelo                                  ;Buurt     ;BU01411209;1540.0;3560.0;2480.0;;1.0
2577;Verspreide huizen wijk 12;Appartement;Almelo                                  ;Buurt     ;BU01411209;;;;;1.0
2578;Verspreide huizen wijk 12;Tussenwoning;Almelo                                  ;Buurt     ;BU01411209;;;;;1.0
2579;Verspreide huizen wijk 12;Hoekwoning;Almelo                                  ;Buurt     ;BU01411209;;;;;1.0
2580;Verspreide huizen wijk 12;Twee-onder-één-kap woning;Almelo                                  ;Buurt     ;BU01411209;;;;;1.0
2581;Verspreide huizen wijk 12;Vrijstaande woning;Almelo                                  ;Buurt     ;BU01411209;1580.0;3840.0;2390.0;;1.0
2582;Verspreide huizen wijk 12;Eigen woning;Almelo                                  ;Buurt     ;BU01411209;1520.0;4110.0;2650.0;;1.0
2583;Verspreide huizen wijk 12;Huurwoning;Almelo                                  ;Buurt     ;BU01411209;1570.0;2440.0;2150.0;;1.0
2584;Sluitersveld;Totaal woningen;Almelo                                  ;Wijk      ;WK014113  ;1090.0;2780.0;2310.0;;1.0
2585;Sluitersveld;Appartement;Almelo                                  ;Wijk      ;WK014113  ;790.0;1780.0;1780.0;;1.0
2586;Sluitersveld;Tussenwoning;Almelo                                  ;Wijk      ;WK014113  ;950.0;2580.0;2270.0;;1.0
2587;Sluitersveld;Hoekwoning;Almelo                                  ;Wijk      ;WK014113  ;1110.0;2760.0;2430.0;;1.0
2588;Sluitersveld;Twee-onder-één-kap woning;Almelo                                  ;Wijk      ;WK014113  ;1290.0;2980.0;2410.0;;1.0
