ID;SamenstellingVanHetHuishouden;SoortWoonruimte;RegioS;Perioden;ParticuliereHuishoudens_1
355;Totaal particulier huishouden;Totaal;Agglomeratie 's-Gravenhage (CR);2018;414545.0
356;Totaal particulier huishouden;Totaal;Agglomeratie 's-Gravenhage (CR);2019;420545.0
357;Totaal particulier huishouden;Totaal;Agglomeratie 's-Gravenhage (CR);2020;423060.0
358;Totaal particulier huishouden;Totaal;Agglomeratie 's-Gravenhage (CR);2021;429755.0
359;Totaal particulier huishouden;Totaal;Agglomeratie 's-Gravenhage (CR);2022;438375.0
360;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2015;108545.0
361;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2016;109075.0
362;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2017;111270.0
363;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2018;112410.0
364;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2019;113250.0
365;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2020;113415.0
366;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2021;114995.0
367;Totaal particulier huishouden;Totaal;Delft en Westland (CR);2022;117845.0
368;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2015;136190.0
369;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2016;138515.0
370;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2017;140790.0
371;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2018;142805.0
372;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2019;144270.0
373;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2020;145980.0
374;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2021;147610.0
375;Totaal particulier huishouden;Totaal;Oost-Zuid-Holland (CR);2022;150330.0
376;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2015;659735.0
377;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2016;664065.0
378;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2017;668455.0
379;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2018;673515.0
380;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2019;680895.0
381;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2020;684080.0
382;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2021;691790.0
383;Totaal particulier huishouden;Totaal;Groot-Rijnmond (CR);2022;700925.0
384;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2015;171235.0
385;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2016;172400.0
386;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2017;173280.0
387;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2018;173980.0
388;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2019;160660.0
389;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2020;161590.0
390;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2021;163150.0
391;Totaal particulier huishouden;Totaal;Zuidoost-Zuid-Holland (CR);2022;165825.0
392;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2015;48915.0
393;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2016;49190.0
394;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2017;49330.0
395;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2018;49575.0
396;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2019;49630.0
397;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2020;49835.0
398;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2021;50065.0
399;Totaal particulier huishouden;Totaal;Zeeuwsch-Vlaanderen (CR);2022;50530.0
400;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2015;122965.0
401;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2016;123725.0
402;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2017;124605.0
403;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2018;125490.0
404;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2019;126055.0
405;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2020;127390.0
406;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2021;128570.0
407;Totaal particulier huishouden;Totaal;Overig Zeeland (CR);2022;130625.0
408;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2015;280275.0
409;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2016;281890.0
410;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2017;285765.0
411;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2018;287755.0
412;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2019;288780.0
413;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2020;290130.0
414;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2021;292225.0
415;Totaal particulier huishouden;Totaal;West-Noord-Brabant (CR);2022;296555.0
416;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2015;211665.0
417;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2016;213625.0
418;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2017;215770.0
419;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2018;218115.0
420;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2019;220825.0
421;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2020;222340.0
422;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2021;228935.0
423;Totaal particulier huishouden;Totaal;Midden-Noord-Brabant (CR);2022;233105.0
424;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2015;278090.0
425;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2016;281765.0
426;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2017;283885.0
427;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2018;287065.0
428;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2019;290505.0
429;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2020;293350.0
430;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2021;294465.0
431;Totaal particulier huishouden;Totaal;Noordoost-Noord-Brabant (CR);2022;299040.0
432;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2015;341425.0
433;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2016;345480.0
434;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2017;349260.0
435;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2018;353330.0
436;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2019;357310.0
437;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2020;360170.0
438;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2021;365545.0
439;Totaal particulier huishouden;Totaal;Zuidoost-Noord-Brabant (CR);2022;372040.0
440;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2015;121865.0
441;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2016;123400.0
442;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2017;123955.0
443;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2018;124675.0
444;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2019;125620.0
445;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2020;126830.0
446;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2021;128320.0
447;Totaal particulier huishouden;Totaal;Noord-Limburg (CR);2022;131220.0
448;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2015;105130.0
449;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2016;105920.0
450;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2017;106585.0
451;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2018;107250.0
452;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2019;108010.0
453;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2020;108810.0
454;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2021;109915.0
455;Totaal particulier huishouden;Totaal;Midden-Limburg (CR);2022;111290.0
456;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2015;294425.0
457;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2016;296595.0
458;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2017;297355.0
459;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2018;297765.0
460;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2019;298670.0
461;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2020;297885.0
462;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2021;300145.0
463;Totaal particulier huishouden;Totaal;Zuid-Limburg (CR);2022;303005.0
464;Totaal particulier huishouden;Totaal;Flevoland (CR);2015;166690.0
465;Totaal particulier huishouden;Totaal;Flevoland (CR);2016;168675.0
466;Totaal particulier huishouden;Totaal;Flevoland (CR);2017;170795.0
467;Totaal particulier huishouden;Totaal;Flevoland (CR);2018;173580.0
468;Totaal particulier huishouden;Totaal;Flevoland (CR);2019;176610.0
469;Totaal particulier huishouden;Totaal;Flevoland (CR);2020;178950.0
470;Totaal particulier huishouden;Totaal;Flevoland (CR);2021;183130.0
471;Totaal particulier huishouden;Totaal;Flevoland (CR);2022;188260.0
472;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2015;
473;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2016;
474;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2017;
475;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2018;40.0
476;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2019;
477;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2020;
478;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2021;30.0
479;Totaal particulier huishouden;Totaal;Niet in te delen (CR);2022;15.0
480;Totaal particulier huishouden;Totaal;Aa en Hunze;2015;10905.0
481;Totaal particulier huishouden;Totaal;Aa en Hunze;2016;10990.0
482;Totaal particulier huishouden;Totaal;Aa en Hunze;2017;11070.0
483;Totaal particulier huishouden;Totaal;Aa en Hunze;2018;11150.0
484;Totaal particulier huishouden;Totaal;Aa en Hunze;2019;11160.0
485;Totaal particulier huishouden;Totaal;Aa en Hunze;2020;11170.0
486;Totaal particulier huishouden;Totaal;Aa en Hunze;2021;11255.0
487;Totaal particulier huishouden;Totaal;Aa en Hunze;2022;11325.0
488;Totaal particulier huishouden;Totaal;Aalburg;2015;4870.0
489;Totaal particulier huishouden;Totaal;Aalburg;2016;4925.0
490;Totaal particulier huishouden;Totaal;Aalburg;2017;4985.0
491;Totaal particulier huishouden;Totaal;Aalburg;2018;5050.0
492;Totaal particulier huishouden;Totaal;Aalburg;2019;
493;Totaal particulier huishouden;Totaal;Aalburg;2020;
494;Totaal particulier huishouden;Totaal;Aalburg;2021;
495;Totaal particulier huishouden;Totaal;Aalburg;2022;
496;Totaal particulier huishouden;Totaal;Aalsmeer;2015;12830.0
497;Totaal particulier huishouden;Totaal;Aalsmeer;2016;12965.0
498;Totaal particulier huishouden;Totaal;Aalsmeer;2017;12975.0
499;Totaal particulier huishouden;Totaal;Aalsmeer;2018;13085.0
500;Totaal particulier huishouden;Totaal;Aalsmeer;2019;13180.0
501;Totaal particulier huishouden;Totaal;Aalsmeer;2020;13295.0
502;Totaal particulier huishouden;Totaal;Aalsmeer;2021;13710.0
503;Totaal particulier huishouden;Totaal;Aalsmeer;2022;14200.0
504;Totaal particulier huishouden;Totaal;Aalten;2015;11235.0
505;Totaal particulier huishouden;Totaal;Aalten;2016;11300.0
506;Totaal particulier huishouden;Totaal;Aalten;2017;11325.0
507;Totaal particulier huishouden;Totaal;Aalten;2018;11400.0
508;Totaal particulier huishouden;Totaal;Aalten;2019;11510.0
509;Totaal particulier huishouden;Totaal;Aalten;2020;11535.0
510;Totaal particulier huishouden;Totaal;Aalten;2021;11610.0
511;Totaal particulier huishouden;Totaal;Aalten;2022;11680.0
512;Totaal particulier huishouden;Totaal;Achtkarspelen;2015;11610.0
513;Totaal particulier huishouden;Totaal;Achtkarspelen;2016;11605.0
514;Totaal particulier huishouden;Totaal;Achtkarspelen;2017;11655.0
515;Totaal particulier huishouden;Totaal;Achtkarspelen;2018;11715.0
516;Totaal particulier huishouden;Totaal;Achtkarspelen;2019;11755.0
517;Totaal particulier huishouden;Totaal;Achtkarspelen;2020;11845.0
518;Totaal particulier huishouden;Totaal;Achtkarspelen;2021;11910.0
519;Totaal particulier huishouden;Totaal;Achtkarspelen;2022;12030.0
520;Totaal particulier huishouden;Totaal;Alblasserdam;2015;8045.0
521;Totaal particulier huishouden;Totaal;Alblasserdam;2016;8075.0
522;Totaal particulier huishouden;Totaal;Alblasserdam;2017;8125.0
523;Totaal particulier huishouden;Totaal;Alblasserdam;2018;8165.0
524;Totaal particulier huishouden;Totaal;Alblasserdam;2019;8235.0
525;Totaal particulier huishouden;Totaal;Alblasserdam;2020;8245.0
526;Totaal particulier huishouden;Totaal;Alblasserdam;2021;8275.0
527;Totaal particulier huishouden;Totaal;Alblasserdam;2022;8480.0
528;Totaal particulier huishouden;Totaal;Albrandswaard;2015;10020.0
529;Totaal particulier huishouden;Totaal;Albrandswaard;2016;10085.0
530;Totaal particulier huishouden;Totaal;Albrandswaard;2017;10125.0
531;Totaal particulier huishouden;Totaal;Albrandswaard;2018;10180.0
532;Totaal particulier huishouden;Totaal;Albrandswaard;2019;10510.0
533;Totaal particulier huishouden;Totaal;Albrandswaard;2020;10355.0
534;Totaal particulier huishouden;Totaal;Albrandswaard;2021;10460.0
535;Totaal particulier huishouden;Totaal;Albrandswaard;2022;10610.0
536;Totaal particulier huishouden;Totaal;Alkmaar;2015;50430.0
537;Totaal particulier huishouden;Totaal;Alkmaar;2016;50915.0
538;Totaal particulier huishouden;Totaal;Alkmaar;2017;51225.0
539;Totaal particulier huishouden;Totaal;Alkmaar;2018;51650.0
540;Totaal particulier huishouden;Totaal;Alkmaar;2019;52175.0
541;Totaal particulier huishouden;Totaal;Alkmaar;2020;52605.0
542;Totaal particulier huishouden;Totaal;Alkmaar;2021;53185.0
543;Totaal particulier huishouden;Totaal;Alkmaar;2022;53820.0
544;Totaal particulier huishouden;Totaal;Almelo;2015;31695.0
545;Totaal particulier huishouden;Totaal;Almelo;2016;31995.0
546;Totaal particulier huishouden;Totaal;Almelo;2017;32230.0
547;Totaal particulier huishouden;Totaal;Almelo;2018;32675.0
548;Totaal particulier huishouden;Totaal;Almelo;2019;32710.0
549;Totaal particulier huishouden;Totaal;Almelo;2020;32875.0
550;Totaal particulier huishouden;Totaal;Almelo;2021;33060.0
551;Totaal particulier huishouden;Totaal;Almelo;2022;33370.0
552;Totaal particulier huishouden;Totaal;Almere;2015;82505.0
553;Totaal particulier huishouden;Totaal;Almere;2016;84005.0
554;Totaal particulier huishouden;Totaal;Almere;2017;85485.0
555;Totaal particulier huishouden;Totaal;Almere;2018;87385.0
556;Totaal particulier huishouden;Totaal;Almere;2019;89310.0
557;Totaal particulier huishouden;Totaal;Almere;2020;90420.0
558;Totaal particulier huishouden;Totaal;Almere;2021;92430.0
559;Totaal particulier huishouden;Totaal;Almere;2022;94730.0
560;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2015;46085.0
561;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2016;46770.0
562;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2017;47345.0
563;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2018;48235.0
564;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2019;48720.0
565;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2020;49090.0
566;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2021;49410.0
567;Totaal particulier huishouden;Totaal;Alphen aan den Rijn;2022;50205.0
568;Totaal particulier huishouden;Totaal;Alphen-Chaam;2015;4035.0
569;Totaal particulier huishouden;Totaal;Alphen-Chaam;2016;4110.0
570;Totaal particulier huishouden;Totaal;Alphen-Chaam;2017;4125.0
571;Totaal particulier huishouden;Totaal;Alphen-Chaam;2018;4170.0
572;Totaal particulier huishouden;Totaal;Alphen-Chaam;2019;4220.0
573;Totaal particulier huishouden;Totaal;Alphen-Chaam;2020;4295.0
574;Totaal particulier huishouden;Totaal;Alphen-Chaam;2021;4330.0
575;Totaal particulier huishouden;Totaal;Alphen-Chaam;2022;4385.0
576;Totaal particulier huishouden;Totaal;Altena;2015;
577;Totaal particulier huishouden;Totaal;Altena;2016;
578;Totaal particulier huishouden;Totaal;Altena;2017;
579;Totaal particulier huishouden;Totaal;Altena;2018;
580;Totaal particulier huishouden;Totaal;Altena;2019;22355.0
581;Totaal particulier huishouden;Totaal;Altena;2020;22655.0
582;Totaal particulier huishouden;Totaal;Altena;2021;23005.0
583;Totaal particulier huishouden;Totaal;Altena;2022;23445.0
584;Totaal particulier huishouden;Totaal;Ameland;2015;1630.0
585;Totaal particulier huishouden;Totaal;Ameland;2016;1645.0
586;Totaal particulier huishouden;Totaal;Ameland;2017;1680.0
587;Totaal particulier huishouden;Totaal;Ameland;2018;1710.0
588;Totaal particulier huishouden;Totaal;Ameland;2019;1730.0
589;Totaal particulier huishouden;Totaal;Ameland;2020;1765.0
590;Totaal particulier huishouden;Totaal;Ameland;2021;1755.0
591;Totaal particulier huishouden;Totaal;Ameland;2022;1845.0
592;Totaal particulier huishouden;Totaal;Amersfoort;2015;66535.0
593;Totaal particulier huishouden;Totaal;Amersfoort;2016;67130.0
594;Totaal particulier huishouden;Totaal;Amersfoort;2017;67675.0
595;Totaal particulier huishouden;Totaal;Amersfoort;2018;68515.0
596;Totaal particulier huishouden;Totaal;Amersfoort;2019;69220.0
597;Totaal particulier huishouden;Totaal;Amersfoort;2020;69640.0
598;Totaal particulier huishouden;Totaal;Amersfoort;2021;70595.0
599;Totaal particulier huishouden;Totaal;Amersfoort;2022;71875.0
600;Totaal particulier huishouden;Totaal;Amstelveen;2015;42635.0
601;Totaal particulier huishouden;Totaal;Amstelveen;2016;42755.0
602;Totaal particulier huishouden;Totaal;Amstelveen;2017;42865.0
603;Totaal particulier huishouden;Totaal;Amstelveen;2018;43325.0
604;Totaal particulier huishouden;Totaal;Amstelveen;2019;43485.0
605;Totaal particulier huishouden;Totaal;Amstelveen;2020;43005.0
606;Totaal particulier huishouden;Totaal;Amstelveen;2021;43960.0
607;Totaal particulier huishouden;Totaal;Amstelveen;2022;45150.0
608;Totaal particulier huishouden;Totaal;Amsterdam;2015;456385.0
609;Totaal particulier huishouden;Totaal;Amsterdam;2016;462245.0
610;Totaal particulier huishouden;Totaal;Amsterdam;2017;467540.0
611;Totaal particulier huishouden;Totaal;Amsterdam;2018;470175.0
612;Totaal particulier huishouden;Totaal;Amsterdam;2019;475335.0
613;Totaal particulier huishouden;Totaal;Amsterdam;2020;474845.0
614;Totaal particulier huishouden;Totaal;Amsterdam;2021;484550.0
615;Totaal particulier huishouden;Totaal;Amsterdam;2022;495600.0
616;Totaal particulier huishouden;Totaal;Apeldoorn;2015;70245.0
617;Totaal particulier huishouden;Totaal;Apeldoorn;2016;71180.0
618;Totaal particulier huishouden;Totaal;Apeldoorn;2017;72110.0
619;Totaal particulier huishouden;Totaal;Apeldoorn;2018;72870.0
