ID;Geslacht;Arbeidsmarktpositie;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoTotaal_1;UitstromersHoZonderDiploma_2;UitstromersHoMetDiploma_3
4818;Mannen en vrouwen;0;3;8;4;2008/'09;2120.0;810.0;1310.0
4819;Mannen en vrouwen;0;3;8;4;2009/'10;2170.0;810.0;1360.0
4820;Mannen en vrouwen;0;3;8;4;2010/'11;2310.0;860.0;1450.0
4821;Mannen en vrouwen;0;3;8;4;2011/'12;2640.0;960.0;1670.0
4822;Mannen en vrouwen;0;3;8;4;2012/'13;;;
4823;Mannen en vrouwen;0;3;8;4;2013/'14;;;
4824;Mannen en vrouwen;0;3;8;5;2006/'07;2210.0;920.0;1300.0
4825;Mannen en vrouwen;0;3;8;5;2007/'08;2050.0;930.0;1130.0
4826;Mannen en vrouwen;0;3;8;5;2008/'09;1950.0;880.0;1070.0
4827;Mannen en vrouwen;0;3;8;5;2009/'10;1950.0;890.0;1050.0
4828;Mannen en vrouwen;0;3;8;5;2010/'11;2090.0;900.0;1180.0
4829;Mannen en vrouwen;0;3;8;5;2011/'12;2180.0;940.0;1230.0
4830;Mannen en vrouwen;0;3;8;5;2012/'13;;;
4831;Mannen en vrouwen;0;3;8;5;2013/'14;;;
4832;Mannen en vrouwen;0;3;8;6;2006/'07;1950.0;740.0;1210.0
4833;Mannen en vrouwen;0;3;8;6;2007/'08;1820.0;760.0;1060.0
4834;Mannen en vrouwen;0;3;8;6;2008/'09;1810.0;750.0;1060.0
4835;Mannen en vrouwen;0;3;8;6;2009/'10;1710.0;720.0;1000.0
4836;Mannen en vrouwen;0;3;8;6;2010/'11;1820.0;760.0;1060.0
4837;Mannen en vrouwen;0;3;8;6;2011/'12;1820.0;730.0;1090.0
4838;Mannen en vrouwen;0;3;8;6;2012/'13;;;
4839;Mannen en vrouwen;0;3;8;6;2013/'14;;;
4840;Mannen en vrouwen;0;3;8;7;2006/'07;17090.0;5720.0;11380.0
4841;Mannen en vrouwen;0;3;8;7;2007/'08;17650.0;6180.0;11470.0
4842;Mannen en vrouwen;0;3;8;7;2008/'09;17090.0;5550.0;11540.0
4843;Mannen en vrouwen;0;3;8;7;2009/'10;18210.0;6090.0;12120.0
4844;Mannen en vrouwen;0;3;8;7;2010/'11;19370.0;6240.0;13130.0
4845;Mannen en vrouwen;0;3;8;7;2011/'12;21080.0;6460.0;14620.0
4846;Mannen en vrouwen;0;3;8;7;2012/'13;;;
4847;Mannen en vrouwen;0;3;8;7;2013/'14;;;
4848;Mannen en vrouwen;0;3;8;8;2006/'07;2550.0;1250.0;1300.0
4849;Mannen en vrouwen;0;3;8;8;2007/'08;2680.0;1370.0;1320.0
4850;Mannen en vrouwen;0;3;8;8;2008/'09;2820.0;1330.0;1500.0
4851;Mannen en vrouwen;0;3;8;8;2009/'10;3410.0;1730.0;1680.0
4852;Mannen en vrouwen;0;3;8;8;2010/'11;3640.0;1940.0;1700.0
4853;Mannen en vrouwen;0;3;8;8;2011/'12;4200.0;2170.0;2030.0
4854;Mannen en vrouwen;0;3;8;8;2012/'13;;;
4855;Mannen en vrouwen;0;3;8;8;2013/'14;;;
4856;Mannen en vrouwen;0;3;8;9;2006/'07;1920.0;730.0;1190.0
4857;Mannen en vrouwen;0;3;8;9;2007/'08;1950.0;780.0;1170.0
4858;Mannen en vrouwen;0;3;8;9;2008/'09;1950.0;760.0;1200.0
4859;Mannen en vrouwen;0;3;8;9;2009/'10;2180.0;790.0;1390.0
4860;Mannen en vrouwen;0;3;8;9;2010/'11;2360.0;880.0;1480.0
4861;Mannen en vrouwen;0;3;8;9;2011/'12;2630.0;890.0;1740.0
4862;Mannen en vrouwen;0;3;8;9;2012/'13;;;
4863;Mannen en vrouwen;0;3;8;9;2013/'14;;;
4864;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2006/'07;21000.0;7480.0;13520.0
4865;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2007/'08;21710.0;8100.0;13610.0
4866;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2008/'09;21250.0;7420.0;13840.0
4867;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2009/'10;23030.0;8340.0;14680.0
4868;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2010/'11;24600.0;8790.0;15810.0
4869;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2011/'12;26890.0;9190.0;17700.0
4870;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2012/'13;;;
4871;Mannen en vrouwen;0;3;8;Nationaliteit: Nederlands;2013/'14;;;
4872;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2006/'07;300.0;100.0;210.0
4873;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2007/'08;340.0;120.0;220.0
4874;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2008/'09;370.0;120.0;240.0
4875;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2009/'10;510.0;160.0;350.0
4876;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2010/'11;520.0;170.0;350.0
4877;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2011/'12;710.0;200.0;510.0
4878;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2012/'13;;;
4879;Mannen en vrouwen;0;3;8;Nationaliteit: EER;2013/'14;;;
4880;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2006/'07;260.0;120.0;140.0
4881;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2007/'08;240.0;100.0;140.0
4882;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2008/'09;250.0;100.0;150.0
4883;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2009/'10;270.0;100.0;170.0
4884;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2010/'11;250.0;100.0;150.0
4885;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2011/'12;300.0;120.0;180.0
4886;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2012/'13;;;
4887;Mannen en vrouwen;0;3;8;Nationaliteit: Overig;2013/'14;;;
4888;Mannen en vrouwen;0;3;9;0;2006/'07;9560.0;3770.0;5790.0
4889;Mannen en vrouwen;0;3;9;0;2007/'08;9330.0;3890.0;5440.0
4890;Mannen en vrouwen;0;3;9;0;2008/'09;9520.0;3780.0;5740.0
4891;Mannen en vrouwen;0;3;9;0;2009/'10;10220.0;4050.0;6170.0
4892;Mannen en vrouwen;0;3;9;0;2010/'11;11160.0;4090.0;7070.0
4893;Mannen en vrouwen;0;3;9;0;2011/'12;12090.0;4110.0;7970.0
4894;Mannen en vrouwen;0;3;9;0;2012/'13;;;
4895;Mannen en vrouwen;0;3;9;0;2013/'14;;;
4896;Mannen en vrouwen;0;3;9;1;2006/'07;200.0;200.0;
4897;Mannen en vrouwen;0;3;9;1;2007/'08;190.0;180.0;
4898;Mannen en vrouwen;0;3;9;1;2008/'09;220.0;220.0;
4899;Mannen en vrouwen;0;3;9;1;2009/'10;210.0;210.0;
4900;Mannen en vrouwen;0;3;9;1;2010/'11;200.0;200.0;
4901;Mannen en vrouwen;0;3;9;1;2011/'12;200.0;200.0;
4902;Mannen en vrouwen;0;3;9;1;2012/'13;;;
4903;Mannen en vrouwen;0;3;9;1;2013/'14;;;
4904;Mannen en vrouwen;0;3;9;2;2006/'07;1980.0;1030.0;940.0
4905;Mannen en vrouwen;0;3;9;2;2007/'08;2150.0;1110.0;1050.0
4906;Mannen en vrouwen;0;3;9;2;2008/'09;2160.0;1040.0;1110.0
4907;Mannen en vrouwen;0;3;9;2;2009/'10;2410.0;1090.0;1320.0
4908;Mannen en vrouwen;0;3;9;2;2010/'11;2700.0;1200.0;1500.0
4909;Mannen en vrouwen;0;3;9;2;2011/'12;3080.0;1270.0;1810.0
4910;Mannen en vrouwen;0;3;9;2;2012/'13;;;
4911;Mannen en vrouwen;0;3;9;2;2013/'14;;;
4912;Mannen en vrouwen;0;3;9;3;2006/'07;4050.0;1140.0;2910.0
4913;Mannen en vrouwen;0;3;9;3;2007/'08;3790.0;1170.0;2620.0
4914;Mannen en vrouwen;0;3;9;3;2008/'09;3770.0;1040.0;2740.0
4915;Mannen en vrouwen;0;3;9;3;2009/'10;4140.0;1210.0;2930.0
4916;Mannen en vrouwen;0;3;9;3;2010/'11;4740.0;1210.0;3530.0
4917;Mannen en vrouwen;0;3;9;3;2011/'12;5230.0;1250.0;3980.0
4918;Mannen en vrouwen;0;3;9;3;2012/'13;;;
4919;Mannen en vrouwen;0;3;9;3;2013/'14;;;
4920;Mannen en vrouwen;0;3;9;4;2006/'07;1390.0;460.0;920.0
4921;Mannen en vrouwen;0;3;9;4;2007/'08;1310.0;510.0;810.0
4922;Mannen en vrouwen;0;3;9;4;2008/'09;1430.0;510.0;920.0
4923;Mannen en vrouwen;0;3;9;4;2009/'10;1450.0;550.0;900.0
4924;Mannen en vrouwen;0;3;9;4;2010/'11;1530.0;530.0;1000.0
4925;Mannen en vrouwen;0;3;9;4;2011/'12;1460.0;460.0;1000.0
4926;Mannen en vrouwen;0;3;9;4;2012/'13;;;
4927;Mannen en vrouwen;0;3;9;4;2013/'14;;;
4928;Mannen en vrouwen;0;3;9;5;2006/'07;1090.0;490.0;610.0
4929;Mannen en vrouwen;0;3;9;5;2007/'08;1020.0;500.0;520.0
4930;Mannen en vrouwen;0;3;9;5;2008/'09;1070.0;510.0;560.0
4931;Mannen en vrouwen;0;3;9;5;2009/'10;1110.0;500.0;610.0
4932;Mannen en vrouwen;0;3;9;5;2010/'11;1080.0;490.0;590.0
4933;Mannen en vrouwen;0;3;9;5;2011/'12;1140.0;450.0;690.0
4934;Mannen en vrouwen;0;3;9;5;2012/'13;;;
4935;Mannen en vrouwen;0;3;9;5;2013/'14;;;
4936;Mannen en vrouwen;0;3;9;6;2006/'07;850.0;440.0;410.0
4937;Mannen en vrouwen;0;3;9;6;2007/'08;860.0;430.0;440.0
4938;Mannen en vrouwen;0;3;9;6;2008/'09;870.0;460.0;400.0
4939;Mannen en vrouwen;0;3;9;6;2009/'10;900.0;490.0;410.0
4940;Mannen en vrouwen;0;3;9;6;2010/'11;910.0;470.0;440.0
4941;Mannen en vrouwen;0;3;9;6;2011/'12;980.0;480.0;500.0
4942;Mannen en vrouwen;0;3;9;6;2012/'13;;;
4943;Mannen en vrouwen;0;3;9;6;2013/'14;;;
4944;Mannen en vrouwen;0;3;9;7;2006/'07;7160.0;2750.0;4410.0
4945;Mannen en vrouwen;0;3;9;7;2007/'08;6890.0;2870.0;4020.0
4946;Mannen en vrouwen;0;3;9;7;2008/'09;7030.0;2830.0;4200.0
4947;Mannen en vrouwen;0;3;9;7;2009/'10;7500.0;2980.0;4520.0
4948;Mannen en vrouwen;0;3;9;7;2010/'11;8250.0;2980.0;5270.0
4949;Mannen en vrouwen;0;3;9;7;2011/'12;8840.0;2940.0;5900.0
4950;Mannen en vrouwen;0;3;9;7;2012/'13;;;
4951;Mannen en vrouwen;0;3;9;7;2013/'14;;;
4952;Mannen en vrouwen;0;3;9;8;2006/'07;790.0;380.0;410.0
4953;Mannen en vrouwen;0;3;9;8;2007/'08;850.0;440.0;410.0
4954;Mannen en vrouwen;0;3;9;8;2008/'09;830.0;380.0;460.0
4955;Mannen en vrouwen;0;3;9;8;2009/'10;920.0;430.0;490.0
4956;Mannen en vrouwen;0;3;9;8;2010/'11;1020.0;440.0;590.0
4957;Mannen en vrouwen;0;3;9;8;2011/'12;1120.0;470.0;650.0
4958;Mannen en vrouwen;0;3;9;8;2012/'13;;;
4959;Mannen en vrouwen;0;3;9;8;2013/'14;;;
4960;Mannen en vrouwen;0;3;9;9;2006/'07;1610.0;630.0;980.0
4961;Mannen en vrouwen;0;3;9;9;2007/'08;1590.0;580.0;1010.0
4962;Mannen en vrouwen;0;3;9;9;2008/'09;1660.0;580.0;1080.0
4963;Mannen en vrouwen;0;3;9;9;2009/'10;1790.0;630.0;1160.0
4964;Mannen en vrouwen;0;3;9;9;2010/'11;1890.0;680.0;1210.0
4965;Mannen en vrouwen;0;3;9;9;2011/'12;2130.0;710.0;1420.0
4966;Mannen en vrouwen;0;3;9;9;2012/'13;;;
4967;Mannen en vrouwen;0;3;9;9;2013/'14;;;
4968;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2006/'07;8680.0;3480.0;5200.0
4969;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2007/'08;8390.0;3620.0;4770.0
4970;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2008/'09;8560.0;3530.0;5030.0
4971;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2009/'10;9110.0;3750.0;5370.0
4972;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2010/'11;10060.0;3780.0;6270.0
4973;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2011/'12;10810.0;3760.0;7050.0
4974;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2012/'13;;;
4975;Mannen en vrouwen;0;3;9;Nationaliteit: Nederlands;2013/'14;;;
4976;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2006/'07;480.0;130.0;350.0
4977;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2007/'08;530.0;150.0;380.0
4978;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2008/'09;560.0;150.0;410.0
4979;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2009/'10;630.0;180.0;450.0
4980;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2010/'11;700.0;220.0;480.0
4981;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2011/'12;840.0;250.0;590.0
4982;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2012/'13;;;
4983;Mannen en vrouwen;0;3;9;Nationaliteit: EER;2013/'14;;;
4984;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2006/'07;390.0;150.0;240.0
4985;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2007/'08;410.0;120.0;290.0
4986;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2008/'09;400.0;100.0;300.0
4987;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2009/'10;470.0;120.0;350.0
4988;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2010/'11;410.0;100.0;310.0
4989;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2011/'12;450.0;110.0;340.0
4990;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2012/'13;;;
4991;Mannen en vrouwen;0;3;9;Nationaliteit: Overig;2013/'14;;;
4992;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2006/'07;200.0;60.0;140.0
4993;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2007/'08;180.0;50.0;130.0
4994;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2008/'09;200.0;50.0;150.0
4995;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2009/'10;290.0;70.0;210.0
4996;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2010/'11;280.0;70.0;210.0
4997;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2011/'12;400.0;100.0;300.0
4998;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2012/'13;;;
4999;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;0;2013/'14;;;
5000;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2006/'07;10.0;10.0;
5001;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2007/'08;10.0;10.0;
5002;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2008/'09;;;0.0
5003;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2009/'10;20.0;20.0;
5004;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2010/'11;10.0;10.0;0.0
5005;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2011/'12;20.0;20.0;0.0
5006;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2012/'13;;;
5007;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;1;2013/'14;;;
5008;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2006/'07;170.0;40.0;130.0
5009;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2007/'08;140.0;30.0;110.0
5010;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2008/'09;170.0;30.0;140.0
5011;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2009/'10;230.0;40.0;190.0
5012;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2010/'11;230.0;50.0;180.0
5013;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2011/'12;320.0;60.0;260.0
5014;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2012/'13;;;
5015;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;2;2013/'14;;;
5016;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2006/'07;;;
5017;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2007/'08;20.0;;10.0
5018;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2008/'09;30.0;10.0;20.0
5019;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2009/'10;40.0;10.0;20.0
5020;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2010/'11;30.0;10.0;20.0
5021;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2011/'12;60.0;20.0;40.0
5022;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2012/'13;;;
5023;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;3;2013/'14;;;
5024;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2006/'07;;;
5025;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2007/'08;;0.0;
5026;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2008/'09;0.0;0.0;0.0
5027;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2009/'10;;;
5028;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2010/'11;;;
5029;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2011/'12;;;0.0
5030;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2012/'13;;;
5031;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;4;2013/'14;;;
5032;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2006/'07;0.0;0.0;0.0
5033;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2007/'08;;0.0;
5034;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2008/'09;0.0;0.0;0.0
5035;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2009/'10;;;0.0
5036;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2010/'11;0.0;0.0;0.0
5037;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2011/'12;;0.0;
5038;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2012/'13;;;
5039;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;5;2013/'14;;;
5040;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2006/'07;0.0;0.0;0.0
5041;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2007/'08;0.0;0.0;0.0
5042;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2008/'09;0.0;0.0;0.0
5043;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2009/'10;0.0;0.0;0.0
5044;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2010/'11;0.0;0.0;0.0
5045;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2011/'12;0.0;0.0;0.0
5046;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2012/'13;;;
5047;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;6;2013/'14;;;
5048;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2006/'07;100.0;30.0;70.0
5049;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2007/'08;90.0;30.0;60.0
5050;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2008/'09;110.0;30.0;90.0
5051;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2009/'10;160.0;40.0;120.0
5052;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2010/'11;150.0;30.0;120.0
5053;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2011/'12;210.0;40.0;170.0
5054;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2012/'13;;;
5055;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;7;2013/'14;;;
5056;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2006/'07;30.0;10.0;20.0
5057;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2007/'08;40.0;10.0;20.0
5058;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2008/'09;30.0;;20.0
5059;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2009/'10;40.0;;30.0
5060;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2010/'11;50.0;20.0;30.0
5061;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2011/'12;50.0;20.0;40.0
5062;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2012/'13;;;
5063;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;8;2013/'14;;;
5064;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2006/'07;70.0;20.0;50.0
5065;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2007/'08;60.0;20.0;40.0
5066;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2008/'09;70.0;20.0;50.0
5067;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2009/'10;90.0;30.0;70.0
5068;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2010/'11;80.0;20.0;60.0
5069;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2011/'12;140.0;50.0;90.0
5070;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2012/'13;;;
5071;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;9;2013/'14;;;
5072;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2006/'07;150.0;40.0;100.0
5073;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2007/'08;130.0;40.0;90.0
5074;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2008/'09;150.0;40.0;110.0
5075;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2009/'10;210.0;50.0;160.0
5076;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2010/'11;200.0;50.0;150.0
5077;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2011/'12;290.0;60.0;230.0
5078;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2012/'13;;;
5079;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Nederlands;2013/'14;;;
5080;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2006/'07;30.0;10.0;20.0
5081;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2007/'08;30.0;;20.0
5082;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2008/'09;40.0;;30.0
5083;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2009/'10;50.0;20.0;40.0
5084;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2010/'11;50.0;20.0;30.0
5085;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2011/'12;90.0;40.0;60.0
5086;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2012/'13;;;
5087;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: EER;2013/'14;;;
5088;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2006/'07;20.0;;20.0
5089;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2007/'08;30.0;10.0;20.0
5090;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2008/'09;20.0;;10.0
5091;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2009/'10;30.0;;20.0
5092;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2010/'11;20.0;;20.0
5093;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2011/'12;20.0;;10.0
5094;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2012/'13;;;
5095;Mannen en vrouwen;0;3;Studierichting: Sectoroverstijgend;Nationaliteit: Overig;2013/'14;;;
5096;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2006/'07;28670.0;12330.0;16340.0
5097;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2007/'08;30150.0;13250.0;16900.0
5098;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2008/'09;29680.0;11950.0;17720.0
5099;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2009/'10;31990.0;13530.0;18460.0
5100;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2010/'11;33250.0;15020.0;18230.0
5101;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2011/'12;34420.0;15920.0;18490.0
5102;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2012/'13;;;
5103;Mannen en vrouwen;0;3;Vooropleiding: Mbo;0;2013/'14;;;
5104;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2006/'07;70.0;70.0;0.0
5105;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2007/'08;60.0;60.0;0.0
5106;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2008/'09;60.0;60.0;0.0
5107;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2009/'10;60.0;60.0;0.0
5108;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2010/'11;70.0;70.0;0.0
5109;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2011/'12;60.0;60.0;0.0
5110;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2012/'13;;;
5111;Mannen en vrouwen;0;3;Vooropleiding: Mbo;1;2013/'14;;;
5112;Mannen en vrouwen;0;3;Vooropleiding: Mbo;2;2006/'07;9290.0;6000.0;3300.0
5113;Mannen en vrouwen;0;3;Vooropleiding: Mbo;2;2007/'08;9840.0;6570.0;3260.0
5114;Mannen en vrouwen;0;3;Vooropleiding: Mbo;2;2008/'09;8680.0;5460.0;3220.0
5115;Mannen en vrouwen;0;3;Vooropleiding: Mbo;2;2009/'10;9520.0;6240.0;3280.0
