ID;BalansstandenEnTransacties;VorderingenEnSchulden;Sectoren;Perioden;Totaal_1;MonetairGoudEnBijzTrekkingsrechten_2;TotaalChartaalGeldEnDepositoS_3;ChartaalGeld_4;GiraleDepositoS_5;TotaalSpaartegoedenEnOvgDepositoS_6;Spaartegoeden_7;OverigeDepositoS_8;TotaalEffectenMUVAandelen_9;KortlopendeWaardepapieren_10;Obligaties_11;FinancieleDerivaten_12;TotaalLeningen_13;KortlopendeLeningen_14;LanglopendeLeningen_15;AandelenEnOverigeDeelnemingen_16;TotaalVerzekeringstechVoorzieningen_17;VoorzieningPensioenEnLevensverz_18;OverigeVerzekeringstechVoorzieningen_19;HandelskredEnTransitPosten_20
2065;Financiële transacties;Vorderingen;Overige financiële instellingen;2010;38932.0;0.0;-847.0;118.0;7953.0;-8918.0;0.0;-8918.0;-2682.0;3500.0;-5018.0;-1164.0;50347.0;13789.0;36558.0;-1404.0;0.0;0.0;0.0;-6482.0
2066;Financiële transacties;Vorderingen;Overige financiële instellingen;2011 1e kwartaal;28242.0;0.0;-3806.0;0.0;-86.0;-3720.0;0.0;-3720.0;4492.0;25.0;7552.0;-3085.0;-1215.0;43766.0;-44981.0;30181.0;0.0;0.0;0.0;-1410.0
2067;Financiële transacties;Vorderingen;Overige financiële instellingen;2011 2e kwartaal;8176.0;0.0;-3254.0;0.0;-1078.0;-2176.0;0.0;-2176.0;1477.0;363.0;6389.0;-5275.0;8331.0;8388.0;-57.0;7868.0;0.0;0.0;0.0;-6246.0
2068;Financiële transacties;Vorderingen;Overige financiële instellingen;2011 3e kwartaal;47607.0;0.0;20112.0;0.0;2253.0;17859.0;0.0;17859.0;5624.0;-20.0;954.0;4690.0;6910.0;4352.0;2558.0;11970.0;0.0;0.0;0.0;2991.0
2069;Financiële transacties;Vorderingen;Overige financiële instellingen;2011 4e kwartaal;-18663.0;0.0;-11833.0;0.0;-2005.0;-9828.0;0.0;-9828.0;3543.0;-81.0;651.0;2973.0;9218.0;-3290.0;12508.0;-9518.0;0.0;0.0;0.0;-10073.0
2070;Financiële transacties;Vorderingen;Overige financiële instellingen;2011;65362.0;0.0;1219.0;0.0;-916.0;2135.0;0.0;2135.0;15136.0;287.0;15546.0;-697.0;23244.0;53216.0;-29972.0;40501.0;0.0;0.0;0.0;-14738.0
2071;Financiële transacties;Vorderingen;Overige financiële instellingen;2012 1e kwartaal;12652.0;0.0;-17109.0;0.0;11.0;-17120.0;0.0;-17120.0;8388.0;1182.0;5107.0;2099.0;-2268.0;17120.0;-19388.0;20855.0;0.0;0.0;0.0;2786.0
2072;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;
2073;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;
2074;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;
2075;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;
2076;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2001;;;;;;;;;;;;;;;;;;;;
2077;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;
2078;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;
2079;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;
2080;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;
2081;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2002;;;;;;;;;;;;;;;;;;;;
2082;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;
2083;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;
2084;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;
2085;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;
2086;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2003;;;;;;;;;;;;;;;;;;;;
2087;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;
2088;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;
2089;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;
2090;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;
2091;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2004;;;;;;;;;;;;;;;;;;;;
2092;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2005 1e kwartaal;16000.0;0.0;2865.0;0.0;617.0;2248.0;0.0;2248.0;4023.0;-74.0;5510.0;-1413.0;-733.0;1176.0;-1909.0;8919.0;251.0;0.0;251.0;675.0
2093;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2005 2e kwartaal;18083.0;0.0;-1391.0;0.0;-624.0;-767.0;0.0;-767.0;12821.0;-70.0;14166.0;-1275.0;-2733.0;837.0;-3570.0;9744.0;166.0;0.0;166.0;-524.0
2094;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2005 3e kwartaal;14217.0;0.0;-109.0;0.0;573.0;-682.0;0.0;-682.0;6434.0;-64.0;4799.0;1699.0;2027.0;1278.0;749.0;6526.0;55.0;0.0;55.0;-716.0
2095;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2005 4e kwartaal;8931.0;0.0;1949.0;0.0;1145.0;804.0;0.0;804.0;9025.0;-53.0;9407.0;-329.0;52.0;-66.0;118.0;-3482.0;48.0;0.0;48.0;1339.0
2096;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2005;57231.0;0.0;3314.0;0.0;1711.0;1603.0;0.0;1603.0;32303.0;-261.0;33882.0;-1318.0;-1387.0;3225.0;-4612.0;21707.0;520.0;0.0;520.0;774.0
2097;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2006 1e kwartaal;15565.0;0.0;12244.0;0.0;-428.0;12672.0;0.0;12672.0;10421.0;3518.0;8373.0;-1470.0;3940.0;3527.0;413.0;-10860.0;604.0;0.0;604.0;-784.0
2098;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2006 2e kwartaal;14591.0;0.0;5060.0;0.0;362.0;4698.0;0.0;4698.0;9342.0;-897.0;11357.0;-1118.0;-2554.0;-652.0;-1902.0;114.0;-114.0;0.0;-114.0;2743.0
2099;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2006 3e kwartaal;12575.0;0.0;-2092.0;0.0;859.0;-2951.0;0.0;-2951.0;10553.0;732.0;8475.0;1346.0;-1889.0;-211.0;-1678.0;3675.0;-135.0;0.0;-135.0;2463.0
2100;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2006 4e kwartaal;7618.0;0.0;-3328.0;0.0;-119.0;-3209.0;0.0;-3209.0;8167.0;-1010.0;5913.0;3264.0;-336.0;434.0;-770.0;1488.0;-253.0;0.0;-253.0;1880.0
2101;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2006;50349.0;0.0;11884.0;0.0;674.0;11210.0;0.0;11210.0;38483.0;2343.0;34118.0;2022.0;-839.0;3098.0;-3937.0;-5583.0;102.0;0.0;102.0;6302.0
2102;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2007 1e kwartaal;9770.0;0.0;-1355.0;0.0;644.0;-1999.0;0.0;-1999.0;9172.0;-407.0;10962.0;-1383.0;4061.0;187.0;3874.0;-5083.0;-231.0;0.0;-231.0;3206.0
2103;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2007 2e kwartaal;4953.0;0.0;-4011.0;0.0;1518.0;-5529.0;0.0;-5529.0;2408.0;-266.0;3847.0;-1173.0;-1774.0;1305.0;-3079.0;3865.0;-4.0;0.0;-4.0;4469.0
2104;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2007 3e kwartaal;-1374.0;0.0;6805.0;0.0;-102.0;6907.0;0.0;6907.0;-8585.0;-694.0;-1612.0;-6279.0;-3470.0;-1229.0;-2241.0;4129.0;93.0;0.0;93.0;-346.0
2105;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2007 4e kwartaal;1713.0;0.0;1555.0;0.0;-964.0;2519.0;0.0;2519.0;2816.0;1367.0;178.0;1271.0;504.0;1327.0;-823.0;-620.0;146.0;0.0;146.0;-2688.0
2106;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2007;15062.0;0.0;2994.0;0.0;1096.0;1898.0;0.0;1898.0;5811.0;0.0;13375.0;-7564.0;-679.0;1590.0;-2269.0;2291.0;4.0;0.0;4.0;4641.0
2107;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2008 1e kwartaal;32122.0;0.0;5345.0;0.0;2100.0;3245.0;0.0;3245.0;-10340.0;609.0;-9584.0;-1365.0;13460.0;13565.0;-105.0;22737.0;-593.0;0.0;-593.0;1513.0
2108;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2008 2e kwartaal;718.0;0.0;-5048.0;0.0;-902.0;-4146.0;0.0;-4146.0;-3836.0;927.0;1806.0;-6569.0;-7171.0;-5878.0;-1293.0;13267.0;1413.0;0.0;1413.0;2093.0
2109;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2008 3e kwartaal;4642.0;0.0;-9410.0;0.0;789.0;-10199.0;0.0;-10199.0;18887.0;663.0;12971.0;5253.0;-2691.0;538.0;-3229.0;2251.0;813.0;0.0;813.0;-5208.0
2110;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2008 4e kwartaal;32087.0;0.0;14634.0;0.0;4612.0;10022.0;0.0;10022.0;12041.0;1687.0;-8706.0;19060.0;15150.0;14327.0;823.0;-9425.0;417.0;0.0;417.0;-730.0
2111;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2008;69569.0;0.0;5521.0;0.0;6599.0;-1078.0;0.0;-1078.0;16752.0;3886.0;-3513.0;16379.0;18748.0;22552.0;-3804.0;28830.0;2050.0;0.0;2050.0;-2332.0
2112;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2009 1e kwartaal;2621.0;0.0;-10505.0;0.0;-5736.0;-4769.0;0.0;-4769.0;13251.0;7819.0;12219.0;-6787.0;-8815.0;-8799.0;-16.0;9464.0;837.0;0.0;837.0;-1611.0
2113;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2009 2e kwartaal;3627.0;0.0;827.0;0.0;-1331.0;2158.0;0.0;2158.0;-75228.0;-1993.0;-70693.0;-2542.0;2321.0;1703.0;618.0;73053.0;-215.0;0.0;-215.0;2869.0
2114;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2009 3e kwartaal;5215.0;0.0;-2231.0;0.0;-465.0;-1766.0;0.0;-1766.0;-20870.0;-3399.0;-12029.0;-5442.0;-2411.0;-1268.0;-1143.0;30795.0;-477.0;0.0;-477.0;409.0
2115;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2009 4e kwartaal;831.0;0.0;2316.0;0.0;-118.0;2434.0;0.0;2434.0;-8522.0;-2232.0;-607.0;-5683.0;-2036.0;-1921.0;-115.0;13450.0;-465.0;0.0;-465.0;-3912.0
2116;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2009;12294.0;0.0;-9593.0;0.0;-7650.0;-1943.0;0.0;-1943.0;-91369.0;195.0;-71110.0;-20454.0;-10941.0;-10285.0;-656.0;126762.0;-320.0;0.0;-320.0;-2245.0
2117;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2010 1e kwartaal;8733.0;0.0;533.0;0.0;120.0;413.0;0.0;413.0;-1476.0;-84.0;-3415.0;2023.0;3378.0;-166.0;3544.0;4067.0;514.0;0.0;514.0;1717.0
2118;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2010 2e kwartaal;2611.0;0.0;-1050.0;0.0;895.0;-1945.0;0.0;-1945.0;13545.0;277.0;2832.0;10436.0;3211.0;3140.0;71.0;-10174.0;-151.0;0.0;-151.0;-2770.0
2119;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2010 3e kwartaal;10884.0;0.0;11105.0;0.0;4084.0;7021.0;0.0;7021.0;-1104.0;82.0;1241.0;-2427.0;1659.0;-598.0;2257.0;3143.0;-50.0;0.0;-50.0;-3869.0
2120;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2010 4e kwartaal;-10920.0;0.0;-12063.0;0.0;-3469.0;-8594.0;0.0;-8594.0;-6998.0;-312.0;3600.0;-10286.0;11808.0;12751.0;-943.0;-7367.0;-234.0;0.0;-234.0;3934.0
2121;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2010;11308.0;0.0;-1475.0;0.0;1630.0;-3105.0;0.0;-3105.0;3967.0;-37.0;4258.0;-254.0;20056.0;15127.0;4929.0;-10331.0;79.0;0.0;79.0;-988.0
2122;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2011 1e kwartaal;15093.0;0.0;-1533.0;0.0;-503.0;-1030.0;0.0;-1030.0;8876.0;-18.0;9161.0;-267.0;623.0;-802.0;1425.0;6363.0;1833.0;0.0;1833.0;-1069.0
2123;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2011 2e kwartaal;5525.0;0.0;-1303.0;0.0;758.0;-2061.0;0.0;-2061.0;-7185.0;315.0;602.0;-8102.0;2282.0;314.0;1968.0;8550.0;134.0;0.0;134.0;3047.0
2124;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2011 3e kwartaal;7865.0;0.0;2636.0;0.0;1583.0;1053.0;0.0;1053.0;-3346.0;156.0;-2732.0;-770.0;-3812.0;-3415.0;-397.0;15577.0;28.0;0.0;28.0;-3218.0
2125;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2011 4e kwartaal;5379.0;0.0;-1137.0;0.0;1194.0;-2331.0;0.0;-2331.0;14816.0;300.0;8983.0;5533.0;4212.0;4170.0;42.0;-10292.0;-126.0;0.0;-126.0;-2094.0
2126;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2011;33862.0;0.0;-1337.0;0.0;3032.0;-4369.0;0.0;-4369.0;13161.0;753.0;16014.0;-3606.0;3305.0;267.0;3038.0;20198.0;1869.0;0.0;1869.0;-3334.0
2127;Financiële transacties;Vorderingen;Verzekeringsinst. en pensioenfondsen;2012 1e kwartaal;18039.0;0.0;225.0;0.0;-838.0;1063.0;0.0;1063.0;7843.0;-690.0;8991.0;-458.0;-4242.0;-4661.0;419.0;10253.0;44.0;0.0;44.0;3916.0
2128;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2001 1e kwartaal;4205.0;0.0;-957.0;0.0;325.0;-1282.0;0.0;0.0;7.0;0.0;7.0;0.0;3598.0;126.0;-191.0;-1059.0;0.0;0.0;0.0;2616.0
2129;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2001 2e kwartaal;2590.0;0.0;3308.0;0.0;3027.0;281.0;0.0;0.0;6.0;1.0;5.0;0.0;-35.0;-83.0;-269.0;96.0;0.0;0.0;0.0;-785.0
2130;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2001 3e kwartaal;-2331.0;0.0;1774.0;0.0;1154.0;620.0;0.0;0.0;-40.0;2.0;2.0;-44.0;614.0;92.0;-214.0;271.0;0.0;0.0;0.0;-4950.0
2131;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2001 4e kwartaal;-1130.0;0.0;-4157.0;0.0;-3817.0;-340.0;0.0;0.0;-13.0;0.0;5.0;-18.0;-809.0;-199.0;-430.0;2600.0;0.0;0.0;0.0;1249.0
2132;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2001;-1202.0;0.0;-32.0;0.0;689.0;-721.0;0.0;-721.0;-40.0;3.0;19.0;-62.0;-1168.0;-64.0;-1104.0;1908.0;0.0;0.0;0.0;-1870.0
2133;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2002 1e kwartaal;5934.0;0.0;-631.0;0.0;719.0;-1350.0;0.0;0.0;-53.0;2.0;-32.0;-23.0;2338.0;228.0;-358.0;-238.0;0.0;0.0;0.0;4518.0
2134;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2002 2e kwartaal;432.0;0.0;3181.0;0.0;3219.0;-38.0;0.0;0.0;-78.0;3.0;-60.0;-21.0;-1505.0;45.0;-144.0;132.0;0.0;0.0;0.0;-1298.0
2135;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2002 3e kwartaal;-1214.0;0.0;-2477.0;0.0;-2458.0;-19.0;0.0;0.0;-89.0;3.0;-70.0;-22.0;2348.0;-244.0;-271.0;-260.0;0.0;0.0;0.0;-736.0
2136;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2002 4e kwartaal;306.0;0.0;-796.0;0.0;-1066.0;270.0;0.0;0.0;-84.0;7.0;-62.0;-29.0;1952.0;-189.0;550.0;-364.0;0.0;0.0;0.0;-402.0
2137;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2002;-58.0;0.0;-723.0;0.0;414.0;-1137.0;0.0;-1137.0;-304.0;15.0;-224.0;-95.0;-383.0;-160.0;-223.0;-730.0;0.0;0.0;0.0;2082.0
2138;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2003 1e kwartaal;840.0;0.0;2161.0;-1.0;318.0;1844.0;0.0;0.0;-59.0;0.0;-33.0;-26.0;-587.0;-261.0;-326.0;-452.0;0.0;0.0;0.0;-223.0
2139;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2003 2e kwartaal;-705.0;0.0;-1530.0;-1.0;-249.0;-1280.0;0.0;0.0;-66.0;-1.0;-30.0;-35.0;-188.0;124.0;-312.0;234.0;0.0;0.0;0.0;845.0
2140;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2003 3e kwartaal;-1633.0;0.0;1096.0;1.0;1280.0;-185.0;0.0;0.0;-74.0;-1.0;-29.0;-44.0;-692.0;6.0;-698.0;-2178.0;0.0;0.0;0.0;215.0
2141;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2003 4e kwartaal;510.0;0.0;-1819.0;1.0;-1208.0;-612.0;0.0;0.0;-63.0;0.0;-25.0;-38.0;-1082.0;-134.0;-948.0;-171.0;0.0;0.0;0.0;3645.0
2142;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2003;-988.0;0.0;-92.0;0.0;141.0;-233.0;0.0;-233.0;-262.0;-2.0;-117.0;-143.0;-2549.0;-265.0;-2284.0;-2567.0;0.0;0.0;0.0;4482.0
2143;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2004 1e kwartaal;1713.0;0.0;825.0;1.0;1010.0;-186.0;0.0;0.0;-74.0;0.0;-28.0;-46.0;377.0;394.0;-17.0;-294.0;0.0;0.0;0.0;879.0
2144;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2004 2e kwartaal;4638.0;0.0;993.0;0.0;-454.0;1447.0;0.0;0.0;-66.0;0.0;-28.0;-38.0;25.0;32.0;-7.0;656.0;0.0;0.0;0.0;3030.0
2145;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2004 3e kwartaal;-2431.0;0.0;2276.0;0.0;2492.0;-216.0;0.0;0.0;-7.0;0.0;-29.0;22.0;-141.0;183.0;-324.0;103.0;0.0;0.0;0.0;-4662.0
2146;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2004 4e kwartaal;-4726.0;0.0;-3535.0;0.0;-2944.0;-591.0;0.0;0.0;-61.0;0.0;-28.0;-33.0;-387.0;-267.0;-120.0;-1229.0;0.0;0.0;0.0;486.0
2147;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2004;-806.0;0.0;559.0;1.0;104.0;454.0;0.0;454.0;-208.0;0.0;-113.0;-95.0;-126.0;342.0;-468.0;-764.0;0.0;0.0;0.0;-267.0
2148;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2005 1e kwartaal;-1710.0;0.0;141.0;0.0;317.0;-176.0;0.0;-176.0;-19.0;0.0;-4.0;-15.0;522.0;276.0;246.0;-1036.0;0.0;0.0;0.0;-1318.0
2149;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2005 2e kwartaal;12381.0;0.0;11244.0;0.0;1558.0;9686.0;0.0;9686.0;-22.0;0.0;-2.0;-20.0;1333.0;221.0;1112.0;215.0;0.0;0.0;0.0;-389.0
2150;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2005 3e kwartaal;-5842.0;0.0;-6370.0;0.0;-373.0;-5997.0;0.0;-5997.0;-32.0;0.0;-4.0;-28.0;701.0;169.0;532.0;1323.0;0.0;0.0;0.0;-1464.0
2151;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2005 4e kwartaal;842.0;0.0;1048.0;0.0;32.0;1016.0;0.0;1016.0;-34.0;0.0;-7.0;-27.0;10.0;6.0;4.0;-1379.0;0.0;0.0;0.0;1197.0
2152;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2005;5671.0;0.0;6063.0;0.0;1534.0;4529.0;0.0;4529.0;-107.0;0.0;-17.0;-90.0;2566.0;672.0;1894.0;-877.0;0.0;0.0;0.0;-1974.0
2153;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2006 1e kwartaal;-757.0;0.0;-2251.0;0.0;-750.0;-1501.0;0.0;-1501.0;-36.0;0.0;-7.0;-29.0;332.0;176.0;156.0;-1010.0;0.0;0.0;0.0;2208.0
2154;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2006 2e kwartaal;4113.0;0.0;2195.0;0.0;1536.0;659.0;0.0;659.0;-41.0;0.0;-5.0;-36.0;-278.0;58.0;-336.0;130.0;0.0;0.0;0.0;2107.0
2155;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2006 3e kwartaal;-7150.0;0.0;-1643.0;0.0;9.0;-1652.0;0.0;-1652.0;-11.0;0.0;30.0;-41.0;-1242.0;-121.0;-1121.0;-1526.0;0.0;0.0;0.0;-2728.0
2156;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2006 4e kwartaal;1015.0;0.0;-2144.0;0.0;384.0;-2528.0;0.0;-2528.0;-30.0;0.0;-9.0;-21.0;1038.0;167.0;871.0;-2500.0;0.0;0.0;0.0;4651.0
2157;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2006;-2779.0;0.0;-3843.0;0.0;1179.0;-5022.0;0.0;-5022.0;-118.0;0.0;9.0;-127.0;-150.0;280.0;-430.0;-4906.0;0.0;0.0;0.0;6238.0
2158;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2007 1e kwartaal;1938.0;0.0;1671.0;0.0;832.0;839.0;0.0;839.0;-19.0;14.0;-5.0;-28.0;383.0;244.0;139.0;-642.0;0.0;0.0;0.0;545.0
2159;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2007 2e kwartaal;5535.0;0.0;9034.0;0.0;1914.0;7120.0;0.0;7120.0;57.0;85.0;-4.0;-24.0;1041.0;497.0;544.0;-242.0;0.0;0.0;0.0;-4355.0
2160;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2007 3e kwartaal;-4596.0;0.0;-2081.0;0.0;-720.0;-1361.0;0.0;-1361.0;125.0;152.0;-4.0;-23.0;-117.0;136.0;-253.0;-146.0;0.0;0.0;0.0;-2377.0
2161;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2007 4e kwartaal;3054.0;0.0;-1854.0;0.0;-784.0;-1070.0;0.0;-1070.0;108.0;160.0;-8.0;-44.0;1377.0;145.0;1232.0;-1409.0;0.0;0.0;0.0;4832.0
2162;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2007;5931.0;0.0;6770.0;0.0;1242.0;5528.0;0.0;5528.0;271.0;411.0;-21.0;-119.0;2684.0;1022.0;1662.0;-2439.0;0.0;0.0;0.0;-1355.0
2163;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2008 1e kwartaal;2686.0;0.0;-2149.0;0.0;-750.0;-1399.0;0.0;-1399.0;-86.0;-60.0;0.0;-26.0;1045.0;-110.0;1155.0;317.0;0.0;0.0;0.0;3559.0
2164;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2008 2e kwartaal;7387.0;0.0;2981.0;0.0;2266.0;715.0;0.0;715.0;41.0;55.0;0.0;-14.0;760.0;533.0;227.0;179.0;0.0;0.0;0.0;3426.0
2165;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2008 3e kwartaal;5181.0;0.0;6900.0;0.0;5925.0;975.0;0.0;975.0;-32.0;-19.0;0.0;-13.0;242.0;183.0;59.0;4018.0;0.0;0.0;0.0;-5947.0
2166;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2008 4e kwartaal;73187.0;0.0;-7647.0;0.0;-7454.0;-193.0;0.0;-193.0;-10.0;108.0;-1.0;-117.0;43170.0;33768.0;9402.0;32677.0;0.0;0.0;0.0;4997.0
2167;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2008;88441.0;0.0;85.0;0.0;-13.0;98.0;0.0;98.0;-87.0;84.0;-1.0;-170.0;45217.0;34374.0;10843.0;37191.0;0.0;0.0;0.0;6035.0
2168;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2009 1e kwartaal;13302.0;0.0;-488.0;0.0;-222.0;-266.0;0.0;-266.0;20514.0;0.0;20646.0;-132.0;-5439.0;-4453.0;-986.0;695.0;0.0;0.0;0.0;-1980.0
2169;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2009 2e kwartaal;-15946.0;0.0;14950.0;0.0;117.0;14833.0;0.0;14833.0;-940.0;0.0;-961.0;21.0;-29168.0;-29429.0;261.0;180.0;0.0;0.0;0.0;-968.0
2170;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2009 3e kwartaal;-13613.0;0.0;-2812.0;0.0;11939.0;-14751.0;0.0;-14751.0;-820.0;0.0;-868.0;48.0;7513.0;926.0;6587.0;-19828.0;0.0;0.0;0.0;2334.0
2171;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2009 4e kwartaal;-11305.0;0.0;-13463.0;0.0;-9529.0;-3934.0;0.0;-3934.0;3915.0;-508.0;4280.0;143.0;-489.0;-755.0;266.0;-6042.0;0.0;0.0;0.0;4774.0
2172;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2009;-27562.0;0.0;-1813.0;0.0;2305.0;-4118.0;0.0;-4118.0;22669.0;-508.0;23097.0;80.0;-27583.0;-33711.0;6128.0;-24995.0;0.0;0.0;0.0;4160.0
2173;Financiële transacties;Vorderingen;Overheid (geconsolideerd);2010 1e kwartaal;223.0;0.0;-1635.0;0.0;-1880.0;245.0;0.0;245.0;228.0;0.0;62.0;166.0;-1301.0;-595.0;-706.0;-133.0;0.0;0.0;0.0;3064.0
