ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
4577;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 oktober;61.6;-12.2
4578;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 november;63.6;-14.8
4579;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 december;60.0;-20.6
4580;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012 4e kwartaal;61.7;-16.0
4581;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2012;54.9;-17.1
4582;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 januari;27.9;-22.6
4583;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 februari;37.5;-9.8
4584;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 maart;51.2;-15.5
4585;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 1e kwartaal;38.9;-15.6
4586;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 april;51.2;-5.7
4587;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 mei;54.8;-5.1
4588;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 juni;61.3;-2.9
4589;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 2e kwartaal;55.8;-4.5
4590;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 juli;54.3;-2.2
4591;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 augustus;41.3;-0.9
4592;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 september;61.6;-1.9
4593;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 3e kwartaal;52.4;-1.7
4594;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 oktober;63.9;3.7
4595;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 november;61.6;-3.1
4596;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 december;63.8;6.4
4597;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013 4e kwartaal;63.1;2.2
4598;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2013;52.5;-4.3
4599;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 januari;37.0;33.0
4600;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 februari;46.5;23.8
4601;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 maart;51.6;0.8
4602;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 1e kwartaal;45.0;15.9
4603;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 april;55.2;8.0
4604;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 mei;55.8;1.8
4605;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 juni;59.3;-3.3
4606;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 2e kwartaal;56.8;1.8
4607;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 juli;59.6;9.7
4608;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 augustus;36.8;-10.9
4609;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 september;62.3;1.0
4610;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 3e kwartaal;52.9;0.9
4611;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 oktober;66.8;4.6
4612;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 november;63.0;2.3
4613;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 december;68.1;6.7
4614;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014 4e kwartaal;66.0;4.6
4615;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2014;55.2;5.0
4616;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 januari;37.4;1.1
4617;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 februari;49.4;6.3
4618;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 maart;62.5;21.2
4619;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 1e kwartaal;49.8;10.5
4620;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 april;60.0;8.6
4621;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 mei;57.2;2.6
4622;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 juni;75.3;26.9
4623;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 2e kwartaal;64.2;13.0
4624;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 juli;62.2;4.3
4625;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 augustus;40.3;9.5
4626;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 september;69.1;11.0
4627;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 3e kwartaal;57.2;8.1
4628;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 oktober;72.3;8.3
4629;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 november;69.1;9.7
4630;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 december;73.4;7.8
4631;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015 4e kwartaal;71.6;8.6
4632;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2015;60.7;10.0
4633;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 januari;42.5;13.6
4634;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 februari;52.4;6.1
4635;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 maart;64.2;2.7
4636;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 1e kwartaal;53.0;6.6
4637;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 april;62.7;4.6
4638;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 mei;67.0;17.2
4639;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 juni;74.8;-0.7
4640;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 2e kwartaal;68.2;6.3
4641;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 juli;71.7;15.4
4642;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 augustus;46.5;15.3
4643;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 september;74.1;7.3
4644;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 3e kwartaal;64.1;12.1
4645;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 oktober;74.1;2.5
4646;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 november;77.7;12.4
4647;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 december;82.4;12.2
4648;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016 4e kwartaal;78.0;9.0
4649;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2016;65.8;8.5
4650;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 januari;43.1;1.3
4651;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 februari;58.2;11.0
4652;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 maart;76.5;19.3
4653;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 1e kwartaal;59.3;11.8
4654;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 april;69.5;10.9
4655;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 mei;78.7;17.4
4656;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 juni;83.3;11.5
4657;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 2e kwartaal;77.2;13.2
4658;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 juli;76.6;6.8
4659;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 augustus;50.1;7.8
4660;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 september;77.8;4.9
4661;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 3e kwartaal;68.2;6.3
4662;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 oktober;84.8;14.5
4663;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 november;87.9;13.2
4664;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 december;82.1;-0.3
4665;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017 4e kwartaal;84.9;8.8
4666;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2017;72.4;9.9
4667;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 januari;50.6;17.4
4668;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 februari;68.3;17.4
4669;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 maart;79.9;4.4
4670;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 1e kwartaal;66.3;11.8
4671;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 april;82.2;18.2
4672;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 mei;83.5;6.1
4673;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 juni;91.3;9.5
4674;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 2e kwartaal;85.7;11.0
4675;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 juli;93.7;22.4
4676;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 augustus;54.7;9.2
4677;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 september;88.9;14.3
4678;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 3e kwartaal;79.1;16.1
4679;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 oktober;103.4;21.9
4680;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 november;102.2;16.2
4681;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 december;97.8;19.1
4682;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018 4e kwartaal;101.1;19.0
4683;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2018;83.0;14.7
4684;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 januari;54.1;6.9
4685;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 februari;75.7;10.8
4686;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 maart;85.9;7.4
4687;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 1e kwartaal;71.9;8.4
4688;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 april;91.0;10.7
4689;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 mei;95.0;13.8
4690;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 juni;89.3;-2.2
4691;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 2e kwartaal;91.8;7.1
4692;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 juli ;93.8;0.0
4693;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 augustus;57.8;5.7
4694;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 september;92.6;4.2
4695;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 3e kwartaal;81.4;2.9
4696;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 oktober;97.3;-5.9
4697;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 november;96.2;-5.8
4698;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 december;94.9;-2.9
4699;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019 4e kwartaal;96.1;-4.9
4700;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2019;85.3;2.7
4701;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 januari;64.3;18.9
4702;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 februari;78.6;3.8
4703;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 maart;95.3;10.9
4704;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 1e kwartaal ;79.4;10.4
4705;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 april;89.2;-2.1
4706;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 mei;84.8;-10.8
4707;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 juni;96.9;8.6
4708;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 2e kwartaal ;90.3;-1.6
4709;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 juli;94.1;0.3
4710;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 augustus;57.2;-1.0
4711;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 september;98.2;6.0
4712;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 3e kwartaal ;83.2;2.2
4713;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 oktober;101.6;4.4
4714;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 november;104.3;8.4
4715;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 december;98.7;4.0
4716;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 4e kwartaal ;101.5;5.6
4717;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2020 ;88.6;3.9
4718;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 januari;68.3;6.3
4719;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 februari;74.2;-5.5
4720;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 maart;108.6;14.0
4721;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 1e kwartaal;83.7;5.5
4722;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 april;101.4;13.7
4723;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 mei;97.0;14.5
4724;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 juni;115.5;19.2
4725;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 2e kwartaal;104.7;15.9
4726;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 juli;110.6;17.5
4727;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 augustus;60.1;5.0
4728;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 september;111.3;13.4
4729;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 3e kwartaal;94.0;13.0
4730;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 oktober;111.2;9.5
4731;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 november;120.9;15.9
4732;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 december;120.8;22.4
4733;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021 4e kwartaal;117.6;15.9
4734;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2021;100.0;12.9
4735;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 januari;71.7;5.0
4736;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 februari;91.8;23.7
4737;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 maart;121.0;11.5
4738;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 1e kwartaal;94.9;13.3
4739;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 april;110.5;9.0
4740;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 mei;117.2;20.8
4741;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 juni;121.7;5.4
4742;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 2e kwartaal;116.5;11.3
4743;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 juli;123.3;11.5
4744;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 augustus;66.3;10.3
4745;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 september;123.3;10.8
4746;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 3e kwartaal;104.3;11.0
4747;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 oktober;122.3;9.9
4748;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 november;136.2;12.7
4749;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 december;126.1;4.5
4750;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022 4e kwartaal;128.2;9.0
4751;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2022;111.0;11.0
4752;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 januari;75.4;5.0
4753;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 februari;108.8;18.5
4754;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 maart;135.2;11.7
4755;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 1e kwartaal;106.5;12.2
4756;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 april;109.2;-1.2
4757;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 mei;121.7;3.8
4758;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 juni;138.4;13.7
4759;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 2e kwartaal;123.1;5.7
4760;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 juli;123.5;0.2
4761;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 augustus;72.0;8.7
4762;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 september;120.2;-2.5
4763;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 3e kwartaal;105.3;0.9
4764;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 oktober;130.5;6.8
4765;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 november;122.3;-10.3
4766;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 december;123.3;-2.2
4767;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023 4e kwartaal;125.4;-2.2
4768;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2023;115.0;3.7
4769;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 januari;71.9;-4.6
4770;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 februari;108.9;0.1
4771;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 maart;124.8;-7.7
4772;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 1e kwartaal;101.9;-4.3
4773;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 april;123.1;12.8
4774;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 mei;121.9;0.2
4775;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 juni;128.8;-6.9
4776;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 2e kwartaal;124.6;1.2
4777;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 juli;127.5;3.2
4778;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 augustus;77.2;7.2
4779;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 september;124.0;3.2
4780;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 3e kwartaal;109.6;4.1
4781;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 oktober;138.0;5.7
4782;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 november;132.8;8.6
4783;Totaal 1 of meer werkzame personen;439 Overige gespecialiseerde bouw;2024 december;123.5;0.2
