ID;LandVanNationaliteit;Asielverzoeken;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3;AlleLeeftijden_4;JongerDan15Jaar_5;k_15Tot18Jaar_6;k_18JaarOfOuder_7
334;84;Eerste asielverzoeken;2008;600;380;220;600;110;30;460
335;84;Eerste asielverzoeken;2009 1e kwartaal;220;140;80;220;40;10;170
336;84;Eerste asielverzoeken;2009 2e kwartaal;220;150;70;220;40;10;170
337;84;Eerste asielverzoeken;2009 3e kwartaal;280;180;100;280;50;10;220
338;84;Eerste asielverzoeken;2009 4e kwartaal;580;390;190;580;110;30;440
339;84;Eerste asielverzoeken;2009;1300;860;440;1300;240;60;1000
340;84;Eerste asielverzoeken;2010 1e kwartaal;860;510;340;860;220;30;610
341;84;Eerste asielverzoeken;2010 2e kwartaal;300;170;130;300;80;10;200
342;84;Eerste asielverzoeken;2010 3e kwartaal;550;320;240;550;130;20;400
343;84;Eerste asielverzoeken;2010 4e kwartaal;540;310;230;540;150;30;360
344;84;Eerste asielverzoeken;2010;2250;1320;930;2250;590;90;1570
345;84;Eerste asielverzoeken;2011 1e kwartaal;440;270;160;440;90;20;330
346;84;Eerste asielverzoeken;2011 2e kwartaal;550;330;220;550;160;20;370
347;84;Eerste asielverzoeken;2011 3e kwartaal;540;360;180;540;110;40;390
348;84;Eerste asielverzoeken;2011 4e kwartaal;560;350;210;560;140;20;400
349;84;Eerste asielverzoeken;2011;2080;1310;770;2080;500;100;1490
350;84;Volgende asielverzoeken;2007 1e kwartaal;90;50;30;90;20;0;60
351;84;Volgende asielverzoeken;2007 2e kwartaal;50;30;20;50;10;0;30
352;84;Volgende asielverzoeken;2007 3e kwartaal;40;30;20;40;0;0;40
353;84;Volgende asielverzoeken;2007 4e kwartaal;30;20;10;30;10;0;20
354;84;Volgende asielverzoeken;2007;210;130;70;210;50;10;150
355;84;Volgende asielverzoeken;2008 1e kwartaal;70;40;20;70;10;0;50
356;84;Volgende asielverzoeken;2008 2e kwartaal;30;20;10;30;10;0;30
357;84;Volgende asielverzoeken;2008 3e kwartaal;60;30;30;60;10;10;50
358;84;Volgende asielverzoeken;2008 4e kwartaal;40;30;10;40;10;0;40
359;84;Volgende asielverzoeken;2008;200;130;80;200;30;10;160
360;84;Volgende asielverzoeken;2009 1e kwartaal;30;30;10;30;0;0;30
361;84;Volgende asielverzoeken;2009 2e kwartaal;30;20;10;30;0;0;30
362;84;Volgende asielverzoeken;2009 3e kwartaal;50;30;20;50;20;0;30
363;84;Volgende asielverzoeken;2009 4e kwartaal;30;20;10;30;10;0;20
364;84;Volgende asielverzoeken;2009;140;100;50;140;20;10;110
365;84;Volgende asielverzoeken;2010 1e kwartaal;40;20;20;40;10;0;30
366;84;Volgende asielverzoeken;2010 2e kwartaal;40;30;20;40;10;10;30
367;84;Volgende asielverzoeken;2010 3e kwartaal;30;20;10;30;0;0;20
368;84;Volgende asielverzoeken;2010 4e kwartaal;50;30;20;50;10;0;40
369;84;Volgende asielverzoeken;2010;160;100;70;160;40;10;120
370;84;Volgende asielverzoeken;2011 1e kwartaal;70;40;30;70;10;0;50
371;84;Volgende asielverzoeken;2011 2e kwartaal;70;40;20;70;10;0;50
372;84;Volgende asielverzoeken;2011 3e kwartaal;80;50;30;80;10;10;70
373;84;Volgende asielverzoeken;2011 4e kwartaal;120;70;50;120;30;10;80
374;84;Volgende asielverzoeken;2011;340;200;130;340;70;20;250
375;58;Totaal asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
376;58;Totaal asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
377;58;Totaal asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
378;58;Totaal asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
379;58;Totaal asielverzoeken;2007;0;0;0;0;0;0;0
380;58;Totaal asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
381;58;Totaal asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
382;58;Totaal asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
383;58;Totaal asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
384;58;Totaal asielverzoeken;2008;0;0;0;0;0;0;0
385;58;Totaal asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
386;58;Totaal asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
387;58;Totaal asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
388;58;Totaal asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
389;58;Totaal asielverzoeken;2009;0;0;0;0;0;0;0
390;58;Totaal asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
391;58;Totaal asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
392;58;Totaal asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
393;58;Totaal asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
394;58;Totaal asielverzoeken;2010;0;0;0;0;0;0;0
395;58;Totaal asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
396;58;Totaal asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
397;58;Totaal asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
398;58;Totaal asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
399;58;Totaal asielverzoeken;2011;0;0;0;0;0;0;0
400;58;Eerste asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
401;58;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
402;58;Eerste asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
403;58;Eerste asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
404;58;Eerste asielverzoeken;2007;0;0;0;0;0;0;0
405;58;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
406;58;Eerste asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
407;58;Eerste asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
408;58;Eerste asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
409;58;Eerste asielverzoeken;2008;0;0;0;0;0;0;0
410;58;Eerste asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
411;58;Eerste asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
412;58;Eerste asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
413;58;Eerste asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
414;58;Eerste asielverzoeken;2009;0;0;0;0;0;0;0
415;58;Eerste asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
416;58;Eerste asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
417;58;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
418;58;Eerste asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
419;58;Eerste asielverzoeken;2010;0;0;0;0;0;0;0
420;58;Eerste asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
421;58;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
422;58;Eerste asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
423;58;Eerste asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
424;58;Eerste asielverzoeken;2011;0;0;0;0;0;0;0
425;58;Volgende asielverzoeken;2007 1e kwartaal;0;0;0;0;0;0;0
426;58;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
427;58;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
428;58;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
429;58;Volgende asielverzoeken;2007;0;0;0;0;0;0;0
430;58;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
431;58;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
432;58;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
433;58;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
434;58;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
435;58;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
436;58;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
437;58;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
438;58;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
439;58;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
440;58;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
441;58;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
442;58;Volgende asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
443;58;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
444;58;Volgende asielverzoeken;2010;0;0;0;0;0;0;0
445;58;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
446;58;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
447;58;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
448;58;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
449;58;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
450;Afghanistan;Totaal asielverzoeken;2007 1e kwartaal;140;80;60;140;40;10;100
451;Afghanistan;Totaal asielverzoeken;2007 2e kwartaal;160;110;50;160;30;10;120
452;Afghanistan;Totaal asielverzoeken;2007 3e kwartaal;130;80;50;130;30;10;90
453;Afghanistan;Totaal asielverzoeken;2007 4e kwartaal;90;70;20;90;10;20;60
454;Afghanistan;Totaal asielverzoeken;2007;520;340;180;520;110;50;360
455;Afghanistan;Totaal asielverzoeken;2008 1e kwartaal;140;90;50;140;40;20;90
456;Afghanistan;Totaal asielverzoeken;2008 2e kwartaal;130;80;50;130;30;10;90
457;Afghanistan;Totaal asielverzoeken;2008 3e kwartaal;170;120;50;170;40;30;100
458;Afghanistan;Totaal asielverzoeken;2008 4e kwartaal;260;180;80;260;50;60;150
459;Afghanistan;Totaal asielverzoeken;2008;700;480;230;700;150;130;420
460;Afghanistan;Totaal asielverzoeken;2009 1e kwartaal;390;280;110;390;100;90;200
461;Afghanistan;Totaal asielverzoeken;2009 2e kwartaal;320;240;80;320;70;80;170
462;Afghanistan;Totaal asielverzoeken;2009 3e kwartaal;260;180;80;260;70;70;130
463;Afghanistan;Totaal asielverzoeken;2009 4e kwartaal;430;310;120;430;90;130;210
464;Afghanistan;Totaal asielverzoeken;2009;1400;1010;390;1400;330;370;710
465;Afghanistan;Totaal asielverzoeken;2010 1e kwartaal;490;330;160;490;130;100;260
466;Afghanistan;Totaal asielverzoeken;2010 2e kwartaal;280;190;80;280;70;50;160
467;Afghanistan;Totaal asielverzoeken;2010 3e kwartaal;340;220;120;340;90;50;200
468;Afghanistan;Totaal asielverzoeken;2010 4e kwartaal;480;320;160;480;110;110;270
469;Afghanistan;Totaal asielverzoeken;2010;1590;1060;520;1590;390;310;880
470;Afghanistan;Totaal asielverzoeken;2011 1e kwartaal;440;300;140;440;70;110;270
471;Afghanistan;Totaal asielverzoeken;2011 2e kwartaal;590;390;210;590;160;120;320
472;Afghanistan;Totaal asielverzoeken;2011 3e kwartaal;740;480;260;740;190;100;440
473;Afghanistan;Totaal asielverzoeken;2011 4e kwartaal;620;420;190;620;130;90;400
474;Afghanistan;Totaal asielverzoeken;2011;2390;1600;790;2390;550;410;1430
475;Afghanistan;Eerste asielverzoeken;2007 1e kwartaal;60;30;30;60;20;10;30
476;Afghanistan;Eerste asielverzoeken;2007 2e kwartaal;50;40;20;50;10;10;30
477;Afghanistan;Eerste asielverzoeken;2007 3e kwartaal;50;20;20;50;10;0;30
478;Afghanistan;Eerste asielverzoeken;2007 4e kwartaal;30;20;10;30;10;10;10
479;Afghanistan;Eerste asielverzoeken;2007;190;110;80;190;60;30;100
480;Afghanistan;Eerste asielverzoeken;2008 1e kwartaal;60;40;10;60;10;10;30
481;Afghanistan;Eerste asielverzoeken;2008 2e kwartaal;60;40;20;60;10;10;40
482;Afghanistan;Eerste asielverzoeken;2008 3e kwartaal;90;60;30;90;30;30;40
483;Afghanistan;Eerste asielverzoeken;2008 4e kwartaal;190;140;60;190;30;60;100
484;Afghanistan;Eerste asielverzoeken;2008;400;280;120;400;80;110;210
485;Afghanistan;Eerste asielverzoeken;2009 1e kwartaal;360;260;100;360;90;90;180
486;Afghanistan;Eerste asielverzoeken;2009 2e kwartaal;290;220;70;290;70;80;140
487;Afghanistan;Eerste asielverzoeken;2009 3e kwartaal;230;160;70;230;60;60;100
488;Afghanistan;Eerste asielverzoeken;2009 4e kwartaal;410;290;120;410;90;130;190
489;Afghanistan;Eerste asielverzoeken;2009;1280;920;360;1280;310;360;610
490;Afghanistan;Eerste asielverzoeken;2010 1e kwartaal;450;300;150;450;120;100;230
491;Afghanistan;Eerste asielverzoeken;2010 2e kwartaal;220;160;70;220;60;50;120
492;Afghanistan;Eerste asielverzoeken;2010 3e kwartaal;300;190;110;300;90;50;160
493;Afghanistan;Eerste asielverzoeken;2010 4e kwartaal;390;260;130;390;90;100;200
494;Afghanistan;Eerste asielverzoeken;2010;1370;910;460;1370;360;290;720
495;Afghanistan;Eerste asielverzoeken;2011 1e kwartaal;370;240;130;370;60;100;200
496;Afghanistan;Eerste asielverzoeken;2011 2e kwartaal;490;310;180;490;150;110;240
497;Afghanistan;Eerste asielverzoeken;2011 3e kwartaal;580;360;210;580;170;90;320
498;Afghanistan;Eerste asielverzoeken;2011 4e kwartaal;450;290;160;450;110;80;270
499;Afghanistan;Eerste asielverzoeken;2011;1890;1200;680;1890;490;370;1020
500;Afghanistan;Volgende asielverzoeken;2007 1e kwartaal;80;50;30;80;10;0;60
501;Afghanistan;Volgende asielverzoeken;2007 2e kwartaal;110;70;30;110;20;10;90
502;Afghanistan;Volgende asielverzoeken;2007 3e kwartaal;90;60;30;90;20;0;60
503;Afghanistan;Volgende asielverzoeken;2007 4e kwartaal;60;40;10;60;10;0;50
504;Afghanistan;Volgende asielverzoeken;2007;330;220;110;330;60;20;260
505;Afghanistan;Volgende asielverzoeken;2008 1e kwartaal;80;50;30;80;20;10;50
506;Afghanistan;Volgende asielverzoeken;2008 2e kwartaal;70;50;30;70;20;0;50
507;Afghanistan;Volgende asielverzoeken;2008 3e kwartaal;90;60;30;90;20;0;60
508;Afghanistan;Volgende asielverzoeken;2008 4e kwartaal;70;50;20;70;20;0;50
509;Afghanistan;Volgende asielverzoeken;2008;310;200;110;310;70;20;220
510;Afghanistan;Volgende asielverzoeken;2009 1e kwartaal;40;30;10;40;0;0;30
511;Afghanistan;Volgende asielverzoeken;2009 2e kwartaal;40;30;10;40;10;0;30
512;Afghanistan;Volgende asielverzoeken;2009 3e kwartaal;30;20;10;30;10;0;20
513;Afghanistan;Volgende asielverzoeken;2009 4e kwartaal;20;20;0;20;0;0;10
514;Afghanistan;Volgende asielverzoeken;2009;120;90;30;120;10;10;90
515;Afghanistan;Volgende asielverzoeken;2010 1e kwartaal;30;30;10;30;0;0;30
516;Afghanistan;Volgende asielverzoeken;2010 2e kwartaal;60;40;20;60;10;10;40
517;Afghanistan;Volgende asielverzoeken;2010 3e kwartaal;40;30;10;40;10;0;30
518;Afghanistan;Volgende asielverzoeken;2010 4e kwartaal;90;60;30;90;20;10;70
519;Afghanistan;Volgende asielverzoeken;2010;220;160;60;220;40;20;170
520;Afghanistan;Volgende asielverzoeken;2011 1e kwartaal;80;70;10;80;10;10;70
521;Afghanistan;Volgende asielverzoeken;2011 2e kwartaal;100;80;30;100;10;10;80
522;Afghanistan;Volgende asielverzoeken;2011 3e kwartaal;160;120;40;160;20;10;130
523;Afghanistan;Volgende asielverzoeken;2011 4e kwartaal;170;130;30;170;20;10;130
524;Afghanistan;Volgende asielverzoeken;2011;510;400;110;510;60;40;410
525;Algerije;Totaal asielverzoeken;2007 1e kwartaal;20;20;0;20;0;0;20
526;Algerije;Totaal asielverzoeken;2007 2e kwartaal;10;10;0;10;0;0;0
527;Algerije;Totaal asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
528;Algerije;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;0
529;Algerije;Totaal asielverzoeken;2007;40;40;10;40;10;10;30
530;Algerije;Totaal asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
531;Algerije;Totaal asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
532;Algerije;Totaal asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
533;Algerije;Totaal asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
534;Algerije;Totaal asielverzoeken;2008;30;20;0;30;0;0;20
535;Algerije;Totaal asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
536;Algerije;Totaal asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
537;Algerije;Totaal asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
538;Algerije;Totaal asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
539;Algerije;Totaal asielverzoeken;2009;40;30;10;40;0;0;40
540;Algerije;Totaal asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
541;Algerije;Totaal asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
542;Algerije;Totaal asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;0
543;Algerije;Totaal asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
544;Algerije;Totaal asielverzoeken;2010;30;20;10;30;0;0;20
545;Algerije;Totaal asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
546;Algerije;Totaal asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
547;Algerije;Totaal asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
548;Algerije;Totaal asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
549;Algerije;Totaal asielverzoeken;2011;20;20;0;20;0;0;20
550;Algerije;Eerste asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
551;Algerije;Eerste asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
552;Algerije;Eerste asielverzoeken;2007 3e kwartaal;10;10;0;10;0;0;10
553;Algerije;Eerste asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
554;Algerije;Eerste asielverzoeken;2007;30;20;10;30;0;10;20
555;Algerije;Eerste asielverzoeken;2008 1e kwartaal;10;10;0;10;0;0;10
556;Algerije;Eerste asielverzoeken;2008 2e kwartaal;10;10;0;10;0;0;10
557;Algerije;Eerste asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;10
558;Algerije;Eerste asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
559;Algerije;Eerste asielverzoeken;2008;20;20;0;20;0;0;20
560;Algerije;Eerste asielverzoeken;2009 1e kwartaal;10;10;0;10;0;0;10
561;Algerije;Eerste asielverzoeken;2009 2e kwartaal;20;10;0;20;0;0;10
562;Algerije;Eerste asielverzoeken;2009 3e kwartaal;10;10;0;10;0;0;10
563;Algerije;Eerste asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
564;Algerije;Eerste asielverzoeken;2009;40;30;10;40;0;0;30
565;Algerije;Eerste asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
566;Algerije;Eerste asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
567;Algerije;Eerste asielverzoeken;2010 3e kwartaal;0;0;0;0;0;0;0
568;Algerije;Eerste asielverzoeken;2010 4e kwartaal;10;10;0;10;0;0;10
569;Algerije;Eerste asielverzoeken;2010;20;20;0;20;0;0;20
570;Algerije;Eerste asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
571;Algerije;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
572;Algerije;Eerste asielverzoeken;2011 3e kwartaal;10;10;0;10;0;0;10
573;Algerije;Eerste asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
574;Algerije;Eerste asielverzoeken;2011;10;10;0;10;0;0;10
575;Algerije;Volgende asielverzoeken;2007 1e kwartaal;10;10;0;10;0;0;10
576;Algerije;Volgende asielverzoeken;2007 2e kwartaal;0;0;0;0;0;0;0
577;Algerije;Volgende asielverzoeken;2007 3e kwartaal;0;0;0;0;0;0;0
578;Algerije;Volgende asielverzoeken;2007 4e kwartaal;0;0;0;0;0;0;0
579;Algerije;Volgende asielverzoeken;2007;20;10;0;20;0;0;10
580;Algerije;Volgende asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
581;Algerije;Volgende asielverzoeken;2008 2e kwartaal;0;0;0;0;0;0;0
582;Algerije;Volgende asielverzoeken;2008 3e kwartaal;0;0;0;0;0;0;0
583;Algerije;Volgende asielverzoeken;2008 4e kwartaal;0;0;0;0;0;0;0
584;Algerije;Volgende asielverzoeken;2008;0;0;0;0;0;0;0
585;Algerije;Volgende asielverzoeken;2009 1e kwartaal;0;0;0;0;0;0;0
586;Algerije;Volgende asielverzoeken;2009 2e kwartaal;0;0;0;0;0;0;0
587;Algerije;Volgende asielverzoeken;2009 3e kwartaal;0;0;0;0;0;0;0
588;Algerije;Volgende asielverzoeken;2009 4e kwartaal;0;0;0;0;0;0;0
589;Algerije;Volgende asielverzoeken;2009;0;0;0;0;0;0;0
590;Algerije;Volgende asielverzoeken;2010 1e kwartaal;0;0;0;0;0;0;0
591;Algerije;Volgende asielverzoeken;2010 2e kwartaal;0;0;0;0;0;0;0
592;Algerije;Volgende asielverzoeken;2010 3e kwartaal;10;0;0;10;0;0;0
593;Algerije;Volgende asielverzoeken;2010 4e kwartaal;0;0;0;0;0;0;0
594;Algerije;Volgende asielverzoeken;2010;10;10;0;10;0;0;0
595;Algerije;Volgende asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
596;Algerije;Volgende asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
597;Algerije;Volgende asielverzoeken;2011 3e kwartaal;0;0;0;0;0;0;0
598;Algerije;Volgende asielverzoeken;2011 4e kwartaal;0;0;0;0;0;0;0
599;Algerije;Volgende asielverzoeken;2011;0;0;0;0;0;0;0
600;Angola;Totaal asielverzoeken;2007 1e kwartaal;30;10;20;30;10;0;20
601;Angola;Totaal asielverzoeken;2007 2e kwartaal;20;10;10;20;0;0;10
602;Angola;Totaal asielverzoeken;2007 3e kwartaal;20;10;10;20;0;0;10
603;Angola;Totaal asielverzoeken;2007 4e kwartaal;10;10;0;10;0;0;10
604;Angola;Totaal asielverzoeken;2007;80;40;40;80;20;10;50
605;Angola;Totaal asielverzoeken;2008 1e kwartaal;10;10;10;10;0;0;10
606;Angola;Totaal asielverzoeken;2008 2e kwartaal;20;10;10;20;0;0;20
607;Angola;Totaal asielverzoeken;2008 3e kwartaal;20;10;10;20;10;10;10
608;Angola;Totaal asielverzoeken;2008 4e kwartaal;20;10;10;20;0;0;10
609;Angola;Totaal asielverzoeken;2008;70;40;40;70;20;10;50
610;Angola;Totaal asielverzoeken;2009 1e kwartaal;20;10;10;20;10;0;10
611;Angola;Totaal asielverzoeken;2009 2e kwartaal;30;20;10;30;10;0;20
612;Angola;Totaal asielverzoeken;2009 3e kwartaal;10;10;10;10;0;0;10
613;Angola;Totaal asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
614;Angola;Totaal asielverzoeken;2009;60;30;30;60;20;10;40
615;Angola;Totaal asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
616;Angola;Totaal asielverzoeken;2010 2e kwartaal;10;0;10;10;0;0;10
617;Angola;Totaal asielverzoeken;2010 3e kwartaal;10;10;0;10;0;0;10
618;Angola;Totaal asielverzoeken;2010 4e kwartaal;10;10;10;10;0;0;10
619;Angola;Totaal asielverzoeken;2010;50;30;20;50;10;0;40
620;Angola;Totaal asielverzoeken;2011 1e kwartaal;10;10;0;10;0;0;10
621;Angola;Totaal asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
622;Angola;Totaal asielverzoeken;2011 3e kwartaal;10;0;10;10;0;0;10
623;Angola;Totaal asielverzoeken;2011 4e kwartaal;10;0;10;10;0;0;10
624;Angola;Totaal asielverzoeken;2011;30;20;10;30;0;0;20
625;Angola;Eerste asielverzoeken;2007 1e kwartaal;10;0;10;10;0;0;10
626;Angola;Eerste asielverzoeken;2007 2e kwartaal;10;0;10;10;0;0;10
627;Angola;Eerste asielverzoeken;2007 3e kwartaal;10;0;10;10;0;0;10
628;Angola;Eerste asielverzoeken;2007 4e kwartaal;10;0;0;10;0;0;0
629;Angola;Eerste asielverzoeken;2007;30;10;20;30;10;10;20
630;Angola;Eerste asielverzoeken;2008 1e kwartaal;0;0;0;0;0;0;0
631;Angola;Eerste asielverzoeken;2008 2e kwartaal;10;0;10;10;0;0;10
632;Angola;Eerste asielverzoeken;2008 3e kwartaal;10;10;0;10;0;0;0
633;Angola;Eerste asielverzoeken;2008 4e kwartaal;10;0;10;10;0;0;10
634;Angola;Eerste asielverzoeken;2008;30;20;20;30;10;10;20
635;Angola;Eerste asielverzoeken;2009 1e kwartaal;10;0;0;10;0;0;0
636;Angola;Eerste asielverzoeken;2009 2e kwartaal;20;10;10;20;10;0;10
637;Angola;Eerste asielverzoeken;2009 3e kwartaal;10;0;10;10;0;0;0
638;Angola;Eerste asielverzoeken;2009 4e kwartaal;10;0;0;10;0;0;10
639;Angola;Eerste asielverzoeken;2009;40;20;20;40;10;10;20
640;Angola;Eerste asielverzoeken;2010 1e kwartaal;10;10;0;10;0;0;10
641;Angola;Eerste asielverzoeken;2010 2e kwartaal;10;0;0;10;0;0;0
642;Angola;Eerste asielverzoeken;2010 3e kwartaal;10;0;0;10;0;0;10
643;Angola;Eerste asielverzoeken;2010 4e kwartaal;10;10;10;10;0;0;10
644;Angola;Eerste asielverzoeken;2010;30;20;20;30;10;0;20
645;Angola;Eerste asielverzoeken;2011 1e kwartaal;0;0;0;0;0;0;0
646;Angola;Eerste asielverzoeken;2011 2e kwartaal;0;0;0;0;0;0;0
647;Angola;Eerste asielverzoeken;2011 3e kwartaal;10;0;0;10;0;0;0
648;Angola;Eerste asielverzoeken;2011 4e kwartaal;10;0;0;10;0;0;10
649;Angola;Eerste asielverzoeken;2011;20;10;10;20;0;0;10
650;Angola;Volgende asielverzoeken;2007 1e kwartaal;20;10;10;20;10;0;10
