ID;Geslacht;Leeftijd;Herkomstgroepering;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer1000Inwoners_2;Dagopnamen_3;DagopnamenPer1000Inwoners_4;KlinischeOpnamen_5;KlinOpnamenPer1000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer1000Inwoners_8;GemiddeldeVerpleegduurPerKlinOpname_9
5260;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;651.0;397.8;277.0;169.6;373.0;228.2;2676.0;1636.0;7.2
5261;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;737.0;419.6;319.0;181.4;419.0;238.2;2443.0;1390.1;5.8
5262;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;668.0;361.4;331.0;179.1;337.0;182.4;1507.0;815.3;4.5
5263;Mannen;60 tot 65 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;667.0;341.0;312.0;159.4;355.0;181.6;2387.0;1220.9;6.7
5264;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;1995;264.0;167.1;34.0;21.4;230.0;145.7;2092.0;1326.4;9.1
5265;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;1996;297.0;172.5;53.0;31.1;244.0;141.5;2495.0;1448.4;10.2
5266;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;1997;312.0;163.8;73.0;38.2;239.0;125.6;2197.0;1152.8;9.2
5267;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;1998;377.0;177.9;115.0;54.2;262.0;123.7;2712.0;1280.0;10.3
5268;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;1999;469.0;195.6;154.0;64.2;315.0;131.3;2874.0;1199.3;9.1
5269;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2000;536.0;199.0;197.0;72.9;340.0;126.0;3338.0;1238.4;9.8
5270;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2001;590.0;200.5;216.0;73.3;374.0;127.2;3483.0;1184.4;9.3
5271;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2002;730.0;231.2;281.0;88.9;450.0;142.3;3432.0;1086.6;7.6
5272;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2003;783.0;231.0;344.0;101.5;439.0;129.6;4154.0;1226.3;9.5
5273;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2004;949.0;264.4;413.0;115.1;536.0;149.3;4294.0;1196.6;8.0
5274;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2005;1134.0;295.2;513.0;133.5;621.0;161.8;4816.0;1253.7;7.8
5275;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2006;1155.0;269.5;546.0;127.5;609.0;142.1;4980.0;1162.0;8.2
5276;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2007;1578.0;323.6;867.0;177.8;711.0;145.8;4870.0;998.7;6.8
5277;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2008;1682.0;305.3;865.0;157.0;817.0;148.4;5324.0;966.3;6.5
5278;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2009;1945.0;315.7;936.0;151.9;1009.0;163.7;7172.0;1163.7;7.1
5279;Mannen;60 tot 65 jaar;Overig niet-westers;Aantallen;2010;2378.0;343.0;1244.0;179.4;1135.0;163.7;6976.0;1006.2;6.1
5280;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;1995;86591.0;299.9;17309.0;60.0;69282.0;240.0;723356.0;2505.4;10.4
5281;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;1996;90411.0;308.4;20218.0;69.0;70192.0;239.4;736584.0;2512.6;10.5
5282;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;1997;93338.0;313.8;24061.0;80.9;69277.0;232.9;704684.0;2368.8;10.2
5283;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;1998;92973.0;308.9;25915.0;86.1;67058.0;222.8;679073.0;2255.9;10.1
5284;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;1999;93224.0;307.1;28001.0;92.2;65223.0;214.9;636222.0;2095.8;9.8
5285;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2000;93231.0;304.9;30988.0;101.3;62242.0;203.6;590054.0;1929.8;9.5
5286;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2001;95588.0;310.2;34991.0;113.5;60597.0;196.6;561214.0;1820.9;9.3
5287;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2002;101067.0;324.8;38869.0;124.9;62198.0;199.9;550067.0;1767.5;8.8
5288;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2003;108478.0;342.8;43038.0;136.0;65440.0;206.8;541576.0;1711.3;8.3
5289;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2004;118717.0;365.7;49307.0;151.9;69411.0;213.8;547794.0;1687.6;7.9
5290;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2005;125691.0;376.6;53988.0;161.8;71703.0;214.8;543272.0;1627.8;7.6
5291;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2006;133422.0;389.7;60434.0;176.5;72988.0;213.2;537377.0;1569.7;7.4
5292;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2007;142843.0;407.0;67632.0;192.7;75211.0;214.3;524748.0;1495.2;7.0
5293;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2008;153188.0;423.0;74582.0;206.0;78606.0;217.1;530805.0;1465.8;6.8
5294;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2009;166758.0;444.0;83349.0;221.9;83409.0;222.1;542300.0;1443.8;6.5
5295;Mannen;65 tot 70 jaar;Bevolking totaal;Aantallen;2010;177588.0;459.0;90396.0;233.6;87192.0;225.4;543635.0;1405.1;6.2
5296;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;1995;78971.0;301.8;15918.0;60.8;63053.0;240.9;658227.0;2515.2;10.4
5297;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;1996;82145.0;310.5;18395.0;69.5;63750.0;240.9;667502.0;2522.7;10.5
5298;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;1997;84066.0;314.5;21630.0;80.9;62436.0;233.6;633320.0;2369.4;10.1
5299;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;1998;83246.0;309.6;23246.0;86.5;60001.0;223.1;606093.0;2254.1;10.1
5300;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;1999;83597.0;310.5;25110.0;93.3;58487.0;217.2;567324.0;2107.0;9.7
5301;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2000;82646.0;307.0;27526.0;102.3;55120.0;204.8;518305.0;1925.5;9.4
5302;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2001;83905.0;311.9;30622.0;113.8;53283.0;198.1;489422.0;1819.5;9.2
5303;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2002;88330.0;328.2;33952.0;126.2;54378.0;202.1;478925.0;1779.7;8.8
5304;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2003;93852.0;345.8;37296.0;137.4;56556.0;208.4;463841.0;1709.2;8.2
5305;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2004;101779.0;368.1;42242.0;152.8;59537.0;215.3;467949.0;1692.6;7.9
5306;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2005;107016.0;378.9;46040.0;163.0;60976.0;215.9;459528.0;1627.0;7.5
5307;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2006;113643.0;393.9;51668.0;179.1;61975.0;214.8;452955.0;1570.1;7.3
5308;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2007;121120.0;409.8;57735.0;195.3;63384.0;214.5;438638.0;1484.1;6.9
5309;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2008;129717.0;424.0;63535.0;207.7;66182.0;216.3;444364.0;1452.5;6.7
5310;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2009;142022.0;444.8;71126.0;222.7;70896.0;222.0;455947.0;1427.9;6.4
5311;Mannen;65 tot 70 jaar;Autochtoon;Aantallen;2010;152135.0;459.8;77386.0;233.9;74749.0;225.9;461469.0;1394.8;6.2
5312;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;1995;7620.0;282.0;1391.0;51.5;6229.0;230.5;65128.0;2410.2;10.5
5313;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;1996;8266.0;289.4;1823.0;63.8;6442.0;225.6;69082.0;2418.8;10.7
5314;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;1997;9272.0;307.1;2431.0;80.5;6841.0;226.6;71364.0;2363.4;10.4
5315;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;1998;9727.0;302.7;2669.0;83.1;7058.0;219.6;72980.0;2271.0;10.3
5316;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;1999;9627.0;280.5;2891.0;84.2;6736.0;196.3;68898.0;2007.8;10.2
5317;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2000;10585.0;289.3;3462.0;94.6;7123.0;194.7;71749.0;1960.9;10.1
5318;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2001;11683.0;297.9;4369.0;111.4;7314.0;186.5;71792.0;1830.7;9.8
5319;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2002;12737.0;302.5;4917.0;116.8;7820.0;185.7;71142.0;1689.7;9.1
5320;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2003;14626.0;324.5;5741.0;127.4;8884.0;197.1;77734.0;1724.4;8.7
5321;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2004;16938.0;352.0;7065.0;146.8;9873.0;205.2;79845.0;1659.3;8.1
5322;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2005;18675.0;363.9;7948.0;154.9;10728.0;209.0;83744.0;1631.8;7.8
5323;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2006;19779.0;367.2;8766.0;162.7;11013.0;204.5;84422.0;1567.4;7.7
5324;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2007;21723.0;392.1;9896.0;178.6;11827.0;213.5;86111.0;1554.2;7.3
5325;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2008;23471.0;417.7;11047.0;196.6;12424.0;221.1;86441.0;1538.4;7.0
5326;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2009;24736.0;439.4;12223.0;217.1;12513.0;222.3;86353.0;1533.9;6.9
5327;Mannen;65 tot 70 jaar;Allochtoon totaal;Aantallen;2010;25453.0;454.3;13010.0;232.2;12443.0;222.1;82166.0;1466.4;6.6
5328;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;1995;6669.0;288.7;1217.0;52.7;5451.0;236.0;56165.0;2431.9;10.3
5329;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;1996;7246.0;300.3;1643.0;68.1;5603.0;232.2;60317.0;2499.7;10.8
5330;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;1997;8069.0;320.2;2182.0;86.6;5887.0;233.6;60623.0;2405.4;10.3
5331;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;1998;8245.0;313.8;2357.0;89.7;5888.0;224.1;61373.0;2336.0;10.4
5332;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;1999;7975.0;290.8;2487.0;90.7;5487.0;200.1;53484.0;1950.1;9.7
5333;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2000;8541.0;297.5;2839.0;98.9;5702.0;198.6;55242.0;1924.5;9.7
5334;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2001;9206.0;305.2;3397.0;112.6;5809.0;192.6;55608.0;1843.8;9.6
5335;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2002;9554.0;301.4;3636.0;114.7;5918.0;186.7;54020.0;1704.0;9.1
5336;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2003;10783.0;323.2;4208.0;126.1;6575.0;197.1;55666.0;1668.7;8.5
5337;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2004;12572.0;358.3;5250.0;149.6;7323.0;208.7;58682.0;1672.4;8.0
5338;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2005;13446.0;366.2;5759.0;156.9;7687.0;209.4;59244.0;1613.7;7.7
5339;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2006;14038.0;369.7;6235.0;164.2;7803.0;205.5;58873.0;1550.4;7.5
5340;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2007;15130.0;390.9;6900.0;178.3;8230.0;212.6;58394.0;1508.7;7.1
5341;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2008;15741.0;405.2;7552.0;194.4;8189.0;210.8;56539.0;1455.5;6.9
5342;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2009;16977.0;440.5;8418.0;218.4;8559.0;222.1;57845.0;1501.0;6.8
5343;Mannen;65 tot 70 jaar;Westers totaal (exclusief autochtonen);Aantallen;2010;17236.0;453.2;8755.0;230.2;8480.0;223.0;54792.0;1440.7;6.5
5344;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;1995;951.0;242.3;174.0;44.3;778.0;198.0;8964.0;2282.8;11.5
5345;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;1996;1020.0;230.2;180.0;40.7;840.0;189.5;8765.0;1978.6;10.4
5346;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;1997;1203.0;240.9;249.0;49.8;954.0;191.1;10742.0;2151.3;11.3
5347;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;1998;1482.0;252.8;312.0;53.2;1170.0;199.6;11606.0;1979.8;9.9
5348;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;1999;1652.0;239.9;404.0;58.6;1249.0;181.2;15414.0;2237.6;12.3
5349;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2000;2044.0;259.3;623.0;79.0;1421.0;180.2;16507.0;2093.4;11.6
5350;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2001;2478.0;273.6;972.0;107.4;1505.0;166.3;16184.0;1787.3;10.8
5351;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2002;3182.0;306.0;1281.0;123.2;1901.0;182.8;17121.0;1646.1;9.0
5352;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2003;3843.0;327.9;1533.0;130.8;2310.0;197.1;22069.0;1883.2;9.6
5353;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2004;4366.0;335.0;1815.0;139.3;2551.0;195.7;21163.0;1623.9;8.3
5354;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2005;5229.0;358.0;2188.0;149.8;3041.0;208.2;24500.0;1677.2;8.1
5355;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2006;5741.0;361.3;2531.0;159.3;3210.0;202.0;25549.0;1607.9;8.0
5356;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2007;6593.0;394.8;2996.0;179.4;3597.0;215.4;27716.0;1659.5;7.7
5357;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2008;7730.0;445.8;3495.0;201.6;4235.0;244.2;29902.0;1724.3;7.1
5358;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2009;7759.0;436.9;3805.0;214.2;3954.0;222.6;28508.0;1605.2;7.2
5359;Mannen;65 tot 70 jaar;Niet-westers totaal;Aantallen;2010;8217.0;456.5;4254.0;236.3;3963.0;220.2;27374.0;1520.8;6.9
5360;Mannen;65 tot 70 jaar;Marokko;Aantallen;1995;113.0;142.6;9.0;11.6;104.0;131.0;1508.0;1898.9;14.5
5361;Mannen;65 tot 70 jaar;Marokko;Aantallen;1996;147.0;151.9;56.0;57.5;91.0;94.4;633.0;654.1;6.9
5362;Mannen;65 tot 70 jaar;Marokko;Aantallen;1997;110.0;98.6;17.0;15.6;93.0;82.9;1328.0;1188.0;14.3
5363;Mannen;65 tot 70 jaar;Marokko;Aantallen;1998;185.0;137.4;10.0;7.1;176.0;130.2;1378.0;1021.7;7.8
5364;Mannen;65 tot 70 jaar;Marokko;Aantallen;1999;178.0;107.8;60.0;36.4;118.0;71.5;3584.0;2173.7;30.4
5365;Mannen;65 tot 70 jaar;Marokko;Aantallen;2000;379.0;190.0;88.0;44.3;290.0;145.6;4043.0;2027.0;13.9
5366;Mannen;65 tot 70 jaar;Marokko;Aantallen;2001;272.0;110.2;102.0;41.4;170.0;68.9;2020.0;819.0;11.9
5367;Mannen;65 tot 70 jaar;Marokko;Aantallen;2002;486.0;162.6;143.0;47.9;342.0;114.7;2617.0;876.1;7.6
5368;Mannen;65 tot 70 jaar;Marokko;Aantallen;2003;904.0;260.1;330.0;94.9;574.0;165.2;6322.0;1818.9;11.0
5369;Mannen;65 tot 70 jaar;Marokko;Aantallen;2004;1172.0;301.3;570.0;146.7;601.0;154.6;5123.0;1317.4;8.5
5370;Mannen;65 tot 70 jaar;Marokko;Aantallen;2005;1271.0;291.4;639.0;146.4;633.0;145.0;3999.0;916.8;6.3
5371;Mannen;65 tot 70 jaar;Marokko;Aantallen;2006;1008.0;214.4;447.0;95.0;561.0;119.3;4318.0;918.1;7.7
5372;Mannen;65 tot 70 jaar;Marokko;Aantallen;2007;1325.0;271.9;628.0;128.8;697.0;143.1;5136.0;1053.7;7.4
5373;Mannen;65 tot 70 jaar;Marokko;Aantallen;2008;2035.0;402.9;781.0;154.6;1254.0;248.3;8348.0;1652.7;6.7
5374;Mannen;65 tot 70 jaar;Marokko;Aantallen;2009;1774.0;344.8;914.0;177.7;859.0;167.0;6356.0;1235.5;7.4
5375;Mannen;65 tot 70 jaar;Marokko;Aantallen;2010;1592.0;319.0;897.0;179.8;694.0;139.2;4315.0;864.9;6.2
5376;Mannen;65 tot 70 jaar;Turkije;Aantallen;1995;162.0;266.7;17.0;27.5;146.0;239.2;1321.0;2170.7;9.1
5377;Mannen;65 tot 70 jaar;Turkije;Aantallen;1996;156.0;208.8;14.0;18.2;142.0;190.6;1240.0;1659.9;8.7
5378;Mannen;65 tot 70 jaar;Turkije;Aantallen;1997;239.0;259.0;53.0;56.9;187.0;202.1;1922.0;2082.8;10.3
5379;Mannen;65 tot 70 jaar;Turkije;Aantallen;1998;354.0;282.6;72.0;57.6;282.0;225.0;2622.0;2091.6;9.3
5380;Mannen;65 tot 70 jaar;Turkije;Aantallen;1999;492.0;298.2;84.0;51.0;408.0;247.2;4460.0;2701.7;10.9
5381;Mannen;65 tot 70 jaar;Turkije;Aantallen;2000;566.0;287.7;133.0;67.6;433.0;220.1;4450.0;2259.8;10.3
5382;Mannen;65 tot 70 jaar;Turkije;Aantallen;2001;672.0;290.8;233.0;101.0;439.0;189.8;4752.0;2055.0;10.8
5383;Mannen;65 tot 70 jaar;Turkije;Aantallen;2002;881.0;320.2;258.0;93.8;623.0;226.5;5383.0;1956.6;8.6
5384;Mannen;65 tot 70 jaar;Turkije;Aantallen;2003;1122.0;351.6;375.0;117.7;746.0;233.9;6886.0;2158.7;9.2
5385;Mannen;65 tot 70 jaar;Turkije;Aantallen;2004;1223.0;335.6;379.0;104.0;844.0;231.6;6911.0;1896.5;8.2
5386;Mannen;65 tot 70 jaar;Turkije;Aantallen;2005;1678.0;392.9;593.0;138.8;1085.0;254.1;9319.0;2182.3;8.6
5387;Mannen;65 tot 70 jaar;Turkije;Aantallen;2006;1940.0;403.1;757.0;157.4;1182.0;245.7;9838.0;2044.7;8.3
5388;Mannen;65 tot 70 jaar;Turkije;Aantallen;2007;2187.0;433.4;884.0;175.3;1303.0;258.2;10014.0;1984.3;7.7
5389;Mannen;65 tot 70 jaar;Turkije;Aantallen;2008;2329.0;465.3;947.0;189.2;1382.0;276.1;9091.0;1816.0;6.6
5390;Mannen;65 tot 70 jaar;Turkije;Aantallen;2009;2390.0;499.4;1046.0;218.4;1345.0;280.9;9106.0;1902.4;6.8
5391;Mannen;65 tot 70 jaar;Turkije;Aantallen;2010;2250.0;499.1;1043.0;231.5;1207.0;267.7;8347.0;1851.6;6.9
5392;Mannen;65 tot 70 jaar;Suriname;Aantallen;1995;444.0;312.9;101.0;71.2;343.0;241.7;4016.0;2829.1;11.7
5393;Mannen;65 tot 70 jaar;Suriname;Aantallen;1996;440.0;297.5;62.0;42.2;377.0;255.2;4365.0;2951.4;11.6
5394;Mannen;65 tot 70 jaar;Suriname;Aantallen;1997;537.0;343.8;134.0;85.5;404.0;258.3;4444.0;2843.2;11.0
5395;Mannen;65 tot 70 jaar;Suriname;Aantallen;1998;562.0;329.3;131.0;76.7;431.0;252.5;4792.0;2809.7;11.1
5396;Mannen;65 tot 70 jaar;Suriname;Aantallen;1999;574.0;313.4;149.0;81.2;425.0;232.2;4418.0;2412.4;10.4
5397;Mannen;65 tot 70 jaar;Suriname;Aantallen;2000;597.0;305.8;180.0;92.0;418.0;213.8;4864.0;2489.7;11.6
5398;Mannen;65 tot 70 jaar;Suriname;Aantallen;2001;838.0;398.1;333.0;158.2;505.0;239.9;5411.0;2572.3;10.7
5399;Mannen;65 tot 70 jaar;Suriname;Aantallen;2002;1014.0;446.4;543.0;239.2;471.0;207.2;4559.0;2006.9;9.7
5400;Mannen;65 tot 70 jaar;Suriname;Aantallen;2003;1057.0;433.2;533.0;218.3;525.0;214.9;4819.0;1974.4;9.2
5401;Mannen;65 tot 70 jaar;Suriname;Aantallen;2004;1196.0;458.3;545.0;208.7;651.0;249.6;5450.0;2089.4;8.4
5402;Mannen;65 tot 70 jaar;Suriname;Aantallen;2005;1181.0;422.4;478.0;171.0;703.0;251.4;6108.0;2184.9;8.7
5403;Mannen;65 tot 70 jaar;Suriname;Aantallen;2006;1521.0;508.1;713.0;238.3;808.0;269.8;6055.0;2022.2;7.5
5404;Mannen;65 tot 70 jaar;Suriname;Aantallen;2007;1598.0;501.4;774.0;242.9;824.0;258.5;6541.0;2052.7;7.9
5405;Mannen;65 tot 70 jaar;Suriname;Aantallen;2008;1872.0;554.4;1001.0;296.6;871.0;257.8;7075.0;2095.2;8.1
5406;Mannen;65 tot 70 jaar;Suriname;Aantallen;2009;1903.0;534.0;980.0;275.0;923.0;259.0;6537.0;1834.3;7.1
5407;Mannen;65 tot 70 jaar;Suriname;Aantallen;2010;2166.0;568.5;1134.0;297.6;1032.0;271.0;7166.0;1881.0;6.9
5408;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1995;66.0;317.8;18.0;84.5;48.0;233.3;754.0;3634.7;15.6
5409;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1996;57.0;243.6;10.0;43.0;47.0;200.6;702.0;3026.3;15.1
5410;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1997;78.0;301.4;12.0;47.2;65.0;254.2;614.0;2384.4;9.4
5411;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1998;75.0;259.6;16.0;54.7;59.0;204.9;532.0;1838.5;9.0
5412;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;1999;104.0;309.6;34.0;100.6;70.0;209.0;761.0;2260.6;10.8
5413;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2000;123.0;323.0;56.0;148.0;67.0;175.0;894.0;2342.7;13.4
5414;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2001;168.0;400.0;95.0;226.1;73.0;173.9;940.0;2233.4;12.8
5415;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2002;172.0;366.2;61.0;128.9;111.0;237.2;1352.0;2879.3;12.1
5416;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2003;183.0;355.1;67.0;130.9;116.0;224.2;1141.0;2213.2;9.9
5417;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2004;142.0;253.9;44.0;78.2;98.0;175.8;696.0;1246.5;7.1
5418;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2005;277.0;450.3;124.0;201.3;153.0;249.0;1357.0;2206.4;8.9
5419;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2006;316.0;467.4;158.0;234.0;158.0;233.4;1463.0;2161.4;9.3
5420;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2007;372.0;488.6;171.0;224.9;201.0;263.7;1501.0;1972.6;7.5
5421;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2008;392.0;448.0;179.0;204.7;213.0;243.3;1638.0;1873.9;7.7
5422;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2009;442.0;437.6;188.0;186.2;254.0;251.4;2496.0;2471.8;9.8
5423;Mannen;65 tot 70 jaar;(voormalig) Nederlandse Antillen + Aruba;Aantallen;2010;614.0;532.8;303.0;263.3;310.0;269.5;2392.0;2076.6;7.7
5424;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;1995;166.0;184.8;29.0;32.7;136.0;152.1;1365.0;1521.5;10.0
5425;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;1996;220.0;219.5;39.0;38.5;182.0;181.0;1825.0;1817.4;10.0
5426;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;1997;239.0;210.8;33.0;29.0;206.0;181.9;2434.0;2149.9;11.8
5427;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;1998;306.0;241.4;83.0;65.8;222.0;175.7;2283.0;1803.8;10.3
5428;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;1999;304.0;214.0;77.0;54.3;227.0;159.7;2190.0;1541.8;9.7
5429;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2000;378.0;238.5;165.0;104.3;213.0;134.2;2257.0;1422.6;10.6
5430;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2001;527.0;301.1;208.0;119.0;319.0;182.0;3061.0;1747.5;9.6
5431;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2002;630.0;327.7;276.0;143.6;354.0;184.1;3211.0;1670.8;9.1
5432;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2003;577.0;275.2;228.0;108.7;349.0;166.5;2901.0;1383.5;8.3
5433;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2004;634.0;271.7;277.0;119.0;356.0;152.7;2983.0;1278.8;8.4
5434;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2005;823.0;320.7;355.0;138.4;467.0;182.2;3717.0;1449.0;8.0
5435;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2006;955.0;353.3;455.0;168.1;501.0;185.2;3874.0;1432.9;7.7
5436;Mannen;65 tot 70 jaar;Overig niet-westers;Aantallen;2007;1111.0;392.2;539.0;190.3;572.0;201.9;4525.0;1596.9;7.9
