ID;Slachtdieren;Perioden;AantalSlachtingen_1;GeslachtGewicht_2
2370;Totaal kalveren;1996;1196.3;192360.0
2371;Totaal kalveren;1997 januari;103.4;15626.0
2372;Totaal kalveren;1997 februari;97.8;14361.0
2373;Totaal kalveren;1997 maart;109.6;16158.0
2374;Totaal kalveren;1997 april;122.7;18055.0
2375;Totaal kalveren;1997 mei;122.1;17913.0
2376;Totaal kalveren;1997 juni;117.3;17267.0
2377;Totaal kalveren;1997 juli;110.4;16291.0
2378;Totaal kalveren;1997 augustus;99.3;14304.0
2379;Totaal kalveren;1997 september;122.7;17343.0
2380;Totaal kalveren;1997 oktober;115.6;16573.0
2381;Totaal kalveren;1997 november;105.3;14976.0
2382;Totaal kalveren;1997 december;124.4;17478.0
2383;Totaal kalveren;1997;1350.6;196345.0
2384;Totaal kalveren;1998 januari;99.5;13927.0
2385;Totaal kalveren;1998 februari;104.2;14652.0
2386;Totaal kalveren;1998 maart;122.3;17325.0
2387;Totaal kalveren;1998 april;115.8;16583.0
2388;Totaal kalveren;1998 mei;121.2;17367.0
2389;Totaal kalveren;1998 juni;120.5;17448.0
2390;Totaal kalveren;1998 juli;109.9;15928.0
2391;Totaal kalveren;1998 augustus;103.9;15190.0
2392;Totaal kalveren;1998 september;124.2;18234.0
2393;Totaal kalveren;1998 oktober;112.6;16593.0
2394;Totaal kalveren;1998 november;114.2;16821.0
2395;Totaal kalveren;1998 december;124.9;18019.0
2396;Totaal kalveren;1998;1373.2;198087.0
2397;Totaal kalveren;1999 januari;96.3;13774.0
2398;Totaal kalveren;1999 februari;98.2;14265.0
2399;Totaal kalveren;1999 maart;131.7;19719.0
2400;Totaal kalveren;1999 april;117.0;17810.0
2401;Totaal kalveren;1999 mei;119.0;18074.0
2402;Totaal kalveren;1999 juni;124.0;18910.0
2403;Totaal kalveren;1999 juli;105.0;16115.0
2404;Totaal kalveren;1999 augustus;114.7;17509.0
2405;Totaal kalveren;1999 september;128.9;19602.0
2406;Totaal kalveren;1999 oktober;113.4;17272.0
2407;Totaal kalveren;1999 november;123.6;18682.0
2408;Totaal kalveren;1999 december;127.1;19014.0
2409;Totaal kalveren;1999;1398.9;210746.0
2410;Totaal kalveren;2000 januari;101.0;14416.0
2411;Totaal kalveren;2000 februari;110.0;15490.0
2412;Totaal kalveren;2000 maart;127.0;18170.0
2413;Totaal kalveren;2000 april;117.9;16988.0
2414;Totaal kalveren;2000 mei;135.7;19439.0
2415;Totaal kalveren;2000 juni;116.9;17035.0
2416;Totaal kalveren;2000 juli;111.0;15944.0
2417;Totaal kalveren;2000 augustus;121.8;17401.0
2418;Totaal kalveren;2000 september;113.4;16195.0
2419;Totaal kalveren;2000 oktober;120.5;17176.0
2420;Totaal kalveren;2000 november;105.5;15201.0
2421;Totaal kalveren;2000 december;105.1;15070.0
2422;Totaal kalveren;2000;1385.8;198525.0
2423;Totaal kalveren;2001 januari;117.3;16920.0
2424;Totaal kalveren;2001 februari;105.2;15010.0
2425;Totaal kalveren;2001 maart;55.6;8124.0
2426;Totaal kalveren;2001 april;13.9;1964.0
2427;Totaal kalveren;2001 mei;82.7;13667.0
2428;Totaal kalveren;2001 juni;94.0;16158.0
2429;Totaal kalveren;2001 juli;92.9;16132.0
2430;Totaal kalveren;2001 augustus;97.8;16774.0
2431;Totaal kalveren;2001 september;97.9;16416.0
2432;Totaal kalveren;2001 oktober;95.8;16196.0
2433;Totaal kalveren;2001 november;85.7;13564.0
2434;Totaal kalveren;2001 december;89.8;13661.0
2435;Totaal kalveren;2001;1028.6;164586.0
2436;Totaal kalveren;2002 januari;94.1;13935.0
2437;Totaal kalveren;2002 februari;84.6;12148.0
2438;Totaal kalveren;2002 maart;101.1;14615.0
2439;Totaal kalveren;2002 april;103.4;15142.0
2440;Totaal kalveren;2002 mei;117.8;17655.0
2441;Totaal kalveren;2002 juni;94.5;14238.0
2442;Totaal kalveren;2002 juli;101.9;15385.0
2443;Totaal kalveren;2002 augustus;91.7;13341.0
2444;Totaal kalveren;2002 september;101.7;14586.0
2445;Totaal kalveren;2002 oktober;108.3;15595.0
2446;Totaal kalveren;2002 november;101.4;14517.0
2447;Totaal kalveren;2002 december;113.3;16066.0
2448;Totaal kalveren;2002;1213.8;177223.0
2449;Totaal kalveren;2003 januari;100.5;14414.0
2450;Totaal kalveren;2003 februari;90.9;13039.0
2451;Totaal kalveren;2003 maart;103.4;14944.0
2452;Totaal kalveren;2003 april;109.4;16060.0
2453;Totaal kalveren;2003 mei;116.8;17451.0
2454;Totaal kalveren;2003 juni;102.1;15214.0
2455;Totaal kalveren;2003 juli;102.5;15403.0
2456;Totaal kalveren;2003 augustus;91.1;14293.0
2457;Totaal kalveren;2003 september;115.2;16876.0
2458;Totaal kalveren;2003 oktober;114.7;16567.0
2459;Totaal kalveren;2003 november;102.4;14768.0
2460;Totaal kalveren;2003 december;122.7;17439.0
2461;Totaal kalveren;2003;1271.7;186468.0
2462;Totaal kalveren;2004 januari;100.8;14703.0
2463;Totaal kalveren;2004 februari;96.4;13997.0
2464;Totaal kalveren;2004 maart;123.1;17756.0
2465;Totaal kalveren;2004 april;109.1;14398.0
2466;Totaal kalveren;2004 mei;109.8;16389.0
2467;Totaal kalveren;2004 juni;115.0;16950.0
2468;Totaal kalveren;2004 juli;105.1;15540.0
2469;Totaal kalveren;2004 augustus;110.4;16420.0
2470;Totaal kalveren;2004 september;122.7;17967.0
2471;Totaal kalveren;2004 oktober;115.2;16801.0
2472;Totaal kalveren;2004 november;125.9;18428.0
2473;Totaal kalveren;2004 december;128.1;18213.0
2474;Totaal kalveren;2004;1361.6;197562.0
2475;Totaal kalveren;2005 januari;99.9;15239.0
2476;Totaal kalveren;2005 februari;96.7;14508.0
2477;Totaal kalveren;2005 maart;111.8;16658.0
2478;Totaal kalveren;2005 april;102.6;15766.0
2479;Totaal kalveren;2005 mei;122.4;19103.0
2480;Totaal kalveren;2005 juni;112.9;17557.0
2481;Totaal kalveren;2005 juli;99.4;15619.0
2482;Totaal kalveren;2005 augustus;117.4;18557.0
2483;Totaal kalveren;2005 september;124.5;19501.0
2484;Totaal kalveren;2005 oktober;117.1;18350.0
2485;Totaal kalveren;2005 november;132.5;20426.0
2486;Totaal kalveren;2005 december;135.1;19873.0
2487;Totaal kalveren;2005;1372.3;211157.0
2488;Totaal kalveren;2006 januari;96.6;14270.0
2489;Totaal kalveren;2006 februari;95.3;14039.0
2490;Totaal kalveren;2006 maart;116.7;17299.0
2491;Totaal kalveren;2006 april;99.5;14921.0
2492;Totaal kalveren;2006 mei;122.8;18635.0
2493;Totaal kalveren;2006 juni;109.8;16927.0
2494;Totaal kalveren;2006 juli;99.7;15676.0
2495;Totaal kalveren;2006 augustus;117.9;18456.0
2496;Totaal kalveren;2006 september;113.7;17854.0
2497;Totaal kalveren;2006 oktober;121.6;19145.0
2498;Totaal kalveren;2006 november;121.6;19101.0
2499;Totaal kalveren;2006 december;118.9;18706.0
2500;Totaal kalveren;2006;1334.1;205029.0
2501;Totaal kalveren;2007 januari;111.6;17866.0
2502;Totaal kalveren;2007 februari;101.5;16031.0
2503;Totaal kalveren;2007 maart;120.0;18968.0
2504;Totaal kalveren;2007 april;97.6;15615.0
2505;Totaal kalveren;2007 mei;124.0;19986.0
2506;Totaal kalveren;2007 juni;109.2;17590.0
2507;Totaal kalveren;2007 juli;110.5;17620.0
2508;Totaal kalveren;2007 augustus;117.0;18622.0
2509;Totaal kalveren;2007 september;107.0;16708.0
2510;Totaal kalveren;2007 oktober;115.6;18070.0
2511;Totaal kalveren;2007 november;115.7;17672.0
2512;Totaal kalveren;2007 december;115.3;17389.0
2513;Totaal kalveren;2007;1345.0;212137.0
2514;Totaal kalveren;2008 januari;109.9;16704.0
2515;Totaal kalveren;2008 februari;100.3;15365.0
2516;Totaal kalveren;2008 maart;114.5;17571.0
2517;Totaal kalveren;2008 april;111.7;17349.0
2518;Totaal kalveren;2008 mei;117.5;17838.0
2519;Totaal kalveren;2008 juni;125.9;20197.0
2520;Totaal kalveren;2008 juli;122.7;19692.0
2521;Totaal kalveren;2008 augustus;111.7;18150.0
2522;Totaal kalveren;2008 september;132.4;21240.0
2523;Totaal kalveren;2008 oktober;126.6;20364.0
2524;Totaal kalveren;2008 november;110.1;17604.0
2525;Totaal kalveren;2008 december;137.0;21099.0
2526;Totaal kalveren;2008;1420.3;223173.0
2527;Totaal kalveren;2009 januari;112.2;17057.0
2528;Totaal kalveren;2009 februari;108.3;16257.0
2529;Totaal kalveren;2009 maart;129.0;19481.0
2530;Totaal kalveren;2009 april;118.8;18020.0
2531;Totaal kalveren;2009 mei;128.5;19655.0
2532;Totaal kalveren;2009 juni;129.8;19836.0
2533;Totaal kalveren;2009 juli;125.9;19035.0
2534;Totaal kalveren;2009 augustus;118.7;17775.0
2535;Totaal kalveren;2009 september;128.5;18913.0
2536;Totaal kalveren;2009 oktober;124.7;18605.0
2537;Totaal kalveren;2009 november;122.2;18287.0
2538;Totaal kalveren;2009 december;137.7;20209.0
2539;Totaal kalveren;2009;1484.3;223130.0
2540;Totaal kalveren;2010 januari;103.1;15145.0
2541;Totaal kalveren;2010 februari;104.3;15303.0
2542;Totaal kalveren;2010 maart;147.3;21820.0
2543;Totaal kalveren;2010 april;122.0;18300.0
2544;Totaal kalveren;2010 mei;121.0;18183.0
2545;Totaal kalveren;2010 juni;129.4;19673.0
2546;Totaal kalveren;2010 juli;116.8;17604.0
2547;Totaal kalveren;2010 augustus;122.7;18640.0
2548;Totaal kalveren;2010 september;132.7;19800.0
2549;Totaal kalveren;2010 oktober;120.0;17968.0
2550;Totaal kalveren;2010 november;127.8;19158.0
2551;Totaal kalveren;2010 december;142.8;20599.0
2552;Totaal kalveren;2010;1489.9;222193.0
2553;Totaal kalveren;2011 januari;111.3;16314.0
2554;Totaal kalveren;2011 februari;116.3;17071.0
2555;Totaal kalveren;2011 maart;137.1;19991.0
2556;Totaal kalveren;2011 april;123.8;17991.0
2557;Totaal kalveren;2011 mei;128.2;18978.0
2558;Totaal kalveren;2011 juni;125.6;18554.0
2559;Totaal kalveren;2011 juli;112.8;16420.0
2560;Totaal kalveren;2011 augustus;131.1;19245.0
2561;Totaal kalveren;2011 september;127.4;18521.0
2562;Totaal kalveren;2011 oktober;120.9;17703.0
2563;Totaal kalveren;2011 november;130.8;18975.0
2564;Totaal kalveren;2011 december;133.9;18953.0
2565;Totaal kalveren;2011;1499.1;218718.0
2566;Totaal kalveren;2012 januari;107.4;15520.0
2567;Totaal kalveren;2012 februari;111.8;16183.0
2568;Totaal kalveren;2012 maart;119.8;17671.0
2569;Totaal kalveren;2012 april;104.7;15851.0
2570;Totaal kalveren;2012 mei;139.6;21320.0
2571;Totaal kalveren;2012 juni;120.2;18482.0
2572;Totaal kalveren;2012 juli;126.2;19474.0
2573;Totaal kalveren;2012 augustus;117.1;18084.0
2574;Totaal kalveren;2012 september;116.8;17705.0
2575;Totaal kalveren;2012 oktober;119.6;18263.0
2576;Totaal kalveren;2012 november;116.9;17779.0
2577;Totaal kalveren;2012 december;122.4;18250.0
2578;Totaal kalveren;2012;1422.4;214583.0
2579;Totaal kalveren;2013 januari;111.0;16447.0
2580;Totaal kalveren;2013 februari;103.6;15392.0
2581;Totaal kalveren;2013 maart;116.6;17517.0
2582;Totaal kalveren;2013 april;117.3;17916.0
2583;Totaal kalveren;2013 mei;127.7;19866.0
2584;Totaal kalveren;2013 juni;134.8;21232.0
2585;Totaal kalveren;2013 juli;121.9;19112.0
2586;Totaal kalveren;2013 augustus;119.2;18496.0
2587;Totaal kalveren;2013 september;120.1;18442.0
2588;Totaal kalveren;2013 oktober;125.5;19393.0
2589;Totaal kalveren;2013 november;120.8;18545.0
2590;Totaal kalveren;2013 december;136.1;20063.0
2591;Totaal kalveren;2013;1454.7;222423.0
2592;Totaal kalveren;2014 januari;109.7;16057.0
2593;Totaal kalveren;2014 februari;101.8;15076.0
2594;Totaal kalveren;2014 maart;116.8;17479.0
2595;Totaal kalveren;2014 april;126.6;19186.0
2596;Totaal kalveren;2014 mei;122.2;18713.0
2597;Totaal kalveren;2014 juni;118.9;18433.0
2598;Totaal kalveren;2014 juli;119.8;18353.0
2599;Totaal kalveren;2014 augustus;105.3;15834.0
2600;Totaal kalveren;2014 september;132.4;20313.0
2601;Totaal kalveren;2014 oktober;129.2;20019.0
2602;Totaal kalveren;2014 november;110.4;17022.0
2603;Totaal kalveren;2014 december;139.6;20726.0
2604;Totaal kalveren;2014;1432.9;217211.0
2605;Totaal kalveren;2015 januari;112.7;16788.0
2606;Totaal kalveren;2015 februari;107.5;16063.0
2607;Totaal kalveren;2015 maart;135.6;20525.0
2608;Totaal kalveren;2015 april;116.1;17968.0
2609;Totaal kalveren;2015 mei;115.9;18001.0
2610;Totaal kalveren;2015 juni;122.5;19184.0
2611;Totaal kalveren;2015 juli;132.7;21147.0
2612;Totaal kalveren;2015 augustus;109.4;17454.0
2613;Totaal kalveren;2015 september;128.5;20279.0
2614;Totaal kalveren;2015 oktober;113.8;17825.0
2615;Totaal kalveren;2015 november;119.0;18728.0
2616;Totaal kalveren;2015 december;141.8;21057.0
2617;Totaal kalveren;2015;1455.5;225018.0
2618;Totaal kalveren;2016 januari;108.5;16433.0
2619;Totaal kalveren;2016 februari;111.4;17034.0
2620;Totaal kalveren;2016 maart;139.4;21323.0
2621;Totaal kalveren;2016 april;119.2;18933.0
2622;Totaal kalveren;2016 mei;144.2;23190.0
2623;Totaal kalveren;2016 juni;136.1;21897.0
2624;Totaal kalveren;2016 juli;118.7;19004.0
2625;Totaal kalveren;2016 augustus;129.4;20728.0
2626;Totaal kalveren;2016 september;119.6;18845.0
2627;Totaal kalveren;2016 oktober;132.8;20733.0
2628;Totaal kalveren;2016 november;124.6;19373.0
2629;Totaal kalveren;2016 december;141.6;20843.0
2630;Totaal kalveren;2016;1525.6;238336.0
2631;Totaal kalveren;2017 januari;118.2;17388.0
2632;Totaal kalveren;2017 februari;116.5;18155.0
2633;Totaal kalveren;2017 maart;139.1;21773.0
2634;Totaal kalveren;2017 april;118.9;18817.0
2635;Totaal kalveren;2017 mei;141.1;22559.0
2636;Totaal kalveren;2017 juni;110.3;17690.0
2637;Totaal kalveren;2017 juli;117.6;18629.0
2638;Totaal kalveren;2017 augustus;115.3;18196.0
2639;Totaal kalveren;2017 september;127.5;20340.0
2640;Totaal kalveren;2017 oktober;129.6;20488.0
2641;Totaal kalveren;2017 november;145.3;22690.0
2642;Totaal kalveren;2017 december;124.9;18982.0
2643;Totaal kalveren;2017;1504.4;235707.0
2644;Totaal kalveren;2018 januari;121.0;18457.0
2645;Totaal kalveren;2018 februari;109.1;16801.0
2646;Totaal kalveren;2018 maart;152.9;24122.0
2647;Totaal kalveren;2018 april;118.8;19314.0
2648;Totaal kalveren;2018 mei;142.6;23432.0
2649;Totaal kalveren;2018 juni;139.5;22984.0
2650;Totaal kalveren;2018 juli;128.0;20914.0
2651;Totaal kalveren;2018 augustus;140.9;22689.0
2652;Totaal kalveren;2018 september;133.0;21674.0
2653;Totaal kalveren;2018 oktober;158.9;25703.0
2654;Totaal kalveren;2018 november;145.4;23328.0
2655;Totaal kalveren;2018 december;139.7;21937.0
2656;Totaal kalveren;2018;1629.8;261355.0
2657;Totaal kalveren;2019 januari;133.3;20791.0
2658;Totaal kalveren;2019 februari;123.6;19607.0
2659;Totaal kalveren;2019 maart;127.8;20365.0
2660;Totaal kalveren;2019 april;156.5;25332.0
2661;Totaal kalveren;2019 mei;148.0;24325.0
2662;Totaal kalveren;2019 juni;128.4;20991.0
2663;Totaal kalveren;2019 juli;135.6;22019.0
2664;Totaal kalveren;2019 augustus;124.8;19872.0
2665;Totaal kalveren;2019 september;138.6;22370.0
2666;Totaal kalveren;2019 oktober;146.9;23592.0
2667;Totaal kalveren;2019 november;136.7;21862.0
2668;Totaal kalveren;2019 december;147.9;22573.0
2669;Totaal kalveren;2019;1648.1;263697.0
2670;Totaal kalveren;2020 januari;133.9;21131.0
2671;Totaal kalveren;2020 februari;127.5;20166.0
2672;Totaal kalveren;2020 maart;119.8;18923.0
2673;Totaal kalveren;2020 april;113.2;18134.0
2674;Totaal kalveren;2020 mei;123.9;20315.0
2675;Totaal kalveren;2020 juni;135.0;22157.0
2676;Totaal kalveren;2020 juli;130.9;21577.0
2677;Totaal kalveren;2020 augustus;130.8;21407.0
2678;Totaal kalveren;2020 september;140.7;22940.0
2679;Totaal kalveren;2020 oktober;144.0;24055.0
2680;Totaal kalveren;2020 november;118.3;19874.0
2681;Totaal kalveren;2020 december;140.8;22066.0
2682;Totaal kalveren;2020;1558.7;252746.0
2683;Totaal kalveren;2021 januari;104.8;16625.0
2684;Totaal kalveren;2021 februari;108.3;17198.0
2685;Totaal kalveren;2021 maart;144.1;23281.0
2686;Totaal kalveren;2021 april;124.9;20605.0
2687;Totaal kalveren;2021 mei;127.4;21379.0
2688;Totaal kalveren;2021 juni;134.1;22590.0
2689;Totaal kalveren;2021 juli;123.3;20787.0
2690;Totaal kalveren;2021 augustus;123.1;20515.0
2691;Totaal kalveren;2021 september;139.7;23098.0
2692;Totaal kalveren;2021 oktober;126.6;20888.0
2693;Totaal kalveren;2021 november;141.2;22699.0
2694;Totaal kalveren;2021 december;151.1;23428.0
2695;Totaal kalveren;2021;1548.6;253093.0
2696;Totaal kalveren;2022 januari;119.4;18344.0
2697;Totaal kalveren;2022 februari;118.3;18472.0
2698;Totaal kalveren;2022 maart;146.6;23007.0
2699;Totaal kalveren;2022 april;129.1;20471.0
2700;Totaal kalveren;2022 mei;136.5;22053.0
2701;Totaal kalveren;2022 juni;138.2;22632.0
2702;Totaal kalveren;2022 juli;120.1;19273.0
2703;Totaal kalveren;2022 augustus;133.1;21456.0
2704;Totaal kalveren;2022 september;137.6;22057.0
2705;Totaal kalveren;2022 oktober;126.9;20447.0
2706;Totaal kalveren;2022 november;135.2;21603.0
2707;Totaal kalveren;2022 december;141.2;21907.0
2708;Totaal kalveren;2022;1582.1;251721.0
2709;Totaal kalveren;2023 januari;125.2;19286.0
2710;Totaal kalveren;2023 februari;123.0;18936.0
2711;Totaal kalveren;2023 maart;143.6;22117.0
2712;Totaal kalveren;2023 april;114.8;17961.0
2713;Totaal kalveren;2023 mei;139.3;22053.0
2714;Totaal kalveren;2023 juni;123.0;19712.0
2715;Totaal kalveren;2023 juli;117.6;18879.0
2716;Totaal kalveren;2023 augustus;133.6;21252.0
2717;Totaal kalveren;2023 september;128.5;20661.0
2718;Totaal kalveren;2023 oktober;135.6;21991.0
2719;Totaal kalveren;2023 november;138.8;22669.0
2720;Totaal kalveren;2023 december;134.6;21707.0
2721;Totaal kalveren;2023;1557.4;247222.0
2722;Totaal kalveren;2024 januari;136.0;21505.0
2723;Totaal kalveren;2024 februari;124.7;19672.0
2724;Totaal kalveren;2024 maart;139.1;21887.0
2725;Totaal kalveren;2024 april;130.3;20790.0
2726;Totaal kalveren;2024 mei;125.5;20505.0
2727;Totaal kalveren;2024 juni;116.0;19085.0
2728;Totaal kalveren;2024 juli;123.3;20333.0
2729;Totaal kalveren;2024 augustus;122.0;19967.0
2730;Totaal kalveren;2024 september;124.7;20273.0
2731;Totaal kalveren;2024 oktober;141.2;22756.0
2732;Totaal kalveren;2024 november;120.2;18772.0
2733;Totaal kalveren;2024 december;130.6;20040.0
2734;Totaal kalveren;2024;1533.6;245585.0
2735;Totaal kalveren;2025 januari;109.5;16940.0
2736;Kalveren jonger dan 9 maanden;1990 januari;;
2737;Kalveren jonger dan 9 maanden;1990 februari;;
2738;Kalveren jonger dan 9 maanden;1990 maart;;
2739;Kalveren jonger dan 9 maanden;1990 april;;
2740;Kalveren jonger dan 9 maanden;1990 mei;;
2741;Kalveren jonger dan 9 maanden;1990 juni;;
2742;Kalveren jonger dan 9 maanden;1990 juli;;
2743;Kalveren jonger dan 9 maanden;1990 augustus;;
2744;Kalveren jonger dan 9 maanden;1990 september;;
2745;Kalveren jonger dan 9 maanden;1990 oktober;;
2746;Kalveren jonger dan 9 maanden;1990 november;;
2747;Kalveren jonger dan 9 maanden;1990 december;;
2748;Kalveren jonger dan 9 maanden;1990;;
2749;Kalveren jonger dan 9 maanden;1991 januari;;
2750;Kalveren jonger dan 9 maanden;1991 februari;;
2751;Kalveren jonger dan 9 maanden;1991 maart;;
2752;Kalveren jonger dan 9 maanden;1991 april;;
2753;Kalveren jonger dan 9 maanden;1991 mei;;
2754;Kalveren jonger dan 9 maanden;1991 juni;;
2755;Kalveren jonger dan 9 maanden;1991 juli;;
2756;Kalveren jonger dan 9 maanden;1991 augustus;;
2757;Kalveren jonger dan 9 maanden;1991 september;;
2758;Kalveren jonger dan 9 maanden;1991 oktober;;
2759;Kalveren jonger dan 9 maanden;1991 november;;
2760;Kalveren jonger dan 9 maanden;1991 december;;
2761;Kalveren jonger dan 9 maanden;1991;;
2762;Kalveren jonger dan 9 maanden;1992 januari;;
2763;Kalveren jonger dan 9 maanden;1992 februari;;
2764;Kalveren jonger dan 9 maanden;1992 maart;;
2765;Kalveren jonger dan 9 maanden;1992 april;;
2766;Kalveren jonger dan 9 maanden;1992 mei;;
2767;Kalveren jonger dan 9 maanden;1992 juni;;
2768;Kalveren jonger dan 9 maanden;1992 juli;;
2769;Kalveren jonger dan 9 maanden;1992 augustus;;
2770;Kalveren jonger dan 9 maanden;1992 september;;
2771;Kalveren jonger dan 9 maanden;1992 oktober;;
2772;Kalveren jonger dan 9 maanden;1992 november;;
2773;Kalveren jonger dan 9 maanden;1992 december;;
2774;Kalveren jonger dan 9 maanden;1992;;
2775;Kalveren jonger dan 9 maanden;1993 januari;;
2776;Kalveren jonger dan 9 maanden;1993 februari;;
2777;Kalveren jonger dan 9 maanden;1993 maart;;
2778;Kalveren jonger dan 9 maanden;1993 april;;
2779;Kalveren jonger dan 9 maanden;1993 mei;;
2780;Kalveren jonger dan 9 maanden;1993 juni;;
2781;Kalveren jonger dan 9 maanden;1993 juli;;
2782;Kalveren jonger dan 9 maanden;1993 augustus;;
2783;Kalveren jonger dan 9 maanden;1993 september;;
2784;Kalveren jonger dan 9 maanden;1993 oktober;;
2785;Kalveren jonger dan 9 maanden;1993 november;;
2786;Kalveren jonger dan 9 maanden;1993 december;;
2787;Kalveren jonger dan 9 maanden;1993;;
2788;Kalveren jonger dan 9 maanden;1994 januari;;
2789;Kalveren jonger dan 9 maanden;1994 februari;;
2790;Kalveren jonger dan 9 maanden;1994 maart;;
2791;Kalveren jonger dan 9 maanden;1994 april;;
2792;Kalveren jonger dan 9 maanden;1994 mei;;
2793;Kalveren jonger dan 9 maanden;1994 juni;;
2794;Kalveren jonger dan 9 maanden;1994 juli;;
2795;Kalveren jonger dan 9 maanden;1994 augustus;;
2796;Kalveren jonger dan 9 maanden;1994 september;;
2797;Kalveren jonger dan 9 maanden;1994 oktober;;
2798;Kalveren jonger dan 9 maanden;1994 november;;
2799;Kalveren jonger dan 9 maanden;1994 december;;
2800;Kalveren jonger dan 9 maanden;1994;;
2801;Kalveren jonger dan 9 maanden;1995 januari;;
2802;Kalveren jonger dan 9 maanden;1995 februari;;
2803;Kalveren jonger dan 9 maanden;1995 maart;;
2804;Kalveren jonger dan 9 maanden;1995 april;;
2805;Kalveren jonger dan 9 maanden;1995 mei;;
2806;Kalveren jonger dan 9 maanden;1995 juni;;
2807;Kalveren jonger dan 9 maanden;1995 juli;;
2808;Kalveren jonger dan 9 maanden;1995 augustus;;
2809;Kalveren jonger dan 9 maanden;1995 september;;
2810;Kalveren jonger dan 9 maanden;1995 oktober;;
2811;Kalveren jonger dan 9 maanden;1995 november;;
2812;Kalveren jonger dan 9 maanden;1995 december;;
2813;Kalveren jonger dan 9 maanden;1995;;
2814;Kalveren jonger dan 9 maanden;1996 januari;;
2815;Kalveren jonger dan 9 maanden;1996 februari;;
2816;Kalveren jonger dan 9 maanden;1996 maart;;
2817;Kalveren jonger dan 9 maanden;1996 april;;
2818;Kalveren jonger dan 9 maanden;1996 mei;;
2819;Kalveren jonger dan 9 maanden;1996 juni;;
2820;Kalveren jonger dan 9 maanden;1996 juli;;
2821;Kalveren jonger dan 9 maanden;1996 augustus;;
2822;Kalveren jonger dan 9 maanden;1996 september;;
2823;Kalveren jonger dan 9 maanden;1996 oktober;;
2824;Kalveren jonger dan 9 maanden;1996 november;;
2825;Kalveren jonger dan 9 maanden;1996 december;;
2826;Kalveren jonger dan 9 maanden;1996;;
2827;Kalveren jonger dan 9 maanden;1997 januari;;
2828;Kalveren jonger dan 9 maanden;1997 februari;;
2829;Kalveren jonger dan 9 maanden;1997 maart;;
2830;Kalveren jonger dan 9 maanden;1997 april;;
2831;Kalveren jonger dan 9 maanden;1997 mei;;
2832;Kalveren jonger dan 9 maanden;1997 juni;;
2833;Kalveren jonger dan 9 maanden;1997 juli;;
2834;Kalveren jonger dan 9 maanden;1997 augustus;;
2835;Kalveren jonger dan 9 maanden;1997 september;;
2836;Kalveren jonger dan 9 maanden;1997 oktober;;
2837;Kalveren jonger dan 9 maanden;1997 november;;
2838;Kalveren jonger dan 9 maanden;1997 december;;
2839;Kalveren jonger dan 9 maanden;1997;;
2840;Kalveren jonger dan 9 maanden;1998 januari;;
2841;Kalveren jonger dan 9 maanden;1998 februari;;
2842;Kalveren jonger dan 9 maanden;1998 maart;;
2843;Kalveren jonger dan 9 maanden;1998 april;;
