ID;Marges;BedrijfstakkenBranchesSBI2008;Perioden;OmzetAfgelopen3Mnd_1;OmzetKomende3Mnd_2;OmzetVolgendJaar_3;BuitenlandseOmzetAfgelopen3Mnd_4;BuitenlandseOmzetKomende3Mnd_5;BuitenlandseOmzetVolgendJaar_6;VerkoopprijzenTarievenKomende3Mnd_7;OrderontvangstAfgelopen3Mnd_8;OrderontvangstKomende3Mnd_9;BuitenlOrderontvKomende3Mnd_10;InkoopordersKomende3Mnd_11;OordeelOrderpositie_12;OordeelVoorradenEindproduct_13;PersoneelssterkteVolgendJaar_14;PersoneelssterkteKomende3Mnd_15;PersoneelssterkteAfgelopen3Mnd_16;InvesteringenVerslagjaar_17;InvesteringenVolgendJaar_18;ConcurrentiepositieNLAfg3Mnd_19;ConcurrentiepositieInEUAfg3Mnd_20;ConcurrentiepositieBuitenEUAfg3Mnd_21;EconomischKlimaatAfgelopen3Mnd_22;EconomischKlimaatKomende3Mnd_23;WinstgevendheidAfgelopen3Mnd_24
5728;Bovengrens 95%-interval;58 Uitgeverijen;2023 1e kwartaal;61.4;-15.4;;4.6;13.0;;59.7;52.5;-16.8;3.2;3.1;2.1;;;21.7;11.8;46.3;;6.6;5.2;5.2;-13.0;11.5;49.6
5729;Bovengrens 95%-interval;58 Uitgeverijen;2023 2e kwartaal;-11.9;56.0;;1.1;14.1;;20.4;-21.1;52.8;12.3;13.3;-1.7;;;19.6;17.2;42.4;;4.2;4.4;4.3;3.1;8.5;-27.4
5730;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 1e kwartaal;47.9;-11.1;;;;;8.4;35.0;-1.4;;-17.4;7.6;;;11.1;13.0;25.1;;8.6;;;21.0;24.4;33.6
5731;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 2e kwartaal;0.7;21.2;;;;;9.9;15.1;12.9;;-3.5;4.4;;;2.3;3.3;7.2;;13.8;;;6.8;6.7;14.9
5732;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 3e kwartaal;17.7;-2.0;;;;;-0.4;10.8;-8.9;;0.0;0.0;;;-1.5;19.7;2.3;;4.4;;;1.7;3.6;18.9
5733;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2016 4e kwartaal;41.2;34.3;24.8;;;;-7.2;19.1;18.6;;17.0;5.1;;5.6;19.2;3.8;18.3;-3.1;-2.7;;;8.9;-2.3;12.2
5734;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 1e kwartaal;59.6;2.8;;;;;15.5;35.4;13.7;;11.4;-1.7;;;21.2;43.3;16.6;;24.8;;;19.5;1.8;27.8
5735;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 2e kwartaal;22.2;29.8;;;;;6.1;3.7;8.3;;6.2;9.0;;;23.1;26.8;16.8;;6.6;;;8.8;7.9;0.4
5736;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 3e kwartaal;20.1;6.9;;;;;5.6;28.7;4.2;;11.0;8.4;;;33.2;36.0;35.6;;24.7;;;18.3;18.3;8.7
5737;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2017 4e kwartaal;33.1;49.4;44.8;;;;16.1;20.7;29.4;;30.4;5.9;;19.3;29.4;14.9;47.9;5.4;27.4;;;9.4;13.1;34.8
5738;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 1e kwartaal;43.3;-7.0;;;;;6.1;38.2;5.6;;11.7;18.5;;;4.7;40.2;16.3;;36.1;;;18.4;18.9;37.5
5739;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 2e kwartaal;16.0;15.7;;;;;2.5;30.6;26.6;;31.2;-1.3;;;27.8;43.0;17.0;;0.4;;;27.0;9.4;-1.8
5740;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 3e kwartaal;19.7;31.6;;;;;6.3;9.1;49.4;;32.0;15.5;;;43.8;22.7;26.0;;36.0;;;24.6;31.1;12.1
5741;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2018 4e kwartaal;50.3;57.3;37.5;;;;28.1;40.6;41.5;;28.0;23.2;;36.7;44.0;46.6;31.9;2.5;21.0;;;32.4;24.6;29.8
5742;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 1e kwartaal;59.1;16.9;;;;;22.5;33.2;24.7;;19.8;4.6;;;26.6;47.2;9.1;;12.3;;;24.9;3.3;46.0
5743;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 2e kwartaal;5.2;18.7;;;;;8.7;24.4;20.0;;24.8;12.0;;;31.6;26.0;5.5;;26.1;;;9.1;2.1;4.7
5744;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 3e kwartaal;28.8;23.2;;;;;12.3;18.9;27.1;;16.8;12.4;;;22.8;31.7;-6.1;;10.9;;;7.7;7.3;25.2
5745;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2019 4e kwartaal;30.4;47.9;17.5;;;;5.9;26.9;27.5;;31.6;24.8;;12.1;21.1;30.3;16.1;28.1;8.5;;;15.3;11.1;28.4
5746;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 1e kwartaal;53.0;-5.0;;;;;8.5;20.7;13.9;;5.6;1.3;;;3.9;2.3;14.4;;9.3;;;23.2;21.3;22.7
5747;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 2e kwartaal;-11.9;-74.0;;;;;-15.2;-37.0;-54.8;;-66.6;-50.3;;;-42.9;-13.5;-51.2;;5.6;;;-32.9;-80.5;-39.5
5748;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 3e kwartaal;-57.3;36.6;;;;;-2.4;-58.0;14.4;;25.6;-44.7;;;-12.1;-19.6;-35.2;;5.9;;;-64.1;19.3;-67.3
5749;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2020 4e kwartaal;24.5;18.0;59.2;;;;-6.4;11.6;10.2;;5.5;-31.4;;22.5;-1.8;-3.6;-14.3;-0.3;15.7;;;-10.2;-17.7;-25.3
5750;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 1e kwartaal;10.2;-24.8;;;;;9.8;13.0;-31.7;;-23.6;-6.3;;;8.6;4.6;-3.3;;2.2;;;-27.2;-12.3;-10.3
5751;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 2e kwartaal;-38.8;14.4;;;;;3.8;8.6;28.3;;19.9;0.0;;;25.7;-0.6;-9.8;;9.0;;;-10.2;31.1;-18.7
5752;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 3e kwartaal;46.6;38.5;;;;;22.5;56.1;31.1;;47.8;18.0;;;47.1;35.4;35.8;;3.1;;;45.8;53.2;23.0
5753;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2021 4e kwartaal;51.7;61.7;61.3;;;;25.2;31.8;34.7;;36.1;23.2;;49.3;48.1;46.2;31.1;29.0;25.0;;;59.1;59.2;39.9
5754;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 1e kwartaal;26.0;-19.1;;;;;42.7;12.5;4.8;;-11.9;17.3;;;39.2;46.9;-2.4;;4.4;;;-4.9;4.8;-2.1
5755;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 2e kwartaal;5.4;70.9;;;;;29.1;14.3;23.1;;33.7;12.0;;;43.1;40.8;11.5;;-2.8;;;32.5;22.8;4.4
5756;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 3e kwartaal;38.7;14.9;;;;;21.0;29.8;16.1;;6.7;7.4;;;25.5;25.5;8.2;;2.9;;;14.8;6.5;10.2
5757;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2022 4e kwartaal;28.5;54.0;21.2;;;;50.6;26.7;36.7;;37.7;-2.1;;39.4;27.3;18.6;31.2;6.1;3.4;;;-3.9;0.6;6.9
5758;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2023 1e kwartaal;74.3;-10.7;;;;;37.3;41.0;10.6;;0.4;1.8;;;7.1;27.0;15.5;;28.5;;;18.2;7.5;43.8
5759;Bovengrens 95%-interval;"59 Film- en tv-productie; geluidsopname";2023 2e kwartaal;5.6;31.9;;;;;40.9;13.7;12.3;;16.8;3.7;;;7.9;-10.5;3.1;;6.8;;;7.3;14.0;18.3
5760;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2016 1e kwartaal;40.2;-12.4;;;;;0.6;26.5;-9.9;;-7.9;23.2;;;10.6;18.5;-2.8;;26.4;;;11.0;6.9;28.6
5761;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2016 2e kwartaal;-9.5;22.9;;;;;5.0;-5.7;22.7;;18.8;1.2;;;14.0;26.0;5.5;;9.4;;;-1.5;12.9;4.2
5762;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2016 3e kwartaal;-2.5;-25.6;;;;;-0.9;21.8;-11.5;;1.5;-1.2;;;25.8;-3.8;-20.6;;-1.9;;;18.7;-17.9;28.4
5763;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2016 4e kwartaal;-1.7;59.2;-6.7;;;;1.2;-14.4;31.3;;-3.0;-0.2;;3.6;40.8;39.2;15.6;5.0;-1.6;;;-1.2;5.7;-6.8
5764;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2017 1e kwartaal;52.0;-24.6;;;;;15.6;26.6;-12.3;;-5.1;7.4;;;34.0;-0.9;29.1;;-0.4;;;-1.6;4.4;28.8
5765;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2017 2e kwartaal;-22.0;24.7;;;;;1.6;-9.3;17.2;;1.7;-3.3;;;16.5;31.7;-5.9;;3.0;;;0.3;-0.4;-16.2
5766;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2017 3e kwartaal;9.4;-22.3;;;;;-4.7;27.8;-7.9;;4.4;3.2;;;28.8;14.7;9.8;;-4.7;;;-1.6;-0.3;27.3
5767;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2017 4e kwartaal;-12.1;63.7;2.6;;;;10.7;-14.5;37.8;;5.8;3.6;;24.7;34.8;32.2;13.2;11.8;13.5;;;-1.8;14.8;15.5
5768;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2018 1e kwartaal;67.3;-33.3;;;;;7.9;9.7;6.0;;-3.6;3.7;;;17.6;19.0;13.4;;7.1;;;2.8;1.8;26.8
5769;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2018 2e kwartaal;-6.6;20.4;;;;;0.0;-2.6;22.3;;-1.7;4.1;;;-6.5;20.0;14.1;;-1.7;;;-1.7;0.0;-9.3
5770;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2018 3e kwartaal;18.3;-37.2;;;;;-1.4;17.8;-10.6;;-8.1;2.6;;;-8.6;15.4;23.8;;5.8;;;5.0;-1.3;25.9
5771;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2018 4e kwartaal;-18.5;59.6;-15.0;;;;4.3;17.2;20.8;;3.5;6.6;;-2.1;8.8;0.1;20.0;27.1;7.3;;;3.4;7.9;17.0
5772;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2019 1e kwartaal;47.6;-23.2;;;;;13.3;26.9;-0.7;;-3.1;5.9;;;7.9;13.1;32.6;;7.6;;;7.8;0.3;22.9
5773;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2019 2e kwartaal;-3.2;21.1;;;;;18.3;-1.1;25.3;;21.2;6.6;;;6.6;13.4;27.1;;-4.9;;;7.5;6.4;-2.0
5774;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2019 3e kwartaal;10.8;-27.3;;;;;4.3;2.6;-4.2;;17.7;3.4;;;30.4;23.5;10.9;;11.6;;;8.8;1.4;7.0
5775;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2019 4e kwartaal;5.2;50.8;9.0;;;;7.5;-2.2;22.4;;28.4;6.0;;5.3;32.9;42.4;3.1;0.2;15.4;;;4.0;7.7;2.1
5776;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2020 1e kwartaal;41.7;-0.3;;;;;0.1;10.3;-14.4;;10.3;11.7;;;28.5;35.6;23.6;;12.3;;;15.2;10.2;12.7
5777;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2020 2e kwartaal;-10.4;-52.0;;;;;-9.4;1.2;-27.6;;-26.0;-5.0;;;-39.6;23.9;2.7;;-4.8;;;-24.2;-46.3;-17.0
5778;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2020 3e kwartaal;-55.2;-29.8;;;;;-5.9;-21.3;-11.3;;-11.8;-7.4;;;-25.6;-31.5;-5.3;;-2.5;;;-36.1;12.2;-36.0
5779;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2020 4e kwartaal;16.0;52.5;36.9;;;;11.4;10.4;15.6;;12.8;3.1;;-3.7;21.8;-0.6;9.5;32.8;23.0;;;26.7;9.4;18.0
5780;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2021 1e kwartaal;57.1;-23.2;;;;;22.1;25.7;-9.8;;-2.3;4.5;;;24.7;10.5;4.8;;28.8;;;23.5;-2.0;33.4
5781;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2021 2e kwartaal;-20.9;30.8;;;;;21.3;-11.0;31.2;;28.8;-9.6;;;21.0;15.8;8.8;;23.6;;;-10.4;31.4;-12.6
5782;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2021 3e kwartaal;54.9;24.2;;;;;28.8;40.3;37.0;;16.0;28.9;;;1.9;-3.5;21.8;;29.8;;;37.8;36.9;41.4
5783;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2021 4e kwartaal;0.8;72.8;8.1;;;;24.9;30.0;45.1;;35.1;25.9;;3.0;36.8;20.1;12.3;3.7;23.5;;;33.4;31.2;25.1
5784;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2022 1e kwartaal;47.5;2.7;;;;;3.8;43.0;-6.3;;-4.8;14.6;;;16.1;49.8;25.4;;21.0;;;23.4;-0.2;28.4
5785;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2022 2e kwartaal;-15.0;3.9;;;;;-3.8;1.6;6.3;;-1.0;18.3;;;3.1;23.8;-3.7;;17.2;;;6.5;1.7;-7.7
5786;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2022 3e kwartaal;37.7;-4.7;;;;;-0.4;29.4;4.2;;18.9;-1.6;;;15.5;8.2;0.6;;-1.8;;;7.4;3.1;9.3
5787;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2022 4e kwartaal;-8.1;65.3;-6.4;;;;40.3;7.2;38.9;;33.5;22.2;;2.0;11.5;9.7;-13.0;6.0;13.8;;;9.8;-5.7;0.5
5788;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2023 1e kwartaal;73.8;-39.2;;;;;32.3;59.6;-27.4;;5.9;2.1;;;3.8;18.0;28.6;;28.5;;;36.6;-6.3;38.1
5789;Bovengrens 95%-interval;60 Radio- en televisieomroepen;2023 2e kwartaal;-13.2;7.8;;;;;9.5;0.1;2.1;;-1.3;18.5;;;13.6;0.0;21.0;;27.1;;;-4.2;-3.9;-12.8
5790;Bovengrens 95%-interval;61 Telecommunicatie;2016 1e kwartaal;17.2;35.3;;5.3;2.9;;0.5;12.0;5.1;2.9;7.1;2.8;;;-41.7;-46.9;15.5;;10.7;2.6;0.0;1.0;5.0;25.1
5791;Bovengrens 95%-interval;61 Telecommunicatie;2016 2e kwartaal;8.7;12.2;;2.2;3.7;;2.9;14.1;16.1;3.2;6.5;1.6;;;-45.0;-38.8;7.3;;10.6;2.6;4.0;1.9;2.5;4.5
5792;Bovengrens 95%-interval;61 Telecommunicatie;2016 3e kwartaal;2.9;14.6;;1.9;5.2;;10.3;7.2;4.8;3.3;5.1;2.9;;;-30.4;-31.4;7.2;;16.7;2.4;2.6;2.4;12.0;-3.8
5793;Bovengrens 95%-interval;61 Telecommunicatie;2016 4e kwartaal;4.4;3.8;20.2;6.9;4.7;7.7;-0.2;7.5;13.5;3.4;13.2;-2.9;;-37.0;-31.3;-34.3;7.5;0.8;11.8;2.2;0.1;2.8;1.9;3.1
5794;Bovengrens 95%-interval;61 Telecommunicatie;2017 1e kwartaal;11.1;9.4;;6.9;4.3;;7.7;15.6;8.7;4.3;6.3;5.1;;;-39.6;-40.3;11.1;;8.8;3.2;2.0;3.3;4.3;11.6
5795;Bovengrens 95%-interval;61 Telecommunicatie;2017 2e kwartaal;13.5;14.3;;2.7;4.1;;-0.6;4.0;6.8;1.6;3.4;0.2;;;-33.6;-39.3;2.3;;7.7;2.9;0.1;1.7;0.9;12.4
5796;Bovengrens 95%-interval;61 Telecommunicatie;2017 3e kwartaal;14.1;12.3;;2.7;3.4;;1.9;10.5;11.2;1.4;4.7;-0.7;;;-26.8;-27.6;3.2;;-1.9;2.9;0.5;3.0;4.4;13.1
5797;Bovengrens 95%-interval;61 Telecommunicatie;2017 4e kwartaal;15.5;17.9;28.1;4.9;5.3;8.0;3.9;11.6;5.6;3.2;7.7;1.3;;-21.9;-24.6;-26.1;14.3;12.5;5.7;3.5;1.9;5.4;5.2;3.5
5798;Bovengrens 95%-interval;61 Telecommunicatie;2018 1e kwartaal;20.9;19.0;;8.5;7.7;;14.1;13.4;8.8;5.1;10.3;6.3;;;-23.5;-26.3;22.7;;22.3;8.4;3.3;11.3;9.5;16.8
5799;Bovengrens 95%-interval;61 Telecommunicatie;2018 2e kwartaal;17.9;22.4;;6.8;7.1;;7.6;18.1;17.2;5.8;7.8;3.9;;;-16.1;-15.6;26.4;;9.5;7.1;4.6;8.2;8.9;10.3
5800;Bovengrens 95%-interval;61 Telecommunicatie;2018 3e kwartaal;20.5;21.9;;10.1;10.5;;2.5;16.4;21.2;8.0;12.4;4.7;;;-11.9;-11.0;13.7;;5.9;6.6;3.9;5.9;5.8;7.6
5801;Bovengrens 95%-interval;61 Telecommunicatie;2018 4e kwartaal;46.1;16.5;30.5;11.2;12.3;11.2;4.6;11.7;11.5;10.4;9.6;4.9;;-21.2;-14.0;-16.5;11.4;13.5;6.9;9.3;5.7;5.6;6.9;17.7
5802;Bovengrens 95%-interval;61 Telecommunicatie;2019 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5803;Bovengrens 95%-interval;61 Telecommunicatie;2019 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5804;Bovengrens 95%-interval;61 Telecommunicatie;2019 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5805;Bovengrens 95%-interval;61 Telecommunicatie;2019 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5806;Bovengrens 95%-interval;61 Telecommunicatie;2020 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5807;Bovengrens 95%-interval;61 Telecommunicatie;2020 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5808;Bovengrens 95%-interval;61 Telecommunicatie;2020 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5809;Bovengrens 95%-interval;61 Telecommunicatie;2020 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5810;Bovengrens 95%-interval;61 Telecommunicatie;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5811;Bovengrens 95%-interval;61 Telecommunicatie;2021 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5812;Bovengrens 95%-interval;61 Telecommunicatie;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5813;Bovengrens 95%-interval;61 Telecommunicatie;2021 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
5814;Bovengrens 95%-interval;61 Telecommunicatie;2022 1e kwartaal;18.5;19.5;;12.4;12.3;;7.9;7.0;4.2;11.5;6.9;5.2;;;-21.8;-24.9;-37.5;;7.7;3.9;3.9;-16.7;-16.0;8.0
5815;Bovengrens 95%-interval;61 Telecommunicatie;2022 2e kwartaal;11.8;12.5;;11.3;11.3;;3.9;12.7;13.4;11.9;14.1;-0.3;;;-22.9;-27.5;52.8;;5.1;2.7;2.7;-14.6;-19.5;2.3
5816;Bovengrens 95%-interval;61 Telecommunicatie;2022 3e kwartaal;-7.1;44.4;;11.9;14.4;;37.3;7.5;43.2;13.1;14.8;0.2;;;18.1;15.0;23.1;;1.2;4.5;5.5;-16.2;4.4;34.8
5817;Bovengrens 95%-interval;61 Telecommunicatie;2022 4e kwartaal;41.4;12.9;26.0;12.6;12.5;13.0;9.0;12.1;15.7;11.1;9.3;-17.8;;-21.7;-23.5;-47.1;22.6;22.7;-19.9;3.8;3.7;-21.3;2.3;-20.9
5818;Bovengrens 95%-interval;61 Telecommunicatie;2023 1e kwartaal;10.2;10.4;;8.0;8.9;;12.5;9.1;8.2;3.4;7.5;2.9;;;-20.5;-22.1;57.6;;-16.2;3.6;3.2;-23.2;-23.8;-21.4
5819;Bovengrens 95%-interval;61 Telecommunicatie;2023 2e kwartaal;-12.2;49.3;;9.1;9.4;;45.4;4.8;9.4;7.5;9.1;3.2;;;-18.9;-26.9;54.8;;5.3;2.4;0.3;-20.6;4.7;-21.4
5820;Bovengrens 95%-interval;62 IT-dienstverlening;2016 1e kwartaal;46.0;37.6;;7.6;14.6;;31.8;45.3;43.3;6.2;15.9;4.6;;;36.9;20.9;13.6;;19.0;7.4;8.6;22.8;18.7;31.1
5821;Bovengrens 95%-interval;62 IT-dienstverlening;2016 2e kwartaal;20.2;34.6;;5.5;9.6;;12.4;31.5;26.2;6.4;18.9;0.6;;;32.7;16.3;10.3;;11.6;7.3;4.1;9.7;16.5;8.9
5822;Bovengrens 95%-interval;62 IT-dienstverlening;2016 3e kwartaal;32.1;24.5;;11.1;11.0;;5.5;30.6;15.6;8.7;4.2;-10.2;;;21.4;14.6;18.7;;14.9;8.8;9.4;9.5;6.8;15.3
5823;Bovengrens 95%-interval;62 IT-dienstverlening;2016 4e kwartaal;17.6;52.8;57.1;10.2;20.4;13.1;20.0;21.6;29.7;13.4;15.7;-1.0;;42.9;32.1;17.8;15.8;21.0;11.7;4.5;3.8;14.3;24.4;20.1
5824;Bovengrens 95%-interval;62 IT-dienstverlening;2017 1e kwartaal;49.7;30.8;;19.7;13.5;;23.4;27.3;36.1;10.7;6.7;2.2;;;32.2;21.5;17.5;;21.6;7.0;8.1;31.0;19.3;35.5
5825;Bovengrens 95%-interval;62 IT-dienstverlening;2017 2e kwartaal;32.9;49.3;;8.0;9.9;;12.7;28.9;37.3;9.6;25.7;14.1;;;36.1;23.7;18.3;;17.0;10.1;9.4;17.5;28.0;16.8
5826;Bovengrens 95%-interval;62 IT-dienstverlening;2017 3e kwartaal;24.7;18.2;;17.3;12.0;;6.9;15.7;26.3;8.1;9.4;1.3;;;22.9;27.0;14.6;;18.1;7.5;9.9;17.6;13.8;19.9
5827;Bovengrens 95%-interval;62 IT-dienstverlening;2017 4e kwartaal;15.1;55.7;53.7;10.3;22.3;25.6;17.8;29.1;46.6;13.1;25.4;10.2;;55.0;40.5;25.0;22.3;18.4;15.4;7.0;6.3;16.3;26.2;14.8
5828;Bovengrens 95%-interval;62 IT-dienstverlening;2018 1e kwartaal;56.0;38.3;;25.4;20.7;;35.3;46.3;34.2;18.4;19.3;20.4;;;43.7;40.4;23.4;;17.7;11.7;9.2;37.3;23.9;42.5
5829;Bovengrens 95%-interval;62 IT-dienstverlening;2018 2e kwartaal;24.0;49.4;;11.2;19.1;;7.9;34.1;29.3;17.5;22.6;14.3;;;38.3;29.9;10.7;;21.5;12.3;10.5;17.3;20.6;22.8
5830;Bovengrens 95%-interval;62 IT-dienstverlening;2018 3e kwartaal;27.6;30.4;;22.4;22.3;;8.3;27.4;22.2;17.0;8.2;12.5;;;40.9;32.4;15.9;;22.4;13.9;5.9;29.1;24.7;24.8
5831;Bovengrens 95%-interval;62 IT-dienstverlening;2018 4e kwartaal;18.8;53.0;59.2;22.0;20.1;26.3;13.8;17.7;40.8;17.1;23.9;9.6;;63.6;49.0;40.8;20.1;21.2;23.9;10.8;6.1;15.8;21.6;13.7
5832;Bovengrens 95%-interval;62 IT-dienstverlening;2019 1e kwartaal;48.5;29.5;;24.8;23.0;;26.3;41.8;29.5;24.1;16.8;16.7;;;43.1;34.5;19.2;;26.6;12.2;11.6;25.4;22.8;37.5
5833;Bovengrens 95%-interval;62 IT-dienstverlening;2019 2e kwartaal;35.5;39.1;;25.8;28.8;;14.8;30.0;25.0;21.8;18.8;13.2;;;40.5;34.2;20.0;;26.0;13.5;9.7;19.8;20.3;24.1
5834;Bovengrens 95%-interval;62 IT-dienstverlening;2019 3e kwartaal;44.4;35.7;;25.6;19.3;;11.2;28.1;35.9;18.4;16.2;9.6;;;42.5;31.6;25.4;;22.7;13.7;13.7;15.5;8.7;30.4
5835;Bovengrens 95%-interval;62 IT-dienstverlening;2019 4e kwartaal;17.1;47.3;54.3;17.3;22.0;22.9;15.2;18.6;28.9;18.2;25.1;4.0;;56.5;42.0;26.0;19.9;17.5;18.9;14.6;14.0;10.3;22.5;16.2
5836;Bovengrens 95%-interval;62 IT-dienstverlening;2020 1e kwartaal;41.3;35.4;;22.7;16.6;;39.7;28.6;30.1;16.4;13.3;11.9;;;44.2;19.3;17.2;;20.9;10.8;11.4;16.7;18.0;28.8
5837;Bovengrens 95%-interval;62 IT-dienstverlening;2020 2e kwartaal;16.3;-24.4;;8.0;-12.9;;1.1;16.6;-37.0;-13.4;-22.5;-8.7;;;5.0;17.8;-18.8;;12.7;6.0;7.2;-5.1;-37.2;6.7
5838;Bovengrens 95%-interval;62 IT-dienstverlening;2020 3e kwartaal;-14.1;7.0;;0.3;9.9;;-2.2;-11.2;9.2;7.0;0.3;-23.1;;;15.6;-0.4;-3.5;;12.6;3.7;4.4;-30.2;1.2;-7.9
5839;Bovengrens 95%-interval;62 IT-dienstverlening;2020 4e kwartaal;1.1;25.2;39.2;4.4;10.7;16.7;6.7;8.2;22.1;13.7;8.5;-13.0;;40.6;19.1;4.0;2.0;1.8;9.2;4.7;5.3;-12.7;5.1;2.7
5840;Bovengrens 95%-interval;62 IT-dienstverlening;2021 1e kwartaal;39.3;24.4;;12.5;12.9;;21.8;23.2;18.9;11.4;4.3;2.4;;;29.7;19.2;3.6;;15.5;13.6;10.8;13.2;2.3;27.2
5841;Bovengrens 95%-interval;62 IT-dienstverlening;2021 2e kwartaal;24.5;22.7;;13.7;14.2;;3.2;24.4;16.0;9.0;8.1;4.2;;;40.1;27.6;6.7;;19.8;13.3;8.4;13.7;10.1;18.9
5842;Bovengrens 95%-interval;62 IT-dienstverlening;2021 3e kwartaal;25.0;16.8;;7.7;12.6;;9.7;15.9;22.3;9.4;6.9;3.0;;;29.0;27.5;8.6;;12.8;11.9;6.9;18.6;15.1;24.6
5843;Bovengrens 95%-interval;62 IT-dienstverlening;2021 4e kwartaal;18.8;50.0;56.3;14.0;19.6;28.4;21.2;18.7;38.2;14.1;16.5;12.3;;64.6;49.0;26.6;17.1;15.5;15.2;9.6;6.0;24.9;29.0;24.2
5844;Bovengrens 95%-interval;62 IT-dienstverlening;2022 1e kwartaal;43.6;18.9;;14.8;10.8;;33.2;30.1;32.2;8.9;10.7;9.4;;;43.1;26.1;14.2;;24.0;6.1;5.4;21.8;20.2;28.9
5845;Bovengrens 95%-interval;62 IT-dienstverlening;2022 2e kwartaal;32.4;39.9;;17.9;14.8;;24.2;28.3;23.6;9.8;16.9;12.9;;;43.3;33.6;17.1;;23.3;12.2;7.6;14.3;13.9;22.7
