ID;Geslacht;BurgerlijkeStaat;Regio;Bewoners_1
1348;Totaal mannen en vrouwen;Ongehuwd;Eemnes;1157
1349;Totaal mannen en vrouwen;Ongehuwd;Eenrum;1332
1350;Totaal mannen en vrouwen;Ongehuwd;Eersel;1885
1351;Totaal mannen en vrouwen;Ongehuwd;Eethen;1366
1352;Totaal mannen en vrouwen;Ongehuwd;Egmond aan Zee;1598
1353;Totaal mannen en vrouwen;Ongehuwd;Egmond-Binnen;1516
1354;Totaal mannen en vrouwen;Ongehuwd;Eibergen;5759
1355;Totaal mannen en vrouwen;Ongehuwd;Eijgelshoven;2367
1356;Totaal mannen en vrouwen;Ongehuwd;Eijsden;2321
1357;Totaal mannen en vrouwen;Ongehuwd;Eindhoven;59228
1358;Totaal mannen en vrouwen;Ongehuwd;Elburg;1526
1359;Totaal mannen en vrouwen;Ongehuwd;Elkerzee;313
1360;Totaal mannen en vrouwen;Ongehuwd;Ellemeet;261
1361;Totaal mannen en vrouwen;Ongehuwd;Ellewoutsdijk;290
1362;Totaal mannen en vrouwen;Ongehuwd;Elsloo;1682
1363;Totaal mannen en vrouwen;Ongehuwd;Elst;5471
1364;Totaal mannen en vrouwen;Ongehuwd;Emmen;25440
1365;Totaal mannen en vrouwen;Ongehuwd;Empel en Meerwijk;477
1366;Totaal mannen en vrouwen;Ongehuwd;Engelen;987
1367;Totaal mannen en vrouwen;Ongehuwd;Enkhuizen;4945
1368;Totaal mannen en vrouwen;Ongehuwd;Enschede;28932
1369;Totaal mannen en vrouwen;Ongehuwd;Epe;7749
1370;Totaal mannen en vrouwen;Ongehuwd;Ermelo;9536
1371;Totaal mannen en vrouwen;Ongehuwd;Erp;1922
1372;Totaal mannen en vrouwen;Ongehuwd;Esch;436
1373;Totaal mannen en vrouwen;Ongehuwd;Escharen;977
1374;Totaal mannen en vrouwen;Ongehuwd;Est en Opijnen;593
1375;Totaal mannen en vrouwen;Ongehuwd;Etten en Leur;6417
1376;Totaal mannen en vrouwen;Ongehuwd;Everdingen;625
1377;Totaal mannen en vrouwen;Ongehuwd;Ewijk;1770
1378;Totaal mannen en vrouwen;Ongehuwd;Ezinge;1002
1379;Totaal mannen en vrouwen;Ongehuwd;Ferwerderadeel;4393
1380;Totaal mannen en vrouwen;Ongehuwd;Fijnaart en Heijningen;2872
1381;Totaal mannen en vrouwen;Ongehuwd;Finsterwolde;1717
1382;Totaal mannen en vrouwen;Ongehuwd;Franeker;4294
1383;Totaal mannen en vrouwen;Ongehuwd;Franekeradeel;2493
1384;Totaal mannen en vrouwen;Ongehuwd;Gaasterland;3242
1385;Totaal mannen en vrouwen;Ongehuwd;Gameren;1136
1386;Totaal mannen en vrouwen;Ongehuwd;Gassel;456
1387;Totaal mannen en vrouwen;Ongehuwd;Gasselte;2104
1388;Totaal mannen en vrouwen;Ongehuwd;Geertruid (St.);547
1389;Totaal mannen en vrouwen;Ongehuwd;Geertruidenberg;1746
1390;Totaal mannen en vrouwen;Ongehuwd;Geervliet;547
1391;Totaal mannen en vrouwen;Ongehuwd;Geffen;1295
1392;Totaal mannen en vrouwen;Ongehuwd;Geldermalsen;2724
1393;Totaal mannen en vrouwen;Ongehuwd;Geldrop;5364
1394;Totaal mannen en vrouwen;Ongehuwd;Geleen;7454
1395;Totaal mannen en vrouwen;Ongehuwd;Gemert;4086
1396;Totaal mannen en vrouwen;Ongehuwd;Gendringen;6657
1397;Totaal mannen en vrouwen;Ongehuwd;Genemuiden;1879
1398;Totaal mannen en vrouwen;Ongehuwd;Gennep;1975
1399;Totaal mannen en vrouwen;Ongehuwd;Gent;2082
1400;Totaal mannen en vrouwen;Ongehuwd;Geulle;976
1401;Totaal mannen en vrouwen;Ongehuwd;Giessen;303
1402;Totaal mannen en vrouwen;Ongehuwd;Giessendam;2501
1403;Totaal mannen en vrouwen;Ongehuwd;Giessen-Nieuwkerk;606
1404;Totaal mannen en vrouwen;Ongehuwd;Gieten;1892
1405;Totaal mannen en vrouwen;Ongehuwd;Giethoorn;1078
1406;Totaal mannen en vrouwen;Ongehuwd;Gilze en Rijen;5086
1407;Totaal mannen en vrouwen;Ongehuwd;Ginneken en Bavel;7901
1408;Totaal mannen en vrouwen;Ongehuwd;Goedereede;739
1409;Totaal mannen en vrouwen;Ongehuwd;Goes;5113
1410;Totaal mannen en vrouwen;Ongehuwd;Goirle;3356
1411;Totaal mannen en vrouwen;Ongehuwd;Goor;1983
1412;Totaal mannen en vrouwen;Ongehuwd;Gorinchem;7672
1413;Totaal mannen en vrouwen;Ongehuwd;Gorssel;4512
1414;Totaal mannen en vrouwen;Ongehuwd;Gouda;15969
1415;Totaal mannen en vrouwen;Ongehuwd;Gouderak;1227
1416;Totaal mannen en vrouwen;Ongehuwd;Goudriaan;354
1417;Totaal mannen en vrouwen;Ongehuwd;Goudswaard;875
1418;Totaal mannen en vrouwen;Ongehuwd;Graauw en Langendam;1148
1419;Totaal mannen en vrouwen;Ongehuwd;Grafhorst;417
1420;Totaal mannen en vrouwen;Ongehuwd;Graft;604
1421;Totaal mannen en vrouwen;Ongehuwd;Gramsbergen;2619
1422;Totaal mannen en vrouwen;Ongehuwd;Grathem;1012
1423;Totaal mannen en vrouwen;Ongehuwd;Grave;1466
1424;Totaal mannen en vrouwen;Ongehuwd;'s-Graveland;950
1425;Totaal mannen en vrouwen;Ongehuwd;'s-Gravendeel;2787
1426;Totaal mannen en vrouwen;Ongehuwd;'s-Gravenhage;235064
1427;Totaal mannen en vrouwen;Ongehuwd;'s-Gravenpolder;651
1428;Totaal mannen en vrouwen;Ongehuwd;'s-Gravenzande;4200
1429;Totaal mannen en vrouwen;Ongehuwd;Grevenbicht;891
1430;Totaal mannen en vrouwen;Ongehuwd;Grijpskerk;1826
1431;Totaal mannen en vrouwen;Ongehuwd;Grijpskerke;503
1432;Totaal mannen en vrouwen;Ongehuwd;Groede;1203
1433;Totaal mannen en vrouwen;Ongehuwd;Groenlo;2635
1434;Totaal mannen en vrouwen;Ongehuwd;Groesbeek;5231
1435;Totaal mannen en vrouwen;Ongehuwd;Groningen;57265
1436;Totaal mannen en vrouwen;Ongehuwd;Gronsveld;1105
1437;Totaal mannen en vrouwen;Ongehuwd;Groot-Ammers;808
1438;Totaal mannen en vrouwen;Ongehuwd;Grootebroek;2647
1439;Totaal mannen en vrouwen;Ongehuwd;Grootegast;4308
1440;Totaal mannen en vrouwen;Ongehuwd;Grubbenvorst;1916
1441;Totaal mannen en vrouwen;Ongehuwd;Gulpen;1838
1442;Totaal mannen en vrouwen;Ongehuwd;Haaften;1512
1443;Totaal mannen en vrouwen;Ongehuwd;Haaksbergen;5340
1444;Totaal mannen en vrouwen;Ongehuwd;Haamstede;686
1445;Totaal mannen en vrouwen;Ongehuwd;Haaren;1468
1446;Totaal mannen en vrouwen;Ongehuwd;Haarlem;63099
1447;Totaal mannen en vrouwen;Ongehuwd;Haarlemmerliede en Spaarnwoude;1868
1448;Totaal mannen en vrouwen;Ongehuwd;Haarlemmermeer;16019
1449;Totaal mannen en vrouwen;Ongehuwd;Haarzuilens;269
1450;Totaal mannen en vrouwen;Ongehuwd;Haastrecht;1367
1451;Totaal mannen en vrouwen;Ongehuwd;Haelen;844
1452;Totaal mannen en vrouwen;Ongehuwd;Hagestein;493
1453;Totaal mannen en vrouwen;Ongehuwd;Halsteren;3343
1454;Totaal mannen en vrouwen;Ongehuwd;Ham (den);3911
1455;Totaal mannen en vrouwen;Ongehuwd;Haps;1039
1456;Totaal mannen en vrouwen;Ongehuwd;Hardenberg (Ambt-);8046
1457;Totaal mannen en vrouwen;Ongehuwd;Hardenberg (Stad-);1526
1458;Totaal mannen en vrouwen;Ongehuwd;Harderwijk;5138
1459;Totaal mannen en vrouwen;Ongehuwd;Hardinxveld;3871
1460;Totaal mannen en vrouwen;Ongehuwd;Haren;3766
1461;Totaal mannen en vrouwen;Ongehuwd;Harenkarspel;1951
1462;Totaal mannen en vrouwen;Ongehuwd;Harlingen;5693
1463;Totaal mannen en vrouwen;Ongehuwd;Harmelen;1303
1464;Totaal mannen en vrouwen;Ongehuwd;Haskerland;4431
1465;Totaal mannen en vrouwen;Ongehuwd;Hasselt;1262
1466;Totaal mannen en vrouwen;Ongehuwd;Hattem;2613
1467;Totaal mannen en vrouwen;Ongehuwd;Havelte;2152
1468;Totaal mannen en vrouwen;Ongehuwd;Hazerswoude;2939
1469;Totaal mannen en vrouwen;Ongehuwd;Hedel;1020
1470;Totaal mannen en vrouwen;Ongehuwd;Hedikhuizen;908
1471;Totaal mannen en vrouwen;Ongehuwd;Heel en Panheel;1659
1472;Totaal mannen en vrouwen;Ongehuwd;Heemskerk;2905
1473;Totaal mannen en vrouwen;Ongehuwd;Heemstede;8309
1474;Totaal mannen en vrouwen;Ongehuwd;Heenvliet;635
1475;Totaal mannen en vrouwen;Ongehuwd;Heer;2731
1476;Totaal mannen en vrouwen;Ongehuwd;'s-Heer-Abtskerke;271
1477;Totaal mannen en vrouwen;Ongehuwd;'s-Heer-Arendskerke;2273
1478;Totaal mannen en vrouwen;Ongehuwd;Heerde;5124
1479;Totaal mannen en vrouwen;Ongehuwd;'s-Heerenhoek;833
1480;Totaal mannen en vrouwen;Ongehuwd;Heerewaarden;447
1481;Totaal mannen en vrouwen;Ongehuwd;Heerhugowaard;2919
1482;Totaal mannen en vrouwen;Ongehuwd;Heerjansdam;775
1483;Totaal mannen en vrouwen;Ongehuwd;Heerlen;28381
1484;Totaal mannen en vrouwen;Ongehuwd;Heesch;2089
1485;Totaal mannen en vrouwen;Ongehuwd;Heeswijk;1024
1486;Totaal mannen en vrouwen;Ongehuwd;Heeze;2070
1487;Totaal mannen en vrouwen;Ongehuwd;Hei- en Boeicop;351
1488;Totaal mannen en vrouwen;Ongehuwd;Heijthuizen;2024
1489;Totaal mannen en vrouwen;Ongehuwd;Heilo;2597
1490;Totaal mannen en vrouwen;Ongehuwd;Heinenoord;1157
1491;Totaal mannen en vrouwen;Ongehuwd;Heinkenszand;1147
1492;Totaal mannen en vrouwen;Ongehuwd;Heino;1736
1493;Totaal mannen en vrouwen;Ongehuwd;Hekelingen;510
1494;Totaal mannen en vrouwen;Ongehuwd;Hekendorp;396
1495;Totaal mannen en vrouwen;Ongehuwd;Helden;4162
1496;Totaal mannen en vrouwen;Ongehuwd;Helder (Den);14784
1497;Totaal mannen en vrouwen;Ongehuwd;Hellendoorn;8372
1498;Totaal mannen en vrouwen;Ongehuwd;Hellevoetsluis;977
1499;Totaal mannen en vrouwen;Ongehuwd;Helmond;15897
1500;Totaal mannen en vrouwen;Ongehuwd;Helvoet (Nieuw-);1192
1501;Totaal mannen en vrouwen;Ongehuwd;Helvoirt;1462
1502;Totaal mannen en vrouwen;Ongehuwd;Hemelumer Oldephaerd en Noordwolde;2814
1503;Totaal mannen en vrouwen;Ongehuwd;Hemmen;118
1504;Totaal mannen en vrouwen;Ongehuwd;Hendrik-Ido-Ambacht;2859
1505;Totaal mannen en vrouwen;Ongehuwd;Hengelo (Gld.);2844
1506;Totaal mannen en vrouwen;Ongehuwd;Hengelo (O.);18731
1507;Totaal mannen en vrouwen;Ongehuwd;Hengstdijk;391
1508;Totaal mannen en vrouwen;Ongehuwd;Hennaarderadeel;2460
1509;Totaal mannen en vrouwen;Ongehuwd;Hensbroek;522
1510;Totaal mannen en vrouwen;Ongehuwd;Herkingen;553
1511;Totaal mannen en vrouwen;Ongehuwd;Herpen;1126
1512;Totaal mannen en vrouwen;Ongehuwd;Herpt;384
1513;Totaal mannen en vrouwen;Ongehuwd;Herten;869
1514;Totaal mannen en vrouwen;Ongehuwd;'s-Hertogenbosch;26049
1515;Totaal mannen en vrouwen;Ongehuwd;Herwen en Aerdt;3631
1516;Totaal mannen en vrouwen;Ongehuwd;Herwijnen;1137
1517;Totaal mannen en vrouwen;Ongehuwd;Heteren;2391
1518;Totaal mannen en vrouwen;Ongehuwd;Heukelum;854
1519;Totaal mannen en vrouwen;Ongehuwd;Heumen;1978
1520;Totaal mannen en vrouwen;Ongehuwd;Heusden;1087
1521;Totaal mannen en vrouwen;Ongehuwd;Hillegersberg;8679
1522;Totaal mannen en vrouwen;Ongehuwd;Hillegom;6537
1523;Totaal mannen en vrouwen;Ongehuwd;Hilvarenbeek;2306
1524;Totaal mannen en vrouwen;Ongehuwd;Hilversum;31477
1525;Totaal mannen en vrouwen;Ongehuwd;Hindeloopen;537
1526;Totaal mannen en vrouwen;Ongehuwd;Hoedekenskerke;816
1527;Totaal mannen en vrouwen;Ongehuwd;Hoek;1426
1528;Totaal mannen en vrouwen;Ongehuwd;Hoenkoop;360
1529;Totaal mannen en vrouwen;Ongehuwd;Hoensbroek;8201
1530;Totaal mannen en vrouwen;Ongehuwd;Hoevelaken;788
1531;Totaal mannen en vrouwen;Ongehuwd;Hoeven;2563
1532;Totaal mannen en vrouwen;Ongehuwd;Holten;2262
1533;Totaal mannen en vrouwen;Ongehuwd;Hontenisse;3310
1534;Totaal mannen en vrouwen;Ongehuwd;Hoofdplaat;794
1535;Totaal mannen en vrouwen;Ongehuwd;Hoogblokland;464
1536;Totaal mannen en vrouwen;Ongehuwd;Hooge en Lage Mierde;1260
1537;Totaal mannen en vrouwen;Ongehuwd;Hooge en Lage Zwaluwe;3124
1538;Totaal mannen en vrouwen;Ongehuwd;Hoogeloon, Hapert en Casteren;1570
1539;Totaal mannen en vrouwen;Ongehuwd;Hoogeveen;9080
1540;Totaal mannen en vrouwen;Ongehuwd;Hoogezand;6147
1541;Totaal mannen en vrouwen;Ongehuwd;Hoogkarspel;1276
1542;Totaal mannen en vrouwen;Ongehuwd;Hoogkerk;2342
1543;Totaal mannen en vrouwen;Ongehuwd;Hoogland;2261
1544;Totaal mannen en vrouwen;Ongehuwd;Hoogvliet;730
1545;Totaal mannen en vrouwen;Ongehuwd;Hoogwoud;1267
1546;Totaal mannen en vrouwen;Ongehuwd;Hoorn;6235
1547;Totaal mannen en vrouwen;Ongehuwd;Hoornaar;396
1548;Totaal mannen en vrouwen;Ongehuwd;Horn;1176
1549;Totaal mannen en vrouwen;Ongehuwd;Horssen;618
1550;Totaal mannen en vrouwen;Ongehuwd;Horst;4943
1551;Totaal mannen en vrouwen;Ongehuwd;Houten;1574
1552;Totaal mannen en vrouwen;Ongehuwd;Houthem;1333
1553;Totaal mannen en vrouwen;Ongehuwd;Huijbergen;859
1554;Totaal mannen en vrouwen;Ongehuwd;Huissen;3757
1555;Totaal mannen en vrouwen;Ongehuwd;Huizen;4675
1556;Totaal mannen en vrouwen;Ongehuwd;Hulsberg;1709
1557;Totaal mannen en vrouwen;Ongehuwd;Hulst;2287
1558;Totaal mannen en vrouwen;Ongehuwd;Hummelo en Keppel;1714
1559;Totaal mannen en vrouwen;Ongehuwd;Hunsel;1122
1560;Totaal mannen en vrouwen;Ongehuwd;Hurwenen;296
1561;Totaal mannen en vrouwen;Ongehuwd;Idaarderadeel;2925
1562;Totaal mannen en vrouwen;Ongehuwd;Ilpendam;1228
1563;Totaal mannen en vrouwen;Ongehuwd;Itteren;377
1564;Totaal mannen en vrouwen;Ongehuwd;Ittervoort;208
1565;Totaal mannen en vrouwen;Ongehuwd;Jaarsveld;977
1566;Totaal mannen en vrouwen;Ongehuwd;Jabeek;405
1567;Totaal mannen en vrouwen;Ongehuwd;Janssteen (St.);2004
1568;Totaal mannen en vrouwen;Ongehuwd;Jisp;380
1569;Totaal mannen en vrouwen;Ongehuwd;Jutphaas;2804
1570;Totaal mannen en vrouwen;Ongehuwd;Kamerik;1308
1571;Totaal mannen en vrouwen;Ongehuwd;Kampen;11324
1572;Totaal mannen en vrouwen;Ongehuwd;Kamperveen;332
1573;Totaal mannen en vrouwen;Ongehuwd;Kantens;1143
1574;Totaal mannen en vrouwen;Ongehuwd;Kapelle;1566
1575;Totaal mannen en vrouwen;Ongehuwd;Kats;345
1576;Totaal mannen en vrouwen;Ongehuwd;Kattendijke;727
1577;Totaal mannen en vrouwen;Ongehuwd;Katwijk;9589
1578;Totaal mannen en vrouwen;Ongehuwd;Katwoude;128
1579;Totaal mannen en vrouwen;Ongehuwd;Kedichem;708
1580;Totaal mannen en vrouwen;Ongehuwd;Kerkrade;21739
1581;Totaal mannen en vrouwen;Ongehuwd;Kerkwerve;476
1582;Totaal mannen en vrouwen;Ongehuwd;Kerkwijk;666
1583;Totaal mannen en vrouwen;Ongehuwd;Kessel;1188
1584;Totaal mannen en vrouwen;Ongehuwd;Kesteren;2526
1585;Totaal mannen en vrouwen;Ongehuwd;Kethel en Spaland;1391
1586;Totaal mannen en vrouwen;Ongehuwd;Klaaswaal;1213
1587;Totaal mannen en vrouwen;Ongehuwd;Klimmen;1296
1588;Totaal mannen en vrouwen;Ongehuwd;Kloetinge;1087
1589;Totaal mannen en vrouwen;Ongehuwd;Kloosterburen;1200
1590;Totaal mannen en vrouwen;Ongehuwd;Klundert;2788
1591;Totaal mannen en vrouwen;Ongehuwd;Kockengen;526
1592;Totaal mannen en vrouwen;Ongehuwd;Koedijk;984
1593;Totaal mannen en vrouwen;Ongehuwd;Koewacht;1485
1594;Totaal mannen en vrouwen;Ongehuwd;Kollumerland en Nieuwkruisland;5044
1595;Totaal mannen en vrouwen;Ongehuwd;Koog aan de Zaan;2226
1596;Totaal mannen en vrouwen;Ongehuwd;Kortenhoef;887
1597;Totaal mannen en vrouwen;Ongehuwd;Kortgene;666
1598;Totaal mannen en vrouwen;Ongehuwd;Koudekerk;1148
1599;Totaal mannen en vrouwen;Ongehuwd;Koudekerke;1870
1600;Totaal mannen en vrouwen;Ongehuwd;Krabbendijke;1374
1601;Totaal mannen en vrouwen;Ongehuwd;Krimpen aan de Lek;1690
1602;Totaal mannen en vrouwen;Ongehuwd;Krimpen aan den IJssel;2919
1603;Totaal mannen en vrouwen;Ongehuwd;Krommenie;2874
1604;Totaal mannen en vrouwen;Ongehuwd;Kruiningen;2125
1605;Totaal mannen en vrouwen;Ongehuwd;Kruis (St.);400
1606;Totaal mannen en vrouwen;Ongehuwd;Kuinre;360
1607;Totaal mannen en vrouwen;Ongehuwd;Kwadijk;209
1608;Totaal mannen en vrouwen;Ongehuwd;Laag-Nieuwkoop;305
1609;Totaal mannen en vrouwen;Ongehuwd;Landsmeer;1861
1610;Totaal mannen en vrouwen;Ongehuwd;Langbroek;852
1611;Totaal mannen en vrouwen;Ongehuwd;Lange Ruige Weide;417
1612;Totaal mannen en vrouwen;Ongehuwd;Langerak;516
1613;Totaal mannen en vrouwen;Ongehuwd;Laren (Gld.);2968
1614;Totaal mannen en vrouwen;Ongehuwd;Laren (NH.);3869
1615;Totaal mannen en vrouwen;Ongehuwd;Laurens (St.);604
1616;Totaal mannen en vrouwen;Ongehuwd;Leek;4596
1617;Totaal mannen en vrouwen;Ongehuwd;Leende;1280
1618;Totaal mannen en vrouwen;Ongehuwd;Leens;2056
1619;Totaal mannen en vrouwen;Ongehuwd;Leerbroek;531
1620;Totaal mannen en vrouwen;Ongehuwd;Leerdam;5224
1621;Totaal mannen en vrouwen;Ongehuwd;Leersum;1130
1622;Totaal mannen en vrouwen;Ongehuwd;Leeuwarden;25693
1623;Totaal mannen en vrouwen;Ongehuwd;Leeuwarderadeel;8147
1624;Totaal mannen en vrouwen;Ongehuwd;Leiden;40065
1625;Totaal mannen en vrouwen;Ongehuwd;Leiderdorp;1444
1626;Totaal mannen en vrouwen;Ongehuwd;Leimuiden;1277
1627;Totaal mannen en vrouwen;Ongehuwd;Lekkerkerk;2400
1628;Totaal mannen en vrouwen;Ongehuwd;Lekkerland (Nieuw-);2103
1629;Totaal mannen en vrouwen;Ongehuwd;Lemsterland;4018
1630;Totaal mannen en vrouwen;Ongehuwd;Leusden;1510
1631;Totaal mannen en vrouwen;Ongehuwd;Lexmond;941
1632;Totaal mannen en vrouwen;Ongehuwd;Lichtenvoorde;4950
1633;Totaal mannen en vrouwen;Ongehuwd;Liempde;1073
1634;Totaal mannen en vrouwen;Ongehuwd;Lienden;2675
1635;Totaal mannen en vrouwen;Ongehuwd;Lier (de);1680
1636;Totaal mannen en vrouwen;Ongehuwd;Lierop;763
1637;Totaal mannen en vrouwen;Ongehuwd;Lieshout;1313
1638;Totaal mannen en vrouwen;Ongehuwd;Limbricht;1355
1639;Totaal mannen en vrouwen;Ongehuwd;Limmen;1380
1640;Totaal mannen en vrouwen;Ongehuwd;Linden;357
1641;Totaal mannen en vrouwen;Ongehuwd;Linne;1064
1642;Totaal mannen en vrouwen;Ongehuwd;Linschoten;1185
1643;Totaal mannen en vrouwen;Ongehuwd;Lisse;5373
1644;Totaal mannen en vrouwen;Ongehuwd;Lith;969
1645;Totaal mannen en vrouwen;Ongehuwd;Lithoijen;415
1646;Totaal mannen en vrouwen;Ongehuwd;Lochem;2941
1647;Totaal mannen en vrouwen;Ongehuwd;Loenen;714
1648;Totaal mannen en vrouwen;Ongehuwd;Loenersloot;364
1649;Totaal mannen en vrouwen;Ongehuwd;Lonneker;17553
1650;Totaal mannen en vrouwen;Ongehuwd;Loon op Zand;6757
1651;Totaal mannen en vrouwen;Ongehuwd;Loosdrecht;1870
1652;Totaal mannen en vrouwen;Ongehuwd;Lopik;1052
1653;Totaal mannen en vrouwen;Ongehuwd;Loppersum;1765
1654;Totaal mannen en vrouwen;Ongehuwd;Losser;9513
1655;Totaal mannen en vrouwen;Ongehuwd;Luijksgestel;707
1656;Totaal mannen en vrouwen;Ongehuwd;Maarheeze;2019
1657;Totaal mannen en vrouwen;Ongehuwd;Maarn;1332
1658;Totaal mannen en vrouwen;Ongehuwd;Maarssen;1909
1659;Totaal mannen en vrouwen;Ongehuwd;Maarsseveen;1051
1660;Totaal mannen en vrouwen;Ongehuwd;Maarten (St.);723
1661;Totaal mannen en vrouwen;Ongehuwd;Maartensdijk (St.);1404
1662;Totaal mannen en vrouwen;Ongehuwd;Maartensdijk;2132
1663;Totaal mannen en vrouwen;Ongehuwd;Maasbracht;1165
1664;Totaal mannen en vrouwen;Ongehuwd;Maasbree;8441
1665;Totaal mannen en vrouwen;Ongehuwd;Maasdam;850
1666;Totaal mannen en vrouwen;Ongehuwd;Maashees en Overloon;1458
1667;Totaal mannen en vrouwen;Ongehuwd;Maasland;2313
1668;Totaal mannen en vrouwen;Ongehuwd;Maasniel;2350
1669;Totaal mannen en vrouwen;Ongehuwd;Maassluis;5488
1670;Totaal mannen en vrouwen;Ongehuwd;Maastricht;35063
1671;Totaal mannen en vrouwen;Ongehuwd;Made en Drimmelen;3405
1672;Totaal mannen en vrouwen;Ongehuwd;Margraten;851
1673;Totaal mannen en vrouwen;Ongehuwd;Markelo;2739
1674;Totaal mannen en vrouwen;Ongehuwd;Marken;722
1675;Totaal mannen en vrouwen;Ongehuwd;Marum;3715
1676;Totaal mannen en vrouwen;Ongehuwd;Maurik;2278
1677;Totaal mannen en vrouwen;Ongehuwd;Medemblik;2466
1678;Totaal mannen en vrouwen;Ongehuwd;Meeden;944
1679;Totaal mannen en vrouwen;Ongehuwd;Meerkerk;978
1680;Totaal mannen en vrouwen;Ongehuwd;Meerlo;1496
1681;Totaal mannen en vrouwen;Ongehuwd;Meerssen;3485
1682;Totaal mannen en vrouwen;Ongehuwd;Megen, Haren en Macharen;1238
1683;Totaal mannen en vrouwen;Ongehuwd;Meijel;1453
1684;Totaal mannen en vrouwen;Ongehuwd;Melick en Herkenbosch;1909
1685;Totaal mannen en vrouwen;Ongehuwd;Meliskerke;392
1686;Totaal mannen en vrouwen;Ongehuwd;Melissant;978
1687;Totaal mannen en vrouwen;Ongehuwd;Menaldumadeel;5062
1688;Totaal mannen en vrouwen;Ongehuwd;Meppel;6522
1689;Totaal mannen en vrouwen;Ongehuwd;Merkelbeek;820
1690;Totaal mannen en vrouwen;Ongehuwd;Mesch;187
1691;Totaal mannen en vrouwen;Ongehuwd;Mheer;609
1692;Totaal mannen en vrouwen;Ongehuwd;Michielsgestel (St.);4022
1693;Totaal mannen en vrouwen;Ongehuwd;Middelburg;9450
1694;Totaal mannen en vrouwen;Ongehuwd;Middelharnis;2512
1695;Totaal mannen en vrouwen;Ongehuwd;Middelie;257
1696;Totaal mannen en vrouwen;Ongehuwd;Middelstum;1483
1697;Totaal mannen en vrouwen;Ongehuwd;Midwolda;2350
1698;Totaal mannen en vrouwen;Ongehuwd;Midwoud;466
1699;Totaal mannen en vrouwen;Ongehuwd;Mierlo;3465
1700;Totaal mannen en vrouwen;Ongehuwd;Mijdrecht;2835
1701;Totaal mannen en vrouwen;Ongehuwd;Mijnsheerenland;924
1702;Totaal mannen en vrouwen;Ongehuwd;Mill en Sint Hubert;2538
1703;Totaal mannen en vrouwen;Ongehuwd;Millingen;2131
1704;Totaal mannen en vrouwen;Ongehuwd;Moercapelle;494
1705;Totaal mannen en vrouwen;Ongehuwd;Moergestel;1384
1706;Totaal mannen en vrouwen;Ongehuwd;Molenaarsgraaf;323
1707;Totaal mannen en vrouwen;Ongehuwd;Monnikendam;1299
1708;Totaal mannen en vrouwen;Ongehuwd;Monster;6740
1709;Totaal mannen en vrouwen;Ongehuwd;Montfoort;1247
1710;Totaal mannen en vrouwen;Ongehuwd;Montfort;810
1711;Totaal mannen en vrouwen;Ongehuwd;Mook en Middelaar;1217
1712;Totaal mannen en vrouwen;Ongehuwd;Moordrecht;1586
1713;Totaal mannen en vrouwen;Ongehuwd;Muiden;1574
1714;Totaal mannen en vrouwen;Ongehuwd;Munstergeleen;902
1715;Totaal mannen en vrouwen;Ongehuwd;Muntendam;2071
1716;Totaal mannen en vrouwen;Ongehuwd;Naaldwijk;7322
1717;Totaal mannen en vrouwen;Ongehuwd;Naarden;3201
1718;Totaal mannen en vrouwen;Ongehuwd;Nederhemert;624
1719;Totaal mannen en vrouwen;Ongehuwd;Nederhorst den Berg;1292
1720;Totaal mannen en vrouwen;Ongehuwd;Nederweert;4355
1721;Totaal mannen en vrouwen;Ongehuwd;Neede;3174
1722;Totaal mannen en vrouwen;Ongehuwd;Neer;1298
1723;Totaal mannen en vrouwen;Ongehuwd;Neeritter;400
1724;Totaal mannen en vrouwen;Ongehuwd;Neuzen;5509
1725;Totaal mannen en vrouwen;Ongehuwd;Nibbixwoud;844
1726;Totaal mannen en vrouwen;Ongehuwd;Nieuw- en Sint Joosland;620
1727;Totaal mannen en vrouwen;Ongehuwd;Nieuwe Pekela;3151
1728;Totaal mannen en vrouwen;Ongehuwd;Nieuwenhagen;3120
1729;Totaal mannen en vrouwen;Ongehuwd;Nieuwenhoorn;894
1730;Totaal mannen en vrouwen;Ongehuwd;Nieuwe-Niedorp;796
1731;Totaal mannen en vrouwen;Ongehuwd;Nieuwer-Amstel;7166
1732;Totaal mannen en vrouwen;Ongehuwd;Nieuwerkerk aan den IJssel;2294
1733;Totaal mannen en vrouwen;Ongehuwd;Nieuwerkerk;985
1734;Totaal mannen en vrouwen;Ongehuwd;Nieuweschans;1042
1735;Totaal mannen en vrouwen;Ongehuwd;Nieuwkoop;2178
1736;Totaal mannen en vrouwen;Ongehuwd;Nieuwkuijk;974
1737;Totaal mannen en vrouwen;Ongehuwd;Nieuwland;393
1738;Totaal mannen en vrouwen;Ongehuwd;Nieuwleusen;2051
1739;Totaal mannen en vrouwen;Ongehuwd;Nieuwolda;992
1740;Totaal mannen en vrouwen;Ongehuwd;Nieuwpoort;470
1741;Totaal mannen en vrouwen;Ongehuwd;Nieuwstadt;843
1742;Totaal mannen en vrouwen;Ongehuwd;Nieuwveen;1119
1743;Totaal mannen en vrouwen;Ongehuwd;Nieuwvliet;241
1744;Totaal mannen en vrouwen;Ongehuwd;Nieuw-Vossemeer;882
1745;Totaal mannen en vrouwen;Ongehuwd;Nigtevecht;402
