ID;LeeftijdReferentiepersoon;Perioden;TotaalParticuliereHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;MeerpersoonshuishoudensZonderKinderen_4;MeerpersoonshuishoudensMetKinderen_5;TotaalNietGehuwdeParen_6;k_0Kinderen_7;k_1Kind_8;k_2Kinderen_9;k_3OfMeerKinderen_10;TotaalGehuwdeParen_11;k_0Kinderen_12;k_1Kind_13;k_2Kinderen_14;k_3OfMeerKinderen_15;TotaalEenouderhuishoudens_16;k_1Kind_17;k_2Kinderen_18;k_3OfMeerKinderen_19;OverigHuishouden_20;TotaalParticuliereHuishoudens_21;Eenpersoonshuishouden_22;TotaalMeerpersoonshuishoudens_23;k_2Personen_24;k_3Personen_25;k_4Personen_26;k_5OfMeerPersonen_27
665;36 jaar;2000;150239;36062;114177;23181;90996;19190;11110;4083;3210;787;83397;11483;17001;38195;16718;11002;4581;4393;2028;588;150239;36062;114177;27091;25327;42550;19209
666;36 jaar;2001;152651;37092;115559;23481;92078;20633;11463;4660;3559;951;82611;11351;17326;37635;16299;11648;4929;4623;2096;667;152651;37092;115559;27702;26457;42286;19114
667;36 jaar;2002;150812;37198;113614;22990;90624;21939;11716;5078;4101;1044;79412;10570;17208;36575;15059;11559;5019;4580;1960;704;150812;37198;113614;27269;26747;41616;17982
668;36 jaar;2003;147230;36628;110602;22655;87947;22842;11853;5418;4515;1056;75839;10173;16160;35033;14473;11292;5008;4407;1877;629;147230;36628;110602;26924;25786;40549;17343
669;36 jaar;2004;146172;37039;109133;22259;86874;24188;11962;5886;5164;1176;72701;9653;15732;33970;13346;11600;5111;4531;1958;644;146172;37039;109133;26668;25901;40142;16422
670;36 jaar;2005;146444;37331;109113;21862;87251;25602;11922;6443;5878;1359;71014;9232;15349;33269;13164;11789;5253;4507;2029;708;146444;37331;109113;26377;26120;40170;16446
671;36 jaar;2006;152594;39794;112800;22742;90058;28515;12931;7350;6723;1511;71053;9186;15685;32984;13198;12607;5758;4872;1977;625;152594;39794;112800;27780;27622;40723;16675
672;36 jaar;2007;148213;39642;108571;22042;86529;28831;12635;7500;7105;1591;66961;8754;14830;31176;12201;12126;5534;4712;1880;653;148213;39642;108571;26846;26804;39253;15668
673;36 jaar;2008;141520;38030;103490;20950;82540;28725;12282;7345;7481;1617;62138;8031;13822;28879;11406;11990;5503;4658;1829;637;141520;38030;103490;25768;25500;37309;14913
674;36 jaar;2009;134351;37217;97134;19807;77327;28097;11688;7140;7534;1735;56816;7448;12491;26393;10484;11550;5384;4398;1768;671;134351;37217;97134;24527;23854;34812;13941
675;36 jaar;2010;124217;34949;89268;17979;71289;26289;10655;6787;7209;1638;51544;6638;11355;23713;9838;10749;5133;3996;1620;686;124217;34949;89268;22489;21992;31746;13041
676;36 jaar;2011;120379;34526;85853;16971;68882;25865;10188;6618;7375;1684;49100;6217;10982;22555;9346;10322;4911;3828;1583;566;120379;34526;85853;21232;21404;30894;12323
677;36 jaar;2012;115692;33995;81697;15985;65712;24977;9659;6383;7330;1605;45973;5804;10015;21191;8963;10225;4939;3705;1581;522;115692;33995;81697;20342;20044;29460;11851
678;36 jaar;2013;114829;33923;80906;15796;65110;25672;9636;6645;7643;1748;44630;5575;10017;20403;8635;10019;4843;3664;1512;585;114829;33923;80906;20033;20277;28994;11602
679;36 jaar;2014;112961;32854;80107;15437;64670;25665;9530;6743;7682;1710;43232;5337;9481;20164;8250;10640;5152;3904;1584;570;112961;32854;80107;20017;20046;28850;11194
680;36 jaar;2015;115261;34284;80977;15444;65533;26019;9443;6788;7996;1792;43419;5331;9704;20191;8193;10869;5359;3831;1679;670;115261;34284;80977;20170;20274;29257;11276
681;36 jaar;2016;115330;33959;81371;15319;66052;26257;9439;6827;8117;1874;43209;5167;9632;20140;8270;11192;5389;4052;1751;713;115330;33959;81371;20104;20427;29292;11548
682;36 jaar;2017;119659;35086;84573;16279;68294;28016;10118;7032;8806;2060;44170;5461;9838;20401;8470;11687;5585;4244;1858;700;119659;35086;84573;21216;20977;30318;12062
683;36 jaar;2018;118520;34644;83876;16070;67806;27808;10000;6949;8800;2059;43487;5381;9898;19843;8365;11892;5610;4375;1907;689;118520;34644;83876;21034;21072;29851;11919
684;36 jaar;2019;117814;34864;82950;16429;66521;27218;10168;6695;8239;2116;43167;5589;9867;19322;8389;11893;5580;4252;2061;672;117814;34864;82950;21394;20687;28802;12067
685;36 jaar;2020;118926;35499;83427;16477;66950;27220;10202;6706;8168;2144;43252;5552;10444;19069;8187;12232;5729;4266;2237;723;118926;35499;83427;21530;21285;28606;12006
686;36 jaar;2021;123057;36437;86620;17706;68914;28701;11107;6844;8472;2278;44582;5790;10924;19735;8133;12528;5789;4557;2182;809;123057;36437;86620;22753;22254;29549;12064
687;36 jaar;2022;125940;37591;88349;18500;69849;29762;11703;7012;8759;2288;45178;6058;10893;19904;8323;12670;5893;4486;2291;739;125940;37591;88349;23693;22315;30079;12262
688;36 jaar;2023;131717;39947;91770;19082;72688;29957;11840;7228;8508;2381;47614;6439;11882;20710;8583;13396;6337;4777;2282;803;131717;39947;91770;24655;23803;30632;12680
689;36 jaar;2024;133824;40721;93103;20480;72623;30403;12571;7198;8332;2302;48663;7036;12368;20777;8482;13164;6276;4637;2251;873;133824;40721;93103;25931;24122;30528;12522
690;37 jaar;1995;135814;29228;106586;17640;88946;11123;6943;1910;1696;574;84788;10225;13796;39776;20991;10203;4189;4070;1944;472;135814;29228;106586;21243;19777;42500;23066
691;37 jaar;1996;138392;30266;108126;18217;89909;12498;7683;2121;2054;640;84509;9997;13812;39743;20957;10582;4262;4271;2049;537;138392;30266;108126;21865;20161;42949;23151
692;37 jaar;1997;141514;31609;109905;18687;91218;13740;8190;2626;2228;696;84895;10050;13896;40142;20807;10823;4346;4315;2162;447;141514;31609;109905;22472;20783;43585;23065
693;37 jaar;1998;143306;32371;110935;19354;91581;14697;8723;2811;2382;781;84371;10097;14462;39817;19995;11333;4622;4544;2167;534;143306;32371;110935;23423;21677;43349;22486
694;37 jaar;1999;145991;33121;112870;20057;92813;16211;9222;3376;2787;826;84834;10338;14681;40514;19301;11328;4518;4636;2174;497;145991;33121;112870;23963;22621;44533;21753
695;37 jaar;2000;147630;33748;113882;20541;93341;17185;9540;3744;3045;856;84503;10429;15077;39735;19262;11622;4745;4664;2213;572;147630;33748;113882;24595;23420;44073;21794
696;37 jaar;2001;151084;35174;115910;21290;94620;18834;10141;4092;3634;967;84506;10540;15636;39782;18548;11961;4964;4795;2202;609;151084;35174;115910;25573;24377;44629;21331
697;37 jaar;2002;153672;36272;117400;21643;95757;20628;10758;4695;4080;1095;83372;10218;15805;39323;18026;12733;5423;5023;2287;667;153672;36272;117400;26337;25452;44545;21066
698;37 jaar;2003;151241;36146;115095;21067;94028;21518;10712;5064;4541;1201;80353;9710;15598;38195;16850;12579;5343;5081;2155;645;151241;36146;115095;25714;25539;43809;20033
699;37 jaar;2004;147744;35627;112117;20484;91633;22184;10584;5223;5134;1243;76907;9290;14733;36557;16327;12416;5438;4924;2054;610;147744;35627;112117;25192;24689;42775;19461
700;37 jaar;2005;146169;35790;110379;20185;90194;23535;10736;5676;5773;1350;73707;8856;14311;35450;15090;12544;5487;4978;2079;593;146169;35790;110379;24997;24802;42247;18333
701;37 jaar;2006;146768;36569;110199;19674;90525;25015;10759;6214;6488;1554;71807;8287;14081;34671;14768;12749;5623;4943;2183;628;146768;36569;110199;24635;25066;42202;18296
702;37 jaar;2007;152685;38595;114090;20578;93512;27773;11528;6942;7540;1763;72174;8442;14354;34546;14832;13535;6179;5293;2063;608;152685;38595;114090;26101;26342;43094;18553
703;37 jaar;2008;148283;38296;109987;19979;90008;28215;11363;7225;7748;1879;68203;7977;13707;32703;13816;12930;5838;5085;2007;639;148283;38296;109987;25121;25803;41482;17581
704;37 jaar;2009;142328;37209;105119;19048;86071;27860;10921;6976;8055;1908;63626;7468;12702;30414;13042;12974;5929;5083;1962;659;142328;37209;105119;24297;24574;39427;16821
705;37 jaar;2010;135189;36251;98938;17902;81036;27253;10297;6827;8085;2044;58432;6951;11691;27769;12021;12599;5824;4842;1933;654;135189;36251;98938;23116;23179;36859;15784
706;37 jaar;2011;124814;33987;90827;16379;74448;25950;9645;6465;7873;1967;53095;6229;10641;25027;11198;11277;5292;4267;1718;505;124814;33987;90827;21064;21277;33926;14560
707;37 jaar;2012;120943;33556;87387;15144;72243;25124;9011;6281;7911;1921;50440;5591;10235;23967;10647;11281;5289;4275;1717;542;120943;33556;87387;19823;20733;32888;13943
708;37 jaar;2013;115954;32660;83294;14451;68843;24426;8613;6084;7822;1907;47256;5374;9254;22513;10115;11148;5300;4150;1698;464;115954;32660;83294;19167;19475;31332;13320
709;37 jaar;2014;115004;32367;82637;14250;68387;25135;8628;6237;8252;2018;45929;5104;9403;21702;9720;11055;5340;4009;1706;518;115004;32367;82637;19021;19593;31057;12966
710;37 jaar;2015;113597;31898;81699;13787;67912;25056;8415;6260;8386;1995;44540;4876;8864;21366;9434;11607;5608;4235;1764;496;113597;31898;81699;18815;19308;30783;12793
711;37 jaar;2016;115900;32969;82931;14141;68790;25552;8538;6336;8624;2054;44883;5003;9067;21428;9385;11896;5706;4343;1847;600;115900;32969;82931;19196;19672;31256;12807
712;37 jaar;2017;116318;33171;83147;13919;69228;25683;8495;6333;8684;2171;44798;4795;9043;21423;9537;12037;5702;4376;1959;629;116318;33171;83147;19019;19633;31353;13142
713;37 jaar;2018;120788;33941;86847;14891;71956;27440;9181;6533;9349;2377;46059;5098;9391;21800;9770;12736;5974;4716;2046;612;120788;33941;86847;20271;20443;32382;13751
714;37 jaar;2019;119745;33855;85890;14712;71178;26857;8897;6330;9210;2420;45510;5202;9491;21213;9604;12910;5990;4790;2130;613;119745;33855;85890;20094;20519;31735;13542
715;37 jaar;2020;119358;34069;85289;15189;70100;26642;9260;6277;8673;2432;45098;5291;9494;20716;9597;12911;5942;4662;2307;638;119358;34069;85289;20517;20360;30785;13627
716;37 jaar;2021;119799;34187;85612;15280;70332;27139;9535;6334;8804;2466;44652;5077;9729;20448;9398;13153;6054;4628;2471;668;119799;34187;85612;20706;20558;30693;13655
717;37 jaar;2022;124410;35679;88731;16029;72702;27951;9910;6369;9046;2626;46655;5383;10331;21495;9446;13389;6172;4830;2387;736;124410;35679;88731;21504;21483;32005;13739
718;37 jaar;2023;129269;37770;91499;16983;74516;28734;10339;6651;9181;2563;47983;5905;10724;21639;9715;14043;6545;4996;2502;739;129269;37770;91499;22797;22295;32344;14063
719;37 jaar;2024;133301;38888;94413;17601;76812;29064;10657;6774;8986;2647;50040;6134;11445;22576;9885;14499;6828;5083;2588;810;133301;38888;94413;23637;23275;33146;14355
720;38 jaar;1995;134751;27655;107096;16525;90571;10436;6272;1849;1724;591;85703;9797;12696;40507;22703;10501;4240;4276;1985;456;134751;27655;107096;20191;18830;43260;24815
721;38 jaar;1996;136145;28602;107543;16320;91223;11271;6658;2029;1931;653;84944;9209;12812;40533;22390;10875;4467;4333;2075;453;136145;28602;107543;20224;19188;43590;24541
722;38 jaar;1997;138814;29738;109076;17251;91825;12477;7385;2211;2194;687;84812;9344;12804;40478;22186;11265;4514;4577;2174;522;138814;29738;109076;21179;19572;43866;24459
723;38 jaar;1998;141891;31012;110879;17631;93248;13712;7820;2693;2435;764;85391;9399;12985;40932;22075;11364;4564;4578;2222;412;141891;31012;110879;21662;20184;44621;24412
724;38 jaar;1999;143992;31726;112266;18187;94079;14497;8151;2865;2635;846;85179;9499;13628;40642;21410;12053;4901;4847;2305;537;143992;31726;112266;22541;21248;44494;23983
725;38 jaar;2000;146588;32173;114415;18994;95421;16064;8723;3307;3105;929;85789;9757;13774;41482;20776;12048;4848;4942;2258;514;146588;32173;114415;23232;21954;45841;23388
726;38 jaar;2001;148505;33132;115373;19140;96233;16917;8869;3707;3403;938;85294;9691;13942;41001;20660;12582;5167;5103;2312;580;148505;33132;115373;23611;22693;45799;23270
727;38 jaar;2002;152109;34709;117400;19876;97524;18741;9537;4076;3989;1139;85052;9772;14430;40903;19947;13040;5503;5201;2336;567;152109;34709;117400;24733;23596;46155;22916
728;38 jaar;2003;153977;35423;118554;20074;98480;20307;9893;4586;4540;1288;83897;9501;14676;40338;19382;13670;5785;5444;2441;680;153977;35423;118554;25160;24603;46090;22701
729;38 jaar;2004;151593;35389;116204;19465;96739;21000;9760;4868;5024;1348;81055;9100;14332;39222;18401;13544;5676;5525;2343;605;151593;35389;116204;24475;24553;45428;21748
730;38 jaar;2005;147723;34645;113078;18880;94198;21869;9752;5036;5610;1471;77317;8532;13667;37383;17735;13296;5723;5332;2241;596;147723;34645;113078;23958;23880;44063;21177
731;38 jaar;2006;146429;35041;111388;18568;92820;23122;9846;5463;6241;1572;74222;8181;13379;36410;16252;13503;5852;5405;2246;541;146429;35041;111388;23829;24042;43781;19736
732;38 jaar;2007;146719;35599;111120;17983;93137;24477;9679;6023;6985;1790;72450;7716;12969;35709;16056;13605;5996;5357;2252;588;146719;35599;111120;23326;24212;43819;19763
733;38 jaar;2008;152884;37457;115427;19168;96259;27402;10696;6581;8114;2011;73030;7868;13372;35626;16164;14391;6523;5704;2164;604;152884;37457;115427;25036;25456;44803;20132
734;38 jaar;2009;149039;37519;111520;18540;92980;27524;10350;6725;8304;2145;69255;7543;12705;33823;15184;14094;6377;5489;2228;647;149039;37519;111520;24273;24706;43321;19220
735;38 jaar;2010;143114;36520;106594;17523;89071;27116;9839;6597;8474;2206;64842;7059;11879;31525;14379;14011;6360;5567;2084;625;143114;36520;106594;23247;23868;41060;18419
736;38 jaar;2011;135716;35184;100532;16534;83998;26875;9536;6473;8589;2277;59794;6567;11137;28835;13255;13432;6246;5107;2079;431;135716;35184;100532;22140;22641;38637;17114
737;38 jaar;2012;125691;33327;92364;14841;77523;25088;8490;6073;8321;2204;54310;5856;10056;26045;12353;12471;5836;4738;1897;495;125691;33327;92364;20080;20769;35531;15984
738;38 jaar;2013;121336;32676;88660;13853;74807;24489;8066;5890;8392;2141;51416;5275;9464;24970;11707;12243;5807;4571;1865;512;121336;32676;88660;19107;19835;34452;15266
739;38 jaar;2014;116197;31568;84629;13229;71400;23920;7869;5714;8251;2086;48086;4946;8737;23331;11072;12209;5753;4560;1896;414;116197;31568;84629;18472;18913;32751;14493
740;38 jaar;2015;115623;31556;84067;13071;70996;24616;7830;5868;8712;2206;46910;4757;8691;22692;10770;12057;5834;4365;1858;484;115623;31556;84067;18353;18849;32548;14317
741;38 jaar;2016;114211;31018;83193;12710;70483;24524;7721;5836;8776;2191;45594;4527;8320;22268;10479;12613;6001;4662;1950;462;114211;31018;83193;18162;18740;32237;14054
742;38 jaar;2017;116827;32385;84442;12918;71524;24924;7655;5979;8941;2349;46300;4735;8577;22438;10550;12690;5988;4659;2043;528;116827;32385;84442;18302;19083;32611;14446
743;38 jaar;2018;117258;32237;85021;12843;72178;25084;7719;5937;8999;2429;46281;4587;8656;22347;10691;13119;6197;4818;2104;537;117258;32237;85021;18453;19287;32643;14638
744;38 jaar;2019;122024;33282;88742;13775;74967;26549;8288;6046;9590;2625;47758;4915;9088;22836;10919;13863;6450;5137;2276;572;122024;33282;88742;19578;20188;33785;15191
745;38 jaar;2020;121106;33120;87986;13690;74296;26137;8098;5902;9447;2690;47347;5000;9172;22402;10773;13910;6462;5119;2329;592;121106;33120;87986;19518;20120;33313;15035
746;38 jaar;2021;120297;33048;87249;14160;73089;26528;8703;5964;9151;2710;46263;4871;9000;21776;10616;13872;6362;5045;2465;586;120297;33048;87249;19883;19934;32413;15019
747;38 jaar;2022;121192;33967;87225;14037;73188;26503;8654;5836;9253;2760;46174;4804;9178;21642;10550;13969;6369;5023;2577;579;121192;33967;87225;19788;19960;32369;15108
748;38 jaar;2023;127540;35944;91596;14925;76671;27123;8904;6133;9171;2915;49066;5347;9985;23125;10609;14733;6861;5287;2585;674;127540;35944;91596;21089;21325;33908;15274
749;38 jaar;2024;130703;37043;93660;15992;77668;27824;9514;6181;9345;2784;50086;5776;10370;23073;10867;15048;7040;5305;2703;702;130703;37043;93660;22300;21837;34075;15448
750;39 jaar;1995;131604;25897;105707;15330;90377;9563;5681;1666;1593;623;85038;9250;11986;40734;23068;10707;4475;4313;1919;399;131604;25897;105707;19296;17951;43402;25058
751;39 jaar;1996;135121;27196;107925;15474;92451;10521;6042;1990;1850;639;85707;9023;11976;40909;23799;11288;4600;4575;2113;409;135121;27196;107925;19579;18532;43865;25949
752;39 jaar;1997;136474;28001;108473;15712;92761;11371;6460;2154;2030;727;85249;8810;12111;41048;23280;11411;4674;4572;2165;442;136474;28001;108473;19879;18819;44253;25522
753;39 jaar;1998;139324;29290;110034;16464;93570;12443;7066;2292;2335;750;85065;8879;12195;40848;23143;12007;4892;4840;2275;519;139324;29290;110034;20825;19261;44434;25514
754;39 jaar;1999;142444;30344;112100;16954;95146;13711;7476;2722;2675;838;85871;9035;12251;41544;23041;12075;4897;4862;2316;443;142444;30344;112100;21300;19788;45579;25433
755;39 jaar;2000;144404;31014;113390;17306;96084;14453;7787;2916;2870;880;85686;9032;12963;41219;22472;12764;5227;5069;2468;487;144404;31014;113390;21997;20869;45417;25107
756;39 jaar;2001;147601;31778;115823;18113;97710;15996;8253;3338;3366;1039;86310;9295;12963;42069;21983;12952;5253;5359;2340;565;147601;31778;115823;22722;21619;46790;24692
757;39 jaar;2002;149498;32884;116614;18132;98482;16933;8450;3693;3730;1060;85457;9091;13181;41468;21717;13633;5637;5599;2397;591;149498;32884;116614;23097;22440;46607;24470
758;39 jaar;2003;152756;34177;118579;18725;99854;18566;8951;3952;4397;1266;85305;9207;13574;41486;21038;14141;5974;5680;2487;567;152756;34177;118579;24072;23023;47322;24162
759;39 jaar;2004;154393;34875;119518;18914;100604;19974;9204;4490;4873;1407;84234;9058;13850;40781;20545;14658;6167;5930;2561;652;154393;34875;119518;24378;24201;47007;23932
760;39 jaar;2005;151774;34499;117275;18497;98778;20819;9285;4673;5372;1489;81275;8616;13433;39791;19435;14585;6196;5947;2442;596;151774;34499;117275;24091;23859;46454;22871
761;39 jaar;2006;147939;34165;113774;17797;95977;21628;9175;4877;5953;1623;77368;8048;12760;37820;18740;14204;6112;5753;2339;574;147939;34165;113774;23298;23218;44967;22291
762;39 jaar;2007;146466;34449;112017;17467;94550;22717;9132;5255;6576;1754;74452;7820;12469;36924;17239;14333;6246;5737;2350;515;146466;34449;112017;23094;23333;44739;20851
763;39 jaar;2008;146656;34359;112297;17184;95113;24366;9199;5811;7364;1992;72934;7415;12226;36227;17066;14427;6508;5621;2298;570;146656;34359;112297;23070;23510;44759;20958
764;39 jaar;2009;153615;37022;116593;17947;98646;26709;9784;6295;8434;2196;73799;7580;12578;36443;17198;15502;7162;6019;2321;583;153615;37022;116593;24488;24719;46073;21313
765;39 jaar;2010;149977;37145;112832;17368;95464;26819;9429;6400;8622;2368;70100;7264;12073;34452;16311;15238;6990;5939;2309;675;149977;37145;112832;23673;24262;44351;20546
766;39 jaar;2011;143626;35656;107970;16581;91389;26840;9342;6297;8804;2397;65848;6831;11355;32274;15388;14874;6857;5746;2271;408;143626;35656;107970;22765;23276;42372;19557
767;39 jaar;2012;136690;34899;101791;15368;86423;26062;8645;6140;8857;2420;60738;6294;10636;29625;14183;14562;6790;5585;2187;429;136690;34899;101791;21534;22273;39787;18197
768;39 jaar;2013;126453;32935;93518;13856;79662;24471;7839;5721;8577;2334;54983;5575;9408;26860;13140;13622;6431;5136;2055;442;126453;32935;93518;19692;20196;36721;16909
769;39 jaar;2014;121656;31744;89912;12893;77019;24014;7499;5527;8708;2280;51944;4943;8910;25604;12487;13503;6493;4998;2012;451;121656;31744;89912;18862;19345;35508;16197
770;39 jaar;2015;116815;31115;85700;12195;73505;23359;7153;5382;8544;2280;48740;4650;8248;23936;11906;13209;6267;4893;2049;392;116815;31115;85700;17924;18421;33767;15588
771;39 jaar;2016;116363;31029;85334;12240;73094;24054;7193;5540;8903;2418;47783;4616;8158;23334;11675;13066;6227;4811;2028;431;116363;31029;85334;17913;18450;33469;15502
772;39 jaar;2017;115096;30657;84439;11942;72497;23961;7039;5475;9020;2427;46778;4464;7853;23062;11399;13261;6236;4913;2112;439;115096;30657;84439;17607;18162;33335;15335
773;39 jaar;2018;117701;31586;86115;12107;74008;24529;7163;5604;9203;2559;47457;4486;8220;23211;11540;13671;6388;5045;2238;458;117701;31586;86115;17903;18739;33800;15673
774;39 jaar;2019;118454;31831;86623;12019;74604;24459;7087;5517;9190;2665;47564;4448;8338;23197;11581;14116;6656;5245;2215;484;118454;31831;86623;18080;18949;33792;15802
775;39 jaar;2020;123474;32927;90547;12988;77559;25897;7716;5652;9653;2876;49215;4739;8723;23865;11888;14902;6967;5491;2444;533;123474;32927;90547;19322;19744;35041;16440
776;39 jaar;2021;122238;32565;89673;13004;76669;25936;7725;5546;9769;2896;48283;4731;8667;23267;11618;14906;6952;5465;2489;548;122238;32565;89673;19344;19557;34588;16184
777;39 jaar;2022;121840;33171;88669;13074;75595;25789;7788;5610;9428;2963;47683;4706;8638;22721;11618;14617;6720;5283;2614;580;121840;33171;88669;19175;19444;33753;16297
778;39 jaar;2023;124400;34476;89924;13267;76657;25726;7927;5573;9281;2945;48281;4791;9049;22888;11553;15368;7106;5521;2741;549;124400;34476;89924;19709;20061;33751;16403
