ID;InkomstenUitBaan;Baankenmerken;Onderwijssoorten;Leeftijd;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
1369;Totaal schoolverlaters;7;Bol;18 tot 23 jaar;2006, vrijdag 29 september;32200.0;11500.0;20700.0;35.7
1370;Totaal schoolverlaters;7;Bol;18 tot 23 jaar;2007, vrijdag 28 september;35720.0;12180.0;23540.0;34.1
1371;Totaal schoolverlaters;7;Bol;18 tot 23 jaar;2008, vrijdag 26 september;36210.0;11470.0;24750.0;31.7
1372;Totaal schoolverlaters;7;Bol;<= 22 jaar;2005, vrijdag 30 september;30440.0;13360.0;17090.0;43.9
1373;Totaal schoolverlaters;7;Bol;<= 22 jaar;2006, vrijdag 29 september;34730.0;13620.0;21110.0;39.2
1374;Totaal schoolverlaters;7;Bol;<= 22 jaar;2007, vrijdag 28 september;38090.0;14110.0;23980.0;37.0
1375;Totaal schoolverlaters;7;Bol;<= 22 jaar;2008, vrijdag 26 september;37810.0;12640.0;25180.0;33.4
1376;Totaal schoolverlaters;7;Bol;>= 23 jaar;2005, vrijdag 30 september;7050.0;3510.0;3540.0;49.8
1377;Totaal schoolverlaters;7;Bol;>= 23 jaar;2006, vrijdag 29 september;8450.0;3570.0;4880.0;42.3
1378;Totaal schoolverlaters;7;Bol;>= 23 jaar;2007, vrijdag 28 september;9150.0;3430.0;5720.0;37.5
1379;Totaal schoolverlaters;7;Bol;>= 23 jaar;2008, vrijdag 26 september;9270.0;2830.0;6430.0;30.6
1380;Totaal schoolverlaters;7;Bbl;Totaal leeftijd;2005, vrijdag 30 september;45200.0;18890.0;26300.0;41.8
1381;Totaal schoolverlaters;7;Bbl;Totaal leeftijd;2006, vrijdag 29 september;46470.0;16590.0;29880.0;35.7
1382;Totaal schoolverlaters;7;Bbl;Totaal leeftijd;2007, vrijdag 28 september;47440.0;16870.0;30570.0;35.6
1383;Totaal schoolverlaters;7;Bbl;Totaal leeftijd;2008, vrijdag 26 september;55280.0;19710.0;35580.0;35.6
1384;Totaal schoolverlaters;7;Bbl;<= 17 jaar;2005, vrijdag 30 september;900.0;810.0;100.0;89.5
1385;Totaal schoolverlaters;7;Bbl;<= 17 jaar;2006, vrijdag 29 september;770.0;670.0;100.0;87.5
1386;Totaal schoolverlaters;7;Bbl;<= 17 jaar;2007, vrijdag 28 september;700.0;630.0;70.0;90.2
1387;Totaal schoolverlaters;7;Bbl;<= 17 jaar;2008, vrijdag 26 september;550.0;440.0;100.0;81.5
1388;Totaal schoolverlaters;7;Bbl;18 tot 23 jaar;2005, vrijdag 30 september;17920.0;7260.0;10660.0;40.5
1389;Totaal schoolverlaters;7;Bbl;18 tot 23 jaar;2006, vrijdag 29 september;18200.0;5960.0;12240.0;32.7
1390;Totaal schoolverlaters;7;Bbl;18 tot 23 jaar;2007, vrijdag 28 september;18340.0;5770.0;12580.0;31.4
1391;Totaal schoolverlaters;7;Bbl;18 tot 23 jaar;2008, vrijdag 26 september;19940.0;6170.0;13770.0;30.9
1392;Totaal schoolverlaters;7;Bbl;<= 22 jaar;2005, vrijdag 30 september;18820.0;8070.0;10750.0;42.9
1393;Totaal schoolverlaters;7;Bbl;<= 22 jaar;2006, vrijdag 29 september;18970.0;6630.0;12340.0;35.0
1394;Totaal schoolverlaters;7;Bbl;<= 22 jaar;2007, vrijdag 28 september;19040.0;6400.0;12640.0;33.6
1395;Totaal schoolverlaters;7;Bbl;<= 22 jaar;2008, vrijdag 26 september;20490.0;6610.0;13870.0;32.3
1396;Totaal schoolverlaters;7;Bbl;>= 23 jaar;2005, vrijdag 30 september;26380.0;10820.0;15550.0;41.0
1397;Totaal schoolverlaters;7;Bbl;>= 23 jaar;2006, vrijdag 29 september;27510.0;9960.0;17550.0;36.2
1398;Totaal schoolverlaters;7;Bbl;>= 23 jaar;2007, vrijdag 28 september;28400.0;10470.0;17930.0;36.9
1399;Totaal schoolverlaters;7;Bbl;>= 23 jaar;2008, vrijdag 26 september;34800.0;13090.0;21700.0;37.6
1400;Totaal schoolverlaters;7;Mbo extraneï;Totaal leeftijd;2005, vrijdag 30 september;3530.0;1430.0;2090.0;40.7
1401;Totaal schoolverlaters;7;Mbo extraneï;Totaal leeftijd;2006, vrijdag 29 september;4310.0;1380.0;2930.0;31.9
1402;Totaal schoolverlaters;7;Mbo extraneï;Totaal leeftijd;2007, vrijdag 28 september;4700.0;1320.0;3380.0;28.1
1403;Totaal schoolverlaters;7;Mbo extraneï;Totaal leeftijd;2008, vrijdag 26 september;6090.0;1880.0;4210.0;30.9
1404;Totaal schoolverlaters;7;Mbo extraneï;<= 17 jaar;2005, vrijdag 30 september;10.0;10.0;0.0;100.0
1405;Totaal schoolverlaters;7;Mbo extraneï;<= 17 jaar;2006, vrijdag 29 september;;;0.0;
1406;Totaal schoolverlaters;7;Mbo extraneï;<= 17 jaar;2007, vrijdag 28 september;;;;
1407;Totaal schoolverlaters;7;Mbo extraneï;<= 17 jaar;2008, vrijdag 26 september;;;0.0;
1408;Totaal schoolverlaters;7;Mbo extraneï;18 tot 23 jaar;2005, vrijdag 30 september;1800.0;710.0;1090.0;39.3
1409;Totaal schoolverlaters;7;Mbo extraneï;18 tot 23 jaar;2006, vrijdag 29 september;2350.0;650.0;1700.0;27.8
1410;Totaal schoolverlaters;7;Mbo extraneï;18 tot 23 jaar;2007, vrijdag 28 september;2440.0;560.0;1880.0;22.9
1411;Totaal schoolverlaters;7;Mbo extraneï;18 tot 23 jaar;2008, vrijdag 26 september;3040.0;770.0;2270.0;25.4
1412;Totaal schoolverlaters;7;Mbo extraneï;<= 22 jaar;2005, vrijdag 30 september;1810.0;720.0;1090.0;39.7
1413;Totaal schoolverlaters;7;Mbo extraneï;<= 22 jaar;2006, vrijdag 29 september;2360.0;660.0;1700.0;28.0
1414;Totaal schoolverlaters;7;Mbo extraneï;<= 22 jaar;2007, vrijdag 28 september;2440.0;560.0;1880.0;23.1
1415;Totaal schoolverlaters;7;Mbo extraneï;<= 22 jaar;2008, vrijdag 26 september;3050.0;780.0;2270.0;25.5
1416;Totaal schoolverlaters;7;Mbo extraneï;>= 23 jaar;2005, vrijdag 30 september;1710.0;720.0;1000.0;41.7
1417;Totaal schoolverlaters;7;Mbo extraneï;>= 23 jaar;2006, vrijdag 29 september;1950.0;720.0;1240.0;36.7
1418;Totaal schoolverlaters;7;Mbo extraneï;>= 23 jaar;2007, vrijdag 28 september;2260.0;750.0;1500.0;33.4
1419;Totaal schoolverlaters;7;Mbo extraneï;>= 23 jaar;2008, vrijdag 26 september;3040.0;1100.0;1940.0;36.2
1420;Totaal schoolverlaters;7;Vavo;Totaal leeftijd;2005, vrijdag 30 september;;;;
1421;Totaal schoolverlaters;7;Vavo;Totaal leeftijd;2006, vrijdag 29 september;1740.0;1290.0;450.0;74.0
1422;Totaal schoolverlaters;7;Vavo;Totaal leeftijd;2007, vrijdag 28 september;2080.0;1470.0;610.0;70.9
1423;Totaal schoolverlaters;7;Vavo;Totaal leeftijd;2008, vrijdag 26 september;2320.0;1580.0;730.0;68.4
1424;Totaal schoolverlaters;7;Vavo;<= 17 jaar;2005, vrijdag 30 september;;;;
1425;Totaal schoolverlaters;7;Vavo;<= 17 jaar;2006, vrijdag 29 september;50.0;50.0;;95.9
1426;Totaal schoolverlaters;7;Vavo;<= 17 jaar;2007, vrijdag 28 september;60.0;50.0;;96.4
1427;Totaal schoolverlaters;7;Vavo;<= 17 jaar;2008, vrijdag 26 september;50.0;40.0;;95.6
1428;Totaal schoolverlaters;7;Vavo;18 tot 23 jaar;2005, vrijdag 30 september;;;;
1429;Totaal schoolverlaters;7;Vavo;18 tot 23 jaar;2006, vrijdag 29 september;1270.0;890.0;380.0;70.1
1430;Totaal schoolverlaters;7;Vavo;18 tot 23 jaar;2007, vrijdag 28 september;1510.0;1010.0;500.0;67.1
1431;Totaal schoolverlaters;7;Vavo;18 tot 23 jaar;2008, vrijdag 26 september;1790.0;1210.0;580.0;67.5
1432;Totaal schoolverlaters;7;Vavo;<= 22 jaar;2005, vrijdag 30 september;;;;
1433;Totaal schoolverlaters;7;Vavo;<= 22 jaar;2006, vrijdag 29 september;1320.0;940.0;380.0;71.1
1434;Totaal schoolverlaters;7;Vavo;<= 22 jaar;2007, vrijdag 28 september;1570.0;1070.0;500.0;68.2
1435;Totaal schoolverlaters;7;Vavo;<= 22 jaar;2008, vrijdag 26 september;1830.0;1250.0;580.0;68.2
1436;Totaal schoolverlaters;7;Vavo;>= 23 jaar;2005, vrijdag 30 september;;;;
1437;Totaal schoolverlaters;7;Vavo;>= 23 jaar;2006, vrijdag 29 september;420.0;350.0;70.0;83.3
1438;Totaal schoolverlaters;7;Vavo;>= 23 jaar;2007, vrijdag 28 september;510.0;400.0;110.0;79.2
1439;Totaal schoolverlaters;7;Vavo;>= 23 jaar;2008, vrijdag 26 september;490.0;340.0;150.0;69.1
1440;Totaal schoolverlaters;8;Totaal populatie;Totaal leeftijd;2005, vrijdag 30 september;9220.0;3460.0;5760.0;37.5
1441;Totaal schoolverlaters;8;Totaal populatie;Totaal leeftijd;2006, vrijdag 29 september;12760.0;4420.0;8340.0;34.6
1442;Totaal schoolverlaters;8;Totaal populatie;Totaal leeftijd;2007, vrijdag 28 september;12670.0;4130.0;8540.0;32.6
1443;Totaal schoolverlaters;8;Totaal populatie;Totaal leeftijd;2008, vrijdag 26 september;12700.0;3660.0;9040.0;28.8
1444;Totaal schoolverlaters;8;Totaal populatie;<= 17 jaar;2005, vrijdag 30 september;530.0;410.0;130.0;76.0
1445;Totaal schoolverlaters;8;Totaal populatie;<= 17 jaar;2006, vrijdag 29 september;740.0;530.0;210.0;72.1
1446;Totaal schoolverlaters;8;Totaal populatie;<= 17 jaar;2007, vrijdag 28 september;690.0;460.0;230.0;66.6
1447;Totaal schoolverlaters;8;Totaal populatie;<= 17 jaar;2008, vrijdag 26 september;560.0;270.0;290.0;48.6
1448;Totaal schoolverlaters;8;Totaal populatie;18 tot 23 jaar;2005, vrijdag 30 september;6030.0;1880.0;4150.0;31.2
1449;Totaal schoolverlaters;8;Totaal populatie;18 tot 23 jaar;2006, vrijdag 29 september;8240.0;2450.0;5780.0;29.8
1450;Totaal schoolverlaters;8;Totaal populatie;18 tot 23 jaar;2007, vrijdag 28 september;8130.0;2310.0;5820.0;28.4
1451;Totaal schoolverlaters;8;Totaal populatie;18 tot 23 jaar;2008, vrijdag 26 september;7930.0;2000.0;5940.0;25.2
1452;Totaal schoolverlaters;8;Totaal populatie;<= 22 jaar;2005, vrijdag 30 september;6570.0;2290.0;4280.0;34.8
1453;Totaal schoolverlaters;8;Totaal populatie;<= 22 jaar;2006, vrijdag 29 september;8980.0;2990.0;5990.0;33.3
1454;Totaal schoolverlaters;8;Totaal populatie;<= 22 jaar;2007, vrijdag 28 september;8810.0;2770.0;6050.0;31.4
1455;Totaal schoolverlaters;8;Totaal populatie;<= 22 jaar;2008, vrijdag 26 september;8490.0;2270.0;6230.0;26.7
1456;Totaal schoolverlaters;8;Totaal populatie;>= 23 jaar;2005, vrijdag 30 september;2660.0;1180.0;1480.0;44.2
1457;Totaal schoolverlaters;8;Totaal populatie;>= 23 jaar;2006, vrijdag 29 september;3780.0;1430.0;2350.0;37.8
1458;Totaal schoolverlaters;8;Totaal populatie;>= 23 jaar;2007, vrijdag 28 september;3860.0;1370.0;2490.0;35.4
1459;Totaal schoolverlaters;8;Totaal populatie;>= 23 jaar;2008, vrijdag 26 september;4210.0;1390.0;2810.0;33.1
1460;Totaal schoolverlaters;8;Voortgezet onderwijs;Totaal leeftijd;2005, vrijdag 30 september;760.0;340.0;420.0;45.0
1461;Totaal schoolverlaters;8;Voortgezet onderwijs;Totaal leeftijd;2006, vrijdag 29 september;1100.0;410.0;690.0;37.5
1462;Totaal schoolverlaters;8;Voortgezet onderwijs;Totaal leeftijd;2007, vrijdag 28 september;1140.0;370.0;770.0;32.4
1463;Totaal schoolverlaters;8;Voortgezet onderwijs;Totaal leeftijd;2008, vrijdag 26 september;1170.0;290.0;890.0;24.4
1464;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 17 jaar;2005, vrijdag 30 september;320.0;230.0;90.0;71.9
1465;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 17 jaar;2006, vrijdag 29 september;430.0;290.0;140.0;67.1
1466;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 17 jaar;2007, vrijdag 28 september;420.0;250.0;170.0;59.8
1467;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 17 jaar;2008, vrijdag 26 september;380.0;170.0;210.0;44.0
1468;Totaal schoolverlaters;8;Voortgezet onderwijs;18 tot 23 jaar;2005, vrijdag 30 september;440.0;110.0;330.0;25.4
1469;Totaal schoolverlaters;8;Voortgezet onderwijs;18 tot 23 jaar;2006, vrijdag 29 september;670.0;120.0;550.0;18.5
1470;Totaal schoolverlaters;8;Voortgezet onderwijs;18 tot 23 jaar;2007, vrijdag 28 september;720.0;120.0;600.0;16.1
1471;Totaal schoolverlaters;8;Voortgezet onderwijs;18 tot 23 jaar;2008, vrijdag 26 september;800.0;120.0;680.0;15.1
1472;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 22 jaar;2005, vrijdag 30 september;750.0;340.0;420.0;45.0
1473;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 22 jaar;2006, vrijdag 29 september;1100.0;410.0;690.0;37.5
1474;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 22 jaar;2007, vrijdag 28 september;1140.0;370.0;770.0;32.3
1475;Totaal schoolverlaters;8;Voortgezet onderwijs;<= 22 jaar;2008, vrijdag 26 september;1170.0;290.0;890.0;24.4
1476;Totaal schoolverlaters;8;Voortgezet onderwijs;>= 23 jaar;2005, vrijdag 30 september;;;0.0;
1477;Totaal schoolverlaters;8;Voortgezet onderwijs;>= 23 jaar;2006, vrijdag 29 september;;;;
1478;Totaal schoolverlaters;8;Voortgezet onderwijs;>= 23 jaar;2007, vrijdag 28 september;;;0.0;
1479;Totaal schoolverlaters;8;Voortgezet onderwijs;>= 23 jaar;2008, vrijdag 26 september;;;0.0;
1480;Totaal schoolverlaters;8;Mbo (inclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;8470.0;3120.0;5350.0;36.9
1481;Totaal schoolverlaters;8;Mbo (inclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;11430.0;3850.0;7580.0;33.6
1482;Totaal schoolverlaters;8;Mbo (inclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;11290.0;3600.0;7680.0;31.9
1483;Totaal schoolverlaters;8;Mbo (inclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;11260.0;3220.0;8040.0;28.6
1484;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;220.0;180.0;40.0;81.9
1485;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;310.0;240.0;70.0;78.5
1486;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;260.0;200.0;60.0;77.5
1487;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;180.0;100.0;80.0;57.2
1488;Totaal schoolverlaters;8;Mbo (inclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;5600.0;1770.0;3820.0;31.7
1489;Totaal schoolverlaters;8;Mbo (inclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;7390.0;2210.0;5180.0;29.9
1490;Totaal schoolverlaters;8;Mbo (inclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;7220.0;2070.0;5150.0;28.6
1491;Totaal schoolverlaters;8;Mbo (inclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;6930.0;1760.0;5170.0;25.3
1492;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;5810.0;1950.0;3860.0;33.5
1493;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;7700.0;2450.0;5240.0;31.9
1494;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;7480.0;2270.0;5210.0;30.3
1495;Totaal schoolverlaters;8;Mbo (inclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;7110.0;1860.0;5250.0;26.1
1496;Totaal schoolverlaters;8;Mbo (inclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;2660.0;1170.0;1480.0;44.2
1497;Totaal schoolverlaters;8;Mbo (inclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;3730.0;1390.0;2340.0;37.3
1498;Totaal schoolverlaters;8;Mbo (inclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;3810.0;1340.0;2470.0;35.0
1499;Totaal schoolverlaters;8;Mbo (inclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;4150.0;1360.0;2790.0;32.7
1500;Totaal schoolverlaters;8;Mbo (exclusief extraneï);Totaal leeftijd;2005, vrijdag 30 september;8190.0;3000.0;5190.0;36.6
1501;Totaal schoolverlaters;8;Mbo (exclusief extraneï);Totaal leeftijd;2006, vrijdag 29 september;11010.0;3710.0;7310.0;33.7
1502;Totaal schoolverlaters;8;Mbo (exclusief extraneï);Totaal leeftijd;2007, vrijdag 28 september;10860.0;3490.0;7370.0;32.1
1503;Totaal schoolverlaters;8;Mbo (exclusief extraneï);Totaal leeftijd;2008, vrijdag 26 september;10690.0;3000.0;7690.0;28.1
1504;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 17 jaar;2005, vrijdag 30 september;220.0;180.0;40.0;81.9
1505;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 17 jaar;2006, vrijdag 29 september;310.0;240.0;70.0;78.5
1506;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 17 jaar;2007, vrijdag 28 september;260.0;200.0;60.0;77.5
1507;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 17 jaar;2008, vrijdag 26 september;180.0;100.0;80.0;57.0
1508;Totaal schoolverlaters;8;Mbo (exclusief extraneï);18 tot 23 jaar;2005, vrijdag 30 september;5450.0;1710.0;3740.0;31.3
1509;Totaal schoolverlaters;8;Mbo (exclusief extraneï);18 tot 23 jaar;2006, vrijdag 29 september;7150.0;2140.0;5010.0;30.0
1510;Totaal schoolverlaters;8;Mbo (exclusief extraneï);18 tot 23 jaar;2007, vrijdag 28 september;6980.0;2020.0;4960.0;28.9
1511;Totaal schoolverlaters;8;Mbo (exclusief extraneï);18 tot 23 jaar;2008, vrijdag 26 september;6680.0;1690.0;5000.0;25.2
1512;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 22 jaar;2005, vrijdag 30 september;5660.0;1880.0;3780.0;33.2
1513;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 22 jaar;2006, vrijdag 29 september;7460.0;2390.0;5070.0;32.0
1514;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 22 jaar;2007, vrijdag 28 september;7240.0;2220.0;5020.0;30.7
1515;Totaal schoolverlaters;8;Mbo (exclusief extraneï);<= 22 jaar;2008, vrijdag 26 september;6860.0;1790.0;5080.0;26.0
1516;Totaal schoolverlaters;8;Mbo (exclusief extraneï);>= 23 jaar;2005, vrijdag 30 september;2530.0;1120.0;1410.0;44.3
1517;Totaal schoolverlaters;8;Mbo (exclusief extraneï);>= 23 jaar;2006, vrijdag 29 september;3560.0;1320.0;2230.0;37.2
1518;Totaal schoolverlaters;8;Mbo (exclusief extraneï);>= 23 jaar;2007, vrijdag 28 september;3620.0;1270.0;2350.0;35.0
1519;Totaal schoolverlaters;8;Mbo (exclusief extraneï);>= 23 jaar;2008, vrijdag 26 september;3830.0;1220.0;2610.0;31.8
1520;Totaal schoolverlaters;8;Bol;Totaal leeftijd;2005, vrijdag 30 september;5450.0;1750.0;3700.0;32.1
1521;Totaal schoolverlaters;8;Bol;Totaal leeftijd;2006, vrijdag 29 september;7370.0;2300.0;5070.0;31.2
1522;Totaal schoolverlaters;8;Bol;Totaal leeftijd;2007, vrijdag 28 september;7400.0;2180.0;5220.0;29.5
1523;Totaal schoolverlaters;8;Bol;Totaal leeftijd;2008, vrijdag 26 september;7050.0;1730.0;5320.0;24.5
1524;Totaal schoolverlaters;8;Bol;<= 17 jaar;2005, vrijdag 30 september;180.0;140.0;40.0;80.2
1525;Totaal schoolverlaters;8;Bol;<= 17 jaar;2006, vrijdag 29 september;250.0;190.0;60.0;76.8
1526;Totaal schoolverlaters;8;Bol;<= 17 jaar;2007, vrijdag 28 september;210.0;160.0;50.0;74.5
1527;Totaal schoolverlaters;8;Bol;<= 17 jaar;2008, vrijdag 26 september;150.0;80.0;70.0;52.0
1528;Totaal schoolverlaters;8;Bol;18 tot 23 jaar;2005, vrijdag 30 september;4370.0;1230.0;3140.0;28.1
1529;Totaal schoolverlaters;8;Bol;18 tot 23 jaar;2006, vrijdag 29 september;5670.0;1560.0;4110.0;27.5
1530;Totaal schoolverlaters;8;Bol;18 tot 23 jaar;2007, vrijdag 28 september;5620.0;1520.0;4100.0;27.1
1531;Totaal schoolverlaters;8;Bol;18 tot 23 jaar;2008, vrijdag 26 september;5410.0;1230.0;4170.0;22.8
1532;Totaal schoolverlaters;8;Bol;<= 22 jaar;2005, vrijdag 30 september;4550.0;1370.0;3180.0;30.1
1533;Totaal schoolverlaters;8;Bol;<= 22 jaar;2006, vrijdag 29 september;5920.0;1750.0;4170.0;29.6
1534;Totaal schoolverlaters;8;Bol;<= 22 jaar;2007, vrijdag 28 september;5830.0;1680.0;4150.0;28.8
1535;Totaal schoolverlaters;8;Bol;<= 22 jaar;2008, vrijdag 26 september;5550.0;1310.0;4240.0;23.6
1536;Totaal schoolverlaters;8;Bol;>= 23 jaar;2005, vrijdag 30 september;900.0;380.0;520.0;42.2
1537;Totaal schoolverlaters;8;Bol;>= 23 jaar;2006, vrijdag 29 september;1450.0;550.0;900.0;38.0
1538;Totaal schoolverlaters;8;Bol;>= 23 jaar;2007, vrijdag 28 september;1570.0;510.0;1070.0;32.2
1539;Totaal schoolverlaters;8;Bol;>= 23 jaar;2008, vrijdag 26 september;1490.0;420.0;1080.0;28.0
1540;Totaal schoolverlaters;8;Bbl;Totaal leeftijd;2005, vrijdag 30 september;2750.0;1250.0;1490.0;45.6
1541;Totaal schoolverlaters;8;Bbl;Totaal leeftijd;2006, vrijdag 29 september;3650.0;1410.0;2240.0;38.6
1542;Totaal schoolverlaters;8;Bbl;Totaal leeftijd;2007, vrijdag 28 september;3460.0;1300.0;2150.0;37.7
1543;Totaal schoolverlaters;8;Bbl;Totaal leeftijd;2008, vrijdag 26 september;3640.0;1270.0;2370.0;34.9
1544;Totaal schoolverlaters;8;Bbl;<= 17 jaar;2005, vrijdag 30 september;40.0;40.0;;89.7
1545;Totaal schoolverlaters;8;Bbl;<= 17 jaar;2006, vrijdag 29 september;60.0;50.0;;86.0
1546;Totaal schoolverlaters;8;Bbl;<= 17 jaar;2007, vrijdag 28 september;50.0;50.0;;90.0
1547;Totaal schoolverlaters;8;Bbl;<= 17 jaar;2008, vrijdag 26 september;30.0;30.0;;80.6
1548;Totaal schoolverlaters;8;Bbl;18 tot 23 jaar;2005, vrijdag 30 september;1080.0;480.0;600.0;44.2
1549;Totaal schoolverlaters;8;Bbl;18 tot 23 jaar;2006, vrijdag 29 september;1490.0;590.0;900.0;39.4
1550;Totaal schoolverlaters;8;Bbl;18 tot 23 jaar;2007, vrijdag 28 september;1360.0;500.0;870.0;36.5
1551;Totaal schoolverlaters;8;Bbl;18 tot 23 jaar;2008, vrijdag 26 september;1280.0;450.0;830.0;35.3
1552;Totaal schoolverlaters;8;Bbl;<= 22 jaar;2005, vrijdag 30 september;1120.0;510.0;610.0;45.8
1553;Totaal schoolverlaters;8;Bbl;<= 22 jaar;2006, vrijdag 29 september;1540.0;640.0;910.0;41.2
1554;Totaal schoolverlaters;8;Bbl;<= 22 jaar;2007, vrijdag 28 september;1410.0;540.0;870.0;38.4
1555;Totaal schoolverlaters;8;Bbl;<= 22 jaar;2008, vrijdag 26 september;1310.0;480.0;830.0;36.3
1556;Totaal schoolverlaters;8;Bbl;>= 23 jaar;2005, vrijdag 30 september;1630.0;740.0;890.0;45.4
1557;Totaal schoolverlaters;8;Bbl;>= 23 jaar;2006, vrijdag 29 september;2110.0;770.0;1330.0;36.8
1558;Totaal schoolverlaters;8;Bbl;>= 23 jaar;2007, vrijdag 28 september;2050.0;760.0;1280.0;37.2
1559;Totaal schoolverlaters;8;Bbl;>= 23 jaar;2008, vrijdag 26 september;2330.0;800.0;1540.0;34.1
1560;Totaal schoolverlaters;8;Mbo extraneï;Totaal leeftijd;2005, vrijdag 30 september;280.0;120.0;160.0;43.5
1561;Totaal schoolverlaters;8;Mbo extraneï;Totaal leeftijd;2006, vrijdag 29 september;410.0;140.0;280.0;32.9
1562;Totaal schoolverlaters;8;Mbo extraneï;Totaal leeftijd;2007, vrijdag 28 september;430.0;120.0;310.0;26.9
1563;Totaal schoolverlaters;8;Mbo extraneï;Totaal leeftijd;2008, vrijdag 26 september;570.0;220.0;360.0;37.7
1564;Totaal schoolverlaters;8;Mbo extraneï;<= 17 jaar;2005, vrijdag 30 september;0.0;0.0;0.0;0.0
1565;Totaal schoolverlaters;8;Mbo extraneï;<= 17 jaar;2006, vrijdag 29 september;0.0;0.0;0.0;0.0
1566;Totaal schoolverlaters;8;Mbo extraneï;<= 17 jaar;2007, vrijdag 28 september;0.0;0.0;0.0;0.0
1567;Totaal schoolverlaters;8;Mbo extraneï;<= 17 jaar;2008, vrijdag 26 september;;;0.0;
1568;Totaal schoolverlaters;8;Mbo extraneï;18 tot 23 jaar;2005, vrijdag 30 september;150.0;70.0;80.0;44.9
1569;Totaal schoolverlaters;8;Mbo extraneï;18 tot 23 jaar;2006, vrijdag 29 september;240.0;70.0;170.0;29.1
1570;Totaal schoolverlaters;8;Mbo extraneï;18 tot 23 jaar;2007, vrijdag 28 september;240.0;50.0;190.0;20.3
1571;Totaal schoolverlaters;8;Mbo extraneï;18 tot 23 jaar;2008, vrijdag 26 september;240.0;70.0;170.0;28.9
1572;Totaal schoolverlaters;8;Mbo extraneï;<= 22 jaar;2005, vrijdag 30 september;150.0;70.0;80.0;44.9
1573;Totaal schoolverlaters;8;Mbo extraneï;<= 22 jaar;2006, vrijdag 29 september;240.0;70.0;170.0;29.1
1574;Totaal schoolverlaters;8;Mbo extraneï;<= 22 jaar;2007, vrijdag 28 september;240.0;50.0;190.0;20.3
