ID;SBI93;Perioden;Bedrijven_1;TotaalAantalWerkzamePersonen_2;TotaalAantalFTE_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEVanDeEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetHoofdactiviteitTotaal_8;VerkopenVanZelfvervaardigdeProducten_9;IndustrieleDiensten_10;NettoOmzetNevenactiviteitenTotaal_11;VerkopenVanHandelsgoederen_12;NietIndustrieleDiensten_13;NettoOmzetBuitenland_14;OmzetHoofdactiviteitTotaalBuitenland_15;VerkopenUitProductieInEULanden_16;VerkopenUitProductieInOverigeLanden_17;IndustrieleDienstenEULanden_18;IndustrieleDienstenOverigeLanden_19;OmzetUitNevenactiviteitenBuitenland_20;VerkopenHandelsgoederenEULanden_21;VerkopenHandelsgoederenOverigeLanden_22;NietIndustrieleDienstenEULanden_23;NietIndustrieleDienstenOverigeLanden_24;TotaalOverigeBedrijfsopbrengsten_25;Voorraadmutaties_26;Beginvoorraad_27;Eindvoorraad_28;VergoedingenUitgeleendPersoneel_29;GeactiveerdeKostenZelfvervaardigde_30;OntvangenRestitutieSubsidiebedragen_31;BedrijfsschadeUitkeringen_32;OverigeOpbrengstenNietEldersGes_33;TotaleBedrijfslasten_34;InkoopwaardeOmzetTotaal_35;InkoopwaardeGrondEnHulpstoffen_36;BeginvoorraadGrondEnHulpstoffen_37;InkopenGrondEnHulpstoffen_38;EindvoorraadGrondEnHulpstoffen_39;InkoopwaardeHandelsgoederen_40;BeginvoorraadHandelsgoederen_41;InkoopkostenVanHandelsgoederen_42;EindvoorraadHandelsgoederen_43;TotaalOverigeInkoopwaarde_44;KostenUitbesteedWerk_45;InkoopwaardeNietEldersGenoemd_46;Arbeidskosten_47;BrutoLonenEnSalarissen_48;WerkgeversdeelSocVerzekeringspremies_49;PremiesPensioenVUTInkoopsommenEnz_50;OverigeSocialeLasten_51;OverigeBedrijfslasten_52;OverigeKostenMBTPersoneel_53;BetaaldeBedragenAanUitzendbedrijven_54;KostenIngehuurdPersoneel_55;KostenStudieOfOpleiding_56;OverigePersoneelskosten_57;KostenVervoermiddelen_58;KostenHuurEnLeaseVanVervoermiddelen_59;KostenReparatieOnderhoudVervoermid_60;BrandstofkostenVervoermiddelen_61;Motorrijtuigenbelasting_62;KostenVerzekeringVervoermiddelen_63;OverigeAutokosten_64;KostenEnergieverbruik_65;KostenAardgasverbruik_66;KostenElektriciteitsverbruik_67;KostenVerbruikOverigeEnergiedragers_68;KostenVanHuisvesting_69;KostenHuurLeaseGebouwenTerreinen_70;KostenOnderhoudRepGebouwenTerreinen_71;SchoonmaakkostenVanGebouwenEnTerrein_72;MilieuheffingenEnZuiveringslasten_73;Onroerendezaakbelasting_74;KostenVerzekeringGebouwenEnTerreinen_75;OverigeHuisvestingskosten_76;KostenMachinesInstallatiesED_77;KostenHuurLeaseMachInstallatED_78;KostenReparatieMachinesED_79;OverigeMachineEnInventariskosten_80;Verkoopkosten_81;ReclameBeursEnRepresentatiekosten_82;Agentenprovisie_83;KostenReisVerblijfEnRepresentatie_84;OnderzoekOntwikkelingDoorDerden_85;OverigeVerkoopkosten_86;Communicatiekosten_87;KostenVanDienstverleningDoorDerden_88;Bankzaken_89;OverigeVerzekeringspremies_90;AccountantsEnAdvieskosten_91;Automatiseringskosten_92;KostenVuilafvoerEnVuilverwerking_93;OvKostenDienstverleningDoorDerden_94;OverigeBedrijfslasten_95;OctrooirechtenLicenties_96;BetalingenIntraconcerndienstenBeheer_97;KantoorbehoeftenContributiesAbonnement_98;KostenOverigeHuurOperationeleLease_99;OverigeKostprijsverhogendeBelastingen_100;KostenOnderhoudRepOverigeActiva_101;OngespecificeerdeAlgemeneKosten_102;AfschrijvingenOpVasteActiva_103;Bedrijfsresultaat_104;FinancieleLasten_105;FinancieelResultaat_106;FinancieleBaten_107;SaldoVoorzieningen_108;OnttrekkingenVrijvalVanVoorzieningen_109;ToevoegingenAanVoorzieningen_110;SaldoBuitengewoneBatenMinusLasten_111;BuitengewoneBaten_112;BuitengewoneLasten_113;ResultaatVoorBelastingen_114
1744;3001 Vervaardiging van kantoormachines;2004;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1745;3001 Vervaardiging van kantoormachines;2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1746;3002 Vervaardiging van computers;2000;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1747;3002 Vervaardiging van computers;2001;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1748;3002 Vervaardiging van computers;2002;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1749;3002 Vervaardiging van computers;2003;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1750;3002 Vervaardiging van computers;2004;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1751;3002 Vervaardiging van computers;2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1752;31 Vervaardiging van overige..;2000;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1753;31 Vervaardiging van overige..;2001;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1754;31 Vervaardiging van overige..;2002;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1755;31 Vervaardiging van overige..;2003;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1756;31 Vervaardiging van overige..;2004;35.0;105.0;101.0;90.0;87.0;2224.0;2210.0;1737.0;1545.0;192.0;473.0;471.0;3.0;1255.0;983.0;459.0;490.0;27.0;7.0;272.0;222.0;49.0;1.0;0.0;14.0;-3.0;295.0;292.0;1.0;3.0;3.0;0.0;10.0;2125.0;1270.0;869.0;90.0;878.0;99.0;345.0;50.0;349.0;53.0;55.0;32.0;24.0;461.0;376.0;43.0;37.0;5.0;312.0;74.0;49.0;7.0;4.0;14.0;12.0;10.0;0.0;1.0;0.0;0.0;0.0;22.0;10.0;12.0;0.0;31.0;16.0;6.0;3.0;1.0;1.0;3.0;2.0;36.0;3.0;29.0;3.0;48.0;8.0;11.0;14.0;6.0;9.0;6.0;40.0;1.0;2.0;7.0;12.0;2.0;15.0;43.0;14.0;14.0;5.0;0.0;0.0;0.0;11.0;83.0;99.0;19.0;-7.0;12.0;-6.0;1.0;7.0;-11.0;5.0;16.0;76.0
1757;31 Vervaardiging van overige..;2005;30.0;98.0;94.0;85.0;81.0;2308.0;2238.0;1658.0;1485.0;173.0;581.0;579.0;2.0;1236.0;880.0;486.0;374.0;19.0;1.0;356.0;282.0;74.0;0.0;0.0;70.0;11.0;278.0;289.0;0.0;5.0;2.0;0.0;51.0;2186.0;1336.0;841.0;87.0;835.0;82.0;459.0;48.0;463.0;52.0;37.0;34.0;3.0;441.0;361.0;40.0;36.0;4.0;336.0;76.0;49.0;8.0;4.0;14.0;13.0;10.0;0.0;2.0;0.0;0.0;0.0;27.0;13.0;14.0;0.0;25.0;11.0;6.0;3.0;1.0;1.0;3.0;1.0;36.0;3.0;29.0;3.0;73.0;9.0;6.0;16.0;6.0;36.0;5.0;37.0;1.0;3.0;9.0;12.0;2.0;10.0;44.0;12.0;17.0;5.0;0.0;0.0;0.0;10.0;73.0;122.0;28.0;151.0;178.0;-10.0;1.0;10.0;-9.0;9.0;18.0;254.0
1758;311 Vervaardiging van elektromotoren..;2000;10.0;18.0;18.0;16.0;15.0;270.0;266.0;242.0;;;24.0;;;0.0;;;;;;;;;;;4.0;3.0;45.0;48.0;0.0;0.0;0.0;0.0;0.0;258.0;149.0;114.0;11.0;115.0;11.0;21.0;9.0;22.0;10.0;14.0;14.0;0.0;61.0;50.0;6.0;4.0;1.0;38.0;12.0;9.0;0.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;6.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;0.0;1.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;10.0;12.0;4.0;-3.0;1.0;-1.0;0.0;1.0;-2.0;1.0;3.0;7.0
1759;311 Vervaardiging van elektromotoren..;2001;10.0;31.0;29.0;28.0;26.0;632.0;621.0;585.0;214.0;371.0;36.0;10.0;26.0;161.0;160.0;34.0;122.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;11.0;10.0;51.0;60.0;0.0;0.0;0.0;0.0;1.0;626.0;408.0;136.0;17.0;146.0;26.0;7.0;4.0;7.0;4.0;264.0;6.0;258.0;121.0;102.0;11.0;8.0;1.0;85.0;27.0;24.0;0.0;1.0;2.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;12.0;7.0;2.0;1.0;0.0;0.0;0.0;1.0;4.0;1.0;2.0;0.0;12.0;3.0;0.0;4.0;1.0;3.0;1.0;10.0;0.0;2.0;1.0;2.0;0.0;5.0;10.0;0.0;6.0;2.0;0.0;0.0;0.0;2.0;13.0;6.0;8.0;-7.0;0.0;-7.0;5.0;13.0;9.0;10.0;1.0;0.0
1760;311 Vervaardiging van elektromotoren..;2002;10.0;26.0;25.0;24.0;23.0;559.0;550.0;518.0;144.0;374.0;32.0;8.0;24.0;119.0;118.0;45.0;45.0;27.0;1.0;1.0;1.0;0.0;0.0;0.0;9.0;8.0;44.0;53.0;0.0;0.0;0.0;0.0;0.0;551.0;361.0;93.0;7.0;93.0;7.0;6.0;4.0;6.0;4.0;262.0;5.0;257.0;113.0;91.0;13.0;8.0;1.0;67.0;21.0;20.0;0.0;0.0;1.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;9.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;0.0;9.0;3.0;0.0;4.0;0.0;1.0;2.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;9.0;0.0;5.0;1.0;0.0;0.0;0.0;3.0;11.0;8.0;5.0;-5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
1761;311 Vervaardiging van elektromotoren..;2003;5.0;20.0;19.0;19.0;18.0;373.0;387.0;298.0;99.0;198.0;90.0;88.0;1.0;103.0;103.0;34.0;27.0;38.0;4.0;0.0;0.0;0.0;0.0;0.0;-14.0;-15.0;52.0;37.0;0.0;0.0;0.0;0.0;0.0;365.0;216.0;121.0;9.0;121.0;8.0;41.0;0.0;41.0;0.0;54.0;24.0;30.0;94.0;77.0;11.0;5.0;1.0;46.0;10.0;8.0;0.0;1.0;1.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;8.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;7.0;2.0;0.0;3.0;0.0;2.0;0.0;6.0;0.0;0.0;1.0;3.0;0.0;1.0;6.0;0.0;4.0;1.0;0.0;0.0;0.0;2.0;9.0;8.0;2.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
1762;311 Vervaardiging van elektromotoren..;2004;5.0;17.0;16.0;16.0;15.0;358.0;364.0;211.0;99.0;112.0;152.0;152.0;0.0;112.0;92.0;29.0;39.0;22.0;2.0;20.0;20.0;0.0;0.0;0.0;-5.0;-7.0;36.0;29.0;0.0;1.0;0.0;0.0;1.0;345.0;200.0;88.0;9.0;87.0;8.0;109.0;35.0;113.0;38.0;3.0;3.0;0.0;84.0;67.0;8.0;8.0;1.0;47.0;10.0;9.0;0.0;1.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;7.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;7.0;2.0;0.0;3.0;0.0;2.0;0.0;6.0;0.0;0.0;1.0;4.0;0.0;1.0;9.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;13.0;14.0;4.0;-1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
1763;311 Vervaardiging van elektromotoren..;2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1764;312 Vervaardiging van schakel- en..;2000;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1765;312 Vervaardiging van schakel- en..;2001;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1766;312 Vervaardiging van schakel- en..;2002;15.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1767;312 Vervaardiging van schakel- en..;2003;15.0;33.0;32.0;26.0;26.0;516.0;517.0;326.0;278.0;47.0;191.0;191.0;0.0;333.0;154.0;81.0;70.0;2.0;1.0;179.0;134.0;45.0;0.0;0.0;-1.0;-3.0;43.0;40.0;0.0;2.0;0.0;1.0;0.0;468.0;268.0;133.0;31.0;126.0;24.0;127.0;9.0;127.0;9.0;8.0;7.0;1.0;111.0;90.0;11.0;8.0;2.0;66.0;21.0;13.0;5.0;1.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;9.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;5.0;0.0;8.0;2.0;0.0;3.0;2.0;1.0;2.0;8.0;0.0;1.0;1.0;3.0;0.0;2.0;6.0;1.0;2.0;1.0;0.0;0.0;0.0;3.0;21.0;48.0;4.0;-2.0;2.0;1.0;2.0;0.0;-12.0;4.0;16.0;36.0
1768;312 Vervaardiging van schakel- en..;2004;10.0;31.0;30.0;24.0;23.0;586.0;579.0;351.0;303.0;48.0;228.0;228.0;0.0;410.0;204.0;114.0;87.0;2.0;1.0;206.0;170.0;36.0;0.0;0.0;7.0;5.0;36.0;40.0;0.0;2.0;1.0;0.0;0.0;535.0;325.0;156.0;20.0;160.0;24.0;162.0;9.0;163.0;10.0;7.0;6.0;1.0;110.0;91.0;11.0;8.0;1.0;81.0;26.0;17.0;6.0;1.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;8.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;8.0;2.0;0.0;3.0;1.0;1.0;2.0;6.0;0.0;1.0;2.0;2.0;0.0;1.0;20.0;10.0;6.0;1.0;0.0;0.0;0.0;3.0;19.0;51.0;4.0;-1.0;3.0;0.0;0.0;0.0;-10.0;0.0;11.0;40.0
1769;312 Vervaardiging van schakel- en..;2005;10.0;29.0;27.0;22.0;21.0;557.0;551.0;286.0;265.0;20.0;265.0;265.0;0.0;405.0;158.0;116.0;41.0;1.0;0.0;247.0;192.0;55.0;0.0;0.0;6.0;2.0;26.0;28.0;0.0;4.0;0.0;0.0;0.0;500.0;298.0;120.0;21.0;118.0;18.0;176.0;9.0;178.0;10.0;1.0;1.0;0.0;100.0;81.0;11.0;9.0;0.0;81.0;28.0;17.0;7.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;6.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;6.0;0.0;8.0;2.0;1.0;3.0;0.0;1.0;1.0;6.0;0.0;1.0;1.0;3.0;0.0;1.0;21.0;8.0;8.0;1.0;0.0;0.0;0.0;5.0;20.0;57.0;5.0;163.0;168.0;0.0;0.0;0.0;-5.0;2.0;7.0;215.0
1770;313 Vervaardiging van geïsoleerde..;2000;5.0;31.0;30.0;28.0;27.0;709.0;701.0;577.0;;;124.0;;;0.0;;;;;;;;;;;8.0;7.0;84.0;91.0;0.0;0.0;0.0;0.0;1.0;628.0;412.0;303.0;29.0;307.0;32.0;105.0;6.0;105.0;6.0;4.0;0.0;3.0;115.0;92.0;12.0;7.0;4.0;79.0;18.0;12.0;1.0;1.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;6.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;15.0;1.0;12.0;2.0;11.0;3.0;4.0;4.0;0.0;0.0;1.0;8.0;0.0;0.0;2.0;3.0;1.0;1.0;13.0;0.0;2.0;2.0;0.0;0.0;0.0;9.0;21.0;81.0;7.0;-6.0;2.0;-10.0;3.0;13.0;0.0;0.0;0.0;66.0
1771;313 Vervaardiging van geïsoleerde..;2001;5.0;29.0;28.0;27.0;26.0;678.0;671.0;556.0;544.0;12.0;114.0;111.0;4.0;292.0;247.0;173.0;71.0;1.0;2.0;45.0;36.0;9.0;0.0;0.0;7.0;6.0;94.0;99.0;0.0;0.0;0.0;0.0;1.0;641.0;416.0;323.0;32.0;322.0;31.0;90.0;6.0;91.0;7.0;3.0;0.0;3.0;122.0;98.0;12.0;9.0;3.0;81.0;16.0;11.0;1.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;5.0;0.0;6.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;13.0;2.0;10.0;2.0;13.0;3.0;5.0;4.0;0.0;0.0;2.0;9.0;0.0;0.0;2.0;1.0;1.0;4.0;13.0;0.0;2.0;1.0;0.0;0.0;0.0;9.0;22.0;36.0;10.0;-8.0;2.0;1.0;6.0;5.0;2.0;7.0;5.0;32.0
1772;313 Vervaardiging van geïsoleerde..;2002;5.0;29.0;28.0;28.0;28.0;550.0;584.0;487.0;472.0;15.0;97.0;81.0;16.0;290.0;227.0;160.0;64.0;3.0;0.0;63.0;40.0;8.0;7.0;8.0;-34.0;-36.0;132.0;96.0;0.0;0.0;1.0;0.0;1.0;545.0;313.0;227.0;37.0;221.0;31.0;68.0;11.0;65.0;8.0;19.0;18.0;1.0;143.0;110.0;12.0;18.0;2.0;66.0;9.0;5.0;0.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;6.0;0.0;7.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;14.0;2.0;11.0;2.0;9.0;2.0;1.0;3.0;1.0;2.0;2.0;10.0;0.0;0.0;2.0;2.0;1.0;4.0;5.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;23.0;5.0;7.0;-5.0;2.0;7.0;12.0;4.0;-10.0;0.0;10.0;-3.0
1773;313 Vervaardiging van geïsoleerde..;2003;10.0;27.0;26.0;26.0;26.0;555.0;566.0;475.0;457.0;18.0;91.0;89.0;2.0;270.0;223.0;158.0;57.0;3.0;5.0;47.0;34.0;13.0;0.0;0.0;-11.0;-13.0;100.0;87.0;0.0;0.0;1.0;0.0;1.0;527.0;302.0;220.0;31.0;222.0;33.0;75.0;8.0;73.0;6.0;7.0;6.0;1.0;137.0;104.0;11.0;18.0;3.0;64.0;9.0;5.0;1.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;6.0;0.0;6.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;13.0;2.0;10.0;1.0;10.0;2.0;1.0;3.0;0.0;3.0;1.0;10.0;0.0;0.0;1.0;2.0;1.0;5.0;5.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;24.0;27.0;4.0;-2.0;1.0;5.0;7.0;2.0;-4.0;1.0;5.0;26.0
1774;313 Vervaardiging van geïsoleerde..;2004;10.0;26.0;24.0;24.0;23.0;599.0;594.0;508.0;496.0;12.0;86.0;84.0;2.0;265.0;221.0;165.0;51.0;2.0;3.0;44.0;30.0;13.0;1.0;0.0;5.0;4.0;92.0;96.0;0.0;0.0;0.0;0.0;0.0;608.0;391.0;307.0;33.0;309.0;35.0;68.0;6.0;68.0;5.0;16.0;5.0;11.0;124.0;99.0;11.0;12.0;3.0;65.0;10.0;5.0;0.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;6.0;0.0;6.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;11.0;1.0;9.0;1.0;13.0;2.0;5.0;2.0;1.0;3.0;1.0;9.0;0.0;0.0;2.0;1.0;1.0;4.0;5.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;28.0;-10.0;3.0;-2.0;1.0;-4.0;1.0;5.0;-1.0;0.0;1.0;-16.0
1775;313 Vervaardiging van geïsoleerde..;2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1776;314 Vervaardiging van accumulatoren,..;2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1777;314 Vervaardiging van accumulatoren,..;2001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1778;314 Vervaardiging van accumulatoren,..;2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1779;314 Vervaardiging van accumulatoren,..;2003;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1780;314 Vervaardiging van accumulatoren,..;2004;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1781;314 Vervaardiging van accumulatoren,..;2005;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1782;315 Vervaardiging van elektrische..;2000;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1783;315 Vervaardiging van elektrische..;2001;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1784;315 Vervaardiging van elektrische..;2002;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1785;315 Vervaardiging van elektrische..;2003;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1786;315 Vervaardiging van elektrische..;2004;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1787;315 Vervaardiging van elektrische..;2005;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1788;316 Vervaardiging van overige..;2000;10.0;24.0;23.0;20.0;19.0;490.0;482.0;405.0;;;77.0;;;0.0;;;;;;;;;;;8.0;5.0;27.0;32.0;0.0;1.0;1.0;0.0;1.0;456.0;270.0;201.0;22.0;203.0;23.0;56.0;6.0;58.0;7.0;12.0;12.0;0.0;89.0;69.0;11.0;6.0;3.0;78.0;22.0;16.0;0.0;1.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;5.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0;10.0;0.0;9.0;2.0;1.0;3.0;3.0;1.0;1.0;5.0;0.0;1.0;1.0;1.0;1.0;1.0;14.0;3.0;7.0;1.0;0.0;0.0;0.0;3.0;19.0;34.0;6.0;-4.0;2.0;-7.0;1.0;8.0;2.0;10.0;8.0;26.0
