ID;Grensovergang;PlaatsVanLading;PlaatsVanLossing;TypeSchip;NationaliteitVlagVanHetSchip;Periode;AantalReizen_1;Laadvermogen_2;VaartuigkilometersTotaal_3;VaartuigkilometersInNederland_4;AantalBeladenReizen_5;Laadvermogen_6;VaartuigkilometersTotaal_7;VaartuigkilometersInNederland_8;LaadvermogentonkilometersTotaal_9;LaadvermogentonkilometersInNederland_10;LaadvermogentonkilometersTotaal_11;LaadvermogentonkilometersInNederland_12;LadingtonkilometersTotaal_13;LadingtonkilometersInNederland_14;TotaalVervoerdGewicht_15;LandbouwproductenDieren_16;VoedingsproductenVeevoeder_17;VasteBrandstoffen_18;AardolienAardolieproducten_19;ErtsenEnMetaalresiduen_20;MetalenMetalenHalffabrikaten_21;RuweMineralenEnBouwmaterialen_22;Meststoffen_23;ChemischeProducten_24;OverigeGoederenEnFabrikaten_25
3878;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;2002;186;390;124488;34637;12;20;5618;2273;264152;72596;8377;3683;6141;2588;14;0;0;0;1;0;0;0;1;12;0
3879;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;2003;295;634;175871;54921;30;70;16410;5631;382814;117934;39410;13047;13323;5076;27;0;0;0;20;0;1;0;0;6;0
3880;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;2004;160;334;94476;30117;154;321;91611;29001;202154;62766;195983;60407;29708;11853;62;0;0;0;22;0;5;0;0;34;2
3881;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;2005;145;293;90564;27327;136;276;85069;25602;183627;54863;172903;51582;27204;8658;46;0;0;0;28;0;1;0;1;15;2
3882;Lobith;0;België totaal;Duwtankbak;Alle vlaggen;2006;123;217;65208;23439;120;213;63847;22830;119154;41190;116795;40265;14068;6718;34;0;0;0;19;0;0;1;1;14;0
3883;Lobith;0;België totaal;Duwtankbak;Nederlandse;1996;137;263;93244;25462;30;40;18011;5560;185818;48952;24700;7456;17689;5449;29;0;0;0;7;0;0;0;0;23;0
3884;Lobith;0;België totaal;Duwtankbak;Nederlandse;1997;417;807;274193;79314;88;121;34570;16444;554915;154253;49825;22623;32538;15825;85;0;0;0;5;0;0;0;0;80;0
3885;Lobith;0;België totaal;Duwtankbak;Nederlandse;1998;244;437;157644;45305;85;104;33354;15741;305768;81173;42549;19278;29658;13661;74;0;0;0;1;0;0;0;0;73;0
3886;Lobith;0;België totaal;Duwtankbak;Nederlandse;1999;153;273;95426;28747;47;56;15666;8633;187163;51462;18895;10188;14456;7830;43;0;2;0;1;0;0;0;0;40;0
3887;Lobith;0;België totaal;Duwtankbak;Nederlandse;2000;199;365;116465;39557;39;54;14754;7261;227557;72853;20864;10192;18368;8887;48;0;2;0;2;0;0;0;0;44;0
3888;Lobith;0;België totaal;Duwtankbak;Nederlandse;2001;0;0;0;0;0;0;0;0;0;0;0;0;1429;653;4;0;0;0;0;0;0;0;0;4;0
3889;Lobith;0;België totaal;Duwtankbak;Nederlandse;2002;100;201;70695;18590;11;19;3991;2036;145158;37354;6854;3461;4618;2366;13;0;0;0;1;0;0;0;0;12;0
3890;Lobith;0;België totaal;Duwtankbak;Nederlandse;2003;158;343;102051;29388;12;24;6296;2232;225008;63758;12747;4379;8671;3112;17;0;0;0;14;0;0;0;0;3;0
3891;Lobith;0;België totaal;Duwtankbak;Nederlandse;2004;95;200;59375;17721;92;194;57455;17163;129670;37367;125423;36133;3289;1592;9;0;0;0;7;0;0;0;0;1;0
3892;Lobith;0;België totaal;Duwtankbak;Nederlandse;2005;60;127;32877;11160;56;118;30869;10416;71578;23662;66671;21917;9242;3081;17;0;0;0;9;0;0;0;0;8;0
3893;Lobith;0;België totaal;Duwtankbak;Nederlandse;2006;46;70;19066;8556;46;70;19066;8556;30313;13072;30313;13072;8414;4449;24;0;0;0;12;0;0;0;0;12;0
3894;Lobith;0;België totaal;Duwtankbak;Duitse;1996;221;478;123062;41106;38;87;12209;7068;262157;88885;28063;16253;15441;8879;48;0;2;0;0;0;0;0;0;45;0
3895;Lobith;0;België totaal;Duwtankbak;Duitse;1997;205;442;114000;39534;34;78;12316;6510;244411;84934;28039;14895;17245;9264;48;0;0;0;1;0;0;0;0;45;2
3896;Lobith;0;België totaal;Duwtankbak;Duitse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3897;Lobith;0;België totaal;Duwtankbak;Duitse;1999;0;0;0;0;0;0;0;0;0;0;0;0;1437;606;3;0;0;0;2;0;0;0;0;0;1
3898;Lobith;0;België totaal;Duwtankbak;Duitse;2000;102;230;63255;19280;5;7;5151;678;136234;43597;7368;866;5392;629;5;0;0;0;5;0;0;0;0;0;0
3899;Lobith;0;België totaal;Duwtankbak;Duitse;2001;94;219;45311;17484;6;10;1929;1116;104912;40692;3332;1949;2620;1533;8;0;0;0;7;0;0;0;0;1;0
3900;Lobith;0;België totaal;Duwtankbak;Duitse;2002;0;0;0;0;0;0;0;0;0;0;0;0;1523;222;1;0;0;0;0;0;0;0;1;0;0
3901;Lobith;0;België totaal;Duwtankbak;Duitse;2003;124;253;67169;23115;11;24;5355;2097;138294;47164;11658;4563;4643;1961;10;0;0;0;6;0;1;0;0;3;0
3902;Lobith;0;België totaal;Duwtankbak;Duitse;2004;60;126;32814;11466;57;120;31869;10908;68659;23957;66734;22832;25948;9991;52;0;0;0;14;0;5;0;0;31;2
3903;Lobith;0;België totaal;Duwtankbak;Duitse;2005;56;113;38794;10722;53;109;36694;10113;75910;21244;72824;20440;13748;4026;21;0;0;0;14;0;1;0;1;3;2
3904;Lobith;0;België totaal;Duwtankbak;Duitse;2006;38;73;23393;7425;36;69;22356;7002;43483;13902;41431;13153;1859;443;2;0;0;0;0;0;0;1;1;0;0
3905;Lobith;0;België totaal;Duwtankbak;Belgische;1996;30;29;13616;5580;20;20;9814;3720;13249;5476;9615;3695;6649;2539;14;0;0;0;7;0;0;0;0;7;0
3906;Lobith;0;België totaal;Duwtankbak;Belgische;1997;65;68;22276;12090;46;48;15840;8556;23268;12611;16632;8967;10857;5855;31;0;0;0;0;0;0;0;0;31;0
3907;Lobith;0;België totaal;Duwtankbak;Belgische;1998;0;0;0;0;0;0;0;0;0;0;0;0;502;326;2;0;0;0;0;0;0;0;0;2;0
3908;Lobith;0;België totaal;Duwtankbak;Belgische;1999;0;0;0;0;0;0;0;0;0;0;0;0;463;266;1;0;0;0;0;0;0;0;0;1;0
3909;Lobith;0;België totaal;Duwtankbak;Belgische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3910;Lobith;0;België totaal;Duwtankbak;Belgische;2001;0;0;0;0;0;0;0;0;0;0;0;0;194;112;1;0;0;0;0;0;0;0;0;1;0
3911;Lobith;0;België totaal;Duwtankbak;Belgische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3912;Lobith;0;België totaal;Duwtankbak;Belgische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3913;Lobith;0;België totaal;Duwtankbak;Belgische;2004;5;8;2287;930;5;8;2287;930;3825;1442;3825;1442;471;270;1;0;0;0;0;0;0;0;0;1;0
3914;Lobith;0;België totaal;Duwtankbak;Belgische;2005;18;29;10935;3348;16;25;9548;2976;18915;5429;16184;4697;4206;1548;8;0;0;0;5;0;0;0;0;4;0
3915;Lobith;0;België totaal;Duwtankbak;Belgische;2006;17;27;7053;3366;16;26;6729;3180;11782;5464;11475;5289;2705;1543;7;0;0;0;6;0;0;0;0;1;0
3916;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3917;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3918;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3919;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3920;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3921;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3922;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3923;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3924;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3925;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3926;Lobith;0;België totaal;Duwtankbak;Oostenrijkse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3927;Lobith;0;België totaal;Duwtankbak;Zwitserse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3928;Lobith;0;België totaal;Duwtankbak;Zwitserse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3929;Lobith;0;België totaal;Duwtankbak;Zwitserse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3930;Lobith;0;België totaal;Duwtankbak;Zwitserse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3931;Lobith;0;België totaal;Duwtankbak;Zwitserse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3932;Lobith;0;België totaal;Duwtankbak;Zwitserse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3933;Lobith;0;België totaal;Duwtankbak;Zwitserse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3934;Lobith;0;België totaal;Duwtankbak;Zwitserse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3935;Lobith;0;België totaal;Duwtankbak;Zwitserse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3936;Lobith;0;België totaal;Duwtankbak;Zwitserse;2005;10;20;7241;1911;10;20;7241;1911;14166;3735;14166;3735;7;2;0;0;0;0;0;0;0;0;0;0;0
3937;Lobith;0;België totaal;Duwtankbak;Zwitserse;2006;22;47;15696;4092;22;47;15696;4092;33576;8752;33576;8752;1090;283;2;0;0;0;2;0;0;0;0;0;0
3938;Lobith;0;België totaal;Duwtankbak;Tsjechische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3939;Lobith;0;België totaal;Duwtankbak;Tsjechische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3940;Lobith;0;België totaal;Duwtankbak;Tsjechische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3941;Lobith;0;België totaal;Duwtankbak;Tsjechische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3942;Lobith;0;België totaal;Duwtankbak;Tsjechische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3943;Lobith;0;België totaal;Duwtankbak;Tsjechische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3944;Lobith;0;België totaal;Duwtankbak;Tsjechische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3945;Lobith;0;België totaal;Duwtankbak;Tsjechische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3946;Lobith;0;België totaal;Duwtankbak;Tsjechische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3947;Lobith;0;België totaal;Duwtankbak;Tsjechische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3948;Lobith;0;België totaal;Duwtankbak;Tsjechische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3949;Lobith;0;België totaal;Duwtankbak;Franse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3950;Lobith;0;België totaal;Duwtankbak;Franse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3951;Lobith;0;België totaal;Duwtankbak;Franse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3952;Lobith;0;België totaal;Duwtankbak;Franse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3953;Lobith;0;België totaal;Duwtankbak;Franse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3954;Lobith;0;België totaal;Duwtankbak;Franse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3955;Lobith;0;België totaal;Duwtankbak;Franse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3956;Lobith;0;België totaal;Duwtankbak;Franse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3957;Lobith;0;België totaal;Duwtankbak;Franse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3958;Lobith;0;België totaal;Duwtankbak;Franse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3959;Lobith;0;België totaal;Duwtankbak;Franse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3960;Lobith;0;België totaal;Duwtankbak;Luxemburgse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3961;Lobith;0;België totaal;Duwtankbak;Luxemburgse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3962;Lobith;0;België totaal;Duwtankbak;Luxemburgse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3963;Lobith;0;België totaal;Duwtankbak;Luxemburgse;1999;0;0;0;0;0;0;0;0;0;0;0;0;48;19;0;0;0;0;0;0;0;0;0;0;0
3964;Lobith;0;België totaal;Duwtankbak;Luxemburgse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3965;Lobith;0;België totaal;Duwtankbak;Luxemburgse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3966;Lobith;0;België totaal;Duwtankbak;Luxemburgse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3967;Lobith;0;België totaal;Duwtankbak;Luxemburgse;2003;9;30;5333;1674;7;22;4759;1302;17283;5581;15005;4105;10;3;0;0;0;0;0;0;0;0;0;0;0
3968;Lobith;0;België totaal;Duwtankbak;Luxemburgse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3969;Lobith;0;België totaal;Duwtankbak;Luxemburgse;2005;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3970;Lobith;0;België totaal;Duwtankbak;Luxemburgse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3971;Lobith;0;België totaal;Duwtankbak;Poolse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3972;Lobith;0;België totaal;Duwtankbak;Poolse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3973;Lobith;0;België totaal;Duwtankbak;Poolse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3974;Lobith;0;België totaal;Duwtankbak;Poolse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3975;Lobith;0;België totaal;Duwtankbak;Poolse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3976;Lobith;0;België totaal;Duwtankbak;Poolse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3977;Lobith;0;België totaal;Duwtankbak;Poolse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3978;Lobith;0;België totaal;Duwtankbak;Poolse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3979;Lobith;0;België totaal;Duwtankbak;Poolse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3980;Lobith;0;België totaal;Duwtankbak;Poolse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3981;Lobith;0;België totaal;Duwtankbak;Poolse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3982;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3983;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3984;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3985;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3986;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3987;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3988;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3989;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3990;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3991;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3992;Lobith;0;België totaal;Duwtankbak;Overige vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3993;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;1996;21;27;18626;3906;18;23;17654;3348;23421;5064;22111;4312;15802;3158;17;0;4;0;0;0;1;0;10;0;2
3994;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;1997;36;50;22848;7023;22;29;17873;4368;31433;9678;24131;5808;15665;3838;19;6;1;0;0;1;2;0;8;0;1
3995;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;1998;21;19;9053;4008;2;3;1201;423;7683;3715;1639;551;3696;1100;5;0;0;0;0;0;2;1;2;0;0
3996;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;1999;33;41;20903;6371;17;21;11172;3293;24845;7875;13393;4070;11351;3473;18;6;0;0;0;0;1;6;1;0;3
3997;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;2000;16;19;10186;3291;0;0;0;0;11328;3912;0;0;22151;4492;22;10;3;0;0;0;1;4;0;1;3
3998;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;2001;23;22;20951;4307;9;10;12144;1703;19625;4168;11602;1826;9201;1213;6;1;2;0;0;0;2;0;0;0;2
3999;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;2002;4;3;1720;795;0;0;0;0;964;596;0;0;2188;403;2;1;0;0;0;0;0;1;0;0;0
4000;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;2003;11;16;10043;2111;8;10;8957;1502;12956;3161;10815;1922;6846;1186;6;3;1;0;0;2;0;1;0;0;0
4001;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;2004;11;12;6362;2046;5;6;2913;930;6115;2216;3208;1125;1598;617;3;0;0;0;0;0;3;0;0;0;0
4002;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;2005;17;25;9941;3147;15;19;9435;2775;12604;4647;11190;3608;7754;2242;12;2;0;3;0;0;0;2;4;0;1
4003;Lobith;0;België totaal;Sleepvrachtschip;Alle vlaggen;2006;22;23;13718;4281;17;20;10909;3351;14281;4468;12479;3921;8813;2390;12;1;0;0;0;0;0;4;4;0;3
4004;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;1996;13;15;13506;2418;10;11;12534;1860;15449;2747;14139;1995;9191;1237;7;0;4;0;0;0;1;0;0;0;2
4005;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;1997;27;37;16518;4926;16;21;12827;2880;22748;6762;17267;3737;10485;2238;13;4;1;0;0;0;2;0;6;0;0
4006;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;1998;0;0;0;0;0;0;0;0;0;0;0;0;2407;752;4;0;0;0;0;0;2;0;2;0;0
4007;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;1999;22;30;14363;4325;10;11;6624;1991;17940;5826;7383;2280;6062;1842;9;3;0;0;0;0;0;3;0;0;2
4008;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;2000;0;0;0;0;0;0;0;0;0;0;0;0;16650;3131;16;8;3;0;0;0;1;0;0;1;3
4009;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;2001;19;22;18522;3563;9;10;12144;1703;19594;4158;11602;1826;9201;1213;6;1;2;0;0;0;2;0;0;0;2
4010;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;2002;0;0;0;0;0;0;0;0;0;0;0;0;2188;403;2;1;0;0;0;0;0;1;0;0;0
4011;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;2003;10;14;9685;1874;8;10;8957;1502;11955;2499;10815;1922;6846;1186;6;3;1;0;0;2;0;1;0;0;0
4012;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;2004;0;0;0;0;0;0;0;0;0;0;0;0;1439;580;3;0;0;0;0;0;3;0;0;0;0
4013;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;2005;13;16;8196;2403;13;16;8196;2403;9687;2951;9687;2951;7179;1870;10;2;0;1;0;0;0;2;4;0;1
4014;Lobith;0;België totaal;Sleepvrachtschip;Nederlandse;2006;20;22;11450;3807;15;19;8641;2877;12541;4105;10740;3557;8132;2248;12;1;0;0;0;0;0;4;4;0;2
4015;Lobith;0;België totaal;Sleepvrachtschip;Duitse;1996;8;12;5120;1488;8;12;5120;1488;7972;2317;7972;2317;6611;1921;10;0;0;0;0;0;0;0;10;0;0
4016;Lobith;0;België totaal;Sleepvrachtschip;Duitse;1997;8;11;5691;1911;6;8;5046;1488;7726;2636;6865;2071;5180;1601;6;2;0;0;0;1;0;0;3;0;1
4017;Lobith;0;België totaal;Sleepvrachtschip;Duitse;1998;0;0;0;0;0;0;0;0;0;0;0;0;1289;348;1;0;0;0;0;0;0;1;0;0;0
4018;Lobith;0;België totaal;Sleepvrachtschip;Duitse;1999;7;10;4548;1302;7;10;4548;1302;6010;1789;6010;1789;5289;1631;9;3;0;0;0;0;1;3;1;0;0
4019;Lobith;0;België totaal;Sleepvrachtschip;Duitse;2000;0;0;0;0;0;0;0;0;0;0;0;0;4948;1155;5;1;0;0;0;0;0;4;0;0;0
4020;Lobith;0;België totaal;Sleepvrachtschip;Duitse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4021;Lobith;0;België totaal;Sleepvrachtschip;Duitse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4022;Lobith;0;België totaal;Sleepvrachtschip;Duitse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4023;Lobith;0;België totaal;Sleepvrachtschip;Duitse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4024;Lobith;0;België totaal;Sleepvrachtschip;Duitse;2005;0;0;0;0;0;0;0;0;0;0;0;0;574;372;2;0;0;2;0;0;0;0;0;0;0
4025;Lobith;0;België totaal;Sleepvrachtschip;Duitse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4026;Lobith;0;België totaal;Sleepvrachtschip;Belgische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4027;Lobith;0;België totaal;Sleepvrachtschip;Belgische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4028;Lobith;0;België totaal;Sleepvrachtschip;Belgische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4029;Lobith;0;België totaal;Sleepvrachtschip;Belgische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4030;Lobith;0;België totaal;Sleepvrachtschip;Belgische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4031;Lobith;0;België totaal;Sleepvrachtschip;Belgische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4032;Lobith;0;België totaal;Sleepvrachtschip;Belgische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4033;Lobith;0;België totaal;Sleepvrachtschip;Belgische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
