ID;SBI1993;Perioden;BanenVanWerknemersTotaal_1;MannelijkeWerknemers_2;VrouwelijkeWerknemers_3
2816;294   Gereedschapswerktuigenindustrie;2003 31 december nader voorlopig;2.5;2.2;0.3
2817;294   Gereedschapswerktuigenindustrie;2004 31 december voorlopig;2.4;2.1;0.3
2818;294   Gereedschapswerktuigenindustrie;2004 31 december nader voorlopig;2.4;2.1;0.3
2819;294   Gereedschapswerktuigenindustrie;2005 31 december voorlopig;2.2;2.0;0.2
2820;295x  Ov. machines (specifieke activ.);1993 30 september;21.4;19.3;2.1
2821;295x  Ov. machines (specifieke activ.);1994 30 september;23.6;21.3;2.3
2822;295x  Ov. machines (specifieke activ.);1995 31 december;24.2;21.8;2.4
2823;295x  Ov. machines (specifieke activ.);1995 31 december nader voorlopig;23.9;21.5;2.4
2824;295x  Ov. machines (specifieke activ.);1996 31 december nader voorlopig;24.9;22.5;2.4
2825;295x  Ov. machines (specifieke activ.);1997 31 december nader voorlopig;24.4;21.9;2.5
2826;295x  Ov. machines (specifieke activ.);1998 31 december nader voorlopig;24.7;22.1;2.6
2827;295x  Ov. machines (specifieke activ.);1999 31 december voorlopig;25.1;22.4;2.7
2828;295x  Ov. machines (specifieke activ.);1999 31 december nader voorlopig;24.8;22.2;2.6
2829;295x  Ov. machines (specifieke activ.);2000 31 december voorlopig;25.8;23.0;2.8
2830;295x  Ov. machines (specifieke activ.);2000 31 december nader voorlopig;25.8;23.0;2.8
2831;295x  Ov. machines (specifieke activ.);2001 31 december voorlopig;25.9;23.0;2.9
2832;295x  Ov. machines (specifieke activ.);2001 31 december nader voorlopig;25.7;22.9;2.8
2833;295x  Ov. machines (specifieke activ.);2002 31 december voorlopig;24.6;21.9;2.6
2834;295x  Ov. machines (specifieke activ.);2002 31 december nader voorlopig;24.3;21.7;2.6
2835;295x  Ov. machines (specifieke activ.);2003 31 december voorlopig;23.5;21.0;2.5
2836;295x  Ov. machines (specifieke activ.);2003 31 december nader voorlopig;23.5;21.0;2.5
2837;295x  Ov. machines (specifieke activ.);2004 31 december voorlopig;22.6;20.1;2.5
2838;295x  Ov. machines (specifieke activ.);2004 31 december nader voorlopig;22.7;20.2;2.5
2839;295x  Ov. machines (specifieke activ.);2005 31 december voorlopig;22.9;20.5;2.4
2840;297   Huishoudelijke apparatenindustrie;1993 30 september;2.1;1.6;0.5
2841;297   Huishoudelijke apparatenindustrie;1994 30 september;2.0;1.5;0.5
2842;297   Huishoudelijke apparatenindustrie;1995 31 december;2.1;1.5;0.6
2843;297   Huishoudelijke apparatenindustrie;1995 31 december nader voorlopig;2.1;1.5;0.6
2844;297   Huishoudelijke apparatenindustrie;1996 31 december nader voorlopig;2.2;1.6;0.6
2845;297   Huishoudelijke apparatenindustrie;1997 31 december nader voorlopig;2.6;2.0;0.6
2846;297   Huishoudelijke apparatenindustrie;1998 31 december nader voorlopig;2.7;2.1;0.6
2847;297   Huishoudelijke apparatenindustrie;1999 31 december voorlopig;2.5;1.9;0.6
2848;297   Huishoudelijke apparatenindustrie;1999 31 december nader voorlopig;2.6;2.1;0.5
2849;297   Huishoudelijke apparatenindustrie;2000 31 december voorlopig;2.6;2.2;0.4
2850;297   Huishoudelijke apparatenindustrie;2000 31 december nader voorlopig;2.4;2.0;0.4
2851;297   Huishoudelijke apparatenindustrie;2001 31 december voorlopig;2.2;1.8;0.4
2852;297   Huishoudelijke apparatenindustrie;2001 31 december nader voorlopig;2.2;1.8;0.4
2853;297   Huishoudelijke apparatenindustrie;2002 31 december voorlopig;2.1;1.7;0.4
2854;297   Huishoudelijke apparatenindustrie;2002 31 december nader voorlopig;2.1;1.7;0.4
2855;297   Huishoudelijke apparatenindustrie;2003 31 december voorlopig;2.1;1.7;0.4
2856;297   Huishoudelijke apparatenindustrie;2003 31 december nader voorlopig;2.1;1.7;0.4
2857;297   Huishoudelijke apparatenindustrie;2004 31 december voorlopig;2.0;1.6;0.4
2858;297   Huishoudelijke apparatenindustrie;2004 31 december nader voorlopig;2.0;1.6;0.4
2859;297   Huishoudelijke apparatenindustrie;2005 31 december voorlopig;2.0;1.6;0.4
2860;30    Kantoormachine- en computerind.;1993 30 september;7.3;6.2;1.1
2861;30    Kantoormachine- en computerind.;1994 30 september;6.8;5.9;0.9
2862;30    Kantoormachine- en computerind.;1995 31 december;7.2;6.1;1.1
2863;30    Kantoormachine- en computerind.;1995 31 december nader voorlopig;7.1;6.0;1.1
2864;30    Kantoormachine- en computerind.;1996 31 december nader voorlopig;7.0;5.9;1.1
2865;30    Kantoormachine- en computerind.;1997 31 december nader voorlopig;7.0;5.8;1.2
2866;30    Kantoormachine- en computerind.;1998 31 december nader voorlopig;7.2;5.9;1.3
2867;30    Kantoormachine- en computerind.;1999 31 december voorlopig;7.2;5.7;1.5
2868;30    Kantoormachine- en computerind.;1999 31 december nader voorlopig;8.3;6.6;1.7
2869;30    Kantoormachine- en computerind.;2000 31 december voorlopig;8.3;6.6;1.7
2870;30    Kantoormachine- en computerind.;2000 31 december nader voorlopig;8.6;6.8;1.8
2871;30    Kantoormachine- en computerind.;2001 31 december voorlopig;8.4;6.6;1.8
2872;30    Kantoormachine- en computerind.;2001 31 december nader voorlopig;8.3;6.6;1.8
2873;30    Kantoormachine- en computerind.;2002 31 december voorlopig;5.7;4.5;1.2
2874;30    Kantoormachine- en computerind.;2002 31 december nader voorlopig;5.4;4.3;1.1
2875;30    Kantoormachine- en computerind.;2003 31 december voorlopig;6.2;5.0;1.1
2876;30    Kantoormachine- en computerind.;2003 31 december nader voorlopig;6.2;5.0;1.1
2877;30    Kantoormachine- en computerind.;2004 31 december voorlopig;5.8;4.8;1.1
2878;30    Kantoormachine- en computerind.;2004 31 december nader voorlopig;5.8;4.8;1.1
2879;30    Kantoormachine- en computerind.;2005 31 december voorlopig;5.2;4.3;0.9
2880;31    Ov. elektrische apparatenindustrie;1993 30 september;20.7;17.2;3.6
2881;31    Ov. elektrische apparatenindustrie;1994 30 september;19.5;16.4;3.1
2882;31    Ov. elektrische apparatenindustrie;1995 31 december;20.7;17.5;3.2
2883;31    Ov. elektrische apparatenindustrie;1995 31 december nader voorlopig;21.6;18.3;3.3
2884;31    Ov. elektrische apparatenindustrie;1996 31 december nader voorlopig;21.8;18.6;3.2
2885;31    Ov. elektrische apparatenindustrie;1997 31 december nader voorlopig;21.7;18.3;3.5
2886;31    Ov. elektrische apparatenindustrie;1998 31 december nader voorlopig;22.3;18.6;3.7
2887;31    Ov. elektrische apparatenindustrie;1999 31 december voorlopig;21.9;17.9;4.0
2888;31    Ov. elektrische apparatenindustrie;1999 31 december nader voorlopig;21.2;17.1;4.1
2889;31    Ov. elektrische apparatenindustrie;2000 31 december voorlopig;22.0;18.2;3.8
2890;31    Ov. elektrische apparatenindustrie;2000 31 december nader voorlopig;21.7;17.9;3.8
2891;31    Ov. elektrische apparatenindustrie;2001 31 december voorlopig;21.6;17.5;4.1
2892;31    Ov. elektrische apparatenindustrie;2001 31 december nader voorlopig;21.3;17.3;4.0
2893;31    Ov. elektrische apparatenindustrie;2002 31 december voorlopig;20.0;16.3;3.7
2894;31    Ov. elektrische apparatenindustrie;2002 31 december nader voorlopig;20.0;16.3;3.7
2895;31    Ov. elektrische apparatenindustrie;2003 31 december voorlopig;17.9;14.7;3.2
2896;31    Ov. elektrische apparatenindustrie;2003 31 december nader voorlopig;17.8;14.6;3.2
2897;31    Ov. elektrische apparatenindustrie;2004 31 december voorlopig;16.8;13.9;2.9
2898;31    Ov. elektrische apparatenindustrie;2004 31 december nader voorlopig;16.9;13.9;2.9
2899;31    Ov. elektrische apparatenindustrie;2005 31 december voorlopig;16.2;13.3;2.9
2900;311   Elektro.-, generator.-, trafo-ind.;1993 30 september;3.5;2.8;0.7
2901;311   Elektro.-, generator.-, trafo-ind.;1994 30 september;2.6;2.2;0.4
2902;311   Elektro.-, generator.-, trafo-ind.;1995 31 december;3.0;2.5;0.4
2903;311   Elektro.-, generator.-, trafo-ind.;1995 31 december nader voorlopig;3.1;2.7;0.4
2904;311   Elektro.-, generator.-, trafo-ind.;1996 31 december nader voorlopig;3.2;2.7;0.5
2905;311   Elektro.-, generator.-, trafo-ind.;1997 31 december nader voorlopig;3.3;2.8;0.5
2906;311   Elektro.-, generator.-, trafo-ind.;1998 31 december nader voorlopig;4.1;3.5;0.6
2907;311   Elektro.-, generator.-, trafo-ind.;1999 31 december voorlopig;3.9;3.2;0.7
2908;311   Elektro.-, generator.-, trafo-ind.;1999 31 december nader voorlopig;3.7;3.0;0.7
2909;311   Elektro.-, generator.-, trafo-ind.;2000 31 december voorlopig;4.0;3.4;0.6
2910;311   Elektro.-, generator.-, trafo-ind.;2000 31 december nader voorlopig;3.9;3.3;0.7
2911;311   Elektro.-, generator.-, trafo-ind.;2001 31 december voorlopig;5.2;4.3;0.9
2912;311   Elektro.-, generator.-, trafo-ind.;2001 31 december nader voorlopig;5.0;4.2;0.9
2913;311   Elektro.-, generator.-, trafo-ind.;2002 31 december voorlopig;4.4;3.7;0.7
2914;311   Elektro.-, generator.-, trafo-ind.;2002 31 december nader voorlopig;4.4;3.7;0.7
2915;311   Elektro.-, generator.-, trafo-ind.;2003 31 december voorlopig;3.9;3.3;0.6
2916;311   Elektro.-, generator.-, trafo-ind.;2003 31 december nader voorlopig;3.9;3.2;0.6
2917;311   Elektro.-, generator.-, trafo-ind.;2004 31 december voorlopig;3.5;3.0;0.5
2918;311   Elektro.-, generator.-, trafo-ind.;2004 31 december nader voorlopig;3.5;3.0;0.5
2919;311   Elektro.-, generator.-, trafo-ind.;2005 31 december voorlopig;3.5;2.9;0.6
2920;312   Schakel-, verdeelinrichtingind.;1993 30 september;6.9;6.0;0.9
2921;312   Schakel-, verdeelinrichtingind.;1994 30 september;6.6;5.4;1.1
2922;312   Schakel-, verdeelinrichtingind.;1995 31 december;6.9;5.8;1.1
2923;312   Schakel-, verdeelinrichtingind.;1995 31 december nader voorlopig;7.2;6.1;1.1
2924;312   Schakel-, verdeelinrichtingind.;1996 31 december nader voorlopig;7.3;6.2;1.1
2925;312   Schakel-, verdeelinrichtingind.;1997 31 december nader voorlopig;7.6;6.5;1.1
2926;312   Schakel-, verdeelinrichtingind.;1998 31 december nader voorlopig;7.0;5.9;1.1
2927;312   Schakel-, verdeelinrichtingind.;1999 31 december voorlopig;6.6;5.5;1.0
2928;312   Schakel-, verdeelinrichtingind.;1999 31 december nader voorlopig;6.3;5.3;1.1
2929;312   Schakel-, verdeelinrichtingind.;2000 31 december voorlopig;6.4;5.3;1.1
2930;312   Schakel-, verdeelinrichtingind.;2000 31 december nader voorlopig;6.4;5.3;1.1
2931;312   Schakel-, verdeelinrichtingind.;2001 31 december voorlopig;5.5;4.5;1.0
2932;312   Schakel-, verdeelinrichtingind.;2001 31 december nader voorlopig;5.5;4.5;1.0
2933;312   Schakel-, verdeelinrichtingind.;2002 31 december voorlopig;4.6;3.8;0.8
2934;312   Schakel-, verdeelinrichtingind.;2002 31 december nader voorlopig;4.6;3.8;0.8
2935;312   Schakel-, verdeelinrichtingind.;2003 31 december voorlopig;3.8;3.1;0.7
2936;312   Schakel-, verdeelinrichtingind.;2003 31 december nader voorlopig;3.8;3.1;0.7
2937;312   Schakel-, verdeelinrichtingind.;2004 31 december voorlopig;3.4;2.9;0.6
2938;312   Schakel-, verdeelinrichtingind.;2004 31 december nader voorlopig;3.4;2.9;0.6
2939;312   Schakel-, verdeelinrichtingind.;2005 31 december voorlopig;3.6;3.0;0.6
2940;313   Geïsoleerde draad- en kabelind.;1993 30 september;2.9;2.5;0.4
2941;313   Geïsoleerde draad- en kabelind.;1994 30 september;3.3;2.9;0.4
2942;313   Geïsoleerde draad- en kabelind.;1995 31 december;3.4;3.0;0.4
2943;313   Geïsoleerde draad- en kabelind.;1995 31 december nader voorlopig;3.5;3.2;0.4
2944;313   Geïsoleerde draad- en kabelind.;1996 31 december nader voorlopig;3.5;3.2;0.3
2945;313   Geïsoleerde draad- en kabelind.;1997 31 december nader voorlopig;3.3;3.0;0.3
2946;313   Geïsoleerde draad- en kabelind.;1998 31 december nader voorlopig;3.3;2.9;0.4
2947;313   Geïsoleerde draad- en kabelind.;1999 31 december voorlopig;3.5;3.1;0.4
2948;313   Geïsoleerde draad- en kabelind.;1999 31 december nader voorlopig;3.4;2.9;0.4
2949;313   Geïsoleerde draad- en kabelind.;2000 31 december voorlopig;3.5;3.1;0.4
2950;313   Geïsoleerde draad- en kabelind.;2000 31 december nader voorlopig;3.5;3.1;0.4
2951;313   Geïsoleerde draad- en kabelind.;2001 31 december voorlopig;3.3;2.9;0.4
2952;313   Geïsoleerde draad- en kabelind.;2001 31 december nader voorlopig;3.3;2.9;0.4
2953;313   Geïsoleerde draad- en kabelind.;2002 31 december voorlopig;3.3;2.9;0.4
2954;313   Geïsoleerde draad- en kabelind.;2002 31 december nader voorlopig;3.3;2.9;0.4
2955;313   Geïsoleerde draad- en kabelind.;2003 31 december voorlopig;3.0;2.6;0.4
2956;313   Geïsoleerde draad- en kabelind.;2003 31 december nader voorlopig;2.9;2.6;0.3
2957;313   Geïsoleerde draad- en kabelind.;2004 31 december voorlopig;2.9;2.6;0.4
2958;313   Geïsoleerde draad- en kabelind.;2004 31 december nader voorlopig;3.0;2.6;0.4
2959;313   Geïsoleerde draad- en kabelind.;2005 31 december voorlopig;2.6;2.2;0.3
2960;314   Accu-, batt.-, elekt. elem. ind.;1993 30 september;0.3;0.3;0.0
2961;314   Accu-, batt.-, elekt. elem. ind.;1994 30 september;0.3;0.3;0.0
2962;314   Accu-, batt.-, elekt. elem. ind.;1995 31 december;0.3;0.3;0.0
2963;314   Accu-, batt.-, elekt. elem. ind.;1995 31 december nader voorlopig;0.3;0.3;0.0
2964;314   Accu-, batt.-, elekt. elem. ind.;1996 31 december nader voorlopig;0.3;0.3;0.0
2965;314   Accu-, batt.-, elekt. elem. ind.;1997 31 december nader voorlopig;0.3;0.3;0.0
2966;314   Accu-, batt.-, elekt. elem. ind.;1998 31 december nader voorlopig;0.3;0.3;0.0
2967;314   Accu-, batt.-, elekt. elem. ind.;1999 31 december voorlopig;0.3;0.2;0.0
2968;314   Accu-, batt.-, elekt. elem. ind.;1999 31 december nader voorlopig;0.3;0.2;0.0
2969;314   Accu-, batt.-, elekt. elem. ind.;2000 31 december voorlopig;0.3;0.2;0.1
2970;314   Accu-, batt.-, elekt. elem. ind.;2000 31 december nader voorlopig;0.3;0.2;0.1
2971;314   Accu-, batt.-, elekt. elem. ind.;2001 31 december voorlopig;0.3;0.2;0.1
2972;314   Accu-, batt.-, elekt. elem. ind.;2001 31 december nader voorlopig;0.3;0.2;0.1
2973;314   Accu-, batt.-, elekt. elem. ind.;2002 31 december voorlopig;0.3;0.2;0.1
2974;314   Accu-, batt.-, elekt. elem. ind.;2002 31 december nader voorlopig;0.3;0.2;0.1
2975;314   Accu-, batt.-, elekt. elem. ind.;2003 31 december voorlopig;0.2;0.1;0.0
2976;314   Accu-, batt.-, elekt. elem. ind.;2003 31 december nader voorlopig;0.2;0.1;0.0
2977;314   Accu-, batt.-, elekt. elem. ind.;2004 31 december voorlopig;0.2;0.2;0.0
2978;314   Accu-, batt.-, elekt. elem. ind.;2004 31 december nader voorlopig;0.2;0.2;0.0
2979;314   Accu-, batt.-, elekt. elem. ind.;2005 31 december voorlopig;0.2;0.2;0.0
2980;315   Elektr. lampen- en verlicht. ind.;1993 30 september;2.6;2.0;0.6
2981;315   Elektr. lampen- en verlicht. ind.;1994 30 september;2.2;1.8;0.4
2982;315   Elektr. lampen- en verlicht. ind.;1995 31 december;2.3;1.9;0.5
2983;315   Elektr. lampen- en verlicht. ind.;1995 31 december nader voorlopig;2.4;2.0;0.5
2984;315   Elektr. lampen- en verlicht. ind.;1996 31 december nader voorlopig;2.7;2.2;0.5
2985;315   Elektr. lampen- en verlicht. ind.;1997 31 december nader voorlopig;2.6;2.0;0.6
2986;315   Elektr. lampen- en verlicht. ind.;1998 31 december nader voorlopig;2.8;2.1;0.6
2987;315   Elektr. lampen- en verlicht. ind.;1999 31 december voorlopig;2.9;2.1;0.7
2988;315   Elektr. lampen- en verlicht. ind.;1999 31 december nader voorlopig;2.8;2.1;0.8
2989;315   Elektr. lampen- en verlicht. ind.;2000 31 december voorlopig;3.1;2.4;0.6
2990;315   Elektr. lampen- en verlicht. ind.;2000 31 december nader voorlopig;3.0;2.3;0.6
2991;315   Elektr. lampen- en verlicht. ind.;2001 31 december voorlopig;2.9;2.2;0.7
2992;315   Elektr. lampen- en verlicht. ind.;2001 31 december nader voorlopig;2.8;2.1;0.7
2993;315   Elektr. lampen- en verlicht. ind.;2002 31 december voorlopig;2.8;2.1;0.7
2994;315   Elektr. lampen- en verlicht. ind.;2002 31 december nader voorlopig;2.8;2.1;0.7
2995;315   Elektr. lampen- en verlicht. ind.;2003 31 december voorlopig;2.7;2.0;0.6
2996;315   Elektr. lampen- en verlicht. ind.;2003 31 december nader voorlopig;2.7;2.0;0.6
2997;315   Elektr. lampen- en verlicht. ind.;2004 31 december voorlopig;2.5;1.9;0.6
2998;315   Elektr. lampen- en verlicht. ind.;2004 31 december nader voorlopig;2.5;1.9;0.6
2999;315   Elektr. lampen- en verlicht. ind.;2005 31 december voorlopig;2.3;1.8;0.5
3000;316   Ov. elektr. benodigdheden;1993 30 september;4.5;3.5;0.9
3001;316   Ov. elektr. benodigdheden;1994 30 september;4.6;3.8;0.8
3002;316   Ov. elektr. benodigdheden;1995 31 december;4.8;4.0;0.8
3003;316   Ov. elektr. benodigdheden;1995 31 december nader voorlopig;5.1;4.2;0.8
3004;316   Ov. elektr. benodigdheden;1996 31 december nader voorlopig;4.8;4.0;0.7
3005;316   Ov. elektr. benodigdheden;1997 31 december nader voorlopig;4.6;3.7;0.9
3006;316   Ov. elektr. benodigdheden;1998 31 december nader voorlopig;4.8;3.9;1.0
3007;316   Ov. elektr. benodigdheden;1999 31 december voorlopig;4.8;3.7;1.0
3008;316   Ov. elektr. benodigdheden;1999 31 december nader voorlopig;4.6;3.6;1.0
3009;316   Ov. elektr. benodigdheden;2000 31 december voorlopig;4.7;3.7;1.0
3010;316   Ov. elektr. benodigdheden;2000 31 december nader voorlopig;4.6;3.7;0.9
3011;316   Ov. elektr. benodigdheden;2001 31 december voorlopig;4.5;3.5;1.0
3012;316   Ov. elektr. benodigdheden;2001 31 december nader voorlopig;4.4;3.4;0.9
3013;316   Ov. elektr. benodigdheden;2002 31 december voorlopig;4.6;3.6;1.0
3014;316   Ov. elektr. benodigdheden;2002 31 december nader voorlopig;4.6;3.6;1.0
3015;316   Ov. elektr. benodigdheden;2003 31 december voorlopig;4.4;3.5;0.9
3016;316   Ov. elektr. benodigdheden;2003 31 december nader voorlopig;4.4;3.5;0.9
3017;316   Ov. elektr. benodigdheden;2004 31 december voorlopig;4.3;3.4;0.8
3018;316   Ov. elektr. benodigdheden;2004 31 december nader voorlopig;4.3;3.4;0.8
3019;316   Ov. elektr. benodigdheden;2005 31 december voorlopig;4.1;3.3;0.8
3020;32x   Audio, med., optische app. e.d.;1993 30 september;74.0;58.5;15.5
3021;32x   Audio, med., optische app. e.d.;1994 30 september;71.9;56.9;15.0
3022;32x   Audio, med., optische app. e.d.;1995 31 december;69.1;53.4;15.7
3023;32x   Audio, med., optische app. e.d.;1995 31 december nader voorlopig;66.8;51.3;15.4
3024;32x   Audio, med., optische app. e.d.;1996 31 december nader voorlopig;67.6;51.5;16.0
3025;32x   Audio, med., optische app. e.d.;1997 31 december nader voorlopig;65.1;49.4;15.8
3026;32x   Audio, med., optische app. e.d.;1998 31 december nader voorlopig;61.6;46.6;15.0
3027;32x   Audio, med., optische app. e.d.;1999 31 december voorlopig;59.4;44.8;14.6
3028;32x   Audio, med., optische app. e.d.;1999 31 december nader voorlopig;65.2;50.3;14.8
3029;32x   Audio, med., optische app. e.d.;2000 31 december voorlopig;65.9;50.2;15.8
3030;32x   Audio, med., optische app. e.d.;2000 31 december nader voorlopig;65.3;49.7;15.5
3031;32x   Audio, med., optische app. e.d.;2001 31 december voorlopig;65.3;49.6;15.7
3032;32x   Audio, med., optische app. e.d.;2001 31 december nader voorlopig;65.6;49.7;15.9
3033;32x   Audio, med., optische app. e.d.;2002 31 december voorlopig;62.9;48.3;14.6
3034;32x   Audio, med., optische app. e.d.;2002 31 december nader voorlopig;63.2;48.4;14.7
3035;32x   Audio, med., optische app. e.d.;2003 31 december voorlopig;58.4;44.7;13.7
3036;32x   Audio, med., optische app. e.d.;2003 31 december nader voorlopig;58.6;44.8;13.8
3037;32x   Audio, med., optische app. e.d.;2004 31 december voorlopig;57.0;43.8;13.2
3038;32x   Audio, med., optische app. e.d.;2004 31 december nader voorlopig;57.1;43.9;13.2
3039;32x   Audio, med., optische app. e.d.;2005 31 december voorlopig;55.2;42.5;12.7
3040;33x   Audio, meet-, optische app. e.d.;1993 30 september;64.0;51.8;12.2
3041;33x   Audio, meet-, optische app. e.d.;1994 30 september;61.8;50.3;11.6
3042;33x   Audio, meet-, optische app. e.d.;1995 31 december;59.6;47.4;12.2
3043;33x   Audio, meet-, optische app. e.d.;1995 31 december nader voorlopig;57.2;45.2;11.9
3044;33x   Audio, meet-, optische app. e.d.;1996 31 december nader voorlopig;56.8;45.0;11.8
3045;33x   Audio, meet-, optische app. e.d.;1997 31 december nader voorlopig;54.9;43.1;11.8
