ID;Grootteklasse;RegioS;Rechtsvorm;Perioden;Bedrijven_1;TotaalAantalWerknemers_2;AantalVasteWerknemers_3;AantalLosseWerknemers_4;TotaalArbeid_5;ArbeidOndernemers_6;ArbeidHuwelijksPartners_7;ArbeidOverigeGezinsleden_8;TotaalBedrijfsopbrengsten_9;NettoOmzet_10;OverigeBedrijfsopbrengsten_11;TotaalBedrijfslasten_12;InkoopwaardeOmzet_13;Personeelslasten_14;OverigeBedrijfslasten_15;TotaalOverigeOpbrengstenEnLasten_16;SaldoInterest_17;SaldoBuitengewoneBatenEnLasten_18;SaldoVoorzieningen_19;ResultaatVoorBelastingen_20;TotaalInvesteringen_21;TotaalInvesteringenInNieuweActiva_22;TotaalInvesteringenIn2eHandseActiva_23;TotaalNettoOmzet_24;AgrarischLoonwerk_25;OverigLoonwerk_26;TotaalOverigeBedrijfsopbrengsten_27;OpbrengstenUitContributies_28;OpbrengstenLandbouwactiviteiten_29;OpbrengstenVerhuurMachines_30;UitkeringenSchadeverzekeringen_31;OverigeBedrijfsopbrengstenNEG_32;TotaalInkoopwaardeOmzet_33;TotaalInkopenGrondEnHulpstoffen_34;Kunstmest_35;Bestrijdingsmiddelen_36;ZaaiPlantEnPootgoed_37;OverigeGrondEnHulpstoffen_38;InkopenHandelsgoederen_39;WerkDoorDerden_40;TotaalPersoneelslasten_41;BrutoLonen_42;SocialeLasten_43;OverigePersoneelslasten_44;TotaalOverigeBedrijfslasten_45;TotaleEnergiekosten_46;BrandstoffenTrekkracht_47;Aardgas_48;Elektriciteit_49;OverigeBrandstoffen_50;OverigeBetaaldeArbeid_51;TotaleAlgemeneKosten_52;HuurGebouwenEnTerreinen_53;HuurTransportmMachinesWerktuigen_54;OnderhoudGebouwen_55;OnderhTransportmMachinesEtc_56;PremiesSchadeverzekeringen_57;KostenPrivegebruikBedrijfsauto_58;KostprijsverhBelastingenEnHeffingen_59;OverigeAlgemeneKosten_60;TotaleAfschrijvingen_61;Gebouwen_62;MachinesEnWerktuigen_63;OverigeMaterieleActiva_64;TotaalInvesteringen_65;TotaalInvesteringenInNieuweActiva_66;GrondEnTerreinen_67;Woonruimten_68;Bedrijfsruimten_69;GrondWegenEnWaterbouwkWerken_70;ExterneTransportmiddelen_71;Trekkers_72;OverigeInterneTransportmiddelen_73;Kantoormachines_74;MachinesEnWerktuigen_75;Installaties_76;OverigeMaterieleActiva_77;ImmaterieleActiva_78;TotaalInvesteringenIn2eHandseActiva_79;GrondEnTerreinen_80;Woonruimten_81;Bedrijfsruimten_82;GrondWegenEnWaterbouwkWerken_83;ExterneTransportmiddelen_84;Trekkers_85;OverigeInterneTransportmiddelen_86;Kantoormachines_87;MachinesEnWerktuigen_88;Installaties_89;OverigeMaterieleActiva_90;ImmaterieleActiva_91;TotaalDesinvesteringen_92;GrondEnTerreinen_93;Woonruimten_94;Bedrijfsruimten_95;GrondWegenEnWaterbouwkWerken_96;ExterneTransportmiddelen_97;Trekkers_98;OverigeInterneTransportmiddelen_99;Kantoormachines_100;MachinesEnWerktuigen_101;Installaties_102;OverigeMaterieleActiva_103;ImmaterieleActiva_104
646;10 of meer werknemers;Flevoland;Totaal rechtsvormen;1995;14;0.2;0.2;0.1;7.0;7.0;0.0;0.0;18.0;17.0;1.0;16.0;4.0;6.0;7.0;0.0;0.0;0.0;0.0;1.0;4.0;3.0;0.0;17.0;13.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;1.0;1.0;1.0;6.0;5.0;1.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
647;10 of meer werknemers;Flevoland;Totaal rechtsvormen;1998;16;0.5;0.3;0.2;3.0;3.0;0.0;0.0;28.0;27.0;1.0;26.0;3.0;13.0;10.0;0.0;-1.0;0.0;0.0;1.0;5.0;5.0;0.0;27.0;22.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;13.0;10.0;2.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;4.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
648;10 of meer werknemers;Flevoland;Coöperatieve vereniging;1992;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;10 of meer werknemers;Flevoland;Coöperatieve vereniging;1995;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;10 of meer werknemers;Flevoland;Coöperatieve vereniging;1998;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
651;10 of meer werknemers;Flevoland;Gezinsbedrijf;1992;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;10 of meer werknemers;Flevoland;Gezinsbedrijf;1995;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;10 of meer werknemers;Flevoland;Gezinsbedrijf;1998;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;10 of meer werknemers;Flevoland;NV of BV;1992;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;10 of meer werknemers;Flevoland;NV of BV;1995;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;10 of meer werknemers;Flevoland;NV of BV;1998;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;10 of meer werknemers;Flevoland;Andere rechtsvormen;1992;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
658;10 of meer werknemers;Flevoland;Andere rechtsvormen;1995;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;10 of meer werknemers;Flevoland;Andere rechtsvormen;1998;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;10 of meer werknemers;Gelderland;Totaal rechtsvormen;1992;37;0.4;0.2;0.2;21.0;20.0;2.0;0.0;29.0;28.0;1.0;26.0;7.0;9.0;11.0;-1.0;-1.0;0.0;0.0;2.0;5.0;4.0;0.0;28.0;24.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;5.0;1.0;1.0;1.0;2.0;1.0;1.0;9.0;7.0;2.0;0.0;11.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
661;10 of meer werknemers;Gelderland;Totaal rechtsvormen;1995;37;1.4;1.1;0.3;42.0;36.0;4.0;2.0;96.0;80.0;16.0;92.0;16.0;53.0;23.0;0.0;-1.0;0.0;0.0;4.0;8.0;7.0;1.0;80.0;66.0;14.0;16.0;7.0;7.0;0.0;0.0;2.0;16.0;8.0;1.0;2.0;2.0;3.0;6.0;3.0;53.0;48.0;4.0;1.0;23.0;2.0;2.0;0.0;0.0;0.0;0.0;13.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;6.0;7.0;1.0;6.0;0.0;8.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
662;10 of meer werknemers;Gelderland;Totaal rechtsvormen;1998;29;0.7;0.6;0.1;24.0;23.0;1.0;0.0;51.0;46.0;6.0;47.0;13.0;18.0;17.0;-1.0;-1.0;0.0;0.0;3.0;7.0;7.0;0.0;46.0;35.0;10.0;6.0;0.0;3.0;0.0;0.0;2.0;13.0;6.0;0.0;1.0;1.0;3.0;3.0;4.0;18.0;14.0;3.0;1.0;17.0;2.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;3.0;6.0;0.0;5.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
663;10 of meer werknemers;Gelderland;Coöperatieve vereniging;1992;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;10 of meer werknemers;Gelderland;Coöperatieve vereniging;1995;6;0.9;0.8;0.0;0.0;0.0;0.0;0.0;48.0;39.0;8.0;47.0;2.0;39.0;6.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;39.0;38.0;2.0;8.0;7.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;39.0;37.0;2.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
665;10 of meer werknemers;Gelderland;Coöperatieve vereniging;1998;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;10 of meer werknemers;Gelderland;Gezinsbedrijf;1992;14;0.1;0.1;0.1;20.0;18.0;2.0;0.0;12.0;12.0;0.0;10.0;2.0;3.0;5.0;-1.0;-1.0;0.0;0.0;1.0;2.0;1.0;0.0;12.0;9.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
667;10 of meer werknemers;Gelderland;Gezinsbedrijf;1995;18;0.3;0.2;0.2;42.0;36.0;4.0;2.0;31.0;26.0;5.0;28.0;9.0;9.0;10.0;-1.0;-1.0;0.0;0.0;2.0;5.0;4.0;1.0;26.0;18.0;8.0;5.0;0.0;4.0;0.0;0.0;1.0;9.0;3.0;0.0;1.0;1.0;1.0;4.0;2.0;9.0;7.0;2.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;4.0;0.0;3.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
668;10 of meer werknemers;Gelderland;Gezinsbedrijf;1998;10;0.2;0.2;0.0;24.0;23.0;1.0;0.0;17.0;16.0;1.0;16.0;4.0;5.0;6.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;16.0;11.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;5.0;4.0;1.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
669;10 of meer werknemers;Gelderland;NV of BV;1992;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;10 of meer werknemers;Gelderland;NV of BV;1995;13;0.2;0.1;0.1;0.0;0.0;0.0;0.0;18.0;15.0;3.0;16.0;4.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;0.0;15.0;10.0;4.0;3.0;0.0;3.0;0.0;0.0;1.0;4.0;3.0;0.0;1.0;1.0;2.0;0.0;1.0;6.0;4.0;1.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
671;10 of meer werknemers;Gelderland;NV of BV;1998;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;10 of meer werknemers;Gelderland;Andere rechtsvormen;1992;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;10 of meer werknemers;Gelderland;Andere rechtsvormen;1995;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
674;10 of meer werknemers;Gelderland;Andere rechtsvormen;1998;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
675;10 of meer werknemers;Utrecht;Totaal rechtsvormen;1992;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;10 of meer werknemers;Utrecht;Totaal rechtsvormen;1995;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;10 of meer werknemers;Utrecht;Totaal rechtsvormen;1998;17;0.5;0.3;0.2;16.0;15.0;2.0;0.0;20.0;18.0;2.0;18.0;4.0;8.0;6.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;0.0;18.0;11.0;7.0;2.0;0.0;0.0;0.0;0.0;1.0;4.0;2.0;0.0;0.0;0.0;1.0;1.0;2.0;8.0;6.0;1.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
678;10 of meer werknemers;Utrecht;Coöperatieve vereniging;1992;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;10 of meer werknemers;Utrecht;Coöperatieve vereniging;1995;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
680;10 of meer werknemers;Utrecht;Coöperatieve vereniging;1998;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
681;10 of meer werknemers;Utrecht;Gezinsbedrijf;1992;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;10 of meer werknemers;Utrecht;Gezinsbedrijf;1995;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;10 of meer werknemers;Utrecht;Gezinsbedrijf;1998;10;0.3;0.1;0.2;16.0;15.0;2.0;0.0;11.0;10.0;0.0;9.0;2.0;4.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;10.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
684;10 of meer werknemers;Utrecht;NV of BV;1992;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;10 of meer werknemers;Utrecht;NV of BV;1995;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;10 of meer werknemers;Utrecht;NV of BV;1998;7;0.2;0.1;0.0;0.0;0.0;0.0;0.0;9.0;8.0;1.0;8.0;2.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;8.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
687;10 of meer werknemers;Utrecht;Andere rechtsvormen;1992;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
688;10 of meer werknemers;Utrecht;Andere rechtsvormen;1995;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
