ID;Huishoudenssamenstelling;Postcode;Perioden;ParticuliereHuishoudens_1;GemiddeldeHuishoudensgrootte_2
5902;Totaal particuliere huishoudens;1442;2014;3370.0;2.0
5903;Totaal particuliere huishoudens;1442;2015;3380.0;2.0
5904;Totaal particuliere huishoudens;1442;2016;3365.0;2.0
5905;Totaal particuliere huishoudens;1442;2017;3370.0;2.01
5906;Totaal particuliere huishoudens;1442;2018;3375.0;2.01
5907;Totaal particuliere huishoudens;1442;2019;3375.0;2.01
5908;Totaal particuliere huishoudens;1442;2020;3330.0;2.02
5909;Totaal particuliere huishoudens;1442;2021;3345.0;2.0
5910;Totaal particuliere huishoudens;1442;2022;3365.0;2.0
5911;Totaal particuliere huishoudens;1442;2023;3460.0;1.98
5912;Totaal particuliere huishoudens;1442;2024;3675.0;1.95
5913;Totaal particuliere huishoudens;1443;1998;3830.0;2.06
5914;Totaal particuliere huishoudens;1443;1999;3830.0;2.03
5915;Totaal particuliere huishoudens;1443;2000;3815.0;2.04
5916;Totaal particuliere huishoudens;1443;2001;3860.0;2.02
5917;Totaal particuliere huishoudens;1443;2002;3855.0;2.02
5918;Totaal particuliere huishoudens;1443;2003;3890.0;2.02
5919;Totaal particuliere huishoudens;1443;2004;3845.0;2.03
5920;Totaal particuliere huishoudens;1443;2005;3840.0;2.01
5921;Totaal particuliere huishoudens;1443;2006;3840.0;2.01
5922;Totaal particuliere huishoudens;1443;2007;3730.0;2.02
5923;Totaal particuliere huishoudens;1443;2008;3575.0;2.0
5924;Totaal particuliere huishoudens;1443;2009;3430.0;2.0
5925;Totaal particuliere huishoudens;1443;2010;3430.0;2.0
5926;Totaal particuliere huishoudens;1443;2011;3475.0;1.99
5927;Totaal particuliere huishoudens;1443;2012;3420.0;1.99
5928;Totaal particuliere huishoudens;1443;2013;3460.0;1.98
5929;Totaal particuliere huishoudens;1443;2014;3530.0;1.98
5930;Totaal particuliere huishoudens;1443;2015;3555.0;1.98
5931;Totaal particuliere huishoudens;1443;2016;3605.0;1.98
5932;Totaal particuliere huishoudens;1443;2017;3590.0;2.0
5933;Totaal particuliere huishoudens;1443;2018;3590.0;2.0
5934;Totaal particuliere huishoudens;1443;2019;3610.0;1.99
5935;Totaal particuliere huishoudens;1443;2020;3740.0;1.98
5936;Totaal particuliere huishoudens;1443;2021;3855.0;2.0
5937;Totaal particuliere huishoudens;1443;2022;3895.0;1.99
5938;Totaal particuliere huishoudens;1443;2023;3945.0;1.99
5939;Totaal particuliere huishoudens;1443;2024;4020.0;2.0
5940;Totaal particuliere huishoudens;1444;1998;3405.0;2.06
5941;Totaal particuliere huishoudens;1444;1999;3405.0;2.06
5942;Totaal particuliere huishoudens;1444;2000;3410.0;2.04
5943;Totaal particuliere huishoudens;1444;2001;3400.0;2.03
5944;Totaal particuliere huishoudens;1444;2002;3415.0;2.01
5945;Totaal particuliere huishoudens;1444;2003;3440.0;2.0
5946;Totaal particuliere huishoudens;1444;2004;3380.0;2.02
5947;Totaal particuliere huishoudens;1444;2005;3370.0;2.0
5948;Totaal particuliere huishoudens;1444;2006;3375.0;1.99
5949;Totaal particuliere huishoudens;1444;2007;3380.0;1.97
5950;Totaal particuliere huishoudens;1444;2008;3220.0;1.99
5951;Totaal particuliere huishoudens;1444;2009;3250.0;1.97
5952;Totaal particuliere huishoudens;1444;2010;3285.0;1.96
5953;Totaal particuliere huishoudens;1444;2011;3270.0;1.96
5954;Totaal particuliere huishoudens;1444;2012;3200.0;1.97
5955;Totaal particuliere huishoudens;1444;2013;3225.0;1.97
5956;Totaal particuliere huishoudens;1444;2014;3290.0;1.94
5957;Totaal particuliere huishoudens;1444;2015;3290.0;1.93
5958;Totaal particuliere huishoudens;1444;2016;3305.0;1.93
5959;Totaal particuliere huishoudens;1444;2017;3285.0;1.93
5960;Totaal particuliere huishoudens;1444;2018;3260.0;1.94
5961;Totaal particuliere huishoudens;1444;2019;3265.0;1.94
5962;Totaal particuliere huishoudens;1444;2020;3355.0;1.9
5963;Totaal particuliere huishoudens;1444;2021;3285.0;1.92
5964;Totaal particuliere huishoudens;1444;2022;3245.0;1.92
5965;Totaal particuliere huishoudens;1444;2023;3275.0;1.9
5966;Totaal particuliere huishoudens;1444;2024;3300.0;1.92
5967;Totaal particuliere huishoudens;1445;1998;4190.0;2.43
5968;Totaal particuliere huishoudens;1445;1999;4190.0;2.42
5969;Totaal particuliere huishoudens;1445;2000;4195.0;2.42
5970;Totaal particuliere huishoudens;1445;2001;4215.0;2.42
5971;Totaal particuliere huishoudens;1445;2002;4210.0;2.42
5972;Totaal particuliere huishoudens;1445;2003;4195.0;2.42
5973;Totaal particuliere huishoudens;1445;2004;4200.0;2.39
5974;Totaal particuliere huishoudens;1445;2005;4225.0;2.36
5975;Totaal particuliere huishoudens;1445;2006;4235.0;2.33
5976;Totaal particuliere huishoudens;1445;2007;4235.0;2.3
5977;Totaal particuliere huishoudens;1445;2008;4220.0;2.29
5978;Totaal particuliere huishoudens;1445;2009;4195.0;2.25
5979;Totaal particuliere huishoudens;1445;2010;4205.0;2.24
5980;Totaal particuliere huishoudens;1445;2011;4185.0;2.24
5981;Totaal particuliere huishoudens;1445;2012;4185.0;2.23
5982;Totaal particuliere huishoudens;1445;2013;4215.0;2.22
5983;Totaal particuliere huishoudens;1445;2014;4210.0;2.2
5984;Totaal particuliere huishoudens;1445;2015;4220.0;2.19
5985;Totaal particuliere huishoudens;1445;2016;4230.0;2.18
5986;Totaal particuliere huishoudens;1445;2017;4250.0;2.17
5987;Totaal particuliere huishoudens;1445;2018;4245.0;2.17
5988;Totaal particuliere huishoudens;1445;2019;4240.0;2.16
5989;Totaal particuliere huishoudens;1445;2020;4275.0;2.16
5990;Totaal particuliere huishoudens;1445;2021;4350.0;2.14
5991;Totaal particuliere huishoudens;1445;2022;4365.0;2.12
5992;Totaal particuliere huishoudens;1445;2023;4520.0;2.11
5993;Totaal particuliere huishoudens;1445;2024;4550.0;2.11
5994;Totaal particuliere huishoudens;1446;1998;2185.0;2.57
5995;Totaal particuliere huishoudens;1446;1999;2165.0;2.57
5996;Totaal particuliere huishoudens;1446;2000;2175.0;2.59
5997;Totaal particuliere huishoudens;1446;2001;2180.0;2.57
5998;Totaal particuliere huishoudens;1446;2002;2185.0;2.54
5999;Totaal particuliere huishoudens;1446;2003;2205.0;2.54
6000;Totaal particuliere huishoudens;1446;2004;2190.0;2.54
6001;Totaal particuliere huishoudens;1446;2005;2190.0;2.52
6002;Totaal particuliere huishoudens;1446;2006;2190.0;2.5
6003;Totaal particuliere huishoudens;1446;2007;2200.0;2.44
6004;Totaal particuliere huishoudens;1446;2008;2195.0;2.44
6005;Totaal particuliere huishoudens;1446;2009;2225.0;2.41
6006;Totaal particuliere huishoudens;1446;2010;2215.0;2.41
6007;Totaal particuliere huishoudens;1446;2011;2205.0;2.39
6008;Totaal particuliere huishoudens;1446;2012;2225.0;2.34
6009;Totaal particuliere huishoudens;1446;2013;2220.0;2.33
6010;Totaal particuliere huishoudens;1446;2014;2220.0;2.33
6011;Totaal particuliere huishoudens;1446;2015;2215.0;2.31
6012;Totaal particuliere huishoudens;1446;2016;2230.0;2.29
6013;Totaal particuliere huishoudens;1446;2017;2230.0;2.29
6014;Totaal particuliere huishoudens;1446;2018;2225.0;2.27
6015;Totaal particuliere huishoudens;1446;2019;2225.0;2.27
6016;Totaal particuliere huishoudens;1446;2020;2215.0;2.28
6017;Totaal particuliere huishoudens;1446;2021;2195.0;2.28
6018;Totaal particuliere huishoudens;1446;2022;2200.0;2.25
6019;Totaal particuliere huishoudens;1446;2023;2235.0;2.23
6020;Totaal particuliere huishoudens;1446;2024;2230.0;2.25
6021;Totaal particuliere huishoudens;1447;1998;4985.0;2.76
6022;Totaal particuliere huishoudens;1447;1999;5100.0;2.76
6023;Totaal particuliere huishoudens;1447;2000;5100.0;2.77
6024;Totaal particuliere huishoudens;1447;2001;5095.0;2.78
6025;Totaal particuliere huishoudens;1447;2002;5100.0;2.77
6026;Totaal particuliere huishoudens;1447;2003;5095.0;2.75
6027;Totaal particuliere huishoudens;1447;2004;5105.0;2.75
6028;Totaal particuliere huishoudens;1447;2005;5085.0;2.73
6029;Totaal particuliere huishoudens;1447;2006;5105.0;2.7
6030;Totaal particuliere huishoudens;1447;2007;5095.0;2.69
6031;Totaal particuliere huishoudens;1447;2008;5075.0;2.67
6032;Totaal particuliere huishoudens;1447;2009;5110.0;2.64
6033;Totaal particuliere huishoudens;1447;2010;5105.0;2.62
6034;Totaal particuliere huishoudens;1447;2011;5100.0;2.6
6035;Totaal particuliere huishoudens;1447;2012;5095.0;2.58
6036;Totaal particuliere huishoudens;1447;2013;5105.0;2.55
6037;Totaal particuliere huishoudens;1447;2014;5135.0;2.52
6038;Totaal particuliere huishoudens;1447;2015;5120.0;2.49
6039;Totaal particuliere huishoudens;1447;2016;5155.0;2.45
6040;Totaal particuliere huishoudens;1447;2017;5145.0;2.44
6041;Totaal particuliere huishoudens;1447;2018;5145.0;2.44
6042;Totaal particuliere huishoudens;1447;2019;5150.0;2.42
6043;Totaal particuliere huishoudens;1447;2020;5150.0;2.4
6044;Totaal particuliere huishoudens;1447;2021;5150.0;2.39
6045;Totaal particuliere huishoudens;1447;2022;5170.0;2.36
6046;Totaal particuliere huishoudens;1447;2023;5290.0;2.3
6047;Totaal particuliere huishoudens;1447;2024;5325.0;2.3
6048;Totaal particuliere huishoudens;1448;1998;320.0;2.64
6049;Totaal particuliere huishoudens;1448;1999;985.0;2.54
6050;Totaal particuliere huishoudens;1448;2000;1605.0;2.58
6051;Totaal particuliere huishoudens;1448;2001;2355.0;2.62
6052;Totaal particuliere huishoudens;1448;2002;2875.0;2.66
6053;Totaal particuliere huishoudens;1448;2003;3335.0;2.66
6054;Totaal particuliere huishoudens;1448;2004;3725.0;2.7
6055;Totaal particuliere huishoudens;1448;2005;4380.0;2.71
6056;Totaal particuliere huishoudens;1448;2006;4795.0;2.73
6057;Totaal particuliere huishoudens;1448;2007;5040.0;2.74
6058;Totaal particuliere huishoudens;1448;2008;5620.0;2.69
6059;Totaal particuliere huishoudens;1448;2009;6005.0;2.68
6060;Totaal particuliere huishoudens;1448;2010;6150.0;2.67
6061;Totaal particuliere huishoudens;1448;2011;6150.0;2.68
6062;Totaal particuliere huishoudens;1448;2012;6410.0;2.65
6063;Totaal particuliere huishoudens;1448;2013;6535.0;2.65
6064;Totaal particuliere huishoudens;1448;2014;6635.0;2.62
6065;Totaal particuliere huishoudens;1448;2015;6795.0;2.6
6066;Totaal particuliere huishoudens;1448;2016;6925.0;2.58
6067;Totaal particuliere huishoudens;1448;2017;6970.0;2.56
6068;Totaal particuliere huishoudens;1448;2018;7035.0;2.56
6069;Totaal particuliere huishoudens;1448;2019;7040.0;2.57
6070;Totaal particuliere huishoudens;1448;2020;7435.0;2.51
6071;Totaal particuliere huishoudens;1448;2021;7540.0;2.48
6072;Totaal particuliere huishoudens;1448;2022;7590.0;2.46
6073;Totaal particuliere huishoudens;1448;2023;7960.0;2.39
6074;Totaal particuliere huishoudens;1448;2024;7980.0;2.38
6075;Totaal particuliere huishoudens;1451;1998;150.0;2.68
6076;Totaal particuliere huishoudens;1451;1999;155.0;2.61
6077;Totaal particuliere huishoudens;1451;2000;155.0;2.57
6078;Totaal particuliere huishoudens;1451;2001;155.0;2.58
6079;Totaal particuliere huishoudens;1451;2002;155.0;2.52
6080;Totaal particuliere huishoudens;1451;2003;150.0;2.59
6081;Totaal particuliere huishoudens;1451;2004;145.0;2.64
6082;Totaal particuliere huishoudens;1451;2005;145.0;2.6
6083;Totaal particuliere huishoudens;1451;2006;140.0;2.64
6084;Totaal particuliere huishoudens;1451;2007;150.0;2.67
6085;Totaal particuliere huishoudens;1451;2008;160.0;2.61
6086;Totaal particuliere huishoudens;1451;2009;155.0;2.55
6087;Totaal particuliere huishoudens;1451;2010;160.0;2.55
6088;Totaal particuliere huishoudens;1451;2011;165.0;2.55
6089;Totaal particuliere huishoudens;1451;2012;165.0;2.52
6090;Totaal particuliere huishoudens;1451;2013;165.0;2.51
6091;Totaal particuliere huishoudens;1451;2014;165.0;2.5
6092;Totaal particuliere huishoudens;1451;2015;170.0;2.42
6093;Totaal particuliere huishoudens;1451;2016;175.0;2.45
6094;Totaal particuliere huishoudens;1451;2017;175.0;2.39
6095;Totaal particuliere huishoudens;1451;2018;170.0;2.35
6096;Totaal particuliere huishoudens;1451;2019;175.0;2.44
6097;Totaal particuliere huishoudens;1451;2020;170.0;2.42
6098;Totaal particuliere huishoudens;1451;2021;170.0;2.42
6099;Totaal particuliere huishoudens;1451;2022;170.0;2.37
6100;Totaal particuliere huishoudens;1451;2023;175.0;2.4
6101;Totaal particuliere huishoudens;1451;2024;170.0;2.35
6102;Totaal particuliere huishoudens;1452;1998;755.0;2.48
6103;Totaal particuliere huishoudens;1452;1999;745.0;2.5
6104;Totaal particuliere huishoudens;1452;2000;755.0;2.46
6105;Totaal particuliere huishoudens;1452;2001;750.0;2.45
6106;Totaal particuliere huishoudens;1452;2002;755.0;2.47
6107;Totaal particuliere huishoudens;1452;2003;750.0;2.46
6108;Totaal particuliere huishoudens;1452;2004;800.0;2.4
6109;Totaal particuliere huishoudens;1452;2005;795.0;2.4
6110;Totaal particuliere huishoudens;1452;2006;800.0;2.37
6111;Totaal particuliere huishoudens;1452;2007;785.0;2.41
6112;Totaal particuliere huishoudens;1452;2008;760.0;2.43
6113;Totaal particuliere huishoudens;1452;2009;750.0;2.42
6114;Totaal particuliere huishoudens;1452;2010;760.0;2.42
6115;Totaal particuliere huishoudens;1452;2011;770.0;2.38
6116;Totaal particuliere huishoudens;1452;2012;770.0;2.36
6117;Totaal particuliere huishoudens;1452;2013;770.0;2.36
6118;Totaal particuliere huishoudens;1452;2014;770.0;2.35
6119;Totaal particuliere huishoudens;1452;2015;765.0;2.35
6120;Totaal particuliere huishoudens;1452;2016;775.0;2.32
6121;Totaal particuliere huishoudens;1452;2017;780.0;2.31
6122;Totaal particuliere huishoudens;1452;2018;770.0;2.3
6123;Totaal particuliere huishoudens;1452;2019;780.0;2.29
6124;Totaal particuliere huishoudens;1452;2020;795.0;2.28
6125;Totaal particuliere huishoudens;1452;2021;795.0;2.32
6126;Totaal particuliere huishoudens;1452;2022;795.0;2.31
6127;Totaal particuliere huishoudens;1452;2023;800.0;2.29
6128;Totaal particuliere huishoudens;1452;2024;795.0;2.28
6129;Totaal particuliere huishoudens;1454;1998;170.0;2.63
6130;Totaal particuliere huishoudens;1454;1999;160.0;2.69
6131;Totaal particuliere huishoudens;1454;2000;170.0;2.58
6132;Totaal particuliere huishoudens;1454;2001;180.0;2.55
6133;Totaal particuliere huishoudens;1454;2002;180.0;2.42
6134;Totaal particuliere huishoudens;1454;2003;175.0;2.44
6135;Totaal particuliere huishoudens;1454;2004;175.0;2.43
6136;Totaal particuliere huishoudens;1454;2005;175.0;2.41
6137;Totaal particuliere huishoudens;1454;2006;175.0;2.38
6138;Totaal particuliere huishoudens;1454;2007;180.0;2.27
6139;Totaal particuliere huishoudens;1454;2008;180.0;2.27
6140;Totaal particuliere huishoudens;1454;2009;180.0;2.16
6141;Totaal particuliere huishoudens;1454;2010;180.0;2.23
6142;Totaal particuliere huishoudens;1454;2011;185.0;2.23
6143;Totaal particuliere huishoudens;1454;2012;185.0;2.16
6144;Totaal particuliere huishoudens;1454;2013;185.0;2.21
6145;Totaal particuliere huishoudens;1454;2014;180.0;2.23
6146;Totaal particuliere huishoudens;1454;2015;175.0;2.28
6147;Totaal particuliere huishoudens;1454;2016;185.0;2.24
6148;Totaal particuliere huishoudens;1454;2017;185.0;2.26
6149;Totaal particuliere huishoudens;1454;2018;180.0;2.33
6150;Totaal particuliere huishoudens;1454;2019;205.0;2.41
6151;Totaal particuliere huishoudens;1454;2020;235.0;2.33
6152;Totaal particuliere huishoudens;1454;2021;240.0;2.35
6153;Totaal particuliere huishoudens;1454;2022;235.0;2.37
6154;Totaal particuliere huishoudens;1454;2023;245.0;2.39
6155;Totaal particuliere huishoudens;1454;2024;240.0;2.29
6156;Totaal particuliere huishoudens;1456;1998;620.0;2.67
6157;Totaal particuliere huishoudens;1456;1999;610.0;2.69
6158;Totaal particuliere huishoudens;1456;2000;655.0;2.69
6159;Totaal particuliere huishoudens;1456;2001;650.0;2.73
6160;Totaal particuliere huishoudens;1456;2002;650.0;2.75
6161;Totaal particuliere huishoudens;1456;2003;675.0;2.69
6162;Totaal particuliere huishoudens;1456;2004;680.0;2.66
6163;Totaal particuliere huishoudens;1456;2005;680.0;2.64
6164;Totaal particuliere huishoudens;1456;2006;690.0;2.6
6165;Totaal particuliere huishoudens;1456;2007;680.0;2.62
6166;Totaal particuliere huishoudens;1456;2008;695.0;2.58
6167;Totaal particuliere huishoudens;1456;2009;690.0;2.56
6168;Totaal particuliere huishoudens;1456;2010;695.0;2.55
6169;Totaal particuliere huishoudens;1456;2011;695.0;2.52
6170;Totaal particuliere huishoudens;1456;2012;695.0;2.52
6171;Totaal particuliere huishoudens;1456;2013;690.0;2.55
6172;Totaal particuliere huishoudens;1456;2014;720.0;2.47
6173;Totaal particuliere huishoudens;1456;2015;735.0;2.45
6174;Totaal particuliere huishoudens;1456;2016;740.0;2.4
6175;Totaal particuliere huishoudens;1456;2017;745.0;2.37
6176;Totaal particuliere huishoudens;1456;2018;755.0;2.36
6177;Totaal particuliere huishoudens;1456;2019;760.0;2.39
6178;Totaal particuliere huishoudens;1456;2020;770.0;2.37
6179;Totaal particuliere huishoudens;1456;2021;820.0;2.41
6180;Totaal particuliere huishoudens;1456;2022;825.0;2.39
6181;Totaal particuliere huishoudens;1456;2023;840.0;2.37
6182;Totaal particuliere huishoudens;1456;2024;825.0;2.35
6183;Totaal particuliere huishoudens;1458;1998;65.0;2.83
6184;Totaal particuliere huishoudens;1458;1999;65.0;2.75
6185;Totaal particuliere huishoudens;1458;2000;65.0;2.76
6186;Totaal particuliere huishoudens;1458;2001;60.0;2.7
6187;Totaal particuliere huishoudens;1458;2002;65.0;2.57
6188;Totaal particuliere huishoudens;1458;2003;65.0;2.67
6189;Totaal particuliere huishoudens;1458;2004;65.0;2.75
6190;Totaal particuliere huishoudens;1458;2005;65.0;2.8
6191;Totaal particuliere huishoudens;1458;2006;65.0;2.81
6192;Totaal particuliere huishoudens;1458;2007;65.0;2.8
6193;Totaal particuliere huishoudens;1458;2008;65.0;2.88
6194;Totaal particuliere huishoudens;1458;2009;65.0;2.77
6195;Totaal particuliere huishoudens;1458;2010;70.0;2.61
6196;Totaal particuliere huishoudens;1458;2011;65.0;2.68
6197;Totaal particuliere huishoudens;1458;2012;65.0;2.63
6198;Totaal particuliere huishoudens;1458;2013;65.0;2.71
6199;Totaal particuliere huishoudens;1458;2014;65.0;2.63
6200;Totaal particuliere huishoudens;1458;2015;70.0;2.61
6201;Totaal particuliere huishoudens;1458;2016;70.0;2.66
6202;Totaal particuliere huishoudens;1458;2017;65.0;2.74
6203;Totaal particuliere huishoudens;1458;2018;65.0;2.68
6204;Totaal particuliere huishoudens;1458;2019;70.0;2.69
6205;Totaal particuliere huishoudens;1458;2020;65.0;2.71
6206;Totaal particuliere huishoudens;1458;2021;65.0;2.85
6207;Totaal particuliere huishoudens;1458;2022;70.0;2.58
6208;Totaal particuliere huishoudens;1458;2023;65.0;2.62
6209;Totaal particuliere huishoudens;1458;2024;65.0;2.7
6210;Totaal particuliere huishoudens;1461;1998;1170.0;2.43
6211;Totaal particuliere huishoudens;1461;1999;1175.0;2.44
6212;Totaal particuliere huishoudens;1461;2000;1170.0;2.44
6213;Totaal particuliere huishoudens;1461;2001;1170.0;2.45
6214;Totaal particuliere huishoudens;1461;2002;1165.0;2.44
6215;Totaal particuliere huishoudens;1461;2003;1170.0;2.43
6216;Totaal particuliere huishoudens;1461;2004;1175.0;2.43
6217;Totaal particuliere huishoudens;1461;2005;1170.0;2.41
6218;Totaal particuliere huishoudens;1461;2006;1180.0;2.4
6219;Totaal particuliere huishoudens;1461;2007;1195.0;2.37
6220;Totaal particuliere huishoudens;1461;2008;1205.0;2.34
6221;Totaal particuliere huishoudens;1461;2009;1210.0;2.35
6222;Totaal particuliere huishoudens;1461;2010;1205.0;2.35
6223;Totaal particuliere huishoudens;1461;2011;1190.0;2.35
6224;Totaal particuliere huishoudens;1461;2012;1185.0;2.35
6225;Totaal particuliere huishoudens;1461;2013;1190.0;2.33
6226;Totaal particuliere huishoudens;1461;2014;1250.0;2.32
6227;Totaal particuliere huishoudens;1461;2015;1260.0;2.32
6228;Totaal particuliere huishoudens;1461;2016;1275.0;2.35
6229;Totaal particuliere huishoudens;1461;2017;1360.0;2.37
6230;Totaal particuliere huishoudens;1461;2018;1390.0;2.46
6231;Totaal particuliere huishoudens;1461;2019;1435.0;2.44
6232;Totaal particuliere huishoudens;1461;2020;1470.0;2.47
