ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
8054;Huizermaat West;Huizen                                  ;Buurt     ;BU04060817;1;421.0;1041.0
8055;Huizermaat Zuid;Huizen                                  ;Buurt     ;BU04060818;1;230.0;629.0
8056;Wijk 09 Huizermaat Noord;Huizen                                  ;Wijk      ;WK040609  ;1;243.0;561.0
8057;Huizermaat Noord;Huizen                                  ;Buurt     ;BU04060919;1;243.0;561.0
8058;Wijk 10 Bijvanck;Huizen                                  ;Wijk      ;WK040610  ;1;218.0;524.0
8059;Bijvanck Noord;Huizen                                  ;Buurt     ;BU04061020;1;163.0;356.0
8060;Bijvanck West;Huizen                                  ;Buurt     ;BU04061021;1;55.0;168.0
8061;Wijk 11 Bovenmaten;Huizen                                  ;Wijk      ;WK040611  ;1;525.0;1422.0
8062;Bovenmaat Noord;Huizen                                  ;Buurt     ;BU04061123;1;285.0;800.0
8063;Bovenmaat West;Huizen                                  ;Buurt     ;BU04061124;1;43.0;185.0
8064;Bovenmaat-Oost;Huizen                                  ;Buurt     ;BU04061125;1;197.0;437.0
8065;Wijk 12 Hogemaat;Huizen                                  ;Wijk      ;WK040612  ;1;123.0;446.0
8066;Filosofenbuurt;Huizen                                  ;Buurt     ;BU04061226;1;111.0;406.0
8067;De Tuit;Huizen                                  ;Buurt     ;BU04061231;1;12.0;39.0
8068;Hulst;Hulst                                   ;Gemeente  ;GM0677    ;.;3382.0;10056.0
8069;Hulst;Hulst                                   ;Wijk      ;WK067701  ;3;1745.0;4808.0
8070;Binnenstad;Hulst                                   ;Buurt     ;BU06770101;3;130.0;244.0
8071;Carmel;Hulst                                   ;Buurt     ;BU06770102;3;311.0;715.0
8072;Linie;Hulst                                   ;Buurt     ;BU06770103;3;392.0;888.0
8073;Dullaert;Hulst                                   ;Buurt     ;BU06770104;3;380.0;1067.0
8074;Puienput;Hulst                                   ;Buurt     ;BU06770105;3;108.0;348.0
8075;Nassau;Hulst                                   ;Buurt     ;BU06770106;3;61.0;239.0
8076;Groote Kreek;Hulst                                   ;Buurt     ;BU06770107;3;138.0;443.0
8077;Zoetevaart;Hulst                                   ;Buurt     ;BU06770108;3;169.0;469.0
8078;Absdaalseweg;Hulst                                   ;Buurt     ;BU06770109;3;9.0;79.0
8079;Hogeweg;Hulst                                   ;Buurt     ;BU06770110;3;6.0;63.0
8080;Buitengebied Hulst;Hulst                                   ;Buurt     ;BU06770111;3;41.0;253.0
8081;Sint Jansteen;Hulst                                   ;Wijk      ;WK067702  ;3;317.0;935.0
8082;Polderken;Hulst                                   ;Buurt     ;BU06770201;3;184.0;480.0
8083;Walhoek;Hulst                                   ;Buurt     ;BU06770202;3;102.0;333.0
8084;Gedelfte;Hulst                                   ;Buurt     ;BU06770203;3;;
8085;Buitengebied Sint Jansteen;Hulst                                   ;Buurt     ;BU06770204;3;;
8086;Clinge;Hulst                                   ;Wijk      ;WK067703  ;3;192.0;600.0
8087;Goukensberg;Hulst                                   ;Buurt     ;BU06770301;3;145.0;419.0
8088;Durpe;Hulst                                   ;Buurt     ;BU06770302;3;38.0;120.0
8089;Buitengebied Clinge;Hulst                                   ;Buurt     ;BU06770303;3;9.0;61.0
8090;Graauw;Hulst                                   ;Wijk      ;WK067704  ;3;80.0;292.0
8091;Kern Graauw;Hulst                                   ;Buurt     ;BU06770401;3;52.0;179.0
8092;Paal;Hulst                                   ;Buurt     ;BU06770402;3;11.0;41.0
8093;Buitengebied Graauw;Hulst                                   ;Buurt     ;BU06770403;3;17.0;72.0
8094;Heikant;Hulst                                   ;Wijk      ;WK067705  ;3;114.0;395.0
8095;Kern Heikant;Hulst                                   ;Buurt     ;BU06770501;3;109.0;373.0
8096;Buitengebied Heikant;Hulst                                   ;Buurt     ;BU06770502;3;5.0;23.0
8097;Nieuw Namen;Hulst                                   ;Wijk      ;WK067706  ;3;72.0;294.0
8098;Kern Nieuw Namen;Hulst                                   ;Buurt     ;BU06770601;3;61.0;211.0
8099;Buitengebied Nieuw Namen;Hulst                                   ;Buurt     ;BU06770602;3;11.0;83.0
8100;Kapellebrug;Hulst                                   ;Wijk      ;WK067707  ;3;30.0;112.0
8101;Kern Kapellebrug;Hulst                                   ;Buurt     ;BU06770701;3;;
8102;Buitengebied Kapellebrug;Hulst                                   ;Buurt     ;BU06770702;3;;
8103;Kloosterzande;Hulst                                   ;Wijk      ;WK067708  ;3;395.0;1105.0
8104;Groenendijk;Hulst                                   ;Buurt     ;BU06770801;3;67.0;212.0
8105;Zandewijk;Hulst                                   ;Buurt     ;BU06770802;3;211.0;451.0
8106;Molenstraat;Hulst                                   ;Buurt     ;BU06770803;3;88.0;310.0
8107;Hoek en Bosch;Hulst                                   ;Buurt     ;BU06770804;3;4.0;21.0
8108;Buitengebied Kloosterzande;Hulst                                   ;Buurt     ;BU06770805;3;25.0;112.0
8109;Lamswaarde;Hulst                                   ;Wijk      ;WK067709  ;3;74.0;244.0
8110;Kern Lamswaarde;Hulst                                   ;Buurt     ;BU06770901;3;60.0;186.0
8111;Buitengebied Lamswaarde;Hulst                                   ;Buurt     ;BU06770902;3;14.0;57.0
8112;Terhole;Hulst                                   ;Wijk      ;WK067710  ;3;42.0;140.0
8113;Kern Terhole;Hulst                                   ;Buurt     ;BU06771001;3;30.0;95.0
8114;Buitengebied Terhole;Hulst                                   ;Buurt     ;BU06771002;3;12.0;44.0
8115;Vogelwaarde;Hulst                                   ;Wijk      ;WK067711  ;3;177.0;548.0
8116;Stoppeldijk;Hulst                                   ;Buurt     ;BU06771101;3;44.0;109.0
8117;Boschkapelle;Hulst                                   ;Buurt     ;BU06771102;3;118.0;355.0
8118;Buitengebied Vogelwaarde;Hulst                                   ;Buurt     ;BU06771103;3;15.0;84.0
8119;Hengstdijk;Hulst                                   ;Wijk      ;WK067712  ;3;50.0;217.0
8120;Kern Hengstdijk;Hulst                                   ;Buurt     ;BU06771201;3;15.0;37.0
8121;Buitengebied Hengstdijk;Hulst                                   ;Buurt     ;BU06771202;3;35.0;180.0
8122;Ossenisse;Hulst                                   ;Wijk      ;WK067713  ;3;35.0;172.0
8123;Kern Ossenisse;Hulst                                   ;Buurt     ;BU06771301;3;17.0;81.0
8124;Buitengebied Ossenisse;Hulst                                   ;Buurt     ;BU06771302;3;18.0;91.0
8125;Kuitaart;Hulst                                   ;Wijk      ;WK067714  ;3;29.0;92.0
8126;Kern Kuitaart;Hulst                                   ;Buurt     ;BU06771401;3;13.0;36.0
8127;Buitengebied Kuitaart;Hulst                                   ;Buurt     ;BU06771402;3;16.0;57.0
8128;Walsoorden;Hulst                                   ;Wijk      ;WK067715  ;3;30.0;102.0
8129;Kern Walsoorden;Hulst                                   ;Buurt     ;BU06771501;3;12.0;39.0
8130;Perkpolder;Hulst                                   ;Buurt     ;BU06771502;3;;
8131;Buitengebied Walsoorden;Hulst                                   ;Buurt     ;BU06771503;3;18.0;63.0
8132;IJsselstein;IJsselstein                             ;Gemeente  ;GM0353    ;.;1525.0;4892.0
8133;Wijk 00 IJsselstein;IJsselstein                             ;Wijk      ;WK035300  ;1;1525.0;4892.0
8134;IJsselstein-Binnenstad;IJsselstein                             ;Buurt     ;BU03530001;1;6.0;16.0
8135;Nieuwpoort;IJsselstein                             ;Buurt     ;BU03530002;1;12.0;59.0
8136;Groenvliet;IJsselstein                             ;Buurt     ;BU03530003;1;38.0;176.0
8137;Kasteelkwartier;IJsselstein                             ;Buurt     ;BU03530004;1;30.0;87.0
8138;Europakwartier;IJsselstein                             ;Buurt     ;BU03530005;1;86.0;187.0
8139;Oranjekwartier;IJsselstein                             ;Buurt     ;BU03530006;1;26.0;71.0
8140;IJsselveld-Oost;IJsselstein                             ;Buurt     ;BU03530007;1;28.0;126.0
8141;IJsselveld-West;IJsselstein                             ;Buurt     ;BU03530008;1;98.0;386.0
8142;IJsseloevers;IJsselstein                             ;Buurt     ;BU03530009;1;25.0;64.0
8143;Hazenveld en Overwaard;IJsselstein                             ;Buurt     ;BU03530010;1;50.0;159.0
8144;Rijpickerwaard;IJsselstein                             ;Buurt     ;BU03530011;1;;
8145;Panoven;IJsselstein                             ;Buurt     ;BU03530012;1;77.0;304.0
8146;Paardenveld;IJsselstein                             ;Buurt     ;BU03530013;1;6.0;32.0
8147;Over Oudland;IJsselstein                             ;Buurt     ;BU03530014;1;3.0;19.0
8148;Industrieterrein Lage Dijk;IJsselstein                             ;Buurt     ;BU03530015;1;;
8149;Bedrijventerrein De Corridor;IJsselstein                             ;Buurt     ;BU03530016;1;;
8150;De Hoven en De Boomgaard;IJsselstein                             ;Buurt     ;BU03530017;1;113.0;423.0
8151;De Tuinen;IJsselstein                             ;Buurt     ;BU03530018;1;39.0;126.0
8152;Het Hart;IJsselstein                             ;Buurt     ;BU03530019;1;52.0;131.0
8153;De Wereldsteden;IJsselstein                             ;Buurt     ;BU03530020;1;106.0;291.0
8154;De Rivieren;IJsselstein                             ;Buurt     ;BU03530021;1;41.0;152.0
8155;Het Staatse;IJsselstein                             ;Buurt     ;BU03530022;1;138.0;322.0
8156;Benschopperpoort en Het Podium;IJsselstein                             ;Buurt     ;BU03530023;1;13.0;52.0
8157;Achterveld-Zuid;IJsselstein                             ;Buurt     ;BU03530024;1;54.0;148.0
8158;Achterveld-West;IJsselstein                             ;Buurt     ;BU03530025;1;199.0;576.0
8159;Achterveld-Noord;IJsselstein                             ;Buurt     ;BU03530026;1;176.0;586.0
8160;Achterveld-Oost;IJsselstein                             ;Buurt     ;BU03530027;1;50.0;135.0
8161;Eiterse Waard;IJsselstein                             ;Buurt     ;BU03530028;1;35.0;102.0
8162;Landelijk gebied Noord;IJsselstein                             ;Buurt     ;BU03530029;1;17.0;103.0
8163;Landelijk gebied Zuid;IJsselstein                             ;Buurt     ;BU03530030;1;7.0;58.0
8164;Kaag en Braassem;Kaag en Braassem                        ;Gemeente  ;GM1884    ;.;2153.0;7683.0
8165;Wijk 00 Roelofarendsveen;Kaag en Braassem                        ;Wijk      ;WK188400  ;1;1253.0;4428.0
8166;Roelofarendsveen;Kaag en Braassem                        ;Buurt     ;BU18840000;1;370.0;1390.0
8167;Oude Wetering;Kaag en Braassem                        ;Buurt     ;BU18840001;1;252.0;858.0
8168;Roelofarendsveen-Noord;Kaag en Braassem                        ;Buurt     ;BU18840002;1;443.0;1389.0
8169;Burgemeesterswijk;Kaag en Braassem                        ;Buurt     ;BU18840003;1;87.0;283.0
8170;Tuinbouwgebied;Kaag en Braassem                        ;Buurt     ;BU18840004;1;101.0;508.0
8171;Wijk 01 Overig Alkemade;Kaag en Braassem                        ;Wijk      ;WK188401  ;1;302.0;1171.0
8172;Nieuwe Wetering;Kaag en Braassem                        ;Buurt     ;BU18840101;1;39.0;141.0
8173;Rijpwetering;Kaag en Braassem                        ;Buurt     ;BU18840102;1;167.0;616.0
8174;Oud Ade en Zevenhuizen;Kaag en Braassem                        ;Buurt     ;BU18840104;1;59.0;232.0
8175;Kaag;Kaag en Braassem                        ;Buurt     ;BU18840105;1;20.0;94.0
8176;Verspreide huizen Veenderpolder;Kaag en Braassem                        ;Buurt     ;BU18840107;1;5.0;49.0
8177;Overige verspreide huizen;Kaag en Braassem                        ;Buurt     ;BU18840109;1;12.0;40.0
8178;Wijk 02 Woubrugge;Kaag en Braassem                        ;Wijk      ;WK188402  ;1;279.0;975.0
8179;Woubrugge;Kaag en Braassem                        ;Buurt     ;BU18840200;1;58.0;229.0
8180;Ofwegen;Kaag en Braassem                        ;Buurt     ;BU18840201;1;4.0;12.0
8181;Hoogmade;Kaag en Braassem                        ;Buurt     ;BU18840202;1;70.0;250.0
8182;Woubrugge-West;Kaag en Braassem                        ;Buurt     ;BU18840203;1;95.0;283.0
8183;Verspreide huizen Vierambachtspolder;Kaag en Braassem                        ;Buurt     ;BU18840207;1;4.0;19.0
8184;Verspreide huizen Oudendijkse polder;Kaag en Braassem                        ;Buurt     ;BU18840208;1;32.0;115.0
8185;Overige verspreide huizen;Kaag en Braassem                        ;Buurt     ;BU18840209;1;16.0;68.0
8186;Wijk 03 Rijnsaterwoude;Kaag en Braassem                        ;Wijk      ;WK188403  ;1;71.0;294.0
8187;Rijnsaterwoude;Kaag en Braassem                        ;Buurt     ;BU18840300;1;;
8188;Verspreide huizen Rijnsaterwoude;Kaag en Braassem                        ;Buurt     ;BU18840309;1;;
8189;Wijk 04 Leimuiden;Kaag en Braassem                        ;Wijk      ;WK188404  ;1;248.0;815.0
8190;Leimuiden;Kaag en Braassem                        ;Buurt     ;BU18840400;1;57.0;230.0
8191;Vriezekoop;Kaag en Braassem                        ;Buurt     ;BU18840402;1;;
8192;Bilderdam;Kaag en Braassem                        ;Buurt     ;BU18840404;1;8.0;39.0
8193;Uitbreiding West;Kaag en Braassem                        ;Buurt     ;BU18840405;1;72.0;203.0
8194;Verspreide huizen Vriezekoopse polder;Kaag en Braassem                        ;Buurt     ;BU18840407;1;;
8195;Verspreide huizen West;Kaag en Braassem                        ;Buurt     ;BU18840408;1;104.0;310.0
8196;Verspreide huizen Oost;Kaag en Braassem                        ;Buurt     ;BU18840409;1;;
8197;Kampen;Kampen                                  ;Gemeente  ;GM0166    ;.;3567.0;11317.0
8198;Wijk 00 Kampen;Kampen                                  ;Wijk      ;WK016600  ;1;2165.0;6534.0
8199;Binnenstad Kampen;Kampen                                  ;Buurt     ;BU01660000;1;38.0;100.0
8200;Brunnepe;Kampen                                  ;Buurt     ;BU01660001;1;156.0;429.0
8201;Groene Hart;Kampen                                  ;Buurt     ;BU01660002;1;;
8202;Hanzewijk en Greente;Kampen                                  ;Buurt     ;BU01660003;1;140.0;349.0
8203;Kampen-Zuid;Kampen                                  ;Buurt     ;BU01660004;1;88.0;230.0
8204;Flevowijk;Kampen                                  ;Buurt     ;BU01660005;1;188.0;419.0
8205;Industrieterrein Kampen;Kampen                                  ;Buurt     ;BU01660006;1;22.0;161.0
8206;Bovenbroek;Kampen                                  ;Buurt     ;BU01660007;1;115.0;414.0
8207;Cellesbroek;Kampen                                  ;Buurt     ;BU01660008;1;445.0;1324.0
8208;Hagenbroek;Kampen                                  ;Buurt     ;BU01660009;1;177.0;568.0
8209;De Maten;Kampen                                  ;Buurt     ;BU01660010;1;266.0;962.0
8210;De Venen;Kampen                                  ;Buurt     ;BU01660011;1;;
8211;Stationsplein;Kampen                                  ;Buurt     ;BU01660012;1;;
8212;Stationskwartier;Kampen                                  ;Buurt     ;BU01660013;1;134.0;363.0
8213;Het Onderdijks;Kampen                                  ;Buurt     ;BU01660015;1;371.0;1131.0
8214;Polder Dronthen;Kampen                                  ;Buurt     ;BU01660016;1;5.0;21.0
8215;De Melm;Kampen                                  ;Buurt     ;BU01660017;1;3.0;15.0
8216;Kampereiland;Kampen                                  ;Buurt     ;BU01660018;1;8.0;31.0
8217;Mandjeswaard;Kampen                                  ;Buurt     ;BU01660019;1;;
8218;Wijk 03 IJsselmuiden;Kampen                                  ;Wijk      ;WK016603  ;1;1122.0;3722.0
8219;IJsselmuiden-Centrum;Kampen                                  ;Buurt     ;BU01660300;1;339.0;1047.0
8220;Losselanden;Kampen                                  ;Buurt     ;BU01660301;1;322.0;1045.0
8221;Industrieterrein IJsselmuiden;Kampen                                  ;Buurt     ;BU01660302;1;4.0;67.0
8222;De Waard;Kampen                                  ;Buurt     ;BU01660303;1;24.0;94.0
8223;De Koekoek;Kampen                                  ;Buurt     ;BU01660304;1;20.0;152.0
8224;Oosterholt;Kampen                                  ;Buurt     ;BU01660305;1;82.0;332.0
8225;Sonnenberg;Kampen                                  ;Buurt     ;BU01660306;1;5.0;29.0
