ID;DiplomaOpPeilmoment;Geslacht;Herkomstkenmerken;DefinitiefSchooladvies;OnderwijspositieOpPeilmoment;Startjaar;Peilmoment;LeerlingenAantal_1
4983;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
4984;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2016;4 jaar na startjaar;280.0
4985;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2016;5 jaar na startjaar;280.0
4986;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2016;6 jaar na startjaar;280.0
4987;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
4988;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2018;4 jaar na startjaar;320.0
4989;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
4990;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
4991;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
4992;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2008;4 jaar na startjaar;
4993;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2008;5 jaar na startjaar;
4994;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2008;6 jaar na startjaar;
4995;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2008;7 jaar na startjaar;
4996;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2010;4 jaar na startjaar;
4997;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2010;5 jaar na startjaar;
4998;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2010;6 jaar na startjaar;
4999;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2010;7 jaar na startjaar;
5000;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2012;4 jaar na startjaar;
5001;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2012;5 jaar na startjaar;
5002;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2012;6 jaar na startjaar;
5003;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2012;7 jaar na startjaar;
5004;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2014;4 jaar na startjaar;
5005;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2014;5 jaar na startjaar;
5006;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2014;6 jaar na startjaar;
5007;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2014;7 jaar na startjaar;
5008;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2016;4 jaar na startjaar;240.0
5009;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2016;5 jaar na startjaar;140.0
5010;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2016;6 jaar na startjaar;30.0
5011;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2016;7 jaar na startjaar;
5012;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2018;4 jaar na startjaar;280.0
5013;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2018;5 jaar na startjaar;
5014;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2018;6 jaar na startjaar;
5015;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen in vo;2018;7 jaar na startjaar;
5016;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2008;4 jaar na startjaar;
5017;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2008;5 jaar na startjaar;
5018;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2008;6 jaar na startjaar;
5019;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2008;7 jaar na startjaar;
5020;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2010;4 jaar na startjaar;
5021;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2010;5 jaar na startjaar;
5022;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2010;6 jaar na startjaar;
5023;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2010;7 jaar na startjaar;
5024;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2012;4 jaar na startjaar;
5025;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2012;5 jaar na startjaar;
5026;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2012;6 jaar na startjaar;
5027;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2012;7 jaar na startjaar;
5028;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2014;4 jaar na startjaar;
5029;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2014;5 jaar na startjaar;
5030;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2014;6 jaar na startjaar;
5031;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2014;7 jaar na startjaar;
5032;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2016;4 jaar na startjaar;40.0
5033;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2016;5 jaar na startjaar;140.0
5034;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2016;6 jaar na startjaar;250.0
5035;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2016;7 jaar na startjaar;
5036;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2018;4 jaar na startjaar;40.0
5037;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2018;5 jaar na startjaar;
5038;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2018;6 jaar na startjaar;
5039;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: havo/vwo;Leerlingen uit vo;2018;7 jaar na startjaar;
5040;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
5041;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
5042;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
5043;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
5044;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
5045;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
5046;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
5047;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
5048;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
5049;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
5050;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
5051;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
5052;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
5053;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
5054;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
5055;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
5056;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2016;4 jaar na startjaar;580.0
5057;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2016;5 jaar na startjaar;580.0
5058;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2016;6 jaar na startjaar;580.0
5059;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
5060;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2018;4 jaar na startjaar;540.0
5061;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
5062;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
5063;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
5064;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2008;4 jaar na startjaar;
5065;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2008;5 jaar na startjaar;
5066;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2008;6 jaar na startjaar;
5067;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2008;7 jaar na startjaar;
5068;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2010;4 jaar na startjaar;
5069;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2010;5 jaar na startjaar;
5070;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2010;6 jaar na startjaar;
5071;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2010;7 jaar na startjaar;
5072;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2012;4 jaar na startjaar;
5073;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2012;5 jaar na startjaar;
5074;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2012;6 jaar na startjaar;
5075;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2012;7 jaar na startjaar;
5076;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2014;4 jaar na startjaar;
5077;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2014;5 jaar na startjaar;
5078;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2014;6 jaar na startjaar;
5079;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2014;7 jaar na startjaar;
5080;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2016;4 jaar na startjaar;560.0
5081;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2016;5 jaar na startjaar;460.0
5082;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2016;6 jaar na startjaar;100.0
5083;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2016;7 jaar na startjaar;
5084;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2018;4 jaar na startjaar;520.0
5085;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2018;5 jaar na startjaar;
5086;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2018;6 jaar na startjaar;
5087;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen in vo;2018;7 jaar na startjaar;
5088;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2008;4 jaar na startjaar;
5089;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2008;5 jaar na startjaar;
5090;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2008;6 jaar na startjaar;
5091;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2008;7 jaar na startjaar;
5092;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2010;4 jaar na startjaar;
5093;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2010;5 jaar na startjaar;
5094;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2010;6 jaar na startjaar;
5095;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2010;7 jaar na startjaar;
5096;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2012;4 jaar na startjaar;
5097;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2012;5 jaar na startjaar;
5098;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2012;6 jaar na startjaar;
5099;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2012;7 jaar na startjaar;
5100;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2014;4 jaar na startjaar;
5101;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2014;5 jaar na startjaar;
5102;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2014;6 jaar na startjaar;
5103;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2014;7 jaar na startjaar;
5104;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2016;4 jaar na startjaar;20.0
5105;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2016;5 jaar na startjaar;120.0
5106;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2016;6 jaar na startjaar;490.0
5107;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2016;7 jaar na startjaar;
5108;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2018;4 jaar na startjaar;20.0
5109;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2018;5 jaar na startjaar;
5110;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2018;6 jaar na startjaar;
5111;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: vwo;Leerlingen uit vo;2018;7 jaar na startjaar;
5112;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
5113;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
5114;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
5115;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
5116;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
5117;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
5118;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
5119;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
5120;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
5121;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
5122;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
5123;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
5124;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
5125;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
5126;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
5127;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
5128;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2016;4 jaar na startjaar;100.0
5129;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2016;5 jaar na startjaar;100.0
5130;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2016;6 jaar na startjaar;100.0
5131;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
5132;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Suriname;Advies: onbekend;Totaal leerlingen startjaar;2018;4 jaar na startjaar;90.0
