ID;Populatie;Vervoerwijzen;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfgelegdeAfstandPerVerplaatsing_2;AfgelegdeAfstandPerPersoonPerDag_3;ReisduurPerVerplaatsing_4;ReisduurPerPersoonPerDag_5
9060;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2006;;;;;
9061;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2007;;;;;
9062;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1985;;;;;
9063;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1986;;;;;
9064;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1987;;;;;
9065;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1988;;;;;
9066;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1989;;;;;
9067;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1990;;;;;
9068;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1991;;;;;
9069;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1992;;;;;
9070;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1993;;;;;
9071;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1994;0.16;15.66;2.51;20.31;3.25
9072;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1995;0.17;17.94;2.96;21.69;3.59
9073;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1996;0.16;17.99;2.92;21.64;3.52
9074;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1997;0.16;17.07;2.79;21.18;3.48
9075;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1998;0.16;17.18;2.81;21.19;3.48
9076;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;1999;0.17;19.48;3.29;23.21;3.92
9077;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2000;0.17;17.89;3.08;21.72;3.75
9078;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2001;0.17;17.88;3.03;21.52;3.65
9079;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2002;0.18;17.88;3.23;21.99;3.99
9080;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2003;0.18;16.34;2.89;20.21;3.58
9081;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2004;;;;;
9082;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2005;;;;;
9083;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2006;;;;;
9084;Hele bevolking;Auto (bestuurder);7;Weinig stedelijk;2007;;;;;
9085;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1985;;;;;
9086;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1986;;;;;
9087;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1987;;;;;
9088;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1988;;;;;
9089;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1989;;;;;
9090;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1990;;;;;
9091;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1991;;;;;
9092;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1992;;;;;
9093;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1993;;;;;
9094;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1994;0.16;17.13;2.78;20.75;3.36
9095;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1995;0.17;17.57;2.89;21.4;3.53
9096;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1996;0.17;17.14;2.85;20.89;3.47
9097;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1997;0.16;17.42;2.82;21.61;3.5
9098;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1998;0.17;17.95;3.07;21.65;3.7
9099;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;1999;0.17;17.99;3.1;21.57;3.72
9100;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2000;0.17;18.65;3.25;21.84;3.79
9101;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2001;0.17;20.07;3.35;23.43;3.93
9102;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2002;0.18;18.5;3.38;21.77;3.96
9103;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2003;0.17;18.9;3.19;22.11;3.74
9104;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2004;;;;;
9105;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2005;;;;;
9106;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2006;;;;;
9107;Hele bevolking;Auto (bestuurder);7;Niet stedelijk;2007;;;;;
9108;Hele bevolking;Auto (bestuurder);8;Nederland;1985;;;;;
9109;Hele bevolking;Auto (bestuurder);8;Nederland;1986;;;;;
9110;Hele bevolking;Auto (bestuurder);8;Nederland;1987;;;;;
9111;Hele bevolking;Auto (bestuurder);8;Nederland;1988;;;;;
9112;Hele bevolking;Auto (bestuurder);8;Nederland;1989;;;;;
9113;Hele bevolking;Auto (bestuurder);8;Nederland;1990;;;;;
9114;Hele bevolking;Auto (bestuurder);8;Nederland;1991;;;;;
9115;Hele bevolking;Auto (bestuurder);8;Nederland;1992;;;;;
9116;Hele bevolking;Auto (bestuurder);8;Nederland;1993;;;;;
9117;Hele bevolking;Auto (bestuurder);8;Nederland;1994;;;;;
9118;Hele bevolking;Auto (bestuurder);8;Nederland;1995;;;;;
9119;Hele bevolking;Auto (bestuurder);8;Nederland;1996;;;;;
9120;Hele bevolking;Auto (bestuurder);8;Nederland;1997;;;;;
9121;Hele bevolking;Auto (bestuurder);8;Nederland;1998;;;;;
9122;Hele bevolking;Auto (bestuurder);8;Nederland;1999;0.11;12.3;1.33;18.79;2.04
9123;Hele bevolking;Auto (bestuurder);8;Nederland;2000;0.11;12.38;1.33;18.48;1.99
9124;Hele bevolking;Auto (bestuurder);8;Nederland;2001;0.1;12.4;1.27;18.54;1.9
9125;Hele bevolking;Auto (bestuurder);8;Nederland;2002;0.1;12.55;1.28;18.47;1.9
9126;Hele bevolking;Auto (bestuurder);8;Nederland;2003;0.1;13.08;1.3;18.72;1.86
9127;Hele bevolking;Auto (bestuurder);8;Nederland;2004;0.14;15.51;2.1;21.32;2.89
9128;Hele bevolking;Auto (bestuurder);8;Nederland;2005;0.12;16.05;1.87;21.24;2.47
9129;Hele bevolking;Auto (bestuurder);8;Nederland;2006;0.1;16.17;1.67;21.84;2.25
9130;Hele bevolking;Auto (bestuurder);8;Nederland;2007;0.1;15.22;1.47;21.19;2.04
9131;Hele bevolking;Auto (bestuurder);8;Groningen;1985;;;;;
9132;Hele bevolking;Auto (bestuurder);8;Groningen;1986;;;;;
9133;Hele bevolking;Auto (bestuurder);8;Groningen;1987;;;;;
9134;Hele bevolking;Auto (bestuurder);8;Groningen;1988;;;;;
9135;Hele bevolking;Auto (bestuurder);8;Groningen;1989;;;;;
9136;Hele bevolking;Auto (bestuurder);8;Groningen;1990;;;;;
9137;Hele bevolking;Auto (bestuurder);8;Groningen;1991;;;;;
9138;Hele bevolking;Auto (bestuurder);8;Groningen;1992;;;;;
9139;Hele bevolking;Auto (bestuurder);8;Groningen;1993;;;;;
9140;Hele bevolking;Auto (bestuurder);8;Groningen;1994;;;;;
9141;Hele bevolking;Auto (bestuurder);8;Groningen;1995;;;;;
9142;Hele bevolking;Auto (bestuurder);8;Groningen;1996;;;;;
9143;Hele bevolking;Auto (bestuurder);8;Groningen;1997;;;;;
9144;Hele bevolking;Auto (bestuurder);8;Groningen;1998;;;;;
9145;Hele bevolking;Auto (bestuurder);8;Groningen;1999;0.09;11.08;0.98;16.01;1.41
9146;Hele bevolking;Auto (bestuurder);8;Groningen;2000;0.1;13.46;1.27;17.62;1.74
9147;Hele bevolking;Auto (bestuurder);8;Groningen;2001;0.08;11.04;0.88;16.04;1.29
9148;Hele bevolking;Auto (bestuurder);8;Groningen;2002;0.08;17.85;1.47;22.76;1.88
9149;Hele bevolking;Auto (bestuurder);8;Groningen;2003;0.07;16.15;1.19;20.31;1.5
9150;Hele bevolking;Auto (bestuurder);8;Groningen;2004;;;;;
9151;Hele bevolking;Auto (bestuurder);8;Groningen;2005;;;;;
9152;Hele bevolking;Auto (bestuurder);8;Groningen;2006;;;;;
9153;Hele bevolking;Auto (bestuurder);8;Groningen;2007;;;;;
9154;Hele bevolking;Auto (bestuurder);8;Friesland;1985;;;;;
9155;Hele bevolking;Auto (bestuurder);8;Friesland;1986;;;;;
9156;Hele bevolking;Auto (bestuurder);8;Friesland;1987;;;;;
9157;Hele bevolking;Auto (bestuurder);8;Friesland;1988;;;;;
9158;Hele bevolking;Auto (bestuurder);8;Friesland;1989;;;;;
9159;Hele bevolking;Auto (bestuurder);8;Friesland;1990;;;;;
9160;Hele bevolking;Auto (bestuurder);8;Friesland;1991;;;;;
9161;Hele bevolking;Auto (bestuurder);8;Friesland;1992;;;;;
9162;Hele bevolking;Auto (bestuurder);8;Friesland;1993;;;;;
9163;Hele bevolking;Auto (bestuurder);8;Friesland;1994;;;;;
9164;Hele bevolking;Auto (bestuurder);8;Friesland;1995;;;;;
9165;Hele bevolking;Auto (bestuurder);8;Friesland;1996;;;;;
9166;Hele bevolking;Auto (bestuurder);8;Friesland;1997;;;;;
9167;Hele bevolking;Auto (bestuurder);8;Friesland;1998;;;;;
9168;Hele bevolking;Auto (bestuurder);8;Friesland;1999;0.1;13.89;1.4;18.89;1.9
9169;Hele bevolking;Auto (bestuurder);8;Friesland;2000;0.1;13.06;1.26;18.08;1.75
9170;Hele bevolking;Auto (bestuurder);8;Friesland;2001;0.09;13.09;1.22;17.33;1.62
9171;Hele bevolking;Auto (bestuurder);8;Friesland;2002;0.08;12.71;1.09;17.14;1.42
9172;Hele bevolking;Auto (bestuurder);8;Friesland;2003;0.1;12.84;1.3;16.9;1.65
9173;Hele bevolking;Auto (bestuurder);8;Friesland;2004;;;;;
9174;Hele bevolking;Auto (bestuurder);8;Friesland;2005;;;;;
9175;Hele bevolking;Auto (bestuurder);8;Friesland;2006;;;;;
9176;Hele bevolking;Auto (bestuurder);8;Friesland;2007;;;;;
9177;Hele bevolking;Auto (bestuurder);8;Drenthe;1985;;;;;
9178;Hele bevolking;Auto (bestuurder);8;Drenthe;1986;;;;;
9179;Hele bevolking;Auto (bestuurder);8;Drenthe;1987;;;;;
9180;Hele bevolking;Auto (bestuurder);8;Drenthe;1988;;;;;
9181;Hele bevolking;Auto (bestuurder);8;Drenthe;1989;;;;;
9182;Hele bevolking;Auto (bestuurder);8;Drenthe;1990;;;;;
9183;Hele bevolking;Auto (bestuurder);8;Drenthe;1991;;;;;
9184;Hele bevolking;Auto (bestuurder);8;Drenthe;1992;;;;;
9185;Hele bevolking;Auto (bestuurder);8;Drenthe;1993;;;;;
9186;Hele bevolking;Auto (bestuurder);8;Drenthe;1994;;;;;
9187;Hele bevolking;Auto (bestuurder);8;Drenthe;1995;;;;;
9188;Hele bevolking;Auto (bestuurder);8;Drenthe;1996;;;;;
9189;Hele bevolking;Auto (bestuurder);8;Drenthe;1997;;;;;
9190;Hele bevolking;Auto (bestuurder);8;Drenthe;1998;;;;;
9191;Hele bevolking;Auto (bestuurder);8;Drenthe;1999;0.11;12.25;1.35;17.84;1.98
9192;Hele bevolking;Auto (bestuurder);8;Drenthe;2000;0.12;13.67;1.64;18.42;2.2
9193;Hele bevolking;Auto (bestuurder);8;Drenthe;2001;0.09;16.01;1.47;20.03;1.84
9194;Hele bevolking;Auto (bestuurder);8;Drenthe;2002;0.1;15.69;1.5;20.54;2.11
9195;Hele bevolking;Auto (bestuurder);8;Drenthe;2003;0.11;15.11;1.58;18.63;1.97
9196;Hele bevolking;Auto (bestuurder);8;Drenthe;2004;;;;;
9197;Hele bevolking;Auto (bestuurder);8;Drenthe;2005;;;;;
9198;Hele bevolking;Auto (bestuurder);8;Drenthe;2006;;;;;
9199;Hele bevolking;Auto (bestuurder);8;Drenthe;2007;;;;;
9200;Hele bevolking;Auto (bestuurder);8;Overijssel;1985;;;;;
9201;Hele bevolking;Auto (bestuurder);8;Overijssel;1986;;;;;
9202;Hele bevolking;Auto (bestuurder);8;Overijssel;1987;;;;;
9203;Hele bevolking;Auto (bestuurder);8;Overijssel;1988;;;;;
9204;Hele bevolking;Auto (bestuurder);8;Overijssel;1989;;;;;
9205;Hele bevolking;Auto (bestuurder);8;Overijssel;1990;;;;;
9206;Hele bevolking;Auto (bestuurder);8;Overijssel;1991;;;;;
9207;Hele bevolking;Auto (bestuurder);8;Overijssel;1992;;;;;
9208;Hele bevolking;Auto (bestuurder);8;Overijssel;1993;;;;;
9209;Hele bevolking;Auto (bestuurder);8;Overijssel;1994;;;;;
9210;Hele bevolking;Auto (bestuurder);8;Overijssel;1995;;;;;
9211;Hele bevolking;Auto (bestuurder);8;Overijssel;1996;;;;;
9212;Hele bevolking;Auto (bestuurder);8;Overijssel;1997;;;;;
9213;Hele bevolking;Auto (bestuurder);8;Overijssel;1998;;;;;
9214;Hele bevolking;Auto (bestuurder);8;Overijssel;1999;0.11;11.35;1.22;17.2;1.85
9215;Hele bevolking;Auto (bestuurder);8;Overijssel;2000;0.11;10.36;1.11;16.58;1.78
9216;Hele bevolking;Auto (bestuurder);8;Overijssel;2001;0.11;11.41;1.22;17.16;1.82
9217;Hele bevolking;Auto (bestuurder);8;Overijssel;2002;0.11;13.01;1.37;17.42;1.84
9218;Hele bevolking;Auto (bestuurder);8;Overijssel;2003;0.09;14.78;1.39;20.19;1.9
9219;Hele bevolking;Auto (bestuurder);8;Overijssel;2004;;;;;
9220;Hele bevolking;Auto (bestuurder);8;Overijssel;2005;;;;;
9221;Hele bevolking;Auto (bestuurder);8;Overijssel;2006;;;;;
9222;Hele bevolking;Auto (bestuurder);8;Overijssel;2007;;;;;
9223;Hele bevolking;Auto (bestuurder);8;Flevoland;1985;;;;;
9224;Hele bevolking;Auto (bestuurder);8;Flevoland;1986;;;;;
9225;Hele bevolking;Auto (bestuurder);8;Flevoland;1987;;;;;
9226;Hele bevolking;Auto (bestuurder);8;Flevoland;1988;;;;;
9227;Hele bevolking;Auto (bestuurder);8;Flevoland;1989;;;;;
9228;Hele bevolking;Auto (bestuurder);8;Flevoland;1990;;;;;
9229;Hele bevolking;Auto (bestuurder);8;Flevoland;1991;;;;;
9230;Hele bevolking;Auto (bestuurder);8;Flevoland;1992;;;;;
9231;Hele bevolking;Auto (bestuurder);8;Flevoland;1993;;;;;
9232;Hele bevolking;Auto (bestuurder);8;Flevoland;1994;;;;;
9233;Hele bevolking;Auto (bestuurder);8;Flevoland;1995;;;;;
9234;Hele bevolking;Auto (bestuurder);8;Flevoland;1996;;;;;
9235;Hele bevolking;Auto (bestuurder);8;Flevoland;1997;;;;;
9236;Hele bevolking;Auto (bestuurder);8;Flevoland;1998;;;;;
9237;Hele bevolking;Auto (bestuurder);8;Flevoland;1999;0.09;12.86;1.17;16.9;1.54
9238;Hele bevolking;Auto (bestuurder);8;Flevoland;2000;0.1;16.71;1.72;19.05;1.93
9239;Hele bevolking;Auto (bestuurder);8;Flevoland;2001;0.09;18.74;1.78;20.33;1.9
9240;Hele bevolking;Auto (bestuurder);8;Flevoland;2002;0.08;16.14;1.27;19.08;1.56
9241;Hele bevolking;Auto (bestuurder);8;Flevoland;2003;0.09;17.42;1.63;19.36;1.81
9242;Hele bevolking;Auto (bestuurder);8;Flevoland;2004;;;;;
9243;Hele bevolking;Auto (bestuurder);8;Flevoland;2005;;;;;
9244;Hele bevolking;Auto (bestuurder);8;Flevoland;2006;;;;;
9245;Hele bevolking;Auto (bestuurder);8;Flevoland;2007;;;;;
9246;Hele bevolking;Auto (bestuurder);8;Gelderland;1985;;;;;
9247;Hele bevolking;Auto (bestuurder);8;Gelderland;1986;;;;;
9248;Hele bevolking;Auto (bestuurder);8;Gelderland;1987;;;;;
9249;Hele bevolking;Auto (bestuurder);8;Gelderland;1988;;;;;
9250;Hele bevolking;Auto (bestuurder);8;Gelderland;1989;;;;;
9251;Hele bevolking;Auto (bestuurder);8;Gelderland;1990;;;;;
9252;Hele bevolking;Auto (bestuurder);8;Gelderland;1991;;;;;
9253;Hele bevolking;Auto (bestuurder);8;Gelderland;1992;;;;;
9254;Hele bevolking;Auto (bestuurder);8;Gelderland;1993;;;;;
9255;Hele bevolking;Auto (bestuurder);8;Gelderland;1994;;;;;
9256;Hele bevolking;Auto (bestuurder);8;Gelderland;1995;;;;;
9257;Hele bevolking;Auto (bestuurder);8;Gelderland;1996;;;;;
9258;Hele bevolking;Auto (bestuurder);8;Gelderland;1997;;;;;
9259;Hele bevolking;Auto (bestuurder);8;Gelderland;1998;;;;;
9260;Hele bevolking;Auto (bestuurder);8;Gelderland;1999;0.11;12.13;1.36;18.84;2.11
9261;Hele bevolking;Auto (bestuurder);8;Gelderland;2000;0.11;12.5;1.44;17.68;2.03
9262;Hele bevolking;Auto (bestuurder);8;Gelderland;2001;0.1;13.92;1.43;19.42;2.0
9263;Hele bevolking;Auto (bestuurder);8;Gelderland;2002;0.1;12.61;1.3;17.35;1.78
9264;Hele bevolking;Auto (bestuurder);8;Gelderland;2003;0.1;12.14;1.24;17.43;1.79
9265;Hele bevolking;Auto (bestuurder);8;Gelderland;2004;;;;;
9266;Hele bevolking;Auto (bestuurder);8;Gelderland;2005;;;;;
9267;Hele bevolking;Auto (bestuurder);8;Gelderland;2006;;;;;
9268;Hele bevolking;Auto (bestuurder);8;Gelderland;2007;;;;;
9269;Hele bevolking;Auto (bestuurder);8;Utrecht;1985;;;;;
9270;Hele bevolking;Auto (bestuurder);8;Utrecht;1986;;;;;
9271;Hele bevolking;Auto (bestuurder);8;Utrecht;1987;;;;;
9272;Hele bevolking;Auto (bestuurder);8;Utrecht;1988;;;;;
9273;Hele bevolking;Auto (bestuurder);8;Utrecht;1989;;;;;
9274;Hele bevolking;Auto (bestuurder);8;Utrecht;1990;;;;;
9275;Hele bevolking;Auto (bestuurder);8;Utrecht;1991;;;;;
9276;Hele bevolking;Auto (bestuurder);8;Utrecht;1992;;;;;
9277;Hele bevolking;Auto (bestuurder);8;Utrecht;1993;;;;;
9278;Hele bevolking;Auto (bestuurder);8;Utrecht;1994;;;;;
9279;Hele bevolking;Auto (bestuurder);8;Utrecht;1995;;;;;
9280;Hele bevolking;Auto (bestuurder);8;Utrecht;1996;;;;;
9281;Hele bevolking;Auto (bestuurder);8;Utrecht;1997;;;;;
9282;Hele bevolking;Auto (bestuurder);8;Utrecht;1998;;;;;
9283;Hele bevolking;Auto (bestuurder);8;Utrecht;1999;0.11;12.36;1.32;19.18;2.06
9284;Hele bevolking;Auto (bestuurder);8;Utrecht;2000;0.11;13.01;1.39;19.82;2.09
9285;Hele bevolking;Auto (bestuurder);8;Utrecht;2001;0.11;12.43;1.34;17.73;1.91
9286;Hele bevolking;Auto (bestuurder);8;Utrecht;2002;0.11;14.03;1.5;20.14;2.14
9287;Hele bevolking;Auto (bestuurder);8;Utrecht;2003;0.1;16.31;1.58;20.53;1.98
9288;Hele bevolking;Auto (bestuurder);8;Utrecht;2004;;;;;
9289;Hele bevolking;Auto (bestuurder);8;Utrecht;2005;;;;;
9290;Hele bevolking;Auto (bestuurder);8;Utrecht;2006;;;;;
9291;Hele bevolking;Auto (bestuurder);8;Utrecht;2007;;;;;
9292;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1985;;;;;
9293;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1986;;;;;
9294;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1987;;;;;
9295;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1988;;;;;
9296;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1989;;;;;
9297;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1990;;;;;
9298;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1991;;;;;
9299;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1992;;;;;
9300;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1993;;;;;
9301;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1994;;;;;
9302;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1995;;;;;
9303;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1996;;;;;
9304;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1997;;;;;
9305;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1998;;;;;
9306;Hele bevolking;Auto (bestuurder);8;Noord-Holland;1999;0.1;13.38;1.38;20.35;2.08
9307;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2000;0.1;13.31;1.3;19.97;1.94
9308;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2001;0.09;13.59;1.3;20.33;1.93
9309;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2002;0.09;13.33;1.27;19.46;1.84
9310;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2003;0.09;14.82;1.29;21.15;1.83
9311;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2004;;;;;
9312;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2005;;;;;
9313;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2006;;;;;
9314;Hele bevolking;Auto (bestuurder);8;Noord-Holland;2007;;;;;
9315;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1985;;;;;
9316;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1986;;;;;
9317;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1987;;;;;
9318;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1988;;;;;
9319;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1989;;;;;
9320;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1990;;;;;
9321;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1991;;;;;
9322;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1992;;;;;
9323;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1993;;;;;
9324;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1994;;;;;
9325;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1995;;;;;
9326;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1996;;;;;
9327;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1997;;;;;
9328;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1998;;;;;
9329;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;1999;0.1;13.06;1.33;19.84;2.02
9330;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2000;0.1;12.12;1.24;19.0;1.94
9331;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2001;0.1;12.02;1.18;19.07;1.87
9332;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2002;0.1;11.61;1.14;19.11;1.89
9333;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2003;0.1;12.13;1.22;19.05;1.92
9334;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2004;;;;;
9335;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2005;;;;;
9336;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2006;;;;;
9337;Hele bevolking;Auto (bestuurder);8;Zuid-Holland;2007;;;;;
9338;Hele bevolking;Auto (bestuurder);8;Zeeland;1985;;;;;
9339;Hele bevolking;Auto (bestuurder);8;Zeeland;1986;;;;;
9340;Hele bevolking;Auto (bestuurder);8;Zeeland;1987;;;;;
9341;Hele bevolking;Auto (bestuurder);8;Zeeland;1988;;;;;
9342;Hele bevolking;Auto (bestuurder);8;Zeeland;1989;;;;;
9343;Hele bevolking;Auto (bestuurder);8;Zeeland;1990;;;;;
9344;Hele bevolking;Auto (bestuurder);8;Zeeland;1991;;;;;
9345;Hele bevolking;Auto (bestuurder);8;Zeeland;1992;;;;;
9346;Hele bevolking;Auto (bestuurder);8;Zeeland;1993;;;;;
9347;Hele bevolking;Auto (bestuurder);8;Zeeland;1994;;;;;
9348;Hele bevolking;Auto (bestuurder);8;Zeeland;1995;;;;;
9349;Hele bevolking;Auto (bestuurder);8;Zeeland;1996;;;;;
9350;Hele bevolking;Auto (bestuurder);8;Zeeland;1997;;;;;
9351;Hele bevolking;Auto (bestuurder);8;Zeeland;1998;;;;;
9352;Hele bevolking;Auto (bestuurder);8;Zeeland;1999;0.12;11.97;1.43;17.69;2.13
9353;Hele bevolking;Auto (bestuurder);8;Zeeland;2000;0.11;11.48;1.32;17.16;1.97
9354;Hele bevolking;Auto (bestuurder);8;Zeeland;2001;0.1;10.14;0.97;15.95;1.52
9355;Hele bevolking;Auto (bestuurder);8;Zeeland;2002;0.13;14.13;1.7;18.79;2.41
9356;Hele bevolking;Auto (bestuurder);8;Zeeland;2003;0.11;10.83;1.11;15.91;1.68
9357;Hele bevolking;Auto (bestuurder);8;Zeeland;2004;;;;;
9358;Hele bevolking;Auto (bestuurder);8;Zeeland;2005;;;;;
9359;Hele bevolking;Auto (bestuurder);8;Zeeland;2006;;;;;
9360;Hele bevolking;Auto (bestuurder);8;Zeeland;2007;;;;;
9361;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1985;;;;;
9362;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1986;;;;;
9363;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1987;;;;;
9364;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1988;;;;;
9365;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1989;;;;;
9366;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1990;;;;;
9367;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1991;;;;;
9368;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1992;;;;;
9369;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1993;;;;;
9370;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1994;;;;;
9371;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1995;;;;;
9372;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1996;;;;;
9373;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1997;;;;;
9374;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1998;;;;;
9375;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;1999;0.12;12.19;1.46;18.8;2.25
9376;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2000;0.12;12.33;1.46;18.39;2.19
9377;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2001;0.12;11.35;1.34;18.02;2.12
9378;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2002;0.12;11.24;1.31;17.3;2.01
9379;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2003;0.11;11.84;1.35;17.35;1.98
9380;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2004;;;;;
9381;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2005;;;;;
9382;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2006;;;;;
9383;Hele bevolking;Auto (bestuurder);8;Noord-Brabant;2007;;;;;
9384;Hele bevolking;Auto (bestuurder);8;Limburg;1985;;;;;
9385;Hele bevolking;Auto (bestuurder);8;Limburg;1986;;;;;
9386;Hele bevolking;Auto (bestuurder);8;Limburg;1987;;;;;
9387;Hele bevolking;Auto (bestuurder);8;Limburg;1988;;;;;
9388;Hele bevolking;Auto (bestuurder);8;Limburg;1989;;;;;
9389;Hele bevolking;Auto (bestuurder);8;Limburg;1990;;;;;
9390;Hele bevolking;Auto (bestuurder);8;Limburg;1991;;;;;
9391;Hele bevolking;Auto (bestuurder);8;Limburg;1992;;;;;
9392;Hele bevolking;Auto (bestuurder);8;Limburg;1993;;;;;
