ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Regiokenmerken;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
8026;Totaal;11 maanden na instroom;West-Nederland (LD);Jaar van instroom: 2014;570.0;213.0;357.0
8027;Totaal;11 maanden na instroom;West-Nederland (LD);Jaar van instroom: 2015;587.0;223.0;364.0
8028;Totaal;11 maanden na instroom;West-Nederland (LD);Jaar van instroom: 2016;607.0;225.0;382.0
8029;Totaal;11 maanden na instroom;West-Nederland (LD);Jaar van instroom: 2017;;;
8030;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2007;267.0;101.0;165.0
8031;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2008;253.0;99.0;154.0
8032;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2009;226.0;91.0;135.0
8033;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2010;244.0;96.0;148.0
8034;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2011;241.0;95.0;146.0
8035;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2012;233.0;90.0;143.0
8036;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2013;238.0;88.0;150.0
8037;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2014;246.0;91.0;155.0
8038;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2015;255.0;97.0;157.0
8039;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2016;255.0;94.0;161.0
8040;Totaal;11 maanden na instroom;Zuid-Nederland (LD);Jaar van instroom: 2017;;;
8041;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2007;0.0;0.0;0.0
8042;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2008;0.0;0.0;0.0
8043;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2009;0.0;0.0;0.0
8044;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2010;0.0;0.0;0.0
8045;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2011;0.0;0.0;0.0
8046;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2012;3.0;1.0;2.0
8047;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2013;0.0;0.0;0.0
8048;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2014;7.0;3.0;4.0
8049;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2015;0.0;0.0;0.0
8050;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2016;0.0;0.0;0.0
8051;Totaal;11 maanden na instroom;Niet in te delen (LD);Jaar van instroom: 2017;;;
8052;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2007;49.0;23.0;26.0
8053;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2008;49.0;24.0;25.0
8054;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2009;44.0;21.0;23.0
8055;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2010;46.0;22.0;24.0
8056;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2011;46.0;22.0;24.0
8057;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2012;44.0;21.0;23.0
8058;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2013;45.0;20.0;24.0
8059;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2014;49.0;22.0;26.0
8060;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2015;47.0;23.0;25.0
8061;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2016;48.0;23.0;25.0
8062;Totaal;11 maanden na instroom;Groningen (PV);Jaar van instroom: 2017;;;
8063;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2007;49.0;21.0;29.0
8064;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2008;47.0;20.0;27.0
8065;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2009;42.0;18.0;24.0
8066;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2010;47.0;19.0;28.0
8067;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2011;45.0;19.0;25.0
8068;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2012;44.0;18.0;26.0
8069;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2013;44.0;18.0;26.0
8070;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2014;41.0;17.0;25.0
8071;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2015;46.0;19.0;27.0
8072;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2016;45.0;19.0;26.0
8073;Totaal;11 maanden na instroom;Friesland (PV);Jaar van instroom: 2017;;;
8074;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2007;34.0;13.0;21.0
8075;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2008;34.0;13.0;21.0
8076;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2009;30.0;11.0;18.0
8077;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2010;32.0;12.0;19.0
8078;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2011;31.0;12.0;19.0
8079;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2012;30.0;11.0;19.0
8080;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2013;32.0;11.0;20.0
8081;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2014;32.0;12.0;20.0
8082;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2015;32.0;13.0;19.0
8083;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2016;32.0;12.0;20.0
8084;Totaal;11 maanden na instroom;Drenthe (PV);Jaar van instroom: 2017;;;
8085;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2007;85.0;36.0;48.0
8086;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2008;83.0;36.0;47.0
8087;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2009;73.0;31.0;42.0
8088;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2010;81.0;34.0;47.0
8089;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2011;78.0;33.0;44.0
8090;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2012;76.0;32.0;44.0
8091;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2013;76.0;31.0;44.0
8092;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2014;82.0;32.0;50.0
8093;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2015;81.0;33.0;48.0
8094;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2016;82.0;34.0;48.0
8095;Totaal;11 maanden na instroom;Overijssel (PV);Jaar van instroom: 2017;;;
8096;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2007;36.0;13.0;22.0
8097;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2008;35.0;13.0;21.0
8098;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2009;31.0;12.0;19.0
8099;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2010;31.0;12.0;19.0
8100;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2011;32.0;12.0;19.0
8101;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2012;31.0;12.0;19.0
8102;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2013;30.0;12.0;19.0
8103;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2014;32.0;12.0;20.0
8104;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2015;34.0;13.0;21.0
8105;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2016;34.0;13.0;22.0
8106;Totaal;11 maanden na instroom;Flevoland (PV);Jaar van instroom: 2017;;;
8107;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2007;154.0;60.0;94.0
8108;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2008;145.0;59.0;86.0
8109;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2009;131.0;54.0;77.0
8110;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2010;137.0;56.0;81.0
8111;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2011;138.0;57.0;81.0
8112;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2012;130.0;52.0;78.0
8113;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2013;133.0;52.0;80.0
8114;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2014;141.0;56.0;85.0
8115;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2015;145.0;58.0;87.0
8116;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2016;145.0;58.0;87.0
8117;Totaal;11 maanden na instroom;Gelderland (PV);Jaar van instroom: 2017;;;
8118;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2007;102.0;40.0;62.0
8119;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2008;99.0;39.0;60.0
8120;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2009;88.0;36.0;52.0
8121;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2010;90.0;38.0;53.0
8122;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2011;92.0;38.0;54.0
8123;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2012;89.0;36.0;53.0
8124;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2013;88.0;35.0;53.0
8125;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2014;94.0;37.0;57.0
8126;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2015;96.0;39.0;58.0
8127;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2016;100.0;39.0;61.0
8128;Totaal;11 maanden na instroom;Utrecht (PV);Jaar van instroom: 2017;;;
8129;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2007;217.0;77.0;140.0
8130;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2008;207.0;75.0;132.0
8131;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2009;189.0;70.0;119.0
8132;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2010;197.0;75.0;122.0
8133;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2011;197.0;73.0;124.0
8134;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2012;187.0;69.0;119.0
8135;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2013;191.0;70.0;121.0
8136;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2014;201.0;72.0;129.0
8137;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2015;206.0;73.0;133.0
8138;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2016;214.0;75.0;139.0
8139;Totaal;11 maanden na instroom;Noord-Holland (PV);Jaar van instroom: 2017;;;
8140;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2007;282.0;108.0;174.0
8141;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2008;273.0;106.0;167.0
8142;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2009;244.0;95.0;148.0
8143;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2010;253.0;99.0;154.0
8144;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2011;253.0;99.0;154.0
8145;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2012;239.0;94.0;145.0
8146;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2013;244.0;93.0;151.0
8147;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2014;251.0;95.0;156.0
8148;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2015;260.0;102.0;158.0
8149;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2016;270.0;103.0;167.0
8150;Totaal;11 maanden na instroom;Zuid-Holland (PV);Jaar van instroom: 2017;;;
8151;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2007;27.0;10.0;17.0
8152;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2008;26.0;10.0;16.0
8153;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2009;23.0;9.0;15.0
8154;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2010;25.0;9.0;15.0
8155;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2011;24.0;9.0;15.0
8156;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2012;24.0;9.0;15.0
8157;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2013;24.0;8.0;16.0
8158;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2014;24.0;8.0;15.0
8159;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2015;24.0;9.0;15.0
8160;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2016;24.0;9.0;15.0
8161;Totaal;11 maanden na instroom;Zeeland (PV);Jaar van instroom: 2017;;;
8162;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2007;182.0;70.0;113.0
8163;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2008;175.0;68.0;106.0
8164;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2009;156.0;63.0;93.0
8165;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2010;168.0;66.0;102.0
8166;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2011;167.0;66.0;101.0
8167;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2012;160.0;63.0;97.0
8168;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2013;164.0;61.0;103.0
8169;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2014;171.0;64.0;106.0
8170;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2015;179.0;70.0;110.0
8171;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2016;178.0;67.0;111.0
8172;Totaal;11 maanden na instroom;Noord-Brabant (PV);Jaar van instroom: 2017;;;
8173;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2007;84.0;31.0;53.0
8174;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2008;78.0;31.0;47.0
8175;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2009;70.0;28.0;41.0
8176;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2010;76.0;30.0;46.0
8177;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2011;75.0;29.0;45.0
8178;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2012;73.0;28.0;45.0
8179;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2013;74.0;27.0;47.0
8180;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2014;75.0;27.0;48.0
8181;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2015;75.0;28.0;48.0
8182;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2016;76.0;27.0;49.0
8183;Totaal;11 maanden na instroom;Limburg (PV);Jaar van instroom: 2017;;;
8184;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2007;0.0;0.0;0.0
8185;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2008;0.0;0.0;0.0
8186;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2009;0.0;0.0;0.0
8187;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2010;0.0;0.0;0.0
8188;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2011;0.0;0.0;0.0
8189;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2012;3.0;1.0;2.0
8190;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2013;0.0;0.0;0.0
8191;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2014;7.0;3.0;4.0
8192;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2015;0.0;0.0;0.0
8193;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2016;0.0;0.0;0.0
8194;Totaal;11 maanden na instroom;Niet in te delen (PV);Jaar van instroom: 2017;;;
8195;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2007;10.0;4.0;6.0
8196;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2008;10.0;4.0;7.0
8197;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2009;9.0;3.0;6.0
8198;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2010;9.0;3.0;6.0
8199;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2011;9.0;3.0;6.0
8200;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2012;9.0;3.0;6.0
8201;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2013;9.0;3.0;6.0
8202;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2014;10.0;3.0;7.0
8203;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2015;9.0;4.0;6.0
8204;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2016;9.0;3.0;6.0
8205;Totaal;11 maanden na instroom;Oost-Groningen (CR);Jaar van instroom: 2017;;;
8206;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2007;4.0;2.0;2.0
8207;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2008;3.0;1.0;2.0
8208;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2009;3.0;1.0;2.0
8209;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2010;3.0;1.0;2.0
8210;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2011;3.0;1.0;2.0
8211;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2012;3.0;1.0;2.0
8212;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2013;3.0;1.0;2.0
8213;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2014;3.0;1.0;2.0
8214;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2015;3.0;1.0;2.0
8215;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2016;3.0;1.0;2.0
8216;Totaal;11 maanden na instroom;Delfzijl en omgeving (CR);Jaar van instroom: 2017;;;
8217;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2007;35.0;18.0;17.0
8218;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2008;35.0;18.0;17.0
8219;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2009;32.0;17.0;15.0
8220;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2010;33.0;18.0;16.0
8221;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2011;33.0;17.0;16.0
8222;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2012;32.0;16.0;16.0
8223;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2013;33.0;16.0;16.0
8224;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2014;35.0;18.0;17.0
8225;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2015;35.0;18.0;17.0
8226;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2016;36.0;18.0;18.0
8227;Totaal;11 maanden na instroom;Overig Groningen (CR);Jaar van instroom: 2017;;;
8228;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2007;26.0;11.0;15.0
8229;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2008;25.0;11.0;14.0
8230;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2009;22.0;10.0;12.0
8231;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2010;25.0;11.0;14.0
8232;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2011;24.0;11.0;13.0
8233;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2012;24.0;10.0;13.0
8234;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2013;24.0;10.0;13.0
8235;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2014;23.0;10.0;13.0
8236;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2015;24.0;10.0;14.0
8237;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2016;24.0;11.0;13.0
8238;Totaal;11 maanden na instroom;Noord-Friesland (CR);Jaar van instroom: 2017;;;
8239;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2007;8.0;3.0;5.0
8240;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2008;7.0;3.0;4.0
8241;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2009;7.0;3.0;4.0
8242;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2010;8.0;3.0;4.0
8243;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2011;7.0;3.0;4.0
8244;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2012;7.0;3.0;4.0
8245;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2013;7.0;3.0;4.0
8246;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2014;6.0;2.0;3.0
8247;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2015;9.0;4.0;6.0
8248;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2016;9.0;4.0;6.0
8249;Totaal;11 maanden na instroom;Zuidwest-Friesland (CR);Jaar van instroom: 2017;;;
8250;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2007;15.0;6.0;9.0
8251;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2008;15.0;6.0;9.0
8252;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2009;13.0;5.0;8.0
8253;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2010;14.0;6.0;9.0
8254;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2011;13.0;5.0;8.0
8255;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2012;13.0;5.0;8.0
8256;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2013;13.0;5.0;8.0
8257;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2014;12.0;5.0;8.0
8258;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2015;13.0;5.0;8.0
8259;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2016;12.0;5.0;8.0
8260;Totaal;11 maanden na instroom;Zuidoost-Friesland (CR);Jaar van instroom: 2017;;;
