ID;Rijbewijscategorie;LeeftijdRijbewijshouder;RegioS;Perioden;PersonenMetRijbewijs_1
8877;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2023;0.0
8878;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2024;0.0
8879;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Limburg (PV);2025;0.0
8880;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2014;0.0
8881;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2015;0.0
8882;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2016;0.0
8883;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2017;0.0
8884;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2018;0.0
8885;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2019;0.0
8886;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2020;0.0
8887;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2021;0.0
8888;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2022;0.0
8889;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2023;0.0
8890;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2024;0.0
8891;Autorijbewijs incl. aanhangerrijbewijs;Leeftijd onbekend;Niet in te delen (PV);2025;0.0
8892;Busrijbewijs totaal;Totaal;Nederland;2014;367149.0
8893;Busrijbewijs totaal;Totaal;Nederland;2015;347655.0
8894;Busrijbewijs totaal;Totaal;Nederland;2016;335360.0
8895;Busrijbewijs totaal;Totaal;Nederland;2017;313850.0
8896;Busrijbewijs totaal;Totaal;Nederland;2018;284606.0
8897;Busrijbewijs totaal;Totaal;Nederland;2019;259306.0
8898;Busrijbewijs totaal;Totaal;Nederland;2020;239133.0
8899;Busrijbewijs totaal;Totaal;Nederland;2021;223728.0
8900;Busrijbewijs totaal;Totaal;Nederland;2022;214148.0
8901;Busrijbewijs totaal;Totaal;Nederland;2023;207640.0
8902;Busrijbewijs totaal;Totaal;Nederland;2024;203992.0
8903;Busrijbewijs totaal;Totaal;Nederland;2025;199761.0
8904;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2014;44634.0
8905;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2015;41877.0
8906;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2016;40406.0
8907;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2017;37951.0
8908;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2018;34534.0
8909;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2019;31671.0
8910;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2020;29119.0
8911;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2021;27352.0
8912;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2022;26259.0
8913;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2023;25584.0
8914;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2024;25241.0
8915;Busrijbewijs totaal;Totaal;Noord-Nederland (LD);2025;24671.0
8916;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2014;84030.0
8917;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2015;79707.0
8918;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2016;76813.0
8919;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2017;71933.0
8920;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2018;65268.0
8921;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2019;59410.0
8922;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2020;54717.0
8923;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2021;51094.0
8924;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2022;48930.0
8925;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2023;47489.0
8926;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2024;46659.0
8927;Busrijbewijs totaal;Totaal;Oost-Nederland (LD);2025;45642.0
8928;Busrijbewijs totaal;Totaal;West-Nederland (LD);2014;150181.0
8929;Busrijbewijs totaal;Totaal;West-Nederland (LD);2015;142412.0
8930;Busrijbewijs totaal;Totaal;West-Nederland (LD);2016;137304.0
8931;Busrijbewijs totaal;Totaal;West-Nederland (LD);2017;128234.0
8932;Busrijbewijs totaal;Totaal;West-Nederland (LD);2018;116261.0
8933;Busrijbewijs totaal;Totaal;West-Nederland (LD);2019;105919.0
8934;Busrijbewijs totaal;Totaal;West-Nederland (LD);2020;98077.0
8935;Busrijbewijs totaal;Totaal;West-Nederland (LD);2021;92078.0
8936;Busrijbewijs totaal;Totaal;West-Nederland (LD);2022;88038.0
8937;Busrijbewijs totaal;Totaal;West-Nederland (LD);2023;85312.0
8938;Busrijbewijs totaal;Totaal;West-Nederland (LD);2024;83627.0
8939;Busrijbewijs totaal;Totaal;West-Nederland (LD);2025;82079.0
8940;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2014;87534.0
8941;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2015;82956.0
8942;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2016;80136.0
8943;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2017;75020.0
8944;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2018;67912.0
8945;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2019;61712.0
8946;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2020;56701.0
8947;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2021;52672.0
8948;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2022;50427.0
8949;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2023;48827.0
8950;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2024;47994.0
8951;Busrijbewijs totaal;Totaal;Zuid-Nederland (LD);2025;46858.0
8952;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2014;770.0
8953;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2015;703.0
8954;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2016;701.0
8955;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2017;712.0
8956;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2018;631.0
8957;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2019;594.0
8958;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2020;519.0
8959;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2021;532.0
8960;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2022;494.0
8961;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2023;428.0
8962;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2024;471.0
8963;Busrijbewijs totaal;Totaal;Niet in te delen (LD);2025;511.0
8964;Busrijbewijs totaal;Totaal;Groningen (PV);2014;12823.0
8965;Busrijbewijs totaal;Totaal;Groningen (PV);2015;11740.0
8966;Busrijbewijs totaal;Totaal;Groningen (PV);2016;11333.0
8967;Busrijbewijs totaal;Totaal;Groningen (PV);2017;10604.0
8968;Busrijbewijs totaal;Totaal;Groningen (PV);2018;9574.0
8969;Busrijbewijs totaal;Totaal;Groningen (PV);2019;8742.0
8970;Busrijbewijs totaal;Totaal;Groningen (PV);2020;7980.0
8971;Busrijbewijs totaal;Totaal;Groningen (PV);2021;7481.0
8972;Busrijbewijs totaal;Totaal;Groningen (PV);2022;7207.0
8973;Busrijbewijs totaal;Totaal;Groningen (PV);2023;6998.0
8974;Busrijbewijs totaal;Totaal;Groningen (PV);2024;6948.0
8975;Busrijbewijs totaal;Totaal;Groningen (PV);2025;6780.0
8976;Busrijbewijs totaal;Totaal;Fryslân (PV);2014;17938.0
8977;Busrijbewijs totaal;Totaal;Fryslân (PV);2015;17006.0
8978;Busrijbewijs totaal;Totaal;Fryslân (PV);2016;16452.0
8979;Busrijbewijs totaal;Totaal;Fryslân (PV);2017;15480.0
8980;Busrijbewijs totaal;Totaal;Fryslân (PV);2018;14190.0
8981;Busrijbewijs totaal;Totaal;Fryslân (PV);2019;13096.0
8982;Busrijbewijs totaal;Totaal;Fryslân (PV);2020;12107.0
8983;Busrijbewijs totaal;Totaal;Fryslân (PV);2021;11397.0
8984;Busrijbewijs totaal;Totaal;Fryslân (PV);2022;10955.0
8985;Busrijbewijs totaal;Totaal;Fryslân (PV);2023;10702.0
8986;Busrijbewijs totaal;Totaal;Fryslân (PV);2024;10547.0
8987;Busrijbewijs totaal;Totaal;Fryslân (PV);2025;10308.0
8988;Busrijbewijs totaal;Totaal;Drenthe (PV);2014;13873.0
8989;Busrijbewijs totaal;Totaal;Drenthe (PV);2015;13131.0
8990;Busrijbewijs totaal;Totaal;Drenthe (PV);2016;12621.0
8991;Busrijbewijs totaal;Totaal;Drenthe (PV);2017;11867.0
8992;Busrijbewijs totaal;Totaal;Drenthe (PV);2018;10770.0
8993;Busrijbewijs totaal;Totaal;Drenthe (PV);2019;9833.0
8994;Busrijbewijs totaal;Totaal;Drenthe (PV);2020;9032.0
8995;Busrijbewijs totaal;Totaal;Drenthe (PV);2021;8474.0
8996;Busrijbewijs totaal;Totaal;Drenthe (PV);2022;8097.0
8997;Busrijbewijs totaal;Totaal;Drenthe (PV);2023;7884.0
8998;Busrijbewijs totaal;Totaal;Drenthe (PV);2024;7746.0
8999;Busrijbewijs totaal;Totaal;Drenthe (PV);2025;7583.0
9000;Busrijbewijs totaal;Totaal;Overijssel (PV);2014;25960.0
9001;Busrijbewijs totaal;Totaal;Overijssel (PV);2015;24439.0
9002;Busrijbewijs totaal;Totaal;Overijssel (PV);2016;23494.0
9003;Busrijbewijs totaal;Totaal;Overijssel (PV);2017;22004.0
9004;Busrijbewijs totaal;Totaal;Overijssel (PV);2018;19790.0
9005;Busrijbewijs totaal;Totaal;Overijssel (PV);2019;17891.0
9006;Busrijbewijs totaal;Totaal;Overijssel (PV);2020;16401.0
9007;Busrijbewijs totaal;Totaal;Overijssel (PV);2021;15252.0
9008;Busrijbewijs totaal;Totaal;Overijssel (PV);2022;14525.0
9009;Busrijbewijs totaal;Totaal;Overijssel (PV);2023;14094.0
9010;Busrijbewijs totaal;Totaal;Overijssel (PV);2024;13825.0
9011;Busrijbewijs totaal;Totaal;Overijssel (PV);2025;13451.0
9012;Busrijbewijs totaal;Totaal;Flevoland (PV);2014;7693.0
9013;Busrijbewijs totaal;Totaal;Flevoland (PV);2015;7326.0
9014;Busrijbewijs totaal;Totaal;Flevoland (PV);2016;7094.0
9015;Busrijbewijs totaal;Totaal;Flevoland (PV);2017;6702.0
9016;Busrijbewijs totaal;Totaal;Flevoland (PV);2018;6166.0
9017;Busrijbewijs totaal;Totaal;Flevoland (PV);2019;5686.0
9018;Busrijbewijs totaal;Totaal;Flevoland (PV);2020;5304.0
9019;Busrijbewijs totaal;Totaal;Flevoland (PV);2021;5036.0
9020;Busrijbewijs totaal;Totaal;Flevoland (PV);2022;4848.0
9021;Busrijbewijs totaal;Totaal;Flevoland (PV);2023;4740.0
9022;Busrijbewijs totaal;Totaal;Flevoland (PV);2024;4671.0
9023;Busrijbewijs totaal;Totaal;Flevoland (PV);2025;4632.0
9024;Busrijbewijs totaal;Totaal;Gelderland (PV);2014;50377.0
9025;Busrijbewijs totaal;Totaal;Gelderland (PV);2015;47942.0
9026;Busrijbewijs totaal;Totaal;Gelderland (PV);2016;46225.0
9027;Busrijbewijs totaal;Totaal;Gelderland (PV);2017;43227.0
9028;Busrijbewijs totaal;Totaal;Gelderland (PV);2018;39312.0
9029;Busrijbewijs totaal;Totaal;Gelderland (PV);2019;35833.0
9030;Busrijbewijs totaal;Totaal;Gelderland (PV);2020;33012.0
9031;Busrijbewijs totaal;Totaal;Gelderland (PV);2021;30806.0
9032;Busrijbewijs totaal;Totaal;Gelderland (PV);2022;29557.0
9033;Busrijbewijs totaal;Totaal;Gelderland (PV);2023;28655.0
9034;Busrijbewijs totaal;Totaal;Gelderland (PV);2024;28163.0
9035;Busrijbewijs totaal;Totaal;Gelderland (PV);2025;27559.0
9036;Busrijbewijs totaal;Totaal;Utrecht (PV);2014;22876.0
9037;Busrijbewijs totaal;Totaal;Utrecht (PV);2015;21689.0
9038;Busrijbewijs totaal;Totaal;Utrecht (PV);2016;20934.0
9039;Busrijbewijs totaal;Totaal;Utrecht (PV);2017;19581.0
9040;Busrijbewijs totaal;Totaal;Utrecht (PV);2018;17849.0
9041;Busrijbewijs totaal;Totaal;Utrecht (PV);2019;16226.0
9042;Busrijbewijs totaal;Totaal;Utrecht (PV);2020;15743.0
9043;Busrijbewijs totaal;Totaal;Utrecht (PV);2021;14744.0
9044;Busrijbewijs totaal;Totaal;Utrecht (PV);2022;14029.0
9045;Busrijbewijs totaal;Totaal;Utrecht (PV);2023;13579.0
9046;Busrijbewijs totaal;Totaal;Utrecht (PV);2024;13302.0
9047;Busrijbewijs totaal;Totaal;Utrecht (PV);2025;13102.0
9048;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2014;48411.0
9049;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2015;45947.0
9050;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2016;44288.0
9051;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2017;41409.0
9052;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2018;37796.0
9053;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2019;34652.0
9054;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2020;32249.0
9055;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2021;30515.0
9056;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2022;29256.0
9057;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2023;28368.0
9058;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2024;27833.0
9059;Busrijbewijs totaal;Totaal;Noord-Holland (PV);2025;27322.0
9060;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2014;68187.0
9061;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2015;64684.0
9062;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2016;62329.0
9063;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2017;58080.0
9064;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2018;52274.0
9065;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2019;47475.0
9066;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2020;43118.0
9067;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2021;40376.0
9068;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2022;38542.0
9069;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2023;37371.0
9070;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2024;36632.0
9071;Busrijbewijs totaal;Totaal;Zuid-Holland (PV);2025;36008.0
9072;Busrijbewijs totaal;Totaal;Zeeland (PV);2014;10707.0
9073;Busrijbewijs totaal;Totaal;Zeeland (PV);2015;10092.0
9074;Busrijbewijs totaal;Totaal;Zeeland (PV);2016;9753.0
9075;Busrijbewijs totaal;Totaal;Zeeland (PV);2017;9164.0
9076;Busrijbewijs totaal;Totaal;Zeeland (PV);2018;8342.0
9077;Busrijbewijs totaal;Totaal;Zeeland (PV);2019;7566.0
9078;Busrijbewijs totaal;Totaal;Zeeland (PV);2020;6967.0
9079;Busrijbewijs totaal;Totaal;Zeeland (PV);2021;6443.0
9080;Busrijbewijs totaal;Totaal;Zeeland (PV);2022;6211.0
9081;Busrijbewijs totaal;Totaal;Zeeland (PV);2023;5994.0
9082;Busrijbewijs totaal;Totaal;Zeeland (PV);2024;5860.0
9083;Busrijbewijs totaal;Totaal;Zeeland (PV);2025;5647.0
9084;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2014;60129.0
9085;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2015;57161.0
9086;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2016;55197.0
9087;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2017;51756.0
9088;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2018;46930.0
9089;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2019;42747.0
9090;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2020;39343.0
9091;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2021;36528.0
9092;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2022;35033.0
9093;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2023;33907.0
9094;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2024;33365.0
9095;Busrijbewijs totaal;Totaal;Noord-Brabant (PV);2025;32657.0
9096;Busrijbewijs totaal;Totaal;Limburg (PV);2014;27405.0
9097;Busrijbewijs totaal;Totaal;Limburg (PV);2015;25795.0
9098;Busrijbewijs totaal;Totaal;Limburg (PV);2016;24939.0
9099;Busrijbewijs totaal;Totaal;Limburg (PV);2017;23264.0
9100;Busrijbewijs totaal;Totaal;Limburg (PV);2018;20982.0
9101;Busrijbewijs totaal;Totaal;Limburg (PV);2019;18965.0
9102;Busrijbewijs totaal;Totaal;Limburg (PV);2020;17358.0
9103;Busrijbewijs totaal;Totaal;Limburg (PV);2021;16144.0
9104;Busrijbewijs totaal;Totaal;Limburg (PV);2022;15394.0
9105;Busrijbewijs totaal;Totaal;Limburg (PV);2023;14920.0
9106;Busrijbewijs totaal;Totaal;Limburg (PV);2024;14629.0
9107;Busrijbewijs totaal;Totaal;Limburg (PV);2025;14201.0
9108;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2014;770.0
9109;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2015;703.0
9110;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2016;701.0
9111;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2017;712.0
9112;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2018;631.0
9113;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2019;594.0
9114;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2020;519.0
9115;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2021;532.0
9116;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2022;494.0
9117;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2023;428.0
9118;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2024;471.0
9119;Busrijbewijs totaal;Totaal;Niet in te delen (PV);2025;511.0
9120;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2014;
9121;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2015;
9122;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2016;
9123;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2017;
9124;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2018;
9125;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2019;
9126;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2020;
9127;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2021;
9128;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2022;
9129;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2023;
9130;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2024;
9131;Busrijbewijs totaal;16 tot 18 jaar;Nederland;2025;
9132;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2014;
9133;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2015;
9134;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2016;
9135;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2017;
9136;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2018;
9137;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2019;
9138;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2020;
9139;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2021;
9140;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2022;
9141;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2023;
9142;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2024;
9143;Busrijbewijs totaal;16 tot 18 jaar;Noord-Nederland (LD);2025;
9144;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2014;
9145;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2015;
9146;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2016;
9147;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2017;
9148;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2018;
9149;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2019;
9150;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2020;
9151;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2021;
9152;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2022;
9153;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2023;
9154;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2024;
9155;Busrijbewijs totaal;16 tot 18 jaar;Oost-Nederland (LD);2025;
9156;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2014;
9157;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2015;
9158;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2016;
9159;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2017;
9160;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2018;
9161;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2019;
9162;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2020;
9163;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2021;
9164;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2022;
9165;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2023;
9166;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2024;
9167;Busrijbewijs totaal;16 tot 18 jaar;West-Nederland (LD);2025;
9168;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2014;
9169;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2015;
9170;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2016;
9171;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2017;
9172;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2018;
9173;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2019;
9174;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2020;
9175;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2021;
9176;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2022;
9177;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2023;
9178;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2024;
9179;Busrijbewijs totaal;16 tot 18 jaar;Zuid-Nederland (LD);2025;
9180;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2014;
9181;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2015;
9182;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2016;
9183;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2017;
9184;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2018;
9185;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2019;
9186;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2020;
9187;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2021;
9188;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2022;
9189;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2023;
9190;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2024;
9191;Busrijbewijs totaal;16 tot 18 jaar;Niet in te delen (LD);2025;
9192;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2014;
9193;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2015;
9194;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2016;
9195;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2017;
9196;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2018;
9197;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2019;
9198;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2020;
9199;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2021;
9200;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2022;
9201;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2023;
9202;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2024;
9203;Busrijbewijs totaal;16 tot 18 jaar;Groningen (PV);2025;
9204;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2014;
9205;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2015;
9206;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2016;
9207;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2017;
9208;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2018;
9209;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2019;
9210;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2020;
9211;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2021;
9212;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2022;
9213;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2023;
9214;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2024;
9215;Busrijbewijs totaal;16 tot 18 jaar;Fryslân (PV);2025;
9216;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2014;
9217;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2015;
9218;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2016;
9219;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2017;
9220;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2018;
9221;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2019;
9222;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2020;
9223;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2021;
9224;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2022;
9225;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2023;
9226;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2024;
9227;Busrijbewijs totaal;16 tot 18 jaar;Drenthe (PV);2025;
