ID;RegioS;Perioden;JongerenMetJeugdhulpInNatura_1;JongerenMetJeugdhMetVerblInNat_2;JongerenMetJeugdbescherming_3;JeugdbeschEnJeugdhMetVerblInNat_4;JongerenMetJeugdreclassering_5
3748;Alkmaar (Noord-Kennemerland) (JZ);2023;15.1;6.3;1.1;41.9;0.3
3749;Alkmaar (Noord-Kennemerland) (JZ);1e half jaar 2024;12.6;5.5;1.0;33.8;0.2
3750;Amsterdam-Amstelland (JZ);1e halfjaar 2021;11.0;7.6;0.7;51.2;0.5
3751;Amsterdam-Amstelland (JZ);2e halfjaar 2021;10.9;7.9;0.7;49.5;0.4
3752;Amsterdam-Amstelland (JZ);2021;13.2;7.2;0.8;50.3;0.6
3753;Amsterdam-Amstelland (JZ);1e halfjaar 2022;11.3;7.5;0.8;50.4;0.4
3754;Amsterdam-Amstelland (JZ);2e halfjaar 2022;11.6;7.5;0.7;51.4;0.4
3755;Amsterdam-Amstelland (JZ);2022;13.5;7.0;0.8;49.8;0.5
3756;Amsterdam-Amstelland (JZ);1e halfjaar 2023;11.4;7.3;0.6;52.5;0.4
3757;Amsterdam-Amstelland (JZ);2e halfjaar 2023;11.5;7.6;0.6;52.8;0.4
3758;Amsterdam-Amstelland (JZ);2023;13.7;6.8;0.7;51.2;0.5
3759;Amsterdam-Amstelland (JZ);1e half jaar 2024;10.8;7.4;0.6;52.6;0.4
3760;Centraal Gelderland (JZ);1e halfjaar 2021;12.3;9.9;1.2;46.8;0.3
3761;Centraal Gelderland (JZ);2e halfjaar 2021;12.3;10.2;1.2;46.1;0.3
3762;Centraal Gelderland (JZ);2021;14.6;9.6;1.3;46.9;0.4
3763;Centraal Gelderland (JZ);1e halfjaar 2022;12.6;9.9;1.2;45.4;0.3
3764;Centraal Gelderland (JZ);2e halfjaar 2022;12.9;9.6;1.1;46.6;0.3
3765;Centraal Gelderland (JZ);2022;15.0;9.3;1.3;45.8;0.4
3766;Centraal Gelderland (JZ);1e halfjaar 2023;13.3;9.1;1.0;49.0;0.3
3767;Centraal Gelderland (JZ);2e halfjaar 2023;13.4;9.4;1.0;50.1;0.3
3768;Centraal Gelderland (JZ);2023;15.7;8.8;1.1;50.1;0.4
3769;Centraal Gelderland (JZ);1e half jaar 2024;12.7;8.9;0.9;51.6;0.3
3770;Drenthe (JZ);1e halfjaar 2021;12.2;12.0;1.2;58.1;0.3
3771;Drenthe (JZ);2e halfjaar 2021;12.2;12.3;1.2;56.4;0.3
3772;Drenthe (JZ);2021;14.3;11.9;1.3;58.4;0.4
3773;Drenthe (JZ);1e halfjaar 2022;11.9;11.8;1.1;53.9;0.3
3774;Drenthe (JZ);2e halfjaar 2022;11.9;11.7;1.0;55.8;0.3
3775;Drenthe (JZ);2022;13.9;11.5;1.2;54.9;0.4
3776;Drenthe (JZ);1e halfjaar 2023;12.0;10.9;1.0;55.6;0.3
3777;Drenthe (JZ);2e halfjaar 2023;11.8;11.3;1.0;57.2;0.3
3778;Drenthe (JZ);2023;14.0;10.8;1.1;56.6;0.4
3779;Drenthe (JZ);1e half jaar 2024;11.8;11.0;1.0;55.3;0.4
3780;Eemland (JZ);1e halfjaar 2021;10.9;8.4;0.9;46.0;0.2
3781;Eemland (JZ);2e halfjaar 2021;11.0;7.9;0.9;44.6;0.2
3782;Eemland (JZ);2021;13.4;7.6;1.0;46.0;0.3
3783;Eemland (JZ);1e halfjaar 2022;12.1;7.3;0.9;46.8;0.2
3784;Eemland (JZ);2e halfjaar 2022;12.6;7.1;0.9;46.2;0.2
3785;Eemland (JZ);2022;14.5;6.7;1.0;45.3;0.2
3786;Eemland (JZ);1e halfjaar 2023;12.7;6.5;0.8;47.0;0.2
3787;Eemland (JZ);2e halfjaar 2023;12.9;6.6;0.8;45.2;0.2
3788;Eemland (JZ);2023;15.1;6.1;0.9;44.4;0.2
3789;Eemland (JZ);1e half jaar 2024;11.6;5.9;0.7;45.1;0.2
3790;Flevoland (JZ);1e halfjaar 2021;10.2;11.8;1.2;48.0;0.4
3791;Flevoland (JZ);2e halfjaar 2021;10.5;12.3;1.3;51.2;0.4
3792;Flevoland (JZ);2021;12.3;11.3;1.4;49.4;0.4
3793;Flevoland (JZ);1e halfjaar 2022;10.0;10.9;1.3;45.9;0.4
3794;Flevoland (JZ);2e halfjaar 2022;10.3;10.6;1.3;46.0;0.4
3795;Flevoland (JZ);2022;12.1;9.9;1.4;45.6;0.4
3796;Flevoland (JZ);1e halfjaar 2023;10.3;10.0;1.2;45.2;0.4
3797;Flevoland (JZ);2e halfjaar 2023;10.5;9.9;1.2;45.2;0.4
3798;Flevoland (JZ);2023;12.5;9.1;1.4;44.5;0.5
3799;Flevoland (JZ);1e half jaar 2024;10.2;9.0;1.1;44.0;0.4
3800;Food Valley (JZ);1e halfjaar 2021;10.5;10.4;1.1;54.5;0.2
3801;Food Valley (JZ);2e halfjaar 2021;10.4;10.5;1.0;57.0;0.2
3802;Food Valley (JZ);2021;12.4;9.6;1.2;54.7;0.2
3803;Food Valley (JZ);1e halfjaar 2022;10.6;8.7;0.9;52.7;0.1
3804;Food Valley (JZ);2e halfjaar 2022;10.7;8.4;0.8;52.2;0.1
3805;Food Valley (JZ);2022;12.5;8.0;1.0;52.5;0.2
3806;Food Valley (JZ);1e halfjaar 2023;10.1;8.6;0.8;53.1;0.1
3807;Food Valley (JZ);2e halfjaar 2023;10.5;8.5;0.7;55.7;0.1
3808;Food Valley (JZ);2023;12.2;7.9;0.8;52.9;0.1
3809;Food Valley (JZ);1e half jaar 2024;10.3;8.3;0.7;55.1;0.1
3810;Friesland (Fryslân) (JZ);1e halfjaar 2021;11.1;12.9;1.5;49.9;0.2
3811;Friesland (Fryslân) (JZ);2e halfjaar 2021;10.9;12.8;1.5;48.3;0.3
3812;Friesland (Fryslân) (JZ);2021;13.2;12.0;1.6;50.5;0.3
3813;Friesland (Fryslân) (JZ);1e halfjaar 2022;11.4;12.0;1.5;47.5;0.2
3814;Friesland (Fryslân) (JZ);2e halfjaar 2022;11.7;11.6;1.5;46.8;0.3
3815;Friesland (Fryslân) (JZ);2022;13.6;11.0;1.6;47.6;0.3
3816;Friesland (Fryslân) (JZ);1e halfjaar 2023;12.0;10.9;1.4;47.9;0.3
3817;Friesland (Fryslân) (JZ);2e halfjaar 2023;11.8;11.2;1.3;48.3;0.3
3818;Friesland (Fryslân) (JZ);2023;14.1;10.4;1.5;48.3;0.3
3819;Friesland (Fryslân) (JZ);1e half jaar 2024;11.5;10.6;1.3;48.8;0.3
3820;Gooi en Vechtstreek (JZ);1e halfjaar 2021;10.4;7.0;0.7;47.4;0.2
3821;Gooi en Vechtstreek (JZ);2e halfjaar 2021;10.4;7.1;0.7;44.9;0.1
3822;Gooi en Vechtstreek (JZ);2021;12.4;6.7;0.8;47.2;0.2
3823;Gooi en Vechtstreek (JZ);1e halfjaar 2022;10.4;7.3;0.7;45.0;0.1
3824;Gooi en Vechtstreek (JZ);2e halfjaar 2022;10.8;6.9;0.7;42.8;0.2
3825;Gooi en Vechtstreek (JZ);2022;12.6;6.7;0.8;42.8;0.2
3826;Gooi en Vechtstreek (JZ);1e halfjaar 2023;11.3;5.6;0.7;36.4;0.1
3827;Gooi en Vechtstreek (JZ);2e halfjaar 2023;11.6;5.8;0.7;39.5;0.1
3828;Gooi en Vechtstreek (JZ);2023;13.5;5.5;0.7;38.9;0.2
3829;Gooi en Vechtstreek (JZ);1e half jaar 2024;11.2;5.7;0.7;40.6;0.2
3830;Groningen (JZ);1e halfjaar 2021;13.0;13.3;1.4;54.0;0.4
3831;Groningen (JZ);2e halfjaar 2021;13.0;13.1;1.4;52.6;0.3
3832;Groningen (JZ);2021;15.2;13.3;1.6;55.8;0.4
3833;Groningen (JZ);1e halfjaar 2022;13.2;13.1;1.4;55.6;0.3
3834;Groningen (JZ);2e halfjaar 2022;13.3;13.6;1.4;56.6;0.3
3835;Groningen (JZ);2022;15.4;12.7;1.6;55.7;0.4
3836;Groningen (JZ);1e halfjaar 2023;13.3;11.7;1.2;54.1;0.3
3837;Groningen (JZ);2e halfjaar 2023;13.3;11.8;1.2;53.0;0.3
3838;Groningen (JZ);2023;15.5;11.3;1.4;54.8;0.4
3839;Groningen (JZ);1e half jaar 2024;13.2;10.5;1.2;49.9;0.3
3840;Haaglanden (JZ);1e halfjaar 2021;11.0;8.1;0.9;46.9;0.4
3841;Haaglanden (JZ);2e halfjaar 2021;11.1;8.4;0.9;46.4;0.4
3842;Haaglanden (JZ);2021;13.5;7.8;1.0;47.3;0.5
3843;Haaglanden (JZ);1e halfjaar 2022;11.7;7.6;0.9;46.4;0.4
3844;Haaglanden (JZ);2e halfjaar 2022;11.9;7.4;0.8;47.2;0.4
3845;Haaglanden (JZ);2022;14.1;7.3;1.0;47.4;0.4
3846;Haaglanden (JZ);1e halfjaar 2023;12.3;6.8;0.8;49.2;0.4
3847;Haaglanden (JZ);2e halfjaar 2023;12.3;7.2;0.7;51.3;0.4
3848;Haaglanden (JZ);2023;14.6;6.7;0.9;49.8;0.4
3849;Haaglanden (JZ);1e half jaar 2024;11.1;7.4;0.7;49.4;0.3
3850;Haarlemmermeer (JZ);1e halfjaar 2021;11.0;6.1;0.6;49.7;0.1
3851;Haarlemmermeer (JZ);2e halfjaar 2021;11.0;6.4;0.5;51.8;0.2
3852;Haarlemmermeer (JZ);2021;13.2;5.8;0.6;48.7;0.2
3853;Haarlemmermeer (JZ);1e halfjaar 2022;11.3;6.2;0.4;51.7;0.2
3854;Haarlemmermeer (JZ);2e halfjaar 2022;11.4;6.1;0.4;51.7;0.2
3855;Haarlemmermeer (JZ);2022;13.3;5.9;0.5;50.3;0.2
3856;Haarlemmermeer (JZ);1e halfjaar 2023;11.5;5.7;0.4;53.5;0.2
3857;Haarlemmermeer (JZ);2e halfjaar 2023;11.3;5.9;0.4;52.7;0.2
3858;Haarlemmermeer (JZ);2023;13.6;5.4;0.5;51.5;0.2
3859;Haarlemmermeer (JZ);1e half jaar 2024;11.1;5.2;0.5;52.3;0.2
3860;Holland Rijnland (JZ);1e halfjaar 2021;12.4;5.9;0.9;40.6;0.2
3861;Holland Rijnland (JZ);2e halfjaar 2021;11.9;6.2;0.9;41.8;0.2
3862;Holland Rijnland (JZ);2021;14.5;5.7;1.0;41.6;0.3
3863;Holland Rijnland (JZ);1e halfjaar 2022;12.0;5.9;0.9;39.3;0.2
3864;Holland Rijnland (JZ);2e halfjaar 2022;12.5;6.0;0.8;41.4;0.2
3865;Holland Rijnland (JZ);2022;14.8;5.7;1.0;41.0;0.2
3866;Holland Rijnland (JZ);1e halfjaar 2023;12.6;5.7;0.8;42.8;0.2
3867;Holland Rijnland (JZ);2e halfjaar 2023;12.6;5.9;0.8;43.4;0.2
3868;Holland Rijnland (JZ);2023;15.0;5.5;0.9;43.1;0.2
3869;Holland Rijnland (JZ);1e half jaar 2024;11.2;5.6;0.7;40.2;0.2
3870;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2021;12.0;9.6;1.4;42.5;0.2
3871;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2021;11.9;10.1;1.3;45.7;0.2
3872;IJmond (Midden Kennemerland) (JZ);2021;14.1;9.2;1.5;44.3;0.2
3873;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2022;11.9;9.0;1.2;43.8;0.2
3874;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2022;11.9;8.9;1.2;41.5;0.1
3875;IJmond (Midden Kennemerland) (JZ);2022;14.2;8.5;1.3;43.1;0.2
3876;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2023;12.4;8.6;1.0;46.1;0.1
3877;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2023;11.9;9.3;1.0;49.8;0.2
3878;IJmond (Midden Kennemerland) (JZ);2023;14.2;8.5;1.2;46.0;0.2
3879;IJmond (Midden Kennemerland) (JZ);1e half jaar 2024;10.7;8.7;1.1;39.7;0.2
3880;IJsselland (JZ);1e halfjaar 2021;9.7;13.3;1.1;52.9;0.3
3881;IJsselland (JZ);2e halfjaar 2021;9.8;13.4;1.1;53.5;0.2
3882;IJsselland (JZ);2021;11.5;12.5;1.2;53.0;0.3
3883;IJsselland (JZ);1e halfjaar 2022;9.8;12.7;1.1;52.8;0.2
3884;IJsselland (JZ);2e halfjaar 2022;9.9;12.8;1.1;52.4;0.2
3885;IJsselland (JZ);2022;11.5;12.0;1.3;51.3;0.3
3886;IJsselland (JZ);1e halfjaar 2023;10.0;12.4;1.1;55.4;0.3
3887;IJsselland (JZ);2e halfjaar 2023;10.1;11.8;1.1;54.1;0.2
3888;IJsselland (JZ);2023;11.8;11.3;1.2;54.8;0.3
3889;IJsselland (JZ);1e half jaar 2024;9.7;11.5;1.1;52.4;0.3
3890;Kop van Noord-Holland (JZ);1e halfjaar 2021;12.5;11.3;1.5;44.1;0.1
3891;Kop van Noord-Holland (JZ);2e halfjaar 2021;12.3;12.1;1.4;48.4;0.2
3892;Kop van Noord-Holland (JZ);2021;14.5;11.1;1.6;46.3;0.2
3893;Kop van Noord-Holland (JZ);1e halfjaar 2022;12.5;10.8;1.4;46.9;0.2
3894;Kop van Noord-Holland (JZ);2e halfjaar 2022;12.7;10.1;1.2;47.9;0.3
3895;Kop van Noord-Holland (JZ);2022;14.7;9.7;1.5;46.2;0.3
3896;Kop van Noord-Holland (JZ);1e halfjaar 2023;12.8;9.5;1.3;49.7;0.2
3897;Kop van Noord-Holland (JZ);2e halfjaar 2023;12.5;10.5;1.3;51.6;0.2
3898;Kop van Noord-Holland (JZ);2023;14.9;9.3;1.4;49.9;0.3
3899;Kop van Noord-Holland (JZ);1e half jaar 2024;12.1;9.4;1.3;45.8;0.2
3900;Lekstroom (JZ);1e halfjaar 2021;10.2;8.1;1.0;41.0;0.2
3901;Lekstroom (JZ);2e halfjaar 2021;10.2;7.9;0.9;42.1;0.2
3902;Lekstroom (JZ);2021;12.1;7.5;1.1;41.1;0.2
3903;Lekstroom (JZ);1e halfjaar 2022;10.8;7.0;0.9;40.2;0.2
3904;Lekstroom (JZ);2e halfjaar 2022;11.2;6.7;0.9;37.0;0.2
3905;Lekstroom (JZ);2022;13.1;6.5;1.1;37.5;0.2
3906;Lekstroom (JZ);1e halfjaar 2023;11.4;6.8;1.0;42.2;0.1
3907;Lekstroom (JZ);2e halfjaar 2023;11.3;7.3;1.0;44.9;0.2
3908;Lekstroom (JZ);2023;13.3;6.6;1.1;42.5;0.2
3909;Lekstroom (JZ);1e half jaar 2024;11.1;6.4;0.9;42.2;0.2
3910;Midden-Brabant (Hart van Brabant) (JZ);1e halfjaar 2021;11.6;9.0;1.1;47.1;0.2
3911;Midden-Brabant (Hart van Brabant) (JZ);2e halfjaar 2021;11.4;9.1;1.1;46.4;0.2
3912;Midden-Brabant (Hart van Brabant) (JZ);2021;14.0;8.3;1.2;47.7;0.3
3913;Midden-Brabant (Hart van Brabant) (JZ);1e halfjaar 2022;11.6;8.4;1.0;47.2;0.2
3914;Midden-Brabant (Hart van Brabant) (JZ);2e halfjaar 2022;11.5;8.1;0.9;46.2;0.2
3915;Midden-Brabant (Hart van Brabant) (JZ);2022;14.1;7.4;1.1;45.2;0.3
3916;Midden-Brabant (Hart van Brabant) (JZ);1e halfjaar 2023;11.4;8.1;0.9;46.8;0.2
3917;Midden-Brabant (Hart van Brabant) (JZ);2e halfjaar 2023;11.5;7.7;0.9;45.6;0.2
3918;Midden-Brabant (Hart van Brabant) (JZ);2023;14.0;7.2;1.0;45.6;0.3
3919;Midden-Brabant (Hart van Brabant) (JZ);1e half jaar 2024;11.7;6.6;0.9;44.2;0.3
3920;Midden-Limburg Oost (JZ);1e halfjaar 2021;13.6;8.9;1.4;47.0;0.3
3921;Midden-Limburg Oost (JZ);2e halfjaar 2021;13.4;9.5;1.3;49.1;0.3
3922;Midden-Limburg Oost (JZ);2021;16.1;8.5;1.5;47.7;0.3
3923;Midden-Limburg Oost (JZ);1e halfjaar 2022;13.1;9.2;1.4;47.6;0.3
3924;Midden-Limburg Oost (JZ);2e halfjaar 2022;13.2;8.9;1.3;47.9;0.3
3925;Midden-Limburg Oost (JZ);2022;15.6;8.6;1.5;47.6;0.3
3926;Midden-Limburg Oost (JZ);1e halfjaar 2023;13.4;9.3;1.3;55.3;0.3
3927;Midden-Limburg Oost (JZ);2e halfjaar 2023;13.9;8.9;1.2;50.6;0.3
3928;Midden-Limburg Oost (JZ);2023;16.0;8.4;1.4;52.2;0.4
3929;Midden-Limburg Oost (JZ);1e half jaar 2024;14.1;8.3;1.2;47.8;0.3
3930;Midden-Limburg West (JZ);1e halfjaar 2021;12.7;8.4;1.3;49.3;0.1
3931;Midden-Limburg West (JZ);2e halfjaar 2021;12.9;8.4;1.3;48.4;0.1
3932;Midden-Limburg West (JZ);2021;15.1;7.7;1.4;48.3;0.1
3933;Midden-Limburg West (JZ);1e halfjaar 2022;12.9;8.6;1.2;39.5;0.1
3934;Midden-Limburg West (JZ);2e halfjaar 2022;13.0;8.2;1.2;39.7;0.1
3935;Midden-Limburg West (JZ);2022;15.2;7.9;1.4;39.6;0.2
3936;Midden-Limburg West (JZ);1e halfjaar 2023;12.5;8.6;1.2;41.5;0.1
3937;Midden-Limburg West (JZ);2e halfjaar 2023;12.7;9.2;1.3;42.1;0.1
3938;Midden-Limburg West (JZ);2023;14.8;8.4;1.4;43.0;0.1
3939;Midden-Limburg West (JZ);1e half jaar 2024;12.5;8.6;1.3;43.4;0.2
3940;West Friesland (JZ);1e halfjaar 2021;10.6;11.6;1.2;44.6;0.2
3941;West Friesland (JZ);2e halfjaar 2021;10.7;11.7;1.2;43.0;0.2
3942;West Friesland (JZ);2021;12.4;11.2;1.4;45.0;0.2
3943;West Friesland (JZ);1e halfjaar 2022;11.2;10.4;1.1;45.0;0.1
3944;West Friesland (JZ);2e halfjaar 2022;11.4;10.4;1.0;49.8;0.2
3945;West Friesland (JZ);2022;13.2;10.0;1.2;46.4;0.2
3946;West Friesland (JZ);1e halfjaar 2023;11.2;9.2;0.9;52.8;0.1
3947;West Friesland (JZ);2e halfjaar 2023;11.0;9.6;0.9;54.7;0.2
3948;West Friesland (JZ);2023;13.1;8.9;1.0;53.0;0.2
3949;West Friesland (JZ);1e half jaar 2024;10.5;8.1;0.9;45.1;0.2
3950;Midden Holland (JZ);1e halfjaar 2021;11.4;10.8;1.5;51.1;0.2
3951;Midden Holland (JZ);2e halfjaar 2021;11.2;11.1;1.4;54.2;0.2
3952;Midden Holland (JZ);2021;13.7;10.2;1.6;53.4;0.2
3953;Midden Holland (JZ);1e halfjaar 2022;11.1;9.1;1.3;48.1;0.2
3954;Midden Holland (JZ);2e halfjaar 2022;11.3;9.6;1.3;48.6;0.2
3955;Midden Holland (JZ);2022;13.3;8.7;1.4;48.8;0.2
3956;Midden Holland (JZ);1e halfjaar 2023;11.1;9.2;1.2;50.8;0.2
3957;Midden Holland (JZ);2e halfjaar 2023;10.9;9.4;1.1;50.9;0.2
3958;Midden Holland (JZ);2023;13.3;8.5;1.3;49.9;0.2
3959;Midden Holland (JZ);1e half jaar 2024;11.0;8.2;1.1;48.3;0.2
3960;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2021;11.8;11.1;1.3;48.3;0.3
3961;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2021;11.9;11.3;1.3;49.0;0.2
3962;Midden IJssel / Oost Veluwe (JZ);2021;13.9;10.7;1.5;50.4;0.3
3963;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2022;11.9;9.7;1.3;44.3;0.2
3964;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2022;11.8;9.7;1.2;43.6;0.2
3965;Midden IJssel / Oost Veluwe (JZ);2022;14.1;9.2;1.4;44.9;0.3
3966;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2023;12.4;8.8;1.1;48.0;0.2
3967;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2023;12.7;9.0;1.1;48.0;0.2
3968;Midden IJssel / Oost Veluwe (JZ);2023;14.7;8.6;1.3;48.3;0.2
3969;Midden IJssel / Oost Veluwe (JZ);1e half jaar 2024;11.7;8.8;1.1;48.9;0.2
3970;Noord-Limburg (JZ);1e halfjaar 2021;10.8;9.3;1.5;34.9;0.3
3971;Noord-Limburg (JZ);2e halfjaar 2021;11.0;9.3;1.4;33.8;0.3
3972;Noord-Limburg (JZ);2021;13.0;8.8;1.6;35.2;0.3
3973;Noord-Limburg (JZ);1e halfjaar 2022;11.4;9.5;1.4;39.6;0.3
3974;Noord-Limburg (JZ);2e halfjaar 2022;11.2;9.3;1.4;39.6;0.3
3975;Noord-Limburg (JZ);2022;13.5;8.9;1.6;39.2;0.3
3976;Noord-Limburg (JZ);1e halfjaar 2023;11.5;9.1;1.3;38.3;0.3
3977;Noord-Limburg (JZ);2e halfjaar 2023;11.6;9.2;1.3;40.5;0.3
3978;Noord-Limburg (JZ);2023;13.9;8.7;1.5;39.7;0.3
3979;Noord-Limburg (JZ);1e half jaar 2024;11.7;8.3;1.3;38.5;0.2
3980;Noord-Veluwe (JZ);1e halfjaar 2021;10.8;11.5;1.5;49.7;0.2
3981;Noord-Veluwe (JZ);2e halfjaar 2021;11.0;11.2;1.4;49.3;0.2
3982;Noord-Veluwe (JZ);2021;12.9;10.6;1.6;48.0;0.2
3983;Noord-Veluwe (JZ);1e halfjaar 2022;10.7;10.0;1.3;44.6;0.1
3984;Noord-Veluwe (JZ);2e halfjaar 2022;11.0;9.9;1.2;42.1;0.1
3985;Noord-Veluwe (JZ);2022;13.1;9.3;1.4;45.9;0.2
3986;Noord-Veluwe (JZ);1e halfjaar 2023;10.9;9.1;1.1;42.2;0.2
3987;Noord-Veluwe (JZ);2e halfjaar 2023;11.0;8.5;1.0;43.5;0.1
3988;Noord-Veluwe (JZ);2023;13.1;8.6;1.2;42.6;0.2
3989;Noord-Veluwe (JZ);1e half jaar 2024;11.2;7.9;1.0;45.3;0.2
3990;Noordoost Brabant (JZ);1e halfjaar 2021;10.4;9.1;1.1;40.1;0.2
3991;Noordoost Brabant (JZ);2e halfjaar 2021;10.3;9.3;1.1;39.6;0.2
3992;Noordoost Brabant (JZ);2021;12.6;8.5;1.2;40.7;0.3
3993;Noordoost Brabant (JZ);1e halfjaar 2022;10.8;8.6;1.0;43.3;0.2
3994;Noordoost Brabant (JZ);2e halfjaar 2022;11.2;8.4;1.0;42.8;0.2
3995;Noordoost Brabant (JZ);2022;13.2;7.9;1.1;43.1;0.2
3996;Noordoost Brabant (JZ);1e halfjaar 2023;11.4;7.7;0.9;43.4;0.2
3997;Noordoost Brabant (JZ);2e halfjaar 2023;11.4;7.9;0.9;42.8;0.2
3998;Noordoost Brabant (JZ);2023;13.7;7.3;1.0;42.2;0.3
3999;Noordoost Brabant (JZ);1e half jaar 2024;11.2;7.3;0.9;42.4;0.2
4000;Rijk van Nijmegen (JZ);1e halfjaar 2021;11.1;10.9;1.1;44.9;0.3
4001;Rijk van Nijmegen (JZ);2e halfjaar 2021;11.1;10.9;1.1;42.7;0.3
4002;Rijk van Nijmegen (JZ);2021;13.2;10.2;1.2;44.4;0.3
4003;Rijk van Nijmegen (JZ);1e halfjaar 2022;11.1;10.1;1.0;40.6;0.2
4004;Rijk van Nijmegen (JZ);2e halfjaar 2022;11.5;10.2;1.0;43.9;0.3
4005;Rijk van Nijmegen (JZ);2022;13.4;9.7;1.1;43.3;0.3
4006;Rijk van Nijmegen (JZ);1e halfjaar 2023;12.9;8.5;0.9;43.7;0.3
4007;Rijk van Nijmegen (JZ);2e halfjaar 2023;13.6;8.3;0.9;47.1;0.3
4008;Rijk van Nijmegen (JZ);2023;15.5;8.1;1.0;44.4;0.3
4009;Rijk van Nijmegen (JZ);1e half jaar 2024;13.4;7.5;0.9;48.0;0.3
4010;Rijnmond (JZ);1e halfjaar 2021;8.1;12.9;1.2;46.4;0.5
4011;Rijnmond (JZ);2e halfjaar 2021;8.2;13.1;1.2;47.9;0.5
4012;Rijnmond (JZ);2021;9.8;12.0;1.4;46.3;0.6
4013;Rijnmond (JZ);1e halfjaar 2022;8.3;12.6;1.2;47.8;0.5
4014;Rijnmond (JZ);2e halfjaar 2022;8.8;12.3;1.1;48.4;0.5
4015;Rijnmond (JZ);2022;10.3;11.5;1.3;47.1;0.6
4016;Rijnmond (JZ);1e halfjaar 2023;8.9;12.3;1.1;50.4;0.5
4017;Rijnmond (JZ);2e halfjaar 2023;9.1;12.5;1.0;51.2;0.5
4018;Rijnmond (JZ);2023;10.8;11.7;1.2;50.3;0.6
4019;Rijnmond (JZ);1e half jaar 2024;9.0;11.0;1.0;48.0;0.5
4020;Rivierenland (JZ);1e halfjaar 2021;13.2;7.4;1.0;43.5;0.1
4021;Rivierenland (JZ);2e halfjaar 2021;13.1;7.5;1.0;42.9;0.1
4022;Rivierenland (JZ);2021;15.5;7.0;1.2;42.8;0.2
4023;Rivierenland (JZ);1e halfjaar 2022;12.9;6.6;1.0;41.6;0.1
4024;Rivierenland (JZ);2e halfjaar 2022;13.2;6.9;0.9;43.9;0.1
4025;Rivierenland (JZ);2022;15.5;6.4;1.1;41.9;0.1
4026;Rivierenland (JZ);1e halfjaar 2023;13.4;6.1;0.9;45.7;0.1
4027;Rivierenland (JZ);2e halfjaar 2023;13.4;5.9;0.8;43.7;0.1
4028;Rivierenland (JZ);2023;15.8;5.6;1.0;43.5;0.2
4029;Rivierenland (JZ);1e half jaar 2024;13.3;5.5;0.8;44.7;0.2
4030;Twente (JZ);1e halfjaar 2021;10.6;14.5;1.5;53.0;0.3
4031;Twente (JZ);2e halfjaar 2021;10.8;14.2;1.5;51.8;0.3
4032;Twente (JZ);2021;12.5;13.5;1.6;52.4;0.4
4033;Twente (JZ);1e halfjaar 2022;11.2;13.7;1.4;54.6;0.3
4034;Twente (JZ);2e halfjaar 2022;11.2;13.8;1.3;57.5;0.3
4035;Twente (JZ);2022;13.1;13.0;1.5;56.0;0.3
4036;Twente (JZ);1e halfjaar 2023;11.3;13.0;1.3;56.2;0.3
4037;Twente (JZ);2e halfjaar 2023;11.4;12.9;1.3;56.5;0.3
4038;Twente (JZ);2023;13.3;12.3;1.4;56.9;0.4
4039;Twente (JZ);1e half jaar 2024;11.3;11.8;1.2;56.7;0.3
4040;Utrecht Stad (JZ);1e halfjaar 2021;13.7;3.1;0.7;35.1;0.3
4041;Utrecht Stad (JZ);2e halfjaar 2021;14.2;3.2;0.7;34.3;0.3
4042;Utrecht Stad (JZ);2021;16.6;3.0;0.8;34.5;0.4
4043;Utrecht Stad (JZ);1e halfjaar 2022;12.9;4.0;0.7;37.9;0.3
4044;Utrecht Stad (JZ);2e halfjaar 2022;12.5;4.2;0.7;34.5;0.3
4045;Utrecht Stad (JZ);2022;15.0;3.8;0.8;36.1;0.3
4046;Utrecht Stad (JZ);1e halfjaar 2023;12.9;4.2;0.7;41.9;0.2
4047;Utrecht Stad (JZ);2e halfjaar 2023;12.4;4.6;0.7;42.7;0.2
4048;Utrecht Stad (JZ);2023;15.0;4.1;0.8;42.0;0.3
4049;Utrecht Stad (JZ);1e half jaar 2024;11.7;4.2;0.7;36.5;0.2
4050;Utrecht West (JZ);1e halfjaar 2021;8.7;8.0;0.9;40.8;0.2
4051;Utrecht West (JZ);2e halfjaar 2021;8.9;8.3;0.9;42.7;0.1
4052;Utrecht West (JZ);2021;10.6;7.8;1.0;42.2;0.2
4053;Utrecht West (JZ);1e halfjaar 2022;9.7;7.2;0.8;40.4;0.1
4054;Utrecht West (JZ);2e halfjaar 2022;10.1;7.0;0.8;42.9;0.1
4055;Utrecht West (JZ);2022;11.6;6.9;0.9;42.0;0.1
4056;Utrecht West (JZ);1e halfjaar 2023;9.7;7.0;0.7;40.5;0.1
