ID;BatenLastenSaldo;RegioS;Perioden;TotaalProvincaleFuncties_1;TotaalAlgemeenBestuur_2;ProvincialeStaten_3;GedeputeerdeStaten_4;Kabinetszaken_5;BestuurlijkeOrganisatie_6;FinancieelToezicht_7;UitvoeringOvWettelijkeRegelingen_8;OverigeZakenBetrAlgemeenBestuur_9;OverigeBatenEnLasten_10;TotaalOpenbareOrdeEnVeiligheid_11;OpenbareOrdeEnVeiligheidAlgemeen_12;OpenbareOrdeEnVeiligheid_13;OverigeBeschermendeMaatregelen_14;TotaalVerkeerEnVervoer_15;VerkeerEnVervoerAlgemeen_16;Landwegen_17;BootEnVeerdiensten_18;Waterwegen_19;Vervoer_20;TotaalWaterhuishouding_21;WaterhuishoudingAlgemeen_22;Waterschapsaangelegenheden_23;Waterkeringen_24;KwantitatiefBeheerOppervlaktewater_25;KwantitatiefBeheerGrondwater_26;Landaanwinning_27;TotaalMilieubeheer_28;MilieubeheerAlgemeen_29;KwalitatiefBeheerOppervlaktewater_30;KwalitatiefBeheerGrondwaterEnBodem_31;BestrijdingLuchtverontreiniging_32;BestrijdingGeluidhinder_33;VergunningverleningEnHandhaving_34;Ontgrondingen_35;TotaalRecreatieEnNatuur_36;RecreatieEnNatuurAlgemeen_37;Recreatie_38;Natuur_39;TotaalEconomischeEnAgrarischeZaken_40;AlgemeneEconomischeAangelegenheden_41;BevorderingEconomischeActiviteiten_42;Nutsvoorzieningen_43;AgrarischeAangelegenheden_44;TotaalWelzijn_45;WelzijnAlgemeen_46;Educatie_47;LichamelijkeVormingEnSport_48;KunstEnOudheidkunde_49;SociaalCultureelWerkEnOntwikkeling_50;MaatschappelijkeVoorzieningen_51;Volksgezondheid_52;Ouderenzorg_53;Jeugdhulpverlening_54;TotaalRuimtelijkeOrdEnVolkshuisv_55;RuimtOrdEnVolkshuisvAlgemeen_56;RuimtelijkeOrdening_57;Volkshuisvesting_58;StedelijkeVernieuwing_59;TotaalFinancieringEnAlgDekkingsmid_60;GeldleningenEnUitzettingen1Jaar_61;GeldleningenEnUitzettingen1Jaar_62;VennootschapsbelastingVpb_63;AlgemeneUitkeringProvinciefonds_64;EigenMiddelen_65;OverigeFinancieleMiddelen_66;AlgemeneBatenEnLastenOnvoorzien_67;SaldoKostenplaatsen_68;SaldoVanDeRekeningBatenEnLasten_69;MutatiesResDieVhmDeHoofdfuncties_70;ResultaatVdRekeningBatenEnLasten_71;TotaalProvincaleFuncties_72;TotaalAlgemeenBestuur_73;ProvincialeStaten_74;GedeputeerdeStaten_75;Kabinetszaken_76;BestuurlijkeOrganisatie_77;FinancieelToezicht_78;UitvoeringOvWettelijkeRegelingen_79;OverigeZakenBetrAlgemeenBestuur_80;OverigeBatenEnLasten_81;TotaalOpenbareOrdeEnVeiligheid_82;OpenbareOrdeEnVeiligheidAlgemeen_83;OpenbareOrdeEnVeiligheid_84;OverigeBeschermendeMaatregelen_85;TotaalVerkeerEnVervoer_86;VerkeerEnVervoerAlgemeen_87;Landwegen_88;BootEnVeerdiensten_89;Waterwegen_90;Vervoer_91;TotaalWaterhuishouding_92;WaterhuishoudingAlgemeen_93;Waterschapsaangelegenheden_94;Waterkeringen_95;KwantitatiefBeheerOppervlaktewater_96;KwantitatiefBeheerGrondwater_97;Landaanwinning_98;TotaalMilieubeheer_99;MilieubeheerAlgemeen_100;KwalitatiefBeheerOppervlaktewater_101;KwalitatiefBeheerGrondwaterEnBodem_102;BestrijdingLuchtverontreiniging_103;BestrijdingGeluidhinder_104;VergunningverleningEnHandhaving_105;Ontgrondingen_106;TotaalRecreatieEnNatuur_107;RecreatieEnNatuurAlgemeen_108;Recreatie_109;Natuur_110;TotaalEconomischeEnAgrarischeZaken_111;AlgemeneEconomischeAangelegenheden_112;BevorderingEconomischeActiviteiten_113;Nutsvoorzieningen_114;AgrarischeAangelegenheden_115;TotaalWelzijn_116;WelzijnAlgemeen_117;Educatie_118;LichamelijkeVormingEnSport_119;KunstEnOudheidkunde_120;SociaalCultureelWerkEnOntwikkeling_121;MaatschappelijkeVoorzieningen_122;Volksgezondheid_123;Ouderenzorg_124;Jeugdhulpverlening_125;TotaalRuimtelijkeOrdEnVolkshuisv_126;RuimtOrdEnVolkshuisvAlgemeen_127;RuimtelijkeOrdening_128;Volkshuisvesting_129;StedelijkeVernieuwing_130;TotaalFinancieringEnAlgDekkingsmid_131;GeldleningenEnUitzettingen1Jaar_132;GeldleningenEnUitzettingen1Jaar_133;VennootschapsbelastingVpb_134;AlgemeneUitkeringProvinciefonds_135;EigenMiddelen_136;OverigeFinancieleMiddelen_137;AlgemeneBatenEnLastenOnvoorzien_138;SaldoKostenplaatsen_139;SaldoVanDeRekeningBatenEnLasten_140;MutatiesResDieVhmDeHoofdfuncties_141;ResultaatVdRekeningBatenEnLasten_142
133;Baten;Zuid-Holland (PV);2010;1060.6;0.5;0.0;0.0;0.3;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;128.2;55.6;2.2;0.0;1.3;69.1;17.5;1.9;0.0;13.6;0.7;1.4;0;53.5;8.9;0.0;11.8;32.2;0.0;0.5;0.0;54.9;1.7;30.3;22.9;22.2;0.0;0.9;0.0;21.3;121.8;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;122.0;23.6;0.0;1.1;0.0;22.5;638.3;1.9;14.3;;193.3;319.9;6.6;-0.1;0.0;0.0;102.4;0.0;303;0;0;0;0;0;0;0;0;0;0;0;0;0;37;16;1;0;0;20;5;1;0;4;0;0;0;15;3;0;3;9;0;0;0;16;0;9;7;6;0;0;0;6;35;0;0;0;0;0;0;0;0;35;7;0;0;0;6;182;1;4;;55;91;2;0;0;0;29;0
134;Baten;Zuid-Holland (PV);2011;1073.6;1.3;0.0;0.6;0.3;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;124.6;43.4;3.7;0.0;2.6;75.0;7.9;0.8;0.0;5.7;0.1;1.3;0;53.5;1.4;0.0;36.9;12.9;0.0;2.3;0.0;43.9;1.4;29.5;12.9;61.0;0.6;7.5;0.0;52.8;125.9;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;125.5;18.7;0.0;0.8;0.0;17.9;636.9;3.9;5.7;;201.9;318.0;2.6;0.0;0.0;0.0;104.9;0.0;304;0;0;0;0;0;0;0;0;0;0;0;0;0;35;12;1;0;1;21;2;0;0;2;0;0;0;15;0;0;10;4;0;1;0;12;0;8;4;17;0;2;0;15;36;0;0;0;0;0;0;0;0;36;5;0;0;0;5;181;1;2;;57;90;1;0;0;0;30;0
135;Baten;Zuid-Holland (PV);2012;1287.7;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;92.5;22.3;2.1;1.0;3.5;63.6;3.2;1.5;0.0;0.6;0.0;1.2;0;21.0;1.7;0.0;2.4;14.2;0.0;2.8;0.0;43.3;0.5;29.6;13.2;45.5;0.0;22.8;0.0;22.7;112.8;0.0;0.0;0.0;0.2;0.3;0.0;0.0;0.0;112.4;0.6;0.0;0.6;0.0;0.0;968.0;2.7;3.0;;278.6;314.2;4.1;0.0;239.7;0.0;125.6;0.0;362;0;0;0;0;0;0;0;0;0;0;0;0;0;26;6;1;0;1;18;1;0;0;0;0;0;0;6;0;0;1;4;0;1;0;12;0;8;4;13;0;6;0;6;32;0;0;0;0;0;0;0;0;32;0;0;0;0;0;273;1;1;;78;88;1;0;67;0;35;0
136;Baten;Zuid-Holland (PV);2013;1098.9;0.6;0.0;0.1;0.2;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;92.1;18.8;3.4;0.0;2.8;67.1;2.6;0.8;0.0;0.4;0.0;1.4;0;24.6;1.2;0.0;4.0;14.9;0.0;4.5;0.0;145.2;0.4;126.5;18.3;17.7;0.0;0.5;0.0;17.1;121.9;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;121.8;0.8;0.0;0.8;0.0;0.0;693.3;0.6;6.5;;253.1;306.1;2.7;0.0;0.0;0.0;124.4;0.0;308;0;0;0;0;0;0;0;0;0;0;0;0;0;26;5;1;0;1;19;1;0;0;0;0;0;0;7;0;0;1;4;0;1;0;41;0;35;5;5;0;0;0;5;34;0;0;0;0;0;0;0;0;34;0;0;0;0;0;195;0;2;;71;86;1;0;0;0;35;0
137;Baten;Zuid-Holland (PV);2014;1125.4;0.5;0.0;0.0;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;103.2;19.2;3.9;0.0;2.9;77.1;2.3;0.0;0.0;1.0;0.0;1.3;0;26.5;1.6;0.0;2.2;20.4;0.0;2.3;0.0;55.6;1.6;24.2;29.8;2.3;0.0;2.0;0.0;0.3;121.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;121.5;12.0;9.0;1.5;0.0;1.5;801.4;0.4;5.2;;219.4;329.1;1.8;0.1;0.3;24.5;245.0;0.0;315;0;0;0;0;0;0;0;0;0;0;0;0;0;29;5;1;0;1;22;1;0;0;0;0;0;0;7;0;0;1;6;0;1;0;16;0;7;8;1;0;1;0;0;34;0;0;0;0;0;0;0;0;34;3;3;0;0;0;224;0;1;;61;92;0;0;0;7;68;0
138;Baten;Zuid-Holland (PV);2015;831.2;0.3;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;124.1;28.2;14.9;0.0;2.9;78.2;2.4;0.0;0.0;0.6;0.0;1.7;0;6.1;1.0;0.0;1.0;2.2;0.0;1.9;0.0;38.5;0.9;19.7;17.9;1.0;0.0;0.1;0.0;0.9;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;2.6;1.4;0.0;0.0;654.8;0.0;29.3;;166.0;332.6;0.9;0.2;0.0;0.0;125.8;0.0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;34;8;4;0;1;22;1;0;0;0;0;0;0;2;0;0;0;1;0;1;0;11;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;182;0;8;;46;92;0;0;0;0;35;0
139;Baten;Zuid-Holland (PV);2016;1035.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;85.6;8.3;3.0;0.0;3.7;70.6;0.9;0.0;0.0;0.3;0.0;0.5;0;7.1;0.6;0.0;2.7;2.1;0.0;1.6;0.0;119.4;2.0;21.7;95.6;1.0;0.0;0.8;0.0;0.2;6.6;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;6.0;10.1;0.0;0.8;0.0;9.3;804.3;0.1;25.1;0.0;263.4;325.5;1.0;0.4;0.0;0.0;188.8;0.0;286;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;1;0;1;19;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;33;1;6;26;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;3;0;0;0;3;222;0;7;0.0;73;90;0;0;0;0;52;0
140;Baten;Zeeland (PV);2007;470.2;3.0;0.4;0.1;0.0;0.4;0.0;0.0;0.0;2.0;0.8;0.8;0.0;0.0;78.7;6.8;46.9;0.0;0.7;24.2;0.3;0.1;0.0;0.0;0.0;0.1;0;6.0;1.7;0.0;4.0;0.0;0.1;0.3;0.0;19.8;13.7;0.6;5.4;35.2;0.0;1.3;33.8;0.2;30.6;0.2;0.0;0.1;2.4;0.7;0.0;0.0;0.0;27.2;10.1;0.0;5.4;4.7;0.0;285.6;7.6;3.8;;69.3;28.0;0.2;0.0;0.0;108.9;176.7;0.0;1236;8;1;0;0;1;0;0;0;5;2;2;0;0;207;18;123;0;2;64;1;0;0;0;0;0;0;16;5;0;10;0;0;1;0;52;36;2;14;93;0;3;89;1;81;0;0;0;6;2;0;0;0;72;26;0;14;12;0;751;20;10;;182;74;0;0;0;286;465;0
141;Baten;Zeeland (PV);2008;319.6;1.2;0.0;0.0;0.0;1.0;0.0;0.0;0.1;0.1;1.5;1.1;0.4;0.0;28.7;3.4;3.9;5.0;0.6;15.8;0.8;0.3;0.0;0.3;0.0;0.2;0;4.3;1.3;0.0;2.7;0.0;0.0;0.2;0.0;18.9;0.0;4.7;14.2;33.7;0.0;4.2;28.6;0.9;29.2;0.0;0.0;0.1;1.1;0.8;0.2;0.0;0.0;27.1;8.8;0.0;1.0;2.5;5.3;192.5;8.4;3.7;;74.4;29.1;0.0;0.0;0.0;13.3;76.9;0.0;840;3;0;0;0;3;0;0;0;0;4;3;1;0;75;9;10;13;1;42;2;1;0;1;0;0;0;11;4;0;7;0;0;1;0;50;0;12;37;89;0;11;75;2;77;0;0;0;3;2;0;0;0;71;23;0;3;7;14;506;22;10;;195;77;0;0;0;35;202;0
142;Baten;Zeeland (PV);2009;328.2;0.9;0.0;0.3;0.0;0.4;0.0;0.0;0.0;0.2;1.4;1.2;0.2;0.0;36.4;3.9;11.1;4.8;0.1;16.5;0.8;0.5;0.0;0.0;0.0;0.3;0;5.6;0.6;0.0;4.6;0.0;0.2;0.2;0.0;35.5;15.4;1.5;18.6;32.9;0.0;0.6;25.2;7.0;33.0;0.0;0.0;0.0;1.0;0.0;0.2;0.0;0.0;31.8;10.6;1.7;0.7;1.7;6.6;171.0;3.3;0.0;;79.4;29.7;0.0;0.0;0.0;20.6;58.5;0.0;861;2;0;1;0;1;0;0;0;0;4;3;0;0;96;10;29;13;0;43;2;1;0;0;0;1;0;15;2;0;12;0;1;0;0;93;40;4;49;86;0;2;66;18;87;0;0;0;3;0;0;0;0;83;28;5;2;4;17;449;9;0;;208;78;0;0;0;54;153;0
143;Baten;Zeeland (PV);2010;354.2;0.4;0.0;0.0;0.0;0.3;0.0;0.0;0.1;0.0;1.2;1.1;0.0;0.0;86.1;13.4;49.0;4.9;0.0;18.8;1.3;1.0;0.0;0.0;0.0;0.2;0;3.9;0.6;0.0;2.8;0.0;0.2;0.2;0.0;32.7;7.8;2.0;22.9;25.1;0.0;0.1;25.0;0.0;31.2;0.0;0.0;0.0;1.7;0.0;0.2;0.0;0.0;29.2;2.7;0.6;0.1;1.3;0.6;169.7;1.4;0.1;;83.9;30.4;0.0;0.0;0.0;0.0;53.9;0.0;929;1;0;0;0;1;0;0;0;0;3;3;0;0;226;35;128;13;0;49;3;3;0;0;0;1;0;10;2;0;7;0;1;0;0;86;20;5;60;66;0;0;66;0;82;0;0;0;5;0;1;0;0;77;7;2;0;3;2;445;4;0;;220;80;0;0;0;0;141;0
144;Baten;Zeeland (PV);2011;365.4;2.7;0.0;0.1;0.0;0.3;0.0;0.0;0.1;2.2;0.4;0.0;0.4;0.0;94.6;1.3;70.3;5.0;0.1;17.9;0.7;0.5;0.0;0.0;0.0;0.2;0;3.3;0.2;0.0;2.2;0.4;0.0;0.4;0.0;39.3;0.0;4.5;34.8;38.1;0.0;13.1;25.0;0.0;32.9;0.2;0.6;0.0;1.9;0.0;0.0;0.0;0.0;30.2;10.7;0.9;3.9;1.7;4.2;142.7;3.2;0.0;;70.1;30.7;0.0;0.0;0.0;0.0;38.8;0.0;958;7;0;0;0;1;0;0;0;6;1;0;1;0;248;4;184;13;0;47;2;1;0;0;0;1;0;9;1;0;6;1;0;1;0;103;0;12;91;100;0;34;66;0;86;1;2;0;5;0;0;0;0;79;28;2;10;5;11;374;8;0;;184;80;0;0;0;0;102;0
145;Baten;Zeeland (PV);2012;417.4;3.8;0.4;0.3;0.0;0.4;0.0;0.0;0.4;2.3;2.0;0.2;1.8;0.0;88.5;1.2;64.3;4.9;0.0;18.0;1.3;0.1;0.0;0.2;0.6;0.4;0;2.4;1.0;0.0;0.5;0.2;0.0;0.8;0.0;55.6;0.0;1.2;54.3;22.1;0.0;0.6;20.0;1.5;34.3;1.2;0.3;0.0;1.9;0.0;0.0;0.0;0.0;30.8;5.8;0.0;4.5;0.4;0.9;201.7;1.0;0.1;;80.7;34.6;0.0;0.0;0.0;10.8;85.2;0.0;1094;10;1;1;0;1;0;0;1;6;5;1;5;0;232;3;169;13;0;47;3;0;0;0;2;1;0;6;3;0;1;0;0;2;0;146;0;3;142;58;0;2;52;4;90;3;1;0;5;0;0;0;0;81;15;0;12;1;2;529;3;0;;212;91;0;0;0;28;223;0
146;Baten;Zeeland (PV);2013;366.1;0.2;0.2;0.0;0.0;0.3;0.0;0.0;-0.2;-0.1;0.6;0.1;0.5;0.0;110.1;2.7;83.4;5.0;0.1;18.9;0.3;0.3;0.0;0.0;0.0;0.0;0;1.7;0.5;0.0;0.9;0.0;0.0;0.4;0.0;31.1;0.0;2.0;29.1;20.3;0.0;0.3;20.0;0.0;34.7;0.2;0.5;0.0;1.8;0.0;0.0;0.0;0.0;32.1;-1.1;0.0;-1.1;0.0;0.0;168.2;0.7;0.2;;82.1;34.4;0.0;0.0;0.0;0.0;50.8;0.0;961;0;0;0;0;1;0;0;-1;0;2;0;1;0;289;7;219;13;0;50;1;1;0;0;0;0;0;4;1;0;2;0;0;1;0;82;0;5;76;53;0;1;52;0;91;0;1;0;5;0;0;0;0;84;-3;0;-3;0;0;442;2;0;;215;90;0;0;0;0;133;0
147;Baten;Zeeland (PV);2014;305.9;-0.1;0.0;0.0;0.0;0.2;0.0;0.0;-0.1;-0.3;0.4;0.0;0.4;0.0;57.7;1.4;33.6;5.1;0.1;17.4;0.6;0.6;0.0;0.0;0.0;0.0;0;1.8;0.3;0.0;1.1;0.1;0.0;0.3;0.0;40.9;0.0;5.7;35.2;12.2;0.6;1.4;10.0;0.2;35.5;0.0;0.3;0.0;2.2;0.0;0.0;0.0;0.0;33.0;5.0;0.0;5.0;0.0;0.0;152.0;0.7;0.2;;86.6;36.5;6.8;0.0;0.0;0.0;21.2;0.0;804;0;0;0;0;1;0;0;0;-1;1;0;1;0;151;4;88;13;0;46;2;1;0;0;0;0;0;5;1;0;3;0;0;1;0;107;0;15;92;32;2;4;26;0;93;0;1;0;6;0;0;0;0;87;13;0;13;0;0;399;2;1;;227;96;18;0;0;0;56;0
148;Baten;Zeeland (PV);2015;328.9;3.1;0.4;0.0;0.0;0.2;0.0;0.0;0.3;2.1;0.0;0.0;0.0;0.0;84.8;1.0;64.5;4.6;0.1;14.5;0.3;0.0;0.0;0.0;0.1;0.2;0;-0.4;0.4;0.0;-0.9;0.0;0.0;0.1;0.0;34.5;0.0;0.1;34.4;12.2;0.8;1.6;7.5;2.3;2.5;0.0;0.4;0.0;2.1;0.0;0.0;0.0;0.0;0.0;4.3;0.0;4.3;0.0;0.0;187.6;0.5;0.3;;75.5;37.1;9.8;4.3;0.0;0.0;60.1;0.0;864;8;1;0;0;1;0;0;1;6;0;0;0;0;223;3;170;12;0;38;1;0;0;0;0;1;0;-1;1;0;-2;0;0;0;0;90;0;0;90;32;2;4;20;6;7;0;1;0;6;0;0;0;0;0;11;0;11;0;0;493;1;1;;198;97;26;11;0;0;158;0
149;Baten;Zeeland (PV);2016;252.0;4.7;0.0;0.0;0.0;0.2;0.0;0.0;0.1;4.4;0.0;0.0;0.0;0.0;8.1;0.1;7.9;0.0;0.0;0.0;0.2;0.0;0.0;0.0;-0.1;0.3;0;3.3;0.4;0.0;2.8;0.0;0.0;0.1;0.0;19.4;0.0;0.8;18.6;3.2;0.8;1.0;0.0;1.3;2.0;0.0;0.1;0.0;1.9;0.0;0.0;0.0;0.0;0.0;4.2;0.0;4.1;0.0;0.0;207.0;0.5;0.4;0.0;110.1;38.9;9.9;0.0;0.0;0.0;47.2;0.0;661;12;0;0;0;1;0;0;0;12;0;0;0;0;21;0;21;0;0;0;0;0;0;0;0;1;0;9;1;0;7;0;0;0;0;51;0;2;49;8;2;3;0;3;5;0;0;0;5;0;0;0;0;0;11;0;11;0;0;543;1;1;0.0;289;102;26;0;0;0;124;0
150;Baten;Noord-Brabant (PV);2007;1398.3;1.0;0.7;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;160.2;90.2;20.7;0.0;0.0;49.2;6.5;0.2;0.0;0.4;0.0;5.9;0;39.9;12.2;0.0;20.0;6.8;0.1;0.0;0.8;10.4;0.2;0.1;10.1;427.0;0.1;7.0;417.9;1.9;174.8;0.0;0.0;0.1;2.7;2.0;0.0;0.0;0.0;169.9;16.3;6.8;0.2;0.0;9.2;562.2;12.6;31.3;;107.4;199.4;2.1;12.6;9.9;375.2;186.9;0.0;578;0;0;0;0;0;0;0;0;0;0;0;0;0;66;37;9;0;0;20;3;0;0;0;0;2;0;16;5;0;8;3;0;0;0;4;0;0;4;177;0;3;173;1;72;0;0;0;1;1;0;0;0;70;7;3;0;0;4;232;5;13;;44;82;1;5;4;155;77;0
151;Baten;Noord-Brabant (PV);2008;1490.0;0.9;0.6;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;115.2;0.0;23.5;0.0;0.0;91.6;7.8;0.3;0.0;1.5;0.3;5.7;0;45.1;6.7;0.0;28.6;8.7;0.4;0.0;0.6;19.4;0.2;0.1;19.0;131.6;0.4;5.9;123.5;1.8;179.4;0.0;0.0;0.0;3.4;2.0;0.0;0.0;0.0;173.9;18.4;7.9;0.0;0.0;10.5;972.2;20.7;42.7;;118.1;207.2;2.5;1.0;10.0;0.0;570.0;0.0;614;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;10;0;0;38;3;0;0;1;0;2;0;19;3;0;12;4;0;0;0;8;0;0;8;54;0;2;51;1;74;0;0;0;1;1;0;0;0;72;8;3;0;0;4;401;9;18;;49;85;1;0;4;0;235;0
152;Baten;Noord-Brabant (PV);2009;4371.8;1.4;0.7;0.3;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;154.3;1.0;43.1;0.0;0.3;109.8;10.0;0.1;0.0;4.1;0.9;4.9;0;40.7;5.9;0.0;25.5;9.0;0.1;0.1;0.2;32.1;0.3;0.4;31.5;3010.0;0.2;15.5;2988.6;5.7;175.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;175.2;17.3;3.1;0.3;3.3;10.6;930.5;10.8;45.6;;153.4;209.3;1.9;0.0;20.1;0.0;489.4;0.0;1796;1;0;0;0;0;0;0;0;0;0;0;0;0;63;0;18;0;0;45;4;0;0;2;0;2;0;17;2;0;10;4;0;0;0;13;0;0;13;1236;0;6;1228;2;72;0;0;0;0;0;0;0;0;72;7;1;0;1;4;382;4;19;;63;86;1;0;8;0;201;0
153;Baten;Noord-Brabant (PV);2010;1584.8;0.9;0.5;0.1;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;4.9;50.7;0.0;3.0;121.4;10.6;3.7;0.0;0.2;0.4;6.3;0;24.0;8.6;0.1;6.3;8.6;0.0;0.2;0.1;24.2;0.5;0.2;23.5;103.6;0.8;32.1;62.3;8.5;190.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;189.5;21.7;4.9;0.2;2.3;14.3;1029.8;2.1;127.0;;161.3;213.2;1.9;6.2;6.0;224.4;512.1;0.0;648;0;0;0;0;0;0;0;0;0;0;0;0;0;74;2;21;0;1;50;4;2;0;0;0;3;0;10;3;0;3;4;0;0;0;10;0;0;10;42;0;13;25;3;78;0;0;0;0;0;0;0;0;78;9;2;0;1;6;421;1;52;;66;87;1;3;2;92;210;0
154;Baten;Noord-Brabant (PV);2011;1870.1;1.8;0.4;1.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;234.7;2.9;116.2;0.0;0.0;115.6;7.6;1.0;0.2;0.0;0.9;5.5;0;14.4;1.7;0.2;5.1;6.8;0.0;0.1;0.5;18.2;0.6;2.2;15.4;502.5;0.0;40.3;451.2;11.0;198.1;0.3;0.0;0.0;0.6;0.1;0.5;0.0;0.0;196.6;11.4;2.9;3.3;0.0;5.2;881.5;0.3;102.5;;102.5;219.5;1.2;0.0;20.5;0.0;434.9;0.0;762;1;0;1;0;0;0;0;0;0;0;0;0;0;96;1;47;0;0;47;3;0;0;0;0;2;0;6;1;0;2;3;0;0;0;7;0;1;6;205;0;16;184;4;81;0;0;0;0;0;0;0;0;80;5;1;1;0;2;359;0;42;;42;89;0;0;8;0;177;0
155;Baten;Noord-Brabant (PV);2012;1883.6;0.6;0.3;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;218.7;12.1;82.9;0.0;0.3;123.4;29.2;7.5;0.0;0.0;5.0;16.7;0;31.9;3.3;0.2;18.8;1.0;7.8;0.4;0.3;35.1;1.4;1.9;31.8;197.8;0.0;104.8;65.2;27.7;197.6;0.0;0.0;0.0;0.2;0.1;3.0;0.0;0.0;194.2;11.5;0.5;3.0;0.0;8.0;1161.3;0.5;109.1;;130.3;230.3;0.0;0.0;20.5;499.1;670.7;0.0;765;0;0;0;0;0;0;0;0;0;0;0;0;0;89;5;34;0;0;50;12;3;0;0;2;7;0;13;1;0;8;0;3;0;0;14;1;1;13;80;0;43;26;11;80;0;0;0;0;0;1;0;0;79;5;0;1;0;3;471;0;44;;53;93;0;0;8;203;272;0
156;Baten;Noord-Brabant (PV);2013;1260.9;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;173.9;15.0;39.7;0.0;0.7;118.4;2.6;0.1;0.0;0.1;-0.9;3.3;0;10.3;2.2;0.3;4.1;3.0;0.0;0.5;0.3;12.1;-0.3;0.3;12.0;73.0;0.0;12.2;60.1;0.8;203.5;0.5;0.0;0.0;1.3;0.3;0.0;0.1;0.0;201.3;1.4;0.1;0.5;0.2;0.6;783.6;0.5;130.1;;153.7;227.2;0.1;3.0;0.0;0.0;269.1;0.0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;70;6;16;0;0;48;1;0;0;0;0;1;0;4;1;0;2;1;0;0;0;5;0;0;5;30;0;5;24;0;82;0;0;0;1;0;0;0;0;81;1;0;0;0;0;317;0;53;;62;92;0;1;0;0;109;0
157;Baten;Noord-Brabant (PV);2014;1367.7;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162.4;8.8;36.2;0.0;2.0;115.4;3.5;0.0;0.0;0.1;-0.4;3.7;0;27.5;4.5;0.3;21.5;0.8;0.0;0.1;0.4;28.1;-0.2;-0.6;29.0;114.4;6.6;3.3;107.2;-2.7;217.5;1.1;0.0;0.0;2.2;0.2;-0.9;0.0;0.0;214.9;5.5;0.2;5.6;0.4;-0.7;808.6;0.4;146.4;;75.3;251.6;0.1;0.5;0.0;0.0;334.3;0.0;552;0;0;0;0;0;0;0;0;0;0;0;0;0;66;4;15;0;1;47;1;0;0;0;0;2;0;11;2;0;9;0;0;0;0;11;0;0;12;46;3;1;43;-1;88;0;0;0;1;0;0;0;0;87;2;0;2;0;0;326;0;59;;30;101;0;0;0;0;135;0
158;Baten;Noord-Brabant (PV);2015;1419.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;282.6;1.9;175.3;0.0;9.5;95.8;7.2;0.0;0.0;0.0;0.0;7.2;0;28.4;5.1;0.4;22.4;0.0;0.0;0.1;0.4;49.8;0.0;0.0;49.8;199.9;3.6;45.8;156.5;-6.0;5.7;1.0;0.0;0.0;4.5;0.2;0.0;0.0;0.0;0.0;1.8;0.2;1.5;0.4;-0.2;843.7;0.1;161.4;;53.8;255.4;0.0;1.9;0.0;0.0;371.0;0.0;570;0;0;0;0;0;0;0;0;0;0;0;0;0;114;1;70;0;4;39;3;0;0;0;0;3;0;11;2;0;9;0;0;0;0;20;0;0;20;80;1;18;63;-2;2;0;0;0;2;0;0;0;0;0;1;0;1;0;0;339;0;65;;22;103;0;1;0;0;149;0
