ID;SectorBranchesSIC2008;Periods;ConsolidatedProduction_1;ContributionOfLabour_2;ContributionOfHoursWorked_3;ContributionOfLabourComposition_4;ContributionOfCapital_5;ContributionOfICTCapital_6;ContributionOfNonICTCapital_7;ContributionOfIntermediateConsumption_8;ContributionOfEnergy_9;ContributionOfMaterials_10;ContributionOfServices_11;ContributionOfMfp_12;ValueAdded_13;ContributionOfLabour_14;ContributionOfHoursWorked_15;ContributionOfLabourComposition_16;ContributionOfCapital_17;ContributionOfICTCapital_18;ContributionOfNonICTCapital_19;ContributionOfMfp_20;LabourProductivityChange_21;LabourProductivity2015100_22;LabourProductivityChange_23;LabourProductivity2015100_24;CapitalProductivityChange_25;CapitalProductivity2015100_26;CapitalProductivityChange_27;CapitalProductivity2015100_28;ConsolidatedProductionInMlnEuros_29;ConsolidatedProduction2015100_30;Total_31;ConsumptionOfEnergy_32;ConsumptionOfMaterials_33;ConsumptionOfServices_34;Total_35;ConsumptionOfEnergy_36;ConsumptionOfMaterials_37;ConsumptionOfServices_38;ValueAddedMlnEuros_39;ValueAdded2015100_40;HoursWorked_41;CompensationOfLabourMlnEuros_42;CompensationOfLabour2015100_43;CapitalServicesMlnEuros_44;CapitalServicesHoursWorkedEuros_45;ICTCapitalServicesMlnEuros_46;NonICTCaptalServicesMlnEuros_47;CapitalServicesNeoclassMlnEuros_48;CapitalServices2015100_49;CapitalServicesHoursWorked2015100_50;ICTCapitalServices2015100_51;NonICTCaptalServices2015100_52;CapitalServicesNeoclassical2015100_53;TotalInputKLEMS_54;TotalInputCapitalAndLabour_55;TotalInputKLEMS_56;TotalInputCapitalAndLabour_57
1005;O Public administration and services;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;O Public administration and services;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;O Public administration and services;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;P Education;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1009;P Education;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1010;P Education;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1011;P Education;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012;P Education;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;P Education;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;P Education;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;P Education;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;P Education;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;P Education;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;P Education;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1019;P Education;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020;P Education;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1021;P Education;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1022;P Education;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1023;P Education;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024;P Education;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025;P Education;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;P Education;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1027;P Education;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;P Education;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;P Education;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;P Education;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;P Education;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;P Education;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;P Education;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1034;P Education;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1035;P Education;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1036;Q Health and social work activities;1995;;;;;;;;;;;;;;;;;;;;;;;;95.6;;;;106.6;;;;;;;;;;;19656.0;61.2;1027.0;18585.0;59.5;3714.0;3.6;245.0;3469.0;;57.4;89.7;6.5;89.4;;;22299.0;;59.4
1037;Q Health and social work activities;1996;;;;;;;;;;;;;1.6;3.1;2.5;0.6;0.3;0.2;0.1;-1.8;;;-1.3;94.4;;;-0.3;106.3;;;;;;;;;;;20149.0;62.2;1057.0;19387.0;61.7;3474.0;3.3;261.0;3213.0;;58.5;88.8;7.8;90.0;;;22862.0;;61.4
1038;Q Health and social work activities;1997;;;;;;;;;;;;;2.4;3.8;3.0;0.7;0.1;0.3;-0.1;-1.5;;;-1.2;93.3;;;1.4;107.8;;;;;;;;;;;21203.0;63.7;1095.0;20164.0;64.5;3642.0;3.3;313.0;3328.0;;59.1;86.5;9.5;89.2;;;23806.0;;63.8
1039;Q Health and social work activities;1998;;;;;;;;;;;;;1.8;2.9;2.0;0.9;0.2;0.4;-0.1;-1.3;;;-0.5;92.8;;;0.2;108.0;;;;;;;;;;;22450.0;64.9;1121.0;21852.0;66.7;3696.0;3.3;369.0;3327.0;;60.0;85.9;12.1;88.5;;;25548.0;;65.9
1040;Q Health and social work activities;1999;;;;;;;;;;;;;-0.3;2.2;2.1;0.1;0.5;0.5;-0.1;-3.0;;;-2.7;90.2;;;-3.4;104.4;;;;;;;;;;;23628.0;64.6;1149.0;23228.0;68.4;3509.0;3.1;441.0;3068.0;;61.9;86.4;16.5;88.0;;;26737.0;;67.6
1041;Q Health and social work activities;2000;;;;;;;;;;;;;0.5;0.3;0.3;0.1;0.5;0.5;0.0;-0.4;;;0.2;90.4;;;-3.3;101.0;;;;;;;;;;;25219.0;65.0;1152.0;24732.0;68.7;3333.0;2.9;558.0;2775.0;;64.3;89.5;21.8;87.9;;;28065.0;;68.2
1042;Q Health and social work activities;2001;;;;;;;;;;;;;3.3;4.6;4.0;0.6;0.4;0.5;0.0;-1.7;;;-1.2;89.3;;;-0.4;100.6;;;;;;;;;;;28212.0;67.1;1205.0;27475.0;72.2;3693.0;3.1;674.0;3019.0;;66.7;88.8;26.8;87.8;;;31168.0;;71.6
1043;Q Health and social work activities;2002;;;;;;;;;;;;;6.1;4.9;5.2;-0.2;0.4;0.4;0.0;0.8;;;0.2;89.5;;;2.8;103.4;;;;;;;;;;;32427.0;71.2;1275.0;30826.0;76.3;4570.0;3.6;758.0;3813.0;;68.9;86.6;31.5;87.8;;;35396.0;;75.4
1044;Q Health and social work activities;2003;;;;;;;;;;;;;3.6;4.2;3.8;0.4;0.5;0.3;0.2;-1.1;;;-0.7;88.9;;;-0.3;103.1;;;;;;;;;;;34888.0;73.8;1331.0;33894.0;80.0;4933.0;3.7;814.0;4119.0;;71.6;86.2;36.6;89.1;;;38828.0;;79.0
1045;Q Health and social work activities;2004;;;;;;;;;;;;;3.7;2.9;1.4;1.5;0.7;0.3;0.3;0.2;;;2.1;90.7;;;-1.4;101.6;;;;;;;;;;;36668.0;76.5;1352.0;35390.0;82.6;5254.0;3.9;919.0;4335.0;;75.3;89.3;42.4;91.8;;;40645.0;;81.8
1046;Q Health and social work activities;2005;;;;;;;;;;;;;2.5;2.4;1.9;0.5;0.5;0.3;0.3;-0.4;;;0.4;91.1;;;-1.6;100.0;;;;;;;;;;;37950.0;78.4;1381.0;36920.0;84.9;5160.0;3.7;1027.0;4133.0;;78.4;91.1;47.7;94.0;;;42079.0;;84.2
1047;Q Health and social work activities;2006;;;;;;;;;;;;;2.8;2.8;2.5;0.3;0.3;0.2;0.1;-0.4;;;0.0;91.0;;;-0.1;99.9;;;;;;;;;;;39893.0;80.6;1420.0;38632.0;87.6;5738.0;4.0;1140.0;4599.0;;80.6;91.1;52.5;95.0;;;44370.0;;86.8
1048;Q Health and social work activities;2007;;;;;;;;;;;;;0.9;2.1;2.3;-0.2;0.4;0.3;0.1;-1.6;;;-1.8;89.4;;;-2.0;98.0;;;;;;;;;;;41342.0;81.3;1458.0;40685.0;89.8;5322.0;3.7;1302.0;4020.0;;83.0;91.3;57.7;96.2;;;46007.0;;89.0
1049;Q Health and social work activities;2008;;;;;;;;;;;;;5.0;2.6;3.1;-0.4;0.4;0.3;0.1;2.0;;;1.5;90.8;;;1.5;99.5;;;;;;;;;;;44485.0;85.4;1509.0;43710.0;92.4;5192.0;3.4;1432.0;3760.0;;85.8;91.2;63.2;97.6;;;48903.0;;91.7
1050;Q Health and social work activities;2009;;;;;;;;;;;;;6.4;1.8;2.6;-0.8;0.4;0.3;0.1;4.2;;;3.5;93.9;;;2.6;102.1;;;;;;;;;;;48431.0;90.9;1552.0;46658.0;94.3;5471.0;3.5;1500.0;3971.0;;89.0;92.0;69.3;98.9;;;52128.0;;93.7
1051;Q Health and social work activities;2010;;;;;;;;;;;;;3.4;1.6;1.6;-0.1;0.5;0.3;0.1;1.4;;;1.5;95.3;;;-0.9;101.1;;;;;;;;;;;50748.0;94.0;1581.0;49207.0;95.9;5851.0;3.7;1661.0;4191.0;;92.9;94.3;77.7;100.4;;;55059.0;;95.6
1052;Q Health and social work activities;2011;;;;;;;;;;;;;4.1;2.8;2.3;0.5;0.3;0.3;0.1;1.0;;;1.5;96.8;;;0.9;102.0;;;;;;;;;;;52176.0;97.8;1621.0;51327.0;99.0;7040.0;4.3;1848.0;5193.0;;95.9;94.9;84.9;101.3;;;58368.0;;98.6
1053;Q Health and social work activities;2012;;;;;;;;;;;;;-0.6;1.5;1.3;0.2;0.2;0.2;0.0;-2.2;;;-2.0;94.9;;;-2.2;99.8;;;;;;;;;;;54216.0;97.3;1644.0;52532.0;100.6;6281.0;3.8;1908.0;4373.0;;97.5;95.1;89.4;101.5;;;58813.0;;100.3
1054;Q Health and social work activities;2013;;;;;;;;;;;;;0.3;0.3;-0.3;0.7;0.1;0.1;0.0;-0.2;;;0.7;95.5;;;-1.0;98.8;;;;;;;;;;;55431.0;97.6;1639.0;53105.0;101.0;6007.0;3.7;2034.0;3972.0;;98.8;96.6;93.4;101.5;;;59111.0;;100.7
1055;Q Health and social work activities;2014;;;;;;;;;;;;;1.9;-0.1;-0.9;0.8;0.1;0.1;0.0;2.0;;;2.9;98.3;;;1.2;100.0;;;;;;;;;;;56690.0;99.5;1623.0;53785.0;100.9;6938.0;4.3;2163.0;4775.0;;99.5;98.3;96.4;100.9;;;60723.0;;100.7
1056;Q Health and social work activities;2015;;;;;;;;;;;;;0.5;-0.8;-1.1;0.3;0.1;0.1;-0.1;1.2;;100.0;1.7;100.0;;100.0;0.0;100.0;77860.0;100.0;21273.0;890.0;7404.0;12979.0;100.0;100.0;100.0;100.0;56587.0;100.0;1604.0;52434.0;100.0;6980.0;4.4;2301.0;4679.0;;100.0;100.0;100.0;100.0;;80687.0;59414.0;100.0;100.0
1057;Q Health and social work activities;2016;1.9;0.5;0.5;0.0;0.1;0.1;-0.1;0.7;0.1;0.4;0.3;0.6;1.6;0.7;0.7;0.0;0.1;0.2;-0.1;0.7;1.0;101.0;0.7;100.7;1.0;101.0;0.7;100.7;80231.0;101.9;21690.0;841.0;7600.0;13249.0;102.7;105.7;104.1;101.7;58541.0;101.6;1617.0;53517.0;100.8;6627.0;4.1;2429.0;4198.0;;100.9;100.1;105.0;98.9;;81834.0;60144.0;101.3;100.8
1058;Q Health and social work activities;2017;1.1;1.3;1.5;-0.2;0.1;0.1;-0.1;0.3;0.0;0.0;0.3;-0.5;1.2;1.8;2.0;-0.2;0.1;0.2;-0.1;-0.7;-1.1;99.9;-1.1;99.6;0.4;101.3;0.4;101.0;81967.0;103.0;22070.0;848.0;7567.0;13655.0;103.8;101.6;104.6;103.5;59897.0;102.7;1653.0;56082.0;102.8;6638.0;4.0;2524.0;4114.0;;101.7;98.6;109.6;97.6;;84790.0;62720.0;103.0;102.7
1059;Q Health and social work activities;2018;2.5;1.8;1.9;-0.1;0.0;0.1;-0.1;1.1;0.0;0.4;0.7;-0.4;1.9;2.4;2.6;-0.2;0.0;0.1;-0.1;-0.5;-0.4;99.5;-1.0;98.7;2.2;103.6;1.6;102.7;86192.0;105.6;23210.0;887.0;7877.0;14446.0;108.1;99.7;109.2;107.9;62982.0;104.7;1701.0;58270.0;105.6;6393.0;3.8;2605.0;3788.0;;101.9;96.1;113.4;95.9;;87873.0;64663.0;105.9;105.2
1060;Q Health and social work activities;2019;3.3;2.6;2.9;-0.3;0.1;0.1;0.0;1.1;0.1;0.5;0.6;-0.5;2.9;3.5;3.9;-0.4;0.1;0.1;-0.1;-0.7;-1.0;98.5;-1.3;97.4;2.4;106.1;2.1;104.8;91744.0;109.1;24790.0;959.0;8462.0;15369.0;112.7;104.6;115.0;111.9;66954.0;107.8;1775.0;62515.0;109.7;6328.0;3.6;2819.0;3509.0;;102.8;92.9;117.3;95.0;;93633.0;68843.0;109.9;109.0
1061;Q Health and social work activities;2020;-1.9;0.3;0.3;-0.1;0.1;0.1;0.0;1.9;0.0;0.9;1.0;-4.1;-5.2;0.3;0.4;-0.1;0.1;0.1;0.0;-5.7;-2.3;96.2;-5.6;91.9;-3.0;102.9;-6.3;98.2;92480.0;107.0;26913.0;966.0;9313.0;16634.0;120.7;108.2;126.2;118.4;65567.0;102.2;1783.0;65066.0;110.1;845.0;0.5;2862.0;-2017.0;;104.0;93.5;120.8;94.8;;92824.0;65911.0;112.4;109.5
1062;Q Health and social work activities;2021;9.0;2.3;2.3;0.0;0.0;0.1;-0.1;1.8;0.0;0.5;1.3;4.9;10.1;3.2;3.2;0.0;0.0;0.1;-0.1;6.9;5.6;101.6;6.7;98.0;7.6;110.7;8.7;106.8;104570.0;116.7;29635.0;1212.0;10216.0;18207.0;128.1;105.9;132.5;127.1;74935.0;112.5;1841.0;68594.0;113.7;4513.0;2.5;3092.0;1421.0;;105.4;91.8;123.8;97.6;;102743.0;73108.0;116.9;113.0
1063;Q Health and social work activities;2022;2.4;1.0;1.2;-0.2;0.1;0.1;0.0;0.2;0.0;-0.2;0.3;1.1;3.1;1.4;1.7;-0.3;0.1;0.1;0.0;1.6;0.5;102.2;1.2;99.2;1.2;112.0;1.8;108.7;109433.0;119.4;33108.0;2216.0;11497.0;19395.0;129.0;108.8;130.1;129.5;76325.0;116.0;1875.0;72315.0;115.4;7969.0;4.3;3403.0;4565.0;;106.6;91.2;127.4;95.1;;113391.0;80283.0;118.4;114.6
1064;86 Human health activities;1995;;;;;;;;;;;;;;;;;;;;;;;;98.1;;;;118.3;;;;;;;;;;;10238.0;58.6;439.0;9595.0;53.9;1558.0;3.5;118.0;1441.0;;49.6;83.0;6.7;85.6;;;11153.0;;53.4
1065;86 Human health activities;1996;;;;;;;;;;;;;0.1;3.5;2.8;0.7;0.5;0.2;0.3;-3.9;;;-3.0;95.2;;;-3.4;114.3;;;;;;;;;;;10291.0;58.7;453.0;9940.0;56.1;1482.0;3.3;129.0;1353.0;;51.4;83.3;8.2;87.5;;;11422.0;;55.5
1066;86 Human health activities;1997;;;;;;;;;;;;;3.5;4.9;3.5;1.3;0.4;0.3;0.1;-1.8;;;-0.5;94.7;;;0.3;114.6;;;;;;;;;;;10917.0;60.8;472.0;10369.0;59.2;1558.0;3.3;158.0;1399.0;;53.0;82.6;10.3;88.4;;;11926.0;;58.5
1067;86 Human health activities;1998;;;;;;;;;;;;;-0.6;3.8;3.1;0.6;0.5;0.4;0.1;-4.9;;;-4.1;90.8;;;-4.4;109.5;;;;;;;;;;;11316.0;60.4;489.0;11376.0;61.8;1603.0;3.3;193.0;1411.0;;55.1;82.9;13.6;89.2;;;12979.0;;61.0
1068;86 Human health activities;1999;;;;;;;;;;;;;-1.0;2.1;1.7;0.5;0.7;0.6;0.1;-3.8;;;-2.9;88.2;;;-6.2;102.7;;;;;;;;;;;11909.0;59.8;498.0;12076.0;63.3;1541.0;3.1;238.0;1303.0;;58.2;85.9;18.8;90.1;;;13617.0;;62.7
1069;86 Human health activities;2000;;;;;;;;;;;;;-0.5;-0.2;0.2;-0.4;0.7;0.6;0.1;-0.9;;;-0.7;87.6;;;-6.2;96.3;;;;;;;;;;;12467.0;59.5;499.0;12861.0;63.2;1480.0;3.0;306.0;1174.0;;61.7;90.9;25.0;91.2;;;14341.0;;63.0
1070;86 Human health activities;2001;;;;;;;;;;;;;3.2;4.7;4.7;0.0;0.6;0.5;0.1;-2.1;;;-1.9;85.9;;;-2.7;93.7;;;;;;;;;;;14347.0;61.4;525.0;14443.0;66.4;1705.0;3.2;380.0;1325.0;;65.5;91.7;31.2;92.3;;;16148.0;;66.3
1071;86 Human health activities;2002;;;;;;;;;;;;;6.8;4.3;5.0;-0.7;0.6;0.5;0.1;1.9;;;1.1;86.9;;;0.9;94.6;;;;;;;;;;;16850.0;65.6;554.0;16371.0;69.6;2136.0;3.9;442.0;1695.0;;69.3;91.9;37.6;93.7;;;18507.0;;69.5
1072;86 Human health activities;2003;;;;;;;;;;;;;3.5;4.5;4.3;0.1;0.7;0.4;0.3;-1.7;;;-1.3;85.8;;;-2.6;92.1;;;;;;;;;;;18019.0;67.9;582.0;18146.0;73.1;2316.0;4.0;488.0;1828.0;;73.7;93.1;44.7;96.6;;;20462.0;;73.2
1073;86 Human health activities;2004;;;;;;;;;;;;;6.8;4.1;2.8;1.2;0.8;0.4;0.4;1.9;;;3.5;88.8;;;-0.5;91.7;;;;;;;;;;;19325.0;72.5;600.0;19296.0;76.5;2510.0;4.2;558.0;1952.0;;79.1;96.9;52.4;101.2;;;21807.0;;76.7
1074;86 Human health activities;2005;;;;;;;;;;;;;3.9;4.4;2.9;1.5;0.6;0.3;0.3;-1.1;;;0.7;89.4;;;-0.9;90.8;;;;;;;;;;;20088.0;75.3;619.0;20313.0;80.3;2541.0;4.1;626.0;1915.0;;83.0;98.4;57.9;104.5;;;22855.0;;80.5
1075;86 Human health activities;2006;;;;;;;;;;;;;1.8;3.4;1.9;1.4;0.3;0.2;0.1;-1.8;;;-0.3;89.1;;;-0.4;90.4;;;;;;;;;;;21210.0;76.7;633.0;21214.0;83.4;2793.0;4.4;693.0;2100.0;;84.9;98.5;61.4;105.6;;;24007.0;;83.5
1076;86 Human health activities;2007;;;;;;;;;;;;;0.8;2.6;2.3;0.3;0.3;0.2;0.1;-2.1;;;-1.7;87.5;;;-1.8;88.8;;;;;;;;;;;22079.0;77.3;649.0;22434.0;85.8;2318.0;3.6;790.0;1528.0;;87.1;98.6;65.5;107.0;;;24752.0;;85.9
1077;86 Human health activities;2008;;;;;;;;;;;;;6.6;2.6;2.7;-0.1;0.3;0.2;0.1;3.7;;;3.5;90.6;;;3.1;91.5;;;;;;;;;;;23828.0;82.4;669.0;24054.0;88.3;2150.0;3.2;872.0;1278.0;;90.0;99.0;70.4;108.3;;;26204.0;;88.4
1078;86 Human health activities;2009;;;;;;;;;;;;;8.5;1.0;1.7;-0.7;0.3;0.3;0.0;7.2;;;6.5;96.4;;;4.5;95.7;;;;;;;;;;;26499.0;89.4;681.0;25970.0;89.2;2164.0;3.2;908.0;1256.0;;93.4;100.8;76.0;109.3;;;28133.0;;89.6
1079;86 Human health activities;2010;;;;;;;;;;;;;4.1;1.0;1.3;-0.3;0.3;0.3;0.0;2.7;;;2.6;98.9;;;-0.2;95.5;;;;;;;;;;;27798.0;93.0;691.0;27076.0;90.2;2333.0;3.4;989.0;1344.0;;97.4;103.6;83.2;109.7;;;29409.0;;90.8
1080;86 Human health activities;2011;;;;;;;;;;;;;5.3;3.7;3.3;0.4;0.2;0.2;0.0;1.5;;;1.7;100.6;;;3.2;98.6;;;;;;;;;;;28383.0;98.0;716.0;28538.0;93.8;3006.0;4.2;1088.0;1917.0;;99.4;102.1;88.2;108.8;;;31543.0;;94.2
1081;86 Human health activities;2012;;;;;;;;;;;;;-0.7;2.0;1.2;0.8;0.0;0.1;-0.1;-2.7;;;-2.0;98.6;;;-0.9;97.7;;;;;;;;;;;28918.0;97.3;725.0;29185.0;95.9;2743.0;3.8;1129.0;1614.0;;99.6;100.9;90.8;107.3;;;31928.0;;96.2
1082;86 Human health activities;2013;;;;;;;;;;;;;-0.5;1.9;0.9;1.0;0.0;0.1;-0.1;-2.4;;;-1.5;97.2;;;-0.8;97.0;;;;;;;;;;;29626.0;96.8;732.0;29426.0;97.8;2533.0;3.5;1210.0;1323.0;;99.8;100.2;93.6;105.5;;;31960.0;;98.0
1083;86 Human health activities;2014;;;;;;;;;;;;;1.8;1.8;0.8;1.0;0.0;0.1;-0.1;0.0;;;0.9;98.0;;;1.9;98.8;;;;;;;;;;;30235.0;98.5;739.0;30049.0;99.8;2996.0;4.1;1296.0;1700.0;;99.7;99.2;96.0;102.8;;;33045.0;;99.8
1084;86 Human health activities;2015;;;;;;;;;;;;;1.5;0.2;-0.5;0.6;0.0;0.2;-0.1;1.3;;100.0;2.0;100.0;;100.0;1.2;100.0;43278.0;100.0;12630.0;359.0;5057.0;7214.0;100.0;100.0;100.0;100.0;30648.0;100.0;735.0;28977.0;100.0;3106.0;4.2;1402.0;1705.0;;100.0;100.0;100.0;100.0;;44713.0;32083.0;100.0;100.0
1085;86 Human health activities;2016;1.5;0.8;0.7;0.1;0.1;0.2;-0.1;0.7;0.0;0.5;0.2;-0.1;1.1;1.1;1.0;0.1;0.1;0.3;-0.2;-0.1;0.4;100.4;0.0;100.0;0.3;100.3;-0.1;99.9;44294.0;101.5;12816.0;330.0;5181.0;7305.0;102.5;103.1;104.5;101.0;31478.0;101.1;743.0;29568.0;101.2;3041.0;4.1;1505.0;1536.0;;101.2;100.1;106.2;97.1;;45424.0;32608.0;101.6;101.2
1086;86 Human health activities;2017;0.9;1.0;1.2;-0.1;0.1;0.2;-0.1;0.2;0.0;0.1;0.1;-0.4;0.9;1.4;1.6;-0.2;0.1;0.3;-0.2;-0.6;-0.9;99.5;-0.8;99.2;-0.1;100.2;-0.1;99.8;45106.0;102.4;12910.0;328.0;5136.0;7446.0;103.3;99.0;105.7;101.7;32196.0;102.0;756.0;30935.0;102.8;3121.0;4.1;1582.0;1539.0;;102.2;99.3;112.0;93.8;;46967.0;34057.0;102.9;102.7
1087;86 Human health activities;2018;2.6;2.0;2.1;-0.2;0.0;0.1;-0.1;1.2;0.0;0.6;0.7;-0.6;1.9;2.7;2.9;-0.2;0.0;0.2;-0.1;-0.9;-0.6;98.9;-1.3;97.8;2.1;102.3;1.3;101.2;47361.0;105.0;13561.0;336.0;5373.0;7852.0;107.8;96.6;111.3;105.9;33800.0;103.9;781.0;32120.0;105.8;2967.0;3.8;1647.0;1320.0;;102.7;96.7;116.7;90.7;;48647.0;35086.0;106.2;105.6
1088;86 Human health activities;2019;2.7;1.1;1.3;-0.2;0.1;0.1;-0.1;0.9;0.0;0.6;0.3;0.6;2.5;1.6;1.9;-0.3;0.1;0.2;-0.1;0.9;0.6;99.5;0.5;98.3;1.8;104.1;1.7;102.9;49548.0;107.9;14299.0;357.0;5733.0;8209.0;111.2;99.5;116.9;107.9;35249.0;106.5;797.0;33656.0;107.7;2919.0;3.7;1791.0;1128.0;;103.6;95.6;121.3;88.0;;50874.0;36575.0;108.4;107.3
1089;86 Human health activities;2020;-2.4;0.3;0.6;-0.2;0.1;0.1;-0.1;2.3;0.0;1.1;1.1;-5.0;-6.6;0.4;0.8;-0.3;0.1;0.2;-0.1;-7.1;-3.2;96.4;-7.4;91.1;-3.4;100.6;-7.6;95.1;49636.0;105.3;15585.0;371.0;6274.0;8940.0;120.1;105.9;128.0;115.5;34051.0;99.5;803.0;35022.0;108.2;-978.0;-1.2;1827.0;-2806.0;;104.7;95.8;125.3;85.8;;49628.0;34043.0;111.2;107.9
1090;86 Human health activities;2021;13.4;1.2;1.2;0.0;0.0;0.1;-0.1;3.0;0.0;1.0;2.0;9.2;15.1;1.8;1.8;0.0;0.0;0.1;-0.2;13.4;11.4;107.4;13.1;103.0;12.3;113.0;14.0;108.4;58585.0;119.4;17706.0;472.0;7124.0;10110.0;131.6;105.6;138.3;128.3;40879.0;114.6;817.0;36696.0;110.1;1771.0;2.2;1983.0;-212.0;;105.7;95.0;128.6;87.5;;56173.0;38467.0;115.9;109.8
1091;86 Human health activities;2022;-0.5;1.0;0.9;0.1;0.0;0.1;-0.1;-0.6;0.0;-0.5;-0.1;-1.0;0.1;1.5;1.3;0.1;0.0;0.2;-0.1;-1.4;-1.9;105.4;-1.3;101.7;-1.5;111.3;-0.9;107.5;59567.0;118.8;19152.0;816.0;7827.0;10509.0;129.2;104.2;132.6;127.9;40415.0;114.7;829.0;38254.0;111.8;3648.0;4.4;2183.0;1465.0;;106.7;94.6;132.5;104.9;;61054.0;41902.0;116.5;111.4
1092;87-88 Care and social work;1995;;;;;;;;;;;;;;;;;;;;;;;;95.7;;;;99.5;;;;;;;;;;;9418.0;64.7;588.0;8990.0;67.2;2155.0;3.7;127.0;2028.0;;65.0;96.1;5.8;94.8;;;11146.0;;67.1
1093;87-88 Care and social work;1996;;;;;;;;;;;;;3.3;2.8;2.3;0.5;0.1;0.2;-0.1;0.4;;;0.5;96.1;;;2.6;102.1;;;;;;;;;;;9858.0;66.8;604.0;9447.0;69.5;1992.0;3.3;132.0;1860.0;;65.5;94.1;6.8;94.4;;;11440.0;;69.0
1094;87-88 Care and social work;1997;;;;;;;;;;;;;1.2;2.6;2.7;0.0;-0.1;0.2;-0.3;-1.3;;;-2.0;94.2;;;1.9;104.0;;;;;;;;;;;10286.0;67.6;624.0;9795.0;71.7;2084.0;3.3;155.0;1929.0;;65.0;90.5;8.2;92.4;;;11879.0;;70.7
1095;87-88 Care and social work;1998;;;;;;;;;;;;;4.4;2.1;1.2;0.9;0.0;0.3;-0.3;2.4;;;2.9;97.0;;;4.6;108.9;;;;;;;;;;;11134.0;70.6;632.0;10476.0;73.5;2092.0;3.3;177.0;1916.0;;64.9;89.1;10.1;90.4;;;12569.0;;72.2
