ID;Delictgroep;Geslacht;Leeftijd;Opleiding;Perioden;HaltJongeren_1;HaltJongerenRelatief_2
301;Totaal Halt-jongeren;Totaal;12 jaar;Overige opleidingen/onbekend;2021;    20  ;        
302;Totaal Halt-jongeren;Totaal;12 jaar;Overige opleidingen/onbekend;2022;    30  ;        
303;Totaal Halt-jongeren;Totaal;12 jaar;Overige opleidingen/onbekend;2023;.       ;.       
304;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2005;4140    ;.       
305;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2006;3810    ;178     
306;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2007;4260    ;202     
307;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2008;3930    ;192     
308;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2009;3390    ;170     
309;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2010;2630    ;130     
310;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2011;2540    ;125     
311;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2012;2570    ;124     
312;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2013;  2330  ;111     
313;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2014;  2290  ;110     
314;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2015;  2040  ;100     
315;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2016;  1900  ;93      
316;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2017;  1990  ;97      
317;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2018;  1530  ;75      
318;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2019;  1530  ;77      
319;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2020;  1300  ;64      
320;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2021;  1130  ;55      
321;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2022;  1160  ;56      
322;Totaal Halt-jongeren;Totaal;13 jaar;Totaal opleidingen;2023;1360    ;68      
323;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2005;.       ;.       
324;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2006;.       ;.       
325;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2007;.       ;.       
326;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2008;.       ;.       
327;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2009;.       ;.       
328;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2010;.       ;.       
329;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2011;.       ;.       
330;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2012;.       ;.       
331;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2013;    20  ;57      
332;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2014;    20  ;53      
333;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2015;    20  ;53      
334;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2016;    10  ;34      
335;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2017;    10  ;23      
336;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2018;     0  ;.       
337;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2019;    10  ;38      
338;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2020;    10  ;27      
339;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2021;    10  ;25      
340;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2022;    10  ;19      
341;Totaal Halt-jongeren;Totaal;13 jaar;Basisonderwijs;2023;.       ;.       
342;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2005;.       ;.       
343;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2006;.       ;.       
344;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2007;.       ;.       
345;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2008;.       ;.       
346;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2009;.       ;.       
347;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2010;.       ;.       
348;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2011;.       ;.       
349;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2012;.       ;.       
350;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2013;  1240  ;218     
351;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2014;  1230  ;212     
352;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2015;  1040  ;179     
353;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2016;   970  ;170     
354;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2017;  1030  ;195     
355;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2018;   740  ;149     
356;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2019;   770  ;160     
357;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2020;   590  ;126     
358;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2021;   520  ;106     
359;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2022;   560  ;121     
360;Totaal Halt-jongeren;Totaal;13 jaar;Vmbo;2023;.       ;.       
361;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
362;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
363;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
364;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
365;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
366;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
367;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
368;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
369;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2013;   140  ;245     
370;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2014;   150  ;261     
371;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2015;   170  ;303     
372;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2016;   160  ;278     
373;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2017;   140  ;243     
374;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2018;   160  ;286     
375;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2019;   120  ;207     
376;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2020;   120  ;210     
377;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2021;   120  ;185     
378;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2022;   110  ;169     
379;Totaal Halt-jongeren;Totaal;13 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
380;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2005;.       ;.       
381;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2006;.       ;.       
382;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2007;.       ;.       
383;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2008;.       ;.       
384;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2009;.       ;.       
385;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2010;.       ;.       
386;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2011;.       ;.       
387;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2012;.       ;.       
388;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2013;   150  ;275     
389;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2014;   200  ;369     
390;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2015;   160  ;293     
391;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2016;   170  ;328     
392;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2017;   120  ;244     
393;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2018;   100  ;193     
394;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2019;   110  ;212     
395;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2020;    90  ;177     
396;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2021;    80  ;154     
397;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2022;    90  ;158     
398;Totaal Halt-jongeren;Totaal;13 jaar;Praktijkonderwijs;2023;.       ;.       
399;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2005;.       ;.       
400;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2006;.       ;.       
401;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2007;.       ;.       
402;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2008;.       ;.       
403;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2009;.       ;.       
404;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2010;.       ;.       
405;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2011;.       ;.       
406;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2012;.       ;.       
407;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2013;     0  ;.       
408;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2014;    10  ;304     
409;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2015;     0  ;.       
410;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2016;     0  ;.       
411;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2017;     0  ;.       
412;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2018;     0  ;.       
413;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2019;     0  ;.       
414;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2020;     0  ;.       
415;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2021;     0  ;.       
416;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2022;     0  ;.       
417;Totaal Halt-jongeren;Totaal;13 jaar;Mbo;2023;.       ;.       
418;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2005;.       ;.       
419;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2006;.       ;.       
420;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2007;.       ;.       
421;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2008;.       ;.       
422;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2009;.       ;.       
423;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2010;.       ;.       
424;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2011;.       ;.       
425;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2012;.       ;.       
426;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2013;   720  ;54      
427;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2014;   650  ;49      
428;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2015;   630  ;49      
429;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2016;   570  ;43      
430;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2017;   620  ;47      
431;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2018;   450  ;35      
432;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2019;   460  ;36      
433;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2020;   400  ;31      
434;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2021;   340  ;26      
435;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2022;   340  ;25      
436;Totaal Halt-jongeren;Totaal;13 jaar;Havo, vwo;2023;.       ;.       
437;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2005;.       ;.       
438;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2006;.       ;.       
439;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2007;.       ;.       
440;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2008;.       ;.       
441;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2009;.       ;.       
442;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2010;.       ;.       
443;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2011;.       ;.       
444;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2012;.       ;.       
445;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2013;    50  ;        
446;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2014;    40  ;        
447;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2015;    30  ;        
448;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2016;    20  ;        
449;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2017;    70  ;        
450;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2018;    70  ;        
451;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2019;    60  ;        
452;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2020;    90  ;        
453;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2021;    70  ;        
454;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2022;    60  ;        
455;Totaal Halt-jongeren;Totaal;13 jaar;Overige opleidingen/onbekend;2023;.       ;.       
456;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2005;5160    ;.       
457;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2006;5020    ;236     
458;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2007;5420    ;259     
459;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2008;4940    ;239     
460;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2009;4760    ;235     
461;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2010;3770    ;191     
462;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2011;3690    ;184     
463;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2012;3650    ;181     
464;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2013;  3400  ;164     
465;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2014;  3500  ;167     
466;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2015;  3330  ;160     
467;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2016;  3050  ;148     
468;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2017;  3110  ;145     
469;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2018;  2580  ;125     
470;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2019;  2660  ;132     
471;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2020;  2350  ;117     
472;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2021;  1920  ;96      
473;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2022;  1800  ;88      
474;Totaal Halt-jongeren;Totaal;14 jaar;Totaal opleidingen;2023;2100    ;103     
475;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2005;.       ;.       
476;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2006;.       ;.       
477;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2007;.       ;.       
478;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2008;.       ;.       
479;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2009;.       ;.       
480;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2010;.       ;.       
481;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2011;.       ;.       
482;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2012;.       ;.       
483;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2013;    10  ;45      
484;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2014;     0  ;.       
485;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2015;    10  ;36      
486;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2016;    10  ;50      
487;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2017;    10  ;31      
488;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2018;     0  ;.       
489;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2019;     0  ;.       
490;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2020;     0  ;.       
491;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2021;    10  ;33      
492;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2022;     0  ;.       
493;Totaal Halt-jongeren;Totaal;14 jaar;Basisonderwijs;2023;.       ;.       
494;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2005;.       ;.       
495;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2006;.       ;.       
496;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2007;.       ;.       
497;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2008;.       ;.       
498;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2009;.       ;.       
499;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2010;.       ;.       
500;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2011;.       ;.       
501;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2012;.       ;.       
502;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2013;  2160  ;253     
503;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2014;  2160  ;244     
504;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2015;  2060  ;232     
505;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2016;  1890  ;217     
506;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2017;  1820  ;215     
507;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2018;  1460  ;182     
508;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2019;  1460  ;191     
509;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2020;  1240  ;167     
510;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2021;  1040  ;141     
511;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2022;   970  ;126     
512;Totaal Halt-jongeren;Totaal;14 jaar;Vmbo;2023;.       ;.       
513;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
514;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
515;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
516;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
517;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
518;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
519;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
520;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
521;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2013;   160  ;243     
522;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2014;   220  ;340     
523;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2015;   220  ;342     
524;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2016;   210  ;319     
525;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2017;   230  ;358     
526;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2018;   240  ;373     
527;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2019;   260  ;387     
528;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2020;   230  ;346     
529;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2021;   180  ;270     
530;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2022;   180  ;251     
531;Totaal Halt-jongeren;Totaal;14 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
532;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2005;.       ;.       
533;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2006;.       ;.       
534;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2007;.       ;.       
535;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2008;.       ;.       
536;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2009;.       ;.       
537;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2010;.       ;.       
538;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2011;.       ;.       
539;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2012;.       ;.       
540;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2013;   220  ;371     
541;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2014;   260  ;426     
542;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2015;   260  ;439     
543;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2016;   220  ;387     
544;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2017;   190  ;333     
545;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2018;   180  ;327     
546;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2019;   170  ;305     
547;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2020;   120  ;223     
548;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2021;   110  ;204     
549;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2022;   120  ;208     
550;Totaal Halt-jongeren;Totaal;14 jaar;Praktijkonderwijs;2023;.       ;.       
551;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2005;.       ;.       
552;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2006;.       ;.       
553;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2007;.       ;.       
554;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2008;.       ;.       
555;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2009;.       ;.       
556;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2010;.       ;.       
557;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2011;.       ;.       
558;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2012;.       ;.       
559;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2013;    30  ;3178    
560;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2014;    30  ;2609    
561;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2015;    50  ;3731    
562;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2016;    30  ;.       
563;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2017;    40  ;.       
564;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2018;    40  ;.       
565;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2019;    50  ;.       
566;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2020;    40  ;6232    
567;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2021;    50  ;3234    
568;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2022;    40  ;2838    
569;Totaal Halt-jongeren;Totaal;14 jaar;Mbo;2023;.       ;.       
570;Totaal Halt-jongeren;Totaal;14 jaar;Havo, vwo;2005;.       ;.       
571;Totaal Halt-jongeren;Totaal;14 jaar;Havo, vwo;2006;.       ;.       
