ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
3447;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zaanstad;2021;4800.0;3250.0;68.0;89.0;54.0;35.0;11.0
3448;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zaltbommel;2021;60.0;40.0;;;;;
3449;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zandvoort;2021;130.0;90.0;;;;;
3450;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zeewolde;2021;130.0;100.0;;;;;
3451;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zeist;2021;710.0;470.0;66.0;85.0;53.0;32.0;15.0
3452;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zevenaar;2021;210.0;150.0;69.0;92.0;66.0;26.0;8.0
3453;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zoetermeer;2021;7500.0;5130.0;68.0;90.0;60.0;30.0;10.0
3454;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zoeterwoude;2021;70.0;50.0;;;;;
3455;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zuidplas;2021;680.0;520.0;77.0;89.0;62.0;26.0;11.0
3456;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zundert;2021;40.0;30.0;;;;;
3457;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zutphen;2021;230.0;140.0;63.0;;;;
3458;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zwartewaterland;2021;30.0;20.0;;;;;
3459;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zwijndrecht;2021;620.0;440.0;71.0;89.0;58.0;32.0;11.0
3460;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zwolle;2021;1100.0;740.0;67.0;91.0;51.0;40.0;9.0
3461;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Groningen (AM);2021;5930.0;3690.0;62.0;91.0;53.0;38.0;9.0
3462;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Friesland (AM);2021;2720.0;1710.0;63.0;90.0;52.0;38.0;10.0
3463;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Drenthe (AM);2021;750.0;460.0;62.0;85.0;48.0;37.0;15.0
3464;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Twente (AM);2021;2720.0;1700.0;62.0;89.0;51.0;38.0;11.0
3465;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Stedendriehoek en Noordwest Veluwe (AM);2021;2420.0;1640.0;68.0;88.0;53.0;35.0;12.0
3466;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Midden-Gelderland (AM);2021;3910.0;2530.0;65.0;88.0;53.0;35.0;12.0
3467;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Rijk van Nijmegen (AM);2021;1920.0;1190.0;62.0;87.0;52.0;35.0;13.0
3468;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Achterhoek (AM);2021;500.0;310.0;62.0;88.0;52.0;36.0;12.0
3469;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Rivierenland (AM);2021;950.0;670.0;70.0;86.0;53.0;32.0;14.0
3470;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Flevoland (AM);2021;25100.0;17980.0;72.0;89.0;53.0;35.0;11.0
3471;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Gooi en Vechtstreek (AM);2021;1590.0;1120.0;70.0;82.0;49.0;33.0;18.0
3472;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Midden-Utrecht (AM);2021;12950.0;8750.0;68.0;87.0;55.0;32.0;13.0
3473;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Amersfoort (AM);2021;2270.0;1580.0;70.0;86.0;54.0;32.0;14.0
3474;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Noord-Holland Noord (AM);2021;5760.0;3920.0;68.0;88.0;56.0;31.0;12.0
3475;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zaanstreek/Waterland (AM);2021;8970.0;6180.0;69.0;88.0;54.0;34.0;12.0
3476;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Groot Amsterdam (AM);2021;63210.0;39610.0;63.0;87.0;52.0;35.0;13.0
3477;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Holland Rijnland (AM);2021;4690.0;3240.0;69.0;87.0;56.0;31.0;13.0
3478;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Midden-Holland (AM);2021;1520.0;1100.0;72.0;89.0;56.0;33.0;11.0
3479;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Haaglanden (AM);2021;43600.0;27590.0;63.0;89.0;59.0;29.0;11.0
3480;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Rijnmond (AM);2021;61910.0;40560.0;66.0;88.0;55.0;33.0;12.0
3481;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Drechtsteden (AM);2021;3940.0;2720.0;69.0;89.0;57.0;32.0;11.0
3482;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zeeland (AM);2021;2080.0;1350.0;65.0;88.0;52.0;36.0;12.0
3483;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;West-Brabant (AM);2021;3960.0;2690.0;68.0;87.0;52.0;35.0;13.0
3484;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Midden-Brabant (AM);2021;3850.0;2610.0;68.0;88.0;52.0;37.0;12.0
3485;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Noordoost-Brabant (AM);2021;3670.0;2510.0;68.0;89.0;56.0;33.0;11.0
3486;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zuidoost-Brabant (AM);2021;4110.0;2810.0;68.0;90.0;55.0;35.0;10.0
3487;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Noord-Limburg (AM);2021;780.0;520.0;67.0;90.0;53.0;37.0;10.0
3488;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zuid-Limburg (AM);2021;1360.0;840.0;62.0;88.0;49.0;39.0;12.0
3489;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Helmond-De Peel (AM);2021;1090.0;770.0;70.0;89.0;55.0;34.0;11.0
3490;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Midden-Limburg (AM);2021;640.0;410.0;63.0;88.0;54.0;34.0;12.0
3491;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zuid-Holland Centraal (AM);2021;12960.0;8980.0;69.0;89.0;59.0;29.0;11.0
3492;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Gorinchem (AM);2021;840.0;620.0;74.0;85.0;54.0;31.0;15.0
3493;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Regio Zwolle (AM);2021;1870.0;1270.0;68.0;90.0;51.0;39.0;10.0
3494;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;Zuid-Kennemerland en IJmond (AM);2021;3260.0;2330.0;72.0;86.0;54.0;32.0;14.0
3495;Totaal mannen en vrouwen;Totaal personen;Totaal;Suriname;FoodValley (AM);2021;1380.0;940.0;68.0;88.0;56.0;32.0;12.0
3496;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Nederland;2021;341150.0;202860.0;59.0;79.0;46.0;33.0;21.0
3497;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noord-Nederland (LD);2021;6990.0;3770.0;54.0;83.0;43.0;40.0;17.0
3498;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Oost-Nederland (LD);2021;68210.0;41090.0;60.0;84.0;48.0;35.0;16.0
3499;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;West-Nederland (LD);2021;211860.0;125630.0;59.0;76.0;44.0;32.0;24.0
3500;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuid-Nederland (LD);2021;54100.0;32370.0;60.0;86.0;49.0;36.0;14.0
3501;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Groningen (PV);2021;4000.0;2100.0;53.0;84.0;43.0;41.0;16.0
3502;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Fryslân (PV);2021;1480.0;870.0;59.0;81.0;44.0;36.0;19.0
3503;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Drenthe (PV);2021;1510.0;790.0;53.0;84.0;42.0;42.0;16.0
3504;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Overijssel (PV);2021;28640.0;17190.0;60.0;86.0;50.0;36.0;14.0
3505;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Flevoland (PV);2021;6150.0;4030.0;66.0;78.0;47.0;31.0;22.0
3506;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Gelderland (PV);2021;33420.0;19870.0;59.0;83.0;47.0;36.0;17.0
3507;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Utrecht (PV);2021;25220.0;15690.0;62.0;82.0;50.0;32.0;18.0
3508;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noord-Holland (PV);2021;71690.0;43080.0;60.0;77.0;47.0;30.0;23.0
3509;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuid-Holland (PV);2021;112200.0;65300.0;58.0;74.0;41.0;33.0;26.0
3510;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zeeland (PV);2021;2750.0;1570.0;57.0;85.0;53.0;32.0;15.0
3511;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noord-Brabant (PV);2021;44050.0;26750.0;61.0;86.0;51.0;35.0;14.0
3512;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Limburg (PV);2021;10060.0;5620.0;56.0;85.0;44.0;41.0;15.0
3513;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Oost-Groningen (CR);2021;810.0;470.0;58.0;85.0;45.0;40.0;15.0
3514;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Delfzijl en omgeving (CR);2021;650.0;290.0;45.0;86.0;44.0;42.0;14.0
3515;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Overig Groningen (CR);2021;2540.0;1340.0;53.0;83.0;42.0;41.0;17.0
3516;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noord-Friesland (CR);2021;550.0;300.0;55.0;77.0;37.0;40.0;23.0
3517;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidwest-Friesland (CR);2021;360.0;210.0;60.0;81.0;43.0;38.0;19.0
3518;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidoost-Friesland (CR);2021;570.0;360.0;63.0;84.0;51.0;33.0;16.0
3519;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noord-Drenthe (CR);2021;370.0;220.0;60.0;85.0;48.0;37.0;15.0
3520;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidoost-Drenthe (CR);2021;840.0;400.0;48.0;84.0;38.0;46.0;16.0
3521;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidwest-Drenthe (CR);2021;300.0;170.0;58.0;82.0;43.0;40.0;18.0
3522;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noord-Overijssel (CR);2021;3290.0;2100.0;64.0;84.0;50.0;33.0;16.0
3523;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidwest-Overijssel (CR);2021;5950.0;3570.0;60.0;86.0;49.0;37.0;14.0
3524;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Twente (CR);2021;19400.0;11530.0;59.0;86.0;50.0;36.0;14.0
3525;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Veluwe (CR);2021;9520.0;5850.0;61.0;84.0;50.0;34.0;16.0
3526;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Achterhoek (CR);2021;5700.0;3400.0;60.0;86.0;48.0;38.0;14.0
3527;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Arnhem/Nijmegen (CR);2021;15670.0;9000.0;57.0;81.0;45.0;36.0;19.0
3528;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidwest-Gelderland (CR);2021;2530.0;1620.0;64.0;85.0;48.0;37.0;15.0
3529;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Utrecht (CR);2021;25220.0;15690.0;62.0;82.0;50.0;32.0;18.0
3530;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Kop van Noord-Holland (CR);2021;2450.0;1470.0;60.0;69.0;42.0;28.0;31.0
3531;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Alkmaar en omgeving (CR);2021;3300.0;1980.0;60.0;83.0;51.0;32.0;17.0
3532;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;IJmond (CR);2021;4110.0;2600.0;63.0;83.0;55.0;28.0;17.0
3533;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Agglomeratie Haarlem (CR);2021;5750.0;3490.0;61.0;83.0;54.0;30.0;17.0
3534;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zaanstreek (CR);2021;10430.0;6320.0;61.0;78.0;47.0;30.0;22.0
3535;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Groot-Amsterdam (CR);2021;42200.0;25090.0;59.0;75.0;45.0;30.0;25.0
3536;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Het Gooi en Vechtstreek (CR);2021;3440.0;2130.0;62.0;81.0;50.0;30.0;19.0
3537;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Agglomeratie Leiden en Bollenstreek (CR);2021;3520.0;2190.0;62.0;80.0;50.0;30.0;20.0
3538;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Agglomeratie 's-Gravenhage (CR);2021;35680.0;20580.0;58.0;64.0;34.0;31.0;36.0
3539;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Delft en Westland (CR);2021;3130.0;1930.0;62.0;77.0;43.0;34.0;23.0
3540;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Oost-Zuid-Holland (CR);2021;1830.0;1200.0;66.0;81.0;52.0;29.0;19.0
3541;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Groot-Rijnmond (CR);2021;58050.0;33650.0;58.0;78.0;43.0;35.0;22.0
3542;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidoost-Zuid-Holland (CR);2021;10000.0;5750.0;58.0;81.0;48.0;32.0;19.0
3543;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zeeuwsch-Vlaanderen (CR);2021;1120.0;600.0;54.0;91.0;64.0;27.0;9.0
3544;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Overig Zeeland (CR);2021;1620.0;960.0;59.0;80.0;45.0;35.0;20.0
3545;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;West-Noord-Brabant (CR);2021;9930.0;5980.0;60.0;85.0;48.0;36.0;15.0
3546;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Midden-Noord-Brabant (CR);2021;10180.0;6160.0;61.0;85.0;50.0;36.0;15.0
3547;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noordoost-Noord-Brabant (CR);2021;10380.0;6260.0;60.0;85.0;50.0;35.0;15.0
3548;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuidoost-Noord-Brabant (CR);2021;13560.0;8350.0;62.0;87.0;53.0;34.0;13.0
3549;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Noord-Limburg (CR);2021;4590.0;2700.0;59.0;87.0;43.0;44.0;13.0
3550;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Midden-Limburg (CR);2021;2420.0;1400.0;58.0;84.0;45.0;39.0;16.0
3551;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Zuid-Limburg (CR);2021;3050.0;1520.0;50.0;84.0;47.0;37.0;16.0
3552;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Flevoland (CR);2021;6150.0;4030.0;66.0;78.0;47.0;31.0;22.0
3553;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Aa en Hunze;2021;10.0;0.0;;;;;
3554;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Aalsmeer;2021;180.0;120.0;66.0;;;;
3555;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Aalten;2021;260.0;170.0;65.0;87.0;43.0;43.0;13.0
3556;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Achtkarspelen;2021;10.0;10.0;;;;;
3557;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Alblasserdam;2021;490.0;290.0;59.0;79.0;50.0;29.0;21.0
3558;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Albrandswaard;2021;420.0;290.0;69.0;77.0;51.0;26.0;23.0
3559;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Alkmaar;2021;2110.0;1200.0;57.0;85.0;52.0;33.0;15.0
3560;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Almelo;2021;4810.0;2710.0;56.0;87.0;51.0;36.0;13.0
3561;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Almere;2021;3600.0;2500.0;69.0;78.0;49.0;29.0;22.0
3562;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Alphen aan den Rijn;2021;960.0;640.0;66.0;82.0;54.0;28.0;18.0
3563;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Alphen-Chaam;2021;10.0;10.0;;;;;
3564;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Altena;2021;80.0;50.0;;;;;
3565;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Ameland;2021;0.0;0.0;;;;;
3566;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Amersfoort;2021;5110.0;3300.0;64.0;83.0;50.0;33.0;17.0
3567;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Amstelveen;2021;1200.0;810.0;67.0;83.0;57.0;25.0;17.0
3568;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Amsterdam;2021;35760.0;20750.0;58.0;74.0;43.0;31.0;26.0
3569;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Apeldoorn;2021;3700.0;2370.0;64.0;84.0;51.0;33.0;16.0
3570;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Arnhem;2021;7010.0;3950.0;56.0;81.0;46.0;35.0;19.0
3571;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Assen;2021;300.0;180.0;59.0;85.0;48.0;38.0;15.0
3572;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Asten;2021;10.0;10.0;;;;;
3573;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Baarle-Nassau;2021;10.0;0.0;;;;;
3574;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Baarn;2021;360.0;220.0;62.0;71.0;48.0;23.0;29.0
3575;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Barendrecht;2021;1460.0;1020.0;70.0;75.0;47.0;28.0;25.0
3576;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Barneveld;2021;580.0;350.0;60.0;81.0;44.0;37.0;19.0
3577;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Beek (L.);2021;40.0;20.0;;;;;
3578;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Beekdaelen;2021;70.0;40.0;;;;;
3579;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Beesel;2021;70.0;50.0;;;;;
3580;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Berg en Dal;2021;100.0;60.0;;;;;
3581;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bergeijk;2021;20.0;10.0;;;;;
3582;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bergen (L.);2021;10.0;0.0;;;;;
3583;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bergen (NH.);2021;20.0;20.0;;;;;
3584;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bergen op Zoom;2021;2610.0;1530.0;59.0;86.0;47.0;39.0;14.0
3585;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Berkelland;2021;170.0;100.0;59.0;;;;
3586;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bernheze;2021;130.0;70.0;;;;;
3587;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Best;2021;510.0;300.0;59.0;87.0;52.0;34.0;13.0
3588;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Beuningen;2021;130.0;90.0;;;;;
3589;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Beverwijk;2021;1910.0;1230.0;64.0;83.0;55.0;28.0;17.0
3590;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;De Bilt;2021;150.0;80.0;54.0;;;;
3591;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bladel;2021;10.0;10.0;;;;;
3592;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Blaricum;2021;80.0;50.0;;;;;
3593;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bloemendaal;2021;80.0;50.0;;;;;
3594;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bodegraven-Reeuwijk;2021;50.0;40.0;;;;;
3595;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Boekel;2021;0.0;0.0;;;;;
3596;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Borger-Odoorn;2021;20.0;10.0;;;;;
3597;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Borne;2021;310.0;210.0;69.0;83.0;53.0;30.0;17.0
3598;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Borsele;2021;30.0;20.0;;;;;
3599;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Boxtel;2021;270.0;160.0;58.0;85.0;47.0;38.0;15.0
3600;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Breda;2021;2540.0;1550.0;61.0;84.0;45.0;39.0;16.0
3601;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Brielle;2021;80.0;60.0;;;;;
3602;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bronckhorst;2021;60.0;30.0;;;;;
3603;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Brummen;2021;500.0;320.0;63.0;90.0;57.0;33.0;10.0
3604;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Brunssum;2021;70.0;30.0;;;;;
3605;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bunnik;2021;30.0;20.0;;;;;
3606;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Bunschoten;2021;340.0;230.0;67.0;88.0;59.0;29.0;12.0
3607;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Buren;2021;40.0;30.0;;;;;
3608;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Capelle aan den IJssel;2021;1060.0;740.0;69.0;78.0;46.0;32.0;22.0
3609;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Castricum;2021;80.0;40.0;;;;;
3610;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Coevorden;2021;130.0;60.0;;;;;
3611;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Cranendonck;2021;30.0;10.0;;;;;
3612;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Culemborg;2021;330.0;230.0;69.0;79.0;43.0;36.0;21.0
3613;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Dalfsen;2021;20.0;10.0;;;;;
3614;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Dantumadiel;2021;0.0;0.0;;;;;
3615;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Delft;2021;2270.0;1350.0;59.0;79.0;45.0;34.0;21.0
3616;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Deurne;2021;50.0;30.0;;;;;
3617;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Deventer;2021;5560.0;3350.0;60.0;86.0;49.0;37.0;14.0
3618;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Diemen;2021;800.0;520.0;65.0;78.0;46.0;32.0;22.0
3619;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Dijk en Waard;2021;1130.0;740.0;65.0;80.0;51.0;29.0;20.0
3620;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Dinkelland;2021;60.0;40.0;;;;;
3621;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Doesburg;2021;550.0;310.0;56.0;84.0;43.0;41.0;16.0
3622;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Doetinchem;2021;1280.0;760.0;60.0;85.0;51.0;34.0;15.0
3623;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Dongen;2021;670.0;420.0;63.0;85.0;52.0;33.0;15.0
3624;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Dordrecht;2021;5500.0;3090.0;56.0;79.0;47.0;33.0;21.0
3625;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Drechterland;2021;50.0;40.0;;;;;
3626;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Drimmelen;2021;50.0;40.0;;;;;
3627;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Dronten;2021;440.0;260.0;59.0;84.0;47.0;37.0;16.0
3628;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Druten;2021;440.0;270.0;61.0;86.0;47.0;39.0;14.0
3629;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Duiven;2021;220.0;140.0;61.0;;;;
3630;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Echt-Susteren;2021;60.0;40.0;;;;;
3631;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Edam-Volendam;2021;50.0;30.0;;;;;
3632;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Ede;2021;1750.0;1050.0;60.0;82.0;51.0;31.0;18.0
3633;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Eemnes;2021;30.0;20.0;;;;;
3634;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Eemsdelta;2021;650.0;290.0;45.0;86.0;44.0;42.0;14.0
3635;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Eersel;2021;30.0;10.0;;;;;
3636;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Eijsden-Margraten;2021;40.0;20.0;;;;;
3637;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Eindhoven;2021;9470.0;5770.0;61.0;88.0;53.0;35.0;12.0
3638;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Elburg;2021;40.0;20.0;;;;;
3639;Totaal mannen en vrouwen;Totaal personen;Totaal;Turkije;Emmen;2021;700.0;330.0;47.0;84.0;37.0;47.0;16.0
