ID;GewassenEnSectoren;MechanischeBestrijding;Perioden;AantalBedrijvenMetToepassing_1;PercentageBedrijvenMetGebruik_2;GrootteOppervlakteMetToepassing_3;PercentageOppervlakteMetToepassing_4;OppervlakteMetToepassing_5;PercentageOppervlakteMetToepassing_6;Januari_7;Februari_8;Maart_9;April_10;Mei_11;Juni_12;Juli_13;Augustus_14;September_15;Oktober_16;November_17;December_18
1403;Anjers;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1404;Anjers;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1405;Anjers;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1406;Anjers;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1407;Anjers;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1408;Anjers;Grondontsmetting door stomen;1995;101.0;22.9;46.0;24.0;;;;;;;;;;;;;;
1409;Anjers;Grondontsmetting door stomen;1998;24.0;8.6;20.0;17.2;-55.5;-28.4;0.0;0.0;0.0;0.3;0.0;0.0;3.3;0.0;0.0;0.0;13.6;0.0
1410;Anjers;Grondontsmetting door stomen;2000;7.0;3.4;2.0;2.4;-90.2;-86.0;0.0;0.0;0.0;2.4;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1411;Anjers;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1412;Anjers;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1413;Anjers;Ov.niet-chem.plaagbestrijding;1998;32.0;11.4;13.0;10.8;;;0.9;0.0;0.0;3.8;3.7;3.7;3.7;0.9;2.3;0.0;0.0;0.0
1414;Anjers;Ov.niet-chem.plaagbestrijding;2000;14.0;6.9;6.0;6.9;-53.2;-35.9;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;4.2;0.0;0.0;0.0
1415;Anjers;Ov.niet-chem.plaagbestrijding;2004;;;;;;;;;;;;;;;;;;
1416;Chrysanten;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1417;Chrysanten;Machinale onkruidbestrijding;1998;17.0;2.6;7.0;0.9;-38.2;-35.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0
1418;Chrysanten;Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1419;Chrysanten;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1420;Chrysanten;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1421;Chrysanten;Handmatige onkruidbestrijding;1998;35.0;5.3;63.0;8.3;;;0.0;0.0;0.0;8.1;8.1;0.0;0.2;0.2;0.0;0.0;0.0;0.0
1422;Chrysanten;Handmatige onkruidbestrijding;2000;66.0;11.1;81.0;10.5;29.1;26.7;0.0;0.0;0.0;0.0;2.7;2.7;0.6;0.0;7.8;0.0;0.0;0.0
1423;Chrysanten;Handmatige onkruidbestrijding;2004;79.0;18.6;33.0;4.8;-59.5;-54.0;1.3;0.0;0.0;1.6;1.6;1.8;2.2;3.8;1.2;1.1;1.2;1.2
1424;Chrysanten;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1425;Chrysanten;Ov.niet-chem. onkruidbestrijding;1998;17.0;2.6;32.0;4.2;;;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;0.0;0.0;0.0;0.0
1426;Chrysanten;Ov.niet-chem. onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1427;Chrysanten;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1428;Chrysanten;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1429;Chrysanten;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1430;Chrysanten;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1431;Chrysanten;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1432;Chrysanten;Grondontsmetting door stomen;1995;101.0;14.5;130.0;16.9;;;;;;;;;;;;;;
1433;Chrysanten;Grondontsmetting door stomen;1998;156.0;23.7;179.0;23.7;38.0;40.2;0.0;2.2;0.0;0.0;1.1;1.1;6.9;11.8;16.1;9.2;3.9;0.0
1434;Chrysanten;Grondontsmetting door stomen;2000;155.0;25.9;184.0;23.7;2.6;0.0;1.6;0.0;0.0;0.0;0.0;0.0;5.8;16.6;19.0;15.9;7.1;0.0
1435;Chrysanten;Grondontsmetting door stomen;2004;30.0;7.0;41.0;6.0;-77.9;-74.7;0.0;0.0;0.0;0.0;0.6;0.6;0.0;4.2;5.4;4.2;4.2;4.2
1436;Chrysanten;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1437;Chrysanten;Ov.niet-chem.plaagbestrijding;1998;156.0;23.7;180.0;23.8;717.6;719.3;9.1;9.3;9.5;7.5;8.8;9.3;6.6;2.8;12.2;0.0;2.5;4.2
1438;Chrysanten;Ov.niet-chem.plaagbestrijding;2000;155.0;25.9;217.0;28.1;20.6;18.3;14.5;9.1;9.1;10.2;10.2;9.1;4.7;9.7;9.7;10.8;9.1;16.9
1439;Chrysanten;Ov.niet-chem.plaagbestrijding;2004;138.0;32.6;271.0;39.8;24.7;41.8;11.5;26.4;27.2;22.4;15.3;14.1;11.7;13.7;3.8;8.0;4.7;12.1
1440;Fresia's;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1441;Fresia's;Machinale onkruidbestrijding;1998;33.0;10.0;32.0;13.4;304.8;379.9;0.0;1.8;0.0;6.1;0.0;5.6;5.6;0.0;0.0;0.0;1.8;1.8
1442;Fresia's;Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1443;Fresia's;Machinale onkruidbestrijding;2004;13.0;6.7;16.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1444;Fresia's;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1445;Fresia's;Handmatige onkruidbestrijding;1998;54.0;16.7;24.0;10.0;41.7;63.9;0.0;1.3;0.0;0.4;0.8;0.0;0.0;7.9;0.0;0.0;0.0;0.0
1446;Fresia's;Handmatige onkruidbestrijding;2000;39.0;13.8;55.0;24.9;128.3;149.1;0.0;0.0;0.0;6.0;5.6;2.3;0.0;6.0;16.7;0.0;3.3;0.0
1447;Fresia's;Handmatige onkruidbestrijding;2004;27.0;13.3;24.0;12.5;-56.5;-49.7;0.0;0.0;2.1;3.6;8.2;8.2;6.8;10.5;3.6;8.2;3.6;0.0
1448;Fresia's;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1449;Fresia's;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1450;Fresia's;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1451;Fresia's;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1452;Fresia's;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1453;Fresia's;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1454;Fresia's;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1455;Fresia's;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1456;Fresia's;Grondontsmetting door stomen;1995;311.0;77.1;236.0;85.3;;;;;;;;;;;;;;
1457;Fresia's;Grondontsmetting door stomen;1998;206.0;63.3;178.0;73.9;-24.5;-13.3;30.2;28.3;20.3;29.7;41.8;50.7;41.5;43.1;28.4;31.8;13.5;18.5
1458;Fresia's;Grondontsmetting door stomen;2000;166.0;58.6;133.0;60.3;-25.4;-18.4;34.5;24.5;26.6;35.0;44.8;57.1;46.9;40.2;38.0;30.9;35.5;35.2
1459;Fresia's;Grondontsmetting door stomen;2004;139.0;70.0;132.0;68.9;-1.1;14.2;36.5;30.1;45.1;38.8;45.1;49.1;47.1;45.1;48.9;40.6;35.5;46.5
1460;Fresia's;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1461;Fresia's;Ov.niet-chem.plaagbestrijding;1998;22.0;6.7;29.0;12.2;;;6.1;6.1;6.1;6.1;0.0;0.0;0.0;6.1;6.1;6.1;0.0;0.0
1462;Fresia's;Ov.niet-chem.plaagbestrijding;2000;10.0;3.4;2.0;1.1;-93.2;-91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;1.1;0.0
1463;Fresia's;Ov.niet-chem.plaagbestrijding;2004;7.0;3.3;6.0;3.0;189.0;175.1;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0
1464;Orchideeën (snijbloemen);Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1465;Orchideeën (snijbloemen);Machinale onkruidbestrijding;1998;24.0;10.8;23.0;11.3;;;0.0;0.0;0.0;4.6;5.5;6.7;4.4;0.0;0.0;0.0;0.0;0.0
1466;Orchideeën (snijbloemen);Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1467;Orchideeën (snijbloemen);Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1468;Orchideeën (snijbloemen);Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1469;Orchideeën (snijbloemen);Handmatige onkruidbestrijding;1998;36.0;16.2;35.0;16.8;;;6.3;2.3;0.0;6.3;0.0;7.3;12.1;6.0;13.2;4.6;0.0;6.3
1470;Orchideeën (snijbloemen);Handmatige onkruidbestrijding;2000;54.0;25.9;47.0;22.2;35.6;32.0;0.0;0.0;4.4;4.4;5.2;11.4;6.9;3.1;5.7;0.0;0.0;0.0
1471;Orchideeën (snijbloemen);Handmatige onkruidbestrijding;2004;67.0;33.3;101.0;43.3;114.9;95.2;26.1;10.2;24.1;4.5;24.2;23.9;22.2;33.1;4.6;22.4;13.1;0.0
1472;Orchideeën (snijbloemen);Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1473;Orchideeën (snijbloemen);Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1474;Orchideeën (snijbloemen);Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1475;Orchideeën (snijbloemen);Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1476;Orchideeën (snijbloemen);Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1477;Orchideeën (snijbloemen);Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1478;Orchideeën (snijbloemen);Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1479;Orchideeën (snijbloemen);Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1480;Orchideeën (snijbloemen);Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1481;Orchideeën (snijbloemen);Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1482;Orchideeën (snijbloemen);Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1483;Orchideeën (snijbloemen);Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1484;Orchideeën (snijbloemen);Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1485;Orchideeën (snijbloemen);Ov.niet-chem.plaagbestrijding;1998;18.0;8.1;21.0;10.4;;;0.0;0.0;5.3;5.3;0.0;0.0;0.0;3.9;1.2;0.0;0.0;0.0
1486;Orchideeën (snijbloemen);Ov.niet-chem.plaagbestrijding;2000;8.0;3.7;12.0;5.7;-44.0;-45.2;0.0;0.0;0.0;5.7;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1487;Orchideeën (snijbloemen);Ov.niet-chem.plaagbestrijding;2004;30.0;14.8;31.0;13.3;158.2;133.3;1.2;1.2;0.0;5.9;0.0;0.0;0.0;5.2;7.4;5.2;0.0;0.0
1488;Gerbera's;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1489;Gerbera's;Machinale onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1490;Gerbera's;Machinale onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1491;Gerbera's;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1492;Gerbera's;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1493;Gerbera's;Handmatige onkruidbestrijding;1998;3.0;2.0;3.0;1.5;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5
1494;Gerbera's;Handmatige onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1495;Gerbera's;Handmatige onkruidbestrijding;2004;14.0;11.1;15.0;6.6;0.0;0.0;2.2;2.0;4.6;4.2;2.2;4.2;2.2;2.0;2.2;4.2;0.0;2.2
1496;Gerbera's;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1497;Gerbera's;Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1498;Gerbera's;Ov.niet-chem. onkruidbestrijding;2000;;;;;;;;;;;;;;;;;;
1499;Gerbera's;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1500;Gerbera's;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1501;Gerbera's;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1502;Gerbera's;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1503;Gerbera's;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1504;Gerbera's;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1505;Gerbera's;Grondontsmetting door stomen;1998;9.0;5.9;8.0;3.5;;;0.0;0.0;0.0;0.0;3.5;1.3;0.0;0.0;0.0;0.0;0.0;0.0
1506;Gerbera's;Grondontsmetting door stomen;2000;;;;;0.0;0.0;;;;;;;;;;;;
1507;Gerbera's;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1508;Gerbera's;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1509;Gerbera's;Ov.niet-chem.plaagbestrijding;1998;19.0;11.8;27.0;12.4;;;1.0;0.0;5.0;2.7;0.0;0.0;0.0;4.2;2.1;0.0;0.0;0.0
1510;Gerbera's;Ov.niet-chem.plaagbestrijding;2000;27.0;15.8;46.0;18.1;70.1;46.6;0.0;0.0;13.7;0.0;0.0;0.0;0.0;0.0;0.0;4.4;4.4;0.0
1511;Gerbera's;Ov.niet-chem.plaagbestrijding;2004;57.0;44.4;93.0;40.8;101.4;125.5;12.4;16.8;11.1;14.9;17.0;11.8;12.6;2.4;8.6;1.5;2.4;12.7
1512;Lelies (snijbloemen);Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1513;Lelies (snijbloemen);Machinale onkruidbestrijding;1998;70.0;19.0;41.0;17.1;69.5;48.6;8.0;2.7;10.7;10.7;8.7;13.6;14.3;8.4;2.7;8.4;0.0;10.7
1514;Lelies (snijbloemen);Machinale onkruidbestrijding;2000;;;;;-100.0;0.0;;;;;;;;;;;;
1515;Lelies (snijbloemen);Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1516;Lelies (snijbloemen);Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1517;Lelies (snijbloemen);Handmatige onkruidbestrijding;1998;105.0;28.6;52.0;21.8;547.2;488.0;2.4;0.0;0.0;5.6;0.0;0.0;0.0;14.3;13.0;10.7;10.7;0.0
1518;Lelies (snijbloemen);Handmatige onkruidbestrijding;2000;104.0;26.1;69.0;25.1;33.3;15.4;0.0;4.0;8.6;8.6;0.0;3.8;11.5;15.9;18.4;1.7;4.5;2.9
1519;Lelies (snijbloemen);Handmatige onkruidbestrijding;2004;114.0;34.2;79.0;29.0;14.6;15.4;5.7;9.8;15.5;17.8;13.6;15.2;14.4;18.6;16.7;19.1;15.7;11.6
1520;Lelies (snijbloemen);Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1521;Lelies (snijbloemen);Ov.niet-chem. onkruidbestrijding;1998;;;;;;;;;;;;;;;;;;
1522;Lelies (snijbloemen);Ov.niet-chem. onkruidbestrijding;2000;17.0;4.3;5.0;1.9;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1523;Lelies (snijbloemen);Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1524;Lelies (snijbloemen);Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1525;Lelies (snijbloemen);Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1526;Lelies (snijbloemen);Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1527;Lelies (snijbloemen);Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1528;Lelies (snijbloemen);Grondontsmetting door stomen;1995;88.0;24.4;68.0;31.9;;;;;;;;;;;;;;
1529;Lelies (snijbloemen);Grondontsmetting door stomen;1998;105.0;28.6;77.0;32.4;13.5;1.6;1.1;4.1;8.0;8.0;15.3;27.2;22.6;8.0;11.9;0.0;0.0;11.9
1530;Lelies (snijbloemen);Grondontsmetting door stomen;2000;121.0;30.4;97.0;35.2;25.7;8.6;1.7;0.0;0.0;14.9;13.9;22.2;2.9;13.9;13.9;0.0;7.5;0.0
1531;Lelies (snijbloemen);Grondontsmetting door stomen;2004;61.0;18.4;58.0;21.3;-40.0;-39.4;4.1;0.0;3.0;6.5;4.4;7.1;11.7;7.5;7.1;0.0;0.0;4.1
1532;Lelies (snijbloemen);Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1533;Lelies (snijbloemen);Ov.niet-chem.plaagbestrijding;1998;70.0;19.0;66.0;27.7;312.7;270.0;5.6;25.5;13.6;8.0;13.6;8.0;13.6;13.6;8.0;8.0;10.2;0.0
1534;Lelies (snijbloemen);Ov.niet-chem.plaagbestrijding;2000;69.0;17.4;44.0;16.0;-33.4;-42.3;0.0;2.9;2.9;6.7;2.9;0.0;2.9;2.9;2.9;8.1;6.9;2.9
1535;Lelies (snijbloemen);Ov.niet-chem.plaagbestrijding;2004;87.0;26.3;129.0;47.3;193.3;195.5;26.5;27.6;18.9;19.2;23.4;18.9;26.5;24.2;23.4;18.9;25.4;24.7
1536;Potplanten - blad;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1537;Potplanten - blad;Machinale onkruidbestrijding;1998;41.0;6.0;16.0;4.0;171.9;259.1;0.2;1.2;2.6;2.3;0.5;0.9;2.3;0.9;0.9;0.0;0.0;3.0
1538;Potplanten - blad;Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1539;Potplanten - blad;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1540;Potplanten - blad;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1541;Potplanten - blad;Handmatige onkruidbestrijding;1998;52.0;7.5;15.0;3.7;667.8;829.6;0.2;0.2;0.0;1.0;0.2;0.0;1.2;2.6;0.0;2.3;0.2;0.0
1542;Potplanten - blad;Handmatige onkruidbestrijding;2000;81.0;11.6;23.0;5.0;49.8;34.5;1.6;4.8;2.7;2.7;2.7;2.8;2.8;2.7;2.8;2.8;1.7;1.6
1543;Potplanten - blad;Handmatige onkruidbestrijding;2004;108.0;17.3;56.0;11.9;143.0;137.8;4.5;5.4;8.4;10.6;5.8;5.8;7.8;7.7;3.5;6.8;2.9;2.7
1544;Potplanten - blad;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1545;Potplanten - blad;Ov.niet-chem. onkruidbestrijding;1998;10.0;1.5;8.0;2.0;;;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
1546;Potplanten - blad;Ov.niet-chem. onkruidbestrijding;2000;16.0;2.3;10.0;2.1;20.2;4.3;2.1;0.0;0.0;0.0;0.0;2.1;2.1;0.0;0.0;0.0;0.0;0.0
1547;Potplanten - blad;Ov.niet-chem. onkruidbestrijding;2004;12.0;1.9;1.0;0.3;-85.9;-85.7;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1548;Potplanten - blad;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1549;Potplanten - blad;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1550;Potplanten - blad;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1551;Potplanten - blad;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1552;Potplanten - blad;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1553;Potplanten - blad;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1554;Potplanten - blad;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1555;Potplanten - blad;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1556;Potplanten - blad;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1557;Potplanten - blad;Ov.niet-chem.plaagbestrijding;1998;93.0;13.4;64.0;15.4;3078.4;;1.1;2.4;3.9;8.3;9.0;6.5;6.2;5.2;8.4;9.1;3.4;3.7
1558;Potplanten - blad;Ov.niet-chem.plaagbestrijding;2000;48.0;7.0;23.0;4.8;-63.8;-68.8;2.5;2.5;2.5;2.5;2.7;2.7;2.7;2.7;0.0;2.5;2.5;4.6
1559;Potplanten - blad;Ov.niet-chem.plaagbestrijding;2004;215.0;34.6;187.0;39.7;711.1;727.0;11.3;22.4;24.2;20.6;25.2;19.2;24.3;16.7;21.5;21.0;19.7;19.9
1560;Potplanten - bloei;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1561;Potplanten - bloei;Machinale onkruidbestrijding;1998;93.0;10.0;83.0;14.7;;;2.7;3.7;7.4;1.6;3.3;3.3;0.7;1.2;6.5;6.5;6.5;6.5
1562;Potplanten - bloei;Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1563;Potplanten - bloei;Machinale onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1564;Potplanten - bloei;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1565;Potplanten - bloei;Handmatige onkruidbestrijding;1998;144.0;15.6;127.0;22.4;;;8.3;3.7;3.0;13.9;8.8;11.5;5.3;4.0;0.0;1.5;7.3;1.5
1566;Potplanten - bloei;Handmatige onkruidbestrijding;2000;233.0;26.3;151.0;24.8;19.2;10.6;9.1;12.3;13.9;16.9;17.8;15.4;20.2;13.3;12.5;12.4;8.7;14.6
1567;Potplanten - bloei;Handmatige onkruidbestrijding;2004;104.0;13.2;110.0;15.8;-26.9;-36.3;7.9;0.0;3.1;3.1;6.0;9.3;6.1;0.0;6.5;0.0;4.4;3.1
1568;Potplanten - bloei;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1569;Potplanten - bloei;Ov.niet-chem. onkruidbestrijding;1998;21.0;2.2;8.0;1.5;;;0.0;0.0;0.0;0.2;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0
1570;Potplanten - bloei;Ov.niet-chem. onkruidbestrijding;2000;31.0;3.5;42.0;6.8;398.3;355.8;0.0;0.0;0.0;0.0;0.9;0.0;6.8;6.0;0.0;0.9;0.0;0.0
1571;Potplanten - bloei;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1572;Potplanten - bloei;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1573;Potplanten - bloei;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1574;Potplanten - bloei;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1575;Potplanten - bloei;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1576;Potplanten - bloei;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1577;Potplanten - bloei;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1578;Potplanten - bloei;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1579;Potplanten - bloei;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1580;Potplanten - bloei;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
1581;Potplanten - bloei;Ov.niet-chem.plaagbestrijding;1998;113.0;12.2;67.0;11.8;;;4.4;0.2;4.5;2.3;1.9;4.0;0.0;1.0;0.0;0.0;3.1;0.0
1582;Potplanten - bloei;Ov.niet-chem.plaagbestrijding;2000;109.0;12.3;88.0;14.4;31.5;21.6;0.2;9.0;9.8;9.0;8.1;6.0;3.7;0.0;0.8;0.0;0.0;6.0
1583;Potplanten - bloei;Ov.niet-chem.plaagbestrijding;2004;208.0;26.4;259.0;37.1;194.5;157.9;21.6;25.1;23.2;22.6;13.9;15.9;11.4;11.4;12.1;11.4;13.2;16.5
1584;Perkplanten;Machinale onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1585;Perkplanten;Machinale onkruidbestrijding;1998;88.0;8.9;23.0;5.2;;;0.0;3.5;3.4;3.9;2.5;1.2;0.0;0.0;1.2;0.0;0.0;0.4
1586;Perkplanten;Machinale onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1587;Perkplanten;Machinale onkruidbestrijding;2004;20.0;2.4;4.0;0.7;0.0;0.0;0.0;0.0;0.0;0.4;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1588;Perkplanten;Handmatige onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1589;Perkplanten;Handmatige onkruidbestrijding;1998;140.0;14.3;30.0;6.6;;;0.9;0.0;1.1;0.1;2.2;3.0;0.0;1.2;3.4;1.2;0.0;0.0
1590;Perkplanten;Handmatige onkruidbestrijding;2000;156.0;16.2;49.0;9.8;63.5;48.8;0.8;0.0;0.0;3.4;6.2;0.0;2.5;2.8;0.0;0.0;0.0;0.0
1591;Perkplanten;Handmatige onkruidbestrijding;2004;139.0;16.9;67.0;12.3;36.8;25.9;9.2;1.2;4.6;2.3;5.9;5.6;1.1;1.1;1.1;0.0;1.1;0.0
1592;Perkplanten;Ov.niet-chem. onkruidbestrijding;1995;;;;;;;;;;;;;;;;;;
1593;Perkplanten;Ov.niet-chem. onkruidbestrijding;1998;18.0;1.8;7.0;1.5;;;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1594;Perkplanten;Ov.niet-chem. onkruidbestrijding;2000;;;;;0.0;0.0;;;;;;;;;;;;
1595;Perkplanten;Ov.niet-chem. onkruidbestrijding;2004;;;;;;;;;;;;;;;;;;
1596;Perkplanten;Mechanische loofdoding;1995;;;;;;;;;;;;;;;;;;
1597;Perkplanten;Mechanische loofdoding;1998;;;;;;;;;;;;;;;;;;
1598;Perkplanten;Mechanische loofdoding;2000;;;;;;;;;;;;;;;;;;
1599;Perkplanten;Mechanische loofdoding;2004;;;;;;;;;;;;;;;;;;
1600;Perkplanten;Grondontsmetting door stomen;1995;;;;;;;;;;;;;;;;;;
1601;Perkplanten;Grondontsmetting door stomen;1998;;;;;;;;;;;;;;;;;;
1602;Perkplanten;Grondontsmetting door stomen;2000;;;;;;;;;;;;;;;;;;
1603;Perkplanten;Grondontsmetting door stomen;2004;;;;;;;;;;;;;;;;;;
1604;Perkplanten;Ov.niet-chem.plaagbestrijding;1995;;;;;;;;;;;;;;;;;;
