ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;ZonderVertraging_2;TotaalMetVertraging_3;VertraagdBinnenGelijkNiveau_4;VertraagdNaarHogerNiveau_5;VertraagdNaarLagerNiveau_6;VertraagdNaarHogerEnLagerNiveau_7;VertraagdNiveauveranderingOnbekend_8;VertragingOnbekend_9;ZonderVertraging_10;TotaalMetVertraging_11;VertraagdBinnenGelijkNiveau_12;VertraagdNaarHogerNiveau_13;VertraagdNaarLagerNiveau_14;VertraagdNaarHogerEnLagerNiveau_15;VertraagdNiveauveranderingOnbekend_16;VertragingOnbekend_17
7675;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;789.0;249.0;539.0;306.0;117.0;83.0;33.0;0.0;1.0;32.0;68.0;39.0;15.0;11.0;4.0;0.0;0.0
7676;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;657.0;580.0;62.0;52.0;0.0;10.0;0.0;0.0;15.0;88.0;9.0;8.0;0.0;2.0;0.0;0.0;2.0
7677;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;5 jaar na startjaar;Totaal;1446.0;791.0;639.0;371.0;131.0;100.0;37.0;0.0;16.0;55.0;44.0;26.0;9.0;7.0;3.0;0.0;1.0
7678;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;334.0;52.0;282.0;128.0;110.0;21.0;23.0;0.0;0.0;16.0;84.0;38.0;33.0;6.0;7.0;0.0;0.0
7679;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;1112.0;739.0;357.0;243.0;21.0;79.0;14.0;0.0;16.0;66.0;32.0;22.0;2.0;7.0;1.0;0.0;1.0
7680;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;6 jaar na startjaar;Totaal;1446.0;785.0;645.0;375.0;131.0;101.0;38.0;0.0;16.0;54.0;45.0;26.0;9.0;7.0;3.0;0.0;1.0
7681;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;48.0;;48.0;25.0;19.0;1.0;3.0;0.0;0.0;;100.0;52.0;40.0;2.0;6.0;0.0;0.0
7682;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;1398.0;785.0;597.0;350.0;112.0;100.0;35.0;0.0;16.0;56.0;43.0;25.0;8.0;7.0;3.0;0.0;1.0
7683;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;7 jaar na startjaar;Totaal;1446.0;785.0;645.0;375.0;131.0;101.0;38.0;0.0;16.0;54.0;45.0;26.0;9.0;7.0;3.0;0.0;1.0
7684;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;2.0;;2.0;0.0;2.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7685;Totaal leerlingen startjaar;Marokko;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;1444.0;785.0;643.0;375.0;129.0;101.0;38.0;0.0;16.0;54.0;45.0;26.0;9.0;7.0;3.0;0.0;1.0
7686;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;777.0;756.0;16.0;15.0;0.0;1.0;;;5.0;97.0;2.0;2.0;0.0;0.0;;;1.0
7687;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;772.0;756.0;16.0;15.0;0.0;1.0;;;0.0;98.0;2.0;2.0;0.0;0.0;;;0.0
7688;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;5.0;0.0;0.0;0.0;0.0;0.0;;;5.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7689;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;777.0;705.0;67.0;55.0;3.0;9.0;0.0;0.0;5.0;91.0;9.0;7.0;0.0;1.0;0.0;0.0;1.0
7690;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;762.0;696.0;66.0;55.0;3.0;8.0;0.0;0.0;0.0;91.0;9.0;7.0;0.0;1.0;0.0;0.0;0.0
7691;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;15.0;9.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;60.0;7.0;0.0;0.0;7.0;0.0;0.0;33.0
7692;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;777.0;596.0;176.0;129.0;10.0;36.0;1.0;0.0;5.0;77.0;23.0;17.0;1.0;5.0;0.0;0.0;1.0
7693;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;755.0;582.0;173.0;127.0;10.0;35.0;1.0;0.0;0.0;77.0;23.0;17.0;1.0;5.0;0.0;0.0;0.0
7694;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;22.0;14.0;3.0;2.0;0.0;1.0;0.0;0.0;5.0;64.0;14.0;9.0;0.0;5.0;0.0;0.0;23.0
7695;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;777.0;442.0;330.0;193.0;68.0;48.0;21.0;0.0;5.0;57.0;42.0;25.0;9.0;6.0;3.0;0.0;1.0
7696;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;412.0;117.0;295.0;166.0;68.0;40.0;21.0;0.0;0.0;28.0;72.0;40.0;17.0;10.0;5.0;0.0;0.0
7697;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;365.0;325.0;35.0;27.0;0.0;8.0;0.0;0.0;5.0;89.0;10.0;7.0;0.0;2.0;0.0;0.0;1.0
7698;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;777.0;424.0;348.0;199.0;77.0;48.0;24.0;0.0;5.0;55.0;45.0;26.0;10.0;6.0;3.0;0.0;1.0
7699;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;144.0;12.0;132.0;50.0;65.0;2.0;15.0;0.0;0.0;8.0;92.0;35.0;45.0;1.0;10.0;0.0;0.0
7700;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;633.0;412.0;216.0;149.0;12.0;46.0;9.0;0.0;5.0;65.0;34.0;24.0;2.0;7.0;1.0;0.0;1.0
7701;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;777.0;423.0;349.0;199.0;77.0;48.0;25.0;0.0;5.0;54.0;45.0;26.0;10.0;6.0;3.0;0.0;1.0
7702;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;19.0;;19.0;2.0;14.0;0.0;3.0;0.0;0.0;;100.0;11.0;74.0;0.0;16.0;0.0;0.0
7703;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;758.0;423.0;330.0;197.0;63.0;48.0;22.0;0.0;5.0;56.0;44.0;26.0;8.0;6.0;3.0;0.0;1.0
7704;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;777.0;423.0;349.0;199.0;77.0;48.0;25.0;0.0;5.0;54.0;45.0;26.0;10.0;6.0;3.0;0.0;1.0
7705;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7706;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;776.0;423.0;348.0;199.0;76.0;48.0;25.0;0.0;5.0;55.0;45.0;26.0;10.0;6.0;3.0;0.0;1.0
7707;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;669.0;642.0;16.0;16.0;0.0;0.0;;;11.0;96.0;2.0;2.0;0.0;0.0;;;2.0
7708;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;660.0;642.0;16.0;16.0;0.0;0.0;;;2.0;97.0;2.0;2.0;0.0;0.0;;;0.0
7709;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;9.0;0.0;0.0;0.0;0.0;0.0;;;9.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7710;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;669.0;602.0;56.0;55.0;0.0;1.0;0.0;0.0;11.0;90.0;8.0;8.0;0.0;0.0;0.0;0.0;2.0
7711;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;655.0;598.0;55.0;54.0;0.0;1.0;0.0;0.0;2.0;91.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0
7712;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;14.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0;29.0;7.0;7.0;0.0;0.0;0.0;0.0;64.0
7713;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;669.0;530.0;128.0;103.0;2.0;20.0;3.0;0.0;11.0;79.0;19.0;15.0;0.0;3.0;0.0;0.0;2.0
7714;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;636.0;514.0;120.0;95.0;2.0;20.0;3.0;0.0;2.0;81.0;19.0;15.0;0.0;3.0;0.0;0.0;0.0
7715;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;33.0;16.0;8.0;8.0;0.0;0.0;0.0;0.0;9.0;48.0;24.0;24.0;0.0;0.0;0.0;0.0;27.0
7716;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;669.0;387.0;271.0;165.0;49.0;45.0;12.0;0.0;11.0;58.0;41.0;25.0;7.0;7.0;2.0;0.0;2.0
7717;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;377.0;132.0;244.0;140.0;49.0;43.0;12.0;0.0;1.0;35.0;65.0;37.0;13.0;11.0;3.0;0.0;0.0
7718;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;292.0;255.0;27.0;25.0;0.0;2.0;0.0;0.0;10.0;87.0;9.0;9.0;0.0;1.0;0.0;0.0;3.0
7719;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;669.0;367.0;291.0;172.0;54.0;52.0;13.0;0.0;11.0;55.0;43.0;26.0;8.0;8.0;2.0;0.0;2.0
7720;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;190.0;40.0;150.0;78.0;45.0;19.0;8.0;0.0;0.0;21.0;79.0;41.0;24.0;10.0;4.0;0.0;0.0
7721;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;479.0;327.0;141.0;94.0;9.0;33.0;5.0;0.0;11.0;68.0;29.0;20.0;2.0;7.0;1.0;0.0;2.0
7722;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;669.0;362.0;296.0;176.0;54.0;53.0;13.0;0.0;11.0;54.0;44.0;26.0;8.0;8.0;2.0;0.0;2.0
7723;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;29.0;;29.0;23.0;5.0;1.0;0.0;0.0;0.0;;100.0;79.0;17.0;3.0;0.0;0.0;0.0
7724;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;640.0;362.0;267.0;153.0;49.0;52.0;13.0;0.0;11.0;57.0;42.0;24.0;8.0;8.0;2.0;0.0;2.0
7725;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;669.0;362.0;296.0;176.0;54.0;53.0;13.0;0.0;11.0;54.0;44.0;26.0;8.0;8.0;2.0;0.0;2.0
7726;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7727;Totaal leerlingen startjaar;Marokko;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;668.0;362.0;295.0;176.0;53.0;53.0;13.0;0.0;11.0;54.0;44.0;26.0;8.0;8.0;2.0;0.0;2.0
7728;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;923.0;891.0;29.0;27.0;0.0;2.0;;;3.0;97.0;3.0;3.0;0.0;0.0;;;0.0
7729;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;920.0;891.0;29.0;27.0;0.0;2.0;;;0.0;97.0;3.0;3.0;0.0;0.0;;;0.0
7730;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;3.0;0.0;0.0;0.0;0.0;0.0;;;3.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7731;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;923.0;824.0;96.0;78.0;0.0;18.0;0.0;0.0;3.0;89.0;10.0;8.0;0.0;2.0;0.0;0.0;0.0
7732;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;916.0;821.0;95.0;78.0;0.0;17.0;0.0;0.0;0.0;90.0;10.0;9.0;0.0;2.0;0.0;0.0;0.0
7733;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;7.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;43.0;14.0;0.0;0.0;14.0;0.0;0.0;43.0
7734;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;923.0;728.0;192.0;128.0;3.0;60.0;1.0;0.0;3.0;79.0;21.0;14.0;0.0;7.0;0.0;0.0;0.0
7735;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;905.0;718.0;187.0;127.0;3.0;56.0;1.0;0.0;0.0;79.0;21.0;14.0;0.0;6.0;0.0;0.0;0.0
7736;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;18.0;10.0;5.0;1.0;0.0;4.0;0.0;0.0;3.0;56.0;28.0;6.0;0.0;22.0;0.0;0.0;17.0
7737;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;923.0;564.0;356.0;203.0;5.0;120.0;28.0;0.0;3.0;61.0;39.0;22.0;1.0;13.0;3.0;0.0;0.0
7738;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;789.0;457.0;332.0;194.0;4.0;106.0;28.0;0.0;0.0;58.0;42.0;25.0;1.0;13.0;4.0;0.0;0.0
7739;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;134.0;107.0;24.0;9.0;1.0;14.0;0.0;0.0;3.0;80.0;18.0;7.0;1.0;10.0;0.0;0.0;2.0
7740;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;923.0;500.0;420.0;234.0;16.0;137.0;33.0;0.0;3.0;54.0;46.0;25.0;2.0;15.0;4.0;0.0;0.0
7741;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;517.0;214.0;303.0;187.0;14.0;72.0;30.0;0.0;0.0;41.0;59.0;36.0;3.0;14.0;6.0;0.0;0.0
7742;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;406.0;286.0;117.0;47.0;2.0;65.0;3.0;0.0;3.0;70.0;29.0;12.0;0.0;16.0;1.0;0.0;1.0
7743;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;923.0;480.0;440.0;245.0;17.0;145.0;33.0;0.0;3.0;52.0;48.0;27.0;2.0;16.0;4.0;0.0;0.0
7744;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;111.0;;111.0;80.0;14.0;11.0;6.0;0.0;0.0;;100.0;72.0;13.0;10.0;5.0;0.0;0.0
7745;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;812.0;480.0;329.0;165.0;3.0;134.0;27.0;0.0;3.0;59.0;41.0;20.0;0.0;17.0;3.0;0.0;0.0
7746;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;923.0;480.0;440.0;245.0;17.0;145.0;33.0;0.0;3.0;52.0;48.0;27.0;2.0;16.0;4.0;0.0;0.0
7747;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;11.0;;11.0;7.0;3.0;0.0;1.0;0.0;0.0;;100.0;64.0;27.0;0.0;9.0;0.0;0.0
7748;Totaal leerlingen startjaar;Marokko;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;912.0;480.0;429.0;238.0;14.0;145.0;32.0;0.0;3.0;53.0;47.0;26.0;2.0;16.0;4.0;0.0;0.0
7749;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;1 jaar na startjaar;Totaal;98.0;97.0;1.0;1.0;0.0;0.0;;;0.0;99.0;1.0;1.0;0.0;0.0;;;0.0
7750;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;98.0;97.0;1.0;1.0;0.0;0.0;;;0.0;99.0;1.0;1.0;0.0;0.0;;;0.0
7751;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;;;;;;;
7752;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;2 jaar na startjaar;Totaal;98.0;86.0;12.0;9.0;0.0;3.0;0.0;0.0;0.0;88.0;12.0;9.0;0.0;3.0;0.0;0.0;0.0
7753;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;98.0;86.0;12.0;9.0;0.0;3.0;0.0;0.0;0.0;88.0;12.0;9.0;0.0;3.0;0.0;0.0;0.0
7754;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;
7755;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;3 jaar na startjaar;Totaal;98.0;75.0;23.0;14.0;1.0;7.0;1.0;0.0;0.0;77.0;23.0;14.0;1.0;7.0;1.0;0.0;0.0
7756;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;97.0;75.0;22.0;14.0;1.0;6.0;1.0;0.0;0.0;77.0;23.0;14.0;1.0;6.0;1.0;0.0;0.0
7757;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;100.0;0.0;0.0;0.0
7758;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;4 jaar na startjaar;Totaal;98.0;50.0;48.0;21.0;3.0;16.0;8.0;0.0;0.0;51.0;49.0;21.0;3.0;16.0;8.0;0.0;0.0
7759;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;87.0;41.0;46.0;20.0;3.0;15.0;8.0;0.0;0.0;47.0;53.0;23.0;3.0;17.0;9.0;0.0;0.0
7760;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;11.0;9.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;82.0;18.0;9.0;0.0;9.0;0.0;0.0;0.0
7761;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;5 jaar na startjaar;Totaal;98.0;45.0;53.0;22.0;7.0;15.0;9.0;0.0;0.0;46.0;54.0;22.0;7.0;15.0;9.0;0.0;0.0
7762;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;50.0;13.0;37.0;18.0;6.0;6.0;7.0;0.0;0.0;26.0;74.0;36.0;12.0;12.0;14.0;0.0;0.0
7763;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;48.0;32.0;16.0;4.0;1.0;9.0;2.0;0.0;0.0;67.0;33.0;8.0;2.0;19.0;4.0;0.0;0.0
7764;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;6 jaar na startjaar;Totaal;98.0;45.0;53.0;22.0;7.0;15.0;9.0;0.0;0.0;46.0;54.0;22.0;7.0;15.0;9.0;0.0;0.0
7765;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;8.0;;8.0;2.0;5.0;0.0;1.0;0.0;0.0;;100.0;25.0;63.0;0.0;13.0;0.0;0.0
7766;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;90.0;45.0;45.0;20.0;2.0;15.0;8.0;0.0;0.0;50.0;50.0;22.0;2.0;17.0;9.0;0.0;0.0
7767;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;7 jaar na startjaar;Totaal;98.0;45.0;53.0;22.0;7.0;15.0;9.0;0.0;0.0;46.0;54.0;22.0;7.0;15.0;9.0;0.0;0.0
7768;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;1.0;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;100.0;0.0;100.0;0.0;0.0;0.0;0.0
7769;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;97.0;45.0;52.0;22.0;6.0;15.0;9.0;0.0;0.0;46.0;54.0;23.0;6.0;15.0;9.0;0.0;0.0
7770;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;1 jaar na startjaar;Totaal;611.0;588.0;21.0;20.0;0.0;1.0;;;2.0;96.0;3.0;3.0;0.0;0.0;;;0.0
7771;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;609.0;588.0;21.0;20.0;0.0;1.0;;;0.0;97.0;3.0;3.0;0.0;0.0;;;0.0
7772;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;2.0;0.0;0.0;0.0;0.0;0.0;;;2.0;0.0;0.0;0.0;0.0;0.0;;;100.0
7773;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;2 jaar na startjaar;Totaal;611.0;544.0;65.0;56.0;0.0;9.0;0.0;0.0;2.0;89.0;11.0;9.0;0.0;1.0;0.0;0.0;0.0
7774;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;606.0;542.0;64.0;56.0;0.0;8.0;0.0;0.0;0.0;89.0;11.0;9.0;0.0;1.0;0.0;0.0;0.0
7775;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;5.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;40.0;20.0;0.0;0.0;20.0;0.0;0.0;40.0
7776;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;3 jaar na startjaar;Totaal;611.0;478.0;131.0;88.0;2.0;41.0;0.0;0.0;2.0;78.0;21.0;14.0;0.0;7.0;0.0;0.0;0.0
7777;Totaal leerlingen startjaar;Marokko;2008;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;599.0;472.0;127.0;87.0;2.0;38.0;0.0;0.0;0.0;79.0;21.0;15.0;0.0;6.0;0.0;0.0;0.0
