ID;RegioS;Perioden;OntvangenMeldingenTotaal_1;k_1eMeldingGeenBetrokkenenBekendVT_2;Totaal_3;MeerdereBetrokkenenAlBekendBijVT_4;EenBetrokkeneAlBekendBijVT_5;Totaal_6;TijdensVeiligheidsbeoordeling_7;NaVeiligheidsbeoordeling_8;TijdensMonitoringDoorVT_9;MeldingNietIngedeeld_10;OntvangenMeldingenTotaal_11;k_1eMeldingGeenBetrokkenenBekendVT_12;Totaal_13;MeerdereBetrokkenenAlBekendBijVT_14;EenBetrokkeneAlBekendBijVT_15;Totaal_16;TijdensVeiligheidsbeoordeling_17;NaVeiligheidsbeoordeling_18;TijdensMonitoring_19;MeldingNietIngedeeld_20
2446;Zaanstad;1e halfjaar 2023;590.0;225.0;200.0;180.0;15.0;165.0;50.0;80.0;35.0;;100.0;38.1;33.9;30.5;2.5;28.0;8.5;13.6;5.9;
2447;Zaanstad;2e halfjaar 2023;590.0;215.0;185.0;170.0;15.0;190.0;45.0;115.0;30.0;;100.0;36.4;31.4;28.8;2.5;32.2;7.6;19.5;5.1;
2448;Zaanstad;2023;1180.0;440.0;380.0;355.0;30.0;355.0;95.0;195.0;65.0;;100.0;37.3;32.2;30.1;2.5;30.1;8.1;16.5;5.5;
2449;Zaanstad;1e halfjaar 2024;625.0;275.0;200.0;190.0;15.0;150.0;30.0;85.0;35.0;;100.0;44.0;32.0;30.4;2.4;24.0;4.8;13.6;5.6;
2450;Zaltbommel;1e halfjaar 2022;60.0;25.0;20.0;15.0;;15.0;;10.0;;;100.0;41.7;33.3;25.0;;25.0;;16.7;;
2451;Zaltbommel;2e halfjaar 2022;55.0;25.0;15.0;10.0;;15.0;;;;;100.0;42.9;25.0;21.4;;30.4;;;;
2452;Zaltbommel;2022;115.0;50.0;35.0;25.0;;35.0;10.0;15.0;;;100.0;41.4;28.4;23.3;;28.4;7.8;14.7;;
2453;Zaltbommel;1e halfjaar 2023;60.0;30.0;20.0;15.0;;15.0;;;;;100.0;50.0;33.3;25.0;;25.0;;;;
2454;Zaltbommel;2e halfjaar 2023;45.0;20.0;15.0;15.0;;10.0;;;;;100.0;44.4;33.3;33.3;;22.2;;;;
2455;Zaltbommel;2023;105.0;45.0;35.0;30.0;;25.0;10.0;10.0;;;100.0;42.9;33.3;28.6;;23.8;9.5;9.5;;
2456;Zaltbommel;1e halfjaar 2024;75.0;30.0;20.0;20.0;;20.0;10.0;;;;100.0;40.0;26.7;26.7;;26.7;13.3;;;
2457;Zandvoort;1e halfjaar 2022;55.0;20.0;15.0;15.0;;20.0;;10.0;;;100.0;36.4;27.3;27.3;;36.4;;18.2;;
2458;Zandvoort;2e halfjaar 2022;80.0;30.0;25.0;25.0;;25.0;10.0;10.0;;;100.0;35.4;32.9;32.9;;31.7;12.2;12.2;;
2459;Zandvoort;2022;135.0;50.0;45.0;45.0;;45.0;15.0;20.0;15.0;;100.0;35.3;31.6;31.6;;33.1;10.3;13.2;9.6;
2460;Zandvoort;1e halfjaar 2023;65.0;30.0;20.0;15.0;;15.0;10.0;;;;100.0;46.2;30.8;23.1;;23.1;15.4;;;
2461;Zandvoort;2e halfjaar 2023;55.0;15.0;25.0;20.0;;20.0;10.0;;;;100.0;27.3;45.5;36.4;;36.4;18.2;;;
2462;Zandvoort;2023;120.0;45.0;45.0;40.0;;35.0;25.0;10.0;;;100.0;37.5;37.5;33.3;;29.2;20.8;8.3;;
2463;Zandvoort;1e halfjaar 2024;75.0;20.0;30.0;30.0;;25.0;10.0;10.0;;;100.0;26.7;40.0;40.0;;33.3;13.3;13.3;;
2464;Zeewolde;1e halfjaar 2022;95.0;25.0;30.0;25.0;;40.0;20.0;15.0;10.0;;100.0;26.3;31.6;26.3;;42.1;21.1;15.8;10.5;
2465;Zeewolde;2e halfjaar 2022;105.0;40.0;30.0;30.0;;35.0;15.0;10.0;10.0;;100.0;39.8;27.2;27.2;;33.0;14.6;8.7;9.7;
2466;Zeewolde;2022;200.0;65.0;60.0;55.0;;75.0;35.0;25.0;20.0;;100.0;33.0;29.0;28.0;;38.0;16.5;12.0;9.5;
2467;Zeewolde;1e halfjaar 2023;100.0;30.0;40.0;40.0;;30.0;15.0;15.0;;;100.0;30.0;40.0;40.0;;30.0;15.0;15.0;;
2468;Zeewolde;2e halfjaar 2023;90.0;30.0;30.0;25.0;;30.0;10.0;10.0;10.0;;100.0;33.3;33.3;27.8;;33.3;11.1;11.1;11.1;
2469;Zeewolde;2023;190.0;60.0;70.0;60.0;;65.0;25.0;25.0;15.0;;100.0;31.6;36.8;31.6;;34.2;13.2;13.2;7.9;
2470;Zeewolde;1e halfjaar 2024;85.0;25.0;30.0;30.0;;25.0;10.0;10.0;;;100.0;29.4;35.3;35.3;;29.4;11.8;11.8;;
2471;Zeist;1e halfjaar 2022;210.0;85.0;95.0;80.0;15.0;35.0;10.0;20.0;;;100.0;40.5;45.2;38.1;7.1;16.7;4.8;9.5;;
2472;Zeist;2e halfjaar 2022;175.0;75.0;70.0;60.0;10.0;30.0;15.0;15.0;;;100.0;42.0;40.9;35.2;5.7;17.0;7.4;8.5;;
2473;Zeist;2022;385.0;160.0;165.0;140.0;25.0;65.0;25.0;35.0;;;100.0;40.8;42.9;36.7;6.2;16.3;6.2;8.8;;
2474;Zeist;1e halfjaar 2023;250.0;90.0;105.0;90.0;15.0;50.0;20.0;25.0;;;100.0;36.0;42.0;36.0;6.0;20.0;8.0;10.0;;
2475;Zeist;2e halfjaar 2023;215.0;85.0;75.0;65.0;10.0;55.0;25.0;25.0;;;100.0;39.5;34.9;30.2;4.7;25.6;11.6;11.6;;
2476;Zeist;2023;465.0;175.0;180.0;155.0;25.0;105.0;50.0;50.0;10.0;;100.0;37.6;38.7;33.3;5.4;22.6;10.8;10.8;2.2;
2477;Zeist;1e halfjaar 2024;215.0;70.0;105.0;90.0;15.0;40.0;20.0;15.0;;;100.0;32.6;48.8;41.9;7.0;18.6;9.3;7.0;;
2478;Zevenaar;1e halfjaar 2022;125.0;45.0;55.0;45.0;10.0;25.0;10.0;;;;100.0;36.0;44.0;36.0;8.0;20.0;8.0;;;
2479;Zevenaar;2e halfjaar 2022;110.0;45.0;50.0;45.0;;15.0;10.0;;;;100.0;41.1;42.9;39.3;;15.2;7.1;;;
2480;Zevenaar;2022;235.0;90.0;100.0;90.0;10.0;40.0;20.0;10.0;10.0;;100.0;39.0;42.8;37.7;5.1;17.8;8.5;5.1;4.2;
2481;Zevenaar;1e halfjaar 2023;90.0;40.0;35.0;35.0;;15.0;;;;;100.0;44.4;38.9;38.9;;16.7;;;;
2482;Zevenaar;2e halfjaar 2023;110.0;45.0;45.0;40.0;;20.0;15.0;;;;100.0;40.9;40.9;36.4;;18.2;13.6;;;
2483;Zevenaar;2023;205.0;85.0;80.0;75.0;10.0;35.0;20.0;10.0;;;100.0;41.5;39.0;36.6;4.9;17.1;9.8;4.9;;
2484;Zevenaar;1e halfjaar 2024;110.0;45.0;40.0;35.0;;25.0;10.0;15.0;;;100.0;40.9;36.4;31.8;;22.7;9.1;13.6;;
2485;Zoetermeer;1e halfjaar 2022;570.0;180.0;185.0;165.0;20.0;195.0;90.0;70.0;35.0;;100.0;31.6;32.5;28.9;3.5;34.2;15.8;12.3;6.1;
2486;Zoetermeer;2e halfjaar 2022;560.0;175.0;225.0;210.0;20.0;155.0;90.0;50.0;15.0;;100.0;30.9;40.5;37.3;3.2;27.5;16.4;8.8;2.3;
2487;Zoetermeer;2022;1130.0;355.0;415.0;375.0;40.0;350.0;180.0;120.0;45.0;10.0;100.0;31.4;36.7;33.2;3.5;30.9;16.1;10.6;4.2;1.0
2488;Zoetermeer;1e halfjaar 2023;455.0;135.0;195.0;175.0;20.0;125.0;70.0;40.0;15.0;;100.0;29.7;42.9;38.5;4.4;27.5;15.4;8.8;3.3;
2489;Zoetermeer;2e halfjaar 2023;460.0;125.0;185.0;175.0;15.0;120.0;60.0;50.0;10.0;25.0;100.0;27.2;40.2;38.0;3.3;26.1;13.0;10.9;2.2;5.4
2490;Zoetermeer;2023;915.0;260.0;380.0;350.0;30.0;250.0;130.0;90.0;25.0;30.0;100.0;28.4;41.5;38.3;3.3;27.3;14.2;9.8;2.7;3.3
2491;Zoetermeer;1e halfjaar 2024;510.0;140.0;180.0;170.0;10.0;145.0;80.0;45.0;20.0;45.0;100.0;27.5;35.3;33.3;2.0;28.4;15.7;8.8;3.9;8.8
2492;Zoeterwoude;1e halfjaar 2022;25.0;10.0;10.0;10.0;;10.0;;;;;100.0;40.0;40.0;40.0;;40.0;;;;
2493;Zoeterwoude;2e halfjaar 2022;20.0;;;;;10.0;;;;;100.0;;;;;57.1;;;;
2494;Zoeterwoude;2022;50.0;15.0;10.0;10.0;;20.0;;10.0;;;100.0;31.3;25.0;25.0;;43.8;;20.8;;
2495;Zoeterwoude;1e halfjaar 2023;20.0;10.0;10.0;10.0;;;;;;;100.0;50.0;50.0;50.0;;;;;;
2496;Zoeterwoude;2e halfjaar 2023;30.0;10.0;;;;10.0;;;;;100.0;33.3;;;;33.3;;;;
2497;Zoeterwoude;2023;50.0;20.0;15.0;15.0;;15.0;;;;;100.0;40.0;30.0;30.0;;30.0;;;;
2498;Zoeterwoude;1e halfjaar 2024;10.0;;;;;;;;;;100.0;;;;;;;;;
2499;Zuidplas;1e halfjaar 2022;195.0;70.0;65.0;60.0;;60.0;15.0;30.0;15.0;;100.0;35.9;33.3;30.8;;30.8;7.7;15.4;7.7;
2500;Zuidplas;2e halfjaar 2022;180.0;60.0;60.0;60.0;;55.0;20.0;25.0;10.0;;100.0;33.7;34.8;32.6;;30.3;11.2;14.0;5.1;
2501;Zuidplas;2022;370.0;130.0;125.0;120.0;;110.0;35.0;55.0;20.0;;100.0;35.6;33.7;32.3;;30.2;9.4;14.8;5.9;
2502;Zuidplas;1e halfjaar 2023;170.0;55.0;60.0;55.0;;55.0;20.0;25.0;;;100.0;32.4;35.3;32.4;;32.4;11.8;14.7;;
2503;Zuidplas;2e halfjaar 2023;180.0;60.0;75.0;70.0;;50.0;15.0;25.0;10.0;;100.0;33.3;41.7;38.9;;27.8;8.3;13.9;5.6;
2504;Zuidplas;2023;350.0;115.0;130.0;125.0;;100.0;35.0;50.0;15.0;;100.0;32.9;37.1;35.7;;28.6;10.0;14.3;4.3;
2505;Zuidplas;1e halfjaar 2024;180.0;60.0;75.0;75.0;;40.0;15.0;20.0;;;100.0;33.3;41.7;41.7;;22.2;8.3;11.1;;
2506;Zundert;1e halfjaar 2022;70.0;15.0;25.0;20.0;;25.0;20.0;;;;100.0;21.4;35.7;28.6;;35.7;28.6;;;
2507;Zundert;2e halfjaar 2022;50.0;10.0;20.0;20.0;;15.0;10.0;;;;100.0;22.9;41.7;37.5;;27.1;18.8;;;
2508;Zundert;2022;115.0;25.0;45.0;40.0;;40.0;25.0;10.0;;;100.0;22.2;37.6;34.2;;34.2;23.1;8.5;;
2509;Zundert;1e halfjaar 2023;85.0;20.0;20.0;15.0;;45.0;20.0;20.0;;;100.0;23.5;23.5;17.6;;52.9;23.5;23.5;;
2510;Zundert;2e halfjaar 2023;60.0;15.0;25.0;20.0;;15.0;;10.0;;;100.0;25.0;41.7;33.3;;25.0;;16.7;;
2511;Zundert;2023;145.0;35.0;45.0;35.0;;60.0;30.0;30.0;;;100.0;24.1;31.0;24.1;;41.4;20.7;20.7;;
2512;Zundert;1e halfjaar 2024;55.0;20.0;25.0;20.0;;10.0;10.0;;;;100.0;36.4;45.5;36.4;;18.2;18.2;;;
2513;Zutphen;1e halfjaar 2022;115.0;60.0;30.0;20.0;;30.0;;15.0;10.0;;100.0;52.2;26.1;17.4;;26.1;;13.0;8.7;
2514;Zutphen;2e halfjaar 2022;140.0;65.0;35.0;30.0;;35.0;10.0;20.0;;;100.0;47.8;25.4;21.7;;25.4;6.5;15.9;;
2515;Zutphen;2022;255.0;125.0;65.0;50.0;10.0;65.0;15.0;40.0;10.0;;100.0;49.0;24.7;20.4;4.3;25.1;5.1;15.3;4.7;
2516;Zutphen;1e halfjaar 2023;125.0;55.0;35.0;25.0;10.0;35.0;;10.0;15.0;;100.0;44.0;28.0;20.0;8.0;28.0;;8.0;12.0;
2517;Zutphen;2e halfjaar 2023;110.0;45.0;30.0;25.0;;35.0;;15.0;10.0;;100.0;40.9;27.3;22.7;;31.8;;13.6;9.1;
2518;Zutphen;2023;235.0;105.0;65.0;50.0;15.0;65.0;10.0;30.0;30.0;;100.0;44.7;27.7;21.3;6.4;27.7;4.3;12.8;12.8;
2519;Zutphen;1e halfjaar 2024;110.0;40.0;35.0;30.0;;35.0;;25.0;;;100.0;36.4;31.8;27.3;;31.8;;22.7;;
2520;Zwartewaterland;1e halfjaar 2022;30.0;15.0;10.0;10.0;;;;;;;100.0;50.0;33.3;33.3;;;;;;
2521;Zwartewaterland;2e halfjaar 2022;45.0;15.0;15.0;15.0;;15.0;10.0;;;;100.0;35.6;33.3;33.3;;31.1;20.0;;;
2522;Zwartewaterland;2022;75.0;30.0;25.0;25.0;;15.0;10.0;;;;100.0;41.1;35.6;31.5;;23.3;15.1;;;
2523;Zwartewaterland;1e halfjaar 2023;40.0;15.0;15.0;10.0;;10.0;;;;;100.0;37.5;37.5;25.0;;25.0;;;;
2524;Zwartewaterland;2e halfjaar 2023;30.0;15.0;;;;;;;;;100.0;50.0;;;;;;;;
2525;Zwartewaterland;2023;65.0;35.0;20.0;20.0;;15.0;;;;;100.0;53.8;30.8;30.8;;23.1;;;;
2526;Zwartewaterland;1e halfjaar 2024;45.0;25.0;15.0;10.0;;;;;;;100.0;55.6;33.3;22.2;;;;;;
2527;Zwijndrecht;1e halfjaar 2022;240.0;55.0;95.0;85.0;10.0;85.0;30.0;45.0;10.0;;100.0;22.9;39.6;35.4;4.2;35.4;12.5;18.8;4.2;
2528;Zwijndrecht;2e halfjaar 2022;245.0;75.0;120.0;110.0;10.0;55.0;25.0;25.0;;;100.0;30.0;47.8;43.7;4.0;21.5;9.3;9.7;;
2529;Zwijndrecht;2022;485.0;130.0;215.0;195.0;20.0;140.0;55.0;70.0;15.0;;100.0;26.5;44.0;39.9;4.1;28.6;11.3;14.2;3.1;
2530;Zwijndrecht;1e halfjaar 2023;285.0;75.0;120.0;110.0;10.0;85.0;25.0;55.0;10.0;;100.0;26.3;42.1;38.6;3.5;29.8;8.8;19.3;3.5;
2531;Zwijndrecht;2e halfjaar 2023;305.0;80.0;125.0;120.0;;95.0;45.0;40.0;15.0;;100.0;26.2;41.0;39.3;;31.1;14.8;13.1;4.9;
2532;Zwijndrecht;2023;585.0;160.0;245.0;230.0;15.0;185.0;70.0;95.0;20.0;;100.0;27.4;41.9;39.3;2.6;31.6;12.0;16.2;3.4;
2533;Zwijndrecht;1e halfjaar 2024;300.0;95.0;130.0;120.0;10.0;80.0;30.0;40.0;10.0;;100.0;31.7;43.3;40.0;3.3;26.7;10.0;13.3;3.3;
2534;Zwolle;1e halfjaar 2022;335.0;120.0;135.0;125.0;10.0;80.0;40.0;25.0;15.0;;100.0;35.8;40.3;37.3;3.0;23.9;11.9;7.5;4.5;
2535;Zwolle;2e halfjaar 2022;315.0;135.0;120.0;110.0;10.0;60.0;25.0;25.0;15.0;;100.0;42.4;37.3;34.8;2.5;19.6;8.2;7.3;4.1;
2536;Zwolle;2022;650.0;255.0;250.0;235.0;20.0;145.0;65.0;50.0;30.0;;100.0;39.0;38.7;35.9;2.8;21.9;10.0;7.7;4.3;
2537;Zwolle;1e halfjaar 2023;375.0;165.0;115.0;105.0;10.0;90.0;40.0;35.0;20.0;;100.0;44.0;30.7;28.0;2.7;24.0;10.7;9.3;5.3;
2538;Zwolle;2e halfjaar 2023;355.0;125.0;150.0;135.0;15.0;75.0;40.0;25.0;15.0;;100.0;35.2;42.3;38.0;4.2;21.1;11.3;7.0;4.2;
2539;Zwolle;2023;730.0;295.0;265.0;240.0;25.0;170.0;80.0;60.0;35.0;;100.0;40.4;36.3;32.9;3.4;23.3;11.0;8.2;4.8;
2540;Zwolle;1e halfjaar 2024;405.0;140.0;155.0;135.0;20.0;115.0;65.0;30.0;15.0;;100.0;34.6;38.3;33.3;4.9;28.4;16.0;7.4;3.7;
2541;Amsterdam-Amstelland (VT);1e halfjaar 2022;5010.0;1745.0;1805.0;1550.0;255.0;1460.0;465.0;575.0;415.0;;100.0;34.8;36.0;30.9;5.1;29.1;9.3;11.5;8.3;
2542;Amsterdam-Amstelland (VT);2e halfjaar 2022;5170.0;1675.0;1865.0;1615.0;250.0;1630.0;575.0;620.0;435.0;;100.0;32.4;36.1;31.2;4.9;31.5;11.1;12.0;8.4;
2543;Amsterdam-Amstelland (VT);2022;10185.0;3420.0;3670.0;3165.0;505.0;3090.0;1040.0;1205.0;845.0;;100.0;33.6;36.0;31.1;5.0;30.3;10.2;11.8;8.3;
2544;Amsterdam-Amstelland (VT);1e halfjaar 2023;5430.0;1800.0;1840.0;1585.0;255.0;1770.0;745.0;645.0;380.0;20.0;100.0;33.1;33.9;29.2;4.7;32.6;13.7;11.9;7.0;0.4
2545;Amsterdam-Amstelland (VT);2e halfjaar 2023;5145.0;1610.0;1760.0;1530.0;230.0;1755.0;850.0;530.0;375.0;20.0;100.0;31.3;34.2;29.7;4.5;34.1;16.5;10.3;7.3;0.4
2546;Amsterdam-Amstelland (VT);2023;10580.0;3410.0;3610.0;3125.0;485.0;3530.0;1595.0;1180.0;755.0;30.0;100.0;32.2;34.1;29.5;4.6;33.4;15.1;11.2;7.1;0.3
2547;Amsterdam-Amstelland (VT);1e halfjaar 2024;4870.0;1535.0;1540.0;1345.0;190.0;1795.0;895.0;540.0;360.0;;100.0;31.5;31.6;27.6;3.9;36.9;18.4;11.1;7.4;
2548;Brabant Noordoost (VT);1e halfjaar 2022;1720.0;625.0;610.0;560.0;55.0;480.0;170.0;185.0;125.0;;100.0;36.3;35.5;32.6;3.2;27.9;9.9;10.8;7.3;
2549;Brabant Noordoost (VT);2e halfjaar 2022;1780.0;640.0;645.0;580.0;60.0;500.0;175.0;190.0;135.0;;100.0;35.8;36.1;32.6;3.5;28.1;9.9;10.6;7.6;
2550;Brabant Noordoost (VT);2022;3500.0;1260.0;1255.0;1140.0;115.0;980.0;345.0;375.0;265.0;;100.0;36.0;35.9;32.6;3.3;28.0;9.9;10.7;7.5;
2551;Brabant Noordoost (VT);1e halfjaar 2023;;;;;;;;;;;;;;;;;;;;
2552;Brabant Noordoost (VT);2e halfjaar 2023;;;;;;;;;;;;;;;;;;;;
2553;Brabant Noordoost (VT);2023;;;;;;;;;;;;;;;;;;;;
2554;Brabant Noordoost (VT);1e halfjaar 2024;;;;;;;;;;;;;;;;;;;;
2555;Drenthe (VT);1e halfjaar 2022;910.0;360.0;310.0;275.0;35.0;225.0;110.0;75.0;40.0;15.0;100.0;39.6;34.1;30.2;3.8;24.7;12.1;8.2;4.4;1.6
2556;Drenthe (VT);2e halfjaar 2022;890.0;350.0;295.0;250.0;45.0;230.0;110.0;60.0;60.0;15.0;100.0;39.6;33.2;28.4;4.8;25.7;12.3;6.6;6.8;1.5
2557;Drenthe (VT);2022;1795.0;715.0;605.0;525.0;80.0;450.0;220.0;135.0;100.0;25.0;100.0;39.7;33.7;29.3;4.4;25.2;12.2;7.4;5.6;1.4
2558;Drenthe (VT);1e halfjaar 2023;980.0;400.0;315.0;275.0;35.0;245.0;135.0;70.0;40.0;20.0;100.0;40.8;32.1;28.1;3.6;25.0;13.8;7.1;4.1;2.0
2559;Drenthe (VT);2e halfjaar 2023;925.0;385.0;295.0;245.0;45.0;235.0;140.0;55.0;40.0;15.0;100.0;41.6;31.9;26.5;4.9;25.4;15.1;5.9;4.3;1.6
2560;Drenthe (VT);2023;1905.0;785.0;610.0;525.0;85.0;480.0;275.0;125.0;80.0;30.0;100.0;41.2;32.0;27.6;4.5;25.2;14.4;6.6;4.2;1.6
2561;Drenthe (VT);1e halfjaar 2024;980.0;395.0;300.0;260.0;35.0;265.0;170.0;60.0;35.0;20.0;100.0;40.3;30.6;26.5;3.6;27.0;17.3;6.1;3.6;2.0
2562;Flevoland (VT);1e halfjaar 2022;2570.0;795.0;820.0;745.0;75.0;950.0;250.0;335.0;360.0;;100.0;30.9;31.9;29.0;2.9;37.0;9.7;13.0;14.0;
2563;Flevoland (VT);2e halfjaar 2022;2710.0;805.0;930.0;850.0;85.0;970.0;310.0;300.0;355.0;;100.0;29.8;34.4;31.3;3.1;35.8;11.5;11.1;13.1;
2564;Flevoland (VT);2022;5280.0;1605.0;1755.0;1600.0;155.0;1915.0;565.0;645.0;710.0;;100.0;30.4;33.3;30.3;3.0;36.3;10.7;12.2;13.4;
2565;Flevoland (VT);1e halfjaar 2023;3115.0;960.0;970.0;880.0;95.0;1175.0;395.0;405.0;375.0;;100.0;30.8;31.1;28.3;3.0;37.7;12.7;13.0;12.0;
2566;Flevoland (VT);2e halfjaar 2023;2845.0;805.0;970.0;885.0;90.0;1060.0;390.0;370.0;300.0;10.0;100.0;28.3;34.1;31.1;3.2;37.3;13.7;13.0;10.5;0.4
2567;Flevoland (VT);2023;5955.0;1765.0;1950.0;1770.0;180.0;2235.0;785.0;795.0;650.0;10.0;100.0;29.6;32.7;29.7;3.0;37.5;13.2;13.4;10.9;0.2
2568;Flevoland (VT);1e halfjaar 2024;2760.0;750.0;960.0;890.0;70.0;1040.0;365.0;405.0;265.0;10.0;100.0;27.2;34.8;32.2;2.5;37.7;13.2;14.7;9.6;0.4
2569;Friesland (VT);1e halfjaar 2022;2280.0;810.0;865.0;750.0;115.0;550.0;220.0;190.0;145.0;60.0;100.0;35.5;37.9;32.9;5.0;24.1;9.6;8.3;6.4;2.6
2570;Friesland (VT);2e halfjaar 2022;2230.0;700.0;865.0;750.0;115.0;565.0;195.0;210.0;165.0;95.0;100.0;31.4;38.8;33.6;5.3;25.4;8.7;9.4;7.4;4.4
2571;Friesland (VT);2022;4510.0;1510.0;1730.0;1500.0;230.0;1120.0;415.0;400.0;305.0;150.0;100.0;33.5;38.4;33.3;5.1;24.8;9.2;8.9;6.8;3.3
2572;Friesland (VT);1e halfjaar 2023;2145.0;725.0;820.0;685.0;135.0;535.0;185.0;195.0;155.0;65.0;100.0;33.8;38.2;31.9;6.3;24.9;8.6;9.1;7.2;3.0
2573;Friesland (VT);2e halfjaar 2023;2080.0;645.0;770.0;660.0;110.0;565.0;195.0;205.0;170.0;95.0;100.0;31.0;37.0;31.7;5.3;27.2;9.4;9.9;8.2;4.6
2574;Friesland (VT);2023;4225.0;1375.0;1595.0;1350.0;245.0;1100.0;375.0;405.0;320.0;155.0;100.0;32.5;37.8;32.0;5.8;26.0;8.9;9.6;7.6;3.7
2575;Friesland (VT);1e halfjaar 2024;2055.0;680.0;740.0;620.0;120.0;545.0;190.0;185.0;170.0;90.0;100.0;33.1;36.0;30.2;5.8;26.5;9.2;9.0;8.3;4.4
2576;Gelderland-Midden (VT);1e halfjaar 2022;1520.0;615.0;585.0;515.0;70.0;295.0;160.0;90.0;50.0;20.0;100.0;40.5;38.5;33.9;4.6;19.4;10.5;5.9;3.3;1.3
2577;Gelderland-Midden (VT);2e halfjaar 2022;1500.0;595.0;610.0;540.0;70.0;260.0;120.0;75.0;70.0;30.0;100.0;39.7;40.8;36.0;4.8;17.4;7.9;4.9;4.6;2.1
2578;Gelderland-Midden (VT);2022;3020.0;1215.0;1200.0;1055.0;145.0;560.0;275.0;165.0;120.0;50.0;100.0;40.2;39.7;34.9;4.8;18.5;9.1;5.4;3.9;1.6
2579;Gelderland-Midden (VT);1e halfjaar 2023;1455.0;615.0;540.0;475.0;65.0;285.0;145.0;75.0;65.0;10.0;100.0;42.3;37.1;32.6;4.5;19.6;10.0;5.2;4.5;0.7
2580;Gelderland-Midden (VT);2e halfjaar 2023;1610.0;635.0;610.0;540.0;75.0;345.0;175.0;100.0;70.0;15.0;100.0;39.4;37.9;33.5;4.7;21.4;10.9;6.2;4.3;0.9
2581;Gelderland-Midden (VT);2023;3065.0;1255.0;1155.0;1015.0;140.0;630.0;320.0;175.0;135.0;20.0;100.0;40.9;37.7;33.1;4.6;20.6;10.4;5.7;4.4;0.7
2582;Gelderland-Midden (VT);1e halfjaar 2024;1530.0;670.0;545.0;485.0;65.0;310.0;140.0;95.0;80.0;;100.0;43.8;35.6;31.7;4.2;20.3;9.2;6.2;5.2;
2583;Gelderland-Zuid (VT);1e halfjaar 2022;1455.0;585.0;485.0;420.0;65.0;375.0;160.0;125.0;90.0;10.0;100.0;40.2;33.3;28.9;4.5;25.8;11.0;8.6;6.2;0.7
2584;Gelderland-Zuid (VT);2e halfjaar 2022;1455.0;565.0;500.0;395.0;105.0;375.0;190.0;100.0;85.0;20.0;100.0;38.8;34.3;27.2;7.1;25.6;13.0;6.7;5.9;1.3
2585;Gelderland-Zuid (VT);2022;2910.0;1150.0;985.0;815.0;170.0;750.0;350.0;225.0;175.0;30.0;100.0;39.5;33.8;28.0;5.8;25.7;12.0;7.7;6.1;1.0
2586;Gelderland-Zuid (VT);1e halfjaar 2023;1430.0;545.0;485.0;415.0;70.0;370.0;205.0;105.0;60.0;30.0;100.0;38.1;33.9;29.0;4.9;25.9;14.3;7.3;4.2;2.1
2587;Gelderland-Zuid (VT);2e halfjaar 2023;1275.0;460.0;410.0;350.0;55.0;380.0;225.0;100.0;55.0;25.0;100.0;36.1;32.2;27.5;4.3;29.8;17.6;7.8;4.3;2.0
2588;Gelderland-Zuid (VT);2023;2700.0;1020.0;895.0;765.0;130.0;750.0;430.0;205.0;115.0;35.0;100.0;37.8;33.1;28.3;4.8;27.8;15.9;7.6;4.3;1.3
2589;Gelderland-Zuid (VT);1e halfjaar 2024;1460.0;535.0;450.0;370.0;80.0;435.0;255.0;110.0;70.0;40.0;100.0;36.6;30.8;25.3;5.5;29.8;17.5;7.5;4.8;2.7
2590;Gooi en Vechtstreek (VT);1e halfjaar 2022;510.0;260.0;105.0;90.0;15.0;140.0;45.0;50.0;45.0;;100.0;51.0;20.6;17.6;2.9;27.5;8.8;9.8;8.8;
2591;Gooi en Vechtstreek (VT);2e halfjaar 2022;600.0;240.0;180.0;155.0;20.0;180.0;35.0;80.0;65.0;;100.0;40.2;29.7;26.2;3.5;30.2;6.0;13.2;11.0;
2592;Gooi en Vechtstreek (VT);2022;1110.0;505.0;285.0;250.0;35.0;320.0;80.0;130.0;115.0;;100.0;45.4;25.6;22.5;3.2;29.0;7.3;11.5;10.2;
2593;Gooi en Vechtstreek (VT);1e halfjaar 2023;575.0;225.0;165.0;145.0;20.0;180.0;55.0;60.0;65.0;;100.0;39.1;28.7;25.2;3.5;31.3;9.6;10.4;11.3;
2594;Gooi en Vechtstreek (VT);2e halfjaar 2023;510.0;215.0;150.0;130.0;20.0;145.0;45.0;50.0;50.0;;100.0;42.2;29.4;25.5;3.9;28.4;8.8;9.8;9.8;
2595;Gooi en Vechtstreek (VT);2023;1085.0;440.0;315.0;275.0;40.0;325.0;100.0;115.0;115.0;;100.0;40.6;29.0;25.3;3.7;30.0;9.2;10.6;10.6;
2596;Gooi en Vechtstreek (VT);1e halfjaar 2024;635.0;270.0;195.0;180.0;15.0;170.0;65.0;40.0;65.0;;100.0;42.5;30.7;28.3;2.4;26.8;10.2;6.3;10.2;
2597;Groningen (VT);1e halfjaar 2022;1975.0;680.0;870.0;750.0;120.0;365.0;255.0;105.0;10.0;55.0;100.0;34.4;44.1;38.0;6.1;18.5;12.9;5.3;0.5;2.8
2598;Groningen (VT);2e halfjaar 2022;2055.0;645.0;970.0;810.0;160.0;330.0;215.0;105.0;10.0;110.0;100.0;31.5;47.2;39.5;7.7;16.0;10.5;5.0;0.5;5.3
