ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
86;A-U Alle economische activiteiten;2012 2e kwartaal;91138.0;80969.0;72708.0;63587.0;18430.0;17382.0;90520.0;1.5;0.6;1.6;15.4;12.3;15.3;38.5;30.7;38.2;2.4;1.5;2.5;1.7;0.7;1.8;5929;2370;-0.9;-0.1;7959;4196;3763;-0.6;-1.1;0.0
87;A-U Alle economische activiteiten;2012 3e kwartaal;74497.0;81101.0;57809.0;63755.0;16688.0;17346.0;74000.0;1.4;0.8;1.6;12.6;9.8;12.5;31.4;24.4;31.2;2.4;1.8;2.6;4.6;3.9;4.7;5929;2370;-1.0;-3.0;7922;4175;3747;-0.9;-1.5;-0.2
88;A-U Alle economische activiteiten;2012 4e kwartaal;82433.0;81256.0;64910.0;63542.0;17523.0;17714.0;81822.0;1.0;0.1;0.9;14.0;11.1;13.9;31.9;25.1;31.7;2.5;1.7;2.4;4.4;3.5;4.3;5868;2584;-1.5;-3.3;7866;4133;3733;-1.0;-1.6;-0.3
89;A-U Alle economische activiteiten;2012;323867.0;;254388.0;;69479.0;;321750.0;1.3;0.6;1.4;54.9;43.1;54.6;32.5;25.5;32.3;2.3;1.6;2.4;2.7;1.9;2.8;5898;9976;-1.0;-1.3;7900;4161;3740;-0.7;-1.2;-0.1
90;A-U Alle economische activiteiten;2013 1e kwartaal;76766.0;81461.0;59294.0;63788.0;17472.0;17673.0;76594.0;1.3;0.6;1.6;13.3;10.3;13.2;30.1;23.3;30.0;2.7;2.0;3.0;5.4;4.6;5.7;5782;2550;-1.4;-3.9;7730;4052;3678;-1.6;-2.1;-1.0
91;A-U Alle economische activiteiten;2013 2e kwartaal;91331.0;81285.0;72774.0;63763.0;18557.0;17522.0;90999.0;0.2;0.1;0.5;15.6;12.5;15.6;38.6;30.8;38.5;1.8;1.7;2.1;0.5;0.4;0.8;5838;2363;-1.5;-0.3;7816;4104;3711;-1.8;-2.2;-1.4
92;A-U Alle economische activiteiten;2013 3e kwartaal;74681.0;81247.0;57760.0;63661.0;16921.0;17586.0;74504.0;0.2;-0.1;0.7;12.9;9.9;12.8;31.6;24.5;31.5;2.3;1.9;2.7;0.6;0.3;1.0;5811;2361;-2.0;-0.4;7767;4085;3682;-2.0;-2.2;-1.7
93;A-U Alle economische activiteiten;2013 4e kwartaal;81898.0;80608.0;65441.0;64012.0;16457.0;16596.0;81636.0;-0.6;0.8;-0.2;14.2;11.3;14.1;31.7;25.3;31.6;0.9;2.4;1.3;-0.6;0.9;-0.2;5780;2582;-1.5;0.0;7733;4061;3672;-1.7;-1.7;-1.7
94;A-U Alle economische activiteiten;2013;324676.0;;255269.0;;69407.0;;323733.0;0.3;0.3;0.6;56.0;44.0;55.8;32.9;25.9;32.8;1.9;2.0;2.3;1.5;1.6;1.8;5803;9856;-1.6;-1.2;7761;4076;3686;-1.8;-2.0;-1.4
95;A-U Alle economische activiteiten;2014 1e kwartaal;76665.0;81391.0;58958.0;63402.0;17707.0;17989.0;76619.0;-0.1;-0.6;0.0;13.5;10.4;13.5;30.1;23.1;30.1;1.4;0.9;1.6;0.0;-0.5;0.1;5696;2547;-1.5;-0.1;7624;3997;3628;-1.4;-1.4;-1.4
96;A-U Alle economische activiteiten;2014 2e kwartaal;91592.0;81665.0;72346.0;63502.0;19246.0;18163.0;91428.0;0.3;-0.6;0.5;15.8;12.5;15.8;39.1;30.9;39.0;1.1;0.2;1.3;1.1;0.2;1.3;5790;2344;-0.8;-0.8;7757;4072;3685;-0.8;-0.8;-0.7
97;A-U Alle economische activiteiten;2014 3e kwartaal;75592.0;82150.0;57951.0;63775.0;17641.0;18375.0;75480.0;1.2;0.3;1.3;13.0;10.0;13.0;31.6;24.2;31.6;1.5;0.6;1.5;0.0;-0.9;0.0;5798;2391;-0.2;1.3;7751;4074;3677;-0.2;-0.3;-0.1
98;A-U Alle economische activiteiten;2014 4e kwartaal;84317.0;82903.0;65663.0;64275.0;18654.0;18628.0;84245.0;3.0;0.3;3.2;14.6;11.3;14.5;32.6;25.4;32.6;2.8;0.2;3.0;2.8;0.2;3.0;5790;2587;0.2;0.2;7751;4071;3680;0.2;0.2;0.2
99;A-U Alle economische activiteiten;2014;328166.0;;254918.0;;73248.0;;327772.0;1.1;-0.1;1.2;56.9;44.2;56.8;33.3;25.8;33.2;1.7;0.5;1.8;0.9;-0.3;1.1;5769;9870;-0.6;0.1;7721;4053;3668;-0.5;-0.5;-0.5
100;A-U Alle economische activiteiten;2015 1e kwartaal;77141.0;81928.0;60213.0;64669.0;16928.0;17259.0;76969.0;0.6;2.1;0.4;13.5;10.5;13.4;30.4;23.7;30.3;0.1;1.6;-0.1;0.9;2.4;0.7;5727;2541;0.5;-0.3;7677;4027;3650;0.7;0.8;0.6
101;A-U Alle economische activiteiten;2015 2e kwartaal;92236.0;82361.0;73949.0;65007.0;18287.0;17354.0;91969.0;0.7;2.2;0.6;15.8;12.7;15.8;39.5;31.7;39.4;0.0;1.5;-0.1;1.1;2.6;1.0;5830;2335;0.7;-0.4;7826;4116;3710;0.9;1.1;0.7
102;A-U Alle economische activiteiten;2015 3e kwartaal;76254.0;82748.0;59535.0;65402.0;16719.0;17346.0;76026.0;0.9;2.7;0.7;13.0;10.2;13.0;32.1;25.1;32.0;-0.1;1.8;-0.2;1.6;3.4;1.4;5852;2375;0.9;-0.7;7833;4124;3709;1.1;1.2;0.9
103;A-U Alle economische activiteiten;2015 4e kwartaal;84636.0;83192.0;66993.0;65638.0;17643.0;17554.0;84550.0;0.4;2.0;0.4;14.4;11.4;14.4;31.7;25.1;31.7;-1.0;0.6;-1.0;-2.6;-1.0;-2.6;5869;2667;1.4;3.1;7857;4133;3724;1.4;1.5;1.2
104;A-U Alle economische activiteiten;2015;330267.0;;260690.0;;69577.0;;329514.0;0.6;2.3;0.5;56.7;44.8;56.6;33.3;26.3;33.2;-0.2;1.4;-0.4;0.1;1.8;0.0;5820;9918;0.9;0.5;7799;4100;3698;1.0;1.2;0.8
105;A-U Alle economische activiteiten;2016 1e kwartaal;79254.0;84146.0;61937.0;66459.0;17317.0;17687.0;79015.0;2.8;2.9;2.7;13.6;10.6;13.6;30.9;24.1;30.8;1.2;1.3;1.1;1.7;1.8;1.6;5816;2567;1.6;1.0;7759;4078;3680;1.1;1.3;0.8
106;A-U Alle economische activiteiten;2016 2e kwartaal;94895.0;84855.0;76055.0;66982.0;18840.0;17873.0;94463.0;2.9;2.8;2.7;16.0;12.8;15.9;38.3;30.7;38.1;1.0;1.0;0.9;-3.0;-3.0;-3.2;5936;2476;1.8;6.0;7934;4175;3759;1.4;1.4;1.3
107;A-U Alle economische activiteiten;2016 3e kwartaal;78938.0;85560.0;61663.0;67597.0;17275.0;17963.0;78596.0;3.5;3.6;3.4;13.2;10.3;13.2;32.7;25.5;32.6;1.5;1.5;1.4;1.9;1.9;1.7;5970;2414;2.0;1.6;7956;4189;3767;1.6;1.6;1.6
108;A-U Alle economische activiteiten;2016 4e kwartaal;87499.0;86016.0;69150.0;67800.0;18349.0;18216.0;87168.0;3.4;3.2;3.1;14.6;11.5;14.5;32.6;25.8;32.5;1.2;1.1;0.9;2.8;2.6;2.5;5994;2683;2.1;0.6;7995;4206;3789;1.8;1.8;1.7
109;A-U Alle economische activiteiten;2016;340586.0;;268805.0;;71781.0;;339242.0;3.1;3.1;3.0;57.4;45.3;57.2;33.6;26.5;33.5;1.2;1.2;1.1;0.9;0.9;0.7;5929;10140;1.9;2.2;7911;4162;3749;1.4;1.5;1.4
110;A-U Alle economische activiteiten;2017 1e kwartaal;81653.0;86619.0;63850.0;68435.0;17803.0;18184.0;81322.0;3.0;3.1;2.9;13.8;10.8;13.7;30.3;23.7;30.1;0.9;1.0;0.8;-2.0;-1.9;-2.1;5938;2698;2.1;5.1;7946;4174;3772;2.4;2.3;2.5
111;A-U Alle economische activiteiten;2017 2e kwartaal;98057.0;87829.0;78599.0;69352.0;19458.0;18477.0;97575.0;3.3;3.4;3.3;16.1;12.9;16.0;39.1;31.3;38.9;0.8;0.8;0.8;2.0;2.0;2.0;6086;2508;2.5;1.3;8128;4273;3854;2.4;2.4;2.5
112;A-U Alle economische activiteiten;2017 3e kwartaal;81802.0;88591.0;63862.0;69899.0;17940.0;18692.0;81331.0;3.6;3.6;3.5;13.3;10.4;13.3;33.0;25.8;32.9;0.9;0.8;0.7;1.0;1.0;0.9;6132;2476;2.7;2.6;8167;4297;3870;2.6;2.6;2.7
113;A-U Alle economische activiteiten;2017 4e kwartaal;91306.0;89788.0;72162.0;70781.0;19144.0;19007.0;90914.0;4.3;4.4;4.3;14.8;11.7;14.8;33.7;26.7;33.6;1.5;1.5;1.4;3.4;3.4;3.4;6163;2707;2.8;0.9;8226;4324;3903;2.9;2.8;3.0
114;A-U Alle economische activiteiten;2017;352818.0;;278473.0;;74345.0;;351142.0;3.6;3.6;3.5;58.0;45.8;57.7;34.0;26.8;33.8;1.0;1.0;0.9;1.1;1.1;1.0;6081;10389;2.5;2.4;8117;4267;3850;2.6;2.5;2.7
115;A-U Alle economische activiteiten;2018 1e kwartaal;85763.0;90796.0;66537.0;71159.0;19226.0;19637.0;85436.0;5.0;4.2;5.1;14.0;10.8;13.9;31.3;24.3;31.2;1.7;0.9;1.7;3.4;2.6;3.4;6134;2741;3.3;1.6;8189;4297;3892;3.1;3.0;3.2
116;A-U Alle economische activiteiten;2018 2e kwartaal;102126.0;91651.0;81544.0;72108.0;20582.0;19543.0;101651.0;4.1;3.7;4.2;16.3;13.0;16.2;39.7;31.7;39.5;1.0;0.6;1.0;1.6;1.2;1.6;6278;2572;3.2;2.5;8361;4387;3974;2.9;2.7;3.1
117;A-U Alle economische activiteiten;2018 3e kwartaal;86137.0;93237.0;67061.0;73320.0;19076.0;19917.0;85695.0;5.3;5.0;5.4;13.6;10.6;13.6;33.8;26.3;33.7;2.2;1.9;2.2;2.4;2.1;2.5;6320;2546;3.1;2.8;8390;4401;3989;2.7;2.4;3.1
118;A-U Alle economische activiteiten;2018 4e kwartaal;95814.0;94186.0;75493.0;74041.0;20321.0;20145.0;95406.0;4.9;4.6;4.9;15.1;11.9;15.0;33.9;26.7;33.7;2.0;1.7;2.0;0.4;0.1;0.4;6341;2828;2.9;4.5;8446;4427;4019;2.7;2.4;3.0
119;A-U Alle economische activiteiten;2018;369840.0;;290635.0;;79205.0;;368188.0;4.8;4.4;4.9;59.0;46.4;58.7;34.6;27.2;34.5;1.7;1.2;1.7;1.9;1.5;1.9;6269;10686;3.1;2.9;8347;4379;3969;2.8;2.6;3.1
120;A-U Alle economische activiteiten;2019 1e kwartaal;90512.0;95642.0;70259.0;74981.0;20253.0;20661.0;90087.0;5.5;5.6;5.4;14.4;11.1;14.3;32.4;25.1;32.2;2.7;2.7;2.6;3.5;3.6;3.4;6305;2794;2.8;1.9;8401;4397;4004;2.6;2.3;2.9
121;A-U Alle economische activiteiten;2019 2e kwartaal;107503.0;96714.0;85417.0;75753.0;22086.0;20961.0;106959.0;5.3;4.8;5.2;16.7;13.3;16.6;40.4;32.1;40.2;2.7;2.2;2.7;1.7;1.2;1.7;6434;2662;2.5;3.5;8560;4476;4084;2.4;2.0;2.8
122;A-U Alle economische activiteiten;2019 3e kwartaal;90167.0;97604.0;69849.0;76344.0;20318.0;21260.0;89715.0;4.7;4.1;4.7;14.0;10.8;13.9;34.1;26.4;33.9;2.5;2.0;2.5;0.8;0.2;0.8;6454;2645;2.1;3.9;8554;4471;4083;2.0;1.6;2.4
123;A-U Alle economische activiteiten;2019 4e kwartaal;100687.0;98895.0;78945.0;77355.0;21742.0;21540.0;100322.0;5.1;4.6;5.2;15.6;12.2;15.5;35.2;27.6;35.1;3.1;2.6;3.1;3.9;3.4;4.0;6465;2860;2.0;1.1;8592;4484;4108;1.7;1.3;2.2
124;A-U Alle economische activiteiten;2019;388869.0;;304470.0;;84399.0;;387083.0;5.1;4.8;5.1;60.6;47.5;60.3;35.5;27.8;35.3;2.7;2.4;2.7;2.5;2.1;2.5;6415;10961;2.3;2.6;8527;4457;4070;2.2;1.8;2.6
125;A-U Alle economische activiteiten;2020 1e kwartaal;95080.0;100275.0;73631.0;78453.0;21449.0;21822.0;94217.0;5.0;4.8;4.6;14.9;11.5;14.8;35.1;27.2;34.8;3.8;3.5;3.3;8.3;8.0;7.8;6382;2710;1.2;-3.0;8485;4418;4067;1.0;0.5;1.6
126;A-U Alle economische activiteiten;2020 2e kwartaal;109218.0;98578.0;86459.0;76977.0;22759.0;21601.0;103450.0;1.6;1.2;-3.3;17.2;13.6;16.3;42.5;33.6;40.2;3.1;2.7;-1.9;5.1;4.7;0.1;6341;2573;-1.4;-3.4;8309;4329;3980;-2.9;-3.3;-2.6
127;A-U Alle economische activiteiten;2020 3e kwartaal;92704.0;100338.0;71512.0;78093.0;21192.0;22245.0;90201.0;2.8;2.4;0.6;14.4;11.1;14.0;38.0;29.3;37.0;3.3;2.9;1.1;11.5;11.1;9.1;6422;2439;-0.5;-7.8;8440;4382;4058;-1.3;-2.0;-0.6
128;A-U Alle economische activiteiten;2020 4e kwartaal;105733.0;103539.0;83135.0;81130.0;22598.0;22409.0;101221.0;5.0;5.3;0.9;16.5;13.0;15.8;37.2;29.2;35.6;5.8;6.1;1.7;5.6;5.9;1.5;6416;2844;-0.8;-0.6;8441;4379;4061;-1.8;-2.3;-1.1
129;A-U Alle economische activiteiten;2020;402735.0;;314737.0;;87998.0;;389089.0;3.6;3.4;0.5;63.0;49.3;60.9;38.1;29.8;36.8;4.0;3.8;0.9;7.4;7.2;4.3;6390;10565;-0.4;-3.6;8419;4377;4042;-1.3;-1.8;-0.7
130;A-U Alle economische activiteiten;2021 1e kwartaal;96920.0;101948.0;75012.0;79727.0;21908.0;22221.0;92979.0;1.9;1.9;-1.3;15.2;11.8;14.6;34.7;26.8;33.2;2.1;2.1;-1.1;-1.2;-1.3;-4.4;6371;2797;-0.2;3.2;8328;4320;4008;-1.9;-2.2;-1.5
131;A-U Alle economische activiteiten;2021 2e kwartaal;114787.0;103892.0;90554.0;80885.0;24233.0;23007.0;111963.0;5.1;4.7;8.2;17.6;13.9;17.1;42.4;33.4;41.3;2.0;1.6;5.0;-0.2;-0.5;2.8;6535;2708;3.1;5.3;8572;4436;4136;3.2;2.5;3.9
132;A-U Alle economische activiteiten;2021 3e kwartaal;97728.0;105743.0;75754.0;82591.0;21974.0;23152.0;95883.0;5.4;5.9;6.3;14.8;11.4;14.5;38.8;30.0;38.0;2.3;2.8;3.1;1.9;2.4;2.8;6618;2522;3.0;3.4;8688;4491;4197;2.9;2.5;3.4
133;A-U Alle economische activiteiten;2021 4e kwartaal;109911.0;107755.0;86650.0;84746.0;23261.0;23009.0;107757.0;4.0;4.2;6.5;16.6;13.0;16.2;36.8;29.0;36.1;0.5;0.7;2.9;-0.9;-0.7;1.5;6640;2984;3.5;4.9;8758;4527;4230;3.8;3.4;4.2
134;A-U Alle economische activiteiten;2021;419346.0;;327970.0;;91376.0;;408582.0;4.1;4.2;5.0;64.1;50.1;62.5;38.1;29.8;37.1;1.7;1.8;2.6;-0.1;0.0;0.8;6542;11011;2.4;4.2;8588;4444;4143;2.0;1.5;2.5
135;A-U Alle economische activiteiten;2022 1e kwartaal;104842.0;109937.0;80542.0;85363.0;24300.0;24574.0;103207.0;8.2;7.4;11.0;15.8;12.1;15.5;34.9;26.8;34.4;3.7;3.0;6.5;0.8;0.0;3.4;6643;3002;4.3;7.3;8758;4521;4236;5.2;4.7;5.7
136;A-U Alle economische activiteiten;2022 2e kwartaal;122631.0;111265.0;96774.0;86660.0;25857.0;24605.0;122153.0;6.8;6.9;9.1;18.1;14.3;18.0;44.2;34.9;44.1;3.1;3.2;5.3;4.4;4.4;6.6;6769;2772;3.6;2.3;8948;4614;4335;4.4;4.0;4.8
137;A-U Alle economische activiteiten;2022 3e kwartaal;105585.0;114261.0;81735.0;88990.0;23850.0;25271.0;104969.0;8.0;7.9;9.5;15.5;12.0;15.5;40.4;31.3;40.2;5.3;5.1;6.7;4.3;4.2;5.7;6791;2611;2.6;3.5;8913;4603;4310;2.6;2.5;2.7
138;A-U Alle economische activiteiten;2022 4e kwartaal;118620.0;116319.0;92524.0;90615.0;26096.0;25704.0;118114.0;7.9;6.8;9.6;17.4;13.6;17.3;39.5;30.8;39.4;5.1;4.0;6.7;7.3;6.2;9.0;6819;3002;2.7;0.6;8976;4631;4345;2.5;2.3;2.7
139;A-U Alle economische activiteiten;2022;451678.0;;351575.0;;100103.0;;448443.0;7.7;7.2;9.8;66.9;52.0;66.4;39.7;30.9;39.4;4.3;3.8;6.3;4.2;3.7;6.1;6756;11387;3.3;3.4;8899;4593;4307;3.6;3.3;3.9
140;A-U Alle economische activiteiten;2023 1e kwartaal;113231.0;118400.0;87778.0;92804.0;25453.0;25596.0;112697.0;8.0;9.0;9.2;16.7;12.9;16.6;36.5;28.3;36.3;5.6;6.6;6.8;4.4;5.4;5.6;6791;3105;2.2;3.4;8929;4603;4326;2.0;1.8;2.1
141;A-U Alle economische activiteiten;2023 2e kwartaal;132257.0;120223.0;104998.0;94205.0;27259.0;26018.0;131673.0;7.9;8.5;7.8;19.2;15.2;19.1;47.0;37.3;46.8;5.8;6.4;5.8;6.3;6.9;6.3;6900;2812;1.9;1.5;9061;4669;4391;1.3;1.2;1.3
142;A-U Alle economische activiteiten;2023 3e kwartaal;113169.0;122579.0;88218.0;96037.0;24951.0;26542.0;112442.0;7.2;7.9;7.1;16.4;12.8;16.3;43.4;33.8;43.1;5.8;6.5;5.7;7.3;8.0;7.2;6882;2609;1.3;-0.1;9006;4646;4360;1.0;0.9;1.1
143;A-U Alle economische activiteiten;2023 4e kwartaal;127400.0;124838.0;99802.0;97718.0;27598.0;27120.0;127017.0;7.4;7.9;7.5;18.5;14.5;18.4;42.8;33.5;42.7;6.3;6.7;6.4;8.3;8.8;8.5;6892;2976;1.1;-0.9;9062;4680;4382;1.0;1.1;0.9
144;A-U Alle economische activiteiten;2023;486057.0;;380796.0;;105261.0;;483829.0;7.6;8.3;7.9;70.8;55.5;70.5;42.3;33.1;42.1;5.9;6.6;6.2;6.5;7.2;6.8;6866;11502;1.6;1.0;9015;4650;4365;1.3;1.2;1.3
145;A-U Alle economische activiteiten;2024 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;6851;3088;0.9;-0.5;9008;4654;4354;0.9;1.1;0.6
146;A Landbouw, bosbouw en visserij;1995 1e kwartaal;421.0;454.0;357.0;387.0;64.0;67.0;420.0;;;;6.4;5.4;6.4;13.9;11.8;13.9;;;;;;;66;30;;;97;68;29;;;
147;A Landbouw, bosbouw en visserij;1995 2e kwartaal;523.0;457.0;452.0;392.0;71.0;65.0;520.0;;;;6.9;5.9;6.8;18.2;15.7;18.1;;;;;;;76;29;;;112;79;33;;;
148;A Landbouw, bosbouw en visserij;1995 3e kwartaal;455.0;459.0;389.0;394.0;66.0;66.0;454.0;;;;5.4;4.6;5.4;12.2;10.4;12.2;;;;;;;84;37;;;124;87;37;;;
149;A Landbouw, bosbouw en visserij;1995 4e kwartaal;432.0;461.0;369.0;394.0;63.0;66.0;429.0;;;;6.0;5.1;5.9;14.1;12.1;14.0;;;;;;;73;31;;;107;75;32;;;
150;A Landbouw, bosbouw en visserij;1995;1831.0;;1567.0;;264.0;;1823.0;;;;24.5;21.0;24.4;14.4;12.3;14.4;;;;;;;75;127;;;110;77;33;;;
151;A Landbouw, bosbouw en visserij;1996 1e kwartaal;434.0;468.0;369.0;400.0;65.0;68.0;430.0;3.0;3.3;2.3;6.6;5.6;6.6;14.3;12.2;14.2;3.8;4.1;3.1;2.9;3.2;2.2;65;30;-0.7;0.1;98;68;29;0.5;0.3;0.7
152;A Landbouw, bosbouw en visserij;1996 2e kwartaal;542.0;474.0;468.0;406.0;74.0;68.0;535.0;3.6;3.5;2.8;7.1;6.1;7.0;18.6;16.1;18.4;3.2;3.2;2.5;2.4;2.4;1.7;76;29;0.3;1.1;114;80;34;1.5;1.4;1.8
153;A Landbouw, bosbouw en visserij;1996 3e kwartaal;472.0;477.0;403.0;408.0;69.0;69.0;468.0;3.7;3.6;3.0;5.6;4.8;5.6;12.5;10.7;12.4;3.4;3.3;2.8;2.6;2.5;2.0;84;38;0.2;1.0;125;88;38;1.4;1.3;1.7
154;A Landbouw, bosbouw en visserij;1996 4e kwartaal;448.0;477.0;383.0;409.0;65.0;68.0;442.0;3.6;3.8;3.0;6.2;5.3;6.1;14.5;12.4;14.3;3.4;3.5;2.7;2.6;2.7;1.9;73;31;0.2;1.0;108;76;32;1.4;1.3;1.7
155;A Landbouw, bosbouw en visserij;1996;1896.0;;1623.0;;273.0;;1875.0;3.5;3.5;2.8;25.4;21.7;25.1;14.8;12.7;14.6;3.5;3.5;2.8;2.7;2.7;2.0;75;128;0.0;0.8;111;78;33;1.2;1.1;1.5
156;A Landbouw, bosbouw en visserij;1997 1e kwartaal;441.0;474.0;379.0;410.0;62.0;64.0;434.0;1.8;2.8;1.1;6.6;5.7;6.5;14.4;12.3;14.1;-0.5;0.5;-1.2;0.5;1.5;-0.2;67;31;2.3;1.3;102;69;32;4.4;1.6;11.0
157;A Landbouw, bosbouw en visserij;1997 2e kwartaal;556.0;488.0;483.0;420.0;73.0;68.0;546.0;2.7;3.3;2.2;7.2;6.3;7.1;18.2;15.8;17.9;1.5;2.0;0.9;-2.5;-2.0;-3.0;77;31;1.2;5.4;118;80;37;3.3;0.5;9.8
158;A Landbouw, bosbouw en visserij;1997 3e kwartaal;487.0;493.0;421.0;427.0;66.0;66.0;480.0;3.3;4.5;2.7;5.7;4.9;5.6;12.8;11.1;12.6;1.1;2.3;0.5;2.4;3.6;1.8;86;38;2.2;0.9;131;89;42;4.3;1.5;10.8
159;A Landbouw, bosbouw en visserij;1997 4e kwartaal;469.0;497.0;405.0;430.0;64.0;67.0;449.0;4.8;5.8;1.7;6.2;5.4;6.0;15.4;13.3;14.8;1.0;1.9;-2.0;6.5;7.5;3.4;75;30;3.8;-1.6;115;78;37;5.9;3.1;12.6
160;A Landbouw, bosbouw en visserij;1997;1953.0;;1688.0;;265.0;;1909.0;3.2;4.1;2.0;25.6;22.1;25.0;15.1;13.0;14.7;0.7;1.6;-0.4;1.7;2.7;0.6;76;130;2.4;1.4;116;79;37;4.5;1.7;11.1
161;A Landbouw, bosbouw en visserij;1998 1e kwartaal;466.0;499.0;382.0;412.0;84.0;87.0;456.0;5.6;0.8;5.0;6.8;5.6;6.7;14.5;11.9;14.2;3.8;-0.9;3.2;0.7;-3.9;0.1;68;32;1.7;4.9;103;68;35;0.7;-2.6;7.9
162;A Landbouw, bosbouw en visserij;1998 2e kwartaal;570.0;503.0;474.0;414.0;96.0;89.0;557.0;2.4;-1.9;1.9;7.2;6.0;7.1;18.4;15.3;18.0;0.2;-4.1;-0.3;1.2;-3.1;0.7;79;31;2.3;1.2;119;79;41;1.3;-2.1;8.5
163;A Landbouw, bosbouw en visserij;1998 3e kwartaal;504.0;511.0;412.0;419.0;92.0;92.0;493.0;3.4;-2.2;2.6;5.7;4.7;5.6;12.8;10.5;12.5;0.3;-5.1;-0.4;-0.2;-5.6;-1.0;89;39;3.1;3.6;134;88;45;2.1;-1.3;9.4
164;A Landbouw, bosbouw en visserij;1998 4e kwartaal;493.0;520.0;403.0;426.0;90.0;94.0;473.0;5.0;-0.5;5.3;6.3;5.1;6.0;15.6;12.7;14.9;1.3;-4.1;1.5;0.8;-4.5;1.0;78;32;3.7;4.2;118;78;40;2.7;-0.7;10.1
165;A Landbouw, bosbouw en visserij;1998;2033.0;;1671.0;;362.0;;1979.0;4.0;-1.0;3.6;25.9;21.3;25.2;15.1;12.4;14.7;1.2;-3.7;0.8;0.5;-4.4;0.1;78;134;2.7;3.5;118;78;40;1.8;-1.6;9.0
166;A Landbouw, bosbouw en visserij;1999 1e kwartaal;501.0;536.0;403.0;434.0;98.0;102.0;488.0;7.5;5.5;7.0;6.9;5.6;6.8;15.1;12.1;14.7;1.4;-0.5;1.0;4.2;2.2;3.7;72;33;6.0;3.2;110;71;39;7.3;5.5;10.8
167;A Landbouw, bosbouw en visserij;1999 2e kwartaal;605.0;536.0;500.0;438.0;105.0;98.0;591.0;6.2;5.5;6.1;7.4;6.1;7.2;19.0;15.7;18.6;1.9;1.2;1.9;3.2;2.6;3.2;82;32;4.2;2.8;126;81;44;5.5;3.7;8.9
168;A Landbouw, bosbouw en visserij;1999 3e kwartaal;538.0;545.0;434.0;442.0;104.0;103.0;525.0;6.8;5.3;6.5;5.9;4.7;5.7;13.2;10.6;12.9;3.0;1.6;2.7;3.3;1.9;3.0;92;41;3.7;3.4;140;91;49;5.0;3.2;8.4
169;A Landbouw, bosbouw en visserij;1999 4e kwartaal;531.0;558.0;429.0;450.0;102.0;108.0;516.0;7.7;6.4;9.1;6.5;5.3;6.4;15.6;12.6;15.1;3.9;2.6;5.2;0.0;-1.2;1.3;81;34;3.7;7.7;124;80;44;5.0;3.2;8.5
170;A Landbouw, bosbouw en visserij;1999;2175.0;;1766.0;;409.0;;2120.0;7.0;5.7;7.1;26.6;21.6;25.9;15.5;12.6;15.1;2.6;1.3;2.7;2.6;1.4;2.8;82;140;4.3;4.2;125;81;44;5.6;3.8;9.1
171;A Landbouw, bosbouw en visserij;2000 1e kwartaal;530.0;568.0;420.0;454.0;110.0;114.0;518.0;5.8;4.2;6.1;7.3;5.8;7.1;14.9;11.8;14.6;4.5;2.9;4.9;-1.0;-2.4;-0.6;73;35;1.2;6.8;110;73;38;0.2;1.8;-2.7
172;A Landbouw, bosbouw en visserij;2000 2e kwartaal;647.0;575.0;520.0;458.0;127.0;118.0;632.0;6.9;4.0;6.9;7.9;6.3;7.7;20.0;16.1;19.5;7.0;4.1;7.0;5.3;2.4;5.3;82;32;-0.1;1.6;124;82;42;-1.1;0.4;-4.0
173;A Landbouw, bosbouw en visserij;2000 3e kwartaal;570.0;576.0;452.0;459.0;118.0;117.0;557.0;5.9;4.1;6.1;6.2;4.9;6.1;14.3;11.3;14.0;5.8;4.0;6.0;8.2;6.4;8.4;92;40;0.1;-2.1;139;92;47;-0.9;0.6;-3.8
174;A Landbouw, bosbouw en visserij;2000 4e kwartaal;555.0;580.0;441.0;460.0;114.0;120.0;540.0;4.5;2.8;4.6;6.8;5.4;6.6;17.4;13.8;16.9;3.9;2.2;4.0;11.7;9.9;11.9;82;32;0.6;-6.4;123;81;42;-0.4;1.1;-3.3
175;A Landbouw, bosbouw en visserij;2000;2302.0;;1833.0;;469.0;;2247.0;5.8;3.8;6.0;28.0;22.3;27.3;16.5;13.1;16.1;5.4;3.4;5.6;6.1;4.0;6.2;82;140;0.4;-0.2;124;82;42;-0.6;0.9;-3.5
