ID;Geslacht;Leeftijd;RegioIndeling2015;Perioden;TotaleBevolking_1
364;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2021;400.5
365;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2022;402.1
366;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2023;403.4
367;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2024;404.5
368;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2025;405.0
369;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2026;405.4
370;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2027;405.4
371;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2028;405.1
372;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2029;404.6
373;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2030;404.0
374;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2031;403.4
375;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2032;402.4
376;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2033;401.2
377;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2034;399.9
378;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2035;398.7
379;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2036;397.8
380;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2037;397.8
381;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2038;398.6
382;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2039;399.5
383;Totaal mannen en vrouwen;Totaal;Overig Groningen (CR);2040;400.5
384;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2017;326.3
385;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2018;327.0
386;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2019;327.3
387;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2020;327.5
388;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2021;327.8
389;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2022;328.0
390;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2023;328.1
391;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2024;328.1
392;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2025;328.1
393;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2026;328.1
394;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2027;328.0
395;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2028;328.0
396;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2029;327.9
397;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2030;328.0
398;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2031;328.1
399;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2032;328.1
400;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2033;328.2
401;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2034;328.3
402;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2035;328.3
403;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2036;328.2
404;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2037;327.9
405;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2038;327.5
406;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2039;327.0
407;Totaal mannen en vrouwen;Totaal;Noord-Friesland (CR);2040;326.6
408;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2017;135.0
409;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2018;134.9
410;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2019;134.8
411;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2020;134.7
412;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2021;134.6
413;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2022;134.6
414;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2023;134.6
415;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2024;134.6
416;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2025;134.6
417;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2026;134.6
418;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2027;134.6
419;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2028;134.6
420;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2029;134.6
421;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2030;134.6
422;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2031;134.5
423;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2032;134.5
424;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2033;134.5
425;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2034;134.5
426;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2035;134.4
427;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2036;134.3
428;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2037;134.2
429;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2038;134.1
430;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2039;134.0
431;Totaal mannen en vrouwen;Totaal;Zuidwest-Friesland (CR);2040;133.9
432;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2017;186.7
433;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2018;187.0
434;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2019;187.6
435;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2020;188.1
436;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2021;188.2
437;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2022;188.4
438;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2023;188.5
439;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2024;188.5
440;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2025;188.6
441;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2026;188.8
442;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2027;188.9
443;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2028;189.3
444;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2029;189.5
445;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2030;189.8
446;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2031;189.9
447;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2032;190.3
448;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2033;190.4
449;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2034;190.5
450;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2035;190.5
451;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2036;190.5
452;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2037;190.1
453;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2038;189.4
454;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2039;188.6
455;Totaal mannen en vrouwen;Totaal;Zuidoost-Friesland (CR);2040;187.7
456;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2017;190.6
457;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2018;190.8
458;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2019;190.7
459;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2020;190.6
460;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2021;190.5
461;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2022;190.4
462;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2023;190.4
463;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2024;190.4
464;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2025;190.5
465;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2026;190.5
466;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2027;190.7
467;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2028;190.9
468;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2029;191.3
469;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2030;191.7
470;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2031;192.2
471;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2032;192.7
472;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2033;193.1
473;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2034;193.6
474;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2035;194.1
475;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2036;194.4
476;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2037;194.9
477;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2038;195.3
478;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2039;195.7
479;Totaal mannen en vrouwen;Totaal;Noord-Drenthe (CR);2040;195.9
480;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2017;168.6
481;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2018;168.2
482;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2019;167.6
483;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2020;167.1
484;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2021;166.5
485;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2022;165.7
486;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2023;164.9
487;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2024;164.0
488;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2025;163.2
489;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2026;162.4
490;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2027;161.6
491;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2028;160.8
492;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2029;160.0
493;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2030;159.1
494;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2031;158.3
495;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2032;157.3
496;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2033;156.5
497;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2034;155.7
498;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2035;154.8
499;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2036;153.8
500;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2037;152.8
501;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2038;151.8
502;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2039;150.9
503;Totaal mannen en vrouwen;Totaal;Zuidoost-Drenthe (CR);2040;149.8
504;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2017;131.6
505;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2018;132.0
506;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2019;131.9
507;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2020;131.9
508;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2021;132.0
509;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2022;132.0
510;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2023;132.1
511;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2024;132.1
512;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2025;132.0
513;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2026;132.0
514;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2027;132.0
515;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2028;132.1
516;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2029;132.2
517;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2030;132.3
518;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2031;132.4
519;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2032;132.5
520;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2033;132.6
521;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2034;132.7
522;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2035;132.8
523;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2036;132.9
524;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2037;132.9
525;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2038;132.9
526;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2039;132.7
527;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);2040;132.6
528;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2017;365.8
529;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2018;367.9
530;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2019;369.5
531;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2020;370.8
532;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2021;372.2
533;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2022;373.6
534;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2023;374.9
535;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2024;376.2
536;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2025;377.4
537;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2026;378.6
538;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2027;379.9
539;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2028;381.0
540;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2029;382.1
541;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2030;383.1
542;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2031;384.1
543;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2032;384.9
544;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2033;385.7
545;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2034;386.6
546;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2035;387.2
547;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2036;387.9
548;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2037;388.4
549;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2038;388.9
550;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2039;389.1
551;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);2040;389.4
552;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2017;154.2
553;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2018;154.7
554;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2019;154.9
555;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2020;155.3
556;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2021;155.6
557;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2022;155.8
558;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2023;155.9
559;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2024;156.0
560;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2025;156.1
561;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2026;156.2
562;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2027;156.4
563;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2028;156.6
564;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2029;156.7
565;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2030;156.8
566;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2031;156.9
567;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2032;157.1
568;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2033;157.2
569;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2034;157.2
570;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2035;157.2
571;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2036;157.1
572;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2037;157.0
573;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2038;156.9
574;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2039;156.7
575;Totaal mannen en vrouwen;Totaal;Zuidwest-Overijssel (CR);2040;156.5
576;Totaal mannen en vrouwen;Totaal;Twente (CR);2017;627.9
577;Totaal mannen en vrouwen;Totaal;Twente (CR);2018;629.0
578;Totaal mannen en vrouwen;Totaal;Twente (CR);2019;629.4
579;Totaal mannen en vrouwen;Totaal;Twente (CR);2020;629.4
580;Totaal mannen en vrouwen;Totaal;Twente (CR);2021;629.5
581;Totaal mannen en vrouwen;Totaal;Twente (CR);2022;629.5
582;Totaal mannen en vrouwen;Totaal;Twente (CR);2023;629.4
583;Totaal mannen en vrouwen;Totaal;Twente (CR);2024;629.2
584;Totaal mannen en vrouwen;Totaal;Twente (CR);2025;629.0
585;Totaal mannen en vrouwen;Totaal;Twente (CR);2026;628.7
586;Totaal mannen en vrouwen;Totaal;Twente (CR);2027;628.4
587;Totaal mannen en vrouwen;Totaal;Twente (CR);2028;627.9
588;Totaal mannen en vrouwen;Totaal;Twente (CR);2029;627.5
589;Totaal mannen en vrouwen;Totaal;Twente (CR);2030;627.2
590;Totaal mannen en vrouwen;Totaal;Twente (CR);2031;626.8
591;Totaal mannen en vrouwen;Totaal;Twente (CR);2032;626.3
592;Totaal mannen en vrouwen;Totaal;Twente (CR);2033;625.8
593;Totaal mannen en vrouwen;Totaal;Twente (CR);2034;625.3
594;Totaal mannen en vrouwen;Totaal;Twente (CR);2035;624.7
595;Totaal mannen en vrouwen;Totaal;Twente (CR);2036;624.0
596;Totaal mannen en vrouwen;Totaal;Twente (CR);2037;623.1
597;Totaal mannen en vrouwen;Totaal;Twente (CR);2038;622.1
598;Totaal mannen en vrouwen;Totaal;Twente (CR);2039;621.1
599;Totaal mannen en vrouwen;Totaal;Twente (CR);2040;620.0
600;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2017;674.3
601;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2018;677.6
602;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2019;679.7
603;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2020;681.7
604;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2021;684.0
605;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2022;686.6
606;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2023;689.1
607;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2024;691.3
608;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2025;693.6
609;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2026;696.0
610;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2027;698.1
611;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2028;700.1
612;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2029;702.3
613;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2030;704.4
614;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2031;706.5
615;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2032;708.7
616;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2033;710.8
617;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2034;713.0
618;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2035;714.9
619;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2036;716.6
620;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2037;718.1
621;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2038;719.4
622;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2039;720.6
623;Totaal mannen en vrouwen;Totaal;Veluwe (CR);2040;721.4
624;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2017;398.0
625;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2018;397.4
626;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2019;396.5
627;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2020;395.3
628;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2021;393.9
629;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2022;392.4
630;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2023;390.5
631;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2024;388.8
632;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2025;387.1
633;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2026;385.4
634;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2027;383.7
635;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2028;381.8
636;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2029;380.1
637;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2030;378.3
638;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2031;376.6
639;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2032;374.8
640;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2033;373.2
641;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2034;371.4
642;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2035;369.8
643;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2036;367.9
644;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2037;366.0
645;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2038;364.2
646;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2039;362.6
647;Totaal mannen en vrouwen;Totaal;Achterhoek (CR);2040;360.6
648;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2017;729.9
649;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2018;733.6
650;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2019;735.9
651;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2020;737.6
652;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2021;740.1
653;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2022;742.8
654;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2023;745.3
655;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2024;747.8
656;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2025;750.3
657;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2026;752.7
658;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2027;754.9
659;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2028;757.3
660;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2029;759.7
661;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2030;762.0
662;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2031;764.2
663;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2032;766.5
664;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2033;768.7
665;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2034;770.7
666;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2035;772.8
667;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2036;774.7
668;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2037;776.8
669;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2038;778.8
670;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2039;780.5
671;Totaal mannen en vrouwen;Totaal;Arnhem/Nijmegen (CR);2040;781.8
672;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2017;238.2
673;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2018;238.6
674;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2019;239.0
675;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2020;239.5
676;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2021;239.9
677;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2022;240.1
678;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2023;240.3
679;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2024;240.3
680;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2025;240.3
681;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2026;240.2
682;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2027;240.0
683;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2028;240.0
684;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2029;239.9
685;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2030;239.8
686;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2031;239.6
687;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2032;239.4
688;Totaal mannen en vrouwen;Totaal;Zuidwest-Gelderland (CR);2033;239.1
