ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
200;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2004/'05;436830.0;58780.0;378060.0;13.5
201;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2005/'06;485650.0;56230.0;429420.0;11.6
202;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2006/'07;499650.0;55420.0;444230.0;11.1
203;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2007/'08;514390.0;56350.0;458040.0;11.0
204;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2008/'09;519020.0;51090.0;467930.0;9.8
205;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2004/'05;397660.0;54230.0;343430.0;13.6
206;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2005/'06;443270.0;51980.0;391290.0;11.7
207;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2006/'07;452410.0;50570.0;401850.0;11.2
208;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2007/'08;472260.0;52240.0;420020.0;11.1
209;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;1 tot 5 leden;2008/'09;478640.0;47770.0;430870.0;10.0
210;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;6 leden of meer;2004/'05;36950.0;4020.0;32930.0;10.9
211;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;6 leden of meer;2005/'06;39380.0;3620.0;35760.0;9.2
212;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;6 leden of meer;2006/'07;39930.0;3770.0;36160.0;9.4
213;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;6 leden of meer;2007/'08;41520.0;4000.0;37520.0;9.6
214;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;6 leden of meer;2008/'09;40320.0;3310.0;37010.0;8.2
215;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2004/'05;2220.0;520.0;1700.0;23.6
216;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2005/'06;3000.0;630.0;2380.0;20.9
217;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2006/'07;7310.0;1090.0;6230.0;14.9
218;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2007/'08;610.0;110.0;500.0;17.4
219;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2008/'09;60.0;10.0;40.0;21.4
220;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2004/'05;348750.0;37720.0;311030.0;10.8
221;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2005/'06;387160.0;35940.0;351220.0;9.3
222;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2006/'07;395130.0;35480.0;359650.0;9.0
223;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2007/'08;396700.0;33880.0;362820.0;8.5
224;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2008/'09;395900.0;30680.0;365220.0;7.7
225;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2004/'05;312780.0;33990.0;278790.0;10.9
226;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2005/'06;348320.0;32440.0;315880.0;9.3
227;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2006/'07;352770.0;31560.0;321210.0;8.9
228;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2007/'08;358540.0;30550.0;327990.0;8.5
229;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2008/'09;359370.0;28010.0;331370.0;7.8
230;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2004/'05;34250.0;3360.0;30890.0;9.8
231;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2005/'06;36490.0;3060.0;33430.0;8.4
232;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2006/'07;36600.0;3110.0;33490.0;8.5
233;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2007/'08;37670.0;3250.0;34430.0;8.6
234;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2008/'09;36490.0;2670.0;33830.0;7.3
235;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;1720.0;370.0;1350.0;21.5
236;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;2350.0;450.0;1900.0;19.0
237;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;5760.0;810.0;4950.0;14.1
238;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;490.0;90.0;410.0;17.3
239;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;40.0;;30.0;
240;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2004/'05;57820.0;5300.0;52520.0;9.2
241;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2005/'06;61470.0;5270.0;56200.0;8.6
242;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2006/'07;63300.0;4830.0;58470.0;7.6
243;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2007/'08;61670.0;3330.0;58340.0;5.4
244;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2008/'09;59920.0;2580.0;57340.0;4.3
245;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2004/'05;50490.0;4720.0;45770.0;9.4
246;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2005/'06;53770.0;4670.0;49110.0;8.7
247;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2006/'07;55190.0;4190.0;51000.0;7.6
248;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2007/'08;54300.0;2870.0;51430.0;5.3
249;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2008/'09;52860.0;2280.0;50570.0;4.3
250;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2004/'05;7200.0;550.0;6650.0;7.6
251;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2005/'06;7550.0;560.0;6990.0;7.4
252;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2006/'07;7610.0;560.0;7050.0;7.4
253;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2007/'08;7310.0;450.0;6860.0;6.2
254;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2008/'09;7060.0;290.0;6760.0;4.2
255;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;130.0;30.0;100.0;23.8
256;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;150.0;50.0;100.0;31.6
257;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;500.0;70.0;430.0;14.4
258;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;60.0;;50.0;
259;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;;;
260;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;290920.0;32420.0;258510.0;11.1
261;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;325680.0;30670.0;295020.0;9.4
262;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;331830.0;30650.0;301180.0;9.2
263;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;335030.0;30550.0;304480.0;9.1
264;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;335990.0;28100.0;307880.0;8.4
265;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2004/'05;262290.0;29270.0;233020.0;11.2
266;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2005/'06;294550.0;27770.0;266780.0;9.4
267;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2006/'07;297570.0;27370.0;270210.0;9.2
268;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2007/'08;304240.0;27680.0;276560.0;9.1
269;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2008/'09;306510.0;25720.0;280790.0;8.4
270;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2004/'05;27040.0;2810.0;24240.0;10.4
271;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2005/'06;28940.0;2500.0;26440.0;8.6
272;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2006/'07;29000.0;2550.0;26450.0;8.8
273;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2007/'08;30360.0;2790.0;27570.0;9.2
274;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;6 leden of meer;2008/'09;29440.0;2380.0;27060.0;8.1
275;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;1590.0;340.0;1250.0;21.3
276;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;2200.0;400.0;1800.0;18.1
277;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;5260.0;740.0;4520.0;14.0
278;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;430.0;80.0;350.0;17.9
279;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;30.0;;30.0;
280;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2004/'05;88080.0;21050.0;67030.0;23.9
281;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2005/'06;98500.0;20290.0;78210.0;20.6
282;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2006/'07;104520.0;19940.0;84580.0;19.1
283;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2007/'08;117690.0;22470.0;95230.0;19.1
284;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2008/'09;123120.0;20410.0;102700.0;16.6
285;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2004/'05;84880.0;20240.0;64640.0;23.8
286;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2005/'06;94940.0;19540.0;75400.0;20.6
287;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2006/'07;99640.0;19010.0;80640.0;19.1
288;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2007/'08;113720.0;21690.0;92030.0;19.1
289;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;1 tot 5 leden;2008/'09;119270.0;19770.0;99510.0;16.6
290;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2004/'05;2700.0;660.0;2040.0;24.4
291;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2005/'06;2900.0;570.0;2330.0;19.5
292;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2006/'07;3330.0;660.0;2670.0;19.8
293;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2007/'08;3850.0;760.0;3100.0;19.7
294;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;6 leden of meer;2008/'09;3830.0;640.0;3180.0;16.8
295;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;500.0;150.0;350.0;30.6
296;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;660.0;180.0;470.0;27.9
297;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;1550.0;280.0;1270.0;17.9
298;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;120.0;20.0;100.0;17.8
299;Totaal mannen en vrouwen;0;Mbo (inclusief extraneï);23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;20.0;;10.0;
300;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2004/'05;430750.0;56940.0;373810.0;13.2
301;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2005/'06;478130.0;54430.0;423700.0;11.4
302;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2006/'07;490550.0;53730.0;436820.0;11.0
303;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2007/'08;503410.0;53900.0;449510.0;10.7
304;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Totaal huishoudgrootte;2008/'09;507430.0;49120.0;458320.0;9.7
305;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2004/'05;391930.0;52490.0;339440.0;13.4
306;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2005/'06;436250.0;50290.0;385960.0;11.5
307;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2006/'07;444000.0;49000.0;395000.0;11.0
308;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2007/'08;462000.0;49950.0;412050.0;10.8
309;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;1 tot 5 leden;2008/'09;467650.0;45900.0;421760.0;9.8
310;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;6 leden of meer;2004/'05;36630.0;3940.0;32690.0;10.8
311;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;6 leden of meer;2005/'06;38940.0;3530.0;35420.0;9.1
312;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;6 leden of meer;2006/'07;39420.0;3680.0;35740.0;9.3
313;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;6 leden of meer;2007/'08;40820.0;3850.0;36970.0;9.4
314;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;6 leden of meer;2008/'09;39730.0;3210.0;36520.0;8.1
315;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2004/'05;2190.0;510.0;1680.0;23.4
316;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2005/'06;2940.0;610.0;2330.0;20.8
317;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2006/'07;7140.0;1050.0;6090.0;14.7
318;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2007/'08;590.0;100.0;490.0;16.8
319;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);0;Huishoudgrootte onbekend;2008/'09;60.0;10.0;40.0;21.8
320;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2004/'05;345410.0;36780.0;308640.0;10.6
321;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2005/'06;382980.0;35080.0;347910.0;9.2
322;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2006/'07;390270.0;34750.0;355520.0;8.9
323;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2007/'08;391140.0;32840.0;358310.0;8.4
324;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2008/'09;390180.0;29800.0;360380.0;7.6
325;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2004/'05;309720.0;33120.0;276600.0;10.7
326;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2005/'06;344520.0;31650.0;312870.0;9.2
327;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2006/'07;348390.0;30920.0;317470.0;8.9
328;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2007/'08;353490.0;29620.0;323870.0;8.4
329;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;1 tot 5 leden;2008/'09;354050.0;27190.0;326860.0;7.7
330;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2004/'05;33990.0;3300.0;30700.0;9.7
331;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2005/'06;36150.0;2990.0;33160.0;8.3
332;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2006/'07;36220.0;3050.0;33170.0;8.4
333;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2007/'08;37180.0;3140.0;34040.0;8.4
334;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;6 leden of meer;2008/'09;36090.0;2600.0;33490.0;7.2
335;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;1700.0;360.0;1340.0;21.2
336;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;2310.0;440.0;1870.0;18.9
337;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;5660.0;790.0;4870.0;13.9
338;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;480.0;80.0;400.0;16.8
339;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;40.0;;30.0;
340;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2004/'05;57740.0;5270.0;52470.0;9.1
341;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2005/'06;61430.0;5260.0;56180.0;8.6
342;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2006/'07;63200.0;4800.0;58390.0;7.6
343;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2007/'08;61540.0;3310.0;58240.0;5.4
344;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2008/'09;59750.0;2550.0;57200.0;4.3
345;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2004/'05;50420.0;4690.0;45720.0;9.3
346;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2005/'06;53740.0;4650.0;49090.0;8.7
347;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2006/'07;55130.0;4180.0;50950.0;7.6
348;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2007/'08;54220.0;2860.0;51350.0;5.3
349;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;1 tot 5 leden;2008/'09;52720.0;2250.0;50470.0;4.3
350;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2004/'05;7200.0;550.0;6650.0;7.6
351;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2005/'06;7540.0;560.0;6990.0;7.4
352;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2006/'07;7570.0;550.0;7020.0;7.3
353;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2007/'08;7270.0;440.0;6830.0;6.0
354;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;6 leden of meer;2008/'09;7030.0;290.0;6740.0;4.1
355;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;130.0;30.0;100.0;24.0
356;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;150.0;50.0;100.0;31.6
357;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;500.0;70.0;430.0;14.5
358;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;60.0;;50.0;
359;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;;;
360;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;287670.0;31500.0;256170.0;11.0
361;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;321550.0;29820.0;291730.0;9.3
362;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;327070.0;29950.0;297130.0;9.2
363;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;329600.0;29530.0;300070.0;9.0
364;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;330430.0;27260.0;303170.0;8.2
365;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2004/'05;259310.0;28430.0;230880.0;11.0
366;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2005/'06;290790.0;27000.0;263790.0;9.3
367;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2006/'07;293260.0;26740.0;266520.0;9.1
368;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2007/'08;299280.0;26760.0;272520.0;8.9
369;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;1 tot 5 leden;2008/'09;301330.0;24940.0;276390.0;8.3
370;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2004/'05;26800.0;2750.0;24050.0;10.2
371;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2005/'06;28600.0;2430.0;26170.0;8.5
372;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2006/'07;28650.0;2500.0;26160.0;8.7
373;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2007/'08;29910.0;2700.0;27210.0;9.0
374;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;6 leden of meer;2008/'09;29060.0;2310.0;26750.0;8.0
375;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;1570.0;330.0;1240.0;21.0
376;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;2160.0;390.0;1770.0;18.0
377;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;5160.0;710.0;4450.0;13.8
378;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;420.0;70.0;350.0;17.4
379;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;30.0;;30.0;
380;Totaal mannen en vrouwen;0;Mbo (exclusief extraneï);23 jaar of ouder;Totaal huishoudgrootte;2004/'05;85340.0;20160.0;65180.0;23.6
