ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
1411;4 maatwerkvoorzieningen;Borger-Odoorn;1e halfjaar 2024;20.0;50.0;1.0;4.0
1412;4 maatwerkvoorzieningen;Borne;1e halfjaar 2024;45.0;60.0;2.0;6.0
1413;4 maatwerkvoorzieningen;Borsele;1e halfjaar 2024;60.0;70.0;3.0;7.0
1414;4 maatwerkvoorzieningen;Boxtel;1e halfjaar 2024;75.0;85.0;2.0;5.0
1415;4 maatwerkvoorzieningen;Breda;1e halfjaar 2024;310.0;410.0;2.0;4.0
1416;4 maatwerkvoorzieningen;Bronckhorst;1e halfjaar 2024;10.0;15.0;0.0;1.0
1417;4 maatwerkvoorzieningen;Brummen;1e halfjaar 2024;30.0;45.0;1.0;4.0
1418;4 maatwerkvoorzieningen;Brunssum;1e halfjaar 2024;120.0;150.0;4.0;10.0
1419;4 maatwerkvoorzieningen;Bunnik;1e halfjaar 2024;30.0;40.0;2.0;5.0
1420;4 maatwerkvoorzieningen;Bunschoten;1e halfjaar 2024;30.0;40.0;1.0;4.0
1421;4 maatwerkvoorzieningen;Buren;1e halfjaar 2024;45.0;55.0;2.0;5.0
1422;4 maatwerkvoorzieningen;Capelle aan den IJssel;1e halfjaar 2024;;;;
1423;4 maatwerkvoorzieningen;Castricum;1e halfjaar 2024;60.0;65.0;2.0;4.0
1424;4 maatwerkvoorzieningen;Coevorden;1e halfjaar 2024;30.0;45.0;1.0;3.0
1425;4 maatwerkvoorzieningen;Cranendonck;1e halfjaar 2024;25.0;35.0;1.0;3.0
1426;4 maatwerkvoorzieningen;Culemborg;1e halfjaar 2024;65.0;65.0;2.0;5.0
1427;4 maatwerkvoorzieningen;Dalfsen;1e halfjaar 2024;40.0;40.0;1.0;3.0
1428;4 maatwerkvoorzieningen;Dantumadiel;1e halfjaar 2024;25.0;35.0;1.0;4.0
1429;4 maatwerkvoorzieningen;Delft;1e halfjaar 2024;325.0;350.0;3.0;5.0
1430;4 maatwerkvoorzieningen;Deurne;1e halfjaar 2024;85.0;115.0;3.0;8.0
1431;4 maatwerkvoorzieningen;Deventer;1e halfjaar 2024;435.0;470.0;4.0;9.0
1432;4 maatwerkvoorzieningen;Diemen;1e halfjaar 2024;75.0;100.0;2.0;6.0
1433;4 maatwerkvoorzieningen;Dijk en Waard;1e halfjaar 2024;120.0;130.0;1.0;3.0
1434;4 maatwerkvoorzieningen;Dinkelland;1e halfjaar 2024;85.0;100.0;3.0;9.0
1435;4 maatwerkvoorzieningen;Doesburg;1e halfjaar 2024;;;;
1436;4 maatwerkvoorzieningen;Doetinchem;1e halfjaar 2024;75.0;110.0;1.0;4.0
1437;4 maatwerkvoorzieningen;Dongen;1e halfjaar 2024;;10.0;;1.0
1438;4 maatwerkvoorzieningen;Dordrecht;1e halfjaar 2024;300.0;355.0;2.0;6.0
1439;4 maatwerkvoorzieningen;Drechterland;1e halfjaar 2024;30.0;45.0;2.0;5.0
1440;4 maatwerkvoorzieningen;Drimmelen;1e halfjaar 2024;40.0;55.0;1.0;4.0
1441;4 maatwerkvoorzieningen;Dronten;1e halfjaar 2024;45.0;70.0;1.0;4.0
1442;4 maatwerkvoorzieningen;Druten;1e halfjaar 2024;45.0;60.0;2.0;7.0
1443;4 maatwerkvoorzieningen;Duiven;1e halfjaar 2024;40.0;55.0;2.0;5.0
1444;4 maatwerkvoorzieningen;Echt-Susteren;1e halfjaar 2024;65.0;95.0;2.0;6.0
1445;4 maatwerkvoorzieningen;Edam-Volendam;1e halfjaar 2024;20.0;35.0;1.0;2.0
1446;4 maatwerkvoorzieningen;Ede;1e halfjaar 2024;250.0;290.0;2.0;5.0
1447;4 maatwerkvoorzieningen;Eemnes;1e halfjaar 2024;;;;
1448;4 maatwerkvoorzieningen;Eemsdelta;1e halfjaar 2024;60.0;80.0;1.0;4.0
1449;4 maatwerkvoorzieningen;Eersel;1e halfjaar 2024;45.0;50.0;2.0;6.0
1450;4 maatwerkvoorzieningen;Eijsden-Margraten;1e halfjaar 2024;;;;
1451;4 maatwerkvoorzieningen;Eindhoven;1e halfjaar 2024;660.0;770.0;3.0;6.0
1452;4 maatwerkvoorzieningen;Elburg;1e halfjaar 2024;20.0;35.0;1.0;3.0
1453;4 maatwerkvoorzieningen;Emmen;1e halfjaar 2024;230.0;300.0;2.0;6.0
1454;4 maatwerkvoorzieningen;Enkhuizen;1e halfjaar 2024;45.0;60.0;2.0;7.0
1455;4 maatwerkvoorzieningen;Enschede;1e halfjaar 2024;940.0;1000.0;6.0;12.0
1456;4 maatwerkvoorzieningen;Epe;1e halfjaar 2024;15.0;20.0;0.0;1.0
1457;4 maatwerkvoorzieningen;Ermelo;1e halfjaar 2024;50.0;65.0;2.0;5.0
1458;4 maatwerkvoorzieningen;Etten-Leur;1e halfjaar 2024;105.0;150.0;2.0;7.0
1459;4 maatwerkvoorzieningen;De Fryske Marren;1e halfjaar 2024;70.0;90.0;1.0;4.0
1460;4 maatwerkvoorzieningen;Geertruidenberg;1e halfjaar 2024;90.0;110.0;4.0;11.0
1461;4 maatwerkvoorzieningen;Geldrop-Mierlo;1e halfjaar 2024;25.0;40.0;1.0;2.0
1462;4 maatwerkvoorzieningen;Gemert-Bakel;1e halfjaar 2024;65.0;70.0;2.0;5.0
1463;4 maatwerkvoorzieningen;Gennep;1e halfjaar 2024;40.0;45.0;2.0;5.0
1464;4 maatwerkvoorzieningen;Gilze en Rijen;1e halfjaar 2024;60.0;80.0;2.0;7.0
1465;4 maatwerkvoorzieningen;Goeree-Overflakkee;1e halfjaar 2024;60.0;85.0;1.0;4.0
1466;4 maatwerkvoorzieningen;Goes;1e halfjaar 2024;160.0;195.0;4.0;10.0
1467;4 maatwerkvoorzieningen;Goirle;1e halfjaar 2024;15.0;30.0;1.0;3.0
1468;4 maatwerkvoorzieningen;Gooise Meren;1e halfjaar 2024;40.0;65.0;1.0;2.0
1469;4 maatwerkvoorzieningen;Gorinchem;1e halfjaar 2024;95.0;115.0;2.0;6.0
1470;4 maatwerkvoorzieningen;Gouda;1e halfjaar 2024;135.0;170.0;2.0;5.0
1471;4 maatwerkvoorzieningen;'s-Gravenhage (gemeente);1e halfjaar 2024;1190.0;1425.0;2.0;5.0
1472;4 maatwerkvoorzieningen;Groningen (gemeente);1e halfjaar 2024;425.0;505.0;2.0;3.0
1473;4 maatwerkvoorzieningen;Gulpen-Wittem;1e halfjaar 2024;15.0;20.0;1.0;3.0
1474;4 maatwerkvoorzieningen;Haaksbergen;1e halfjaar 2024;40.0;55.0;2.0;5.0
1475;4 maatwerkvoorzieningen;Haarlem;1e halfjaar 2024;275.0;370.0;2.0;4.0
1476;4 maatwerkvoorzieningen;Haarlemmermeer;1e halfjaar 2024;370.0;440.0;2.0;6.0
1477;4 maatwerkvoorzieningen;Halderberge;1e halfjaar 2024;55.0;65.0;2.0;5.0
1478;4 maatwerkvoorzieningen;Hardenberg;1e halfjaar 2024;130.0;170.0;2.0;6.0
1479;4 maatwerkvoorzieningen;Harderwijk;1e halfjaar 2024;80.0;90.0;2.0;4.0
1480;4 maatwerkvoorzieningen;Hardinxveld-Giessendam;1e halfjaar 2024;65.0;65.0;3.0;8.0
1481;4 maatwerkvoorzieningen;Harlingen;1e halfjaar 2024;30.0;50.0;2.0;6.0
1482;4 maatwerkvoorzieningen;Hattem;1e halfjaar 2024;;10.0;;2.0
1483;4 maatwerkvoorzieningen;Heemskerk;1e halfjaar 2024;75.0;90.0;2.0;5.0
1484;4 maatwerkvoorzieningen;Heemstede;1e halfjaar 2024;25.0;30.0;1.0;2.0
1485;4 maatwerkvoorzieningen;Heerde;1e halfjaar 2024;;;;
1486;4 maatwerkvoorzieningen;Heerenveen;1e halfjaar 2024;150.0;185.0;3.0;8.0
1487;4 maatwerkvoorzieningen;Heerlen;1e halfjaar 2024;90.0;160.0;1.0;3.0
1488;4 maatwerkvoorzieningen;Heeze-Leende;1e halfjaar 2024;20.0;30.0;1.0;4.0
1489;4 maatwerkvoorzieningen;Heiloo;1e halfjaar 2024;30.0;40.0;1.0;4.0
1490;4 maatwerkvoorzieningen;Den Helder;1e halfjaar 2024;115.0;155.0;2.0;5.0
1491;4 maatwerkvoorzieningen;Hellendoorn;1e halfjaar 2024;100.0;120.0;3.0;8.0
1492;4 maatwerkvoorzieningen;Helmond;1e halfjaar 2024;195.0;305.0;2.0;7.0
1493;4 maatwerkvoorzieningen;Hendrik-Ido-Ambacht;1e halfjaar 2024;55.0;80.0;2.0;6.0
1494;4 maatwerkvoorzieningen;Hengelo (O.);1e halfjaar 2024;240.0;290.0;3.0;7.0
1495;4 maatwerkvoorzieningen;'s-Hertogenbosch;1e halfjaar 2024;190.0;255.0;1.0;3.0
1496;4 maatwerkvoorzieningen;Heumen;1e halfjaar 2024;;;;
1497;4 maatwerkvoorzieningen;Heusden;1e halfjaar 2024;40.0;55.0;1.0;3.0
1498;4 maatwerkvoorzieningen;Hillegom;1e halfjaar 2024;55.0;65.0;2.0;6.0
1499;4 maatwerkvoorzieningen;Hilvarenbeek;1e halfjaar 2024;15.0;25.0;1.0;4.0
1500;4 maatwerkvoorzieningen;Hilversum;1e halfjaar 2024;245.0;290.0;3.0;6.0
1501;4 maatwerkvoorzieningen;Hoeksche Waard;1e halfjaar 2024;160.0;185.0;2.0;5.0
1502;4 maatwerkvoorzieningen;Hof van Twente;1e halfjaar 2024;105.0;120.0;3.0;8.0
1503;4 maatwerkvoorzieningen;Het Hogeland;1e halfjaar 2024;75.0;125.0;2.0;5.0
1504;4 maatwerkvoorzieningen;Hollands Kroon;1e halfjaar 2024;15.0;25.0;0.0;1.0
1505;4 maatwerkvoorzieningen;Hoogeveen;1e halfjaar 2024;185.0;210.0;3.0;8.0
1506;4 maatwerkvoorzieningen;Hoorn;1e halfjaar 2024;155.0;185.0;2.0;5.0
1507;4 maatwerkvoorzieningen;Horst aan de Maas;1e halfjaar 2024;45.0;55.0;1.0;3.0
1508;4 maatwerkvoorzieningen;Houten;1e halfjaar 2024;80.0;85.0;2.0;4.0
1509;4 maatwerkvoorzieningen;Huizen;1e halfjaar 2024;30.0;40.0;1.0;2.0
1510;4 maatwerkvoorzieningen;Hulst;1e halfjaar 2024;25.0;25.0;1.0;2.0
1511;4 maatwerkvoorzieningen;IJsselstein;1e halfjaar 2024;25.0;30.0;1.0;2.0
1512;4 maatwerkvoorzieningen;Kaag en Braassem;1e halfjaar 2024;;;;
1513;4 maatwerkvoorzieningen;Kampen;1e halfjaar 2024;40.0;50.0;1.0;2.0
1514;4 maatwerkvoorzieningen;Kapelle;1e halfjaar 2024;40.0;40.0;3.0;7.0
1515;4 maatwerkvoorzieningen;Katwijk;1e halfjaar 2024;70.0;90.0;1.0;3.0
1516;4 maatwerkvoorzieningen;Kerkrade;1e halfjaar 2024;145.0;180.0;3.0;8.0
1517;4 maatwerkvoorzieningen;Koggenland;1e halfjaar 2024;15.0;25.0;1.0;2.0
1518;4 maatwerkvoorzieningen;Krimpen aan den IJssel;1e halfjaar 2024;55.0;70.0;2.0;5.0
1519;4 maatwerkvoorzieningen;Krimpenerwaard;1e halfjaar 2024;75.0;105.0;1.0;4.0
1520;4 maatwerkvoorzieningen;Laarbeek;1e halfjaar 2024;30.0;30.0;1.0;3.0
1521;4 maatwerkvoorzieningen;Land van Cuijk;1e halfjaar 2024;70.0;120.0;1.0;3.0
1522;4 maatwerkvoorzieningen;Landgraaf;1e halfjaar 2024;115.0;145.0;3.0;8.0
1523;4 maatwerkvoorzieningen;Landsmeer;1e halfjaar 2024;15.0;20.0;1.0;4.0
1524;4 maatwerkvoorzieningen;Lansingerland;1e halfjaar 2024;80.0;115.0;1.0;4.0
1525;4 maatwerkvoorzieningen;Laren (NH.);1e halfjaar 2024;;;;
1526;4 maatwerkvoorzieningen;Leeuwarden;1e halfjaar 2024;370.0;410.0;3.0;6.0
1527;4 maatwerkvoorzieningen;Leiden;1e halfjaar 2024;245.0;295.0;2.0;4.0
1528;4 maatwerkvoorzieningen;Leiderdorp;1e halfjaar 2024;25.0;35.0;1.0;3.0
1529;4 maatwerkvoorzieningen;Leidschendam-Voorburg;1e halfjaar 2024;155.0;170.0;2.0;4.0
1530;4 maatwerkvoorzieningen;Lelystad;1e halfjaar 2024;90.0;115.0;1.0;3.0
1531;4 maatwerkvoorzieningen;Leudal;1e halfjaar 2024;35.0;45.0;1.0;3.0
1532;4 maatwerkvoorzieningen;Leusden;1e halfjaar 2024;35.0;45.0;1.0;3.0
1533;4 maatwerkvoorzieningen;Lingewaard;1e halfjaar 2024;70.0;95.0;1.0;5.0
1534;4 maatwerkvoorzieningen;Lisse;1e halfjaar 2024;60.0;60.0;3.0;6.0
1535;4 maatwerkvoorzieningen;Lochem;1e halfjaar 2024;60.0;60.0;2.0;4.0
1536;4 maatwerkvoorzieningen;Loon op Zand;1e halfjaar 2024;50.0;60.0;2.0;5.0
1537;4 maatwerkvoorzieningen;Lopik;1e halfjaar 2024;15.0;15.0;1.0;3.0
1538;4 maatwerkvoorzieningen;Losser;1e halfjaar 2024;55.0;75.0;2.0;7.0
1539;4 maatwerkvoorzieningen;Maasdriel;1e halfjaar 2024;40.0;55.0;2.0;5.0
1540;4 maatwerkvoorzieningen;Maasgouw;1e halfjaar 2024;40.0;50.0;2.0;4.0
1541;4 maatwerkvoorzieningen;Maashorst;1e halfjaar 2024;100.0;130.0;2.0;5.0
1542;4 maatwerkvoorzieningen;Maassluis;1e halfjaar 2024;235.0;235.0;7.0;15.0
1543;4 maatwerkvoorzieningen;Maastricht;1e halfjaar 2024;215.0;310.0;2.0;4.0
1544;4 maatwerkvoorzieningen;Medemblik;1e halfjaar 2024;35.0;50.0;1.0;2.0
1545;4 maatwerkvoorzieningen;Meerssen;1e halfjaar 2024;35.0;50.0;2.0;6.0
1546;4 maatwerkvoorzieningen;Meierijstad;1e halfjaar 2024;130.0;165.0;2.0;4.0
1547;4 maatwerkvoorzieningen;Meppel;1e halfjaar 2024;65.0;85.0;2.0;5.0
1548;4 maatwerkvoorzieningen;Middelburg (Z.);1e halfjaar 2024;80.0;100.0;2.0;4.0
1549;4 maatwerkvoorzieningen;Midden-Delfland;1e halfjaar 2024;20.0;25.0;1.0;3.0
1550;4 maatwerkvoorzieningen;Midden-Drenthe;1e halfjaar 2024;15.0;25.0;0.0;2.0
1551;4 maatwerkvoorzieningen;Midden-Groningen;1e halfjaar 2024;130.0;170.0;2.0;6.0
1552;4 maatwerkvoorzieningen;Moerdijk;1e halfjaar 2024;70.0;80.0;2.0;5.0
1553;4 maatwerkvoorzieningen;Molenlanden;1e halfjaar 2024;80.0;110.0;2.0;6.0
1554;4 maatwerkvoorzieningen;Montferland;1e halfjaar 2024;75.0;100.0;2.0;6.0
1555;4 maatwerkvoorzieningen;Montfoort;1e halfjaar 2024;;;;
1556;4 maatwerkvoorzieningen;Mook en Middelaar;1e halfjaar 2024;20.0;20.0;2.0;5.0
1557;4 maatwerkvoorzieningen;Neder-Betuwe;1e halfjaar 2024;60.0;65.0;2.0;7.0
1558;4 maatwerkvoorzieningen;Nederweert;1e halfjaar 2024;25.0;30.0;1.0;4.0
1559;4 maatwerkvoorzieningen;Nieuwegein;1e halfjaar 2024;70.0;90.0;1.0;3.0
1560;4 maatwerkvoorzieningen;Nieuwkoop;1e halfjaar 2024;40.0;50.0;1.0;4.0
1561;4 maatwerkvoorzieningen;Nijkerk;1e halfjaar 2024;30.0;35.0;1.0;2.0
1562;4 maatwerkvoorzieningen;Nijmegen;1e halfjaar 2024;360.0;435.0;2.0;4.0
1563;4 maatwerkvoorzieningen;Nissewaard;1e halfjaar 2024;335.0;410.0;4.0;10.0
1564;4 maatwerkvoorzieningen;Noardeast-Fryslân;1e halfjaar 2024;60.0;95.0;1.0;4.0
1565;4 maatwerkvoorzieningen;Noord-Beveland;1e halfjaar 2024;20.0;25.0;3.0;6.0
1566;4 maatwerkvoorzieningen;Noordenveld;1e halfjaar 2024;45.0;60.0;1.0;4.0
1567;4 maatwerkvoorzieningen;Noordoostpolder;1e halfjaar 2024;90.0;105.0;2.0;5.0
1568;4 maatwerkvoorzieningen;Noordwijk;1e halfjaar 2024;110.0;130.0;2.0;6.0
1569;4 maatwerkvoorzieningen;Nuenen, Gerwen en Nederwetten;1e halfjaar 2024;20.0;25.0;1.0;2.0
1570;4 maatwerkvoorzieningen;Nunspeet;1e halfjaar 2024;45.0;55.0;1.0;5.0
1571;4 maatwerkvoorzieningen;Oegstgeest;1e halfjaar 2024;20.0;25.0;1.0;2.0
1572;4 maatwerkvoorzieningen;Oirschot;1e halfjaar 2024;20.0;30.0;1.0;3.0
1573;4 maatwerkvoorzieningen;Oisterwijk;1e halfjaar 2024;25.0;30.0;1.0;2.0
1574;4 maatwerkvoorzieningen;Oldambt;1e halfjaar 2024;200.0;230.0;5.0;12.0
1575;4 maatwerkvoorzieningen;Oldebroek;1e halfjaar 2024;10.0;10.0;0.0;1.0
1576;4 maatwerkvoorzieningen;Oldenzaal;1e halfjaar 2024;110.0;125.0;3.0;8.0
1577;4 maatwerkvoorzieningen;Olst-Wijhe;1e halfjaar 2024;40.0;40.0;2.0;5.0
1578;4 maatwerkvoorzieningen;Ommen;1e halfjaar 2024;30.0;35.0;1.0;4.0
1579;4 maatwerkvoorzieningen;Oost Gelre;1e halfjaar 2024;30.0;35.0;1.0;3.0
1580;4 maatwerkvoorzieningen;Oosterhout;1e halfjaar 2024;255.0;310.0;4.0;12.0
1581;4 maatwerkvoorzieningen;Ooststellingwerf;1e halfjaar 2024;20.0;25.0;1.0;2.0
1582;4 maatwerkvoorzieningen;Oostzaan;1e halfjaar 2024;20.0;25.0;2.0;6.0
1583;4 maatwerkvoorzieningen;Opmeer;1e halfjaar 2024;;;;
1584;4 maatwerkvoorzieningen;Opsterland;1e halfjaar 2024;20.0;25.0;1.0;2.0
1585;4 maatwerkvoorzieningen;Oss;1e halfjaar 2024;335.0;400.0;4.0;9.0
1586;4 maatwerkvoorzieningen;Oude IJsselstreek;1e halfjaar 2024;65.0;85.0;2.0;5.0
1587;4 maatwerkvoorzieningen;Ouder-Amstel;1e halfjaar 2024;25.0;35.0;2.0;5.0
1588;4 maatwerkvoorzieningen;Oudewater;1e halfjaar 2024;15.0;15.0;1.0;4.0
1589;4 maatwerkvoorzieningen;Overbetuwe;1e halfjaar 2024;75.0;100.0;2.0;5.0
1590;4 maatwerkvoorzieningen;Papendrecht;1e halfjaar 2024;80.0;100.0;3.0;7.0
1591;4 maatwerkvoorzieningen;Peel en Maas;1e halfjaar 2024;50.0;60.0;1.0;3.0
1592;4 maatwerkvoorzieningen;Pekela;1e halfjaar 2024;25.0;35.0;2.0;6.0
1593;4 maatwerkvoorzieningen;Pijnacker-Nootdorp;1e halfjaar 2024;25.0;55.0;0.0;2.0
1594;4 maatwerkvoorzieningen;Purmerend;1e halfjaar 2024;655.0;700.0;7.0;16.0
1595;4 maatwerkvoorzieningen;Putten;1e halfjaar 2024;30.0;40.0;1.0;4.0
1596;4 maatwerkvoorzieningen;Raalte;1e halfjaar 2024;130.0;145.0;3.0;9.0
1597;4 maatwerkvoorzieningen;Reimerswaal;1e halfjaar 2024;;;;
1598;4 maatwerkvoorzieningen;Renkum;1e halfjaar 2024;60.0;85.0;2.0;5.0
1599;4 maatwerkvoorzieningen;Renswoude;1e halfjaar 2024;10.0;10.0;2.0;5.0
1600;4 maatwerkvoorzieningen;Reusel-De Mierden;1e halfjaar 2024;25.0;30.0;2.0;5.0
1601;4 maatwerkvoorzieningen;Rheden;1e halfjaar 2024;40.0;65.0;1.0;3.0
1602;4 maatwerkvoorzieningen;Rhenen;1e halfjaar 2024;30.0;35.0;1.0;4.0
1603;4 maatwerkvoorzieningen;Ridderkerk;1e halfjaar 2024;120.0;140.0;3.0;6.0
1604;4 maatwerkvoorzieningen;Rijssen-Holten;1e halfjaar 2024;45.0;60.0;1.0;4.0
1605;4 maatwerkvoorzieningen;Rijswijk (ZH.);1e halfjaar 2024;90.0;125.0;2.0;4.0
1606;4 maatwerkvoorzieningen;Roerdalen;1e halfjaar 2024;25.0;35.0;1.0;4.0
1607;4 maatwerkvoorzieningen;Roermond;1e halfjaar 2024;115.0;155.0;2.0;5.0
1608;4 maatwerkvoorzieningen;De Ronde Venen;1e halfjaar 2024;55.0;70.0;1.0;4.0
1609;4 maatwerkvoorzieningen;Roosendaal;1e halfjaar 2024;145.0;190.0;2.0;5.0
1610;4 maatwerkvoorzieningen;Rotterdam;1e halfjaar 2024;1785.0;2205.0;3.0;6.0
1611;4 maatwerkvoorzieningen;Rozendaal;1e halfjaar 2024;;;;
1612;4 maatwerkvoorzieningen;Rucphen;1e halfjaar 2024;20.0;25.0;1.0;2.0
1613;4 maatwerkvoorzieningen;Schagen;1e halfjaar 2024;70.0;75.0;1.0;3.0
1614;4 maatwerkvoorzieningen;Scherpenzeel;1e halfjaar 2024;20.0;25.0;2.0;5.0
1615;4 maatwerkvoorzieningen;Schiedam;1e halfjaar 2024;545.0;565.0;7.0;14.0
1616;4 maatwerkvoorzieningen;Schiermonnikoog;1e halfjaar 2024;;;;
1617;4 maatwerkvoorzieningen;Schouwen-Duiveland;1e halfjaar 2024;40.0;65.0;1.0;4.0
1618;4 maatwerkvoorzieningen;Simpelveld;1e halfjaar 2024;15.0;20.0;2.0;4.0
1619;4 maatwerkvoorzieningen;Sint-Michielsgestel;1e halfjaar 2024;60.0;60.0;2.0;5.0
1620;4 maatwerkvoorzieningen;Sittard-Geleen;1e halfjaar 2024;330.0;400.0;4.0;8.0
1621;4 maatwerkvoorzieningen;Sliedrecht;1e halfjaar 2024;75.0;100.0;3.0;9.0
1622;4 maatwerkvoorzieningen;Sluis;1e halfjaar 2024;60.0;85.0;3.0;7.0
1623;4 maatwerkvoorzieningen;Smallingerland;1e halfjaar 2024;190.0;235.0;3.0;9.0
1624;4 maatwerkvoorzieningen;Soest;1e halfjaar 2024;70.0;80.0;1.0;4.0
1625;4 maatwerkvoorzieningen;Someren;1e halfjaar 2024;25.0;35.0;1.0;4.0
1626;4 maatwerkvoorzieningen;Son en Breugel;1e halfjaar 2024;10.0;10.0;1.0;1.0
1627;4 maatwerkvoorzieningen;Stadskanaal;1e halfjaar 2024;160.0;190.0;5.0;12.0
1628;4 maatwerkvoorzieningen;Staphorst;1e halfjaar 2024;25.0;25.0;1.0;4.0
1629;4 maatwerkvoorzieningen;Stede Broec;1e halfjaar 2024;50.0;55.0;2.0;5.0
1630;4 maatwerkvoorzieningen;Steenbergen;1e halfjaar 2024;125.0;135.0;5.0;12.0
1631;4 maatwerkvoorzieningen;Steenwijkerland;1e halfjaar 2024;55.0;75.0;1.0;4.0
1632;4 maatwerkvoorzieningen;Stein (L.);1e halfjaar 2024;;;;
1633;4 maatwerkvoorzieningen;Stichtse Vecht;1e halfjaar 2024;;;;
1634;4 maatwerkvoorzieningen;Súdwest-Fryslân;1e halfjaar 2024;195.0;265.0;2.0;6.0
1635;4 maatwerkvoorzieningen;Terneuzen;1e halfjaar 2024;65.0;80.0;1.0;3.0
1636;4 maatwerkvoorzieningen;Terschelling;1e halfjaar 2024;;;;
1637;4 maatwerkvoorzieningen;Texel;1e halfjaar 2024;20.0;20.0;1.0;3.0
1638;4 maatwerkvoorzieningen;Teylingen;1e halfjaar 2024;55.0;65.0;1.0;4.0
1639;4 maatwerkvoorzieningen;Tholen;1e halfjaar 2024;;;;
1640;4 maatwerkvoorzieningen;Tiel;1e halfjaar 2024;115.0;145.0;3.0;7.0
1641;4 maatwerkvoorzieningen;Tilburg;1e halfjaar 2024;580.0;640.0;3.0;5.0
1642;4 maatwerkvoorzieningen;Tubbergen;1e halfjaar 2024;90.0;100.0;4.0;11.0
1643;4 maatwerkvoorzieningen;Twenterand;1e halfjaar 2024;20.0;35.0;1.0;3.0
1644;4 maatwerkvoorzieningen;Tynaarlo;1e halfjaar 2024;35.0;50.0;1.0;3.0
1645;4 maatwerkvoorzieningen;Tytsjerksteradiel;1e halfjaar 2024;25.0;30.0;1.0;2.0
1646;4 maatwerkvoorzieningen;Uitgeest;1e halfjaar 2024;15.0;20.0;1.0;3.0
1647;4 maatwerkvoorzieningen;Uithoorn;1e halfjaar 2024;70.0;90.0;2.0;6.0
1648;4 maatwerkvoorzieningen;Urk;1e halfjaar 2024;15.0;20.0;1.0;3.0
1649;4 maatwerkvoorzieningen;Utrecht (gemeente);1e halfjaar 2024;780.0;860.0;2.0;4.0
1650;4 maatwerkvoorzieningen;Utrechtse Heuvelrug;1e halfjaar 2024;105.0;130.0;2.0;6.0
1651;4 maatwerkvoorzieningen;Vaals;1e halfjaar 2024;;;;
1652;4 maatwerkvoorzieningen;Valkenburg aan de Geul;1e halfjaar 2024;35.0;45.0;2.0;5.0
1653;4 maatwerkvoorzieningen;Valkenswaard;1e halfjaar 2024;75.0;95.0;2.0;6.0
1654;4 maatwerkvoorzieningen;Veendam;1e halfjaar 2024;40.0;50.0;1.0;4.0
1655;4 maatwerkvoorzieningen;Veenendaal;1e halfjaar 2024;120.0;150.0;2.0;5.0
1656;4 maatwerkvoorzieningen;Veere;1e halfjaar 2024;15.0;15.0;1.0;1.0
1657;4 maatwerkvoorzieningen;Veldhoven;1e halfjaar 2024;95.0;130.0;2.0;6.0
1658;4 maatwerkvoorzieningen;Velsen;1e halfjaar 2024;100.0;135.0;1.0;4.0
1659;4 maatwerkvoorzieningen;Venlo;1e halfjaar 2024;220.0;260.0;2.0;5.0
1660;4 maatwerkvoorzieningen;Venray;1e halfjaar 2024;130.0;140.0;3.0;7.0
1661;4 maatwerkvoorzieningen;Vijfheerenlanden;1e halfjaar 2024;90.0;125.0;1.0;5.0
1662;4 maatwerkvoorzieningen;Vlaardingen;1e halfjaar 2024;540.0;540.0;7.0;14.0
1663;4 maatwerkvoorzieningen;Vlieland;1e halfjaar 2024;;;;
1664;4 maatwerkvoorzieningen;Vlissingen;1e halfjaar 2024;100.0;130.0;2.0;5.0
1665;4 maatwerkvoorzieningen;Voerendaal;1e halfjaar 2024;20.0;25.0;2.0;5.0
1666;4 maatwerkvoorzieningen;Voorne aan Zee;1e halfjaar 2024;105.0;170.0;1.0;5.0
1667;4 maatwerkvoorzieningen;Voorschoten;1e halfjaar 2024;25.0;35.0;1.0;3.0
1668;4 maatwerkvoorzieningen;Voorst;1e halfjaar 2024;40.0;60.0;2.0;5.0
1669;4 maatwerkvoorzieningen;Vught;1e halfjaar 2024;25.0;30.0;1.0;2.0
1670;4 maatwerkvoorzieningen;Waadhoeke;1e halfjaar 2024;90.0;110.0;2.0;5.0
1671;4 maatwerkvoorzieningen;Waalre;1e halfjaar 2024;30.0;35.0;2.0;5.0
1672;4 maatwerkvoorzieningen;Waalwijk;1e halfjaar 2024;100.0;120.0;2.0;5.0
1673;4 maatwerkvoorzieningen;Waddinxveen;1e halfjaar 2024;20.0;25.0;1.0;2.0
1674;4 maatwerkvoorzieningen;Wageningen;1e halfjaar 2024;50.0;65.0;1.0;3.0
1675;4 maatwerkvoorzieningen;Wassenaar;1e halfjaar 2024;35.0;45.0;1.0;4.0
1676;4 maatwerkvoorzieningen;Waterland;1e halfjaar 2024;45.0;60.0;2.0;7.0
1677;4 maatwerkvoorzieningen;Weert;1e halfjaar 2024;70.0;90.0;1.0;4.0
1678;4 maatwerkvoorzieningen;West Betuwe;1e halfjaar 2024;115.0;135.0;2.0;6.0
1679;4 maatwerkvoorzieningen;West Maas en Waal;1e halfjaar 2024;25.0;30.0;1.0;3.0
1680;4 maatwerkvoorzieningen;Westerkwartier;1e halfjaar 2024;100.0;115.0;2.0;4.0
