ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
459;Totaal;Bergeijk;1e halfjaar 2022;1100.0;58.0
460;Totaal;Bergeijk;2e halfjaar 2022;1105.0;59.0
461;Totaal;Bergeijk;2022;1185.0;63.0
462;Totaal;Bergeijk;1e halfjaar 2023;1120.0;59.0
463;Totaal;Bergeijk;2e halfjaar 2023;1110.0;58.0
464;Totaal;Bergeijk;2023;1210.0;63.0
465;Totaal;Bergen (L.);1e halfjaar 2019;645.0;49.0
466;Totaal;Bergen (L.);2e halfjaar 2019;665.0;51.0
467;Totaal;Bergen (L.);2019;725.0;55.0
468;Totaal;Bergen (L.);1e halfjaar 2020;670.0;51.0
469;Totaal;Bergen (L.);2e halfjaar 2020;;
470;Totaal;Bergen (L.);2020;;
471;Totaal;Bergen (L.);1e halfjaar 2021;665.0;51.0
472;Totaal;Bergen (L.);2e halfjaar 2021;675.0;51.0
473;Totaal;Bergen (L.);2021;715.0;55.0
474;Totaal;Bergen (L.);1e halfjaar 2022;675.0;52.0
475;Totaal;Bergen (L.);2e halfjaar 2022;700.0;53.0
476;Totaal;Bergen (L.);2022;755.0;58.0
477;Totaal;Bergen (L.);1e halfjaar 2023;725.0;55.0
478;Totaal;Bergen (L.);2e halfjaar 2023;730.0;56.0
479;Totaal;Bergen (L.);2023;790.0;60.0
480;Totaal;Bergen (NH.);1e halfjaar 2019;1700.0;57.0
481;Totaal;Bergen (NH.);2e halfjaar 2019;1790.0;60.0
482;Totaal;Bergen (NH.);2019;1910.0;64.0
483;Totaal;Bergen (NH.);1e halfjaar 2020;1795.0;60.0
484;Totaal;Bergen (NH.);2e halfjaar 2020;1785.0;60.0
485;Totaal;Bergen (NH.);2020;1930.0;65.0
486;Totaal;Bergen (NH.);1e halfjaar 2021;1760.0;59.0
487;Totaal;Bergen (NH.);2e halfjaar 2021;1750.0;59.0
488;Totaal;Bergen (NH.);2021;1900.0;64.0
489;Totaal;Bergen (NH.);1e halfjaar 2022;2045.0;69.0
490;Totaal;Bergen (NH.);2e halfjaar 2022;2075.0;70.0
491;Totaal;Bergen (NH.);2022;2210.0;74.0
492;Totaal;Bergen (NH.);1e halfjaar 2023;1980.0;66.0
493;Totaal;Bergen (NH.);2e halfjaar 2023;2010.0;67.0
494;Totaal;Bergen (NH.);2023;2165.0;72.0
495;Totaal;Bergen op Zoom;1e halfjaar 2019;;
496;Totaal;Bergen op Zoom;2e halfjaar 2019;;
497;Totaal;Bergen op Zoom;2019;;
498;Totaal;Bergen op Zoom;1e halfjaar 2020;6815.0;101.0
499;Totaal;Bergen op Zoom;2e halfjaar 2020;;
500;Totaal;Bergen op Zoom;2020;;
501;Totaal;Bergen op Zoom;1e halfjaar 2021;6415.0;95.0
502;Totaal;Bergen op Zoom;2e halfjaar 2021;5935.0;88.0
503;Totaal;Bergen op Zoom;2021;6415.0;95.0
504;Totaal;Bergen op Zoom;1e halfjaar 2022;6630.0;98.0
505;Totaal;Bergen op Zoom;2e halfjaar 2022;6770.0;100.0
506;Totaal;Bergen op Zoom;2022;7155.0;105.0
507;Totaal;Bergen op Zoom;1e halfjaar 2023;6775.0;98.0
508;Totaal;Bergen op Zoom;2e halfjaar 2023;6905.0;100.0
509;Totaal;Bergen op Zoom;2023;7335.0;107.0
510;Totaal;Berkelland;1e halfjaar 2019;2680.0;61.0
511;Totaal;Berkelland;2e halfjaar 2019;2740.0;62.0
512;Totaal;Berkelland;2019;2980.0;68.0
513;Totaal;Berkelland;1e halfjaar 2020;2820.0;64.0
514;Totaal;Berkelland;2e halfjaar 2020;2895.0;66.0
515;Totaal;Berkelland;2020;3095.0;71.0
516;Totaal;Berkelland;1e halfjaar 2021;2955.0;67.0
517;Totaal;Berkelland;2e halfjaar 2021;3035.0;69.0
518;Totaal;Berkelland;2021;3260.0;74.0
519;Totaal;Berkelland;1e halfjaar 2022;2970.0;68.0
520;Totaal;Berkelland;2e halfjaar 2022;2975.0;68.0
521;Totaal;Berkelland;2022;3260.0;74.0
522;Totaal;Berkelland;1e halfjaar 2023;2975.0;68.0
523;Totaal;Berkelland;2e halfjaar 2023;2980.0;68.0
524;Totaal;Berkelland;2023;3220.0;73.0
525;Totaal;Bernheze;1e halfjaar 2019;1515.0;49.0
526;Totaal;Bernheze;2e halfjaar 2019;1600.0;52.0
527;Totaal;Bernheze;2019;1695.0;55.0
528;Totaal;Bernheze;1e halfjaar 2020;1630.0;52.0
529;Totaal;Bernheze;2e halfjaar 2020;1665.0;53.0
530;Totaal;Bernheze;2020;1830.0;59.0
531;Totaal;Bernheze;1e halfjaar 2021;1700.0;54.0
532;Totaal;Bernheze;2e halfjaar 2021;1730.0;55.0
533;Totaal;Bernheze;2021;1870.0;59.0
534;Totaal;Bernheze;1e halfjaar 2022;1780.0;56.0
535;Totaal;Bernheze;2e halfjaar 2022;1805.0;57.0
536;Totaal;Bernheze;2022;1945.0;61.0
537;Totaal;Bernheze;1e halfjaar 2023;1875.0;58.0
538;Totaal;Bernheze;2e halfjaar 2023;1905.0;59.0
539;Totaal;Bernheze;2023;2055.0;64.0
540;Totaal;Best;1e halfjaar 2019;1415.0;47.0
541;Totaal;Best;2e halfjaar 2019;1505.0;50.0
542;Totaal;Best;2019;1595.0;53.0
543;Totaal;Best;1e halfjaar 2020;1515.0;51.0
544;Totaal;Best;2e halfjaar 2020;1435.0;48.0
545;Totaal;Best;2020;1655.0;55.0
546;Totaal;Best;1e halfjaar 2021;1450.0;48.0
547;Totaal;Best;2e halfjaar 2021;1460.0;48.0
548;Totaal;Best;2021;1580.0;52.0
549;Totaal;Best;1e halfjaar 2022;1410.0;46.0
550;Totaal;Best;2e halfjaar 2022;1420.0;46.0
551;Totaal;Best;2022;1540.0;50.0
552;Totaal;Best;1e halfjaar 2023;1445.0;47.0
553;Totaal;Best;2e halfjaar 2023;1500.0;49.0
554;Totaal;Best;2023;1620.0;52.0
555;Totaal;Beuningen;1e halfjaar 2019;;
556;Totaal;Beuningen;2e halfjaar 2019;;
557;Totaal;Beuningen;2019;;
558;Totaal;Beuningen;1e halfjaar 2020;;
559;Totaal;Beuningen;2e halfjaar 2020;;
560;Totaal;Beuningen;2020;;
561;Totaal;Beuningen;1e halfjaar 2021;1470.0;56.0
562;Totaal;Beuningen;2e halfjaar 2021;1480.0;57.0
563;Totaal;Beuningen;2021;1620.0;62.0
564;Totaal;Beuningen;1e halfjaar 2022;1505.0;57.0
565;Totaal;Beuningen;2e halfjaar 2022;1535.0;59.0
566;Totaal;Beuningen;2022;1660.0;63.0
567;Totaal;Beuningen;1e halfjaar 2023;1565.0;59.0
568;Totaal;Beuningen;2e halfjaar 2023;1580.0;59.0
569;Totaal;Beuningen;2023;1725.0;65.0
570;Totaal;Beverwijk;1e halfjaar 2019;2370.0;58.0
571;Totaal;Beverwijk;2e halfjaar 2019;2450.0;60.0
572;Totaal;Beverwijk;2019;2635.0;64.0
573;Totaal;Beverwijk;1e halfjaar 2020;2490.0;60.0
574;Totaal;Beverwijk;2e halfjaar 2020;2465.0;59.0
575;Totaal;Beverwijk;2020;2655.0;64.0
576;Totaal;Beverwijk;1e halfjaar 2021;2480.0;59.0
577;Totaal;Beverwijk;2e halfjaar 2021;2540.0;61.0
578;Totaal;Beverwijk;2021;2740.0;65.0
579;Totaal;Beverwijk;1e halfjaar 2022;2575.0;61.0
580;Totaal;Beverwijk;2e halfjaar 2022;2615.0;62.0
581;Totaal;Beverwijk;2022;2810.0;67.0
582;Totaal;Beverwijk;1e halfjaar 2023;2610.0;61.0
583;Totaal;Beverwijk;2e halfjaar 2023;2580.0;60.0
584;Totaal;Beverwijk;2023;2795.0;65.0
585;Totaal;De Bilt;1e halfjaar 2019;2380.0;56.0
586;Totaal;De Bilt;2e halfjaar 2019;2920.0;68.0
587;Totaal;De Bilt;2019;3090.0;72.0
588;Totaal;De Bilt;1e halfjaar 2020;2865.0;66.0
589;Totaal;De Bilt;2e halfjaar 2020;2810.0;65.0
590;Totaal;De Bilt;2020;3050.0;71.0
591;Totaal;De Bilt;1e halfjaar 2021;2765.0;64.0
592;Totaal;De Bilt;2e halfjaar 2021;2755.0;64.0
593;Totaal;De Bilt;2021;2990.0;69.0
594;Totaal;De Bilt;1e halfjaar 2022;2495.0;57.0
595;Totaal;De Bilt;2e halfjaar 2022;2470.0;57.0
596;Totaal;De Bilt;2022;2715.0;62.0
597;Totaal;De Bilt;1e halfjaar 2023;2380.0;54.0
598;Totaal;De Bilt;2e halfjaar 2023;2355.0;54.0
599;Totaal;De Bilt;2023;2545.0;58.0
600;Totaal;Bladel;1e halfjaar 2019;1225.0;61.0
601;Totaal;Bladel;2e halfjaar 2019;1275.0;63.0
602;Totaal;Bladel;2019;1365.0;68.0
603;Totaal;Bladel;1e halfjaar 2020;1285.0;63.0
604;Totaal;Bladel;2e halfjaar 2020;1310.0;64.0
605;Totaal;Bladel;2020;1430.0;70.0
606;Totaal;Bladel;1e halfjaar 2021;1300.0;63.0
607;Totaal;Bladel;2e halfjaar 2021;1340.0;65.0
608;Totaal;Bladel;2021;1445.0;70.0
609;Totaal;Bladel;1e halfjaar 2022;1365.0;66.0
610;Totaal;Bladel;2e halfjaar 2022;1395.0;67.0
611;Totaal;Bladel;2022;1510.0;73.0
612;Totaal;Bladel;1e halfjaar 2023;1415.0;67.0
613;Totaal;Bladel;2e halfjaar 2023;1395.0;66.0
614;Totaal;Bladel;2023;1525.0;73.0
615;Totaal;Blaricum;1e halfjaar 2019;195.0;17.0
616;Totaal;Blaricum;2e halfjaar 2019;220.0;20.0
617;Totaal;Blaricum;2019;235.0;21.0
618;Totaal;Blaricum;1e halfjaar 2020;350.0;30.0
619;Totaal;Blaricum;2e halfjaar 2020;395.0;34.0
620;Totaal;Blaricum;2020;415.0;36.0
621;Totaal;Blaricum;1e halfjaar 2021;445.0;37.0
622;Totaal;Blaricum;2e halfjaar 2021;450.0;38.0
623;Totaal;Blaricum;2021;500.0;42.0
624;Totaal;Blaricum;1e halfjaar 2022;445.0;36.0
625;Totaal;Blaricum;2e halfjaar 2022;500.0;40.0
626;Totaal;Blaricum;2022;530.0;43.0
627;Totaal;Blaricum;1e halfjaar 2023;510.0;41.0
628;Totaal;Blaricum;2e halfjaar 2023;525.0;42.0
629;Totaal;Blaricum;2023;570.0;46.0
630;Totaal;Bloemendaal;1e halfjaar 2019;1340.0;57.0
631;Totaal;Bloemendaal;2e halfjaar 2019;1395.0;60.0
632;Totaal;Bloemendaal;2019;1500.0;64.0
633;Totaal;Bloemendaal;1e halfjaar 2020;1395.0;59.0
634;Totaal;Bloemendaal;2e halfjaar 2020;1415.0;60.0
635;Totaal;Bloemendaal;2020;1515.0;64.0
636;Totaal;Bloemendaal;1e halfjaar 2021;1400.0;60.0
637;Totaal;Bloemendaal;2e halfjaar 2021;1420.0;60.0
638;Totaal;Bloemendaal;2021;1545.0;66.0
639;Totaal;Bloemendaal;1e halfjaar 2022;1410.0;59.0
640;Totaal;Bloemendaal;2e halfjaar 2022;1430.0;60.0
641;Totaal;Bloemendaal;2022;1565.0;66.0
642;Totaal;Bloemendaal;1e halfjaar 2023;1440.0;60.0
643;Totaal;Bloemendaal;2e halfjaar 2023;1430.0;60.0
644;Totaal;Bloemendaal;2023;1565.0;65.0
645;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2019;1505.0;44.0
646;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2019;1500.0;44.0
647;Totaal;Bodegraven-Reeuwijk;2019;1630.0;47.0
648;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2020;1530.0;44.0
649;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2020;1550.0;44.0
650;Totaal;Bodegraven-Reeuwijk;2020;1675.0;48.0
651;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2021;1560.0;44.0
652;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2021;1520.0;43.0
653;Totaal;Bodegraven-Reeuwijk;2021;1690.0;48.0
654;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2022;1550.0;43.0
655;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2022;1545.0;43.0
656;Totaal;Bodegraven-Reeuwijk;2022;1695.0;47.0
657;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2023;1575.0;43.0
658;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2023;1590.0;44.0
659;Totaal;Bodegraven-Reeuwijk;2023;1750.0;48.0
660;Totaal;Boekel;1e halfjaar 2019;490.0;46.0
661;Totaal;Boekel;2e halfjaar 2019;475.0;45.0
662;Totaal;Boekel;2019;540.0;51.0
663;Totaal;Boekel;1e halfjaar 2020;505.0;47.0
664;Totaal;Boekel;2e halfjaar 2020;515.0;48.0
665;Totaal;Boekel;2020;555.0;51.0
666;Totaal;Boekel;1e halfjaar 2021;535.0;49.0
667;Totaal;Boekel;2e halfjaar 2021;550.0;50.0
668;Totaal;Boekel;2021;595.0;54.0
669;Totaal;Boekel;1e halfjaar 2022;560.0;51.0
670;Totaal;Boekel;2e halfjaar 2022;580.0;53.0
671;Totaal;Boekel;2022;620.0;56.0
672;Totaal;Boekel;1e halfjaar 2023;635.0;57.0
673;Totaal;Boekel;2e halfjaar 2023;645.0;58.0
674;Totaal;Boekel;2023;690.0;62.0
675;Totaal;Borger-Odoorn;1e halfjaar 2019;1875.0;74.0
676;Totaal;Borger-Odoorn;2e halfjaar 2019;1915.0;75.0
677;Totaal;Borger-Odoorn;2019;2080.0;82.0
678;Totaal;Borger-Odoorn;1e halfjaar 2020;1900.0;74.0
679;Totaal;Borger-Odoorn;2e halfjaar 2020;1925.0;75.0
680;Totaal;Borger-Odoorn;2020;2075.0;81.0
681;Totaal;Borger-Odoorn;1e halfjaar 2021;1930.0;75.0
682;Totaal;Borger-Odoorn;2e halfjaar 2021;1935.0;76.0
683;Totaal;Borger-Odoorn;2021;2110.0;82.0
684;Totaal;Borger-Odoorn;1e halfjaar 2022;1935.0;75.0
685;Totaal;Borger-Odoorn;2e halfjaar 2022;1940.0;76.0
686;Totaal;Borger-Odoorn;2022;2110.0;82.0
687;Totaal;Borger-Odoorn;1e halfjaar 2023;1985.0;77.0
688;Totaal;Borger-Odoorn;2e halfjaar 2023;1980.0;76.0
689;Totaal;Borger-Odoorn;2023;2165.0;84.0
690;Totaal;Borne;1e halfjaar 2019;1410.0;61.0
691;Totaal;Borne;2e halfjaar 2019;1570.0;68.0
692;Totaal;Borne;2019;1685.0;73.0
693;Totaal;Borne;1e halfjaar 2020;1795.0;77.0
694;Totaal;Borne;2e halfjaar 2020;1810.0;78.0
695;Totaal;Borne;2020;1945.0;83.0
696;Totaal;Borne;1e halfjaar 2021;1820.0;77.0
697;Totaal;Borne;2e halfjaar 2021;1860.0;79.0
698;Totaal;Borne;2021;2010.0;85.0
699;Totaal;Borne;1e halfjaar 2022;1880.0;78.0
700;Totaal;Borne;2e halfjaar 2022;1880.0;78.0
701;Totaal;Borne;2022;2030.0;85.0
702;Totaal;Borne;1e halfjaar 2023;1770.0;72.0
703;Totaal;Borne;2e halfjaar 2023;1805.0;74.0
704;Totaal;Borne;2023;1930.0;79.0
705;Totaal;Borsele;1e halfjaar 2019;1445.0;63.0
706;Totaal;Borsele;2e halfjaar 2019;1485.0;65.0
707;Totaal;Borsele;2019;1535.0;67.0
708;Totaal;Borsele;1e halfjaar 2020;1525.0;67.0
709;Totaal;Borsele;2e halfjaar 2020;1565.0;69.0
710;Totaal;Borsele;2020;1650.0;73.0
711;Totaal;Borsele;1e halfjaar 2021;1565.0;69.0
712;Totaal;Borsele;2e halfjaar 2021;1540.0;67.0
713;Totaal;Borsele;2021;1660.0;73.0
714;Totaal;Borsele;1e halfjaar 2022;1505.0;66.0
715;Totaal;Borsele;2e halfjaar 2022;1560.0;68.0
716;Totaal;Borsele;2022;1650.0;72.0
717;Totaal;Borsele;1e halfjaar 2023;1615.0;70.0
718;Totaal;Borsele;2e halfjaar 2023;1610.0;70.0
719;Totaal;Borsele;2023;1735.0;75.0
720;Totaal;Boxmeer;1e halfjaar 2019;;
721;Totaal;Boxmeer;2e halfjaar 2019;;
722;Totaal;Boxmeer;2019;;
723;Totaal;Boxmeer;1e halfjaar 2020;;
724;Totaal;Boxmeer;2e halfjaar 2020;;
725;Totaal;Boxmeer;2020;;
726;Totaal;Boxmeer;1e halfjaar 2021;;
727;Totaal;Boxmeer;2e halfjaar 2021;;
728;Totaal;Boxmeer;2021;;
729;Totaal;Boxmeer;1e halfjaar 2022;;
730;Totaal;Boxmeer;2e halfjaar 2022;;
731;Totaal;Boxmeer;2022;;
732;Totaal;Boxmeer;1e halfjaar 2023;;
733;Totaal;Boxmeer;2e halfjaar 2023;;
734;Totaal;Boxmeer;2023;;
735;Totaal;Boxtel;1e halfjaar 2019;1590.0;52.0
736;Totaal;Boxtel;2e halfjaar 2019;1675.0;54.0
737;Totaal;Boxtel;2019;1780.0;58.0
738;Totaal;Boxtel;1e halfjaar 2020;2045.0;66.0
739;Totaal;Boxtel;2e halfjaar 2020;2095.0;68.0
740;Totaal;Boxtel;2020;2220.0;72.0
741;Totaal;Boxtel;1e halfjaar 2021;2070.0;63.0
742;Totaal;Boxtel;2e halfjaar 2021;2085.0;63.0
743;Totaal;Boxtel;2021;2240.0;68.0
744;Totaal;Boxtel;1e halfjaar 2022;2095.0;63.0
745;Totaal;Boxtel;2e halfjaar 2022;2080.0;63.0
746;Totaal;Boxtel;2022;2260.0;68.0
747;Totaal;Boxtel;1e halfjaar 2023;2145.0;64.0
748;Totaal;Boxtel;2e halfjaar 2023;2145.0;64.0
749;Totaal;Boxtel;2023;2305.0;68.0
750;Totaal;Breda;1e halfjaar 2019;14475.0;79.0
751;Totaal;Breda;2e halfjaar 2019;14700.0;80.0
752;Totaal;Breda;2019;15710.0;85.0
753;Totaal;Breda;1e halfjaar 2020;14630.0;79.0
754;Totaal;Breda;2e halfjaar 2020;14545.0;79.0
755;Totaal;Breda;2020;15535.0;84.0
756;Totaal;Breda;1e halfjaar 2021;14570.0;79.0
757;Totaal;Breda;2e halfjaar 2021;14620.0;79.0
758;Totaal;Breda;2021;15645.0;85.0
759;Totaal;Breda;1e halfjaar 2022;14450.0;78.0
760;Totaal;Breda;2e halfjaar 2022;14510.0;79.0
761;Totaal;Breda;2022;15555.0;84.0
762;Totaal;Breda;1e halfjaar 2023;14565.0;78.0
763;Totaal;Breda;2e halfjaar 2023;14595.0;78.0
764;Totaal;Breda;2023;15615.0;84.0
765;Totaal;Brielle;1e halfjaar 2019;1090.0;63.0
766;Totaal;Brielle;2e halfjaar 2019;1100.0;64.0
767;Totaal;Brielle;2019;1190.0;69.0
768;Totaal;Brielle;1e halfjaar 2020;1015.0;59.0
769;Totaal;Brielle;2e halfjaar 2020;1030.0;60.0
770;Totaal;Brielle;2020;1100.0;64.0
771;Totaal;Brielle;1e halfjaar 2021;1065.0;61.0
772;Totaal;Brielle;2e halfjaar 2021;1085.0;62.0
773;Totaal;Brielle;2021;1160.0;67.0
774;Totaal;Brielle;1e halfjaar 2022;1100.0;62.0
775;Totaal;Brielle;2e halfjaar 2022;1115.0;63.0
776;Totaal;Brielle;2022;1205.0;68.0
777;Totaal;Brielle;1e halfjaar 2023;;
778;Totaal;Brielle;2e halfjaar 2023;;
779;Totaal;Brielle;2023;;
780;Totaal;Bronckhorst;1e halfjaar 2019;1970.0;54.0
781;Totaal;Bronckhorst;2e halfjaar 2019;2090.0;58.0
782;Totaal;Bronckhorst;2019;2260.0;62.0
783;Totaal;Bronckhorst;1e halfjaar 2020;2170.0;60.0
784;Totaal;Bronckhorst;2e halfjaar 2020;2150.0;60.0
785;Totaal;Bronckhorst;2020;2395.0;66.0
786;Totaal;Bronckhorst;1e halfjaar 2021;2120.0;59.0
787;Totaal;Bronckhorst;2e halfjaar 2021;2180.0;60.0
788;Totaal;Bronckhorst;2021;2380.0;66.0
789;Totaal;Bronckhorst;1e halfjaar 2022;2200.0;61.0
790;Totaal;Bronckhorst;2e halfjaar 2022;2075.0;58.0
791;Totaal;Bronckhorst;2022;2425.0;67.0
792;Totaal;Bronckhorst;1e halfjaar 2023;1950.0;54.0
793;Totaal;Bronckhorst;2e halfjaar 2023;2070.0;57.0
794;Totaal;Bronckhorst;2023;2255.0;62.0
795;Totaal;Brummen;1e halfjaar 2019;1420.0;69.0
796;Totaal;Brummen;2e halfjaar 2019;1445.0;70.0
797;Totaal;Brummen;2019;1550.0;75.0
798;Totaal;Brummen;1e halfjaar 2020;1460.0;70.0
799;Totaal;Brummen;2e halfjaar 2020;1490.0;72.0
800;Totaal;Brummen;2020;1610.0;78.0
801;Totaal;Brummen;1e halfjaar 2021;1415.0;68.0
802;Totaal;Brummen;2e halfjaar 2021;1395.0;67.0
803;Totaal;Brummen;2021;1515.0;73.0
804;Totaal;Brummen;1e halfjaar 2022;1405.0;67.0
805;Totaal;Brummen;2e halfjaar 2022;1405.0;67.0
806;Totaal;Brummen;2022;1530.0;73.0
807;Totaal;Brummen;1e halfjaar 2023;1380.0;65.0
808;Totaal;Brummen;2e halfjaar 2023;1390.0;66.0
809;Totaal;Brummen;2023;1510.0;72.0
810;Totaal;Brunssum;1e halfjaar 2019;2385.0;85.0
811;Totaal;Brunssum;2e halfjaar 2019;2395.0;85.0
812;Totaal;Brunssum;2019;2600.0;93.0
813;Totaal;Brunssum;1e halfjaar 2020;2710.0;97.0
814;Totaal;Brunssum;2e halfjaar 2020;2755.0;99.0
815;Totaal;Brunssum;2020;2965.0;107.0
816;Totaal;Brunssum;1e halfjaar 2021;2730.0;99.0
817;Totaal;Brunssum;2e halfjaar 2021;2735.0;99.0
818;Totaal;Brunssum;2021;2950.0;107.0
819;Totaal;Brunssum;1e halfjaar 2022;2820.0;102.0
820;Totaal;Brunssum;2e halfjaar 2022;2980.0;108.0
821;Totaal;Brunssum;2022;3155.0;114.0
822;Totaal;Brunssum;1e halfjaar 2023;2950.0;107.0
823;Totaal;Brunssum;2e halfjaar 2023;3055.0;110.0
824;Totaal;Brunssum;2023;3265.0;118.0
825;Totaal;Bunnik;1e halfjaar 2019;755.0;50.0
826;Totaal;Bunnik;2e halfjaar 2019;760.0;50.0
827;Totaal;Bunnik;2019;830.0;55.0
828;Totaal;Bunnik;1e halfjaar 2020;730.0;48.0
829;Totaal;Bunnik;2e halfjaar 2020;760.0;50.0
830;Totaal;Bunnik;2020;825.0;54.0
831;Totaal;Bunnik;1e halfjaar 2021;725.0;47.0
832;Totaal;Bunnik;2e halfjaar 2021;715.0;47.0
833;Totaal;Bunnik;2021;775.0;51.0
834;Totaal;Bunnik;1e halfjaar 2022;740.0;47.0
835;Totaal;Bunnik;2e halfjaar 2022;750.0;48.0
836;Totaal;Bunnik;2022;820.0;53.0
837;Totaal;Bunnik;1e halfjaar 2023;755.0;47.0
838;Totaal;Bunnik;2e halfjaar 2023;750.0;47.0
839;Totaal;Bunnik;2023;830.0;52.0
840;Totaal;Bunschoten;1e halfjaar 2019;960.0;44.0
841;Totaal;Bunschoten;2e halfjaar 2019;1005.0;47.0
842;Totaal;Bunschoten;2019;1060.0;49.0
843;Totaal;Bunschoten;1e halfjaar 2020;1200.0;55.0
844;Totaal;Bunschoten;2e halfjaar 2020;1220.0;56.0
845;Totaal;Bunschoten;2020;1295.0;59.0
846;Totaal;Bunschoten;1e halfjaar 2021;1260.0;57.0
847;Totaal;Bunschoten;2e halfjaar 2021;1300.0;59.0
848;Totaal;Bunschoten;2021;1370.0;62.0
849;Totaal;Bunschoten;1e halfjaar 2022;1300.0;58.0
850;Totaal;Bunschoten;2e halfjaar 2022;1315.0;59.0
851;Totaal;Bunschoten;2022;1405.0;63.0
852;Totaal;Bunschoten;1e halfjaar 2023;1315.0;58.0
853;Totaal;Bunschoten;2e halfjaar 2023;1330.0;59.0
854;Totaal;Bunschoten;2023;1420.0;63.0
855;Totaal;Buren;1e halfjaar 2019;820.0;31.0
856;Totaal;Buren;2e halfjaar 2019;875.0;33.0
857;Totaal;Buren;2019;940.0;35.0
858;Totaal;Buren;1e halfjaar 2020;1055.0;39.0
859;Totaal;Buren;2e halfjaar 2020;1105.0;41.0
860;Totaal;Buren;2020;1185.0;44.0
861;Totaal;Buren;1e halfjaar 2021;1095.0;41.0
862;Totaal;Buren;2e halfjaar 2021;1130.0;42.0
863;Totaal;Buren;2021;1235.0;46.0
864;Totaal;Buren;1e halfjaar 2022;1110.0;41.0
865;Totaal;Buren;2e halfjaar 2022;1165.0;43.0
866;Totaal;Buren;2022;1245.0;46.0
867;Totaal;Buren;1e halfjaar 2023;1165.0;42.0
868;Totaal;Buren;2e halfjaar 2023;1165.0;42.0
869;Totaal;Buren;2023;1260.0;45.0
870;Totaal;Capelle aan den IJssel;1e halfjaar 2019;4150.0;62.0
871;Totaal;Capelle aan den IJssel;2e halfjaar 2019;4350.0;65.0
872;Totaal;Capelle aan den IJssel;2019;4635.0;69.0
873;Totaal;Capelle aan den IJssel;1e halfjaar 2020;4310.0;64.0
874;Totaal;Capelle aan den IJssel;2e halfjaar 2020;4285.0;64.0
875;Totaal;Capelle aan den IJssel;2020;4640.0;69.0
876;Totaal;Capelle aan den IJssel;1e halfjaar 2021;4355.0;65.0
877;Totaal;Capelle aan den IJssel;2e halfjaar 2021;4430.0;66.0
878;Totaal;Capelle aan den IJssel;2021;4790.0;71.0
879;Totaal;Capelle aan den IJssel;1e halfjaar 2022;4435.0;66.0
880;Totaal;Capelle aan den IJssel;2e halfjaar 2022;4490.0;67.0
881;Totaal;Capelle aan den IJssel;2022;4840.0;72.0
882;Totaal;Capelle aan den IJssel;1e halfjaar 2023;4510.0;67.0
883;Totaal;Capelle aan den IJssel;2e halfjaar 2023;4565.0;68.0
884;Totaal;Capelle aan den IJssel;2023;4925.0;73.0
885;Totaal;Castricum;1e halfjaar 2019;1680.0;47.0
886;Totaal;Castricum;2e halfjaar 2019;1725.0;48.0
887;Totaal;Castricum;2019;1850.0;52.0
888;Totaal;Castricum;1e halfjaar 2020;1735.0;48.0
889;Totaal;Castricum;2e halfjaar 2020;1750.0;49.0
890;Totaal;Castricum;2020;1870.0;52.0
891;Totaal;Castricum;1e halfjaar 2021;1755.0;49.0
892;Totaal;Castricum;2e halfjaar 2021;1790.0;50.0
893;Totaal;Castricum;2021;1925.0;53.0
894;Totaal;Castricum;1e halfjaar 2022;2015.0;56.0
895;Totaal;Castricum;2e halfjaar 2022;1980.0;55.0
896;Totaal;Castricum;2022;2135.0;59.0
897;Totaal;Castricum;1e halfjaar 2023;1970.0;54.0
898;Totaal;Castricum;2e halfjaar 2023;1945.0;54.0
899;Totaal;Castricum;2023;2100.0;58.0
900;Totaal;Coevorden;1e halfjaar 2019;1685.0;47.0
901;Totaal;Coevorden;2e halfjaar 2019;1820.0;51.0
902;Totaal;Coevorden;2019;2030.0;57.0
903;Totaal;Coevorden;1e halfjaar 2020;1885.0;53.0
904;Totaal;Coevorden;2e halfjaar 2020;2010.0;57.0
905;Totaal;Coevorden;2020;2230.0;63.0
906;Totaal;Coevorden;1e halfjaar 2021;2160.0;61.0
907;Totaal;Coevorden;2e halfjaar 2021;2205.0;62.0
908;Totaal;Coevorden;2021;2475.0;70.0
909;Totaal;Coevorden;1e halfjaar 2022;2190.0;62.0
910;Totaal;Coevorden;2e halfjaar 2022;2070.0;58.0
911;Totaal;Coevorden;2022;2310.0;65.0
912;Totaal;Coevorden;1e halfjaar 2023;2335.0;65.0
913;Totaal;Coevorden;2e halfjaar 2023;2340.0;66.0
914;Totaal;Coevorden;2023;2545.0;71.0
915;Totaal;Cranendonck;1e halfjaar 2019;1005.0;49.0
916;Totaal;Cranendonck;2e halfjaar 2019;1045.0;51.0
