ID;SoortTeler;RegioS;Perioden;BoomteeltEnVastePlantenTotaal_1;GewassenTotaal_2;BosEnHaagplantsoen_3;LaanEnParkbomenTotaal_4;Onderstammen_5;Spillen_6;Opzetters_7;Rozenstruiken_8;Sierconiferen_9;SierheestersEnKlimplantenTotaal_10;Buxus_11;Ericaceae_12;TrekEnBesheester_13;OverigeSierheestersEnKlimplanten_14;VastePlanten_15;VruchtbomenTotaal_16;Moerbomen_17;Onderstammen_18;OverigeVruchtbomen_19;TeeltwijzeTotaal_20;TeeltInDeVolleGrond_21;TeeltInPottenEnContainers_22;OnderGlasTotaal_23;Vermeerdering_24;VolledigeTeeltOnderGlas_25;BoomteeltEnVastePlantenTotaal_26;GewassenTotaal_27;BosEnHaagplantsoen_28;LaanEnParkbomenTotaal_29;Onderstammen_30;Spillen_31;Opzetters_32;Rozenstruiken_33;Sierconiferen_34;SierheestersEnKlimplantenTotaal_35;Buxus_36;Ericaceae_37;TrekEnBesheester_38;OverigeSierheestersEnKlimplanten_39;VastePlanten_40;VruchtbomenTotaal_41;Moerbomen_42;Onderstammen_43;OverigeVruchtbomen_44;TeeltwijzeTotaal_45;TeeltInDeVolleGrond_46;TeeltInPottenEnContainers_47;OnderGlasTotaal_48;Vermeerdering_49;VolledigeTeeltOnderGlas_50
414;Buxus telers;Drenthe (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;Buxus telers;Drenthe (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;Buxus telers;Drenthe (PV);2006;64.0;64.0;22.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;63.0;0.0;0.0;0.0;0.0;8.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;8.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;8.0;2.0;2.0;2.0;0.0
417;Buxus telers;Drenthe (PV);2007;70.0;70.0;22.0;0.0;0.0;0.0;0.0;0.0;3.0;45.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;70.0;0.0;0.0;0.0;0.0;12.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;12.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;12.0;1.0;2.0;2.0;0.0
418;Buxus telers;Drenthe (PV);2008;76.0;76.0;22.0;0.0;0.0;0.0;0.0;0.0;6.0;48.0;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;76.0;0.0;0.0;0.0;0.0;13.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;13.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;1.0;1.0;1.0;0.0
419;Buxus telers;Drenthe (PV);2009;39.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;37.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;39.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;12.0;12.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;1.0;0.0;1.0
420;Buxus telers;Overijssel (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;Buxus telers;Overijssel (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;Buxus telers;Overijssel (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;Buxus telers;Overijssel (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;Buxus telers;Overijssel (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;Buxus telers;Overijssel (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;Buxus telers;Overijssel (PV);2006;249.0;248.0;20.0;11.0;1.0;0.0;11.0;0.0;79.0;130.0;118.0;0.0;0.0;12.0;0.0;7.0;0.0;0.0;7.0;248.0;248.0;0.0;0.0;0.0;0.0;21.0;21.0;5.0;2.0;1.0;0.0;1.0;0.0;12.0;21.0;21.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;21.0;20.0;1.0;1.0;0.0;1.0
427;Buxus telers;Overijssel (PV);2007;376.0;376.0;22.0;12.0;1.0;0.0;11.0;0.0;77.0;258.0;247.0;0.0;0.0;10.0;0.0;7.0;0.0;0.0;7.0;376.0;374.0;2.0;0.0;0.0;0.0;35.0;35.0;6.0;3.0;1.0;0.0;2.0;0.0;16.0;35.0;35.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;2.0;35.0;34.0;4.0;2.0;1.0;1.0
428;Buxus telers;Overijssel (PV);2008;406.0;405.0;16.0;8.0;0.0;0.0;8.0;0.0;104.0;276.0;268.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;405.0;404.0;1.0;0.0;0.0;0.0;30.0;30.0;3.0;2.0;0.0;0.0;2.0;0.0;13.0;30.0;30.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;1.0;1.0;0.0;1.0
429;Buxus telers;Overijssel (PV);2009;366.0;363.0;1.0;0.0;0.0;0.0;0.0;0.0;152.0;209.0;204.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;363.0;362.0;1.0;3.0;2.0;0.0;31.0;31.0;3.0;1.0;0.0;0.0;1.0;0.0;17.0;31.0;31.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;31.0;31.0;1.0;3.0;2.0;1.0
430;Buxus telers;Flevoland (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Buxus telers;Flevoland (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Buxus telers;Flevoland (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;Buxus telers;Flevoland (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;Buxus telers;Flevoland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;Buxus telers;Flevoland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;Buxus telers;Flevoland (PV);2006;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;9.0;9.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0
437;Buxus telers;Flevoland (PV);2007;32.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;22.0;0.0;0.0;0.0;0.0;8.0;6.0;1.0;1.0;32.0;32.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;9.0;9.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;9.0;9.0;0.0;0.0;0.0;0.0
438;Buxus telers;Flevoland (PV);2008;49.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;1.0;9.0;1.0;1.0;7.0;49.0;49.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;11.0;11.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;11.0;11.0;0.0;0.0;0.0;0.0
439;Buxus telers;Flevoland (PV);2009;35.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;34.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;35.0;35.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0
440;Buxus telers;Gelderland (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;Buxus telers;Gelderland (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;Buxus telers;Gelderland (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;Buxus telers;Gelderland (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;Buxus telers;Gelderland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;Buxus telers;Gelderland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;Buxus telers;Gelderland (PV);2006;161.0;161.0;17.0;14.0;4.0;0.0;11.0;0.0;49.0;80.0;68.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;161.0;160.0;1.0;0.0;0.0;0.0;25.0;25.0;1.0;2.0;1.0;0.0;1.0;0.0;4.0;25.0;25.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;25.0;24.0;5.0;2.0;2.0;1.0
447;Buxus telers;Gelderland (PV);2007;80.0;79.0;4.0;1.0;1.0;0.0;0.0;0.0;4.0;70.0;70.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;79.0;79.0;1.0;0.0;0.0;0.0;41.0;41.0;3.0;2.0;1.0;1.0;0.0;0.0;8.0;41.0;41.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;41.0;41.0;2.0;1.0;1.0;0.0
448;Buxus telers;Gelderland (PV);2008;67.0;67.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;58.0;58.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;67.0;66.0;1.0;0.0;0.0;0.0;34.0;34.0;2.0;1.0;0.0;1.0;0.0;0.0;5.0;34.0;34.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;34.0;33.0;2.0;2.0;2.0;0.0
449;Buxus telers;Gelderland (PV);2009;69.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;68.0;1.0;1.0;1.0;0.0;32.0;32.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;32.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;31.0;2.0;2.0;2.0;0.0
450;Buxus telers;Utrecht (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;Buxus telers;Utrecht (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;Buxus telers;Utrecht (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;Buxus telers;Utrecht (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;Buxus telers;Utrecht (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;Buxus telers;Utrecht (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;Buxus telers;Utrecht (PV);2006;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;14.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;11.0;11.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;11.0;11.0;1.0;1.0;1.0;0.0
457;Buxus telers;Utrecht (PV);2007;7.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;8.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0
458;Buxus telers;Utrecht (PV);2008;16.0;16.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0;0.0;0.0;10.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0
459;Buxus telers;Utrecht (PV);2009;20.0;20.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;13.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;13.0;13.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0;0.0
460;Buxus telers;Noord-Holland (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;Buxus telers;Noord-Holland (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;Buxus telers;Noord-Holland (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;Buxus telers;Noord-Holland (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;Buxus telers;Noord-Holland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Buxus telers;Noord-Holland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;Buxus telers;Noord-Holland (PV);2006;16.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0;0.0;0.0;14.0;14.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;14.0;14.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;1.0;1.0;0.0;1.0
467;Buxus telers;Noord-Holland (PV);2007;21.0;21.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;21.0;0.0;0.0;0.0;0.0;13.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;13.0;13.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;2.0;1.0;1.0
468;Buxus telers;Noord-Holland (PV);2008;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;23.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;15.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;1.0;2.0;1.0;1.0
469;Buxus telers;Noord-Holland (PV);2009;26.0;26.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;26.0;0.0;0.0;0.0;0.0;13.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;13.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;1.0;2.0;2.0;0.0
470;Buxus telers;Zuid-Holland (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;Buxus telers;Zuid-Holland (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;Buxus telers;Zuid-Holland (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Buxus telers;Zuid-Holland (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;Buxus telers;Zuid-Holland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;Buxus telers;Zuid-Holland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;Buxus telers;Zuid-Holland (PV);2006;197.0;194.0;25.0;1.0;1.0;0.0;0.0;5.0;13.0;147.0;132.0;1.0;4.0;11.0;1.0;2.0;0.0;0.0;2.0;194.0;180.0;14.0;3.0;1.0;1.0;108.0;108.0;6.0;5.0;3.0;2.0;0.0;6.0;25.0;108.0;108.0;3.0;3.0;29.0;11.0;3.0;0.0;1.0;2.0;108.0;107.0;33.0;27.0;25.0;5.0
477;Buxus telers;Zuid-Holland (PV);2007;197.0;195.0;10.0;3.0;0.0;2.0;0.0;4.0;10.0;164.0;147.0;1.0;5.0;12.0;2.0;3.0;0.0;0.0;3.0;195.0;186.0;9.0;2.0;1.0;1.0;112.0;112.0;5.0;5.0;2.0;3.0;0.0;5.0;28.0;112.0;112.0;4.0;7.0;31.0;13.0;7.0;1.0;1.0;5.0;112.0;112.0;27.0;23.0;20.0;5.0
478;Buxus telers;Zuid-Holland (PV);2008;161.0;159.0;4.0;1.0;1.0;0.0;0.0;3.0;6.0;142.0;128.0;1.0;3.0;11.0;2.0;1.0;0.0;0.0;1.0;159.0;148.0;11.0;2.0;1.0;1.0;97.0;97.0;5.0;5.0;4.0;1.0;0.0;4.0;18.0;97.0;97.0;6.0;4.0;25.0;9.0;2.0;0.0;0.0;2.0;97.0;96.0;23.0;19.0;17.0;3.0
479;Buxus telers;Zuid-Holland (PV);2009;171.0;169.0;3.0;1.0;1.0;0.0;0.0;3.0;7.0;154.0;142.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;169.0;160.0;9.0;2.0;1.0;1.0;99.0;99.0;4.0;3.0;3.0;0.0;0.0;3.0;19.0;99.0;99.0;3.0;1.0;29.0;7.0;1.0;0.0;0.0;1.0;99.0;99.0;19.0;14.0;11.0;4.0
480;Buxus telers;Zeeland (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481;Buxus telers;Zeeland (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
482;Buxus telers;Zeeland (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
483;Buxus telers;Zeeland (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
484;Buxus telers;Zeeland (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
485;Buxus telers;Zeeland (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
486;Buxus telers;Zeeland (PV);2006;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;7.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0
487;Buxus telers;Zeeland (PV);2007;12.0;12.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;9.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;11.0;11.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;11.0;11.0;1.0;0.0;0.0;0.0
488;Buxus telers;Zeeland (PV);2008;20.0;20.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;16.0;14.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;20.0;19.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;11.0;11.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;11.0;11.0;1.0;0.0;0.0;0.0
489;Buxus telers;Zeeland (PV);2009;22.0;22.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;15.0;15.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;22.0;22.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;10.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0
490;Buxus telers;Noord-Brabant (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;Buxus telers;Noord-Brabant (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;Buxus telers;Noord-Brabant (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Buxus telers;Noord-Brabant (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Buxus telers;Noord-Brabant (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Buxus telers;Noord-Brabant (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Buxus telers;Noord-Brabant (PV);2006;440.0;434.0;60.0;26.0;23.0;2.0;0.0;0.0;29.0;314.0;306.0;0.0;2.0;6.0;3.0;3.0;0.0;0.0;3.0;434.0;424.0;11.0;6.0;2.0;4.0;117.0;117.0;27.0;9.0;4.0;7.0;1.0;0.0;26.0;117.0;117.0;0.0;3.0;15.0;9.0;2.0;0.0;0.0;2.0;117.0;117.0;13.0;21.0;17.0;10.0
497;Buxus telers;Noord-Brabant (PV);2007;577.0;570.0;88.0;35.0;32.0;3.0;0.0;0.0;47.0;389.0;374.0;5.0;2.0;8.0;9.0;2.0;0.0;0.0;2.0;570.0;552.0;18.0;7.0;3.0;3.0;147.0;147.0;38.0;6.0;1.0;4.0;1.0;0.0;32.0;147.0;147.0;2.0;3.0;13.0;10.0;2.0;0.0;0.0;2.0;147.0;146.0;15.0;27.0;22.0;10.0
498;Buxus telers;Noord-Brabant (PV);2008;582.0;578.0;80.0;29.0;25.0;3.0;1.0;2.0;59.0;400.0;381.0;0.0;0.0;19.0;3.0;5.0;0.0;3.0;2.0;578.0;567.0;11.0;4.0;2.0;2.0;153.0;153.0;31.0;6.0;2.0;3.0;1.0;1.0;35.0;153.0;153.0;2.0;1.0;14.0;5.0;2.0;0.0;1.0;1.0;153.0;152.0;14.0;16.0;12.0;6.0
499;Buxus telers;Noord-Brabant (PV);2009;549.0;544.0;55.0;0.0;0.0;0.0;0.0;2.0;48.0;431.0;412.0;0.0;0.0;19.0;5.0;2.0;0.0;2.0;0.0;544.0;533.0;11.0;5.0;3.0;2.0;157.0;157.0;26.0;3.0;1.0;2.0;0.0;1.0;37.0;157.0;157.0;1.0;0.0;18.0;9.0;3.0;0.0;1.0;2.0;157.0;156.0;13.0;18.0;14.0;6.0
500;Buxus telers;Limburg (PV);2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Buxus telers;Limburg (PV);2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Buxus telers;Limburg (PV);2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Buxus telers;Limburg (PV);2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Buxus telers;Limburg (PV);2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
505;Buxus telers;Limburg (PV);2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;Buxus telers;Limburg (PV);2006;176.0;176.0;9.0;0.0;0.0;0.0;0.0;30.0;24.0;98.0;93.0;0.0;1.0;4.0;12.0;2.0;0.0;0.0;2.0;176.0;175.0;1.0;0.0;0.0;0.0;38.0;38.0;4.0;0.0;0.0;0.0;0.0;4.0;10.0;38.0;38.0;0.0;1.0;4.0;4.0;3.0;0.0;0.0;3.0;38.0;37.0;6.0;3.0;3.0;2.0
507;Buxus telers;Limburg (PV);2007;210.0;210.0;9.0;1.0;0.0;1.0;1.0;25.0;34.0;126.0;121.0;0.0;1.0;3.0;14.0;1.0;0.0;0.0;1.0;210.0;207.0;2.0;0.0;0.0;0.0;47.0;47.0;6.0;1.0;0.0;1.0;1.0;4.0;10.0;47.0;47.0;0.0;1.0;5.0;3.0;2.0;0.0;1.0;1.0;47.0;46.0;6.0;5.0;4.0;3.0
508;Buxus telers;Limburg (PV);2008;137.0;137.0;2.0;1.0;0.0;0.0;0.0;25.0;12.0;90.0;88.0;0.0;0.0;2.0;7.0;0.0;0.0;0.0;0.0;137.0;135.0;2.0;0.0;0.0;0.0;47.0;47.0;4.0;2.0;1.0;2.0;0.0;5.0;13.0;47.0;47.0;0.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;47.0;45.0;8.0;5.0;4.0;4.0
509;Buxus telers;Limburg (PV);2009;208.0;206.0;0.0;1.0;1.0;0.0;0.0;20.0;32.0;145.0;136.0;0.0;0.0;9.0;9.0;1.0;0.0;1.0;0.0;206.0;205.0;1.0;2.0;2.0;0.0;45.0;45.0;1.0;1.0;1.0;0.0;0.0;5.0;9.0;45.0;45.0;0.0;1.0;4.0;4.0;1.0;0.0;1.0;0.0;45.0;45.0;3.0;4.0;4.0;3.0
510;Laan- en parkbomen telers;Nederland;2000;2967.0;2963.0;38.0;2879.0;;;;2.0;16.0;5.0;;;;;0.0;23.0;;;;2963.0;2952.0;11.0;3.0;2.0;1.0;391.0;391.0;32.0;391.0;;;;3.0;28.0;14.0;;;;;1.0;17.0;;;;391.0;390.0;27.0;39.0;27.0;14.0
511;Laan- en parkbomen telers;Nederland;2001;3051.0;3048.0;36.0;2969.0;;;;3.0;18.0;4.0;;;;;0.0;19.0;;;;3048.0;3023.0;25.0;3.0;2.0;1.0;383.0;383.0;31.0;383.0;;;;4.0;25.0;10.0;;;;;1.0;15.0;;;;383.0;378.0;27.0;37.0;25.0;15.0
