ID;Contouren;RegioS;Perioden;AantalInwoners_1;ToenameInwonersTOVHetJaar2000_2;AantalWoningen_3;ToenameWoningenTOVHetJaar2000_4
424;1;Aalten;2000;21306;;8598;
425;1;Aalten;2002;21308;2.0;8663;65.0
426;1;Aalten;2004;21160;-146.0;8726;128.0
427;1;Aalten;2006;20902;-404.0;8760;162.0
428;1;Ter Aar;2000;6744;;2356;
429;1;Ter Aar;2002;6698;-46.0;2364;8.0
430;1;Ter Aar;2004;6647;-97.0;2408;52.0
431;1;Ter Aar;2006;6534;-210.0;2432;76.0
432;1;Abcoude;2000;7363;;3031;
433;1;Abcoude;2002;7425;62.0;3032;1.0
434;1;Abcoude;2004;7531;168.0;3061;30.0
435;1;Abcoude;2006;7567;204.0;3111;80.0
436;1;Achtkarspelen;2000;22779;;9083;
437;1;Achtkarspelen;2002;22737;-42.0;9133;50.0
438;1;Achtkarspelen;2004;22752;-27.0;9203;120.0
439;1;Achtkarspelen;2006;22572;-207.0;9300;217.0
440;1;Alblasserdam;2000;17640;;7096;
441;1;Alblasserdam;2002;17332;-308.0;7032;-64.0
442;1;Alblasserdam;2004;17325;-315.0;6980;-116.0
443;1;Alblasserdam;2006;17284;-356.0;7152;56.0
444;1;Albrandswaard;2000;14740;;5896;
445;1;Albrandswaard;2002;15623;883.0;6273;377.0
446;1;Albrandswaard;2004;15476;736.0;6268;372.0
447;1;Albrandswaard;2006;15413;673.0;6316;420.0
448;1;Alkemade;2000;11077;;4070;
449;1;Alkemade;2002;11048;-29.0;4183;113.0
450;1;Alkemade;2004;11092;15.0;4203;133.0
451;1;Alkemade;2006;11079;2.0;4252;182.0
452;1;Alkmaar;2000;92411;;40129;
453;1;Alkmaar;2002;92424;13.0;40369;240.0
454;1;Alkmaar;2004;91690;-721.0;40873;744.0
455;1;Alkmaar;2006;90918;-1493.0;41367;1238.0
456;1;Almelo;2000;66539;;28493;
457;1;Almelo;2002;66872;333.0;28725;232.0
458;1;Almelo;2004;66665;126.0;28724;231.0
459;1;Almelo;2006;65906;-633.0;28749;256.0
460;1;Almere;2000;140900;;54859;
461;1;Almere;2002;146392;5492.0;56968;2109.0
462;1;Almere;2004;146177;5277.0;57053;2194.0
463;1;Almere;2006;145781;4881.0;57084;2225.0
464;1;Alphen aan den Rijn;2000;67487;;27114;
465;1;Alphen aan den Rijn;2002;68044;557.0;27304;190.0
466;1;Alphen aan den Rijn;2004;67694;207.0;27384;270.0
467;1;Alphen aan den Rijn;2006;67562;75.0;27842;728.0
468;1;Alphen-Chaam;2000;5882;;2270;
469;1;Alphen-Chaam;2002;5932;50.0;2295;25.0
470;1;Alphen-Chaam;2004;5870;-12.0;2305;35.0
471;1;Alphen-Chaam;2006;5824;-58.0;2317;47.0
472;1;Ambt Montfort;2000;9635;;3789;
473;1;Ambt Montfort;2002;9606;-29.0;3807;18.0
474;1;Ambt Montfort;2004;9508;-127.0;3818;29.0
475;1;Ambt Montfort;2006;9507;-128.0;3876;87.0
476;1;Ameland;2000;2955;;1300;
477;1;Ameland;2002;3058;103.0;1329;29.0
478;1;Ameland;2004;3010;55.0;1342;42.0
479;1;Ameland;2006;2937;-18.0;1361;61.0
480;1;Amersfoort;2000;123433;;51986;
481;1;Amersfoort;2002;126047;2614.0;52770;784.0
482;1;Amersfoort;2004;126628;3195.0;53153;1167.0
483;1;Amersfoort;2006;125948;2515.0;53537;1551.0
484;1;Amstelveen;2000;75883;;38099;
485;1;Amstelveen;2002;75462;-421.0;38252;153.0
486;1;Amstelveen;2004;76611;728.0;38451;352.0
487;1;Amstelveen;2006;76718;835.0;38534;435.0
488;1;Amsterdam;2000;728480;;379620;
489;1;Amsterdam;2002;732667;4187.0;382779;3159.0
490;1;Amsterdam;2004;735090;6610.0;388671;9051.0
491;1;Amsterdam;2006;736471;7991.0;391061;11441.0
492;1;Andijk;2000;4646;;1844;
493;1;Andijk;2002;4635;-11.0;1865;21.0
494;1;Andijk;2004;4662;16.0;1865;21.0
495;1;Andijk;2006;4628;-18.0;1887;43.0
496;1;Anna Paulowna;2000;10347;;4045;
497;1;Anna Paulowna;2002;10378;31.0;4158;113.0
498;1;Anna Paulowna;2004;10317;-30.0;4129;84.0
499;1;Anna Paulowna;2006;10393;46.0;4268;223.0
500;1;Apeldoorn;2000;139813;;58385;
501;1;Apeldoorn;2002;139953;140.0;58852;467.0
502;1;Apeldoorn;2004;140153;340.0;59192;807.0
503;1;Apeldoorn;2006;139288;-525.0;59585;1200.0
504;1;Appingedam;2000;11739;;5431;
505;1;Appingedam;2002;11853;114.0;5453;22.0
506;1;Appingedam;2004;11819;80.0;5477;46.0
507;1;Appingedam;2006;11592;-147.0;5407;-24.0
508;1;Arcen en Velden;2000;7078;;2678;
509;1;Arcen en Velden;2002;6942;-136.0;2697;19.0
510;1;Arcen en Velden;2004;6835;-243.0;2707;29.0
511;1;Arcen en Velden;2006;6748;-330.0;2764;86.0
512;1;Arnhem;2000;136157;;65097;
513;1;Arnhem;2002;138790;2633.0;65877;780.0
514;1;Arnhem;2004;139637;3480.0;65768;671.0
515;1;Arnhem;2006;137961;1804.0;65952;855.0
516;1;Assen;2000;56538;;24441;
517;1;Assen;2002;57332;794.0;24616;175.0
518;1;Assen;2004;56830;292.0;24689;248.0
519;1;Assen;2006;56328;-210.0;24929;488.0
520;1;Asten;2000;13223;;4961;
521;1;Asten;2002;13334;111.0;5071;110.0
522;1;Asten;2004;13572;349.0;5349;388.0
523;1;Asten;2006;13629;406.0;5452;491.0
524;1;Baarle-Nassau;2000;3490;;1431;
525;1;Baarle-Nassau;2002;3521;31.0;1434;3.0
526;1;Baarle-Nassau;2004;3466;-24.0;1449;18.0
527;1;Baarle-Nassau;2006;3420;-70.0;1451;20.0
528;1;Baarn;2000;23022;;10149;
529;1;Baarn;2002;23008;-14.0;10170;21.0
530;1;Baarn;2004;23048;26.0;10207;58.0
531;1;Baarn;2006;23143;121.0;10333;184.0
532;1;Barendrecht;2000;26784;;10456;
533;1;Barendrecht;2002;28612;1828.0;11061;605.0
534;1;Barendrecht;2004;28738;1954.0;11080;624.0
535;1;Barendrecht;2006;28564;1780.0;11072;616.0
536;1;Barneveld;2000;35506;;12421;
537;1;Barneveld;2002;35556;50.0;12574;153.0
538;1;Barneveld;2004;35502;-4.0;12630;209.0
539;1;Barneveld;2006;35493;-13.0;12706;285.0
540;1;Bedum;2000;9790;;3779;
541;1;Bedum;2002;9718;-72.0;3775;-4.0
542;1;Bedum;2004;9581;-209.0;3752;-27.0
543;1;Bedum;2006;9478;-312.0;3742;-37.0
544;1;Beek;2000;15703;;6528;
545;1;Beek;2002;15630;-73.0;6603;75.0
546;1;Beek;2004;15591;-112.0;6656;128.0
547;1;Beek;2006;15410;-293.0;6660;132.0
548;1;Beemster;2000;5349;;2181;
549;1;Beemster;2002;5350;1.0;2191;10.0
550;1;Beemster;2004;5349;0.0;2192;11.0
551;1;Beemster;2006;5228;-121.0;2191;10.0
552;1;Beesel;2000;12173;;4767;
553;1;Beesel;2002;12315;142.0;4931;164.0
554;1;Beesel;2004;12274;101.0;4939;172.0
555;1;Beesel;2006;12307;134.0;5022;255.0
556;1;Bellingwedde;2000;5680;;2510;
557;1;Bellingwedde;2002;5845;165.0;2514;4.0
558;1;Bellingwedde;2004;5815;135.0;2509;-1.0
559;1;Bellingwedde;2006;5829;149.0;2490;-20.0
560;1;Bennebroek;2000;4858;;2060;
561;1;Bennebroek;2002;4973;115.0;2094;34.0
562;1;Bennebroek;2004;4868;10.0;2091;31.0
563;1;Bennebroek;2006;4791;-67.0;2058;-2.0
564;1;Bergambacht;2000;7188;;2845;
565;1;Bergambacht;2002;7240;52.0;2869;24.0
566;1;Bergambacht;2004;7189;1.0;2871;26.0
567;1;Bergambacht;2006;7178;-10.0;2898;53.0
568;1;Bergeijk;2000;14727;;5516;
569;1;Bergeijk;2002;14774;47.0;5617;101.0
570;1;Bergeijk;2004;14916;189.0;5694;178.0
571;1;Bergeijk;2006;14805;78.0;5739;223.0
572;1;Bergen (L.);2000;9907;;3863;
573;1;Bergen (L.);2002;9927;20.0;3906;43.0
574;1;Bergen (L.);2004;9811;-96.0;3919;56.0
575;1;Bergen (L.);2006;9798;-109.0;3941;78.0
576;1;Bergen (NH.);2000;27988;;12115;
577;1;Bergen (NH.);2002;27941;-47.0;12114;-1.0
578;1;Bergen (NH.);2004;27515;-473.0;12273;158.0
579;1;Bergen (NH.);2006;27456;-532.0;12384;269.0
580;1;Bergen op Zoom;2000;61369;;26233;
581;1;Bergen op Zoom;2002;61394;25.0;26374;141.0
582;1;Bergen op Zoom;2004;61433;64.0;26339;106.0
583;1;Bergen op Zoom;2006;60768;-601.0;26581;348.0
584;1;Bergschenhoek;2000;11800;;4376;
585;1;Bergschenhoek;2002;12645;845.0;4561;185.0
586;1;Bergschenhoek;2004;12687;887.0;4564;188.0
587;1;Bergschenhoek;2006;12865;1065.0;4621;245.0
588;1;Berkel en Rodenrijs;2000;14374;;5386;
589;1;Berkel en Rodenrijs;2002;14507;133.0;5456;70.0
590;1;Berkel en Rodenrijs;2004;14417;43.0;5526;140.0
591;1;Berkel en Rodenrijs;2006;14210;-164.0;5544;158.0
592;1;Berkelland;2000;32852;;13265;
593;1;Berkelland;2002;33252;400.0;13507;242.0
594;1;Berkelland;2004;32993;141.0;13587;322.0
595;1;Berkelland;2006;32905;53.0;13666;401.0
596;1;Bernheze;2000;22019;;8010;
597;1;Bernheze;2002;22130;111.0;8061;51.0
598;1;Bernheze;2004;22023;4.0;8134;124.0
599;1;Bernheze;2006;22169;150.0;8358;348.0
600;1;Bernisse;2000;10759;;4253;
601;1;Bernisse;2002;10786;27.0;4299;46.0
602;1;Bernisse;2004;10684;-75.0;4300;47.0
603;1;Bernisse;2006;10647;-112.0;4378;125.0
604;1;Best;2000;23704;;9305;
605;1;Best;2002;24731;1027.0;9838;533.0
606;1;Best;2004;25353;1649.0;10137;832.0
607;1;Best;2006;25613;1909.0;10328;1023.0
608;1;Beuningen;2000;22404;;8450;
609;1;Beuningen;2002;22464;60.0;8521;71.0
610;1;Beuningen;2004;22418;14.0;8540;90.0
611;1;Beuningen;2006;22002;-402.0;8534;84.0
612;1;Beverwijk;2000;35142;;15864;
613;1;Beverwijk;2002;35093;-49.0;15920;56.0
614;1;Beverwijk;2004;34134;-1008.0;15943;79.0
615;1;Beverwijk;2006;33325;-1817.0;15638;-226.0
616;1;het Bildt;2000;8050;;3384;
617;1;het Bildt;2002;8072;22.0;3410;26.0
618;1;het Bildt;2004;8088;38.0;3416;32.0
619;1;het Bildt;2006;8059;9.0;3444;60.0
620;1;De Bilt;2000;39066;;17204;
621;1;De Bilt;2002;39087;21.0;17255;51.0
622;1;De Bilt;2004;39075;9.0;17255;51.0
623;1;De Bilt;2006;38828;-238.0;17258;54.0
624;1;Binnenmaas;2000;16321;;6529;
625;1;Binnenmaas;2002;16181;-140.0;6571;42.0
626;1;Binnenmaas;2004;15996;-325.0;6565;36.0
627;1;Binnenmaas;2006;15862;-459.0;6597;68.0
628;1;Bladel;2000;16250;;6039;
629;1;Bladel;2002;16186;-64.0;6093;54.0
630;1;Bladel;2004;16229;-21.0;6123;84.0
631;1;Bladel;2006;16072;-178.0;6198;159.0
632;1;Blaricum;2000;9235;;3754;
633;1;Blaricum;2002;9041;-194.0;3777;23.0
634;1;Blaricum;2004;8978;-257.0;3838;84.0
635;1;Blaricum;2006;8840;-395.0;3834;80.0
636;1;Bleiswijk;2000;8390;;3087;
637;1;Bleiswijk;2002;8358;-32.0;3097;10.0
638;1;Bleiswijk;2004;8307;-83.0;3097;10.0
639;1;Bleiswijk;2006;8030;-360.0;3097;10.0
640;1;Bloemendaal;2000;15400;;6301;
641;1;Bloemendaal;2002;15551;151.0;6360;59.0
642;1;Bloemendaal;2004;15613;213.0;6402;101.0
643;1;Bloemendaal;2006;15600;200.0;6436;135.0
644;1;Boarnsterhim;2000;15200;;6479;
645;1;Boarnsterhim;2002;15121;-79.0;6535;56.0
646;1;Boarnsterhim;2004;14972;-228.0;6541;62.0
647;1;Boarnsterhim;2006;14943;-257.0;6633;154.0
648;1;Bodegraven;2000;17745;;6485;
649;1;Bodegraven;2002;17796;51.0;6497;12.0
650;1;Bodegraven;2004;17711;-34.0;6556;71.0
651;1;Bodegraven;2006;17591;-154.0;6587;102.0
652;1;Boekel;2000;6120;;2293;
653;1;Boekel;2002;6216;96.0;2328;35.0
654;1;Boekel;2004;6311;191.0;2363;70.0
655;1;Boekel;2006;6252;132.0;2407;114.0
656;1;Ten Boer;2000;5913;;2250;
657;1;Ten Boer;2002;5924;11.0;2268;18.0
658;1;Ten Boer;2004;5900;-13.0;2273;23.0
659;1;Ten Boer;2006;5805;-108.0;2283;33.0
660;1;Bolsward;2000;9111;;4163;
661;1;Bolsward;2002;8995;-116.0;4136;-27.0
662;1;Bolsward;2004;8861;-250.0;4134;-29.0
663;1;Bolsward;2006;8613;-498.0;3886;-277.0
664;1;Borger-Odoorn;2000;18861;;7829;
665;1;Borger-Odoorn;2002;18825;-36.0;7907;78.0
666;1;Borger-Odoorn;2004;18658;-203.0;7819;-10.0
667;1;Borger-Odoorn;2006;18667;-194.0;7883;54.0
668;1;Borne;2000;19496;;7692;
669;1;Borne;2002;19387;-109.0;7751;59.0
670;1;Borne;2004;19152;-344.0;7763;71.0
671;1;Borne;2006;19050;-446.0;7724;32.0
672;1;Borsele;2000;16634;;6642;
673;1;Borsele;2002;16735;101.0;6670;28.0
674;1;Borsele;2004;16540;-94.0;6704;62.0
675;1;Borsele;2006;16350;-284.0;6710;68.0
676;1;Boskoop;2000;11866;;4713;
677;1;Boskoop;2002;11993;127.0;4867;154.0
678;1;Boskoop;2004;12032;166.0;4915;202.0
679;1;Boskoop;2006;12106;240.0;4917;204.0
680;1;Boxmeer;2000;22979;;8945;
681;1;Boxmeer;2002;23198;219.0;9068;123.0
682;1;Boxmeer;2004;22979;0.0;9103;158.0
683;1;Boxmeer;2006;22429;-550.0;9059;114.0
684;1;Boxtel;2000;26146;;10384;
685;1;Boxtel;2002;26145;-1.0;10439;55.0
686;1;Boxtel;2004;26209;63.0;10592;208.0
687;1;Boxtel;2006;25823;-323.0;10641;257.0
688;1;Breda;2000;154534;;68882;
689;1;Breda;2002;156079;1545.0;69712;830.0
690;1;Breda;2004;157548;3014.0;70295;1413.0
691;1;Breda;2006;159035;4501.0;71485;2603.0
692;1;Breukelen;2000;11822;;4873;
693;1;Breukelen;2002;12013;191.0;4942;69.0
694;1;Breukelen;2004;12076;254.0;4975;102.0
695;1;Breukelen;2006;12244;422.0;5106;233.0
696;1;Brielle;2000;14402;;6053;
697;1;Brielle;2002;14544;142.0;6210;157.0
698;1;Brielle;2004;14418;16.0;6158;105.0
699;1;Brielle;2006;14484;82.0;6297;244.0
700;1;Bronckhorst;2000;23354;;9337;
701;1;Bronckhorst;2002;23419;65.0;9429;92.0
702;1;Bronckhorst;2004;23369;15.0;9466;129.0
703;1;Bronckhorst;2006;23412;58.0;9532;195.0
704;1;Brummen;2000;16577;;6591;
705;1;Brummen;2002;16676;99.0;6601;10.0
706;1;Brummen;2004;16530;-47.0;6610;19.0
707;1;Brummen;2006;16341;-236.0;6620;29.0
708;1;Brunssum;2000;30212;;13453;
709;1;Brunssum;2002;29543;-669.0;13480;27.0
710;1;Brunssum;2004;28874;-1338.0;13707;254.0
711;1;Brunssum;2006;28874;-1338.0;13566;113.0
712;1;Bunnik;2000;12586;;4999;
713;1;Bunnik;2002;12420;-166.0;5020;21.0
714;1;Bunnik;2004;12458;-128.0;5038;39.0
715;1;Bunnik;2006;12509;-77.0;5090;91.0
716;1;Bunschoten;2000;17885;;6105;
717;1;Bunschoten;2002;18063;178.0;6240;135.0
718;1;Bunschoten;2004;17953;68.0;6313;208.0
719;1;Bunschoten;2006;17892;7.0;6332;227.0
720;1;Buren;2000;14900;;5601;
721;1;Buren;2002;14852;-48.0;5667;66.0
722;1;Buren;2004;14777;-123.0;5672;71.0
723;1;Buren;2006;14527;-373.0;5720;119.0
724;1;Bussum;2000;30857;;14301;
725;1;Bussum;2002;30930;73.0;14382;81.0
726;1;Bussum;2004;31222;365.0;14470;169.0
727;1;Bussum;2006;31161;304.0;14531;230.0
728;1;Capelle aan den IJssel;2000;63862;;28136;
729;1;Capelle aan den IJssel;2002;64816;954.0;28614;478.0
730;1;Capelle aan den IJssel;2004;64091;229.0;28369;233.0
731;1;Capelle aan den IJssel;2006;63549;-313.0;28303;167.0
732;1;Castricum;2000;31675;;12751;
733;1;Castricum;2002;32500;825.0;13083;332.0
734;1;Castricum;2004;32518;843.0;13350;599.0
735;1;Castricum;2006;32227;552.0;13380;629.0
736;1;Coevorden;2000;27038;;11341;
737;1;Coevorden;2002;27173;135.0;11422;81.0
738;1;Coevorden;2004;27057;19.0;11535;194.0
739;1;Coevorden;2006;26830;-208.0;11561;220.0
740;1;Cranendonck;2000;17198;;6897;
741;1;Cranendonck;2002;17254;56.0;7011;114.0
742;1;Cranendonck;2004;17073;-125.0;7086;189.0
743;1;Cranendonck;2006;16956;-242.0;7104;207.0
744;1;Cromstrijen;2000;10459;;4145;
745;1;Cromstrijen;2002;10382;-77.0;4152;7.0
746;1;Cromstrijen;2004;10241;-218.0;4169;24.0
747;1;Cromstrijen;2006;10140;-319.0;4173;28.0
748;1;Cuijk;2000;20665;;8290;
749;1;Cuijk;2002;20827;162.0;8368;78.0
750;1;Cuijk;2004;20600;-65.0;8374;84.0
751;1;Cuijk;2006;20448;-217.0;8422;132.0
752;1;Culemborg;2000;23922;;9413;
753;1;Culemborg;2002;24897;975.0;9848;435.0
754;1;Culemborg;2004;24678;756.0;9818;405.0
755;1;Culemborg;2006;24483;561.0;9885;472.0
756;1;Dalfsen;2000;17588;;6492;
757;1;Dalfsen;2002;17531;-57.0;6560;68.0
758;1;Dalfsen;2004;17614;26.0;6626;134.0
759;1;Dalfsen;2006;17459;-129.0;6659;167.0
760;1;Dantumadeel;2000;15581;;6034;
761;1;Dantumadeel;2002;15449;-132.0;6042;8.0
762;1;Dantumadeel;2004;15276;-305.0;6048;14.0
763;1;Dantumadeel;2006;14940;-641.0;6034;0.0
764;1;Delft;2000;95827;;47215;
765;1;Delft;2002;96667;840.0;47477;262.0
766;1;Delft;2004;95440;-387.0;47717;502.0
767;1;Delft;2006;94705;-1122.0;47691;476.0
768;1;Delfzijl;2000;26045;;11743;
769;1;Delfzijl;2002;25866;-179.0;11825;82.0
770;1;Delfzijl;2004;25523;-522.0;11522;-221.0
771;1;Delfzijl;2006;24693;-1352.0;11111;-632.0
772;1;Deurne;2000;25708;;9779;
773;1;Deurne;2002;25512;-196.0;9886;107.0
774;1;Deurne;2004;25285;-423.0;9910;131.0
775;1;Deurne;2006;24954;-754.0;9948;169.0
776;1;Deventer;2000;83771;;36435;
777;1;Deventer;2002;84415;644.0;36629;194.0
778;1;Deventer;2004;85225;1454.0;36939;504.0
779;1;Deventer;2006;85122;1351.0;37397;962.0
780;1;Diemen;2000;23556;;10724;
781;1;Diemen;2002;23657;101.0;10829;105.0
782;1;Diemen;2004;23580;24.0;10823;99.0
783;1;Diemen;2006;23576;20.0;10823;99.0
784;1;Dinkelland;2000;18184;;6661;
785;1;Dinkelland;2002;18278;94.0;6773;112.0
786;1;Dinkelland;2004;18134;-50.0;6815;154.0
787;1;Dinkelland;2006;17926;-258.0;6843;182.0
788;1;Dirksland;2000;6647;;2612;
789;1;Dirksland;2002;6739;92.0;2634;22.0
790;1;Dirksland;2004;6696;49.0;2640;28.0
791;1;Dirksland;2006;6684;37.0;2646;34.0
792;1;Doesburg;2000;11157;;4540;
793;1;Doesburg;2002;11193;36.0;4566;26.0
794;1;Doesburg;2004;11176;19.0;4575;35.0
795;1;Doesburg;2006;11068;-89.0;4637;97.0
796;1;Doetinchem;2000;48646;;20203;
797;1;Doetinchem;2002;49617;971.0;20589;386.0
798;1;Doetinchem;2004;49246;600.0;20650;447.0
799;1;Doetinchem;2006;48770;124.0;20699;496.0
800;1;Dongen;2000;22960;;8887;
801;1;Dongen;2002;22730;-230.0;8893;6.0
802;1;Dongen;2004;22559;-401.0;8906;19.0
803;1;Dongen;2006;22727;-233.0;9167;280.0
804;1;Dongeradeel;2000;20004;;8359;
805;1;Dongeradeel;2002;19969;-35.0;8374;15.0
806;1;Dongeradeel;2004;19715;-289.0;8315;-44.0
807;1;Dongeradeel;2006;19674;-330.0;8432;73.0
808;1;Dordrecht;2000;118420;;51887;
809;1;Dordrecht;2002;118865;445.0;52518;631.0
810;1;Dordrecht;2004;118264;-156.0;52410;523.0
811;1;Dordrecht;2006;116804;-1616.0;52687;800.0
812;1;Drechterland;2000;12086;;4617;
813;1;Drechterland;2002;12453;367.0;4780;163.0
814;1;Drechterland;2004;12272;186.0;4792;175.0
815;1;Drechterland;2006;12286;200.0;4831;214.0
816;1;Drimmelen;2000;22995;;8914;
817;1;Drimmelen;2002;22883;-112.0;8943;29.0
818;1;Drimmelen;2004;22763;-232.0;9025;111.0
819;1;Drimmelen;2006;22714;-281.0;9157;243.0
820;1;Dronten;2000;30760;;11572;
821;1;Dronten;2002;30130;-630.0;11612;40.0
822;1;Dronten;2004;29916;-844.0;11654;82.0
823;1;Dronten;2006;29843;-917.0;11728;156.0
824;1;Druten;2000;14748;;5530;
825;1;Druten;2002;15130;382.0;5752;222.0
826;1;Druten;2004;15319;571.0;5820;290.0
827;1;Druten;2006;15406;658.0;5891;361.0
828;1;Duiven;2000;23461;;8918;
829;1;Duiven;2002;23989;528.0;9058;140.0
830;1;Duiven;2004;23874;413.0;9092;174.0
831;1;Duiven;2006;23502;41.0;9086;168.0
832;1;Echt-Susteren;2000;27928;;11338;
833;1;Echt-Susteren;2002;27826;-102.0;11451;113.0
834;1;Echt-Susteren;2004;27594;-334.0;11527;189.0
835;1;Echt-Susteren;2006;27452;-476.0;11696;358.0
836;1;Edam-Volendam;2000;27290;;10610;
837;1;Edam-Volendam;2002;27242;-48.0;10615;5.0
838;1;Edam-Volendam;2004;27097;-193.0;10617;7.0
839;1;Edam-Volendam;2006;27123;-167.0;10656;46.0
840;1;Ede;2000;85698;;33456;
841;1;Ede;2002;86170;472.0;33915;459.0
842;1;Ede;2004;86852;1154.0;34399;943.0
843;1;Ede;2006;86644;946.0;34617;1161.0
844;1;Eemnes;2000;7710;;2975;
845;1;Eemnes;2002;7717;7.0;2986;11.0
846;1;Eemnes;2004;7663;-47.0;2987;12.0
847;1;Eemnes;2006;7472;-238.0;2988;13.0
848;1;Eemsmond;2000;12624;;5577;
849;1;Eemsmond;2002;12948;324.0;5486;-91.0
850;1;Eemsmond;2004;12837;213.0;5516;-61.0
851;1;Eemsmond;2006;12682;58.0;5500;-77.0
852;1;Eersel;2000;14086;;5278;
853;1;Eersel;2002;14030;-56.0;5322;44.0
854;1;Eersel;2004;13879;-207.0;5356;78.0
855;1;Eersel;2006;13635;-451.0;5384;106.0
856;1;Eijsden;2000;10785;;4063;
857;1;Eijsden;2002;10705;-80.0;4072;9.0
858;1;Eijsden;2004;10563;-222.0;4099;36.0
859;1;Eijsden;2006;10469;-316.0;4135;72.0
860;1;Eindhoven;2000;199823;;96476;
861;1;Eindhoven;2002;201211;1388.0;97857;1381.0
862;1;Eindhoven;2004;201643;1820.0;98817;2341.0
863;1;Eindhoven;2006;201464;1641.0;99907;3431.0
864;1;Elburg;2000;17909;;6546;
865;1;Elburg;2002;18005;96.0;6635;89.0
866;1;Elburg;2004;17861;-48.0;6670;124.0
867;1;Elburg;2006;17354;-555.0;6679;133.0
868;1;Emmen;2000;93763;;39817;
869;1;Emmen;2002;95257;1494.0;40555;738.0
870;1;Emmen;2004;94172;409.0;40555;738.0
871;1;Emmen;2006;93242;-521.0;40729;912.0
872;1;Enkhuizen;2000;16537;;7107;
873;1;Enkhuizen;2002;16377;-160.0;7121;14.0
874;1;Enkhuizen;2004;16525;-12.0;7373;266.0
875;1;Enkhuizen;2006;16535;-2.0;7399;292.0
876;1;Enschede;2000;140423;;63112;
877;1;Enschede;2002;142582;2159.0;63742;630.0
878;1;Enschede;2004;142311;1888.0;63902;790.0
879;1;Enschede;2006;141086;663.0;64401;1289.0
880;1;Epe;2000;24303;;9835;
881;1;Epe;2002;24246;-57.0;9873;38.0
882;1;Epe;2004;24120;-183.0;9930;95.0
883;1;Epe;2006;23822;-481.0;9989;154.0
884;1;Ermelo;2000;21316;;7916;
885;1;Ermelo;2002;21333;17.0;8009;93.0
886;1;Ermelo;2004;21997;681.0;8115;199.0
887;1;Ermelo;2006;21781;465.0;8128;212.0
888;1;Etten-Leur;2000;34200;;13535;
889;1;Etten-Leur;2002;34958;758.0;13859;324.0
890;1;Etten-Leur;2004;35350;1150.0;13930;395.0
891;1;Etten-Leur;2006;35928;1728.0;14479;944.0
892;1;Ferwerderadiel;2000;6417;;2668;
893;1;Ferwerderadiel;2002;6466;49.0;2695;27.0
894;1;Ferwerderadiel;2004;6494;77.0;2697;29.0
895;1;Ferwerderadiel;2006;6444;27.0;2715;47.0
896;1;Franekeradeel;2000;17277;;7422;
897;1;Franekeradeel;2002;17269;-8.0;7439;17.0
898;1;Franekeradeel;2004;17169;-108.0;7419;-3.0
899;1;Franekeradeel;2006;16961;-316.0;7492;70.0
900;1;Gaasterlân-Sleat;2000;7073;;3030;
901;1;Gaasterlân-Sleat;2002;7271;198.0;3143;113.0
902;1;Gaasterlân-Sleat;2004;7269;196.0;3158;128.0
903;1;Gaasterlân-Sleat;2006;7228;155.0;3178;148.0
904;1;Geertruidenberg;2000;20539;;8046;
905;1;Geertruidenberg;2002;20455;-84.0;8185;139.0
906;1;Geertruidenberg;2004;20401;-138.0;8261;215.0
907;1;Geertruidenberg;2006;20274;-265.0;8289;243.0
908;1;Geldermalsen;2000;20512;;7893;
909;1;Geldermalsen;2002;21049;537.0;8082;189.0
910;1;Geldermalsen;2004;21038;526.0;8104;211.0
911;1;Geldermalsen;2006;20906;394.0;8137;244.0
912;1;Geldrop-Mierlo;2000;36453;;15302;
913;1;Geldrop-Mierlo;2002;36990;537.0;15493;191.0
914;1;Geldrop-Mierlo;2004;36220;-233.0;15248;-54.0
915;1;Geldrop-Mierlo;2006;36129;-324.0;15451;149.0
916;1;Gemert-Bakel;2000;22229;;8403;
917;1;Gemert-Bakel;2002;22257;28.0;8542;139.0
918;1;Gemert-Bakel;2004;22174;-55.0;8644;241.0
919;1;Gemert-Bakel;2006;22124;-105.0;8705;302.0
920;1;Gennep;2000;14735;;5414;
921;1;Gennep;2002;14661;-74.0;5418;4.0
922;1;Gennep;2004;14640;-95.0;5493;79.0
923;1;Gennep;2006;14287;-448.0;5541;127.0
924;1;Giessenlanden;2000;8984;;3418;
925;1;Giessenlanden;2002;8945;-39.0;3476;58.0
926;1;Giessenlanden;2004;8897;-87.0;3486;68.0
927;1;Giessenlanden;2006;8884;-100.0;3506;88.0
928;1;Gilze en Rijen;2000;21397;;8210;
929;1;Gilze en Rijen;2002;21765;368.0;8369;159.0
930;1;Gilze en Rijen;2004;22101;704.0;8665;455.0
931;1;Gilze en Rijen;2006;22233;836.0;8767;557.0
932;1;Goedereede;2000;9039;;3453;
933;1;Goedereede;2002;9087;48.0;3484;31.0
934;1;Goedereede;2004;9062;23.0;3490;37.0
935;1;Goedereede;2006;8962;-77.0;3498;45.0
936;1;Goes;2000;33171;;14422;
937;1;Goes;2002;33010;-161.0;14441;19.0
938;1;Goes;2004;32805;-366.0;14522;100.0
939;1;Goes;2006;32640;-531.0;14625;203.0
940;1;Goirle;2000;21178;;8076;
941;1;Goirle;2002;21161;-17.0;8168;92.0
942;1;Goirle;2004;21105;-73.0;8206;130.0
943;1;Goirle;2006;20656;-522.0;8273;197.0
