ID;BronTechniek;Energietoepassingen;Perioden;VermedenVerbruik_1;VermedenVerbruikRelatief_2;VermedenEmissie_3;VermedenEmissieRelatief_4
2962;Biomassa huishoudens, inzethaarden;Vervoer;1994;;;;
2963;Biomassa huishoudens, inzethaarden;Vervoer;1995;;;;
2964;Biomassa huishoudens, inzethaarden;Vervoer;1996;;;;
2965;Biomassa huishoudens, inzethaarden;Vervoer;1997;;;;
2966;Biomassa huishoudens, inzethaarden;Vervoer;1998;;;;
2967;Biomassa huishoudens, inzethaarden;Vervoer;1999;;;;
2968;Biomassa huishoudens, inzethaarden;Vervoer;2000;;;;
2969;Biomassa huishoudens, inzethaarden;Vervoer;2001;;;;
2970;Biomassa huishoudens, inzethaarden;Vervoer;2002;;;;
2971;Biomassa huishoudens, inzethaarden;Vervoer;2003;;;;
2972;Biomassa huishoudens, inzethaarden;Vervoer;2004;;;;
2973;Biomassa huishoudens, inzethaarden;Vervoer;2005;;;;
2974;Biomassa huishoudens, inzethaarden;Vervoer;2006;;;;
2975;Biomassa huishoudens, inzethaarden;Vervoer;2007;;;;
2976;Biomassa huishoudens, inzethaarden;Vervoer;2008;;;;
2977;Biomassa huishoudens, inzethaarden;Vervoer;2009;;;;
2978;Biomassa huishoudens, inzethaarden;Vervoer;2010;;;;
2979;Biomassa huishoudens, inzethaarden;Vervoer;2011;;;;
2980;Biomassa huishoudens, inzethaarden;Vervoer;2012;;;;
2981;Biomassa huishoudens, inzethaarden;Vervoer;2013;;;;
2982;Biomassa huishoudens, inzethaarden;Vervoer;2014;;;;
2983;Biomassa huishoudens, inzethaarden;Vervoer;2015;;;;
2984;Biomassa huishoudens, inzethaarden;Vervoer;2016;;;;
2985;Biomassa huishoudens, inzethaarden;Vervoer;2017;;;;
2986;Biomassa huishoudens, inzethaarden;Vervoer;2018;;;;
2987;Biomassa huishoudens, inzethaarden;Vervoer;2019;;;;
2988;Biomassa huishoudens, inzethaarden;Vervoer;2020;;;;
2989;Biomassa huishoudens, inzethaarden;Vervoer;2021;;;;
2990;Biomassa huishoudens, inzethaarden;Vervoer;2022;;;;
2991;Biomassa huishoudens, inzethaarden;Vervoer;2023;;;;
2992;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1990;3394.0;0.12;193.0;0.12
2993;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1991;3199.0;0.11;182.0;0.11
2994;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1992;3015.0;0.1;171.0;0.1
2995;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1993;2845.0;0.1;162.0;0.09
2996;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1994;2688.0;0.09;153.0;0.09
2997;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1995;2539.0;0.08;144.0;0.08
2998;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1996;2795.0;0.09;159.0;0.09
2999;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1997;3035.0;0.1;172.0;0.1
3000;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1998;3262.0;0.1;185.0;0.1
3001;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1999;3469.0;0.11;197.0;0.11
3002;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2000;3654.0;0.12;208.0;0.12
3003;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2001;3745.0;0.12;213.0;0.12
3004;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2002;3844.0;0.12;218.0;0.12
3005;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2003;4228.0;0.13;240.0;0.13
3006;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2004;4898.0;0.14;278.0;0.15
3007;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2005;5616.0;0.17;319.0;0.18
3008;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2006;6362.0;0.19;361.0;0.21
3009;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2007;6562.0;0.2;372.0;0.22
3010;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2008;6862.0;0.21;389.0;0.22
3011;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2009;7219.0;0.22;409.0;0.24
3012;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2010;7631.0;0.22;432.0;0.24
3013;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2011;8020.0;0.25;453.0;0.27
3014;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2012;8252.0;0.25;466.0;0.28
3015;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2013;8567.0;0.27;484.0;0.29
3016;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2014;8608.0;0.28;485.0;0.31
3017;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2015;8616.0;0.28;487.0;0.29
3018;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2016;8603.0;0.27;486.0;0.29
3019;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2017;8493.0;0.27;481.0;0.29
3020;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2018;8382.0;0.27;474.0;0.3
3021;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2019;8168.0;0.27;462.0;0.3
3022;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2020;7894.0;0.27;445.0;0.32
3023;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2021;7726.0;0.25;436.0;0.3
3024;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2022;7723.0;0.26;436.0;0.31
3025;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2023;7698.0;0.27;433.0;0.34
3026;Biomassa huishoudens, houtkachels;Elektriciteit;1990;;;;
3027;Biomassa huishoudens, houtkachels;Elektriciteit;1991;;;;
3028;Biomassa huishoudens, houtkachels;Elektriciteit;1992;;;;
3029;Biomassa huishoudens, houtkachels;Elektriciteit;1993;;;;
3030;Biomassa huishoudens, houtkachels;Elektriciteit;1994;;;;
3031;Biomassa huishoudens, houtkachels;Elektriciteit;1995;;;;
3032;Biomassa huishoudens, houtkachels;Elektriciteit;1996;;;;
3033;Biomassa huishoudens, houtkachels;Elektriciteit;1997;;;;
3034;Biomassa huishoudens, houtkachels;Elektriciteit;1998;;;;
3035;Biomassa huishoudens, houtkachels;Elektriciteit;1999;;;;
3036;Biomassa huishoudens, houtkachels;Elektriciteit;2000;;;;
3037;Biomassa huishoudens, houtkachels;Elektriciteit;2001;;;;
3038;Biomassa huishoudens, houtkachels;Elektriciteit;2002;;;;
3039;Biomassa huishoudens, houtkachels;Elektriciteit;2003;;;;
3040;Biomassa huishoudens, houtkachels;Elektriciteit;2004;;;;
3041;Biomassa huishoudens, houtkachels;Elektriciteit;2005;;;;
3042;Biomassa huishoudens, houtkachels;Elektriciteit;2006;;;;
3043;Biomassa huishoudens, houtkachels;Elektriciteit;2007;;;;
3044;Biomassa huishoudens, houtkachels;Elektriciteit;2008;;;;
3045;Biomassa huishoudens, houtkachels;Elektriciteit;2009;;;;
3046;Biomassa huishoudens, houtkachels;Elektriciteit;2010;;;;
3047;Biomassa huishoudens, houtkachels;Elektriciteit;2011;;;;
3048;Biomassa huishoudens, houtkachels;Elektriciteit;2012;;;;
3049;Biomassa huishoudens, houtkachels;Elektriciteit;2013;;;;
3050;Biomassa huishoudens, houtkachels;Elektriciteit;2014;;;;
3051;Biomassa huishoudens, houtkachels;Elektriciteit;2015;;;;
3052;Biomassa huishoudens, houtkachels;Elektriciteit;2016;;;;
3053;Biomassa huishoudens, houtkachels;Elektriciteit;2017;;;;
3054;Biomassa huishoudens, houtkachels;Elektriciteit;2018;;;;
3055;Biomassa huishoudens, houtkachels;Elektriciteit;2019;;;;
3056;Biomassa huishoudens, houtkachels;Elektriciteit;2020;;;;
3057;Biomassa huishoudens, houtkachels;Elektriciteit;2021;;;;
3058;Biomassa huishoudens, houtkachels;Elektriciteit;2022;;;;
3059;Biomassa huishoudens, houtkachels;Elektriciteit;2023;;;;
3060;Biomassa huishoudens, houtkachels;Warmte;1990;3394.0;0.12;193.0;0.12
3061;Biomassa huishoudens, houtkachels;Warmte;1991;3199.0;0.11;182.0;0.11
3062;Biomassa huishoudens, houtkachels;Warmte;1992;3015.0;0.1;171.0;0.1
3063;Biomassa huishoudens, houtkachels;Warmte;1993;2845.0;0.1;162.0;0.09
3064;Biomassa huishoudens, houtkachels;Warmte;1994;2688.0;0.09;153.0;0.09
3065;Biomassa huishoudens, houtkachels;Warmte;1995;2539.0;0.08;144.0;0.08
3066;Biomassa huishoudens, houtkachels;Warmte;1996;2795.0;0.09;159.0;0.09
3067;Biomassa huishoudens, houtkachels;Warmte;1997;3035.0;0.1;172.0;0.1
3068;Biomassa huishoudens, houtkachels;Warmte;1998;3262.0;0.1;185.0;0.1
3069;Biomassa huishoudens, houtkachels;Warmte;1999;3469.0;0.11;197.0;0.11
3070;Biomassa huishoudens, houtkachels;Warmte;2000;3654.0;0.12;208.0;0.12
3071;Biomassa huishoudens, houtkachels;Warmte;2001;3745.0;0.12;213.0;0.12
3072;Biomassa huishoudens, houtkachels;Warmte;2002;3844.0;0.12;218.0;0.12
3073;Biomassa huishoudens, houtkachels;Warmte;2003;4228.0;0.13;240.0;0.13
3074;Biomassa huishoudens, houtkachels;Warmte;2004;4898.0;0.14;278.0;0.15
3075;Biomassa huishoudens, houtkachels;Warmte;2005;5616.0;0.17;319.0;0.18
3076;Biomassa huishoudens, houtkachels;Warmte;2006;6362.0;0.19;361.0;0.21
3077;Biomassa huishoudens, houtkachels;Warmte;2007;6562.0;0.2;372.0;0.22
3078;Biomassa huishoudens, houtkachels;Warmte;2008;6862.0;0.21;389.0;0.22
3079;Biomassa huishoudens, houtkachels;Warmte;2009;7219.0;0.22;409.0;0.24
3080;Biomassa huishoudens, houtkachels;Warmte;2010;7631.0;0.22;432.0;0.24
3081;Biomassa huishoudens, houtkachels;Warmte;2011;8020.0;0.25;453.0;0.27
3082;Biomassa huishoudens, houtkachels;Warmte;2012;8252.0;0.25;466.0;0.28
3083;Biomassa huishoudens, houtkachels;Warmte;2013;8567.0;0.27;484.0;0.29
3084;Biomassa huishoudens, houtkachels;Warmte;2014;8608.0;0.28;485.0;0.31
3085;Biomassa huishoudens, houtkachels;Warmte;2015;8616.0;0.28;487.0;0.29
3086;Biomassa huishoudens, houtkachels;Warmte;2016;8603.0;0.27;486.0;0.29
3087;Biomassa huishoudens, houtkachels;Warmte;2017;8493.0;0.27;481.0;0.29
3088;Biomassa huishoudens, houtkachels;Warmte;2018;8382.0;0.27;474.0;0.3
3089;Biomassa huishoudens, houtkachels;Warmte;2019;8168.0;0.27;462.0;0.3
3090;Biomassa huishoudens, houtkachels;Warmte;2020;7894.0;0.27;445.0;0.32
3091;Biomassa huishoudens, houtkachels;Warmte;2021;7726.0;0.25;436.0;0.3
3092;Biomassa huishoudens, houtkachels;Warmte;2022;7723.0;0.26;436.0;0.31
3093;Biomassa huishoudens, houtkachels;Warmte;2023;7698.0;0.27;433.0;0.34
3094;Biomassa huishoudens, houtkachels;Vervoer;1990;;;;
3095;Biomassa huishoudens, houtkachels;Vervoer;1991;;;;
3096;Biomassa huishoudens, houtkachels;Vervoer;1992;;;;
3097;Biomassa huishoudens, houtkachels;Vervoer;1993;;;;
3098;Biomassa huishoudens, houtkachels;Vervoer;1994;;;;
3099;Biomassa huishoudens, houtkachels;Vervoer;1995;;;;
3100;Biomassa huishoudens, houtkachels;Vervoer;1996;;;;
3101;Biomassa huishoudens, houtkachels;Vervoer;1997;;;;
3102;Biomassa huishoudens, houtkachels;Vervoer;1998;;;;
3103;Biomassa huishoudens, houtkachels;Vervoer;1999;;;;
3104;Biomassa huishoudens, houtkachels;Vervoer;2000;;;;
3105;Biomassa huishoudens, houtkachels;Vervoer;2001;;;;
3106;Biomassa huishoudens, houtkachels;Vervoer;2002;;;;
3107;Biomassa huishoudens, houtkachels;Vervoer;2003;;;;
3108;Biomassa huishoudens, houtkachels;Vervoer;2004;;;;
3109;Biomassa huishoudens, houtkachels;Vervoer;2005;;;;
3110;Biomassa huishoudens, houtkachels;Vervoer;2006;;;;
3111;Biomassa huishoudens, houtkachels;Vervoer;2007;;;;
3112;Biomassa huishoudens, houtkachels;Vervoer;2008;;;;
3113;Biomassa huishoudens, houtkachels;Vervoer;2009;;;;
3114;Biomassa huishoudens, houtkachels;Vervoer;2010;;;;
3115;Biomassa huishoudens, houtkachels;Vervoer;2011;;;;
3116;Biomassa huishoudens, houtkachels;Vervoer;2012;;;;
3117;Biomassa huishoudens, houtkachels;Vervoer;2013;;;;
3118;Biomassa huishoudens, houtkachels;Vervoer;2014;;;;
3119;Biomassa huishoudens, houtkachels;Vervoer;2015;;;;
3120;Biomassa huishoudens, houtkachels;Vervoer;2016;;;;
3121;Biomassa huishoudens, houtkachels;Vervoer;2017;;;;
3122;Biomassa huishoudens, houtkachels;Vervoer;2018;;;;
3123;Biomassa huishoudens, houtkachels;Vervoer;2019;;;;
3124;Biomassa huishoudens, houtkachels;Vervoer;2020;;;;
3125;Biomassa huishoudens, houtkachels;Vervoer;2021;;;;
3126;Biomassa huishoudens, houtkachels;Vervoer;2022;;;;
3127;Biomassa huishoudens, houtkachels;Vervoer;2023;;;;
3128;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1990;0.0;0.0;0.0;0.0
3129;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1991;0.0;0.0;0.0;0.0
3130;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1992;0.0;0.0;0.0;0.0
3131;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1993;0.0;0.0;0.0;0.0
3132;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1994;0.0;0.0;0.0;0.0
3133;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1995;0.0;0.0;0.0;0.0
3134;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1996;0.0;0.0;0.0;0.0
3135;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1997;0.0;0.0;0.0;0.0
3136;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1998;0.0;0.0;0.0;0.0
3137;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1999;0.0;0.0;0.0;0.0
3138;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2000;0.0;0.0;0.0;0.0
3139;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2001;0.0;0.0;0.0;0.0
3140;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2002;0.0;0.0;0.0;0.0
3141;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2003;0.0;0.0;0.0;0.0
3142;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2004;0.0;0.0;0.0;0.0
3143;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2005;0.0;0.0;0.0;0.0
3144;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2006;0.0;0.0;0.0;0.0
3145;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2007;0.0;0.0;0.0;0.0
3146;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2008;0.0;0.0;0.0;0.0
3147;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2009;0.0;0.0;0.0;0.0
3148;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2010;0.0;0.0;0.0;0.0
3149;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2011;0.0;0.0;0.0;0.0
3150;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2012;0.0;0.0;0.0;0.0
3151;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2013;0.0;0.0;0.0;0.0
3152;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2014;97.0;0.0;6.0;0.0
3153;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2015;189.0;0.01;11.0;0.01
3154;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2016;278.0;0.01;16.0;0.01
3155;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2017;493.0;0.02;28.0;0.02
3156;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2018;840.0;0.03;48.0;0.03
3157;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2019;1175.0;0.04;67.0;0.04
3158;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2020;1503.0;0.05;85.0;0.06
3159;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2021;1838.0;0.06;104.0;0.07
3160;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2022;1953.0;0.07;110.0;0.08
3161;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2023;2064.0;0.07;116.0;0.09
3162;Biomassa huishoudens, pelletkachels;Elektriciteit;1990;;;;
3163;Biomassa huishoudens, pelletkachels;Elektriciteit;1991;;;;
3164;Biomassa huishoudens, pelletkachels;Elektriciteit;1992;;;;
3165;Biomassa huishoudens, pelletkachels;Elektriciteit;1993;;;;
3166;Biomassa huishoudens, pelletkachels;Elektriciteit;1994;;;;
3167;Biomassa huishoudens, pelletkachels;Elektriciteit;1995;;;;
3168;Biomassa huishoudens, pelletkachels;Elektriciteit;1996;;;;
3169;Biomassa huishoudens, pelletkachels;Elektriciteit;1997;;;;
3170;Biomassa huishoudens, pelletkachels;Elektriciteit;1998;;;;
3171;Biomassa huishoudens, pelletkachels;Elektriciteit;1999;;;;
3172;Biomassa huishoudens, pelletkachels;Elektriciteit;2000;;;;
3173;Biomassa huishoudens, pelletkachels;Elektriciteit;2001;;;;
3174;Biomassa huishoudens, pelletkachels;Elektriciteit;2002;;;;
3175;Biomassa huishoudens, pelletkachels;Elektriciteit;2003;;;;
3176;Biomassa huishoudens, pelletkachels;Elektriciteit;2004;;;;
3177;Biomassa huishoudens, pelletkachels;Elektriciteit;2005;;;;
3178;Biomassa huishoudens, pelletkachels;Elektriciteit;2006;;;;
3179;Biomassa huishoudens, pelletkachels;Elektriciteit;2007;;;;
3180;Biomassa huishoudens, pelletkachels;Elektriciteit;2008;;;;
3181;Biomassa huishoudens, pelletkachels;Elektriciteit;2009;;;;
3182;Biomassa huishoudens, pelletkachels;Elektriciteit;2010;;;;
3183;Biomassa huishoudens, pelletkachels;Elektriciteit;2011;;;;
3184;Biomassa huishoudens, pelletkachels;Elektriciteit;2012;;;;
3185;Biomassa huishoudens, pelletkachels;Elektriciteit;2013;;;;
3186;Biomassa huishoudens, pelletkachels;Elektriciteit;2014;;;;
3187;Biomassa huishoudens, pelletkachels;Elektriciteit;2015;;;;
3188;Biomassa huishoudens, pelletkachels;Elektriciteit;2016;;;;
3189;Biomassa huishoudens, pelletkachels;Elektriciteit;2017;;;;
3190;Biomassa huishoudens, pelletkachels;Elektriciteit;2018;;;;
3191;Biomassa huishoudens, pelletkachels;Elektriciteit;2019;;;;
3192;Biomassa huishoudens, pelletkachels;Elektriciteit;2020;;;;
3193;Biomassa huishoudens, pelletkachels;Elektriciteit;2021;;;;
3194;Biomassa huishoudens, pelletkachels;Elektriciteit;2022;;;;
3195;Biomassa huishoudens, pelletkachels;Elektriciteit;2023;;;;
3196;Biomassa huishoudens, pelletkachels;Warmte;1990;0.0;0.0;0.0;0.0
3197;Biomassa huishoudens, pelletkachels;Warmte;1991;0.0;0.0;0.0;0.0
3198;Biomassa huishoudens, pelletkachels;Warmte;1992;0.0;0.0;0.0;0.0
3199;Biomassa huishoudens, pelletkachels;Warmte;1993;0.0;0.0;0.0;0.0
3200;Biomassa huishoudens, pelletkachels;Warmte;1994;0.0;0.0;0.0;0.0
3201;Biomassa huishoudens, pelletkachels;Warmte;1995;0.0;0.0;0.0;0.0
3202;Biomassa huishoudens, pelletkachels;Warmte;1996;0.0;0.0;0.0;0.0
3203;Biomassa huishoudens, pelletkachels;Warmte;1997;0.0;0.0;0.0;0.0
3204;Biomassa huishoudens, pelletkachels;Warmte;1998;0.0;0.0;0.0;0.0
3205;Biomassa huishoudens, pelletkachels;Warmte;1999;0.0;0.0;0.0;0.0
3206;Biomassa huishoudens, pelletkachels;Warmte;2000;0.0;0.0;0.0;0.0
3207;Biomassa huishoudens, pelletkachels;Warmte;2001;0.0;0.0;0.0;0.0
3208;Biomassa huishoudens, pelletkachels;Warmte;2002;0.0;0.0;0.0;0.0
3209;Biomassa huishoudens, pelletkachels;Warmte;2003;0.0;0.0;0.0;0.0
3210;Biomassa huishoudens, pelletkachels;Warmte;2004;0.0;0.0;0.0;0.0
3211;Biomassa huishoudens, pelletkachels;Warmte;2005;0.0;0.0;0.0;0.0
3212;Biomassa huishoudens, pelletkachels;Warmte;2006;0.0;0.0;0.0;0.0
3213;Biomassa huishoudens, pelletkachels;Warmte;2007;0.0;0.0;0.0;0.0
3214;Biomassa huishoudens, pelletkachels;Warmte;2008;0.0;0.0;0.0;0.0
3215;Biomassa huishoudens, pelletkachels;Warmte;2009;0.0;0.0;0.0;0.0
3216;Biomassa huishoudens, pelletkachels;Warmte;2010;0.0;0.0;0.0;0.0
3217;Biomassa huishoudens, pelletkachels;Warmte;2011;0.0;0.0;0.0;0.0
3218;Biomassa huishoudens, pelletkachels;Warmte;2012;0.0;0.0;0.0;0.0
3219;Biomassa huishoudens, pelletkachels;Warmte;2013;0.0;0.0;0.0;0.0
3220;Biomassa huishoudens, pelletkachels;Warmte;2014;97.0;0.0;6.0;0.0
3221;Biomassa huishoudens, pelletkachels;Warmte;2015;189.0;0.01;11.0;0.01
3222;Biomassa huishoudens, pelletkachels;Warmte;2016;278.0;0.01;16.0;0.01
3223;Biomassa huishoudens, pelletkachels;Warmte;2017;493.0;0.02;28.0;0.02
3224;Biomassa huishoudens, pelletkachels;Warmte;2018;840.0;0.03;48.0;0.03
3225;Biomassa huishoudens, pelletkachels;Warmte;2019;1175.0;0.04;67.0;0.04
3226;Biomassa huishoudens, pelletkachels;Warmte;2020;1503.0;0.05;85.0;0.06
3227;Biomassa huishoudens, pelletkachels;Warmte;2021;1838.0;0.06;104.0;0.07
3228;Biomassa huishoudens, pelletkachels;Warmte;2022;1953.0;0.07;110.0;0.08
3229;Biomassa huishoudens, pelletkachels;Warmte;2023;2064.0;0.07;116.0;0.09
3230;Biomassa huishoudens, pelletkachels;Vervoer;1990;;;;
3231;Biomassa huishoudens, pelletkachels;Vervoer;1991;;;;
3232;Biomassa huishoudens, pelletkachels;Vervoer;1992;;;;
3233;Biomassa huishoudens, pelletkachels;Vervoer;1993;;;;
3234;Biomassa huishoudens, pelletkachels;Vervoer;1994;;;;
3235;Biomassa huishoudens, pelletkachels;Vervoer;1995;;;;
3236;Biomassa huishoudens, pelletkachels;Vervoer;1996;;;;
3237;Biomassa huishoudens, pelletkachels;Vervoer;1997;;;;
3238;Biomassa huishoudens, pelletkachels;Vervoer;1998;;;;
3239;Biomassa huishoudens, pelletkachels;Vervoer;1999;;;;
3240;Biomassa huishoudens, pelletkachels;Vervoer;2000;;;;
3241;Biomassa huishoudens, pelletkachels;Vervoer;2001;;;;
3242;Biomassa huishoudens, pelletkachels;Vervoer;2002;;;;
3243;Biomassa huishoudens, pelletkachels;Vervoer;2003;;;;
3244;Biomassa huishoudens, pelletkachels;Vervoer;2004;;;;
3245;Biomassa huishoudens, pelletkachels;Vervoer;2005;;;;
3246;Biomassa huishoudens, pelletkachels;Vervoer;2006;;;;
3247;Biomassa huishoudens, pelletkachels;Vervoer;2007;;;;
3248;Biomassa huishoudens, pelletkachels;Vervoer;2008;;;;
3249;Biomassa huishoudens, pelletkachels;Vervoer;2009;;;;
3250;Biomassa huishoudens, pelletkachels;Vervoer;2010;;;;
3251;Biomassa huishoudens, pelletkachels;Vervoer;2011;;;;
3252;Biomassa huishoudens, pelletkachels;Vervoer;2012;;;;
3253;Biomassa huishoudens, pelletkachels;Vervoer;2013;;;;
3254;Biomassa huishoudens, pelletkachels;Vervoer;2014;;;;
3255;Biomassa huishoudens, pelletkachels;Vervoer;2015;;;;
3256;Biomassa huishoudens, pelletkachels;Vervoer;2016;;;;
3257;Biomassa huishoudens, pelletkachels;Vervoer;2017;;;;
3258;Biomassa huishoudens, pelletkachels;Vervoer;2018;;;;
3259;Biomassa huishoudens, pelletkachels;Vervoer;2019;;;;
3260;Biomassa huishoudens, pelletkachels;Vervoer;2020;;;;
3261;Biomassa huishoudens, pelletkachels;Vervoer;2021;;;;
3262;Biomassa huishoudens, pelletkachels;Vervoer;2022;;;;
3263;Biomassa huishoudens, pelletkachels;Vervoer;2023;;;;
3264;Biomassa huishoudens, houtskoolverbruik;Totaal energietoepassingen;1990;;;;
3265;Biomassa huishoudens, houtskoolverbruik;Totaal energietoepassingen;1991;;;;
