ID;InstitutioneleSectoren;Schuldtitels;Geldgevers;FacialeEnMarktwaarde;Perioden;OverheidsschuldTotaal_1;OverheidsschuldInVreemdeValuta_2
1443;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018;75195.0;
1444;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 1e kwartaal;73155.0;
1445;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 2e kwartaal;76748.0;
1446;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 3e kwartaal;75738.0;
1447;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 4e kwartaal;72796.0;
1448;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019;72796.0;
1449;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 1e kwartaal;78296.0;
1450;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 2e kwartaal;77637.0;
1451;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 3e kwartaal;82164.0;
1452;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 4e kwartaal;82128.0;
1453;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020;82128.0;
1454;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 1e kwartaal;77535.0;
1455;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 2e kwartaal;79033.0;
1456;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 3e kwartaal;76448.0;
1457;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 4e kwartaal;75782.0;
1458;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021;75782.0;
1459;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 1e kwartaal;69737.0;
1460;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 2e kwartaal;66094.0;
1461;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 3e kwartaal;68487.0;
1462;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 4e kwartaal;69480.0;
1463;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022;69480.0;
1464;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 1e kwartaal;72933.0;
1465;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 2e kwartaal;70906.0;
1466;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 3e kwartaal;69628.0;
1467;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 4e kwartaal;79508.0;
1468;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023;79508.0;
1469;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 1e kwartaal;79155.0;
1470;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 2e kwartaal;75526.0;
1471;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 3e kwartaal;78223.0;
1472;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 4e kwartaal;79318.0;
1473;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024;79318.0;
1474;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1995;102028.0;
1475;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1996;110805.0;
1476;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1997;107232.0;
1477;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1998;98423.0;
1478;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 1e kwartaal;;
1479;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 2e kwartaal;;
1480;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 3e kwartaal;;
1481;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 4e kwartaal;74565.0;
1482;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999;74565.0;
1483;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 1e kwartaal;;
1484;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 2e kwartaal;;
1485;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 3e kwartaal;;
1486;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 4e kwartaal;63484.0;
1487;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000;63484.0;
1488;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 1e kwartaal;;
1489;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 2e kwartaal;;
1490;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 3e kwartaal;;
1491;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 4e kwartaal;48801.0;
1492;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001;48801.0;
1493;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 1e kwartaal;;
1494;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 2e kwartaal;;
1495;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 3e kwartaal;;
1496;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 4e kwartaal;42327.0;
1497;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002;42327.0;
1498;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 1e kwartaal;;
1499;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 2e kwartaal;;
1500;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 3e kwartaal;;
1501;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 4e kwartaal;41732.0;
1502;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003;41732.0;
1503;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 1e kwartaal;;
1504;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 2e kwartaal;;
1505;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 3e kwartaal;;
1506;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 4e kwartaal;41099.0;
1507;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004;41099.0;
1508;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 1e kwartaal;;
1509;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 2e kwartaal;;
1510;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 3e kwartaal;;
1511;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 4e kwartaal;33898.0;
1512;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005;33898.0;
1513;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 1e kwartaal;;
1514;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 2e kwartaal;;
1515;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 3e kwartaal;;
1516;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 4e kwartaal;28683.0;
1517;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006;28683.0;
1518;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 1e kwartaal;;
1519;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 2e kwartaal;;
1520;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 3e kwartaal;;
1521;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 4e kwartaal;28230.0;
1522;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007;28230.0;
1523;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 1e kwartaal;28253.0;
1524;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 2e kwartaal;26611.0;
1525;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 3e kwartaal;25259.0;
1526;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 4e kwartaal;25886.0;
1527;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008;25886.0;
1528;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 1e kwartaal;26327.0;
1529;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 2e kwartaal;27931.0;
1530;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 3e kwartaal;31456.0;
1531;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 4e kwartaal;32706.0;
1532;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009;32706.0;
1533;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 1e kwartaal;34351.0;
1534;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 2e kwartaal;41636.0;
1535;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 3e kwartaal;45480.0;
1536;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 4e kwartaal;48283.0;
1537;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010;48283.0;
1538;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 1e kwartaal;52357.0;
1539;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 2e kwartaal;55632.0;
1540;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 3e kwartaal;68543.0;
1541;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 4e kwartaal;76100.0;
1542;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011;76100.0;
1543;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 1e kwartaal;74286.0;
1544;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 2e kwartaal;76378.0;
1545;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 3e kwartaal;79126.0;
1546;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 4e kwartaal;82768.0;
1547;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012;82768.0;
1548;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 1e kwartaal;80846.0;
1549;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 2e kwartaal;81320.0;
1550;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 3e kwartaal;81614.0;
1551;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 4e kwartaal;83241.0;
1552;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013;83241.0;
1553;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 1e kwartaal;85752.0;
1554;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 2e kwartaal;87959.0;
1555;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 3e kwartaal;91728.0;
1556;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 4e kwartaal;98292.0;
1557;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014;98292.0;
1558;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 1e kwartaal;101447.0;
1559;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 2e kwartaal;92428.0;
1560;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 3e kwartaal;93201.0;
1561;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 4e kwartaal;92460.0;
1562;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015;92460.0;
1563;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 1e kwartaal;96685.0;
1564;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 2e kwartaal;101336.0;
1565;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 3e kwartaal;99003.0;
1566;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 4e kwartaal;94981.0;
1567;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016;94981.0;
1568;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 1e kwartaal;93727.0;
1569;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 2e kwartaal;94870.0;
1570;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 3e kwartaal;91434.0;
1571;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 4e kwartaal;94048.0;
1572;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017;94048.0;
1573;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 1e kwartaal;92128.0;
1574;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 2e kwartaal;91612.0;
1575;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 3e kwartaal;88746.0;
1576;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 4e kwartaal;87651.0;
1577;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018;87651.0;
1578;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 1e kwartaal;86461.0;
1579;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 2e kwartaal;92028.0;
1580;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 3e kwartaal;93145.0;
1581;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 4e kwartaal;87604.0;
1582;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019;87604.0;
1583;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 1e kwartaal;93008.0;
1584;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 2e kwartaal;92367.0;
1585;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 3e kwartaal;97504.0;
1586;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 4e kwartaal;97277.0;
1587;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020;97277.0;
1588;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2021 1e kwartaal;87970.0;
1589;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2021 2e kwartaal;89941.0;
1590;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2021 3e kwartaal;87622.0;
1591;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2021 4e kwartaal;87566.0;
1592;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2021;87566.0;
1593;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2022 1e kwartaal;75418.0;
1594;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2022 2e kwartaal;66371.0;
1595;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2022 3e kwartaal;65571.0;
1596;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2022 4e kwartaal;65234.0;
1597;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2022;65234.0;
1598;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2023 1e kwartaal;67882.0;
1599;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2023 2e kwartaal;65697.0;
1600;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2023 3e kwartaal;62751.0;
1601;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2023 4e kwartaal;76876.0;
1602;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2023;76876.0;
1603;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2024 1e kwartaal;74526.0;
1604;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2024 2e kwartaal;70049.0;
1605;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2024 3e kwartaal;74161.0;
1606;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2024 4e kwartaal;75181.0;
1607;Overheid;Overheidsschuld (EMU);Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2024;75181.0;
1608;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1995;;
1609;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1996;;
1610;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1997;;
1611;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1998;;
1612;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1999 1e kwartaal;;
1613;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1999 2e kwartaal;;
1614;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1999 3e kwartaal;;
1615;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1999 4e kwartaal;;
1616;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;1999;;
1617;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2000 1e kwartaal;;
1618;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2000 2e kwartaal;;
1619;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2000 3e kwartaal;;
1620;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2000 4e kwartaal;;
1621;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2000;;
1622;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2001 1e kwartaal;;
1623;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2001 2e kwartaal;;
1624;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2001 3e kwartaal;;
1625;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2001 4e kwartaal;;
1626;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2001;;
1627;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2002 1e kwartaal;;
1628;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2002 2e kwartaal;;
1629;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2002 3e kwartaal;;
1630;Overheid;Overheidsschuld (EMU);Overheid;Faciale waarde;2002 4e kwartaal;;
