ID;AfzetEnVerbruik;SBI93;Perioden;Wegingscoefficient_1;Indexcijfers_2;MaandOpMaandOntwikkeling_3;JaarOpJaarOntwikkeling_4;Wegingscoefficient_5;Indexcijfers_6;MaandOpMaandOntwikkeling_7;JaarOpJaarOntwikkeling_8
6584;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 juli;6693;103.0;0.1;1.5;6693;103.0;0.1;1.5
6585;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 augustus;6693;104.0;0.1;1.5;6693;104.0;0.1;1.5
6586;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 september;6693;104.0;0.1;1.5;6693;104.0;0.1;1.5
6587;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 oktober;6693;104.0;0.0;1.5;6693;104.0;0.0;1.5
6588;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 november;6693;104.0;0.0;1.6;6693;104.0;0.0;1.6
6589;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002 december;6693;104.0;0.0;1.5;6693;104.0;0.0;1.5
6590;Afzet binnenland (totaal);28 Metaalproductenindustrie;2002;6693;103.0;;1.3;6693;103.0;;1.3
6591;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 januari;6693;104.0;0.8;1.4;6693;104.0;0.8;1.4
6592;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 februari;6693;105.0;0.1;1.4;6693;105.0;0.1;1.4
6593;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 maart;6693;105.0;0.0;1.4;6693;105.0;0.0;1.4
6594;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 april;6693;105.0;0.0;1.2;6693;105.0;0.0;1.2
6595;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 mei;6693;105.0;0.0;1.3;6693;105.0;0.0;1.3
6596;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 juni;6693;104.0;-0.1;1.1;6693;104.0;-0.1;1.1
6597;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 juli;6693;105.0;0.3;1.3;6693;105.0;0.3;1.3
6598;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 augustus;6693;105.0;-0.1;1.1;6693;105.0;-0.1;1.1
6599;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 september;6693;105.0;0.1;1.1;6693;105.0;0.1;1.1
6600;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 oktober;6693;105.0;-0.1;1.0;6693;105.0;-0.1;1.0
6601;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 november;6693;105.0;0.0;1.0;6693;105.0;0.0;1.0
6602;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003 december;6693;105.0;0.0;0.9;6693;105.0;0.0;0.9
6603;Afzet binnenland (totaal);28 Metaalproductenindustrie;2003;6693;105.0;;1.2;6693;105.0;;1.2
6604;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 januari;6693;105.0;0.0;0.1;6693;105.0;0.0;0.1
6605;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 februari;6693;105.0;0.2;0.1;6693;105.0;0.2;0.1
6606;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 maart;6693;105.0;0.6;0.7;6693;105.0;0.6;0.7
6607;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 april;6693;108.0;2.2;2.9;6693;108.0;2.2;2.9
6608;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 mei;6693;108.0;0.1;3.0;6693;108.0;0.1;3.0
6609;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 juni;6693;108.0;0.0;3.1;6693;108.0;0.0;3.1
6610;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 juli;6693;109.0;1.6;4.5;6693;109.0;1.6;4.5
6611;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 augustus;6693;110.0;0.1;4.7;6693;110.0;0.1;4.7
6612;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 september;6693;110.0;0.2;4.9;6693;110.0;0.2;4.9
6613;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 oktober;6693;111.0;0.7;5.8;6693;111.0;0.7;5.8
6614;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 november;6693;110.0;-0.2;5.6;6693;110.0;-0.2;5.6
6615;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004 december;6693;110.0;-0.2;5.5;6693;110.0;-0.2;5.5
6616;Afzet binnenland (totaal);28 Metaalproductenindustrie;2004;6693;108.0;;3.4;6693;108.0;;3.4
6617;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 januari;6693;112.0;1.3;6.9;6693;112.0;1.3;6.9
6618;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 februari;6693;112.0;0.0;6.7;6693;112.0;0.0;6.7
6619;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 maart;6693;112.0;0.0;6.1;6693;112.0;0.0;6.1
6620;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 april;6693;112.0;0.6;4.5;6693;112.0;0.6;4.5
6621;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 mei;6693;112.0;0.0;4.3;6693;112.0;0.0;4.3
6622;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 juni;6693;112.0;-0.1;4.2;6693;112.0;-0.1;4.2
6623;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 juli;6693;111.0;-0.8;1.7;6693;111.0;-0.8;1.7
6624;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 augustus;6693;112.0;0.2;1.8;6693;112.0;0.2;1.8
6625;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 september;6693;112.0;0.2;1.8;6693;112.0;0.2;1.8
6626;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 oktober;6693;114.0;1.5;2.6;6693;114.0;1.5;2.6
6627;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 november;6693;113.0;-0.1;2.6;6693;113.0;-0.1;2.6
6628;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005 december;6693;113.0;0.1;2.9;6693;113.0;0.1;2.9
6629;Afzet binnenland (totaal);28 Metaalproductenindustrie;2005;6693;112.0;;3.8;6693;112.0;;3.8
6630;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 januari;6693;115.0;1.1;2.6;6693;115.0;1.1;2.6
6631;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 februari;6693;115.0;0.0;2.6;6693;115.0;0.0;2.6
6632;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 maart;6693;115.0;0.2;2.9;6693;115.0;0.2;2.9
6633;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 april;6693;116.0;1.1;3.3;6693;116.0;1.1;3.3
6634;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 mei;6693;116.0;0.1;3.5;6693;116.0;0.1;3.5
6635;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 juni;6693;116.0;0.2;3.8;6693;116.0;0.2;3.8
6636;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 juli;6693;119.0;1.8;6.6;6693;119.0;1.8;6.6
6637;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 augustus;6693;119.0;0.2;6.5;6693;119.0;0.2;6.5
6638;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 september;6693;119.0;0.1;6.4;6693;119.0;0.1;6.4
6639;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 oktober;6693;120.0;1.1;5.9;6693;120.0;1.1;5.9
6640;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 november;6693;120.0;0.1;6.2;6693;120.0;0.1;6.2
6641;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006 december;6693;120.0;-0.1;6.1;6693;120.0;-0.1;6.1
6642;Afzet binnenland (totaal);28 Metaalproductenindustrie;2006;6693;118.0;;4.7;6693;118.0;;4.7
6643;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 januari;6693;123.0;1.9;7.0;6693;123.0;1.9;7.0
6644;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 februari;6693;123.0;0.1;7.1;6693;123.0;0.1;7.1
6645;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 maart;6693;123.0;0.1;7.0;6693;123.0;0.1;7.0
6646;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 april;6693;124.0;1.2;7.1;6693;124.0;1.2;7.1
6647;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 mei;6693;125.0;0.2;7.2;6693;125.0;0.2;7.2
6648;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 juni;6693;125.0;0.0;7.1;6693;125.0;0.0;7.1
6649;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 juli;6693;125.0;0.2;5.3;6693;125.0;0.2;5.3
6650;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 augustus;6693;125.0;-0.1;5.0;6693;125.0;-0.1;5.0
6651;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 september;6693;125.0;-0.1;4.8;6693;125.0;-0.1;4.8
6652;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 oktober;6693;126.0;0.9;4.6;6693;126.0;0.9;4.6
6653;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 november;6693;126.0;0.0;4.5;6693;126.0;0.0;4.5
6654;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007 december;6693;126.0;0.0;4.5;6693;126.0;0.0;4.5
6655;Afzet binnenland (totaal);28 Metaalproductenindustrie;2007;6693;125.0;;5.9;6693;125.0;;5.9
6656;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 januari;6693;128.0;1.6;4.2;6693;128.0;1.6;4.2
6657;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 februari;6693;128.0;0.1;4.2;6693;128.0;0.1;4.2
6658;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 maart;6693;128.0;0.1;4.1;6693;128.0;0.1;4.1
6659;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 april;6693;130.0;1.5;4.4;6693;130.0;1.5;4.4
6660;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 mei;6693;130.0;0.3;4.5;6693;130.0;0.3;4.5
6661;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 juni;6693;131.0;0.4;4.9;6693;131.0;0.4;4.9
6662;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 juli;6693;134.0;2.1;6.9;6693;134.0;2.1;6.9
6663;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 augustus;6693;134.0;0.1;7.1;6693;134.0;0.1;7.1
6664;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 september;6693;133.0;-0.3;6.8;6693;133.0;-0.3;6.8
6665;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 oktober;6693;133.0;-0.3;5.6;6693;133.0;-0.3;5.6
6666;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 november;6693;132.0;-0.4;5.2;6693;132.0;-0.4;5.2
6667;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008 december;6693;132.0;-0.1;5.1;6693;132.0;-0.1;5.1
6668;Afzet binnenland (totaal);28 Metaalproductenindustrie;2008;6693;131.0;;5.3;6693;131.0;;5.3
6669;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 januari;3702;99.0;;;3702;99.0;;
6670;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 februari;3702;99.0;0.0;;3702;99.0;0.0;
6671;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 maart;3702;99.0;0.1;;3702;99.0;0.1;
6672;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 april;3702;100.0;0.3;;3702;100.0;0.3;
6673;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 mei;3702;100.0;0.0;;3702;100.0;0.0;
6674;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 juni;3702;100.0;0.0;;3702;100.0;0.0;
6675;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 juli;3702;100.0;0.5;;3702;100.0;0.5;
6676;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 augustus;3702;100.0;0.0;;3702;100.0;0.0;
6677;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 september;3702;100.0;0.0;;3702;100.0;0.0;
6678;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 oktober;3702;101.0;0.4;;3702;101.0;0.4;
6679;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 november;3702;101.0;0.0;;3702;101.0;0.0;
6680;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000 december;3702;101.0;0.0;;3702;101.0;0.0;
6681;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2000;3702;100.0;;;3702;100.0;;
6682;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 januari;3702;102.0;1.3;2.6;3702;102.0;1.3;2.6
6683;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 februari;3702;102.0;0.0;2.7;3702;102.0;0.0;2.7
6684;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 maart;3702;102.0;0.1;2.6;3702;102.0;0.1;2.6
6685;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 april;3702;102.0;0.3;2.7;3702;102.0;0.3;2.7
6686;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 mei;3702;102.0;0.1;2.7;3702;102.0;0.1;2.7
6687;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 juni;3702;102.0;0.0;2.7;3702;102.0;0.0;2.7
6688;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 juli;3702;103.0;0.3;2.5;3702;103.0;0.3;2.5
6689;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 augustus;3702;103.0;0.0;2.5;3702;103.0;0.0;2.5
6690;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 september;3702;103.0;0.0;2.5;3702;103.0;0.0;2.5
6691;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 oktober;3702;103.0;0.0;2.1;3702;103.0;0.0;2.1
6692;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 november;3702;103.0;0.1;2.2;3702;103.0;0.1;2.2
6693;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001 december;3702;103.0;0.0;2.2;3702;103.0;0.0;2.2
6694;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2001;3702;102.0;;2.5;3702;102.0;;2.5
6695;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 januari;3702;104.0;1.1;2.1;3702;104.0;1.1;2.1
6696;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 februari;3702;104.0;0.1;2.1;3702;104.0;0.1;2.1
6697;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 maart;3702;104.0;0.1;2.1;3702;104.0;0.1;2.1
6698;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 april;3702;105.0;0.4;2.2;3702;105.0;0.4;2.2
6699;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 mei;3702;105.0;0.0;2.2;3702;105.0;0.0;2.2
6700;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 juni;3702;105.0;0.0;2.2;3702;105.0;0.0;2.2
6701;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 juli;3702;105.0;0.1;2.0;3702;105.0;0.1;2.0
6702;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 augustus;3702;105.0;0.1;2.1;3702;105.0;0.1;2.1
6703;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 september;3702;105.0;0.0;2.2;3702;105.0;0.0;2.2
6704;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 oktober;3702;105.0;0.1;2.3;3702;105.0;0.1;2.3
6705;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 november;3702;105.0;0.0;2.1;3702;105.0;0.0;2.1
6706;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002 december;3702;105.0;0.0;2.2;3702;105.0;0.0;2.2
6707;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2002;3702;105.0;;2.1;3702;105.0;;2.1
6708;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 januari;3702;106.0;1.0;2.0;3702;106.0;1.0;2.0
6709;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 februari;3702;106.0;0.1;2.0;3702;106.0;0.1;2.0
6710;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 maart;3702;106.0;0.0;2.0;3702;106.0;0.0;2.0
6711;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 april;3702;107.0;0.3;1.8;3702;107.0;0.3;1.8
6712;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 mei;3702;107.0;0.0;1.8;3702;107.0;0.0;1.8
6713;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 juni;3702;107.0;0.0;1.8;3702;107.0;0.0;1.8
6714;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 juli;3702;107.0;0.0;1.6;3702;107.0;0.0;1.6
6715;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 augustus;3702;106.0;0.0;1.5;3702;106.0;0.0;1.5
6716;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 september;3702;107.0;0.0;1.5;3702;107.0;0.0;1.5
6717;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 oktober;3702;107.0;0.1;1.5;3702;107.0;0.1;1.5
6718;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 november;3702;107.0;0.1;1.7;3702;107.0;0.1;1.7
6719;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003 december;3702;107.0;0.0;1.7;3702;107.0;0.0;1.7
6720;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2003;3702;107.0;;1.7;3702;107.0;;1.7
6721;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 januari;3702;108.0;0.7;1.3;3702;108.0;0.7;1.3
6722;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 februari;3702;108.0;0.0;1.3;3702;108.0;0.0;1.3
6723;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 maart;3702;108.0;0.1;1.3;3702;108.0;0.1;1.3
6724;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 april;3702;108.0;0.3;1.4;3702;108.0;0.3;1.4
6725;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 mei;3702;108.0;0.1;1.5;3702;108.0;0.1;1.5
6726;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 juni;3702;108.0;0.0;1.5;3702;108.0;0.0;1.5
6727;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 juli;3702;109.0;0.7;2.2;3702;109.0;0.7;2.2
6728;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 augustus;3702;109.0;0.0;2.3;3702;109.0;0.0;2.3
6729;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 september;3702;109.0;0.1;2.4;3702;109.0;0.1;2.4
6730;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 oktober;3702;109.0;0.4;2.6;3702;109.0;0.4;2.6
6731;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 november;3702;109.0;0.0;2.5;3702;109.0;0.0;2.5
6732;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004 december;3702;109.0;0.0;2.4;3702;109.0;0.0;2.4
6733;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2004;3702;109.0;;1.9;3702;109.0;;1.9
6734;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 januari;3702;111.0;1.2;3.0;3702;111.0;1.2;3.0
6735;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 februari;3702;111.0;-0.1;2.9;3702;111.0;-0.1;2.9
6736;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 maart;3702;111.0;0.1;3.0;3702;111.0;0.1;3.0
6737;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 april;3702;111.0;0.4;3.0;3702;111.0;0.4;3.0
6738;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 mei;3702;111.0;0.0;2.9;3702;111.0;0.0;2.9
6739;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 juni;3702;112.0;0.3;3.2;3702;112.0;0.3;3.2
6740;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 juli;3702;112.0;0.3;2.7;3702;112.0;0.3;2.7
6741;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 augustus;3702;112.0;0.0;2.7;3702;112.0;0.0;2.7
6742;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 september;3702;112.0;0.0;2.7;3702;112.0;0.0;2.7
6743;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 oktober;3702;112.0;0.1;2.4;3702;112.0;0.1;2.4
6744;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 november;3702;112.0;0.0;2.4;3702;112.0;0.0;2.4
6745;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005 december;3702;112.0;0.0;2.4;3702;112.0;0.0;2.4
6746;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2005;3702;112.0;;2.8;3702;112.0;;2.8
6747;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 januari;3702;113.0;0.8;2.0;3702;113.0;0.8;2.0
6748;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 februari;3702;113.0;0.0;2.1;3702;113.0;0.0;2.1
6749;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 maart;3702;113.0;0.1;2.0;3702;113.0;0.1;2.0
6750;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 april;3702;114.0;0.5;2.1;3702;114.0;0.5;2.1
6751;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 mei;3702;114.0;0.0;2.2;3702;114.0;0.0;2.2
6752;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 juni;3702;114.0;0.0;1.9;3702;114.0;0.0;1.9
6753;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 juli;3702;114.0;0.5;2.2;3702;114.0;0.5;2.2
6754;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 augustus;3702;114.0;0.0;2.1;3702;114.0;0.0;2.1
6755;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 september;3702;114.0;0.0;2.1;3702;114.0;0.0;2.1
6756;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 oktober;3702;115.0;0.3;2.3;3702;115.0;0.3;2.3
6757;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 november;3702;115.0;0.0;2.3;3702;115.0;0.0;2.3
6758;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006 december;3702;115.0;0.1;2.4;3702;115.0;0.1;2.4
6759;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2006;3702;114.0;;2.1;3702;114.0;;2.1
6760;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 januari;3702;116.0;1.5;3.1;3702;116.0;1.5;3.1
6761;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 februari;3702;116.0;0.0;3.1;3702;116.0;0.0;3.1
6762;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 maart;3702;117.0;0.1;3.1;3702;117.0;0.1;3.1
6763;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 april;3702;117.0;0.4;3.0;3702;117.0;0.4;3.0
6764;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 mei;3702;117.0;0.0;3.0;3702;117.0;0.0;3.0
6765;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 juni;3702;117.0;0.0;2.9;3702;117.0;0.0;2.9
6766;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 juli;3702;118.0;0.5;2.9;3702;118.0;0.5;2.9
6767;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 augustus;3702;118.0;0.0;2.9;3702;118.0;0.0;2.9
6768;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 september;3702;118.0;0.0;3.0;3702;118.0;0.0;3.0
6769;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 oktober;3702;118.0;0.3;2.9;3702;118.0;0.3;2.9
6770;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 november;3702;118.0;0.0;2.9;3702;118.0;0.0;2.9
6771;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007 december;3702;118.0;0.0;2.9;3702;118.0;0.0;2.9
6772;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2007;3702;117.0;;3.0;3702;117.0;;3.0
6773;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2008 januari;3702;120.0;1.5;2.9;3702;120.0;1.5;2.9
6774;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2008 februari;3702;120.0;0.1;3.0;3702;120.0;0.1;3.0
6775;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2008 maart;3702;120.0;0.0;2.9;3702;120.0;0.0;2.9
6776;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2008 april;3702;120.0;0.4;2.9;3702;120.0;0.4;2.9
6777;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2008 mei;3702;121.0;0.1;3.0;3702;121.0;0.1;3.0
6778;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2008 juni;3702;121.0;0.1;3.1;3702;121.0;0.1;3.1
6779;Afzet binnenland (totaal);DK MACHINE- EN APPARATENINDUSTRIE;2008 juli;3702;122.0;1.0;3.7;3702;122.0;1.0;3.7
