ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
1037;Totaal mannen en vrouwen;15 tot 75 jaar;Vlinderbuurt;990;740;75.0;90.0;60.0;30.0;10.0;1.0;9.0
1038;Totaal mannen en vrouwen;15 tot 75 jaar;Erasmusstraat e.o.;1140;800;71.0;89.0;63.0;27.0;11.0;1.0;10.0
1039;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekbuurt-Noord;860;630;73.0;87.0;61.0;26.0;13.0;2.0;11.0
1040;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekbuurt-Zuid;810;590;73.0;89.0;64.0;25.0;11.0;1.0;10.0
1041;Totaal mannen en vrouwen;15 tot 75 jaar;Architectenbuurt-Oost;1270;970;77.0;87.0;61.0;26.0;13.0;2.0;11.0
1042;Totaal mannen en vrouwen;15 tot 75 jaar;Architectenbuurt-West;1030;790;77.0;86.0;65.0;21.0;14.0;2.0;12.0
1043;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark Zielhorst;0;0;;;;;;;
1044;Totaal mannen en vrouwen;15 tot 75 jaar;De Brand;0;0;;;;;;;
1045;Totaal mannen en vrouwen;15 tot 75 jaar;Kattenbroek;8300;6370;77.0;85.0;59.0;26.0;15.0;13.0;2.0
1046;Totaal mannen en vrouwen;15 tot 75 jaar;Donken en zanden;1150;880;76.0;86.0;58.0;27.0;14.0;2.0;12.0
1047;Totaal mannen en vrouwen;15 tot 75 jaar;Paddenstoelenbuurt;440;290;66.0;85.0;60.0;25.0;15.0;1.0;14.0
1048;Totaal mannen en vrouwen;15 tot 75 jaar;Woudzoom e.o.;1040;780;75.0;82.0;58.0;24.0;18.0;2.0;16.0
1049;Totaal mannen en vrouwen;15 tot 75 jaar;Wintertuinen;710;580;82.0;85.0;59.0;25.0;15.0;1.0;14.0
1050;Totaal mannen en vrouwen;15 tot 75 jaar;De Verwondering e.o.;820;650;79.0;87.0;60.0;27.0;13.0;0.0;13.0
1051;Totaal mannen en vrouwen;15 tot 75 jaar;Emiclaer;600;470;79.0;86.0;62.0;25.0;14.0;2.0;12.0
1052;Totaal mannen en vrouwen;15 tot 75 jaar;Groote Kreek e.o.;960;740;77.0;87.0;65.0;22.0;13.0;2.0;11.0
1053;Totaal mannen en vrouwen;15 tot 75 jaar;Boerderijenkamer;1210;910;75.0;86.0;58.0;28.0;14.0;2.0;12.0
1054;Totaal mannen en vrouwen;15 tot 75 jaar;Kattenbroek-Noord;1370;1070;78.0;82.0;57.0;25.0;18.0;4.0;14.0
1055;Totaal mannen en vrouwen;15 tot 75 jaar;Calveen;120;90;;;;;;;
1056;Totaal mannen en vrouwen;15 tot 75 jaar;Calveen;120;90;;;;;;;
1057;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwland;11350;9060;80.0;86.0;59.0;27.0;14.0;12.0;2.0
1058;Totaal mannen en vrouwen;15 tot 75 jaar;Stadskwartier;2600;2100;81.0;86.0;58.0;29.0;14.0;3.0;11.0
1059;Totaal mannen en vrouwen;15 tot 75 jaar;Hoge Hoven;1810;1480;82.0;86.0;61.0;25.0;14.0;2.0;12.0
1060;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum / Waterpark;910;660;72.0;83.0;58.0;25.0;17.0;2.0;15.0
1061;Totaal mannen en vrouwen;15 tot 75 jaar;Stadstuin;1180;910;77.0;86.0;61.0;25.0;14.0;2.0;12.0
1062;Totaal mannen en vrouwen;15 tot 75 jaar;Waterkwartier;2520;2030;80.0;86.0;58.0;29.0;14.0;3.0;11.0
1063;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenbuurt;2320;1880;81.0;86.0;59.0;27.0;14.0;2.0;12.0
1064;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef;420;310;74.0;92.0;40.0;53.0;8.0;8.0;0.0
1065;Totaal mannen en vrouwen;15 tot 75 jaar;Hoefkwartier;420;310;74.0;92.0;40.0;53.0;8.0;0.0;8.0
1066;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef-Oost;0;0;;;;;;;
1067;Totaal mannen en vrouwen;15 tot 75 jaar;Hooglanderveen;3460;2900;84.0;84.0;60.0;25.0;16.0;12.0;4.0
1068;Totaal mannen en vrouwen;15 tot 75 jaar;Dorpskern Hooglanderveen;1090;840;78.0;86.0;59.0;27.0;14.0;4.0;10.0
1069;Totaal mannen en vrouwen;15 tot 75 jaar;Lient e.o.;1550;1360;88.0;85.0;62.0;23.0;15.0;3.0;12.0
1070;Totaal mannen en vrouwen;15 tot 75 jaar;Hoekveen e.o.;600;510;84.0;83.0;56.0;27.0;17.0;3.0;14.0
1071;Totaal mannen en vrouwen;15 tot 75 jaar;Heideweg e.o.;220;190;87.0;74.0;54.0;20.0;26.0;8.0;18.0
1072;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogland-West;410;320;78.0;63.0;38.0;25.0;37.0;24.0;13.0
1073;Totaal mannen en vrouwen;15 tot 75 jaar;Coelhorst;80;60;;;;;;;
1074;Totaal mannen en vrouwen;15 tot 75 jaar;Zeldert;300;240;79.0;59.0;35.0;24.0;41.0;15.0;26.0
1075;Totaal mannen en vrouwen;15 tot 75 jaar;De Schans;30;20;;;;;;;
1076;Totaal mannen en vrouwen;15 tot 75 jaar;Vathorst-De Velden;5020;4110;82.0;83.0;58.0;26.0;17.0;14.0;3.0
1077;Totaal mannen en vrouwen;15 tot 75 jaar;Park van de Tijden-West;1430;1190;83.0;84.0;59.0;25.0;16.0;2.0;14.0
1078;Totaal mannen en vrouwen;15 tot 75 jaar;Dassenberg e.o.;670;540;80.0;82.0;57.0;25.0;18.0;2.0;16.0
1079;Totaal mannen en vrouwen;15 tot 75 jaar;Park van de Tijden-Oost;1590;1260;79.0;85.0;58.0;27.0;15.0;2.0;13.0
1080;Totaal mannen en vrouwen;15 tot 75 jaar;Duisterweg e.o.;890;760;85.0;82.0;57.0;25.0;18.0;2.0;16.0
1081;Totaal mannen en vrouwen;15 tot 75 jaar;Eilandengroepenbuurt;440;360;81.0;83.0;59.0;24.0;17.0;4.0;13.0
1082;Totaal mannen en vrouwen;15 tot 75 jaar;Vathorst-Centrum;2760;2250;81.0;86.0;59.0;27.0;14.0;12.0;2.0
1083;Totaal mannen en vrouwen;15 tot 75 jaar;Polderbuurt-Noord;1450;1180;81.0;88.0;59.0;29.0;12.0;2.0;10.0
1084;Totaal mannen en vrouwen;15 tot 75 jaar;Winkelcentrum Vathorst;490;390;79.0;86.0;56.0;30.0;14.0;1.0;13.0
1085;Totaal mannen en vrouwen;15 tot 75 jaar;Damespolderbuurt;820;690;83.0;84.0;60.0;23.0;16.0;3.0;13.0
1086;Totaal mannen en vrouwen;15 tot 75 jaar;Vathorst-De Bron;2730;2310;85.0;86.0;63.0;23.0;14.0;12.0;2.0
1087;Totaal mannen en vrouwen;15 tot 75 jaar;De Bron-Noord;1140;960;84.0;85.0;63.0;22.0;15.0;3.0;12.0
1088;Totaal mannen en vrouwen;15 tot 75 jaar;De Bron-Zuid;1590;1350;85.0;86.0;63.0;23.0;14.0;3.0;11.0
1089;Totaal mannen en vrouwen;15 tot 75 jaar;Vathorst-De Laak;6970;5850;84.0;85.0;61.0;23.0;15.0;13.0;2.0
1090;Totaal mannen en vrouwen;15 tot 75 jaar;Waddeneilandenbuurt;270;250;91.0;83.0;62.0;21.0;17.0;2.0;15.0
1091;Totaal mannen en vrouwen;15 tot 75 jaar;Zuiderzeestedenbuurt-Oost;1890;1500;79.0;84.0;58.0;26.0;16.0;3.0;13.0
1092;Totaal mannen en vrouwen;15 tot 75 jaar;Zuiderzeestedenbuurt-West;1150;1020;88.0;82.0;61.0;21.0;18.0;4.0;14.0
1093;Totaal mannen en vrouwen;15 tot 75 jaar;De Baken;2400;1970;82.0;85.0;59.0;26.0;15.0;2.0;13.0
1094;Totaal mannen en vrouwen;15 tot 75 jaar;Laakse Tuinen;1230;1090;89.0;88.0;69.0;19.0;12.0;2.0;10.0
1095;Totaal mannen en vrouwen;15 tot 75 jaar;Over de Laak;40;30;;;;;;;
1096;Totaal mannen en vrouwen;15 tot 75 jaar;Podium;0;0;;;;;;;
1097;Totaal mannen en vrouwen;15 tot 75 jaar;Vathorst-Bovenduist;0;0;;;;;;;
1098;Totaal mannen en vrouwen;15 tot 75 jaar;Vathorst-Bovenduist;0;0;;;;;;;
1099;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Vathorst;0;0;;;;;;;
1100;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Vathorst-Zuid;0;0;;;;;;;
1101;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Vathorst-Noord;0;0;;;;;;;
1102;Totaal mannen en vrouwen;15 tot 75 jaar;Olympus;0;0;;;;;;;
1103;Totaal mannen en vrouwen;15 tot 75 jaar;Lindeboomseweg e.o.;0;0;;;;;;;
1104;Totaal mannen en vrouwen;15 tot 75 jaar;Bosgebied;590;460;77.0;75.0;48.0;27.0;25.0;22.0;3.0
1105;Totaal mannen en vrouwen;15 tot 75 jaar;Birkhoven / Bokkeduinen;150;110;70.0;;;;;;
1106;Totaal mannen en vrouwen;15 tot 75 jaar;Vlasakkers;240;190;79.0;80.0;46.0;34.0;20.0;3.0;17.0
1107;Totaal mannen en vrouwen;15 tot 75 jaar;Zon en Schild;190;160;81.0;77.0;56.0;21.0;23.0;1.0;22.0
1108;Totaal mannen en vrouwen;15 tot 75 jaar;Amstelveen;68700;48070;70.0;83.0;53.0;29.0;17.0;15.0;2.0
1109;Totaal mannen en vrouwen;15 tot 75 jaar;Randwijck;4380;3300;75.0;78.0;53.0;25.0;22.0;18.0;4.0
1110;Totaal mannen en vrouwen;15 tot 75 jaar;Randwijck West;1630;1230;76.0;75.0;52.0;23.0;25.0;4.0;21.0
1111;Totaal mannen en vrouwen;15 tot 75 jaar;Randwijck Oost;2750;2070;75.0;80.0;54.0;26.0;20.0;3.0;17.0
1112;Totaal mannen en vrouwen;15 tot 75 jaar;Patrimonium;2270;1590;70.0;75.0;52.0;24.0;25.0;21.0;4.0
1113;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;660;480;73.0;72.0;52.0;20.0;28.0;6.0;22.0
1114;Totaal mannen en vrouwen;15 tot 75 jaar;Patrimonium;1610;1110;69.0;77.0;52.0;25.0;23.0;3.0;20.0
1115;Totaal mannen en vrouwen;15 tot 75 jaar;Elsrijk;8410;6090;72.0;81.0;55.0;25.0;19.0;16.0;3.0
1116;Totaal mannen en vrouwen;15 tot 75 jaar;Elsrijk West;2430;1780;73.0;76.0;54.0;22.0;24.0;5.0;19.0
1117;Totaal mannen en vrouwen;15 tot 75 jaar;Kruiskerkbuurt;1680;1180;70.0;74.0;52.0;21.0;26.0;4.0;22.0
1118;Totaal mannen en vrouwen;15 tot 75 jaar;Vredeveldbuurt;1590;1230;77.0;87.0;58.0;29.0;13.0;3.0;10.0
1119;Totaal mannen en vrouwen;15 tot 75 jaar;Elsrijk Oost;2710;1900;70.0;84.0;56.0;28.0;16.0;3.0;13.0
1120;Totaal mannen en vrouwen;15 tot 75 jaar;Stadshart;2580;1820;70.0;85.0;58.0;27.0;15.0;13.0;2.0
1121;Totaal mannen en vrouwen;15 tot 75 jaar;Stadshart;2580;1820;70.0;85.0;58.0;27.0;15.0;2.0;13.0
1122;Totaal mannen en vrouwen;15 tot 75 jaar;Uilenstede, Kronenburg;4080;2480;61.0;91.0;13.0;78.0;9.0;9.0;0.0
1123;Totaal mannen en vrouwen;15 tot 75 jaar;Uilenstede;3640;2230;61.0;90.0;13.0;77.0;10.0;0.0;10.0
1124;Totaal mannen en vrouwen;15 tot 75 jaar;Kronenburg;440;260;58.0;97.0;13.0;83.0;3.0;0.0;3.0
1125;Totaal mannen en vrouwen;15 tot 75 jaar;Bankras, Kostverloren;7540;5180;69.0;83.0;54.0;29.0;17.0;14.0;3.0
1126;Totaal mannen en vrouwen;15 tot 75 jaar;Heldenbuurt;2240;1560;69.0;80.0;53.0;28.0;20.0;3.0;17.0
1127;Totaal mannen en vrouwen;15 tot 75 jaar;Zeestratenbuurt;1440;1020;71.0;82.0;56.0;26.0;18.0;4.0;14.0
1128;Totaal mannen en vrouwen;15 tot 75 jaar;Boekenbuurt;2070;1420;68.0;85.0;56.0;28.0;15.0;2.0;13.0
1129;Totaal mannen en vrouwen;15 tot 75 jaar;Operabuurt;1780;1180;66.0;85.0;52.0;33.0;15.0;3.0;12.0
1130;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Noord;620;440;71.0;62.0;43.0;19.0;38.0;30.0;8.0
1131;Totaal mannen en vrouwen;15 tot 75 jaar;Middelpolder;280;200;69.0;53.0;39.0;15.0;47.0;12.0;35.0
1132;Totaal mannen en vrouwen;15 tot 75 jaar;Buurt over Ouderkerk;340;250;72.0;69.0;46.0;23.0;31.0;5.0;26.0
1133;Totaal mannen en vrouwen;15 tot 75 jaar;Keizer Karelpark;9340;6520;70.0;84.0;55.0;28.0;16.0;14.0;2.0
1134;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Dorp;500;340;68.0;77.0;50.0;26.0;23.0;4.0;19.0
1135;Totaal mannen en vrouwen;15 tot 75 jaar;Kastanjebuurt;1520;1090;72.0;78.0;55.0;23.0;22.0;4.0;18.0
1136;Totaal mannen en vrouwen;15 tot 75 jaar;Van der Leekbuurt;1810;1280;71.0;84.0;57.0;26.0;16.0;2.0;14.0
1137;Totaal mannen en vrouwen;15 tot 75 jaar;Populierenbuurt;2580;1760;68.0;85.0;55.0;30.0;15.0;2.0;13.0
1138;Totaal mannen en vrouwen;15 tot 75 jaar;Augustinuspark;2290;1530;67.0;87.0;53.0;35.0;13.0;2.0;11.0
1139;Totaal mannen en vrouwen;15 tot 75 jaar;Startbaanbuurt;650;500;78.0;87.0;64.0;23.0;13.0;2.0;11.0
1140;Totaal mannen en vrouwen;15 tot 75 jaar;Groenelaan;5520;3630;66.0;83.0;53.0;30.0;17.0;14.0;3.0
1141;Totaal mannen en vrouwen;15 tot 75 jaar;Langerhuize;910;610;67.0;86.0;57.0;29.0;14.0;3.0;11.0
1142;Totaal mannen en vrouwen;15 tot 75 jaar;Alpen Rondwegbuurt;1110;710;64.0;84.0;50.0;34.0;16.0;3.0;13.0
1143;Totaal mannen en vrouwen;15 tot 75 jaar;In de Wolkenbuurt;700;450;65.0;80.0;49.0;31.0;20.0;3.0;17.0
1144;Totaal mannen en vrouwen;15 tot 75 jaar;Watercirkelbuurt;1360;860;63.0;83.0;51.0;32.0;17.0;3.0;14.0
1145;Totaal mannen en vrouwen;15 tot 75 jaar;Kringloopbuurt;1450;1000;69.0;83.0;57.0;26.0;17.0;3.0;14.0
1146;Totaal mannen en vrouwen;15 tot 75 jaar;Waardhuizen, Middenhoven;9570;6350;66.0;85.0;57.0;28.0;15.0;13.0;2.0
1147;Totaal mannen en vrouwen;15 tot 75 jaar;Beroepenbuurt;1240;820;66.0;82.0;58.0;24.0;18.0;3.0;15.0
1148;Totaal mannen en vrouwen;15 tot 75 jaar;Hemellichamenbuurt;1970;1260;64.0;88.0;57.0;31.0;12.0;1.0;11.0
1149;Totaal mannen en vrouwen;15 tot 75 jaar;Punterbuurt;1890;1330;70.0;84.0;55.0;29.0;16.0;2.0;14.0
1150;Totaal mannen en vrouwen;15 tot 75 jaar;Molenbuurt;2050;1400;68.0;86.0;61.0;25.0;14.0;3.0;11.0
1151;Totaal mannen en vrouwen;15 tot 75 jaar;Galjoenbuurt;2410;1540;64.0;82.0;54.0;28.0;18.0;3.0;15.0
1152;Totaal mannen en vrouwen;15 tot 75 jaar;Bovenkerk - Westwijk Noord;7690;5510;72.0;84.0;59.0;24.0;16.0;13.0;3.0
1153;Totaal mannen en vrouwen;15 tot 75 jaar;Bovenkerk;2100;1530;73.0;81.0;57.0;24.0;19.0;3.0;16.0
1154;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenplaatsenbuurt;1000;710;70.0;83.0;60.0;23.0;17.0;3.0;14.0
1155;Totaal mannen en vrouwen;15 tot 75 jaar;Betsy Perkbuurt;1290;910;70.0;87.0;64.0;23.0;13.0;3.0;10.0
1156;Totaal mannen en vrouwen;15 tot 75 jaar;Legmeer;200;170;87.0;90.0;52.0;38.0;10.0;3.0;7.0
1157;Totaal mannen en vrouwen;15 tot 75 jaar;Landschappenbuurt;1410;1000;71.0;83.0;59.0;24.0;17.0;4.0;13.0
1158;Totaal mannen en vrouwen;15 tot 75 jaar;Theaterbuurt;1690;1200;71.0;86.0;60.0;25.0;14.0;2.0;12.0
1159;Totaal mannen en vrouwen;15 tot 75 jaar;Westwijk Zuid;5690;4420;78.0;83.0;60.0;24.0;17.0;13.0;4.0
1160;Totaal mannen en vrouwen;15 tot 75 jaar;Kastelenbuurt;2150;1720;80.0;83.0;61.0;22.0;17.0;4.0;13.0
1161;Totaal mannen en vrouwen;15 tot 75 jaar;Schrijversbuurt;1620;1210;75.0;85.0;61.0;25.0;15.0;3.0;12.0
1162;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenbuurt;1890;1460;77.0;82.0;58.0;24.0;18.0;5.0;13.0
1163;Totaal mannen en vrouwen;15 tot 75 jaar;De Scheg;30;30;;;;;;;
1164;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Zuid;930;680;73.0;64.0;42.0;22.0;36.0;27.0;9.0
1165;Totaal mannen en vrouwen;15 tot 75 jaar;Nes aan de Amstel;740;530;71.0;65.0;43.0;22.0;35.0;7.0;28.0
1166;Totaal mannen en vrouwen;15 tot 75 jaar;Legmeerpolder;190;150;78.0;59.0;36.0;23.0;41.0;16.0;25.0
1167;Totaal mannen en vrouwen;15 tot 75 jaar;Amsterdamse Bos;80;50;;;;;;;
1168;Totaal mannen en vrouwen;15 tot 75 jaar;Amsterdamse Bos Noord;60;50;;;;;;;
1169;Totaal mannen en vrouwen;15 tot 75 jaar;Amsterdamse Bos Zuid;10;10;;;;;;;
1170;Totaal mannen en vrouwen;15 tot 75 jaar;Amsterdam;739700;520570;70.0;79.0;47.0;32.0;21.0;18.0;3.0
1171;Totaal mannen en vrouwen;15 tot 75 jaar;Haarlemmerbuurt;7600;5420;71.0;70.0;43.0;27.0;30.0;27.0;3.0
1172;Totaal mannen en vrouwen;15 tot 75 jaar;Planciusbuurt-Noord;310;240;79.0;72.0;43.0;29.0;28.0;1.0;27.0
1173;Totaal mannen en vrouwen;15 tot 75 jaar;Westelijke eilanden;2390;1680;70.0;66.0;39.0;27.0;34.0;3.0;31.0
1174;Totaal mannen en vrouwen;15 tot 75 jaar;Westerdokseiland;1460;1030;71.0;74.0;53.0;21.0;26.0;3.0;23.0
1175;Totaal mannen en vrouwen;15 tot 75 jaar;Planciusbuurt-Zuid;140;90;;;;;;;
1176;Totaal mannen en vrouwen;15 tot 75 jaar;Haarlemmerbuurt-West;1990;1430;72.0;72.0;44.0;28.0;28.0;3.0;25.0
1177;Totaal mannen en vrouwen;15 tot 75 jaar;Haarlemmerbuurt-Oost;1310;960;73.0;70.0;39.0;31.0;30.0;4.0;26.0
1178;Totaal mannen en vrouwen;15 tot 75 jaar;Jordaan;16690;11920;71.0;73.0;43.0;30.0;27.0;25.0;2.0
1179;Totaal mannen en vrouwen;15 tot 75 jaar;Marnixbuurt-Noord;1240;890;72.0;75.0;45.0;30.0;25.0;2.0;23.0
1180;Totaal mannen en vrouwen;15 tot 75 jaar;Driehoekbuurt;2350;1690;72.0;73.0;42.0;31.0;27.0;3.0;24.0
1181;Totaal mannen en vrouwen;15 tot 75 jaar;Anjeliersbuurt-Noord;1780;1300;73.0;67.0;40.0;28.0;33.0;3.0;30.0
1182;Totaal mannen en vrouwen;15 tot 75 jaar;Zaagpoortbuurt;860;590;69.0;78.0;38.0;40.0;22.0;2.0;20.0
1183;Totaal mannen en vrouwen;15 tot 75 jaar;Anjeliersbuurt-Zuid;2480;1730;70.0;71.0;43.0;28.0;29.0;3.0;26.0
1184;Totaal mannen en vrouwen;15 tot 75 jaar;Marnixbuurt-Midden;190;160;84.0;75.0;42.0;33.0;25.0;3.0;22.0
1185;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemgrachtbuurt;2550;1860;73.0;74.0;44.0;30.0;26.0;2.0;24.0
1186;Totaal mannen en vrouwen;15 tot 75 jaar;Groenmarktkadebuurt;290;240;82.0;83.0;46.0;37.0;17.0;3.0;14.0
1187;Totaal mannen en vrouwen;15 tot 75 jaar;Marnixbuurt-Zuid;510;370;73.0;72.0;40.0;32.0;28.0;2.0;26.0
1188;Totaal mannen en vrouwen;15 tot 75 jaar;Elandsgrachtbuurt;3640;2570;71.0;72.0;43.0;29.0;28.0;3.0;25.0
1189;Totaal mannen en vrouwen;15 tot 75 jaar;Passeerdersgrachtbuurt;780;510;66.0;73.0;45.0;28.0;27.0;4.0;23.0
1190;Totaal mannen en vrouwen;15 tot 75 jaar;Grachtengordel-West;5680;4030;71.0;67.0;39.0;28.0;33.0;29.0;4.0
1191;Totaal mannen en vrouwen;15 tot 75 jaar;Langestraat e.o.;1570;1140;73.0;65.0;39.0;26.0;35.0;3.0;32.0
1192;Totaal mannen en vrouwen;15 tot 75 jaar;Leliegracht e.o.;1630;1100;67.0;69.0;40.0;29.0;31.0;4.0;27.0
1193;Totaal mannen en vrouwen;15 tot 75 jaar;Felix Meritisbuurt;1850;1350;73.0;67.0;40.0;28.0;33.0;5.0;28.0
1194;Totaal mannen en vrouwen;15 tot 75 jaar;Leidsegracht-Noord;620;450;72.0;66.0;39.0;27.0;34.0;4.0;30.0
1195;Totaal mannen en vrouwen;15 tot 75 jaar;Burgwallen-Nieuwe Zijde;4020;3110;78.0;77.0;39.0;38.0;23.0;20.0;3.0
1196;Totaal mannen en vrouwen;15 tot 75 jaar;Stationsplein e.o.;0;0;;;;;;;
1197;Totaal mannen en vrouwen;15 tot 75 jaar;Hemelrijk;520;400;76.0;73.0;34.0;39.0;27.0;3.0;24.0
1198;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwendijk-Noord;470;360;78.0;78.0;41.0;37.0;22.0;3.0;19.0
1199;Totaal mannen en vrouwen;15 tot 75 jaar;Spuistraat-Noord;810;630;77.0;78.0;37.0;41.0;22.0;2.0;20.0
1200;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Kerk e.o.;750;600;80.0;80.0;41.0;39.0;20.0;4.0;16.0
1201;Totaal mannen en vrouwen;15 tot 75 jaar;Spuistraat-Zuid;730;560;77.0;74.0;41.0;34.0;26.0;3.0;23.0
1202;Totaal mannen en vrouwen;15 tot 75 jaar;Begijnhofbuurt;420;320;77.0;80.0;40.0;39.0;20.0;3.0;17.0
1203;Totaal mannen en vrouwen;15 tot 75 jaar;Kalverdriehoek;310;240;77.0;76.0;37.0;39.0;24.0;3.0;21.0
1204;Totaal mannen en vrouwen;15 tot 75 jaar;Burgwallen-Oude Zijde;4260;3210;75.0;72.0;34.0;38.0;28.0;25.0;3.0
1205;Totaal mannen en vrouwen;15 tot 75 jaar;Kop Zeedijk;1060;820;77.0;73.0;38.0;36.0;27.0;4.0;23.0
1206;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Kerk e.o.;710;530;76.0;70.0;30.0;40.0;30.0;2.0;28.0
1207;Totaal mannen en vrouwen;15 tot 75 jaar;Burgwallen-Oost;1490;1110;75.0;70.0;32.0;38.0;30.0;4.0;26.0
1208;Totaal mannen en vrouwen;15 tot 75 jaar;Nes e.o.;360;270;76.0;76.0;38.0;38.0;24.0;3.0;21.0
1209;Totaal mannen en vrouwen;15 tot 75 jaar;BG-terrein e.o.;650;480;74.0;73.0;35.0;37.0;27.0;2.0;25.0
1210;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwmarkt/Lastage;8540;5990;70.0;73.0;43.0;29.0;27.0;25.0;2.0
1211;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterdokseiland;470;350;74.0;81.0;59.0;21.0;19.0;3.0;16.0
1212;Totaal mannen en vrouwen;15 tot 75 jaar;Lastage;970;740;77.0;70.0;43.0;28.0;30.0;3.0;27.0
1213;Totaal mannen en vrouwen;15 tot 75 jaar;Scheepvaarthuisbuurt;690;530;76.0;69.0;35.0;34.0;31.0;3.0;28.0
1214;Totaal mannen en vrouwen;15 tot 75 jaar;Rapenburg;890;560;63.0;72.0;44.0;28.0;28.0;3.0;25.0
1215;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwmarkt;1280;820;64.0;68.0;40.0;28.0;32.0;3.0;29.0
1216;Totaal mannen en vrouwen;15 tot 75 jaar;Uilenburg;1100;780;71.0;76.0;47.0;29.0;24.0;2.0;22.0
1217;Totaal mannen en vrouwen;15 tot 75 jaar;Valkenburg;1000;700;70.0;79.0;48.0;31.0;21.0;1.0;20.0
1218;Totaal mannen en vrouwen;15 tot 75 jaar;Zuiderkerkbuurt;1380;960;70.0;71.0;39.0;32.0;29.0;3.0;26.0
1219;Totaal mannen en vrouwen;15 tot 75 jaar;Waterloopleinbuurt;760;540;71.0;73.0;43.0;30.0;27.0;3.0;24.0
1220;Totaal mannen en vrouwen;15 tot 75 jaar;Grachtengordel-Zuid;5020;3710;74.0;72.0;42.0;30.0;28.0;24.0;4.0
1221;Totaal mannen en vrouwen;15 tot 75 jaar;Leidsegracht-Zuid;580;440;75.0;69.0;44.0;25.0;31.0;5.0;26.0
1222;Totaal mannen en vrouwen;15 tot 75 jaar;Geelvinckbuurt;300;220;74.0;82.0;37.0;44.0;18.0;1.0;17.0
1223;Totaal mannen en vrouwen;15 tot 75 jaar;Rembrandtplein e.o.;870;650;74.0;81.0;45.0;36.0;19.0;4.0;15.0
1224;Totaal mannen en vrouwen;15 tot 75 jaar;Spiegelbuurt;740;540;72.0;71.0;43.0;28.0;29.0;5.0;24.0
1225;Totaal mannen en vrouwen;15 tot 75 jaar;Vijzelstraatbuurt;1210;890;74.0;70.0;41.0;30.0;30.0;5.0;25.0
1226;Totaal mannen en vrouwen;15 tot 75 jaar;Amstelveldbuurt;1320;980;74.0;67.0;39.0;28.0;33.0;4.0;29.0
1227;Totaal mannen en vrouwen;15 tot 75 jaar;De Weteringschans;6600;5020;76.0;74.0;44.0;30.0;26.0;23.0;3.0
1228;Totaal mannen en vrouwen;15 tot 75 jaar;Leidsebuurt-Noordwest;260;230;86.0;84.0;48.0;35.0;16.0;3.0;13.0
1229;Totaal mannen en vrouwen;15 tot 75 jaar;Leidsebuurt-Noordoost;1030;840;81.0;79.0;37.0;42.0;21.0;2.0;19.0
1230;Totaal mannen en vrouwen;15 tot 75 jaar;Weteringbuurt;2100;1600;76.0;74.0;45.0;29.0;26.0;3.0;23.0
1231;Totaal mannen en vrouwen;15 tot 75 jaar;Utrechtsebuurt-Zuid;1020;750;73.0;71.0;46.0;25.0;29.0;2.0;27.0
1232;Totaal mannen en vrouwen;15 tot 75 jaar;Leidsebuurt-Zuidwest;150;100;70.0;;;;;;
1233;Totaal mannen en vrouwen;15 tot 75 jaar;Leidsebuurt-Zuidoost;270;200;77.0;77.0;46.0;30.0;23.0;2.0;21.0
1234;Totaal mannen en vrouwen;15 tot 75 jaar;Den Texbuurt;950;690;73.0;74.0;44.0;30.0;26.0;3.0;23.0
1235;Totaal mannen en vrouwen;15 tot 75 jaar;Frederikspleinbuurt;810;610;75.0;70.0;47.0;23.0;30.0;3.0;27.0
