ID;Onderwijsvolgend;UitkeringSocialeZekerheid;RegioS;Perioden;TotaalJongeren_1;TotaalWerkzaam_2;Werknemer_3;Zelfstandige_4;WerknemerEnZelfstandige_5;NietWerkzameJongeren_6
9828;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2005 ;1900;700;600;0;0;1200
9829;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2006 ;1900;600;600;0;0;1200
9830;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2007 ;1900;700;700;0;0;1200
9831;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2008 ;1900;700;700;0;0;1200
9832;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2009 ;2500;900;900;0;0;1600
9833;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2010;2500;900;900;0;0;1600
9834;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2011;2300;900;800;0;0;1400
9835;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2012;2500;900;900;0;0;1500
9836;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Midden-Limburg (AM);2013;2800;1100;1100;0;0;1600
9837;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2005 ;1600;500;500;0;0;1100
9838;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2006 ;1400;500;500;0;0;900
9839;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2007 ;1500;500;500;0;0;1000
9840;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2008 ;1600;500;500;0;0;1000
9841;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2009 ;2000;700;700;0;0;1300
9842;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2010;2100;700;700;0;0;1400
9843;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2011;2000;600;600;0;0;1400
9844;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2012;2200;700;700;0;0;1500
9845;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Zuid-Holland Centraal (AM);2013;2400;800;800;0;0;1600
9846;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2005 ;6600;2000;1900;100;0;4700
9847;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2006 ;5800;1900;1800;100;0;3900
9848;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2007 ;5600;1800;1700;100;0;3800
9849;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2008 ;5600;1700;1600;100;0;3800
9850;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2009 ;7000;2100;2000;100;0;4900
9851;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2010;7000;2000;1900;100;0;5000
9852;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2011;6900;1900;1800;100;0;4900
9853;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2012;7000;2000;1900;100;0;5100
9854;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Gorinchem (AM);2013;7500;2200;2000;100;100;5300
9855;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2005 ;0;0;0;0;0;0
9856;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2006 ;0;0;0;0;0;0
9857;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2007 ;0;0;0;0;0;0
9858;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2008 ;0;0;0;0;0;0
9859;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2009 ;0;0;0;0;0;0
9860;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2010;0;0;0;0;0;0
9861;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2011;0;0;0;0;0;0
9862;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2012;0;0;0;0;0;0
9863;Totaal wel/niet onderwijsvolgend;Met uitkering sociale zekerheid;Niet in te delen (AM);2013;0;0;0;0;0;0
9864;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2005 ;2222200;1473900;1423200;29900;20900;748300
9865;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2006 ;2247700;1503000;1445700;34400;22900;744700
9866;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2007 ;2260000;1560500;1501800;36500;22200;699500
9867;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2008 ;2277800;1586300;1521900;40700;23700;691500
9868;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2009 ;2273400;1529900;1462300;43400;24200;743500
9869;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2010;2291200;1532200;1463200;43700;25300;759000
9870;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2011;2302400;1549400;1478100;44000;27300;753000
9871;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2012;2301900;1514500;1439100;46100;29300;787400
9872;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Nederland;2013;2290800;1484600;1397900;46700;40100;806100
9873;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2005 ;230900;145100;140100;3000;2000;85800
9874;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2006 ;233600;148100;142500;3500;2200;85500
9875;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2007 ;233800;152500;146600;3800;2100;81200
9876;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2008 ;234100;154100;147600;4200;2300;80000
9877;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2009 ;232500;147100;140600;4200;2300;85400
9878;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2010;234200;147200;140800;4100;2300;87000
9879;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2011;235100;148900;142400;4100;2400;86300
9880;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2012;234100;144000;137300;4200;2500;90100
9881;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Nederland (LD);2013;232800;140300;132500;4200;3500;92500
9882;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2005 ;478500;321500;310400;6600;4500;157000
9883;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2006 ;482300;327600;314900;7600;5100;154800
9884;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2007 ;483300;339000;326200;8100;4800;144300
9885;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2008 ;486200;344900;331000;8700;5200;141300
9886;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2009 ;483700;332500;318200;9000;5300;151200
9887;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2010;486700;332200;318000;8800;5400;154500
9888;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2011;487400;335800;321100;8700;5900;151600
9889;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2012;486100;327200;311600;9300;6300;158900
9890;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Oost-Nederland (LD);2013;482100;319400;301400;9200;8700;162700
9891;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2005 ;1048800;691400;667400;14300;9800;357400
9892;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2006 ;1064700;707500;680200;16600;10600;357300
9893;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2007 ;1074600;739100;711300;17400;10300;335500
9894;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2008 ;1086900;752700;721900;19800;10900;334200
9895;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2009 ;1088300;728000;694900;21700;11400;360300
9896;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2010;1097300;728300;694000;22400;11900;369000
9897;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2011;1102500;734700;698900;22600;13200;367800
9898;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2012;1104800;720300;682300;23800;14200;384500
9899;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;West-Nederland (LD);2013;1101000;708000;664200;24400;19300;393000
9900;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2005 ;463400;315600;305100;5900;4600;147700
9901;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2006 ;466600;319700;308000;6700;5000;146900
9902;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2007 ;467800;329600;317500;7200;4900;138200
9903;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2008 ;470400;334400;321200;7900;5200;136000
9904;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2009 ;468600;322200;308500;8500;5200;146500
9905;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2010;472600;324300;310200;8500;5600;148300
9906;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2011;477000;329900;315500;8600;5800;147100
9907;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2012;476600;322800;307700;8800;6300;153800
9908;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Nederland (LD);2013;474900;317000;299700;8800;8500;157900
9909;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2005 ;700;300;200;0;0;400
9910;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2006 ;500;200;200;0;0;300
9911;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2007 ;500;200;200;0;0;300
9912;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2008 ;200;100;100;0;0;100
9913;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2009 ;300;200;200;0;0;200
9914;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2010;400;200;200;0;0;200
9915;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2011;400;200;200;0;0;200
9916;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2012;300;100;100;0;0;200
9917;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Niet in te delen (LD);2013;0;0;0;0;0;0
9918;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2005 ;89200;52800;51000;1100;700;36400
9919;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2006 ;90900;54600;52600;1200;800;36300
9920;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2007 ;91300;56400;54300;1300;800;34900
9921;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2008 ;92200;57300;55100;1400;800;34800
9922;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2009 ;92600;55200;52800;1500;800;37400
9923;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2010;93900;55400;53100;1500;800;38400
9924;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2011;95500;56600;54300;1500;900;38900
9925;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2012;96200;55300;52800;1500;900;40900
9926;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Groningen (PV);2013;96300;54000;51000;1600;1400;42200
9927;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2005 ;85900;55900;54000;1200;700;30000
9928;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2006 ;86200;56200;54000;1300;900;30000
9929;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2007 ;86000;57800;55500;1500;800;28200
9930;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2008 ;85700;58200;55600;1700;800;27500
9931;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2009 ;84500;55000;52500;1700;900;29500
9932;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2010;84900;54700;52300;1600;900;30100
9933;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2011;84100;54900;52400;1600;900;29200
9934;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2012;83100;52900;50200;1700;900;30300
9935;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Friesland (PV);2013;82300;51300;48400;1600;1300;31100
9936;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2005 ;55800;36400;35100;800;500;19400
9937;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2006 ;56500;37300;35800;900;500;19200
9938;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2007 ;56500;38300;36800;900;600;18200
9939;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2008 ;56300;38600;36900;1000;700;17600
9940;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2009 ;55400;36900;35300;1000;600;18500
9941;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2010;55500;37100;35500;1000;600;18500
9942;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2011;55500;37400;35800;1000;600;18100
9943;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2012;54800;35900;34300;1000;600;18900
9944;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Drenthe (PV);2013;54200;35000;33200;1000;800;19200
9945;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2005 ;156400;105600;102200;2000;1500;50900
9946;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2006 ;157000;107700;103700;2300;1700;49300
9947;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2007 ;157000;111200;107100;2400;1600;45900
9948;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2008 ;157700;113100;108700;2700;1800;44600
9949;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2009 ;155900;108100;103600;2700;1800;47800
9950;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2010;156900;108400;104100;2500;1800;48500
9951;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2011;156600;109600;105100;2500;2000;47100
9952;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2012;154800;105900;101100;2700;2100;48900
9953;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Overijssel (PV);2013;152500;103200;97600;2700;2900;49300
9954;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2005 ;55000;35600;34200;900;500;19500
9955;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2006 ;56300;37000;35500;1000;600;19200
9956;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2007 ;56800;38800;37300;1000;500;18000
9957;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2008 ;57800;40100;38400;1100;600;17700
9958;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2009 ;57800;38400;36600;1200;600;19300
9959;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2010;57500;37800;36100;1100;600;19700
9960;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2011;57600;38100;36300;1100;600;19500
9961;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2012;57600;37300;35400;1200;700;20400
9962;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Flevoland (PV);2013;57100;36300;34100;1200;1000;20800
9963;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2005 ;267000;180400;174000;3800;2600;86600
9964;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2006 ;269100;182900;175700;4300;2900;86200
9965;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2007 ;269500;189000;181800;4600;2600;80400
9966;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2008 ;270800;191700;183900;4900;2900;79100
9967;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2009 ;270000;186000;178000;5100;2900;84000
9968;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2010;272300;185900;177700;5100;3100;86300
9969;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2011;273100;188100;179800;5100;3300;85000
9970;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2012;273700;184100;175200;5300;3500;89600
9971;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Gelderland (PV);2013;272500;179900;169700;5400;4800;92600
9972;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2005 ;171500;115200;111000;2300;1800;56300
9973;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2006 ;175400;118300;113700;2700;1900;57100
9974;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2007 ;178300;124900;120100;2900;1800;53400
9975;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2008 ;179800;126800;121400;3400;2000;53000
9976;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2009 ;180100;123000;117200;3600;2200;57100
9977;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2010;180800;122600;116700;3800;2200;58100
9978;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2011;181200;123300;117000;3800;2500;57900
9979;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2012;181600;120700;114300;3900;2500;60800
9980;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Utrecht (PV);2013;181200;118600;110900;4000;3600;62600
9981;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2005 ;339900;223100;214800;5000;3300;116700
9982;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2006 ;345900;231400;221900;5700;3700;114600
9983;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2007 ;351600;242700;232900;6200;3600;109000
9984;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2008 ;358100;247900;237200;7000;3800;110100
9985;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2009 ;359800;241200;229600;7700;3900;118600
9986;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2010;365500;243200;231100;7900;4200;122300
9987;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2011;367400;247000;234100;8300;4700;120400
9988;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2012;369900;244300;230200;8900;5300;125600
9989;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Noord-Holland (PV);2013;370700;242800;226800;9100;7000;127900
9990;Totaal wel/niet onderwijsvolgend;Zonder uitkering sociale zekerheid;Zuid-Holland (PV);2005 ;491000;320000;309700;6200;4100;170900
