ID;Geslacht;Leeftijd31December;RegioS;Perioden;BinnenGemeentenVerhuisdePersonen_1;GevestigdInDeGemeente_2;VertrokkenUitDeGemeente_3
7857;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023 juni;8606;5583;6581
7858;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023 juli;9986;6450;7757
7859;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023 augustus;9879;7441;8642
7860;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023 september;9980;7190;8001
7861;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023 oktober;8854;5999;6865
7862;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023 november;8665;5692;6615
7863;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023 december;8991;5627;6601
7864;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2023;109749;71960;83647
7865;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 januari;9114;6112;6766
7866;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 februari;8741;5560;6154
7867;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 maart;9228;5622;6231
7868;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 april;8793;5294;6040
7869;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 mei;8265;5243;6255
7870;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 juni;8795;5269;5855
7871;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 juli;9488;6116;7569
7872;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 augustus;9744;6347;8051
7873;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 september;9529;6554;7593
7874;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 oktober;9742;6418;6934
7875;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 november;9277;5918;6698
7876;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024 december;9878;5689;7433
7877;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2024;110594;70142;81579
7878;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2025 januari;9364;6016;8616
7879;Totaal mannen en vrouwen;Totaal;Groot-Amsterdam (CR);2025 februari;8630;5570;7915
7880;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 januari;750;898;1002
7881;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 februari;671;843;805
7882;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 maart;954;1006;944
7883;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 april;801;887;785
7884;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 mei;669;800;756
7885;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 juni;787;889;796
7886;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 juli;770;946;895
7887;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 augustus;744;1156;1187
7888;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 september;776;1003;967
7889;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 oktober;778;906;997
7890;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 november;675;829;933
7891;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010 december;787;936;939
7892;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2010;9162;11099;11006
7893;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 januari;661;884;916
7894;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 februari;718;844;881
7895;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 maart;789;952;897
7896;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 april;677;879;811
7897;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 mei;723;831;837
7898;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 juni;778;788;825
7899;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 juli;751;1008;1005
7900;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 augustus;745;1213;1194
7901;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 september;795;1057;1080
7902;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 oktober;791;986;941
7903;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 november;823;908;908
7904;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011 december;853;953;909
7905;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2011;9104;11303;11204
7906;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 januari;882;1031;1010
7907;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 februari;790;973;959
7908;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 maart;877;944;1059
7909;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 april;779;848;878
7910;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 mei;719;869;798
7911;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 juni;853;982;884
7912;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 juli;825;1065;957
7913;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 augustus;741;1099;1093
7914;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 september;653;975;1050
7915;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 oktober;717;858;933
7916;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 november;765;990;901
7917;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012 december;665;916;870
7918;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2012;9266;11550;11392
7919;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 januari;822;1041;961
7920;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 februari;736;852;886
7921;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 maart;826;842;752
7922;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 april;720;833;789
7923;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 mei;732;874;805
7924;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 juni;706;810;769
7925;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 juli;849;1028;948
7926;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 augustus;811;1100;1143
7927;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 september;717;1004;1123
7928;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 oktober;845;987;1065
7929;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 november;750;931;883
7930;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013 december;948;929;948
7931;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2013;9462;11231;11072
7932;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 januari;965;1198;1021
7933;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 februari;792;1082;952
7934;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 maart;854;1003;886
7935;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 april;813;957;887
7936;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 mei;808;870;822
7937;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 juni;747;975;861
7938;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 juli;877;1226;1036
7939;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 augustus;808;1305;1217
7940;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 september;748;1213;1190
7941;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 oktober;894;1091;1096
7942;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 november;832;989;962
7943;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014 december;1008;1248;1071
7944;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2014;10146;13157;12001
7945;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 januari;849;1143;1081
7946;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 februari;769;1033;1007
7947;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 maart;898;1095;1055
7948;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 april;794;1017;977
7949;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 mei;873;1059;880
7950;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 juni;1000;1072;866
7951;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 juli;909;1409;1194
7952;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 augustus;898;1485;1287
7953;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 september;896;1319;1207
7954;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 oktober;948;1223;1124
7955;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 november;907;1142;968
7956;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015 december;1067;1282;1163
7957;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2015;10808;14279;12809
7958;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 januari;978;1078;1007
7959;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 februari;1074;1194;1069
7960;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 maart;954;1167;980
7961;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 april;1051;1135;963
7962;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 mei;983;1055;966
7963;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 juni;964;1129;1002
7964;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 juli;992;1467;1120
7965;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 augustus;1062;1425;1351
7966;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 september;1033;1307;1189
7967;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 oktober;1098;1254;1060
7968;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 november;1017;1267;1088
7969;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016 december;1106;1336;1187
7970;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2016;12312;14814;12982
7971;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 januari;1060;1373;1090
7972;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 februari;1009;1184;1108
7973;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 maart;1115;1301;1226
7974;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 april;901;1084;919
7975;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 mei;908;1266;1126
7976;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 juni;1100;1185;1136
7977;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 juli;1070;1478;1275
7978;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 augustus;1107;1518;1357
7979;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 september;1061;1446;1262
7980;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 oktober;915;1137;1215
7981;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 november;898;1266;1170
7982;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017 december;1115;1301;1075
7983;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2017;12259;15539;13959
7984;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 januari;1039;1299;1183
7985;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 februari;876;1141;1054
7986;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 maart;1000;1253;1213
7987;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 april;766;986;909
7988;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 mei;956;1161;981
7989;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 juni;983;1047;974
7990;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 juli;986;1251;1132
7991;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 augustus;914;1368;1302
7992;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 september;767;1158;1139
7993;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 oktober;892;1161;1176
7994;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 november;872;1108;1119
7995;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018 december;803;1181;956
7996;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2018;10854;14114;13138
7997;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 januari;999;1297;1187
7998;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 februari;816;1185;1115
7999;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 maart;883;1214;1096
8000;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 april;892;1105;1090
8001;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 mei;825;1130;1123
8002;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 juni;794;995;932
8003;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 juli;1075;1519;1313
8004;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 augustus;1018;1499;1386
8005;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 september;878;1287;1220
8006;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 oktober;957;1236;1236
8007;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 november;1022;1248;1133
8008;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019 december;956;1250;1173
8009;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2019;11115;14965;14004
8010;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 januari;1017;1445;1248
8011;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 februari;835;1221;1106
8012;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 maart;892;1262;1121
8013;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 april;932;1050;1065
8014;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 mei;921;1173;1078
8015;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 juni;909;1250;1132
8016;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 juli;1087;1572;1275
8017;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 augustus;979;1614;1374
8018;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 september;1019;1451;1351
8019;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 oktober;1071;1382;1313
8020;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 november;1147;1347;1241
8021;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020 december;1131;1310;1192
8022;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2020;11940;16077;14496
8023;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 januari;969;1383;1299
8024;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 februari;958;1142;1154
8025;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 maart;1102;1524;1317
8026;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 april;961;1204;1179
8027;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 mei;893;1190;1126
8028;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 juni;800;1202;1085
8029;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 juli;945;1484;1270
8030;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 augustus;833;1476;1358
8031;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 september;892;1398;1328
8032;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 oktober;875;1273;1309
8033;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 november;759;1203;1124
8034;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021 december;828;1280;1232
8035;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2021;10815;15759;14781
8036;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 januari;777;1126;1024
8037;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 februari;625;1116;964
8038;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 maart;701;1107;924
8039;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 april;898;1103;1156
8040;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 mei;866;1143;1046
8041;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 juni;800;1138;968
8042;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 juli;851;1434;1143
8043;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 augustus;790;1387;1165
8044;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 september;721;1276;1169
8045;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 oktober;724;1092;1126
8046;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 november;782;1097;1096
8047;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022 december;896;1089;1083
8048;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2022;9431;14108;12864
8049;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 januari;815;1050;1018
8050;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 februari;1017;988;928
8051;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 maart;750;1126;957
8052;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 april;825;1097;1023
8053;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 mei;697;1028;1075
8054;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 juni;735;974;1019
8055;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 juli;836;1318;1355
8056;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 augustus;855;1361;1397
8057;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 september;714;1382;1486
8058;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 oktober;763;1113;1179
8059;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 november;662;1024;1001
8060;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023 december;760;1092;1007
8061;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2023;9429;13553;13445
8062;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 januari;722;1137;1028
8063;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 februari;1033;1034;959
8064;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 maart;750;1071;984
8065;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 april;755;1061;945
8066;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 mei;721;1110;907
8067;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 juni;762;1147;910
8068;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 juli;829;1334;1167
8069;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 augustus;809;1305;1162
8070;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 september;737;1183;1288
8071;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 oktober;704;1241;1280
8072;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 november;812;1161;1060
8073;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024 december;719;1155;1055
8074;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2024;9353;13939;12745
8075;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2025 januari;760;1233;1082
8076;Totaal mannen en vrouwen;Totaal;Het Gooi en Vechtstreek (CR);2025 februari;713;1128;1012
8077;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 januari;1529;1261;1303
8078;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 februari;1543;1356;1366
8079;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 maart;1741;1524;1498
8080;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 april;1405;1240;1153
8081;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 mei;1321;1101;1176
8082;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 juni;1504;1287;1286
8083;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 juli;1505;1510;1441
8084;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 augustus;1437;1629;1634
8085;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 september;1376;1585;1429
8086;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 oktober;1359;1401;1348
8087;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 november;1281;1312;1251
8088;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010 december;1498;1216;1274
8089;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2010;17499;16422;16159
8090;Totaal mannen en vrouwen;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2011 januari;1375;1292;1299
