ID;Populatie;Gemeenten;Schoolsoorten;Herkomstgroepering;Perioden;TotaalAantalLeerlingen_1;AantalVertraagdeLeerlingen_2;VertragingIn_3
8706;Woongemeente;Amerongen;Vmbo basisberoepsgericht-3;Surinamers;2003/'04;;;
8707;Woongemeente;Amerongen;Vmbo basisberoepsgericht-3;Antillianen en Arubanen;2003/'04;;;
8708;Woongemeente;Amerongen;Vmbo basisberoepsgericht-3;Overig niet-westerse allochtonen;2003/'04;;;
8709;Woongemeente;Amerongen;Vmbo basisberoepsgericht-3;Herkomst onbekend;2003/'04;;;
8710;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Totaal herkomstgroeperingen;2003/'04;20.0;;
8711;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Autochtonen;2003/'04;20.0;;
8712;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Niet-westerse allochtonen;2003/'04;;;
8713;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Westerse allochtonen;2003/'04;;;
8714;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Turken;2003/'04;;;
8715;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Marokkanen;2003/'04;;;
8716;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Surinamers;2003/'04;;;
8717;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Antillianen en Arubanen;2003/'04;;;
8718;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Overig niet-westerse allochtonen;2003/'04;;;
8719;Woongemeente;Amerongen;Vmbo basisberoepsgericht-4;Herkomst onbekend;2003/'04;;;
8720;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Totaal herkomstgroeperingen;2003/'04;20.0;;
8721;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Autochtonen;2003/'04;20.0;;
8722;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Niet-westerse allochtonen;2003/'04;;;
8723;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Westerse allochtonen;2003/'04;;;
8724;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Turken;2003/'04;;;
8725;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Marokkanen;2003/'04;;;
8726;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Surinamers;2003/'04;;;
8727;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Antillianen en Arubanen;2003/'04;;;
8728;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Overig niet-westerse allochtonen;2003/'04;;;
8729;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-3;Herkomst onbekend;2003/'04;;;
8730;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Totaal herkomstgroeperingen;2003/'04;10.0;;
8731;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Autochtonen;2003/'04;10.0;;
8732;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Niet-westerse allochtonen;2003/'04;;;
8733;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Westerse allochtonen;2003/'04;;;
8734;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Turken;2003/'04;;;
8735;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Marokkanen;2003/'04;;;
8736;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Surinamers;2003/'04;;;
8737;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Antillianen en Arubanen;2003/'04;;;
8738;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Overig niet-westerse allochtonen;2003/'04;;;
8739;Woongemeente;Amerongen;Vmbo kaderberoepsgericht-4;Herkomst onbekend;2003/'04;;;
8740;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Totaal herkomstgroeperingen;2003/'04;20.0;;
8741;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Autochtonen;2003/'04;20.0;;
8742;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Niet-westerse allochtonen;2003/'04;;;
8743;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Westerse allochtonen;2003/'04;;;
8744;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Turken;2003/'04;;;
8745;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Marokkanen;2003/'04;;;
8746;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Surinamers;2003/'04;;;
8747;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Antillianen en Arubanen;2003/'04;;;
8748;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Overig niet-westerse allochtonen;2003/'04;;;
8749;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-3;Herkomst onbekend;2003/'04;;;
8750;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Totaal herkomstgroeperingen;2003/'04;20.0;;
8751;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Autochtonen;2003/'04;20.0;;
8752;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Niet-westerse allochtonen;2003/'04;;;
8753;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Westerse allochtonen;2003/'04;;;
8754;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Turken;2003/'04;;;
8755;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Marokkanen;2003/'04;;;
8756;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Surinamers;2003/'04;;;
8757;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Antillianen en Arubanen;2003/'04;;;
8758;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Overig niet-westerse allochtonen;2003/'04;;;
8759;Woongemeente;Amerongen;Vmbo theoretisch-gemengde leerweg-4;Herkomst onbekend;2003/'04;;;
8760;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Totaal herkomstgroeperingen;2003/'04;;;
8761;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Autochtonen;2003/'04;;;
8762;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Niet-westerse allochtonen;2003/'04;;;
8763;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Westerse allochtonen;2003/'04;;;
8764;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Turken;2003/'04;;;
8765;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Marokkanen;2003/'04;;;
8766;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Surinamers;2003/'04;;;
8767;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Antillianen en Arubanen;2003/'04;;;
8768;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Overig niet-westerse allochtonen;2003/'04;;;
8769;Woongemeente;Amerongen;Vmbo gemengde leerweg-3;Herkomst onbekend;2003/'04;;;
8770;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Totaal herkomstgroeperingen;2003/'04;;;
8771;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Autochtonen;2003/'04;;;
8772;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Niet-westerse allochtonen;2003/'04;;;
8773;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Westerse allochtonen;2003/'04;;;
8774;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Turken;2003/'04;;;
8775;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Marokkanen;2003/'04;;;
8776;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Surinamers;2003/'04;;;
8777;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Antillianen en Arubanen;2003/'04;;;
8778;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Overig niet-westerse allochtonen;2003/'04;;;
8779;Woongemeente;Amerongen;Vmbo gemengde leerweg-4;Herkomst onbekend;2003/'04;;;
8780;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Totaal herkomstgroeperingen;2003/'04;20.0;;
8781;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Autochtonen;2003/'04;20.0;;
8782;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Niet-westerse allochtonen;2003/'04;;;
8783;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Westerse allochtonen;2003/'04;;;
8784;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Turken;2003/'04;;;
8785;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Marokkanen;2003/'04;;;
8786;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Surinamers;2003/'04;;;
8787;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Antillianen en Arubanen;2003/'04;;;
8788;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Overig niet-westerse allochtonen;2003/'04;;;
8789;Woongemeente;Amerongen;Vmbo theoretische leerweg-3;Herkomst onbekend;2003/'04;;;
8790;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Totaal herkomstgroeperingen;2003/'04;10.0;;
8791;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Autochtonen;2003/'04;10.0;;
8792;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Niet-westerse allochtonen;2003/'04;;;
8793;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Westerse allochtonen;2003/'04;;;
8794;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Turken;2003/'04;;;
8795;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Marokkanen;2003/'04;;;
8796;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Surinamers;2003/'04;;;
8797;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Antillianen en Arubanen;2003/'04;;;
8798;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Overig niet-westerse allochtonen;2003/'04;;;
8799;Woongemeente;Amerongen;Vmbo theoretische leerweg-4;Herkomst onbekend;2003/'04;;;
8800;Woongemeente;Amersfoort;0;Totaal herkomstgroeperingen;2003/'04;6540.0;320.0;5.0
8801;Woongemeente;Amersfoort;0;Autochtonen;2003/'04;4880.0;240.0;5.0
8802;Woongemeente;Amersfoort;0;Niet-westerse allochtonen;2003/'04;1170.0;60.0;5.0
8803;Woongemeente;Amersfoort;0;Westerse allochtonen;2003/'04;480.0;30.0;5.0
8804;Woongemeente;Amersfoort;0;Turken;2003/'04;340.0;10.0;4.0
8805;Woongemeente;Amersfoort;0;Marokkanen;2003/'04;250.0;;
8806;Woongemeente;Amersfoort;0;Surinamers;2003/'04;90.0;;
8807;Woongemeente;Amersfoort;0;Antillianen en Arubanen;2003/'04;120.0;;
8808;Woongemeente;Amersfoort;0;Overig niet-westerse allochtonen;2003/'04;390.0;20.0;5.0
8809;Woongemeente;Amersfoort;0;Herkomst onbekend;2003/'04;;;
8810;Woongemeente;Amersfoort;Leerjaar 1 totaal;Totaal herkomstgroeperingen;2003/'04;1470.0;40.0;3.0
8811;Woongemeente;Amersfoort;Leerjaar 1 totaal;Autochtonen;2003/'04;1090.0;20.0;2.0
8812;Woongemeente;Amersfoort;Leerjaar 1 totaal;Niet-westerse allochtonen;2003/'04;290.0;10.0;3.0
8813;Woongemeente;Amersfoort;Leerjaar 1 totaal;Westerse allochtonen;2003/'04;100.0;;
8814;Woongemeente;Amersfoort;Leerjaar 1 totaal;Turken;2003/'04;80.0;;
8815;Woongemeente;Amersfoort;Leerjaar 1 totaal;Marokkanen;2003/'04;60.0;;
8816;Woongemeente;Amersfoort;Leerjaar 1 totaal;Surinamers;2003/'04;20.0;;
8817;Woongemeente;Amersfoort;Leerjaar 1 totaal;Antillianen en Arubanen;2003/'04;30.0;;
8818;Woongemeente;Amersfoort;Leerjaar 1 totaal;Overig niet-westerse allochtonen;2003/'04;110.0;;
8819;Woongemeente;Amersfoort;Leerjaar 1 totaal;Herkomst onbekend;2003/'04;;;
8820;Woongemeente;Amersfoort;Leerjaar 2 totaal;Totaal herkomstgroeperingen;2003/'04;1440.0;50.0;4.0
8821;Woongemeente;Amersfoort;Leerjaar 2 totaal;Autochtonen;2003/'04;1050.0;40.0;4.0
8822;Woongemeente;Amersfoort;Leerjaar 2 totaal;Niet-westerse allochtonen;2003/'04;290.0;;
8823;Woongemeente;Amersfoort;Leerjaar 2 totaal;Westerse allochtonen;2003/'04;100.0;;
8824;Woongemeente;Amersfoort;Leerjaar 2 totaal;Turken;2003/'04;90.0;;
8825;Woongemeente;Amersfoort;Leerjaar 2 totaal;Marokkanen;2003/'04;60.0;;
8826;Woongemeente;Amersfoort;Leerjaar 2 totaal;Surinamers;2003/'04;20.0;;
8827;Woongemeente;Amersfoort;Leerjaar 2 totaal;Antillianen en Arubanen;2003/'04;30.0;;
8828;Woongemeente;Amersfoort;Leerjaar 2 totaal;Overig niet-westerse allochtonen;2003/'04;90.0;;
8829;Woongemeente;Amersfoort;Leerjaar 2 totaal;Herkomst onbekend;2003/'04;;;
8830;Woongemeente;Amersfoort;Leerjaar 3 totaal;Totaal herkomstgroeperingen;2003/'04;1420.0;80.0;6.0
8831;Woongemeente;Amersfoort;Leerjaar 3 totaal;Autochtonen;2003/'04;1030.0;70.0;6.0
8832;Woongemeente;Amersfoort;Leerjaar 3 totaal;Niet-westerse allochtonen;2003/'04;280.0;10.0;4.0
8833;Woongemeente;Amersfoort;Leerjaar 3 totaal;Westerse allochtonen;2003/'04;110.0;;
8834;Woongemeente;Amersfoort;Leerjaar 3 totaal;Turken;2003/'04;90.0;;
8835;Woongemeente;Amersfoort;Leerjaar 3 totaal;Marokkanen;2003/'04;60.0;;
8836;Woongemeente;Amersfoort;Leerjaar 3 totaal;Surinamers;2003/'04;30.0;;
8837;Woongemeente;Amersfoort;Leerjaar 3 totaal;Antillianen en Arubanen;2003/'04;20.0;;
8838;Woongemeente;Amersfoort;Leerjaar 3 totaal;Overig niet-westerse allochtonen;2003/'04;80.0;;
8839;Woongemeente;Amersfoort;Leerjaar 3 totaal;Herkomst onbekend;2003/'04;;;
8840;Woongemeente;Amersfoort;Leerjaar 4 totaal;Totaal herkomstgroeperingen;2003/'04;1420.0;120.0;8.0
8841;Woongemeente;Amersfoort;Leerjaar 4 totaal;Autochtonen;2003/'04;1060.0;80.0;8.0
8842;Woongemeente;Amersfoort;Leerjaar 4 totaal;Niet-westerse allochtonen;2003/'04;250.0;20.0;8.0
8843;Woongemeente;Amersfoort;Leerjaar 4 totaal;Westerse allochtonen;2003/'04;110.0;10.0;9.0
8844;Woongemeente;Amersfoort;Leerjaar 4 totaal;Turken;2003/'04;70.0;;
8845;Woongemeente;Amersfoort;Leerjaar 4 totaal;Marokkanen;2003/'04;60.0;;
8846;Woongemeente;Amersfoort;Leerjaar 4 totaal;Surinamers;2003/'04;20.0;;
8847;Woongemeente;Amersfoort;Leerjaar 4 totaal;Antillianen en Arubanen;2003/'04;30.0;;
8848;Woongemeente;Amersfoort;Leerjaar 4 totaal;Overig niet-westerse allochtonen;2003/'04;80.0;;
8849;Woongemeente;Amersfoort;Leerjaar 4 totaal;Herkomst onbekend;2003/'04;;;
8850;Woongemeente;Amersfoort;Leerjaar 5 totaal;Totaal herkomstgroeperingen;2003/'04;560.0;30.0;5.0
8851;Woongemeente;Amersfoort;Leerjaar 5 totaal;Autochtonen;2003/'04;480.0;20.0;5.0
8852;Woongemeente;Amersfoort;Leerjaar 5 totaal;Niet-westerse allochtonen;2003/'04;50.0;;
8853;Woongemeente;Amersfoort;Leerjaar 5 totaal;Westerse allochtonen;2003/'04;30.0;;
8854;Woongemeente;Amersfoort;Leerjaar 5 totaal;Turken;2003/'04;10.0;;
8855;Woongemeente;Amersfoort;Leerjaar 5 totaal;Marokkanen;2003/'04;;;
8856;Woongemeente;Amersfoort;Leerjaar 5 totaal;Surinamers;2003/'04;;;
8857;Woongemeente;Amersfoort;Leerjaar 5 totaal;Antillianen en Arubanen;2003/'04;;;
8858;Woongemeente;Amersfoort;Leerjaar 5 totaal;Overig niet-westerse allochtonen;2003/'04;30.0;;
8859;Woongemeente;Amersfoort;Leerjaar 5 totaal;Herkomst onbekend;2003/'04;;;
8860;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Totaal herkomstgroeperingen;2003/'04;2910.0;90.0;3.0
8861;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Autochtonen;2003/'04;2140.0;60.0;3.0
8862;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Niet-westerse allochtonen;2003/'04;570.0;20.0;3.0
8863;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Westerse allochtonen;2003/'04;200.0;;
8864;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Turken;2003/'04;170.0;;
8865;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Marokkanen;2003/'04;120.0;;
8866;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Surinamers;2003/'04;30.0;;
8867;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Antillianen en Arubanen;2003/'04;60.0;;
8868;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Overig niet-westerse allochtonen;2003/'04;190.0;;
8869;Woongemeente;Amersfoort;Leerjaren 1-2 totaal;Herkomst onbekend;2003/'04;;;
8870;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Totaal herkomstgroeperingen;2003/'04;1440.0;50.0;3.0
8871;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Autochtonen;2003/'04;970.0;30.0;3.0
8872;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Niet-westerse allochtonen;2003/'04;360.0;10.0;4.0
8873;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Westerse allochtonen;2003/'04;120.0;;
8874;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Turken;2003/'04;120.0;;
8875;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Marokkanen;2003/'04;100.0;;
8876;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Surinamers;2003/'04;20.0;;
8877;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Antillianen en Arubanen;2003/'04;30.0;;
8878;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Overig niet-westerse allochtonen;2003/'04;90.0;;
8879;Woongemeente;Amersfoort;Vmbo leerjaar 3-4 totaal;Herkomst onbekend;2003/'04;;;
8880;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Totaal herkomstgroeperingen;2003/'04;1100.0;110.0;10.0
8881;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Autochtonen;2003/'04;890.0;90.0;11.0
8882;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Niet-westerse allochtonen;2003/'04;140.0;10.0;7.0
8883;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Westerse allochtonen;2003/'04;70.0;;
8884;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Turken;2003/'04;30.0;;
8885;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Marokkanen;2003/'04;20.0;;
8886;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Surinamers;2003/'04;20.0;;
8887;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Antillianen en Arubanen;2003/'04;20.0;;
8888;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Overig niet-westerse allochtonen;2003/'04;60.0;;
8889;Woongemeente;Amersfoort;Havo leerjaar 3-5 totaal;Herkomst onbekend;2003/'04;;;
8890;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Totaal herkomstgroeperingen;2003/'04;1090.0;70.0;7.0
8891;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Autochtonen;2003/'04;880.0;50.0;6.0
8892;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Niet-westerse allochtonen;2003/'04;110.0;20.0;14.0
8893;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Westerse allochtonen;2003/'04;100.0;;
8894;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Turken;2003/'04;20.0;;
8895;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Marokkanen;2003/'04;10.0;;
8896;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Surinamers;2003/'04;10.0;;
8897;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Antillianen en Arubanen;2003/'04;10.0;;
8898;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Overig niet-westerse allochtonen;2003/'04;50.0;;
8899;Woongemeente;Amersfoort;Vwo leerjaar 3-6 totaal;Herkomst onbekend;2003/'04;;;
8900;Woongemeente;Amersfoort;Vmbo-1;Totaal herkomstgroeperingen;2003/'04;270.0;30.0;9.0
8901;Woongemeente;Amersfoort;Vmbo-1;Autochtonen;2003/'04;170.0;10.0;8.0
8902;Woongemeente;Amersfoort;Vmbo-1;Niet-westerse allochtonen;2003/'04;80.0;;
8903;Woongemeente;Amersfoort;Vmbo-1;Westerse allochtonen;2003/'04;20.0;;
8904;Woongemeente;Amersfoort;Vmbo-1;Turken;2003/'04;20.0;;
8905;Woongemeente;Amersfoort;Vmbo-1;Marokkanen;2003/'04;10.0;;
8906;Woongemeente;Amersfoort;Vmbo-1;Surinamers;2003/'04;;;
8907;Woongemeente;Amersfoort;Vmbo-1;Antillianen en Arubanen;2003/'04;;;
8908;Woongemeente;Amersfoort;Vmbo-1;Overig niet-westerse allochtonen;2003/'04;40.0;;
8909;Woongemeente;Amersfoort;Vmbo-1;Herkomst onbekend;2003/'04;;;
8910;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Totaal herkomstgroeperingen;2003/'04;260.0;;
8911;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Autochtonen;2003/'04;180.0;;
8912;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Niet-westerse allochtonen;2003/'04;60.0;;
8913;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Westerse allochtonen;2003/'04;20.0;;
8914;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Turken;2003/'04;20.0;;
8915;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Marokkanen;2003/'04;;;
8916;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Surinamers;2003/'04;;;
8917;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Antillianen en Arubanen;2003/'04;;;
8918;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Overig niet-westerse allochtonen;2003/'04;20.0;;
8919;Woongemeente;Amersfoort;Vmbo/havo/vwo-1;Herkomst onbekend;2003/'04;;;
8920;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Totaal herkomstgroeperingen;2003/'04;950.0;;
8921;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Autochtonen;2003/'04;740.0;;
8922;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Niet-westerse allochtonen;2003/'04;150.0;;
8923;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Westerse allochtonen;2003/'04;60.0;;
8924;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Turken;2003/'04;40.0;;
8925;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Marokkanen;2003/'04;40.0;;
8926;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Surinamers;2003/'04;;;
8927;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Antillianen en Arubanen;2003/'04;20.0;;
8928;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Overig niet-westerse allochtonen;2003/'04;50.0;;
8929;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-1;Herkomst onbekend;2003/'04;;;
8930;Woongemeente;Amersfoort;Vmbo-2;Totaal herkomstgroeperingen;2003/'04;440.0;20.0;5.0
8931;Woongemeente;Amersfoort;Vmbo-2;Autochtonen;2003/'04;300.0;20.0;6.0
8932;Woongemeente;Amersfoort;Vmbo-2;Niet-westerse allochtonen;2003/'04;110.0;;
8933;Woongemeente;Amersfoort;Vmbo-2;Westerse allochtonen;2003/'04;40.0;;
8934;Woongemeente;Amersfoort;Vmbo-2;Turken;2003/'04;40.0;;
8935;Woongemeente;Amersfoort;Vmbo-2;Marokkanen;2003/'04;30.0;;
8936;Woongemeente;Amersfoort;Vmbo-2;Surinamers;2003/'04;;;
8937;Woongemeente;Amersfoort;Vmbo-2;Antillianen en Arubanen;2003/'04;;;
8938;Woongemeente;Amersfoort;Vmbo-2;Overig niet-westerse allochtonen;2003/'04;30.0;;
8939;Woongemeente;Amersfoort;Vmbo-2;Herkomst onbekend;2003/'04;;;
8940;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Totaal herkomstgroeperingen;2003/'04;40.0;;
8941;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Autochtonen;2003/'04;;;
8942;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Niet-westerse allochtonen;2003/'04;30.0;;
8943;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Westerse allochtonen;2003/'04;;;
8944;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Turken;2003/'04;20.0;;
8945;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Marokkanen;2003/'04;;;
8946;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Surinamers;2003/'04;;;
8947;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Antillianen en Arubanen;2003/'04;;;
8948;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Overig niet-westerse allochtonen;2003/'04;;;
8949;Woongemeente;Amersfoort;Vmbo/havo/vwo-2;Herkomst onbekend;2003/'04;;;
8950;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Totaal herkomstgroeperingen;2003/'04;950.0;30.0;3.0
8951;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Autochtonen;2003/'04;750.0;20.0;3.0
8952;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Niet-westerse allochtonen;2003/'04;140.0;;
8953;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Westerse allochtonen;2003/'04;60.0;;
8954;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Turken;2003/'04;30.0;;
8955;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Marokkanen;2003/'04;30.0;;
8956;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Surinamers;2003/'04;10.0;;
8957;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Antillianen en Arubanen;2003/'04;20.0;;
8958;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Overig niet-westerse allochtonen;2003/'04;50.0;;
8959;Woongemeente;Amersfoort;Vmbo-t/havo/vwo-2;Herkomst onbekend;2003/'04;;;
8960;Woongemeente;Amersfoort;Havo/vwo-3 totaal;Totaal herkomstgroeperingen;2003/'04;690.0;50.0;7.0
8961;Woongemeente;Amersfoort;Havo/vwo-3 totaal;Autochtonen;2003/'04;550.0;40.0;8.0
8962;Woongemeente;Amersfoort;Havo/vwo-3 totaal;Niet-westerse allochtonen;2003/'04;90.0;;
8963;Woongemeente;Amersfoort;Havo/vwo-3 totaal;Westerse allochtonen;2003/'04;50.0;;
8964;Woongemeente;Amersfoort;Havo/vwo-3 totaal;Turken;2003/'04;20.0;;
8965;Woongemeente;Amersfoort;Havo/vwo-3 totaal;Marokkanen;2003/'04;10.0;;
8966;Woongemeente;Amersfoort;Havo/vwo-3 totaal;Surinamers;2003/'04;10.0;;
