ID;Soortwoning;RegioS;Perioden;VoorraadPer1Januari_1;Nieuwbouw_2;AankoopTotaal_3;ToegelatenInstellingen_4;Gemeenten_5;OverigeInstellingen_6;VerkoopTotaal_7;ZittendeHuurders_8;ToegelatenInstellingen_9;OverigeParticulieren_10;Beleggers_11;Anderen_12;Sloop_13;VoorraadPer31december_14
2558;Goedkope woningen;Zaltbommel;2000;1000;0;0;0;0;0;1;0;1;0;0;0;0;865
2559;Goedkope woningen;Zaltbommel;2001;865;0;0;0;0;0;0;0;0;0;0;0;0;1164
2560;Goedkope woningen;Zandvoort;2000;463;12;0;0;0;0;0;0;0;0;0;0;12;463
2561;Goedkope woningen;Zandvoort;2001;463;0;0;0;0;0;0;0;0;0;0;0;0;688
2562;Goedkope woningen;Zederik;2000;332;0;186;0;186;0;200;0;0;200;0;0;2;316
2563;Goedkope woningen;Zederik;2001;434;0;0;0;0;0;2;0;2;0;0;0;1;443
2564;Goedkope woningen;Zeevang;2000;89;0;0;0;0;0;0;0;0;0;0;0;0;78
2565;Goedkope woningen;Zeevang;2001;112;0;0;0;0;0;0;0;0;0;0;0;0;97
2566;Goedkope woningen;Zeewolde;2000;50;15;0;0;0;0;0;0;0;0;0;0;0;65
2567;Goedkope woningen;Zeewolde;2001;59;0;0;0;0;0;0;0;0;0;0;0;0;59
2568;Goedkope woningen;Zeist;2000;2257;0;0;0;0;0;4;0;0;0;0;4;3;1756
2569;Goedkope woningen;Zeist;2001;1854;8;0;0;0;0;5;0;5;0;0;0;0;2421
2570;Goedkope woningen;Zelhem;2000;241;0;0;0;0;0;0;0;0;0;0;0;0;179
2571;Goedkope woningen;Zelhem;2001;179;0;0;0;0;0;0;0;0;0;0;0;10;291
2572;Goedkope woningen;Zevenaar;2000;1131;48;0;0;0;0;0;0;0;0;0;0;0;1158
2573;Goedkope woningen;Zevenaar;2001;622;0;0;0;0;0;0;0;0;0;0;0;0;699
2574;Goedkope woningen;Zevenhuizen-Moerkapelle;2000;288;0;0;0;0;0;0;0;0;0;0;0;0;313
2575;Goedkope woningen;Zevenhuizen-Moerkapelle;2001;313;0;0;0;0;0;0;0;0;0;0;0;0;314
2576;Goedkope woningen;Zijpe;2000;152;0;0;0;0;0;3;3;0;0;0;0;0;124
2577;Goedkope woningen;Zijpe;2001;239;0;0;0;0;0;1;1;0;0;0;0;0;202
2578;Goedkope woningen;Zoetermeer;2000;1912;0;0;0;0;0;0;0;0;0;0;0;0;1846
2579;Goedkope woningen;Zoetermeer;2001;2394;0;0;0;0;0;0;0;0;0;0;0;75;2473
2580;Goedkope woningen;Zoeterwoude;2000;73;0;0;0;0;0;0;0;0;0;0;0;0;54
2581;Goedkope woningen;Zoeterwoude;2001;127;0;0;0;0;0;0;0;0;0;0;0;13;86
2582;Goedkope woningen;Zuidhorn;2000;479;0;0;0;0;0;2;1;1;0;0;0;1;476
2583;Goedkope woningen;Zuidhorn;2001;630;0;0;0;0;0;2;1;1;0;0;0;19;609
2584;Goedkope woningen;Zundert;2000;289;11;0;0;0;0;0;0;0;0;0;0;0;300
2585;Goedkope woningen;Zundert;2001;317;10;0;0;0;0;0;0;0;0;0;0;7;387
2586;Goedkope woningen;Zutphen;2000;2549;0;1;0;0;1;0;0;0;0;0;0;19;2341
2587;Goedkope woningen;Zutphen;2001;2341;0;0;0;0;0;0;0;0;0;0;0;1;2854
2588;Goedkope woningen;Zwartewaterland;2000;809;0;0;0;0;0;2;1;1;0;0;0;9;652
2589;Goedkope woningen;Zwartewaterland;2001;652;0;0;0;0;0;7;0;7;0;0;0;11;757
2590;Goedkope woningen;Zwartsluis;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2591;Goedkope woningen;Zwartsluis;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2592;Goedkope woningen;Zwijndrecht;2000;1122;0;0;0;0;0;0;0;0;0;0;0;2;887
2593;Goedkope woningen;Zwijndrecht;2001;1371;0;0;0;0;0;0;0;0;0;0;0;0;1355
2594;Goedkope woningen;Zwolle;2000;7000;0;55;25;0;30;55;0;25;30;0;0;38;6355
2595;Goedkope woningen;Zwolle;2001;6431;12;29;14;0;15;28;4;7;17;0;0;19;7086
2596;Betaalbare woningen;Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2597;Betaalbare woningen;Nederland;2001;1321558;9101;9420;5054;1784;2582;10980;4549;3272;1072;1578;509;2222;1370021
2598;Betaalbare woningen;Noord-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2599;Betaalbare woningen;Noord-Nederland;2001;128984;889;343;176;11;156;1751;976;738;26;10;1;791;121870
2600;Betaalbare woningen;Oost-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2601;Betaalbare woningen;Oost-Nederland;2001;257423;2071;1213;294;399;520;3371;1309;863;270;929;0;126;270105
2602;Betaalbare woningen;West-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2603;Betaalbare woningen;West-Nederland;2001;643618;4732;7070;4539;1374;1157;3559;1153;1120;685;268;333;1046;682936
2604;Betaalbare woningen;Zuid-Nederland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2605;Betaalbare woningen;Zuid-Nederland;2001;291533;1409;794;45;0;749;2299;1111;551;91;371;175;259;295110
2606;Betaalbare woningen;Groningen (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2607;Betaalbare woningen;Groningen (PV);2001;46533;280;95;67;0;28;848;577;254;6;10;1;552;44753
2608;Betaalbare woningen;Friesland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2609;Betaalbare woningen;Friesland (PV);2001;45126;284;170;35;11;124;489;155;314;20;0;0;193;43139
2610;Betaalbare woningen;Drenthe (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2611;Betaalbare woningen;Drenthe (PV);2001;37325;325;78;74;0;4;414;244;170;0;0;0;46;33978
2612;Betaalbare woningen;Overijssel (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2613;Betaalbare woningen;Overijssel (PV);2001;76266;784;834;156;399;279;1586;393;210;234;749;0;26;81939
2614;Betaalbare woningen;Flevoland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2615;Betaalbare woningen;Flevoland (PV);2001;28264;314;205;37;0;168;1042;336;515;17;174;0;19;32360
2616;Betaalbare woningen;Gelderland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2617;Betaalbare woningen;Gelderland (PV);2001;152893;973;174;101;0;73;743;580;138;19;6;0;81;155806
2618;Betaalbare woningen;Utrecht (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2619;Betaalbare woningen;Utrecht (PV);2001;84322;770;120;120;0;0;117;52;65;0;0;0;2;87063
2620;Betaalbare woningen;Noord-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2621;Betaalbare woningen;Noord-Holland (PV);2001;227270;1649;4710;4115;0;595;1457;416;370;432;197;42;621;240301
2622;Betaalbare woningen;Zuid-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2623;Betaalbare woningen;Zuid-Holland (PV);2001;305254;2236;2144;208;1374;562;1468;531;598;123;0;216;265;329243
2624;Betaalbare woningen;Zeeland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2625;Betaalbare woningen;Zeeland (PV);2001;26772;77;96;96;0;0;517;154;87;130;71;75;158;26329
2626;Betaalbare woningen;Noord-Brabant (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2627;Betaalbare woningen;Noord-Brabant (PV);2001;193059;1057;649;17;0;632;790;388;359;25;12;6;150;197749
2628;Betaalbare woningen;Limburg (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2629;Betaalbare woningen;Limburg (PV);2001;98474;352;145;28;0;117;1509;723;192;66;359;169;109;97361
2630;Betaalbare woningen;Oost-Groningen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2631;Betaalbare woningen;Oost-Groningen (CR);2001;13076;123;7;0;0;7;175;136;23;6;10;0;333;12964
2632;Betaalbare woningen;Delfzijl en omgeving (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2633;Betaalbare woningen;Delfzijl en omgeving (CR);2001;5008;0;0;0;0;0;156;132;24;0;0;0;47;4827
2634;Betaalbare woningen;Overig Groningen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2635;Betaalbare woningen;Overig Groningen (CR);2001;28449;157;88;67;0;21;517;309;207;0;0;1;172;26962
2636;Betaalbare woningen;Noord-Friesland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2637;Betaalbare woningen;Noord-Friesland (CR);2001;21201;120;85;31;11;43;262;115;127;20;0;0;150;20200
2638;Betaalbare woningen;Zuidwest-Friesland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2639;Betaalbare woningen;Zuidwest-Friesland (CR);2001;7618;55;85;4;0;81;95;10;85;0;0;0;42;7725
2640;Betaalbare woningen;Zuidoost-Friesland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2641;Betaalbare woningen;Zuidoost-Friesland (CR);2001;16307;109;0;0;0;0;132;30;102;0;0;0;1;15214
2642;Betaalbare woningen;Noord-Drenthe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2643;Betaalbare woningen;Noord-Drenthe (CR);2001;11131;197;75;74;0;1;56;24;32;0;0;0;0;11098
2644;Betaalbare woningen;Zuidoost-Drenthe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2645;Betaalbare woningen;Zuidoost-Drenthe (CR);2001;16509;81;2;0;0;2;250;145;105;0;0;0;13;14383
2646;Betaalbare woningen;Zuidwest-Drenthe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2647;Betaalbare woningen;Zuidwest-Drenthe (CR);2001;9685;47;1;0;0;1;108;75;33;0;0;0;33;8497
2648;Betaalbare woningen;Noord-Overijssel (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2649;Betaalbare woningen;Noord-Overijssel (CR);2001;21446;214;552;87;399;66;871;101;59;173;538;0;5;21757
2650;Betaalbare woningen;Zuidwest-Overijssel (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2651;Betaalbare woningen;Zuidwest-Overijssel (CR);2001;10556;76;43;0;0;43;80;36;44;0;0;0;5;12309
2652;Betaalbare woningen;Twente (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2653;Betaalbare woningen;Twente (CR);2001;44264;494;239;69;0;170;635;256;107;61;211;0;16;47873
2654;Betaalbare woningen;Veluwe (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2655;Betaalbare woningen;Veluwe (CR);2001;44489;430;36;29;0;7;122;68;35;19;0;0;14;46474
2656;Betaalbare woningen;Achterhoek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2657;Betaalbare woningen;Achterhoek (CR);2001;26803;185;4;0;0;4;400;370;30;0;0;0;16;27728
2658;Betaalbare woningen;Arnhem/Nijmegen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2659;Betaalbare woningen;Arnhem/Nijmegen (CR);2001;66730;263;94;72;0;22;191;117;68;0;6;0;28;66932
2660;Betaalbare woningen;Zuidwest-Gelderland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2661;Betaalbare woningen;Zuidwest-Gelderland (CR);2001;14871;95;40;0;0;40;30;25;5;0;0;0;23;14672
2662;Betaalbare woningen;Utrecht (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2663;Betaalbare woningen;Utrecht (CR);2001;84322;770;120;120;0;0;117;52;65;0;0;0;2;87063
2664;Betaalbare woningen;Kop van Noord-Holland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2665;Betaalbare woningen;Kop van Noord-Holland (CR);2001;32066;171;314;0;0;314;302;56;49;0;197;0;0;31186
2666;Betaalbare woningen;Alkmaar en omgeving (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2667;Betaalbare woningen;Alkmaar en omgeving (CR);2001;13811;202;0;0;0;0;284;102;150;0;0;32;0;16738
2668;Betaalbare woningen;IJmond (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2669;Betaalbare woningen;IJmond (CR);2001;15272;106;35;35;0;0;75;34;41;0;0;0;6;15025
2670;Betaalbare woningen;Agglomeratie Haarlem (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2671;Betaalbare woningen;Agglomeratie Haarlem (CR);2001;18257;23;0;0;0;0;8;0;8;0;0;0;302;17395
2672;Betaalbare woningen;Zaanstreek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2673;Betaalbare woningen;Zaanstreek (CR);2001;13614;140;30;23;0;7;67;0;31;36;0;0;0;16056
2674;Betaalbare woningen;Groot-Amsterdam (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2675;Betaalbare woningen;Groot-Amsterdam (CR);2001;117306;932;4315;4041;0;274;607;123;88;396;0;0;305;124571
2676;Betaalbare woningen;Het Gooi en Vechtstreek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2677;Betaalbare woningen;Het Gooi en Vechtstreek (CR);2001;16944;75;16;16;0;0;114;101;3;0;0;10;8;19330
2678;Betaalbare woningen;Agglom. Leiden en Bollenstreek (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2679;Betaalbare woningen;Agglom. Leiden en Bollenstreek (CR);2001;25355;169;3;0;0;3;18;15;3;0;0;0;6;25513
2680;Betaalbare woningen;Agglomeratie 's-Gravenhage (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2681;Betaalbare woningen;Agglomeratie 's-Gravenhage (CR);2001;60109;681;266;0;0;266;71;13;44;0;0;14;71;66542
2682;Betaalbare woningen;Delft en Westland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2683;Betaalbare woningen;Delft en Westland (CR);2001;15668;108;1370;0;1370;0;13;12;1;0;0;0;27;18507
2684;Betaalbare woningen;Oost-Zuid-Holland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2685;Betaalbare woningen;Oost-Zuid-Holland (CR);2001;20116;68;0;0;0;0;50;19;31;0;0;0;0;24287
2686;Betaalbare woningen;Groot-Rijnmond (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2687;Betaalbare woningen;Groot-Rijnmond (CR);2001;152558;932;505;208;4;293;1164;429;410;123;0;202;34;158070
2688;Betaalbare woningen;Zuidoost-Zuid-Holland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2689;Betaalbare woningen;Zuidoost-Zuid-Holland (CR);2001;31448;278;0;0;0;0;152;43;109;0;0;0;127;36324
2690;Betaalbare woningen;Zeeuwsch-Vlaanderen (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2691;Betaalbare woningen;Zeeuwsch-Vlaanderen (CR);2001;6611;4;0;0;0;0;114;36;27;0;51;0;84;6417
2692;Betaalbare woningen;Overig Zeeland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2693;Betaalbare woningen;Overig Zeeland (CR);2001;20161;73;96;96;0;0;403;118;60;130;20;75;74;19912
2694;Betaalbare woningen;West-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2695;Betaalbare woningen;West-Noord-Brabant (CR);2001;52192;234;126;17;0;109;345;219;97;17;12;0;49;51455
2696;Betaalbare woningen;Midden-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2697;Betaalbare woningen;Midden-Noord-Brabant (CR);2001;33786;243;298;0;0;298;142;94;48;0;0;0;48;35303
2698;Betaalbare woningen;Noordoost-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2699;Betaalbare woningen;Noordoost-Noord-Brabant (CR);2001;46815;181;167;0;0;167;140;32;99;8;0;1;23;48669
2700;Betaalbare woningen;Zuidoost-Noord-Brabant (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2701;Betaalbare woningen;Zuidoost-Noord-Brabant (CR);2001;60266;399;58;0;0;58;163;43;115;0;0;5;30;62322
2702;Betaalbare woningen;Noord-Limburg (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2703;Betaalbare woningen;Noord-Limburg (CR);2001;23164;44;78;0;0;78;240;104;81;0;55;0;26;22634
2704;Betaalbare woningen;Midden-Limburg (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2705;Betaalbare woningen;Midden-Limburg (CR);2001;17904;92;16;0;0;16;251;160;37;0;54;0;29;16933
2706;Betaalbare woningen;Zuid-Limburg (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2707;Betaalbare woningen;Zuid-Limburg (CR);2001;57406;216;51;28;0;23;1018;459;74;66;250;169;54;57794
2708;Betaalbare woningen;Flevoland (CR);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2709;Betaalbare woningen;Flevoland (CR);2001;28264;314;205;37;0;168;1042;336;515;17;174;0;19;32360
2710;Betaalbare woningen;Groningen (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2711;Betaalbare woningen;Groningen (SA);2001;16604;112;88;67;0;21;343;212;131;0;0;0;164;15505
2712;Betaalbare woningen;Leeuwarden (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2713;Betaalbare woningen;Leeuwarden (SA);2001;7200;0;53;0;11;42;54;24;30;0;0;0;146;6616
2714;Betaalbare woningen;Zwolle (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2715;Betaalbare woningen;Zwolle (SA);2001;8173;140;88;87;0;1;124;19;16;89;0;0;0;8480
2716;Betaalbare woningen;Enschede (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2717;Betaalbare woningen;Enschede (SA);2001;15410;69;0;0;0;0;132;87;45;0;0;0;0;17510
2718;Betaalbare woningen;Apeldoorn (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2719;Betaalbare woningen;Apeldoorn (SA);2001;14689;142;12;11;0;1;63;41;18;4;0;0;0;15197
2720;Betaalbare woningen;Arnhem (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2721;Betaalbare woningen;Arnhem (SA);2001;14296;21;0;0;0;0;38;36;2;0;0;0;0;14973
2722;Betaalbare woningen;Nijmegen (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2723;Betaalbare woningen;Nijmegen (SA);2001;18559;0;0;0;0;0;36;4;32;0;0;0;0;17867
2724;Betaalbare woningen;Amersfoort (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2725;Betaalbare woningen;Amersfoort (SA);2001;11653;151;120;120;0;0;12;12;0;0;0;0;0;12481
2726;Betaalbare woningen;Utrecht (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2727;Betaalbare woningen;Utrecht (SA);2001;34614;238;0;0;0;0;89;40;49;0;0;0;0;35482
2728;Betaalbare woningen;Amsterdam (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2729;Betaalbare woningen;Amsterdam (SA);2001;104060;710;4044;3763;0;281;335;96;117;122;0;0;305;112998
2730;Betaalbare woningen;Haarlem (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2731;Betaalbare woningen;Haarlem (SA);2001;15684;23;0;0;0;0;8;0;8;0;0;0;302;14849
2732;Betaalbare woningen;Leiden (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2733;Betaalbare woningen;Leiden (SA);2001;17128;84;0;0;0;0;15;15;0;0;0;0;0;17250
2734;Betaalbare woningen;'s-Gravenhage (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2735;Betaalbare woningen;'s-Gravenhage (SA);2001;47991;556;266;0;0;266;42;13;15;0;0;14;47;54370
2736;Betaalbare woningen;Rotterdam (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2737;Betaalbare woningen;Rotterdam (SA);2001;128097;767;390;208;4;178;1065;398;342;123;0;202;34;132847
2738;Betaalbare woningen;Dordrecht (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2739;Betaalbare woningen;Dordrecht (SA);2001;19164;278;0;0;0;0;95;14;81;0;0;0;127;23429
2740;Betaalbare woningen;Breda (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2741;Betaalbare woningen;Breda (SA);2001;17568;22;4;0;0;4;124;88;36;0;0;0;49;16248
2742;Betaalbare woningen;Tilburg (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2743;Betaalbare woningen;Tilburg (SA);2001;18443;115;295;0;0;295;75;42;33;0;0;0;45;19420
2744;Betaalbare woningen;'s-Hertogenbosch (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2745;Betaalbare woningen;'s-Hertogenbosch (SA);2001;15353;60;162;0;0;162;35;1;33;0;0;1;19;15508
2746;Betaalbare woningen;Eindhoven (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2747;Betaalbare woningen;Eindhoven (SA);2001;32645;196;52;0;0;52;127;29;98;0;0;0;3;34063
2748;Betaalbare woningen;Geleen/Sittard (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2749;Betaalbare woningen;Geleen/Sittard (SA);2001;11207;44;0;0;0;0;138;47;22;38;31;0;0;10971
2750;Betaalbare woningen;Heerlen (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2751;Betaalbare woningen;Heerlen (SA);2001;25019;92;49;28;0;21;602;184;38;28;219;133;50;24912
2752;Betaalbare woningen;Maastricht (SA);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2753;Betaalbare woningen;Maastricht (SA);2001;10805;0;2;0;0;2;169;163;6;0;0;0;0;11484
2754;Betaalbare woningen;Groningen (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2755;Betaalbare woningen;Groningen (SG);2001;24012;179;89;67;0;22;456;287;169;0;0;0;164;22794
2756;Betaalbare woningen;Leeuwarden (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2757;Betaalbare woningen;Leeuwarden (SG);2001;10644;80;53;0;11;42;70;25;45;0;0;0;146;9926
2758;Betaalbare woningen;Zwolle (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2759;Betaalbare woningen;Zwolle (SG);2001;11125;140;107;105;0;2;140;20;16;104;0;0;0;11851
2760;Betaalbare woningen;Enschede (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2761;Betaalbare woningen;Enschede (SG);2001;26203;228;15;0;0;15;263;113;95;15;40;0;6;28860
2762;Betaalbare woningen;Apeldoorn (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2763;Betaalbare woningen;Apeldoorn (SG);2001;18248;176;12;11;0;1;64;41;19;4;0;0;0;18885
2764;Betaalbare woningen;Arnhem (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2765;Betaalbare woningen;Arnhem (SG);2001;30521;148;92;72;0;20;95;70;19;0;6;0;5;31351
2766;Betaalbare woningen;Nijmegen (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2767;Betaalbare woningen;Nijmegen (SG);2001;28214;56;1;0;0;1;63;30;33;0;0;0;14;27613
2768;Betaalbare woningen;Amersfoort (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2769;Betaalbare woningen;Amersfoort (SG);2001;17312;231;120;120;0;0;27;12;15;0;0;0;0;18508
2770;Betaalbare woningen;Utrecht (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2771;Betaalbare woningen;Utrecht (SG);2001;44847;488;0;0;0;0;100;40;60;0;0;0;0;47078
2772;Betaalbare woningen;Amsterdam (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2773;Betaalbare woningen;Amsterdam (SG);2001;140532;1211;4513;4064;0;449;1009;225;352;432;0;0;305;151817
2774;Betaalbare woningen;Haarlem (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2775;Betaalbare woningen;Haarlem (SG);2001;33529;129;35;35;0;0;83;34;49;0;0;0;308;32420
2776;Betaalbare woningen;Leiden (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2777;Betaalbare woningen;Leiden (SG);2001;21379;141;3;0;0;3;18;15;3;0;0;0;6;21509
2778;Betaalbare woningen;'s-Gravenhage (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2779;Betaalbare woningen;'s-Gravenhage (SG);2001;71430;743;266;0;0;266;82;23;45;0;0;14;71;78830
2780;Betaalbare woningen;Rotterdam (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2781;Betaalbare woningen;Rotterdam (SG);2001;142620;913;390;208;4;178;1125;406;394;123;0;202;34;148294
2782;Betaalbare woningen;Dordrecht (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2783;Betaalbare woningen;Dordrecht (SG);2001;22418;278;0;0;0;0;104;14;90;0;0;0;127;26625
2784;Betaalbare woningen;Breda (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2785;Betaalbare woningen;Breda (SG);2001;28813;52;24;17;0;7;205;133;55;17;0;0;49;27452
2786;Betaalbare woningen;Tilburg (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2787;Betaalbare woningen;Tilburg (SG);2001;22663;135;295;0;0;295;122;88;34;0;0;0;48;23610
2788;Betaalbare woningen;'s-Hertogenbosch (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2789;Betaalbare woningen;'s-Hertogenbosch (SG);2001;16605;87;162;0;0;162;38;1;36;0;0;1;19;16801
2790;Betaalbare woningen;Eindhoven (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2791;Betaalbare woningen;Eindhoven (SG);2001;37199;285;54;0;0;54;134;29;105;0;0;0;3;38972
2792;Betaalbare woningen;Geleen/Sittard (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2793;Betaalbare woningen;Geleen/Sittard (SG);2001;12884;44;0;0;0;0;148;56;23;38;31;0;0;12603
2794;Betaalbare woningen;Heerlen (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2795;Betaalbare woningen;Heerlen (SG);2001;28322;105;49;28;0;21;639;221;38;28;219;133;50;28190
2796;Betaalbare woningen;Maastricht (SG);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2797;Betaalbare woningen;Maastricht (SG);2001;14054;59;2;0;0;2;226;181;9;0;0;36;4;14921
2798;Betaalbare woningen;Aa en Hunze;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2799;Betaalbare woningen;Aa en Hunze;2001;1287;3;0;0;0;0;0;0;0;0;0;0;0;1282
2800;Betaalbare woningen;Aalburg;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2801;Betaalbare woningen;Aalburg;2001;394;0;0;0;0;0;3;3;0;0;0;0;0;540
2802;Betaalbare woningen;Aalsmeer;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2803;Betaalbare woningen;Aalsmeer;2001;997;22;0;0;0;0;1;0;1;0;0;0;0;1660
2804;Betaalbare woningen;Aalten;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2805;Betaalbare woningen;Aalten;2001;1168;0;0;0;0;0;43;43;0;0;0;0;0;1189
