ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalWWBUitkeringen_1;Alleenstaande_2;AlleenstaandeOuder_3;EchtPaar_4;DuurKorterDanEenJaar_5;DuurVanEenJaarOfLanger_6
202;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2000 november;36220.0;20950.0;9410.0;5620.0;7890.0;28330.0
203;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2000 december;36180.0;20950.0;9380.0;5620.0;7880.0;28290.0
204;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 januari;36050.0;20960.0;9310.0;5560.0;7980.0;28060.0
205;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 februari;35780.0;20770.0;9280.0;5530.0;7890.0;27890.0
206;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 maart;35560.0;20630.0;9260.0;5450.0;7830.0;27730.0
207;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 april;35170.0;20360.0;9210.0;5390.0;7720.0;27450.0
208;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 mei;34930.0;20230.0;9180.0;5320.0;7620.0;27310.0
209;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 juni;34580.0;20020.0;9170.0;5220.0;7440.0;27150.0
210;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 juli;34470.0;19980.0;9150.0;5190.0;7490.0;26980.0
211;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 augustus;34250.0;19850.0;9130.0;5120.0;7390.0;26870.0
212;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 september;34070.0;19720.0;9110.0;5090.0;7490.0;26580.0
213;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 oktober;34090.0;19820.0;9040.0;5100.0;7590.0;26490.0
214;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 november;34120.0;19870.0;8980.0;5130.0;7790.0;26330.0
215;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 december;34250.0;19950.0;8960.0;5180.0;7950.0;26300.0
216;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 januari;34300.0;20130.0;8920.0;5110.0;8030.0;26270.0
217;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 februari;34320.0;20210.0;8880.0;5090.0;8140.0;26180.0
218;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 maart;34290.0;20230.0;8860.0;5080.0;8160.0;26130.0
219;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 april;34100.0;20060.0;8870.0;5040.0;8070.0;26030.0
220;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 mei;33910.0;19910.0;8860.0;5010.0;7950.0;25960.0
221;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 juni;33670.0;19740.0;8840.0;4970.0;7800.0;25880.0
222;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 juli;33730.0;19840.0;8780.0;4990.0;7900.0;25840.0
223;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 augustus;33640.0;19780.0;8740.0;4980.0;7810.0;25830.0
224;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 september;33670.0;19850.0;8710.0;4980.0;7970.0;25700.0
225;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 oktober;33910.0;20080.0;8680.0;5020.0;8270.0;25640.0
226;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 november;34100.0;20250.0;8690.0;5030.0;8530.0;25570.0
227;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 december;34350.0;20420.0;8740.0;5050.0;8760.0;25590.0
228;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 januari;34580.0;20690.0;8730.0;5080.0;9010.0;25560.0
229;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 februari;34780.0;20840.0;8760.0;5110.0;9170.0;25610.0
230;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 maart;34990.0;21010.0;8790.0;5100.0;9270.0;25720.0
231;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 april;34950.0;20980.0;8770.0;5110.0;9230.0;25720.0
232;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 mei;35220.0;21250.0;8830.0;5060.0;9420.0;25800.0
233;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 juni;35180.0;21210.0;8840.0;5050.0;9280.0;25900.0
234;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 juli;35450.0;21430.0;8840.0;5090.0;9530.0;25910.0
235;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 augustus;35600.0;21520.0;8870.0;5120.0;9580.0;26020.0
236;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 september;35960.0;21840.0;8900.0;5130.0;9760.0;26200.0
237;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 oktober;36290.0;22090.0;8930.0;5170.0;9990.0;26300.0
238;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 november;36590.0;22300.0;8970.0;5230.0;10220.0;26370.0
239;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 december;36970.0;22620.0;8990.0;5270.0;10500.0;26460.0
240;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 januari;37350.0;22910.0;9000.0;5330.0;10750.0;26600.0
241;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 februari;37520.0;23050.0;9020.0;5360.0;10830.0;26690.0
242;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 maart;37620.0;23080.0;9050.0;5390.0;10830.0;26800.0
243;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 april;37620.0;23050.0;9070.0;5360.0;10780.0;26840.0
244;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 mei;37540.0;22990.0;9080.0;5340.0;10660.0;26880.0
245;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 juni;37450.0;22910.0;9140.0;5330.0;10380.0;27070.0
246;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 juli;37620.0;22990.0;9160.0;5380.0;10450.0;27170.0
247;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 augustus;37590.0;23000.0;9150.0;5350.0;10270.0;27320.0
248;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 september;37820.0;23210.0;9100.0;5410.0;10420.0;27410.0
249;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 oktober;38080.0;23380.0;9160.0;5440.0;10450.0;27630.0
250;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 november;38440.0;23680.0;9180.0;5480.0;10710.0;27730.0
251;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 december;38730.0;23880.0;9190.0;5530.0;10870.0;27850.0
252;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 januari;39360.0;24540.0;9040.0;5660.0;11240.0;28120.0
253;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 februari;39630.0;24760.0;9060.0;5690.0;11250.0;28380.0
254;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 maart;39650.0;24750.0;9090.0;5670.0;11060.0;28590.0
255;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 april;39510.0;24670.0;9060.0;5650.0;10800.0;28710.0
256;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 mei;39420.0;24580.0;9080.0;5630.0;10680.0;28750.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 juni;39370.0;24460.0;9120.0;5640.0;10510.0;28860.0
258;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 juli;39360.0;24470.0;9150.0;5590.0;10510.0;28850.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 augustus;39040.0;24260.0;9050.0;5590.0;10010.0;29040.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 september;38710.0;24050.0;8960.0;5550.0;9620.0;29100.0
261;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 oktober;38560.0;23970.0;8920.0;5520.0;9530.0;29030.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 november;38640.0;23990.0;8960.0;5530.0;9570.0;29070.0
263;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 december;38610.0;23990.0;8920.0;5530.0;9470.0;29130.0
264;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 januari;38520.0;23680.0;9100.0;5620.0;9550.0;28970.0
265;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 februari;38480.0;23690.0;9080.0;5600.0;9510.0;28970.0
266;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 maart;38580.0;23830.0;9010.0;5610.0;9640.0;28950.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 april;38410.0;23720.0;8990.0;5570.0;9490.0;28920.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 mei;38130.0;23490.0;8980.0;5550.0;9280.0;28850.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 juni;37750.0;23240.0;8920.0;5470.0;9050.0;28700.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 juli;37460.0;23060.0;8890.0;5390.0;8920.0;28530.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 augustus;37130.0;22820.0;8910.0;5300.0;8560.0;28570.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 september;36540.0;22460.0;8760.0;5200.0;8120.0;28420.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 oktober;36120.0;22190.0;8640.0;5160.0;7910.0;28210.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 november;35950.0;22140.0;8560.0;5130.0;7750.0;28210.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 december;35640.0;21990.0;8450.0;5070.0;7570.0;28060.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 januari;35640.0;22020.0;8500.0;5020.0;7530.0;28110.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 februari;35590.0;21990.0;8500.0;5020.0;7610.0;27980.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 maart;35460.0;21940.0;8440.0;4980.0;7650.0;27810.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 april;35220.0;21810.0;8410.0;4900.0;7520.0;27700.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 mei;34770.0;21520.0;8340.0;4800.0;7310.0;27460.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 juni;34120.0;21110.0;8230.0;4690.0;7040.0;27080.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 juli;33760.0;20890.0;8170.0;4610.0;6920.0;26840.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 augustus;33450.0;20720.0;8090.0;4560.0;6780.0;26670.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 september;33020.0;20440.0;8020.0;4480.0;6620.0;26400.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 oktober;32760.0;20270.0;7940.0;4450.0;6630.0;26130.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 november;32640.0;20180.0;7890.0;4460.0;6790.0;25850.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 december;32430.0;20070.0;7790.0;4480.0;6880.0;25550.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 januari;32320.0;20030.0;7740.0;4460.0;7020.0;25300.0
289;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 februari;32190.0;19990.0;7660.0;4450.0;7090.0;25100.0
290;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 maart;32100.0;19970.0;7600.0;4440.0;7120.0;24980.0
291;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 april;32010.0;19980.0;7540.0;4400.0;7250.0;24760.0
292;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 mei;31910.0;19930.0;7500.0;4380.0;7340.0;24570.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 juni;31720.0;19790.0;7500.0;4330.0;7330.0;24390.0
294;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 juli;31710.0;19780.0;7510.0;4320.0;7400.0;24320.0
295;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 augustus;31360.0;19560.0;7420.0;4280.0;7120.0;24250.0
296;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 september;31110.0;19400.0;7330.0;4280.0;7020.0;24090.0
297;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 oktober;30930.0;19290.0;7290.0;4260.0;6900.0;24030.0
298;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 november;30940.0;19320.0;7290.0;4240.0;7030.0;23910.0
299;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 december;31090.0;19440.0;7310.0;4240.0;7340.0;23750.0
300;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 januari;31260.0;19630.0;7250.0;4280.0;7410.0;23860.0
301;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 februari;31770.0;19990.0;7340.0;4340.0;7900.0;23870.0
302;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 maart;32300.0;20430.0;7360.0;4410.0;8330.0;23980.0
303;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 april;32730.0;20770.0;7400.0;4460.0;8750.0;23980.0
304;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 mei;32830.0;20860.0;7420.0;4460.0;8920.0;23910.0
305;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 juni;33000.0;20990.0;7450.0;4460.0;9050.0;23950.0
306;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 juli;33440.0;21280.0;7520.0;4530.0;9440.0;23990.0
307;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 augustus;33490.0;21340.0;7500.0;4550.0;9410.0;24080.0
308;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 september;33470.0;21350.0;7460.0;4550.0;9350.0;24110.0
309;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 oktober;33590.0;21450.0;7460.0;4570.0;9370.0;24220.0
310;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 november;33660.0;21520.0;7480.0;4560.0;9210.0;24450.0
311;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 december;33780.0;21560.0;7510.0;4600.0;9150.0;24630.0
312;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 januari;33820.0;21600.0;7500.0;4610.0;9060.0;24760.0
313;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 februari;33900.0;21640.0;7520.0;4630.0;8770.0;25120.0
314;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 maart;34060.0;21730.0;7550.0;4660.0;8640.0;25420.0
315;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 april;34140.0;21790.0;7560.0;4670.0;8510.0;25630.0
316;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 mei;33980.0;21680.0;7560.0;4620.0;8220.0;25760.0
317;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 juni;33860.0;21590.0;7600.0;4550.0;7860.0;26000.0
318;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 juli;31940.0;20350.0;7090.0;4370.0;7510.0;24430.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 augustus;32030.0;20460.0;7100.0;4360.0;7430.0;24610.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 september;31920.0;20370.0;7100.0;4330.0;7240.0;24680.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 oktober;32100.0;20500.0;7150.0;4340.0;7330.0;24770.0
322;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 november;32370.0;20660.0;7230.0;4380.0;7470.0;24900.0
323;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 december;32610.0;20830.0;7260.0;4410.0;7470.0;25140.0
324;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 januari;32910.0;21030.0;7300.0;4470.0;7630.0;25280.0
325;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 februari;33210.0;21240.0;7320.0;4520.0;7710.0;25490.0
326;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 maart;33640.0;21600.0;7350.0;4580.0;7970.0;25670.0
327;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 april;33760.0;21700.0;7400.0;4550.0;7970.0;25790.0
328;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 mei;33920.0;21820.0;7430.0;4560.0;8050.0;25880.0
329;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 juni;34000.0;21880.0;7450.0;4560.0;7940.0;26050.0
330;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 juli;34110.0;21960.0;7500.0;4530.0;8040.0;26080.0
331;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 augustus;34170.0;22030.0;7510.0;4500.0;7920.0;26250.0
332;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 september;34230.0;22090.0;7510.0;4500.0;7800.0;26430.0
333;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 oktober;34370.0;22180.0;7530.0;4520.0;7770.0;26610.0
334;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 november;34550.0;22300.0;7540.0;4560.0;7730.0;26820.0
335;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 december;34920.0;22560.0;7590.0;4620.0;7850.0;27070.0
336;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 januari;75500.0;41380.0;17660.0;16390.0;19100.0;56400.0
337;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 februari;74850.0;40960.0;17590.0;16230.0;18770.0;56080.0
338;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 maart;73550.0;40050.0;17520.0;15920.0;17770.0;55780.0
339;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 april;72590.0;39330.0;17410.0;15790.0;17160.0;55420.0
340;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 mei;71820.0;38770.0;17350.0;15630.0;16720.0;55100.0
341;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 juni;70650.0;38050.0;17180.0;15370.0;15810.0;54850.0
342;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 juli;70980.0;38330.0;17230.0;15340.0;16150.0;54830.0
343;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 augustus;70430.0;38010.0;17230.0;15100.0;15630.0;54800.0
344;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 september;69930.0;37730.0;17140.0;14850.0;15680.0;54250.0
345;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 oktober;69230.0;37270.0;17040.0;14660.0;15390.0;53840.0
346;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 november;68560.0;36830.0;16910.0;14540.0;15140.0;53420.0
347;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 december;68080.0;36530.0;16870.0;14400.0;14930.0;53150.0
348;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 januari;67400.0;36090.0;16740.0;14240.0;14900.0;52500.0
349;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 februari;66790.0;35710.0;16640.0;14090.0;14710.0;52080.0
350;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 maart;66160.0;35260.0;16620.0;13940.0;14440.0;51720.0
351;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 april;65360.0;34700.0;16560.0;13750.0;14110.0;51250.0
352;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 mei;64700.0;34130.0;16530.0;13660.0;13840.0;50860.0
353;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 juni;63870.0;33540.0;16440.0;13530.0;13370.0;50500.0
354;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 juli;63610.0;33500.0;16400.0;13400.0;13550.0;50060.0
355;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 augustus;62960.0;33050.0;16350.0;13240.0;13100.0;49860.0
356;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 september;62140.0;32480.0;16280.0;13060.0;12800.0;49340.0
357;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 oktober;61440.0;31990.0;16140.0;12840.0;12610.0;48830.0
358;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 november;60790.0;31550.0;16130.0;12630.0;12390.0;48390.0
359;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 december;60500.0;31400.0;16070.0;12560.0;12310.0;48190.0
360;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 januari;59900.0;31240.0;15970.0;12430.0;12250.0;47650.0
361;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 februari;59510.0;31060.0;15880.0;12340.0;12150.0;47360.0
362;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 maart;59040.0;30810.0;15840.0;12180.0;11980.0;47060.0
363;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 april;58380.0;30440.0;15700.0;12050.0;11730.0;46650.0
364;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 mei;58160.0;30230.0;15730.0;11980.0;11760.0;46410.0
365;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 juni;57590.0;29810.0;15720.0;11860.0;11440.0;46150.0
366;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 juli;57510.0;29780.0;15690.0;11830.0;11630.0;45890.0
367;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 augustus;57190.0;29570.0;15690.0;11740.0;11480.0;45710.0
368;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 september;56610.0;29200.0;15610.0;11600.0;11360.0;45250.0
369;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 oktober;56190.0;28970.0;15530.0;11490.0;11270.0;44920.0
370;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 november;55940.0;28820.0;15490.0;11440.0;11280.0;44650.0
