ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
1646;Rauwe (onbewerkte) melk;2021;5711.0;5710.0;5711.0;5710.0;-1.7;-1.7;100.0;100.0
1647;Rauwe (onbewerkte) melk;2022;8372.0;8371.0;5730.0;5729.0;0.3;0.3;146.1;146.1
1648;Rauwe (onbewerkte) melk;2023;6975.0;6975.0;5852.0;5852.0;2.1;2.1;119.2;119.2
1649;Rauwe (onbewerkte) melk;2024;7367.0;7367.0;5739.0;5738.0;-1.9;-1.9;128.4;128.4
1650;Eieren;1995;364.0;380.0;545.0;568.0;;;66.8;66.9
1651;Eieren;1996;491.0;495.0;579.0;584.0;6.3;2.7;84.8;84.8
1652;Eieren;1997;478.0;483.0;600.0;605.0;3.5;3.7;79.7;79.9
1653;Eieren;1998;404.0;413.0;631.0;639.0;5.3;5.6;64.0;64.7
1654;Eieren;1999;331.0;342.0;621.0;632.0;-1.6;-1.2;53.3;54.2
1655;Eieren;2000;483.0;488.0;653.0;656.0;5.1;3.8;74.0;74.5
1656;Eieren;2001;451.0;455.0;653.0;655.0;0.0;-0.1;69.1;69.4
1657;Eieren;2002;445.0;447.0;642.0;644.0;-1.7;-1.7;69.2;69.4
1658;Eieren;2003;421.0;422.0;468.0;468.0;-27.1;-27.3;89.9;90.0
1659;Eieren;2004;327.0;328.0;638.0;639.0;36.3;36.3;51.2;51.3
1660;Eieren;2005;339.0;341.0;656.0;656.0;2.7;2.8;51.6;51.9
1661;Eieren;2006;446.0;448.0;672.0;673.0;2.5;2.5;66.4;66.6
1662;Eieren;2007;590.0;591.0;704.0;704.0;4.7;4.7;83.8;83.9
1663;Eieren;2008;591.0;593.0;720.0;721.0;2.3;2.3;82.1;82.2
1664;Eieren;2009;710.0;711.0;750.0;751.0;4.2;4.2;94.7;94.7
1665;Eieren;2010;631.0;631.0;781.0;782.0;4.1;4.1;80.8;80.8
1666;Eieren;2011;553.0;554.0;806.0;807.0;3.2;3.2;68.7;68.7
1667;Eieren;2012;934.0;934.0;785.0;785.0;-2.6;-2.6;118.9;118.9
1668;Eieren;2013;687.0;687.0;807.0;807.0;2.8;2.8;85.1;85.1
1669;Eieren;2014;708.0;708.0;793.0;793.0;-1.7;-1.7;89.2;89.2
1670;Eieren;2015;835.0;835.0;818.0;818.0;3.0;3.0;102.2;102.2
1671;Eieren;2016;728.0;728.0;808.0;808.0;-1.1;-1.1;90.1;90.1
1672;Eieren;2017;795.0;795.0;748.0;748.0;-7.4;-7.4;106.3;106.3
1673;Eieren;2018;792.0;792.0;776.0;776.0;3.7;3.7;102.1;102.1
1674;Eieren;2019;726.0;726.0;742.0;742.0;-4.4;-4.4;97.9;97.9
1675;Eieren;2020;693.0;693.0;715.0;715.0;-3.6;-3.6;96.9;96.9
1676;Eieren;2021;742.0;742.0;742.0;742.0;3.8;3.8;100.0;100.0
1677;Eieren;2022;966.0;966.0;726.0;726.0;-2.0;-2.0;133.0;133.0
1678;Eieren;2023;1052.0;1052.0;720.0;720.0;-0.9;-0.9;146.2;146.2
1679;Eieren;2024;997.0;997.0;741.0;741.0;3.0;3.0;134.5;134.5
1680;Andere dierlijke producten, totaal;1995;43.0;43.0;44.0;44.0;;;98.1;98.1
1681;Andere dierlijke producten, totaal;1996;36.0;36.0;34.0;34.0;-23.2;-23.2;107.2;107.2
1682;Andere dierlijke producten, totaal;1997;39.0;39.0;36.0;36.0;7.7;7.7;108.3;108.3
1683;Andere dierlijke producten, totaal;1998;38.0;38.0;38.0;38.0;5.3;5.3;98.8;98.8
1684;Andere dierlijke producten, totaal;1999;34.0;34.0;38.0;38.0;0.0;0.0;89.0;89.0
1685;Andere dierlijke producten, totaal;2000;47.0;47.0;58.0;58.0;52.5;52.5;80.9;80.9
1686;Andere dierlijke producten, totaal;2001;43.0;43.0;55.0;55.0;-4.5;-4.5;77.0;77.0
1687;Andere dierlijke producten, totaal;2002;65.0;65.0;78.0;78.0;40.4;40.4;84.2;84.2
1688;Andere dierlijke producten, totaal;2003;53.0;53.0;75.0;75.0;-3.5;-3.5;70.6;70.6
1689;Andere dierlijke producten, totaal;2004;51.0;51.0;71.0;71.0;-5.4;-5.4;71.3;71.3
1690;Andere dierlijke producten, totaal;2005;91.0;91.0;123.0;123.0;73.5;73.5;73.6;73.6
1691;Andere dierlijke producten, totaal;2006;90.0;90.0;121.0;121.0;-1.8;-1.8;74.2;74.2
1692;Andere dierlijke producten, totaal;2007;81.0;81.0;111.0;111.0;-8.3;-8.3;73.0;73.0
1693;Andere dierlijke producten, totaal;2008;108.0;108.0;143.0;143.0;29.3;29.3;75.5;75.5
1694;Andere dierlijke producten, totaal;2009;84.0;84.0;120.0;120.0;-16.2;-16.2;69.8;69.8
1695;Andere dierlijke producten, totaal;2010;84.0;84.0;116.0;116.0;-3.8;-3.8;73.0;73.0
1696;Andere dierlijke producten, totaal;2011;97.0;97.0;114.0;114.0;-1.2;-1.2;84.6;84.6
1697;Andere dierlijke producten, totaal;2012;102.0;102.0;124.0;124.0;8.3;8.3;82.4;82.4
1698;Andere dierlijke producten, totaal;2013;104.0;104.0;122.0;122.0;-1.1;-1.1;84.8;84.8
1699;Andere dierlijke producten, totaal;2014;102.0;102.0;125.0;125.0;2.3;2.3;81.8;81.8
1700;Andere dierlijke producten, totaal;2015;90.0;90.0;99.0;99.0;-21.2;-21.2;91.4;91.4
1701;Andere dierlijke producten, totaal;2016;72.0;72.0;85.0;85.0;-14.2;-14.2;85.2;85.2
1702;Andere dierlijke producten, totaal;2017;61.0;61.0;69.0;69.0;-18.5;-18.5;88.4;88.4
1703;Andere dierlijke producten, totaal;2018;56.0;56.0;63.0;63.0;-8.8;-8.8;89.2;89.2
1704;Andere dierlijke producten, totaal;2019;59.0;59.0;66.0;66.0;4.6;4.6;89.7;89.7
1705;Andere dierlijke producten, totaal;2020;49.0;49.0;55.0;55.0;-17.1;-17.1;90.4;90.4
1706;Andere dierlijke producten, totaal;2021;51.0;51.0;51.0;51.0;-6.7;-6.7;100.0;100.0
1707;Andere dierlijke producten, totaal;2022;37.0;37.0;33.0;33.0;-35.3;-35.3;112.1;112.1
1708;Andere dierlijke producten, totaal;2023;40.0;40.0;35.0;35.0;6.7;6.7;113.0;113.0
1709;Andere dierlijke producten, totaal;2024;28.0;28.0;28.0;28.0;-19.4;-19.4;99.6;99.6
1710;Ruwe wol;1995;1.0;1.0;1.0;1.0;;;278.1;278.1
1711;Ruwe wol;1996;1.0;1.0;0.0;0.0;-6.0;-6.0;301.0;301.0
1712;Ruwe wol;1997;2.0;2.0;1.0;1.0;11.2;11.2;302.2;302.2
1713;Ruwe wol;1998;1.0;1.0;0.0;0.0;-16.8;-16.8;268.0;268.0
1714;Ruwe wol;1999;1.0;1.0;0.0;0.0;-10.4;-10.4;247.8;247.8
1715;Ruwe wol;2000;2.0;2.0;1.0;1.0;141.9;141.9;193.7;193.7
1716;Ruwe wol;2001;2.0;2.0;1.0;1.0;-7.0;-7.0;183.9;183.9
1717;Ruwe wol;2002;3.0;3.0;1.0;1.0;48.4;48.4;198.4;198.4
1718;Ruwe wol;2003;2.0;2.0;1.0;1.0;3.5;3.5;165.7;165.7
1719;Ruwe wol;2004;2.0;2.0;1.0;1.0;-10.0;-10.0;164.4;164.4
1720;Ruwe wol;2005;3.0;3.0;2.0;2.0;58.3;58.3;171.9;171.9
1721;Ruwe wol;2006;3.0;3.0;1.0;1.0;-23.0;-23.0;172.0;172.0
1722;Ruwe wol;2007;2.0;2.0;1.0;1.0;-17.8;-17.8;170.7;170.7
1723;Ruwe wol;2008;2.0;2.0;1.0;1.0;-4.3;-4.3;184.0;184.0
1724;Ruwe wol;2009;2.0;2.0;1.0;1.0;3.6;3.6;167.6;167.6
1725;Ruwe wol;2010;2.0;2.0;1.0;1.0;2.3;2.3;139.0;139.0
1726;Ruwe wol;2011;3.0;3.0;2.0;2.0;57.9;57.9;159.5;159.5
1727;Ruwe wol;2012;3.0;3.0;2.0;2.0;5.0;5.0;157.8;157.8
1728;Ruwe wol;2013;3.0;3.0;2.0;2.0;-17.1;-17.1;164.7;164.7
1729;Ruwe wol;2014;2.0;2.0;1.0;1.0;-18.5;-18.5;156.3;156.3
1730;Ruwe wol;2015;2.0;2.0;1.0;1.0;-10.7;-10.7;165.8;165.8
1731;Ruwe wol;2016;2.0;2.0;1.0;1.0;16.2;16.2;156.9;156.9
1732;Ruwe wol;2017;2.0;2.0;1.0;1.0;-29.4;-29.4;157.7;157.7
1733;Ruwe wol;2018;1.0;1.0;1.0;1.0;-14.7;-14.7;149.0;149.0
1734;Ruwe wol;2019;1.0;1.0;1.0;1.0;24.8;24.8;132.1;132.1
1735;Ruwe wol;2020;1.0;1.0;1.0;1.0;-18.7;-18.7;108.7;108.7
1736;Ruwe wol;2021;1.0;1.0;1.0;1.0;1.4;1.4;100.0;100.0
1737;Ruwe wol;2022;1.0;1.0;1.0;1.0;-19.9;-19.9;156.3;156.3
1738;Ruwe wol;2023;2.0;2.0;1.0;1.0;1.5;1.5;246.4;246.4
1739;Ruwe wol;2024;;;;;;;;
1740;Andere dierlijke producten;1995;41.0;41.0;43.0;43.0;;;95.4;95.4
1741;Andere dierlijke producten;1996;34.0;34.0;33.0;33.0;-23.8;-23.8;104.2;104.2
1742;Andere dierlijke producten;1997;37.0;37.0;36.0;36.0;7.6;7.6;105.3;105.3
1743;Andere dierlijke producten;1998;36.0;36.0;38.0;38.0;6.3;6.3;96.2;96.2
1744;Andere dierlijke producten;1999;33.0;33.0;38.0;38.0;0.3;0.3;86.6;86.6
1745;Andere dierlijke producten;2000;45.0;45.0;57.0;57.0;49.8;49.8;79.2;79.2
1746;Andere dierlijke producten;2001;41.0;41.0;54.0;54.0;-4.4;-4.4;75.4;75.4
1747;Andere dierlijke producten;2002;63.0;63.0;76.0;76.0;40.1;40.1;82.6;82.6
1748;Andere dierlijke producten;2003;51.0;51.0;73.0;73.0;-3.8;-3.8;69.2;69.2
1749;Andere dierlijke producten;2004;49.0;49.0;69.0;69.0;-5.1;-5.1;70.0;70.0
1750;Andere dierlijke producten;2005;87.0;87.0;121.0;121.0;74.1;74.1;72.2;72.2
1751;Andere dierlijke producten;2006;87.0;87.0;120.0;120.0;-1.0;-1.0;72.8;72.8
1752;Andere dierlijke producten;2007;79.0;79.0;110.0;110.0;-8.0;-8.0;71.6;71.6
1753;Andere dierlijke producten;2008;106.0;106.0;143.0;143.0;30.2;30.2;74.0;74.0
1754;Andere dierlijke producten;2009;82.0;82.0;120.0;120.0;-16.6;-16.6;68.4;68.4
1755;Andere dierlijke producten;2010;83.0;83.0;115.0;115.0;-3.9;-3.9;71.9;71.9
1756;Andere dierlijke producten;2011;94.0;94.0;112.0;112.0;-2.4;-2.4;83.4;83.4
1757;Andere dierlijke producten;2012;99.0;99.0;122.0;122.0;8.4;8.4;81.2;81.2
1758;Andere dierlijke producten;2013;101.0;101.0;121.0;121.0;-0.5;-0.5;83.6;83.6
1759;Andere dierlijke producten;2014;100.0;100.0;124.0;124.0;2.9;2.9;80.6;80.6
1760;Andere dierlijke producten;2015;88.0;88.0;98.0;98.0;-21.4;-21.4;90.2;90.2
1761;Andere dierlijke producten;2016;70.0;70.0;83.0;83.0;-14.9;-14.9;84.0;84.0
1762;Andere dierlijke producten;2017;59.0;59.0;68.0;68.0;-18.2;-18.2;87.3;87.3
1763;Andere dierlijke producten;2018;55.0;55.0;62.0;62.0;-8.6;-8.6;88.2;88.2
1764;Andere dierlijke producten;2019;58.0;58.0;65.0;65.0;4.1;4.1;89.0;89.0
1765;Andere dierlijke producten;2020;48.0;48.0;54.0;54.0;-17.1;-17.1;90.0;90.0
1766;Andere dierlijke producten;2021;50.0;50.0;50.0;50.0;-6.8;-6.8;100.0;100.0
1767;Andere dierlijke producten;2022;36.0;36.0;32.0;32.0;-35.6;-35.6;111.1;111.1
1768;Andere dierlijke producten;2023;38.0;38.0;34.0;34.0;6.9;6.9;110.2;110.2
1769;Andere dierlijke producten;2024;;;;;;;;
1770;Totaal diensten;1995;1081.0;1081.0;1739.0;1739.0;;;62.2;62.2
1771;Totaal diensten;1996;1087.0;1087.0;1724.0;1724.0;-0.8;-0.8;63.0;63.0
1772;Totaal diensten;1997;1177.0;1177.0;1854.0;1854.0;7.5;7.5;63.5;63.5
1773;Totaal diensten;1998;1194.0;1194.0;1863.0;1863.0;0.5;0.5;64.1;64.1
1774;Totaal diensten;1999;1284.0;1284.0;1945.0;1945.0;4.4;4.4;66.0;66.0
1775;Totaal diensten;2000;1371.0;1371.0;2002.0;2002.0;2.9;2.9;68.5;68.5
1776;Totaal diensten;2001;1527.0;1527.0;2152.0;2152.0;7.5;7.5;71.0;71.0
1777;Totaal diensten;2002;1757.0;1757.0;2372.0;2372.0;10.2;10.2;74.1;74.1
1778;Totaal diensten;2003;1719.0;1719.0;2261.0;2261.0;-4.7;-4.7;76.1;76.1
1779;Totaal diensten;2004;1759.0;1759.0;2234.0;2234.0;-1.2;-1.2;78.7;78.7
1780;Totaal diensten;2005;1827.0;1827.0;2225.0;2225.0;-0.4;-0.4;82.1;82.1
1781;Totaal diensten;2006;2006.0;2006.0;2386.0;2386.0;7.3;7.3;84.0;84.0
1782;Totaal diensten;2007;2060.0;2060.0;2464.0;2464.0;3.3;3.3;83.6;83.6
1783;Totaal diensten;2008;2245.0;2245.0;2592.0;2592.0;5.2;5.2;86.6;86.6
1784;Totaal diensten;2009;2273.0;2273.0;2614.0;2614.0;0.9;0.9;87.0;87.0
1785;Totaal diensten;2010;2338.0;2338.0;2687.0;2687.0;2.8;2.8;87.0;87.0
1786;Totaal diensten;2011;2460.0;2460.0;2778.0;2778.0;3.4;3.4;88.6;88.6
1787;Totaal diensten;2012;2419.0;2419.0;2713.0;2713.0;-2.3;-2.3;89.2;89.2
1788;Totaal diensten;2013;2450.0;2450.0;2698.0;2698.0;-0.6;-0.6;90.8;90.8
1789;Totaal diensten;2014;2500.0;2500.0;2733.0;2733.0;1.3;1.3;91.5;91.5
1790;Totaal diensten;2015;2381.0;2381.0;2660.0;2660.0;-2.6;-2.6;89.5;89.5
1791;Totaal diensten;2016;2386.0;2386.0;2662.0;2662.0;0.1;0.1;89.7;89.7
1792;Totaal diensten;2017;2474.0;2474.0;2690.0;2690.0;1.1;1.1;92.0;92.0
1793;Totaal diensten;2018;2490.0;2490.0;2666.0;2666.0;-0.9;-0.9;93.4;93.4
1794;Totaal diensten;2019;2546.0;2546.0;2648.0;2648.0;-0.7;-0.7;96.1;96.1
1795;Totaal diensten;2020;2583.0;2583.0;2648.0;2648.0;0.0;0.0;97.5;97.5
1796;Totaal diensten;2021;2695.0;2695.0;2695.0;2695.0;1.8;1.8;100.0;100.0
1797;Totaal diensten;2022;2759.0;2759.0;2595.0;2595.0;-3.7;-3.7;106.3;106.3
1798;Totaal diensten;2023;2846.0;2846.0;2543.0;2543.0;-2.0;-2.0;111.9;111.9
1799;Totaal diensten;2024;2919.0;2919.0;2525.0;2525.0;-0.7;-0.7;115.6;115.6
1800;Landbouwdiensten;1995;961.0;961.0;1600.0;1600.0;;;60.1;60.1
1801;Landbouwdiensten;1996;984.0;984.0;1616.0;1616.0;1.0;1.0;60.9;60.9
1802;Landbouwdiensten;1997;1058.0;1058.0;1727.0;1727.0;6.9;6.9;61.2;61.2
1803;Landbouwdiensten;1998;1062.0;1062.0;1722.0;1722.0;-0.3;-0.3;61.7;61.7
1804;Landbouwdiensten;1999;1153.0;1153.0;1814.0;1814.0;5.4;5.4;63.6;63.6
1805;Landbouwdiensten;2000;1235.0;1235.0;1869.0;1869.0;3.1;3.1;66.1;66.1
1806;Landbouwdiensten;2001;1378.0;1378.0;2019.0;2019.0;8.0;8.0;68.2;68.2
1807;Landbouwdiensten;2002;1600.0;1600.0;2251.0;2251.0;11.5;11.5;71.1;71.1
1808;Landbouwdiensten;2003;1565.0;1565.0;2139.0;2139.0;-5.0;-5.0;73.2;73.2
1809;Landbouwdiensten;2004;1597.0;1597.0;2105.0;2105.0;-1.6;-1.6;75.9;75.9
1810;Landbouwdiensten;2005;1661.0;1661.0;2091.0;2091.0;-0.6;-0.6;79.4;79.4
1811;Landbouwdiensten;2006;1853.0;1853.0;2251.0;2251.0;7.6;7.6;82.3;82.3
1812;Landbouwdiensten;2007;1954.0;1954.0;2328.0;2328.0;3.4;3.4;83.9;83.9
1813;Landbouwdiensten;2008;2129.0;2129.0;2445.0;2445.0;5.0;5.0;87.1;87.1
1814;Landbouwdiensten;2009;2155.0;2155.0;2469.0;2469.0;1.0;1.0;87.3;87.3
1815;Landbouwdiensten;2010;2225.0;2225.0;2538.0;2538.0;2.8;2.8;87.7;87.7
1816;Landbouwdiensten;2011;2340.0;2340.0;2629.0;2629.0;3.6;3.6;89.0;89.0
1817;Landbouwdiensten;2012;2319.0;2319.0;2566.0;2566.0;-2.4;-2.4;90.4;90.4
1818;Landbouwdiensten;2013;2342.0;2342.0;2551.0;2551.0;-0.6;-0.6;91.8;91.8
1819;Landbouwdiensten;2014;2357.0;2357.0;2581.0;2581.0;1.2;1.2;91.3;91.3
1820;Landbouwdiensten;2015;2350.0;2350.0;2626.0;2626.0;1.7;1.7;89.5;89.5
1821;Landbouwdiensten;2016;2386.0;2386.0;2662.0;2662.0;1.4;1.4;89.7;89.7
1822;Landbouwdiensten;2017;2474.0;2474.0;2690.0;2690.0;1.1;1.1;92.0;92.0
1823;Landbouwdiensten;2018;2490.0;2490.0;2666.0;2666.0;-0.9;-0.9;93.4;93.4
1824;Landbouwdiensten;2019;2546.0;2546.0;2648.0;2648.0;-0.7;-0.7;96.1;96.1
1825;Landbouwdiensten;2020;2583.0;2583.0;2648.0;2648.0;0.0;0.0;97.5;97.5
1826;Landbouwdiensten;2021;2695.0;2695.0;2695.0;2695.0;1.8;1.8;100.0;100.0
1827;Landbouwdiensten;2022;2759.0;2759.0;2595.0;2595.0;-3.7;-3.7;106.3;106.3
1828;Landbouwdiensten;2023;2846.0;2846.0;2543.0;2543.0;-2.0;-2.0;111.9;111.9
1829;Landbouwdiensten;2024;;;;;;;;
1830;Verhuur van melkquota;1995;120.0;120.0;;;;;;
1831;Verhuur van melkquota;1996;103.0;103.0;;;;;;
1832;Verhuur van melkquota;1997;119.0;119.0;;;;;;
1833;Verhuur van melkquota;1998;132.0;132.0;;;;;;
1834;Verhuur van melkquota;1999;131.0;131.0;;;;;;
1835;Verhuur van melkquota;2000;136.0;136.0;;;;;;
1836;Verhuur van melkquota;2001;149.0;149.0;;;;;;
1837;Verhuur van melkquota;2002;157.0;157.0;;;;;;
1838;Verhuur van melkquota;2003;154.0;154.0;;;;;;
1839;Verhuur van melkquota;2004;162.0;162.0;;;;;;
1840;Verhuur van melkquota;2005;166.0;166.0;;;;;;
1841;Verhuur van melkquota;2006;153.0;153.0;;;;;;
1842;Verhuur van melkquota;2007;106.0;106.0;;;;;;
1843;Verhuur van melkquota;2008;116.0;116.0;;;;;;
1844;Verhuur van melkquota;2009;118.0;118.0;;;;;;
1845;Verhuur van melkquota;2010;113.0;113.0;;;;;;
1846;Verhuur van melkquota;2011;120.0;120.0;;;;;;
1847;Verhuur van melkquota;2012;100.0;100.0;;;;;;
1848;Verhuur van melkquota;2013;108.0;108.0;;;;;;
1849;Verhuur van melkquota;2014;143.0;143.0;;;;;;
1850;Verhuur van melkquota;2015;31.0;31.0;;;;;;
1851;Verhuur van melkquota;2016;;;;;;;;
1852;Verhuur van melkquota;2017;;;;;;;;
1853;Verhuur van melkquota;2018;;;;;;;;
1854;Verhuur van melkquota;2019;;;;;;;;
1855;Verhuur van melkquota;2020;;;;;;;;
1856;Verhuur van melkquota;2021;;;;;;;;
1857;Verhuur van melkquota;2022;;;;;;;;
1858;Verhuur van melkquota;2023;;;;;;;;
1859;Verhuur van melkquota;2024;;;;;;;;
1860;Totaal niet tot de landbouw behorende...;1995;87.0;87.0;171.0;154.0;;;51.0;56.4
1861;Totaal niet tot de landbouw behorende...;1996;108.0;107.0;206.0;185.0;20.4;20.2;52.4;57.9
1862;Totaal niet tot de landbouw behorende...;1997;130.0;128.0;237.0;212.0;14.6;14.4;54.8;60.3
1863;Totaal niet tot de landbouw behorende...;1998;148.0;145.0;263.0;234.0;11.3;10.3;56.3;62.0
1864;Totaal niet tot de landbouw behorende...;1999;182.0;175.0;329.0;287.0;25.0;22.7;55.3;60.9
1865;Totaal niet tot de landbouw behorende...;2000;222.0;213.0;382.0;332.0;16.1;15.6;58.2;64.1
1866;Totaal niet tot de landbouw behorende...;2001;261.0;250.0;442.0;385.0;15.9;15.9;58.9;64.9
1867;Totaal niet tot de landbouw behorende...;2002;289.0;278.0;470.0;410.0;6.3;6.5;61.4;67.7
1868;Totaal niet tot de landbouw behorende...;2003;301.0;286.0;481.0;415.0;2.2;1.2;62.7;69.1
1869;Totaal niet tot de landbouw behorende...;2004;335.0;315.0;538.0;457.0;12.0;10.3;62.3;68.9
1870;Totaal niet tot de landbouw behorende...;2005;400.0;382.0;652.0;533.0;21.1;16.5;61.5;71.8
1871;Totaal niet tot de landbouw behorende...;2006;595.0;542.0;885.0;711.0;35.8;33.5;67.3;76.2
1872;Totaal niet tot de landbouw behorende...;2007;826.0;732.0;1173.0;923.0;32.4;29.8;70.4;79.3
1873;Totaal niet tot de landbouw behorende...;2008;1304.0;1065.0;1613.0;1245.0;37.6;34.9;80.8;85.6
1874;Totaal niet tot de landbouw behorende...;2009;1201.0;1026.0;1513.0;1176.0;-6.2;-5.6;79.4;87.2
1875;Totaal niet tot de landbouw behorende...;2010;1381.0;1162.0;1839.0;1416.0;21.6;20.4;75.1;82.0
1876;Totaal niet tot de landbouw behorende...;2011;1412.0;1191.0;1830.0;1408.0;-0.5;-0.5;77.1;84.6
1877;Totaal niet tot de landbouw behorende...;2012;1318.0;1128.0;1712.0;1322.0;-6.4;-6.1;77.0;85.3
1878;Totaal niet tot de landbouw behorende...;2013;1316.0;1120.0;1725.0;1334.0;0.8;0.9;76.2;84.0
1879;Totaal niet tot de landbouw behorende...;2014;1259.0;1075.0;1712.0;1322.0;-0.7;-0.9;73.5;81.3
1880;Totaal niet tot de landbouw behorende...;2015;1193.0;1027.0;1724.0;1333.0;0.7;0.8;69.2;77.0
1881;Totaal niet tot de landbouw behorende...;2016;1017.0;925.0;1637.0;1275.0;-5.1;-4.4;62.1;72.6
1882;Totaal niet tot de landbouw behorende...;2017;1026.0;943.0;1694.0;1318.0;3.5;3.4;60.6;71.6
1883;Totaal niet tot de landbouw behorende...;2018;1090.0;988.0;1712.0;1331.0;1.1;1.0;63.7;74.2
1884;Totaal niet tot de landbouw behorende...;2019;1076.0;970.0;1681.0;1309.0;-1.8;-1.6;64.0;74.1
1885;Totaal niet tot de landbouw behorende...;2020;1046.0;974.0;1703.0;1325.0;1.3;1.2;61.4;73.5
1886;Totaal niet tot de landbouw behorende...;2021;1647.0;1284.0;1647.0;1284.0;-3.2;-3.0;100.0;100.0
1887;Totaal niet tot de landbouw behorende...;2022;3010.0;2640.0;1699.0;1325.0;3.2;3.2;177.1;199.2
1888;Totaal niet tot de landbouw behorende...;2023;3107.0;2942.0;1791.0;1397.0;5.4;5.4;173.4;210.5
1889;Totaal niet tot de landbouw behorende...;2024;2723.0;2550.0;1862.0;1452.0;4.0;3.9;146.2;175.6
1890;Verwerking van landbouwproducten, totaal;1995;38.0;38.0;52.0;52.0;;;71.9;71.9
1891;Verwerking van landbouwproducten, totaal;1996;41.0;41.0;58.0;58.0;10.6;10.6;71.9;71.9
1892;Verwerking van landbouwproducten, totaal;1997;40.0;40.0;58.0;58.0;0.0;0.0;70.2;70.2
1893;Verwerking van landbouwproducten, totaal;1998;49.0;49.0;68.0;68.0;17.1;17.1;73.1;73.1
1894;Verwerking van landbouwproducten, totaal;1999;48.0;48.0;65.0;65.0;-4.0;-4.0;74.6;74.6
1895;Verwerking van landbouwproducten, totaal;2000;47.0;47.0;65.0;65.0;0.0;0.0;73.1;73.1
1896;Verwerking van landbouwproducten, totaal;2001;52.0;52.0;68.0;68.0;4.2;4.2;77.5;77.5
1897;Verwerking van landbouwproducten, totaal;2002;52.0;52.0;68.0;68.0;0.0;0.0;77.5;77.5
1898;Verwerking van landbouwproducten, totaal;2003;52.0;52.0;70.0;70.0;3.8;3.8;74.7;74.7
1899;Verwerking van landbouwproducten, totaal;2004;52.0;52.0;70.0;70.0;0.0;0.0;74.7;74.7
1900;Verwerking van landbouwproducten, totaal;2005;52.0;52.0;69.0;69.0;-1.9;-1.9;76.1;76.1
1901;Verwerking van landbouwproducten, totaal;2006;60.0;60.0;78.0;78.0;13.2;13.2;77.4;77.4
1902;Verwerking van landbouwproducten, totaal;2007;63.0;63.0;77.0;77.0;-1.7;-1.7;82.6;82.6
1903;Verwerking van landbouwproducten, totaal;2008;70.0;70.0;79.0;79.0;3.1;3.1;88.9;88.9
1904;Verwerking van landbouwproducten, totaal;2009;61.0;61.0;78.0;78.0;-1.4;-1.4;78.7;78.7
1905;Verwerking van landbouwproducten, totaal;2010;67.0;67.0;84.0;84.0;8.1;8.1;79.9;79.9
1906;Verwerking van landbouwproducten, totaal;2011;77.0;77.0;85.0;85.0;1.5;1.5;90.3;90.3
1907;Verwerking van landbouwproducten, totaal;2012;80.0;80.0;84.0;84.0;-1.3;-1.3;95.0;95.0
1908;Verwerking van landbouwproducten, totaal;2013;88.0;88.0;88.0;88.0;4.9;4.9;99.5;99.5
1909;Verwerking van landbouwproducten, totaal;2014;91.0;91.0;90.0;90.0;2.2;2.2;100.6;100.6
1910;Verwerking van landbouwproducten, totaal;2015;88.0;88.0;96.0;96.0;6.5;6.5;91.4;91.4
1911;Verwerking van landbouwproducten, totaal;2016;94.0;94.0;103.0;103.0;6.8;6.8;91.4;91.4
1912;Verwerking van landbouwproducten, totaal;2017;102.0;102.0;103.0;103.0;0.0;0.0;99.1;99.1
1913;Verwerking van landbouwproducten, totaal;2018;103.0;103.0;103.0;103.0;0.0;0.0;100.1;100.1
1914;Verwerking van landbouwproducten, totaal;2019;97.0;97.0;104.0;104.0;1.0;1.0;93.4;93.4
1915;Verwerking van landbouwproducten, totaal;2020;102.0;102.0;107.0;107.0;3.1;3.1;95.2;95.2
1916;Verwerking van landbouwproducten, totaal;2021;105.0;105.0;105.0;105.0;-2.0;-2.0;100.0;100.0
1917;Verwerking van landbouwproducten, totaal;2022;122.0;122.0;105.0;105.0;0.0;0.0;116.2;116.2
1918;Verwerking van landbouwproducten, totaal;2023;131.0;131.0;104.0;104.0;-0.8;-0.8;125.8;125.8
1919;Verwerking van landbouwproducten, totaal;2024;133.0;133.0;102.0;102.0;-1.9;-1.9;129.9;129.9
1920;Dierlijke producten, bewerkt (totaal);1995;38.0;38.0;52.0;52.0;;;71.9;71.9
1921;Dierlijke producten, bewerkt (totaal);1996;41.0;41.0;58.0;58.0;10.6;10.6;71.9;71.9
1922;Dierlijke producten, bewerkt (totaal);1997;40.0;40.0;58.0;58.0;0.0;0.0;70.2;70.2
1923;Dierlijke producten, bewerkt (totaal);1998;49.0;49.0;68.0;68.0;17.1;17.1;73.1;73.1
1924;Dierlijke producten, bewerkt (totaal);1999;48.0;48.0;65.0;65.0;-4.0;-4.0;74.6;74.6
1925;Dierlijke producten, bewerkt (totaal);2000;47.0;47.0;65.0;65.0;0.0;0.0;73.1;73.1
1926;Dierlijke producten, bewerkt (totaal);2001;52.0;52.0;68.0;68.0;4.2;4.2;77.5;77.5
1927;Dierlijke producten, bewerkt (totaal);2002;52.0;52.0;68.0;68.0;0.0;0.0;77.5;77.5
