ID;KenmerkenVanHuishoudens;Vermogensklassen;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
5110;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2022;101.5;3.4;33.2;32.4
5111;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 20 000 tot 50 000 euro;2023;108.0;3.6;33.2;32.5
5112;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2006;104.4;7.5;72.0;70.5
5113;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2007;105.5;7.6;71.6;70.0
5114;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2008;102.3;7.3;71.4;69.7
5115;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2009;87.7;6.3;71.3;69.5
5116;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2010;69.2;4.9;71.2;69.4
5117;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2011;65.9;4.7;71.2;69.3
5118;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2012;56.1;4.0;71.1;69.2
5119;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2013;45.5;3.2;71.0;69.1
5120;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2014;49.2;3.5;71.1;69.3
5121;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2015;59.2;4.2;71.0;69.2
5122;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2016;70.5;5.0;71.0;69.1
5123;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2017;91.1;6.5;71.1;69.1
5124;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2018;116.9;8.3;71.3;69.5
5125;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2019;142.4;10.2;71.9;70.4
5126;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2020;150.2;10.9;72.7;71.7
5127;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2021;148.8;11.0;73.7;73.0
5128;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2022;111.5;8.3;74.9;74.9
5129;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 50 000 tot 100 000 euro;2023;110.1;8.2;74.4;74.2
5130;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2006;82.7;11.6;140.3;135.8
5131;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2007;79.3;11.1;140.4;136.0
5132;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2008;77.1;10.9;140.9;136.7
5133;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2009;66.0;9.3;141.3;137.2
5134;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2010;53.2;7.5;141.2;137.2
5135;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2011;54.0;7.7;142.4;138.9
5136;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2012;42.7;6.0;141.6;137.6
5137;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2013;34.2;4.8;140.6;136.5
5138;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2014;37.4;5.3;141.1;137.2
5139;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2015;44.5;6.3;140.5;136.1
5140;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2016;50.4;7.1;140.2;135.8
5141;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2017;63.0;8.8;140.1;135.5
5142;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2018;82.1;11.5;140.1;135.6
5143;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2019;107.4;15.1;140.2;135.6
5144;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2020;129.9;18.3;140.7;136.3
5145;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2021;160.3;22.7;141.8;137.9
5146;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2022;189.2;27.7;146.4;144.8
5147;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 100 000 tot 200 000 euro;2023;176.1;25.8;146.4;144.7
5148;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2006;42.0;12.2;290.0;268.1
5149;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2007;41.6;12.0;289.4;267.2
5150;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2008;41.2;11.9;288.4;266.2
5151;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2009;35.7;10.3;288.9;266.3
5152;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2010;28.9;8.4;290.1;267.3
5153;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2011;31.6;9.1;288.1;265.5
5154;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2012;23.2;6.7;291.2;268.3
5155;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2013;17.7;5.2;292.0;270.5
5156;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2014;19.0;5.5;291.0;269.1
5157;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2015;22.9;6.7;290.7;267.4
5158;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2016;25.9;7.5;290.6;268.4
5159;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2017;32.3;9.4;290.8;268.6
5160;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2018;43.7;12.7;291.1;269.3
5161;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2019;56.4;16.4;291.2;269.7
5162;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2020;71.7;21.0;292.1;271.2
5163;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2021;97.2;28.5;292.9;272.0
5164;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2022;165.5;49.1;296.9;277.3
5165;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 200 000 tot 500 000 euro;2023;160.7;48.0;298.6;279.4
5166;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2006;6.9;4.6;671.5;638.1
5167;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2007;6.4;4.3;670.4;636.7
5168;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2008;6.4;4.3;671.2;638.0
5169;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2009;5.8;3.9;677.8;643.0
5170;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2010;5.0;3.4;677.3;644.0
5171;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2011;5.1;3.5;674.9;642.8
5172;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2012;4.3;2.9;677.1;645.6
5173;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2013;3.8;2.6;677.7;644.6
5174;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2014;3.8;2.6;682.4;652.3
5175;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2015;4.3;2.9;682.3;651.4
5176;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2016;4.7;3.2;680.3;649.0
5177;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2017;5.8;3.9;675.3;642.2
5178;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2018;7.5;5.1;676.0;644.3
5179;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2019;9.1;6.1;673.0;638.2
5180;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2020;11.2;7.5;670.0;632.8
5181;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2021;14.8;9.9;665.0;629.3
5182;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2022;25.5;16.8;658.9;622.7
5183;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 500 000 tot 1 miljoen euro;2023;26.4;17.4;659.4;624.1
5184;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2006;3.3;9.2;2779.5;1549.9
5185;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2007;2.9;7.6;2642.8;1530.7
5186;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2008;2.8;7.3;2547.0;1504.8
5187;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2009;2.7;7.3;2663.9;1529.3
5188;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2010;2.7;7.2;2615.1;1515.1
5189;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2011;2.6;7.3;2763.8;1558.6
5190;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2012;2.5;7.0;2768.8;1602.2
5191;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2013;2.6;7.8;3026.5;1659.0
5192;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2014;2.5;7.7;3123.7;1694.7
5193;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2015;2.8;8.8;3153.4;1656.7
5194;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2016;3.0;9.3;3128.6;1614.5
5195;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2017;3.4;10.1;2963.1;1625.3
5196;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2018;4.1;12.8;3085.1;1622.0
5197;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2019;4.8;14.3;2986.6;1619.8
5198;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2020;5.7;16.4;2876.2;1627.3
5199;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2021;6.6;18.4;2786.4;1590.5
5200;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2022;9.4;26.5;2819.8;1556.3
5201;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1 miljoen euro of meer;2023;9.9;28.1;2838.6;1571.8
5202;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2006;185.2;-6.8;-36.7;-16.0
5203;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2007;176.2;-6.4;-36.3;-13.9
5204;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2008;185.6;-6.5;-35.1;-11.1
5205;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2009;209.6;-8.1;-38.4;-15.4
5206;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2010;279.8;-10.5;-37.5;-21.4
5207;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2011;291.6;-13.6;-46.6;-30.6
5208;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2012;283.1;-15.6;-55.1;-38.4
5209;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2013;262.6;-18.2;-69.2;-53.0
5210;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2014;243.0;-16.4;-67.4;-51.3
5211;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2015;233.7;-14.2;-60.8;-45.4
5212;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2016;226.2;-12.9;-57.0;-39.7
5213;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2017;225.2;-11.4;-50.7;-32.1
5214;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2018;231.5;-11.1;-48.0;-27.6
5215;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2019;248.2;-11.4;-45.9;-25.9
5216;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2020;265.6;-11.3;-42.4;-24.3
5217;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2021;278.0;-11.3;-40.5;-22.0
5218;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2022;289.4;-11.7;-40.3;-20.6
5219;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 1e 10%-groep;2023;303.0;-13.2;-43.5;-22.1
5220;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2006;201.6;0.0;0.2;0.0
5221;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2007;196.2;0.0;0.2;0.0
5222;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2008;187.7;0.1;0.3;0.0
5223;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2009;190.8;0.0;0.2;0.0
5224;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2010;162.7;0.0;0.1;0.0
5225;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2011;202.7;-1.0;-4.9;-4.3
5226;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2012;227.6;-2.1;-9.2;-8.6
5227;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2013;248.8;-4.4;-17.6;-17.1
5228;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2014;244.4;-4.2;-17.0;-16.4
5229;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2015;235.1;-3.0;-12.8;-12.0
5230;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2016;219.9;-2.1;-9.4;-8.7
5231;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2017;198.4;-1.1;-5.4;-4.7
5232;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2018;187.9;-0.5;-2.9;-2.1
5233;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2019;178.3;-0.3;-1.6;-0.8
5234;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2020;172.6;-0.1;-0.9;-0.2
5235;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2021;157.5;0.0;0.0;0.1
5236;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2022;151.4;0.1;0.4;0.3
5237;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 2e 10%-groep;2023;163.5;0.1;0.4;0.3
5238;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2006;151.6;0.4;2.4;2.2
5239;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2007;148.4;0.4;2.6;2.4
5240;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2008;148.2;0.5;3.1;2.9
5241;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2009;150.9;0.4;2.6;2.4
5242;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2010;151.4;0.3;1.9;1.7
5243;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2011;129.7;0.1;0.7;0.6
5244;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2012;142.3;0.0;0.1;0.0
5245;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2013;160.2;-0.2;-1.3;-0.8
5246;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2014;163.9;-0.3;-1.7;-1.2
5247;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2015;159.7;-0.1;-0.7;-0.3
5248;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2016;151.0;0.0;-0.1;0.0
5249;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2017;141.4;0.1;0.7;0.6
5250;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2018;134.7;0.2;1.5;1.3
5251;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2019;133.2;0.3;2.3;2.0
5252;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2020;134.7;0.4;3.1;2.7
5253;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2021;137.3;0.7;4.9;4.5
5254;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2022;137.3;0.8;6.0;5.4
5255;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 3e 10%-groep;2023;140.8;0.8;5.8;5.2
5256;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2006;141.6;1.2;8.8;8.4
5257;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2007;144.5;1.4;9.8;9.4
5258;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2008;148.3;1.6;11.0;10.6
5259;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2009;146.6;1.4;9.5;9.0
5260;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2010;143.0;1.0;7.3;6.9
5261;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2011;127.1;0.7;5.9;5.5
5262;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2012;123.0;0.5;3.9;3.5
5263;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2013;116.7;0.2;1.6;1.4
5264;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2014;117.8;0.2;1.6;1.4
5265;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2015;126.0;0.3;2.8;2.5
5266;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2016;135.5;0.5;3.6;3.3
5267;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2017;143.2;0.8;5.8;5.4
5268;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2018;142.4;1.2;8.5;8.1
5269;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2019;141.0;1.7;11.8;11.3
5270;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2020;143.2;2.1;14.8;14.1
5271;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2021;147.3;3.1;20.8;20.0
5272;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2022;146.4;4.1;28.1;26.5
5273;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 4e 10%-groep;2023;150.5;3.9;25.9;24.6
5274;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2006;126.9;2.9;22.7;22.8
5275;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2007;146.3;3.9;26.4;25.1
5276;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2008;148.9;4.3;29.2;27.9
5277;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2009;138.3;3.6;25.9;24.5
5278;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2010;123.2;2.6;21.1;20.5
5279;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2011;115.7;2.3;20.1;19.6
5280;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2012;113.9;1.8;15.5;14.8
5281;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2013;111.2;1.0;9.1;8.5
5282;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2014;118.7;1.1;9.2;8.5
5283;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2015;124.4;1.5;12.3;11.7
5284;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2016;132.0;1.9;14.3;13.8
5285;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2017;148.8;2.9;19.2;18.6
5286;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2018;159.1;4.1;26.0;25.3
5287;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2019;164.2;5.7;35.0;34.3
5288;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2020;167.7;7.3;43.6;42.6
5289;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2021;175.3;10.5;60.0;59.1
5290;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2022;186.7;17.2;92.2;92.0
5291;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 5e 10%-groep;2023;187.5;16.5;87.8;87.1
5292;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2006;145.5;8.2;56.1;54.0
5293;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2007;134.8;8.5;63.3;61.2
5294;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2008;127.2;8.8;69.5;66.9
5295;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2009;115.9;7.4;63.4;60.9
5296;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2010;101.9;5.4;53.4;51.0
5297;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2011;96.5;5.0;51.5;49.2
5298;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2012;91.9;3.9;42.2;40.5
5299;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2013;90.6;2.8;30.5;28.3
5300;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2014;96.7;3.0;30.6;28.5
5301;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2015;102.1;3.6;35.1;33.4
5302;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2016;116.5;4.6;39.2;37.4
5303;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2017;130.0;6.2;48.0;46.2
5304;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2018;140.5;8.4;60.1;58.3
5305;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2019;145.4;11.0;75.9;74.1
5306;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2020;143.7;13.2;91.6;90.0
5307;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2021;139.1;16.5;118.7;116.9
5308;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2022;137.6;23.9;173.4;171.7
5309;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 6e 10%-groep;2023;134.1;23.2;173.0;171.1
5310;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2006;76.5;8.9;116.1;113.8
5311;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2007;68.1;8.6;125.8;123.4
5312;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2008;60.6;8.3;136.9;134.5
5313;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2009;56.7;7.3;129.3;126.9
5314;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2010;52.8;6.1;115.0;112.4
5315;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2011;53.6;6.0;111.5;109.2
5316;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2012;51.4;4.9;96.0;93.3
5317;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2013;51.9;4.0;76.7;73.9
5318;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2014;55.9;4.3;77.1;74.4
5319;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2015;61.9;5.2;83.7;81.0
5320;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2016;67.4;6.1;89.9;87.2
5321;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2017;73.7;7.5;102.2;99.4
5322;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2018;79.6;9.4;118.6;115.8
5323;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2019;83.8;11.6;138.8;136.1
5324;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2020;84.3;13.4;158.8;156.2
5325;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2021;81.9;15.7;192.2;189.5
5326;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2022;81.6;21.2;259.2;256.6
5327;Hoofdkostwinner: 25 tot 35 jaar;Vermogen: 7e 10%-groep;2023;78.8;20.6;261.7;259.1
