ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
872;Vlasakkers;Amersfoort                              ;Buurt     ;BU03073402;3;;
873;Zon en Schild;Amersfoort                              ;Buurt     ;BU03073403;2;48.0;116.0
874;Amstelveen;Amstelveen                              ;Gemeente  ;GM0362    ;.;5438.0;17973.0
875;Randwijck;Amstelveen                              ;Wijk      ;WK036201  ;1;300.0;1064.0
876;Randwijck West;Amstelveen                              ;Buurt     ;BU03620101;1;147.0;474.0
877;Randwijck Oost;Amstelveen                              ;Buurt     ;BU03620102;1;153.0;590.0
878;Patrimonium;Amstelveen                              ;Wijk      ;WK036202  ;1;338.0;997.0
879;Oranjebuurt;Amstelveen                              ;Buurt     ;BU03620201;1;56.0;190.0
880;Patrimonium;Amstelveen                              ;Buurt     ;BU03620202;1;282.0;807.0
881;Elsrijk;Amstelveen                              ;Wijk      ;WK036203  ;1;549.0;1897.0
882;Elsrijk West;Amstelveen                              ;Buurt     ;BU03620301;1;212.0;663.0
883;Kruiskerkbuurt;Amstelveen                              ;Buurt     ;BU03620302;1;135.0;445.0
884;Vredeveldbuurt;Amstelveen                              ;Buurt     ;BU03620303;1;64.0;297.0
885;Elsrijk Oost;Amstelveen                              ;Buurt     ;BU03620304;1;138.0;492.0
886;Stadshart;Amstelveen                              ;Wijk      ;WK036204  ;1;27.0;121.0
887;Stadshart;Amstelveen                              ;Buurt     ;BU03620401;1;27.0;121.0
888;Uilenstede, Kronenburg;Amstelveen                              ;Wijk      ;WK036205  ;1;;
889;Uilenstede;Amstelveen                              ;Buurt     ;BU03620501;1;;
890;Kronenburg;Amstelveen                              ;Buurt     ;BU03620502;1;0.0;0.0
891;Bankras, Kostverloren;Amstelveen                              ;Wijk      ;WK036206  ;1;758.0;2152.0
892;Heldenbuurt;Amstelveen                              ;Buurt     ;BU03620601;1;163.0;491.0
893;Zeestratenbuurt;Amstelveen                              ;Buurt     ;BU03620602;1;165.0;511.0
894;Boekenbuurt;Amstelveen                              ;Buurt     ;BU03620603;1;203.0;549.0
895;Operabuurt;Amstelveen                              ;Buurt     ;BU03620604;1;227.0;601.0
896;Buitengebied Noord;Amstelveen                              ;Wijk      ;WK036207  ;1;59.0;288.0
897;Middelpolder;Amstelveen                              ;Buurt     ;BU03620701;1;28.0;164.0
898;Buurt over Ouderkerk;Amstelveen                              ;Buurt     ;BU03620702;1;31.0;124.0
899;Keizer Karelpark;Amstelveen                              ;Wijk      ;WK036208  ;1;803.0;2508.0
900;Oude Dorp;Amstelveen                              ;Buurt     ;BU03620801;1;22.0;90.0
901;Kastanjebuurt;Amstelveen                              ;Buurt     ;BU03620802;1;183.0;555.0
902;Van der Leekbuurt;Amstelveen                              ;Buurt     ;BU03620803;1;106.0;350.0
903;Populierenbuurt;Amstelveen                              ;Buurt     ;BU03620804;1;230.0;719.0
904;Augustinuspark;Amstelveen                              ;Buurt     ;BU03620805;1;170.0;374.0
905;Startbaanbuurt;Amstelveen                              ;Buurt     ;BU03620806;1;92.0;420.0
906;Groenelaan;Amstelveen                              ;Wijk      ;WK036209  ;1;323.0;907.0
907;Langerhuize;Amstelveen                              ;Buurt     ;BU03620901;1;;
908;Alpen Rondwegbuurt;Amstelveen                              ;Buurt     ;BU03620902;1;;
909;In de Wolkenbuurt;Amstelveen                              ;Buurt     ;BU03620903;1;43.0;158.0
910;Watercirkelbuurt;Amstelveen                              ;Buurt     ;BU03620904;1;138.0;240.0
911;Kringloopbuurt;Amstelveen                              ;Buurt     ;BU03620905;1;104.0;374.0
912;Waardhuizen, Middenhoven;Amstelveen                              ;Wijk      ;WK036210  ;1;920.0;2919.0
913;Beroepenbuurt;Amstelveen                              ;Buurt     ;BU03621001;1;176.0;536.0
914;Hemellichamenbuurt;Amstelveen                              ;Buurt     ;BU03621002;1;106.0;290.0
915;Punterbuurt;Amstelveen                              ;Buurt     ;BU03621003;1;150.0;450.0
916;Molenbuurt;Amstelveen                              ;Buurt     ;BU03621004;1;183.0;631.0
917;Galjoenbuurt;Amstelveen                              ;Buurt     ;BU03621005;1;305.0;1011.0
918;Bovenkerk - Westwijk Noord;Amstelveen                              ;Wijk      ;WK036211  ;1;618.0;2197.0
919;Bovenkerk;Amstelveen                              ;Buurt     ;BU03621101;1;166.0;586.0
920;Buitenplaatsenbuurt;Amstelveen                              ;Buurt     ;BU03621102;1;43.0;147.0
921;Betsy Perkbuurt;Amstelveen                              ;Buurt     ;BU03621103;1;88.0;298.0
922;Legmeer;Amstelveen                              ;Buurt     ;BU03621104;1;0.0;0.0
923;Landschappenbuurt;Amstelveen                              ;Buurt     ;BU03621105;1;112.0;411.0
924;Theaterbuurt;Amstelveen                              ;Buurt     ;BU03621106;1;209.0;755.0
925;Westwijk Zuid;Amstelveen                              ;Wijk      ;WK036212  ;1;562.0;2161.0
926;Kastelenbuurt;Amstelveen                              ;Buurt     ;BU03621201;1;253.0;1034.0
927;Schrijversbuurt;Amstelveen                              ;Buurt     ;BU03621202;1;120.0;392.0
928;Kruidenbuurt;Amstelveen                              ;Buurt     ;BU03621203;1;185.0;703.0
929;De Scheg;Amstelveen                              ;Buurt     ;BU03621204;1;4.0;32.0
930;Buitengebied Zuid;Amstelveen                              ;Wijk      ;WK036213  ;1;178.0;753.0
931;Nes aan de Amstel;Amstelveen                              ;Buurt     ;BU03621301;1;154.0;594.0
932;Legmeerpolder;Amstelveen                              ;Buurt     ;BU03621302;1;24.0;159.0
933;Amsterdamse Bos;Amstelveen                              ;Wijk      ;WK036214  ;1;;
934;Amsterdamse Bos Noord;Amstelveen                              ;Buurt     ;BU03621401;1;;
935;Amsterdamse Bos Zuid;Amstelveen                              ;Buurt     ;BU03621402;1;0.0;0.0
936;Amsterdam;Amsterdam                               ;Gemeente  ;GM0363    ;.;22716.0;64769.0
937;Burgwallen-Oude Zijde;Amsterdam                               ;Wijk      ;WK036300  ;1;9.0;19.0
938;Kop Zeedijk;Amsterdam                               ;Buurt     ;BU03630000;1;0.0;0.0
939;Oude Kerk e.o.;Amsterdam                               ;Buurt     ;BU03630001;1;;
940;Burgwallen Oost;Amsterdam                               ;Buurt     ;BU03630002;1;5.0;12.0
941;Nes e.o.;Amsterdam                               ;Buurt     ;BU03630003;1;0.0;0.0
942;BG-terrein e.o.;Amsterdam                               ;Buurt     ;BU03630004;1;;
943;Burgwallen-Nieuwe Zijde;Amsterdam                               ;Wijk      ;WK036301  ;1;6.0;42.0
944;Stationsplein e.o.;Amsterdam                               ;Buurt     ;BU03630100;1;0.0;0.0
945;Hemelrijk;Amsterdam                               ;Buurt     ;BU03630101;1;;
946;Nieuwendijk Noord;Amsterdam                               ;Buurt     ;BU03630102;1;;
947;Spuistraat Noord;Amsterdam                               ;Buurt     ;BU03630103;1;;
948;Nieuwe Kerk e.o.;Amsterdam                               ;Buurt     ;BU03630104;1;;
949;Spuistraat Zuid;Amsterdam                               ;Buurt     ;BU03630105;1;0.0;0.0
950;Begijnhofbuurt;Amsterdam                               ;Buurt     ;BU03630106;1;0.0;0.0
951;Kalverdriehoek;Amsterdam                               ;Buurt     ;BU03630107;1;0.0;0.0
952;Grachtengordel-West;Amsterdam                               ;Wijk      ;WK036302  ;1;25.0;89.0
953;Langestraat e.o.;Amsterdam                               ;Buurt     ;BU03630200;1;10.0;23.0
954;Leliegracht e.o.;Amsterdam                               ;Buurt     ;BU03630201;1;;
955;Felix Meritisbuurt;Amsterdam                               ;Buurt     ;BU03630202;1;10.0;39.0
956;Leidsegracht Noord;Amsterdam                               ;Buurt     ;BU03630203;1;;
957;Grachtengordel-Zuid;Amsterdam                               ;Wijk      ;WK036303  ;1;24.0;74.0
958;Spiegelbuurt;Amsterdam                               ;Buurt     ;BU03630300;1;;
959;Gouden Bocht;Amsterdam                               ;Buurt     ;BU03630301;1;0.0;0.0
960;Van Loonbuurt;Amsterdam                               ;Buurt     ;BU03630302;1;5.0;6.0
961;Amstelveldbuurt;Amsterdam                               ;Buurt     ;BU03630303;1;11.0;49.0
962;Rembrandtpleinbuurt;Amsterdam                               ;Buurt     ;BU03630304;1;;
963;Reguliersbuurt;Amsterdam                               ;Buurt     ;BU03630305;1;0.0;0.0
964;Leidsegracht Zuid;Amsterdam                               ;Buurt     ;BU03630306;1;4.0;11.0
965;Nieuwmarkt/Lastage;Amsterdam                               ;Wijk      ;WK036304  ;1;42.0;160.0
966;Oosterdokseiland;Amsterdam                               ;Buurt     ;BU03630400;1;0.0;0.0
967;Scheepvaarthuisbuurt;Amsterdam                               ;Buurt     ;BU03630401;1;3.0;11.0
968;Rapenburg;Amsterdam                               ;Buurt     ;BU03630402;1;;
969;Lastage;Amsterdam                               ;Buurt     ;BU03630403;1;18.0;71.0
970;Nieuwmarkt;Amsterdam                               ;Buurt     ;BU03630404;1;8.0;18.0
971;Uilenburg;Amsterdam                               ;Buurt     ;BU03630405;1;;
972;Valkenburg;Amsterdam                               ;Buurt     ;BU03630406;1;;
973;Zuiderkerkbuurt;Amsterdam                               ;Buurt     ;BU03630407;1;5.0;19.0
974;Waterloopleinbuurt;Amsterdam                               ;Buurt     ;BU03630408;1;;
975;Haarlemmerbuurt;Amsterdam                               ;Wijk      ;WK036305  ;1;56.0;342.0
976;Westerdokseiland;Amsterdam                               ;Buurt     ;BU03630500;1;12.0;162.0
977;Haarlemmerbuurt Oost;Amsterdam                               ;Buurt     ;BU03630501;1;4.0;8.0
978;Haarlemmerbuurt West;Amsterdam                               ;Buurt     ;BU03630502;1;25.0;48.0
979;Westelijke eilanden;Amsterdam                               ;Buurt     ;BU03630503;1;15.0;124.0
980;Planciusbuurt Noord;Amsterdam                               ;Buurt     ;BU03630505;1;0.0;0.0
981;Planciusbuurt Zuid;Amsterdam                               ;Buurt     ;BU03630506;1;0.0;0.0
982;Jordaan;Amsterdam                               ;Wijk      ;WK036306  ;1;158.0;270.0
983;Driehoekbuurt;Amsterdam                               ;Buurt     ;BU03630600;1;13.0;40.0
984;Bloemgrachtbuurt;Amsterdam                               ;Buurt     ;BU03630602;1;24.0;66.0
985;Marnixbuurt Noord;Amsterdam                               ;Buurt     ;BU03630603;1;3.0;8.0
986;Zaagpoortbuurt;Amsterdam                               ;Buurt     ;BU03630604;1;0.0;0.0
987;Marnixbuurt Midden;Amsterdam                               ;Buurt     ;BU03630605;1;0.0;0.0
988;Elandsgrachtbuurt;Amsterdam                               ;Buurt     ;BU03630606;1;96.0;107.0
989;Passeerdersgrachtbuurt;Amsterdam                               ;Buurt     ;BU03630607;1;;
990;Groenmarktkadebuurt;Amsterdam                               ;Buurt     ;BU03630608;1;;
991;Marnixbuurt Zuid;Amsterdam                               ;Buurt     ;BU03630609;1;;
992;Anjeliersbuurt Noord;Amsterdam                               ;Buurt     ;BU03630610;1;6.0;15.0
993;Anjeliersbuurt Zuid;Amsterdam                               ;Buurt     ;BU03630611;1;13.0;28.0
994;De Weteringschans;Amsterdam                               ;Wijk      ;WK036307  ;1;52.0;314.0
995;Leidsebuurt Noordwest;Amsterdam                               ;Buurt     ;BU03630700;1;0.0;0.0
996;Leidsebuurt Zuidwest;Amsterdam                               ;Buurt     ;BU03630701;1;;
997;Leidsebuurt Noordoost;Amsterdam                               ;Buurt     ;BU03630702;1;;
998;Leidsebuurt Zuidoost;Amsterdam                               ;Buurt     ;BU03630703;1;;
999;Weteringbuurt;Amsterdam                               ;Buurt     ;BU03630704;1;15.0;86.0
1000;Den Texbuurt;Amsterdam                               ;Buurt     ;BU03630705;1;10.0;29.0
1001;Utrechtsebuurt Zuid;Amsterdam                               ;Buurt     ;BU03630706;1;10.0;134.0
1002;Frederikspleinbuurt;Amsterdam                               ;Buurt     ;BU03630707;1;13.0;51.0
1003;Weesperbuurt/Plantage;Amsterdam                               ;Wijk      ;WK036308  ;1;59.0;196.0
1004;Weesperbuurt;Amsterdam                               ;Buurt     ;BU03630800;1;22.0;62.0
1005;Sarphatistrook;Amsterdam                               ;Buurt     ;BU03630801;1;15.0;65.0
1006;de Plantage;Amsterdam                               ;Buurt     ;BU03630803;1;16.0;55.0
1007;Alexanderplein e.o.;Amsterdam                               ;Buurt     ;BU03630804;1;6.0;14.0
1008;Oostelijke Eilanden/Kadijken;Amsterdam                               ;Wijk      ;WK036309  ;1;124.0;580.0
1009;Marine-Etablissement;Amsterdam                               ;Buurt     ;BU03630900;1;5.0;11.0
1010;Kattenburg;Amsterdam                               ;Buurt     ;BU03630901;1;;
1011;Wittenburg;Amsterdam                               ;Buurt     ;BU03630902;1;3.0;21.0
1012;Oostenburg;Amsterdam                               ;Buurt     ;BU03630903;1;42.0;77.0
1013;Czaar Peterbuurt;Amsterdam                               ;Buurt     ;BU03630904;1;14.0;77.0
1014;Het Funen;Amsterdam                               ;Buurt     ;BU03630905;1;43.0;250.0
1015;Kazernebuurt;Amsterdam                               ;Buurt     ;BU03630907;1;;
1016;Kadijken;Amsterdam                               ;Buurt     ;BU03630908;1;14.0;134.0
1017;Westelijk Havengebied;Amsterdam                               ;Wijk      ;WK036310  ;1;3.0;5.0
1018;Coenhaven/Mercuriushaven;Amsterdam                               ;Buurt     ;BU03631000;1;;
1019;Alfa-driehoek;Amsterdam                               ;Buurt     ;BU03631001;1;0.0;0.0
1020;Petroleumhaven;Amsterdam                               ;Buurt     ;BU03631002;1;0.0;0.0
1021;Westhaven Noord;Amsterdam                               ;Buurt     ;BU03631003;1;;
1022;Vervoerscentrum;Amsterdam                               ;Buurt     ;BU03631004;1;0.0;0.0
1023;Amerikahaven;Amsterdam                               ;Buurt     ;BU03631005;1;;
1024;Afrikahaven;Amsterdam                               ;Buurt     ;BU03631006;1;0.0;0.0
1025;Westhaven Zuid;Amsterdam                               ;Buurt     ;BU03631007;1;0.0;0.0
1026;Bedrijventerrein Sloterdijk;Amsterdam                               ;Wijk      ;WK036311  ;1;162.0;319.0
1027;Sloterdijk II;Amsterdam                               ;Buurt     ;BU03631100;1;0.0;0.0
1028;Sloterdijk III Oost;Amsterdam                               ;Buurt     ;BU03631102;1;0.0;0.0
1029;Sloterdijk III West;Amsterdam                               ;Buurt     ;BU03631103;1;0.0;0.0
1030;De Heining;Amsterdam                               ;Buurt     ;BU03631104;1;0.0;0.0
1031;Teleport;Amsterdam                               ;Buurt     ;BU03631105;1;162.0;319.0
1032;Bretten Oost;Amsterdam                               ;Buurt     ;BU03631107;1;0.0;0.0
1033;Bretten West;Amsterdam                               ;Buurt     ;BU03631109;1;0.0;0.0
1034;Houthavens;Amsterdam                               ;Wijk      ;WK036312  ;1;859.0;2451.0
1035;Houthavens West;Amsterdam                               ;Buurt     ;BU03631200;1;;
1036;Houthavens Oost;Amsterdam                               ;Buurt     ;BU03631201;1;;
1037;Spaarndammer- en Zeeheldenbuurt;Amsterdam                               ;Wijk      ;WK036313  ;1;56.0;369.0
