ID;SITC;Landengroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3;JaarmutatieInvoerwaarde_4;JaarmutatieUitvoerwaarde_5;Invoerwaarde_6;Uitvoerwaarde_7;Handelsbalans_8;JaarmutatieInvoerwaarde_9;JaarmutatieUitvoerwaarde_10
9561;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007 december;10.0;46.0;36.0;;;9.0;45.0;35.0;;
9562;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2007;93.0;456.0;363.0;;;86.0;448.0;362.0;;
9563;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 januari;18.0;52.0;34.0;;;;;;;
9564;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 februari;13.0;42.0;29.0;;;;;;;
9565;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 maart;10.0;59.0;49.0;;;;;;;
9566;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 april;14.0;55.0;40.0;;;;;;;
9567;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 mei;16.0;67.0;51.0;;;;;;;
9568;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 juni;14.0;68.0;54.0;;;;;;;
9569;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 juli;15.0;94.0;79.0;;;;;;;
9570;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 augustus;15.0;56.0;41.0;;;;;;;
9571;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 september;12.0;57.0;45.0;;;;;;;
9572;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 oktober;13.0;75.0;62.0;;;;;;;
9573;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 november;9.0;67.0;58.0;;;;;;;
9574;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008 december;5.0;49.0;44.0;;;;;;;
9575;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2008;153.0;740.0;586.0;;;;;;;
9576;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 januari;7.0;45.0;38.0;;;;;;;
9577;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 februari;9.0;43.0;34.0;;;;;;;
9578;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 maart;11.0;45.0;34.0;;;;;;;
9579;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 april;7.0;53.0;46.0;;;;;;;
9580;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 mei;13.0;51.0;39.0;;;;;;;
9581;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 juni;7.0;59.0;52.0;;;;;;;
9582;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 juli;29.0;58.0;30.0;;;;;;;
9583;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 augustus;15.0;50.0;35.0;;;;;;;
9584;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 september;12.0;53.0;41.0;;;;;;;
9585;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 oktober;19.0;46.0;27.0;;;;;;;
9586;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 november;12.0;46.0;34.0;;;;;;;
9587;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009 december;18.0;50.0;32.0;;;;;;;
9588;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2009;160.0;600.0;440.0;;;;;;;
9589;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 januari;5.0;35.0;30.0;-29.3;-23.3;;;;;
9590;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 februari;13.0;30.0;18.0;32.5;-30.0;;;;;
9591;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 maart;9.0;39.0;30.0;-15.5;-12.5;;;;;
9592;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 april;7.0;43.0;37.0;-7.2;-17.8;;;;;
9593;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 mei;12.0;39.0;28.0;-8.5;-23.3;;;;;
9594;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 juni;12.0;37.0;24.0;70.8;-37.6;;;;;
9595;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 juli;7.0;41.0;34.0;-76.2;-30.6;;;;;
9596;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 augustus;13.0;45.0;32.0;-12.1;-9.4;;;;;
9597;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 september;7.0;37.0;29.0;-40.9;-30.5;;;;;
9598;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 oktober;8.0;44.0;36.0;-61.2;-5.6;;;;;
9599;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 november;9.0;45.0;36.0;-21.6;-1.8;;;;;
9600;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010 december;8.0;40.0;32.0;-53.5;-19.4;;;;;
9601;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2010;110.0;476.0;366.0;-31.3;-20.7;;;;;
9602;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 januari;9.0;46.0;37.0;;;;;;;
9603;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 februari;7.0;46.0;39.0;;;;;;;
9604;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 maart;10.0;47.0;37.0;;;;;;;
9605;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 april;9.0;49.0;40.0;;;;;;;
9606;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 mei;11.0;62.0;51.0;;;;;;;
9607;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 juni;17.0;57.0;40.0;;;;;;;
9608;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 juli;14.0;59.0;45.0;;;;;;;
9609;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 augustus;17.0;60.0;43.0;;;;;;;
9610;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 september;10.0;54.0;44.0;;;;;;;
9611;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 oktober;14.0;50.0;35.0;;;;;;;
9612;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 november;19.0;56.0;37.0;;;;;;;
9613;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011 december;18.0;51.0;33.0;;;;;;;
9614;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2011;157.0;638.0;481.0;;;;;;;
9615;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 januari;21.0;56.0;35.0;130.7;21.3;;;;;
9616;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 februari;15.0;52.0;37.0;104.0;12.4;;;;;
9617;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 maart;16.0;55.0;40.0;49.0;16.6;;;;;
9618;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 april;14.0;38.0;24.0;53.6;-22.1;;;;;
9619;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 mei;14.0;60.0;45.0;30.9;-4.3;;;;;
9620;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 juni;16.0;57.0;41.0;-8.9;-0.3;;;;;
9621;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 juli;14.0;44.0;30.0;0.4;-25.7;;;;;
9622;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 augustus;26.0;51.0;25.0;57.9;-14.4;;;;;
9623;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 september;42.0;43.0;1.0;322.9;-19.7;;;;;
9624;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 oktober;35.0;68.0;33.0;144.8;38.1;;;;;
9625;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 november;31.0;54.0;23.0;56.9;-4.5;;;;;
9626;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012 december;24.0;42.0;19.0;29.3;-17.4;;;;;
9627;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2012;267.0;621.0;353.0;70.3;-2.7;;;;;
9628;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 januari;47.0;67.0;20.0;119.9;19.0;;;;;
9629;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 februari;26.0;36.0;11.0;72.4;-30.7;;;;;
9630;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 maart;41.0;49.0;8.0;163.4;-10.9;;;;;
9631;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 april;25.0;51.0;26.0;82.1;33.8;;;;;
9632;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 mei;33.0;53.0;20.0;137.0;-10.4;;;;;
9633;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 juni;38.0;52.0;13.0;142.7;-9.5;;;;;
9634;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 juli;21.0;59.0;37.0;;;;;;;
9635;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 augustus;31.0;45.0;15.0;;;;;;;
9636;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 september;24.0;59.0;35.0;;;;;;;
9637;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 oktober;45.0;71.0;26.0;;;;;;;
9638;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 november;45.0;68.0;23.0;;;;;;;
9639;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013 december;33.0;36.0;3.0;;;;;;;
9640;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2013;410.0;647.0;237.0;;;;;;;
9641;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 januari;47.0;54.0;6.0;;;;;;;
9642;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 februari;30.0;31.0;1.0;;;;;;;
9643;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 maart;35.0;43.0;8.0;;;;;;;
9644;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 april;24.0;47.0;24.0;;;;;;;
9645;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 mei;16.0;34.0;18.0;;;;;;;
9646;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 juni;23.0;34.0;11.0;;;;;;;
9647;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 juli;17.0;41.0;25.0;;;;;;;
9648;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 augustus;18.0;37.0;19.0;;;;;;;
9649;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 september;25.0;49.0;24.0;;;;;;;
9650;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 oktober;23.0;40.0;17.0;;;;;;;
9651;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 november;28.0;41.0;12.0;;;;;;;
9652;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014 december;27.0;41.0;14.0;;;;;;;
9653;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2014;315.0;493.0;178.0;;;;;;;
9654;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 januari;41.0;37.0;-5.0;;;;;;;
9655;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 februari;29.0;38.0;9.0;;;;;;;
9656;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 maart;21.0;42.0;20.0;;;;;;;
9657;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 april;27.0;41.0;14.0;;;;;;;
9658;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 mei;23.0;38.0;15.0;;;;;;;
9659;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 juni;19.0;46.0;27.0;;;;;;;
9660;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 juli;18.0;37.0;19.0;;;;;;;
9661;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 augustus;15.0;43.0;28.0;;;;;;;
9662;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 september;26.0;44.0;19.0;;;;;;;
9663;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 oktober;27.0;41.0;14.0;;;;;;;
9664;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 november;22.0;44.0;22.0;;;;;;;
9665;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015 december;28.0;34.0;5.0;;;;;;;
9666;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2015;296.0;484.0;188.0;;;;;;;
9667;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 januari;19.0;44.0;24.0;-53.5;19.3;;;;;
9668;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 februari;21.0;45.0;24.0;-28.4;19.4;;;;;
9669;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 maart;18.0;45.0;27.0;-16.3;8.1;;;;;
9670;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 april;28.0;45.0;17.0;3.9;10.4;;;;;
9671;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 mei;16.0;48.0;33.0;-31.0;26.6;;;;;
9672;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 juni;20.0;55.0;35.0;3.8;19.3;;;;;
9673;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 juli;17.0;49.0;32.0;-7.0;32.7;;;;;
9674;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 augustus;19.0;50.0;31.0;29.8;16.6;;;;;
9675;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 september;19.0;65.0;46.0;-24.4;46.3;;;;;
9676;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 oktober;23.0;65.0;42.0;-16.0;58.8;;;;;
9677;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 november;25.0;53.0;28.0;13.3;19.0;;;;;
9678;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016 december;23.0;44.0;21.0;-21.0;30.3;;;;;
9679;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2016;246.0;607.0;361.0;-16.8;25.5;;;;;
9680;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 januari;32.0;65.0;33.0;67.9;48.9;;;;;
9681;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 februari;24.0;56.0;32.0;15.1;24.1;;;;;
9682;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 maart;26.0;67.0;41.0;46.0;49.1;;;;;
9683;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 april;24.0;58.0;34.0;-14.9;29.6;;;;;
9684;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 mei;40.0;66.0;25.0;156.2;35.5;;;;;
9685;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 juni;27.0;75.0;49.0;35.8;36.8;;;;;
9686;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 juli;23.0;62.0;39.0;36.1;27.4;;;;;
9687;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 augustus;31.0;60.0;29.0;65.9;20.5;;;;;
9688;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 september;27.0;64.0;37.0;40.0;-1.8;;;;;
9689;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 oktober;26.0;70.0;44.0;17.2;8.3;;;;;
9690;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 november;26.0;74.0;48.0;5.9;40.2;;;;;
9691;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017 december;29.0;58.0;29.0;28.4;31.9;;;;;
9692;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2017;336.0;775.0;439.0;36.5;27.7;;;;;
9693;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 januari;26.0;68.0;42.0;-18.2;5.2;;;;;
9694;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 februari;22.0;63.0;41.0;-7.4;12.8;;;;;
9695;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 maart;27.0;52.0;25.0;3.7;-22.7;;;;;
9696;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 april;24.0;61.0;37.0;1.9;5.6;;;;;
9697;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 mei;29.0;75.0;45.0;-27.2;14.0;;;;;
9698;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 juni;28.0;57.0;29.0;3.6;-24.8;;;;;
9699;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 juli;27.0;64.0;37.0;16.9;2.7;;;;;
9700;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 augustus;38.0;57.0;18.0;21.6;-5.6;;;;;
9701;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 september;37.0;55.0;18.0;36.5;-14.0;;;;;
9702;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 oktober;27.0;58.0;31.0;0.8;-17.4;;;;;
9703;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 november;36.0;65.0;29.0;36.6;-12.3;;;;;
9704;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018 december;22.0;71.0;48.0;-22.3;22.1;;;;;
9705;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2018;344.0;745.0;401.0;2.3;-3.9;;;;;
9706;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 januari;21.0;69.0;48.0;-20.7;1.3;;;;;
9707;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 februari;25.0;55.0;30.0;13.0;-13.5;;;;;
9708;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 maart;32.0;62.0;30.0;19.3;19.5;;;;;
9709;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 april;27.0;81.0;55.0;9.0;32.6;;;;;
9710;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 mei;18.0;70.0;52.0;-39.6;-6.7;;;;;
9711;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 juni;22.0;67.0;45.0;-19.3;19.1;;;;;
9712;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 juli;26.0;71.0;45.0;-3.1;11.8;;;;;
9713;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 augustus;20.0;55.0;35.0;-47.2;-2.9;;;;;
9714;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 september;35.0;66.0;31.0;-4.9;21.1;;;;;
9715;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 oktober;26.0;58.0;32.0;-1.7;0.7;;;;;
9716;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 november;18.0;55.0;37.0;-50.1;-15.3;;;;;
9717;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019 december;21.0;65.0;44.0;-7.0;-7.7;;;;;
9718;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2019;291.0;776.0;485.0;-15.3;4.1;;;;;
9719;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 januari;31.0;63.0;32.0;49.1;-9.0;;;;;
9720;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 februari;13.0;36.0;23.0;;;;;;;
9721;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 maart;18.0;44.0;26.0;;;;;;;
9722;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 april;9.0;28.0;18.0;;;;;;;
9723;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 mei;14.0;31.0;17.0;;;;;;;
9724;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 juni;19.0;26.0;7.0;;;;;;;
9725;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 juli;10.0;25.0;15.0;;;;;;;
9726;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 augustus;15.0;25.0;10.0;;;;;;;
9727;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 september;16.0;29.0;13.0;;;;;;;
9728;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 oktober;10.0;33.0;23.0;;;;;;;
9729;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 november;17.0;26.0;10.0;;;;;;;
9730;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020 december;19.0;26.0;7.0;;;;;;;
9731;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2020;190.0;391.0;200.0;;;;;;;
9732;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 januari;19.0;27.0;7.0;;;;;;;
9733;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 februari;18.0;37.0;19.0;39.6;3.3;;;;;
9734;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 maart;30.0;42.0;12.0;65.7;-4.3;;;;;
9735;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 april;23.0;65.0;43.0;148.2;136.9;;;;;
9736;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 mei;22.0;33.0;11.0;58.3;7.2;;;;;
9737;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 juni;26.0;50.0;24.0;36.1;95.6;;;;;
9738;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 juli;29.0;42.0;13.0;187.1;65.6;;;;;
9739;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 augustus;47.0;43.0;-4.0;218.8;72.9;;;;;
9740;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 september;27.0;63.0;36.0;71.1;117.2;;;;;
9741;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 oktober;16.0;45.0;29.0;61.5;37.2;;;;;
9742;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 november;28.0;57.0;28.0;71.5;117.4;;;;;
9743;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021 december;29.0;52.0;23.0;52.4;99.4;;;;;
9744;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2021;315.0;555.0;241.0;;;;;;;
9745;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 januari;19.0;54.0;34.0;;;;;;;
9746;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 februari ;25.0;58.0;32.0;;;;;;;
9747;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 maart;25.0;62.0;37.0;;;;;;;
9748;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 april;40.0;71.0;31.0;;;;;;;
9749;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 mei;57.0;87.0;30.0;;;;;;;
9750;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 juni;72.0;80.0;8.0;;;;;;;
9751;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 juli;42.0;84.0;42.0;;;;;;;
9752;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 augustus;43.0;82.0;39.0;;;;;;;
9753;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 september;58.0;67.0;10.0;;;;;;;
9754;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 oktober;56.0;79.0;22.0;;;;;;;
9755;4 Dierlijke en plantaardige oliën en ...;Niet-Eurozone binnen EU;2022 januari-oktober;438.0;724.0;286.0;;;;;;;
9756;5 Chemische producten;Totaal landen;2002 januari;;;;;;1960.0;3132.0;1173.0;-6.4;-0.7
9757;5 Chemische producten;Totaal landen;2002 februari;;;;;;1932.0;2981.0;1049.0;1.4;0.8
9758;5 Chemische producten;Totaal landen;2002 maart;;;;;;2006.0;3203.0;1197.0;-8.9;-6.0
9759;5 Chemische producten;Totaal landen;2002 april;;;;;;2137.0;3267.0;1130.0;7.0;13.9
9760;5 Chemische producten;Totaal landen;2002 mei;;;;;;2228.0;3349.0;1121.0;3.7;4.1
9761;5 Chemische producten;Totaal landen;2002 juni;;;;;;2119.0;3334.0;1216.0;-6.3;1.3
9762;5 Chemische producten;Totaal landen;2002 juli;;;;;;2184.0;3337.0;1152.0;6.5;8.4
9763;5 Chemische producten;Totaal landen;2002 augustus;;;;;;1960.0;2976.0;1016.0;-4.4;1.3
9764;5 Chemische producten;Totaal landen;2002 september;;;;;;2072.0;3402.0;1329.0;5.3;14.6
9765;5 Chemische producten;Totaal landen;2002 oktober;;;;;;2335.0;3368.0;1033.0;7.7;2.3
9766;5 Chemische producten;Totaal landen;2002 november;;;;;;2093.0;3169.0;1076.0;-0.7;3.3
9767;5 Chemische producten;Totaal landen;2002 december;;;;;;1993.0;2813.0;820.0;8.7;5.3
9768;5 Chemische producten;Totaal landen;2002;;;;;;25018.0;38332.0;13313.0;0.9;3.8
9769;5 Chemische producten;Totaal landen;2003 januari;;;;;;2086.0;3486.0;1400.0;6.5;11.3
