ID;Geslacht;Gebieden;TotaleBevolking_1;Oppervlakte_2;Bevolkingsdichtheid_3;Pagina_4;BewoondeHuizenSchepenEnz_5;Pagina_6;BewoondeHuizen_7;OnbewoondeWoonhuizen_8;WoonhuizenInAanbouw_9;OverigeOnbewoondeGebouwen_10;PermanentAanwezig_11;TijdelijkAanwezig_12;PermanentAanwezig_13;TijdelijkAanwezig_14;Pagina_15;Huishoudens_16;Totaal_17;Hoofden_18;Kinderen_19;PersonenInDienstbetrekking_20;OverigeLeden_21;AfzonderlijkLevendePersonen_22;AantalGestichtenEnInstellingen_23;Totaal_24;MetGezinnen_25;GestichtsbevolkingInDezeGezinnen_26;AfzonderlijkLevende_27;GestichtsbevolkingOnderDezePersonen_28;Gestichtsbevolking_29;TijdelijkAanwezigen_30;k_09Jaar_31;k_1019Jaar_32;k_2029Jaar_33;k_3039Jaar_34;k_4049Jaar_35;k_5059Jaar_36;k_6069Jaar_37;k_7079Jaar_38;k_80JaarEnOuder_39;OnbekendeLeeftijd_40;Pagina_41;DeHuidigeWoongemeente_42;EenAndereGemeenteBinnenDeProvincie_43;EenAndereProvincieBinnenHetRijk_44;EenDerNederlandscheKolonien_45;InHetBuitenland_46;OpZee_47;GeboortegemeenteOnbekend_48;Pagina_49;Nederland_50;TotaalAantalVreemdelingen_51;Duitschland_52;AngloDuitsch_53;Belgie_54;GrootBritannieEnIerland_55;Frankrijk_56;OostenrijkHongarije_57;Italie_58;EenAnderLand_59;OnbekendeNationaliteit_60;GeenNationaliteit_61;NederduitschHervormden_62;WaalschHervormden_63;Remonstranten_64;ChristelijkGereformeerdenAfgesch_65;Doopsgezinden_66;EvangelischLutherschen_67;HersteldLutherschen_68;BehoorendeTotDeGereformeerdeKerken_69;RoomschKatholieken_70;OudRoomschen_71;NederlandscheIsraelieten_72;PortugeescheIsraelieten_73;Totaal_74;EngelsePresbyterianen_75;AnglicaanscheEpiscopalen_76;SchotscheGemeente_77;DuitschEvangelischen_78;Apostolischen_79;Evangelischen_80;VrijeEvangelischen_81;VrijeProtestanten_82;Darbisten_83;Baptisten_84;Methodisten_85;HernhuttersEvangOfMoravBroederg_86;Unitarissen_87;Grieken_88;Mormonen_89;Mahomedanen_90;LedenDerVrijeGemeente_91;VrijeGereformeerdenOnderHetKruis_92;OudGereformeerdenOnderHetKruis_93;OudGereformeerden_94;ChristelijkEvangelischen_95;LedenDerVrijeZendingGemeente_96;VrijeEvangelischeZendingGemeente_97;GereformeerdenOnderHetKruis_98;Calvinisten_99;GereformeerdeGemeente_100;LegerDesHeils_101;EngelschHervormden_102;ZwitscherschProtestanten_103;NedHervZendingGemeente_104;EgliseNationaleSuisse_105;ReligionProtestante_106;VrijeGereformeerden_107;Puriteinen_108;ZevendeDagAdventisten_109;Congregationalisten_110;Sabbathisten_111;ChristelijkAfgescheidenen_112;AfgescheidenIsraelieten_113;Boeddhisten_114;HersteldApostolischen_115;Wesleyaanen_116;ZevendeDagBaptisten_117;OudProtestanten_118;EgliseIndependante_119;VrijeGereformeerdeGemeente_120;VrijeHervormden_121;Wederdoopers_122;DortschGereformeerden_123;Dissidenten_124;GeloofsverInDeVolheidVanChristus_125;EngelschKatholieken_126;IerscheKerk_127;Adventisten_128;EgliseLibreSuisse_129;NonReformisten_130;ChristelijkOrthodoxen_131;EgliseEvangeliqueDeBruxelles_132;Zwinglianen_133;IerschProtestanten_134;WurtembergscheKerk_135;NieuweJeruzalemscheKerk_136;ChristianismePrimitif_137;RussischOrthodoxen_138;EpiscopaleZionskapel_139;NoorscheStaatsreligion_140;PlymouthBrothers_141;ApostolischeZendingGemeente_142;GeloofsverVanDeGoddelijkeGenezing_143;Quakers_144;HersteldApostolischeZendingGemeente_145;Waldenzen_146;Protestantenbond_147;CongregationalChurch_148;VrijeEngelscheGemeente_149;VereenigdDoopsgezinden_150;Theosophen_151;EgliseLibre_152;VereenigdLuthers_153;EgliseReformeeSuisse_154;Pagina_155;GeenKerkelijkeGezindte_156;KerkelijkeGezindteOnbekend_157;Gemeentecode_158;ProvincieWaarinDeGemeenteIsGelegen_159;Provinciecode_160;Grootteklasse_161
1725;Mannen;Hertogenbosch ('s);14322;;;NB  2;;NB102;;;;;;;;;NB 46;;13101;5075;6906;195;925;225;;1184;97;0;3;0;1084;843;3473;2772;2368;1915;1531;1092;746;355;70;0;NB288;8831;2440;2742;35;274;0;0;NB114;14144;178;100;0;61;0;4;1;2;10;0;0;1121;23;21;22;13;42;13;191;12590;3;232;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;49;1;;           ·;0;0
1726;Mannen;Herwen en Aerdt;1946;;;GE  2;;GE 70;;;;;;;;;GE 36;;1888;641;1021;51;175;58;;0;0;0;0;0;0;281;414;367;365;284;194;153;97;59;13;0;GE278;1158;383;150;0;255;0;0;GE 80;1795;151;150;0;0;0;0;0;0;0;1;0;294;0;0;0;2;2;1;10;1630;0;5;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;1;0;;           ·;0;0
1727;Mannen;Herwijnen;962;;;GE  2;;GE 70;;;;;;;;;GE 36;;950;316;559;5;70;12;;0;0;0;0;0;0;21;222;182;158;115;108;69;52;49;7;0;GE278;841;78;42;0;1;0;0;GE 80;962;0;0;0;0;0;0;0;0;0;0;0;749;0;0;1;1;2;0;196;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;4;0;;           ·;0;0
1728;Mannen;Heteren;1683;;;GE  2;;GE 70;;;;;;;;;GE 37;;1669;533;939;56;141;14;;0;0;0;0;0;0;37;396;295;288;217;177;133;105;59;13;0;GE280;1176;435;67;0;5;0;0;GE 80;1683;0;0;0;0;0;0;0;0;0;0;0;769;0;0;1;0;0;1;88;823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
1729;Mannen;Heukelum;839;;;ZH  2;;ZH 96;;;;;;;;;ZH 35;;828;284;481;4;59;11;;0;0;0;0;0;0;26;195;167;138;101;73;66;54;35;10;0;ZH294;614;81;140;2;2;0;0;ZH108;837;2;0;0;0;0;0;0;0;2;0;0;766;0;0;1;0;0;0;65;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;2;0;;           ·;0;0
1730;Mannen;Heumen;823;;;GE  2;;GE 70;;;;;;;;;GE 37;;818;263;472;19;64;5;;0;0;0;0;0;0;13;199;144;143;104;67;65;70;23;8;0;GE280;632;115;70;0;6;0;0;GE 80;815;8;6;0;2;0;0;0;0;0;0;0;21;0;1;0;0;1;0;2;798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1731;Mannen;Heusden;888;;;NB  2;;NB102;;;;;;;;;NB 47;;855;342;456;9;48;14;;25;0;0;0;0;25;42;203;170;113;108;100;77;70;38;9;0;NB288;503;259;119;0;7;0;0;NB114;881;7;4;0;3;0;0;0;0;0;0;0;305;0;1;0;0;5;0;20;543;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB346;3;0;;           ·;0;0
1732;Mannen;Hillegersberg;3160;;;ZH  2;;ZH 96;;;;;;;;;ZH 36;;3108;1158;1664;43;243;52;;0;0;0;0;0;0;66;898;569;638;391;251;188;143;70;12;0;ZH294;1292;1571;270;1;26;0;0;ZH108;3146;14;7;0;5;1;0;0;0;0;0;1;2335;2;11;37;2;26;13;239;456;2;10;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;25;0;;           ·;0;0
1733;Mannen;Hillegom;2757;;;ZH  2;;ZH 96;;;;;;;;;ZH 37;;2725;950;1580;51;144;25;;8;1;0;0;0;7;46;806;581;488;347;210;167;108;45;5;0;ZH294;1676;470;595;2;14;0;0;ZH108;2745;12;11;0;0;1;0;0;0;0;0;0;929;0;2;20;21;11;2;263;1443;0;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH364;60;0;;           ·;0;0
1734;Mannen;Hilvarenbeek;1292;;;NB  3;;NB104;;;;;;;;;NB 47;;1277;440;647;66;124;12;;7;4;0;0;0;3;19;317;228;191;163;137;120;75;48;13;0;NB290;977;258;28;1;28;0;0;NB116;1292;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;1250;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1735;Mannen;Hilversum;9164;;;NH  2;;NH 78;;;;;;;;;NH 33;;8992;3331;4908;168;585;110;;75;8;0;5;0;62;310;2584;1863;1492;1166;867;596;387;184;25;0;NH240;5011;1564;2466;46;76;1;0;NH 88;9120;44;33;0;3;1;0;2;0;4;0;1;4187;40;37;115;126;135;31;429;3195;272;272;3;52;0;1;0;0;0;17;11;0;0;0;0;1;0;0;1;0;13;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH290;269;1;;           ·;0;0
1736;Mannen;Hindeloopen;539;;;FR  2;;FR 58;;;;;;;;;FR 23;;526;196;291;7;32;13;;0;0;0;0;0;0;18;128;104;89;58;46;47;47;16;4;0;FR236;423;106;10;0;0;0;0;FR 64;539;0;0;0;0;0;0;0;0;0;0;0;389;0;0;0;55;0;0;68;21;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;5;0;;           ·;0;0
1737;Mannen;Hoedekenskerke;572;;;ZE  2;;ZE 50;;;;;;;;;ZE 19;;571;190;332;15;34;1;;0;0;0;0;0;0;21;149;109;92;80;48;36;35;20;3;0;ZE138;390;171;10;0;1;0;0;ZE 58;572;0;0;0;0;0;0;0;0;0;0;0;191;0;0;2;0;0;0;65;282;0;0;0;21;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE178;11;0;;           ·;0;0
1738;Mannen;Hoek;1096;;;ZE  2;;ZE 50;;;;;;;;;ZE 20;;1093;422;562;47;62;3;;0;0;0;0;0;0;21;261;212;212;132;101;83;71;20;4;0;ZE138;848;230;6;1;11;0;0;ZE 58;1085;11;0;0;11;0;0;0;0;0;0;0;842;0;0;1;0;1;0;195;34;0;0;0;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE178;7;0;;           ·;0;0
1739;Mannen;Hoenkoop;237;;;UT  2;;UT 34;;;;;;;;;UT 11;;234;79;118;18;19;3;;0;0;0;0;0;0;10;66;34;36;25;30;23;15;7;1;0;UT116;125;55;57;0;0;0;0;UT 42;237;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;30;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
1740;Mannen;Hoensbroek;643;;;LI  3;;LI 68;;;;;;;;;LI 24;;638;193;344;31;70;5;;0;0;0;0;0;0;5;145;118;112;76;63;62;39;23;5;0;LI192;472;141;4;0;26;0;0;LI 78;636;7;5;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1741;Mannen;Hoevelaken;518;;;GE  2;;GE 70;;;;;;;;;GE 37;;512;161;293;21;37;6;;0;0;0;0;0;0;11;148;109;78;54;43;38;28;18;2;0;GE280;350;109;58;0;1;0;0;GE 80;517;1;1;0;0;0;0;0;0;0;0;0;468;0;0;7;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1742;Mannen;Hoeven;1353;;;NB  3;;NB104;;;;;;;;;NB 48;;1295;416;718;54;107;3;;63;8;0;0;0;55;20;328;231;267;165;125;99;91;41;6;0;NB290;992;336;19;1;5;0;0;NB116;1352;1;0;0;1;0;0;0;0;0;0;0;13;0;0;0;0;1;0;0;1339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1743;Mannen;Hof van Delft;1850;;;ZH  2;;ZH 96;;;;;;;;;ZH 38;;1813;677;956;78;102;37;;0;0;0;0;0;0;49;534;339;371;218;155;106;82;38;7;0;ZH296;636;980;200;17;17;0;0;ZH108;1841;9;5;0;0;0;0;0;0;3;0;1;707;5;24;2;7;23;2;170;839;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;64;0;;           ·;0;0
1744;Mannen;Holten;1495;;;OV  2;;OV 40;;;;;;;;;OV 18;;1484;479;660;113;232;11;;0;0;0;0;0;0;57;371;286;204;185;170;110;112;52;5;0;OV192;1218;190;86;0;1;0;0;OV 46;1494;1;1;0;0;0;0;0;0;0;0;0;1270;0;0;0;0;0;0;169;43;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1745;Mannen;Hontenisse;2481;;;ZE  2;;ZE 52;;;;;;;;;ZE 21;;2459;833;1362;121;143;19;;6;3;0;0;0;3;56;550;506;424;280;239;199;175;91;17;0;ZE140;1915;468;40;0;58;0;0;ZE 60;2424;57;5;0;50;0;2;0;0;0;0;0;155;0;0;0;0;0;0;4;2322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1746;Mannen;Hoofdplaat;704;;;ZE  2;;ZE 52;;;;;;;;;ZE 22;;695;237;400;35;23;9;;0;0;0;0;0;0;18;169;164;123;65;53;60;37;26;7;0;ZE140;538;134;6;0;26;0;0;ZE 60;683;21;0;0;21;0;0;0;0;0;0;0;170;0;0;5;0;0;0;0;523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;6;0;;           ·;0;0
1747;Mannen;Hoogblokland;390;;;ZH  2;;ZH 96;;;;;;;;;ZH 38;;384;129;210;10;35;6;;0;0;0;0;0;0;12;96;71;67;46;42;25;31;8;4;0;ZH296;259;122;8;0;1;0;0;ZH108;390;0;0;0;0;0;0;0;0;0;0;0;378;0;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1748;Mannen;Hooge- en Lage-Mierde;681;;;NB  3;;NB104;;;;;;;;;NB 49;;675;203;367;19;86;6;;0;0;0;0;0;0;13;133;139;118;85;59;68;52;20;7;0;NB290;571;92;2;0;16;0;0;NB116;665;16;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1749;Mannen;Hooge- en Lage-Zwaluwe;2179;;;NB  3;;NB104;;;;;;;;;NB 49;;2154;760;1216;25;153;25;;7;3;0;4;0;0;51;501;392;359;275;222;202;144;67;17;0;NB292;1762;335;75;0;7;0;0;NB116;2177;2;0;0;2;0;0;0;0;0;0;0;983;0;0;0;0;0;0;36;1158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;2;0;;           ·;0;0
1750;Mannen;Hoogeloon c.a.;775;;;NB  3;;NB104;;;;;;;;;NB 48;;771;234;421;27;89;4;;0;0;0;0;0;0;9;165;168;124;96;67;74;55;22;4;0;NB290;247;520;6;0;2;0;0;NB116;773;2;0;0;2;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1751;Mannen;Hoogeveen;6078;;;DR  2;;DR 30;;;;;;;;;DR 14;;5988;2199;3229;92;468;54;;42;3;0;0;0;39;150;1554;1192;989;721;608;457;347;174;36;0;DR 94;4687;688;685;0;18;0;0;DR 34;6067;11;9;0;1;0;0;0;0;1;0;0;3440;0;112;5;12;2;0;2099;13;0;208;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR108;186;0;;           ·;0;0
1752;Mannen;Hoogezand;4927;;;GR  2;;GR 50;;;;;;;;;GR 18;;4878;1773;2726;160;219;13;;44;4;0;0;0;40;226;1326;1045;796;577;459;326;229;126;43;0;GR156;2966;1531;404;0;26;0;0;GR 56;4904;23;22;0;1;0;0;0;0;0;0;0;3427;1;0;46;108;8;3;282;627;0;69;0;24;0;0;0;0;18;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR180;332;0;;           ·;0;0
1753;Mannen;Hoogkarspel;625;;;NH  2;;NH 78;;;;;;;;;NH 33;;611;279;282;27;23;14;;0;0;0;0;0;0;33;106;111;115;92;75;67;41;16;2;0;NH240;371;237;16;0;1;0;0;NH 88;625;0;0;0;0;0;0;0;0;0;0;0;323;0;1;0;3;1;1;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1754;Mannen;Hoogkerk;1072;;;GR  2;;GR 50;;;;;;;;;GR 18;;1065;383;561;65;56;7;;0;0;0;0;0;0;147;308;216;158;157;96;68;47;16;6;0;GR156;444;458;164;0;6;0;0;GR 56;1066;6;6;0;0;0;0;0;0;0;0;0;631;0;0;6;24;0;8;308;33;0;5;0;4;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR180;53;0;;           ·;0;0
1755;Mannen;Hoogland;1192;;;UT  2;;UT 34;;;;;;;;;UT 12;;1183;416;551;115;101;8;;1;0;0;0;0;1;9;249;220;157;148;154;110;93;47;14;0;UT116;872;168;149;1;2;0;0;UT 42;1191;1;0;0;0;0;0;0;0;1;0;0;210;0;1;21;0;0;0;13;944;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;1;0;;           ·;0;0
1756;Mannen;Hoogvliet;559;;;ZH  2;;ZH 96;;;;;;;;;ZH 38;;549;180;347;4;18;10;;0;0;0;0;0;0;17;145;113;93;61;47;41;40;17;2;0;ZH296;438;106;15;0;0;0;0;ZH108;559;0;0;0;0;0;0;0;0;0;0;0;436;0;0;0;0;0;0;112;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;0;0;;           ·;0;0
1757;Mannen;Hoogwoud;1097;;;NH  2;;NH 78;;;;;;;;;NH 34;;1090;451;544;52;43;7;;0;0;0;0;0;0;42;256;237;148;153;104;87;61;41;10;0;NH240;726;358;10;0;3;0;0;NH 88;1094;3;3;0;0;0;0;0;0;0;0;0;596;0;0;0;7;1;4;0;476;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH290;12;0;;           ·;0;0
1758;Mannen;Hoorn;5410;;;NH  2;;NH 78;;;;;;;;;NH 34;;4722;1944;2410;69;299;115;;612;11;0;2;0;599;346;1087;1131;814;673;613;559;359;151;23;0;NH242;3149;1346;868;6;41;0;0;NH 88;5380;30;26;0;0;0;1;0;0;3;0;0;2668;3;70;8;150;22;212;145;1887;2;92;1;32;0;0;0;1;30;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH290;118;0;;           ·;0;0
