ID;SoortRijksmonumenten;RegioS2019;Perioden;Rijksmonumenten_1
8059;Rijksmonumenten totaal;Emmen;1994;71
8060;Rijksmonumenten totaal;Emmen;1995;71
8061;Rijksmonumenten totaal;Emmen;1996;71
8062;Rijksmonumenten totaal;Emmen;1997;73
8063;Rijksmonumenten totaal;Emmen;1998;110
8064;Rijksmonumenten totaal;Emmen;1999;110
8065;Rijksmonumenten totaal;Emmen;2000;113
8066;Rijksmonumenten totaal;Emmen;2001;113
8067;Rijksmonumenten totaal;Emmen;2002;113
8068;Rijksmonumenten totaal;Emmen;2003;114
8069;Rijksmonumenten totaal;Emmen;2004;114
8070;Rijksmonumenten totaal;Emmen;2005;114
8071;Rijksmonumenten totaal;Emmen;2006;114
8072;Rijksmonumenten totaal;Emmen;2007;114
8073;Rijksmonumenten totaal;Emmen;2008;114
8074;Rijksmonumenten totaal;Emmen;2009;114
8075;Rijksmonumenten totaal;Emmen;2010;114
8076;Rijksmonumenten totaal;Emmen;2011;114
8077;Rijksmonumenten totaal;Emmen;2012;115
8078;Rijksmonumenten totaal;Emmen;2013;115
8079;Rijksmonumenten totaal;Emmen;2014;115
8080;Rijksmonumenten totaal;Emmen;2015;116
8081;Rijksmonumenten totaal;Emmen;2016;116
8082;Rijksmonumenten totaal;Emmen;2017;116
8083;Rijksmonumenten totaal;Emmen;2018;116
8084;Rijksmonumenten totaal;Emmen;2019;116
8085;Rijksmonumenten totaal;Enkhuizen;1965;0
8086;Rijksmonumenten totaal;Enkhuizen;1966;291
8087;Rijksmonumenten totaal;Enkhuizen;1967;291
8088;Rijksmonumenten totaal;Enkhuizen;1968;291
8089;Rijksmonumenten totaal;Enkhuizen;1969;291
8090;Rijksmonumenten totaal;Enkhuizen;1970;291
8091;Rijksmonumenten totaal;Enkhuizen;1971;291
8092;Rijksmonumenten totaal;Enkhuizen;1972;291
8093;Rijksmonumenten totaal;Enkhuizen;1973;291
8094;Rijksmonumenten totaal;Enkhuizen;1974;291
8095;Rijksmonumenten totaal;Enkhuizen;1975;293
8096;Rijksmonumenten totaal;Enkhuizen;1976;295
8097;Rijksmonumenten totaal;Enkhuizen;1977;295
8098;Rijksmonumenten totaal;Enkhuizen;1978;295
8099;Rijksmonumenten totaal;Enkhuizen;1979;295
8100;Rijksmonumenten totaal;Enkhuizen;1980;299
8101;Rijksmonumenten totaal;Enkhuizen;1981;299
8102;Rijksmonumenten totaal;Enkhuizen;1982;300
8103;Rijksmonumenten totaal;Enkhuizen;1983;300
8104;Rijksmonumenten totaal;Enkhuizen;1984;300
8105;Rijksmonumenten totaal;Enkhuizen;1985;300
8106;Rijksmonumenten totaal;Enkhuizen;1986;300
8107;Rijksmonumenten totaal;Enkhuizen;1987;300
8108;Rijksmonumenten totaal;Enkhuizen;1988;300
8109;Rijksmonumenten totaal;Enkhuizen;1989;300
8110;Rijksmonumenten totaal;Enkhuizen;1990;325
8111;Rijksmonumenten totaal;Enkhuizen;1991;325
8112;Rijksmonumenten totaal;Enkhuizen;1992;325
8113;Rijksmonumenten totaal;Enkhuizen;1993;337
8114;Rijksmonumenten totaal;Enkhuizen;1994;337
8115;Rijksmonumenten totaal;Enkhuizen;1995;337
8116;Rijksmonumenten totaal;Enkhuizen;1996;337
8117;Rijksmonumenten totaal;Enkhuizen;1997;359
8118;Rijksmonumenten totaal;Enkhuizen;1998;359
8119;Rijksmonumenten totaal;Enkhuizen;1999;359
8120;Rijksmonumenten totaal;Enkhuizen;2000;359
8121;Rijksmonumenten totaal;Enkhuizen;2001;359
8122;Rijksmonumenten totaal;Enkhuizen;2002;359
8123;Rijksmonumenten totaal;Enkhuizen;2003;359
8124;Rijksmonumenten totaal;Enkhuizen;2004;359
8125;Rijksmonumenten totaal;Enkhuizen;2005;359
8126;Rijksmonumenten totaal;Enkhuizen;2006;361
8127;Rijksmonumenten totaal;Enkhuizen;2007;361
8128;Rijksmonumenten totaal;Enkhuizen;2008;361
8129;Rijksmonumenten totaal;Enkhuizen;2009;361
8130;Rijksmonumenten totaal;Enkhuizen;2010;361
8131;Rijksmonumenten totaal;Enkhuizen;2011;361
8132;Rijksmonumenten totaal;Enkhuizen;2012;361
8133;Rijksmonumenten totaal;Enkhuizen;2013;361
8134;Rijksmonumenten totaal;Enkhuizen;2014;361
8135;Rijksmonumenten totaal;Enkhuizen;2015;361
8136;Rijksmonumenten totaal;Enkhuizen;2016;361
8137;Rijksmonumenten totaal;Enkhuizen;2017;361
8138;Rijksmonumenten totaal;Enkhuizen;2018;361
8139;Rijksmonumenten totaal;Enkhuizen;2019;361
8140;Rijksmonumenten totaal;Enschede;1965;0
8141;Rijksmonumenten totaal;Enschede;1966;0
8142;Rijksmonumenten totaal;Enschede;1967;0
8143;Rijksmonumenten totaal;Enschede;1968;0
8144;Rijksmonumenten totaal;Enschede;1969;0
8145;Rijksmonumenten totaal;Enschede;1970;0
8146;Rijksmonumenten totaal;Enschede;1971;28
8147;Rijksmonumenten totaal;Enschede;1972;28
8148;Rijksmonumenten totaal;Enschede;1973;28
8149;Rijksmonumenten totaal;Enschede;1974;29
8150;Rijksmonumenten totaal;Enschede;1975;29
8151;Rijksmonumenten totaal;Enschede;1976;29
8152;Rijksmonumenten totaal;Enschede;1977;29
8153;Rijksmonumenten totaal;Enschede;1978;32
8154;Rijksmonumenten totaal;Enschede;1979;32
8155;Rijksmonumenten totaal;Enschede;1980;32
8156;Rijksmonumenten totaal;Enschede;1981;33
8157;Rijksmonumenten totaal;Enschede;1982;33
8158;Rijksmonumenten totaal;Enschede;1983;33
8159;Rijksmonumenten totaal;Enschede;1984;33
8160;Rijksmonumenten totaal;Enschede;1985;51
8161;Rijksmonumenten totaal;Enschede;1986;56
8162;Rijksmonumenten totaal;Enschede;1987;56
8163;Rijksmonumenten totaal;Enschede;1988;56
8164;Rijksmonumenten totaal;Enschede;1989;56
8165;Rijksmonumenten totaal;Enschede;1990;59
8166;Rijksmonumenten totaal;Enschede;1991;59
8167;Rijksmonumenten totaal;Enschede;1992;59
8168;Rijksmonumenten totaal;Enschede;1993;59
8169;Rijksmonumenten totaal;Enschede;1994;59
8170;Rijksmonumenten totaal;Enschede;1995;59
8171;Rijksmonumenten totaal;Enschede;1996;59
8172;Rijksmonumenten totaal;Enschede;1997;59
8173;Rijksmonumenten totaal;Enschede;1998;60
8174;Rijksmonumenten totaal;Enschede;1999;140
8175;Rijksmonumenten totaal;Enschede;2000;141
8176;Rijksmonumenten totaal;Enschede;2001;141
8177;Rijksmonumenten totaal;Enschede;2002;147
8178;Rijksmonumenten totaal;Enschede;2003;148
8179;Rijksmonumenten totaal;Enschede;2004;148
8180;Rijksmonumenten totaal;Enschede;2005;149
8181;Rijksmonumenten totaal;Enschede;2006;149
8182;Rijksmonumenten totaal;Enschede;2007;149
8183;Rijksmonumenten totaal;Enschede;2008;149
8184;Rijksmonumenten totaal;Enschede;2009;149
8185;Rijksmonumenten totaal;Enschede;2010;149
8186;Rijksmonumenten totaal;Enschede;2011;149
8187;Rijksmonumenten totaal;Enschede;2012;149
8188;Rijksmonumenten totaal;Enschede;2013;150
8189;Rijksmonumenten totaal;Enschede;2014;150
8190;Rijksmonumenten totaal;Enschede;2015;151
8191;Rijksmonumenten totaal;Enschede;2016;151
8192;Rijksmonumenten totaal;Enschede;2017;151
8193;Rijksmonumenten totaal;Enschede;2018;152
8194;Rijksmonumenten totaal;Enschede;2019;152
8195;Rijksmonumenten totaal;Epe;1965;0
8196;Rijksmonumenten totaal;Epe;1966;0
8197;Rijksmonumenten totaal;Epe;1967;0
8198;Rijksmonumenten totaal;Epe;1968;40
8199;Rijksmonumenten totaal;Epe;1969;58
8200;Rijksmonumenten totaal;Epe;1970;58
8201;Rijksmonumenten totaal;Epe;1971;58
8202;Rijksmonumenten totaal;Epe;1972;61
8203;Rijksmonumenten totaal;Epe;1973;61
8204;Rijksmonumenten totaal;Epe;1974;61
8205;Rijksmonumenten totaal;Epe;1975;63
8206;Rijksmonumenten totaal;Epe;1976;63
8207;Rijksmonumenten totaal;Epe;1977;63
8208;Rijksmonumenten totaal;Epe;1978;63
8209;Rijksmonumenten totaal;Epe;1979;63
8210;Rijksmonumenten totaal;Epe;1980;63
8211;Rijksmonumenten totaal;Epe;1981;63
8212;Rijksmonumenten totaal;Epe;1982;63
8213;Rijksmonumenten totaal;Epe;1983;63
8214;Rijksmonumenten totaal;Epe;1984;63
8215;Rijksmonumenten totaal;Epe;1985;63
8216;Rijksmonumenten totaal;Epe;1986;63
8217;Rijksmonumenten totaal;Epe;1987;63
8218;Rijksmonumenten totaal;Epe;1988;63
8219;Rijksmonumenten totaal;Epe;1989;63
8220;Rijksmonumenten totaal;Epe;1990;63
8221;Rijksmonumenten totaal;Epe;1991;63
8222;Rijksmonumenten totaal;Epe;1992;63
8223;Rijksmonumenten totaal;Epe;1993;63
8224;Rijksmonumenten totaal;Epe;1994;63
8225;Rijksmonumenten totaal;Epe;1995;63
8226;Rijksmonumenten totaal;Epe;1996;63
8227;Rijksmonumenten totaal;Epe;1997;63
8228;Rijksmonumenten totaal;Epe;1998;63
8229;Rijksmonumenten totaal;Epe;1999;63
8230;Rijksmonumenten totaal;Epe;2000;63
8231;Rijksmonumenten totaal;Epe;2001;63
8232;Rijksmonumenten totaal;Epe;2002;75
8233;Rijksmonumenten totaal;Epe;2003;75
8234;Rijksmonumenten totaal;Epe;2004;75
8235;Rijksmonumenten totaal;Epe;2005;82
8236;Rijksmonumenten totaal;Epe;2006;82
8237;Rijksmonumenten totaal;Epe;2007;82
8238;Rijksmonumenten totaal;Epe;2008;82
8239;Rijksmonumenten totaal;Epe;2009;82
8240;Rijksmonumenten totaal;Epe;2010;82
8241;Rijksmonumenten totaal;Epe;2011;82
8242;Rijksmonumenten totaal;Epe;2012;82
8243;Rijksmonumenten totaal;Epe;2013;82
8244;Rijksmonumenten totaal;Epe;2014;83
8245;Rijksmonumenten totaal;Epe;2015;83
8246;Rijksmonumenten totaal;Epe;2016;83
8247;Rijksmonumenten totaal;Epe;2017;83
8248;Rijksmonumenten totaal;Epe;2018;83
8249;Rijksmonumenten totaal;Epe;2019;83
8250;Rijksmonumenten totaal;Ermelo;1965;0
8251;Rijksmonumenten totaal;Ermelo;1966;0
8252;Rijksmonumenten totaal;Ermelo;1967;21
8253;Rijksmonumenten totaal;Ermelo;1968;21
8254;Rijksmonumenten totaal;Ermelo;1969;21
8255;Rijksmonumenten totaal;Ermelo;1970;28
8256;Rijksmonumenten totaal;Ermelo;1971;29
8257;Rijksmonumenten totaal;Ermelo;1972;29
8258;Rijksmonumenten totaal;Ermelo;1973;29
8259;Rijksmonumenten totaal;Ermelo;1974;29
8260;Rijksmonumenten totaal;Ermelo;1975;29
8261;Rijksmonumenten totaal;Ermelo;1976;29
8262;Rijksmonumenten totaal;Ermelo;1977;29
8263;Rijksmonumenten totaal;Ermelo;1978;29
8264;Rijksmonumenten totaal;Ermelo;1979;29
8265;Rijksmonumenten totaal;Ermelo;1980;29
8266;Rijksmonumenten totaal;Ermelo;1981;29
8267;Rijksmonumenten totaal;Ermelo;1982;29
8268;Rijksmonumenten totaal;Ermelo;1983;29
8269;Rijksmonumenten totaal;Ermelo;1984;29
8270;Rijksmonumenten totaal;Ermelo;1985;29
8271;Rijksmonumenten totaal;Ermelo;1986;29
8272;Rijksmonumenten totaal;Ermelo;1987;29
8273;Rijksmonumenten totaal;Ermelo;1988;29
8274;Rijksmonumenten totaal;Ermelo;1989;29
8275;Rijksmonumenten totaal;Ermelo;1990;29
8276;Rijksmonumenten totaal;Ermelo;1991;29
8277;Rijksmonumenten totaal;Ermelo;1992;29
8278;Rijksmonumenten totaal;Ermelo;1993;29
8279;Rijksmonumenten totaal;Ermelo;1994;29
8280;Rijksmonumenten totaal;Ermelo;1995;29
8281;Rijksmonumenten totaal;Ermelo;1996;29
8282;Rijksmonumenten totaal;Ermelo;1997;29
8283;Rijksmonumenten totaal;Ermelo;1998;29
8284;Rijksmonumenten totaal;Ermelo;1999;29
8285;Rijksmonumenten totaal;Ermelo;2000;29
8286;Rijksmonumenten totaal;Ermelo;2001;29
8287;Rijksmonumenten totaal;Ermelo;2002;63
8288;Rijksmonumenten totaal;Ermelo;2003;63
8289;Rijksmonumenten totaal;Ermelo;2004;66
8290;Rijksmonumenten totaal;Ermelo;2005;95
8291;Rijksmonumenten totaal;Ermelo;2006;95
8292;Rijksmonumenten totaal;Ermelo;2007;95
8293;Rijksmonumenten totaal;Ermelo;2008;95
8294;Rijksmonumenten totaal;Ermelo;2009;95
8295;Rijksmonumenten totaal;Ermelo;2010;95
8296;Rijksmonumenten totaal;Ermelo;2011;95
8297;Rijksmonumenten totaal;Ermelo;2012;95
8298;Rijksmonumenten totaal;Ermelo;2013;95
8299;Rijksmonumenten totaal;Ermelo;2014;95
8300;Rijksmonumenten totaal;Ermelo;2015;95
8301;Rijksmonumenten totaal;Ermelo;2016;95
8302;Rijksmonumenten totaal;Ermelo;2017;95
8303;Rijksmonumenten totaal;Ermelo;2018;95
8304;Rijksmonumenten totaal;Ermelo;2019;95
8305;Rijksmonumenten totaal;Etten-Leur;1965;0
8306;Rijksmonumenten totaal;Etten-Leur;1966;0
8307;Rijksmonumenten totaal;Etten-Leur;1967;42
8308;Rijksmonumenten totaal;Etten-Leur;1968;43
8309;Rijksmonumenten totaal;Etten-Leur;1969;43
8310;Rijksmonumenten totaal;Etten-Leur;1970;43
8311;Rijksmonumenten totaal;Etten-Leur;1971;43
8312;Rijksmonumenten totaal;Etten-Leur;1972;45
8313;Rijksmonumenten totaal;Etten-Leur;1973;45
8314;Rijksmonumenten totaal;Etten-Leur;1974;45
8315;Rijksmonumenten totaal;Etten-Leur;1975;48
8316;Rijksmonumenten totaal;Etten-Leur;1976;49
8317;Rijksmonumenten totaal;Etten-Leur;1977;49
8318;Rijksmonumenten totaal;Etten-Leur;1978;51
8319;Rijksmonumenten totaal;Etten-Leur;1979;51
8320;Rijksmonumenten totaal;Etten-Leur;1980;51
8321;Rijksmonumenten totaal;Etten-Leur;1981;51
8322;Rijksmonumenten totaal;Etten-Leur;1982;51
8323;Rijksmonumenten totaal;Etten-Leur;1983;51
8324;Rijksmonumenten totaal;Etten-Leur;1984;51
8325;Rijksmonumenten totaal;Etten-Leur;1985;51
8326;Rijksmonumenten totaal;Etten-Leur;1986;51
8327;Rijksmonumenten totaal;Etten-Leur;1987;51
8328;Rijksmonumenten totaal;Etten-Leur;1988;51
8329;Rijksmonumenten totaal;Etten-Leur;1989;51
8330;Rijksmonumenten totaal;Etten-Leur;1990;51
8331;Rijksmonumenten totaal;Etten-Leur;1991;52
8332;Rijksmonumenten totaal;Etten-Leur;1992;52
8333;Rijksmonumenten totaal;Etten-Leur;1993;52
8334;Rijksmonumenten totaal;Etten-Leur;1994;52
8335;Rijksmonumenten totaal;Etten-Leur;1995;52
8336;Rijksmonumenten totaal;Etten-Leur;1996;52
8337;Rijksmonumenten totaal;Etten-Leur;1997;53
8338;Rijksmonumenten totaal;Etten-Leur;1998;53
8339;Rijksmonumenten totaal;Etten-Leur;1999;53
8340;Rijksmonumenten totaal;Etten-Leur;2000;53
8341;Rijksmonumenten totaal;Etten-Leur;2001;76
8342;Rijksmonumenten totaal;Etten-Leur;2002;76
8343;Rijksmonumenten totaal;Etten-Leur;2003;76
8344;Rijksmonumenten totaal;Etten-Leur;2004;76
8345;Rijksmonumenten totaal;Etten-Leur;2005;76
8346;Rijksmonumenten totaal;Etten-Leur;2006;76
8347;Rijksmonumenten totaal;Etten-Leur;2007;77
8348;Rijksmonumenten totaal;Etten-Leur;2008;77
8349;Rijksmonumenten totaal;Etten-Leur;2009;77
8350;Rijksmonumenten totaal;Etten-Leur;2010;77
8351;Rijksmonumenten totaal;Etten-Leur;2011;77
8352;Rijksmonumenten totaal;Etten-Leur;2012;77
8353;Rijksmonumenten totaal;Etten-Leur;2013;77
8354;Rijksmonumenten totaal;Etten-Leur;2014;77
8355;Rijksmonumenten totaal;Etten-Leur;2015;77
8356;Rijksmonumenten totaal;Etten-Leur;2016;77
8357;Rijksmonumenten totaal;Etten-Leur;2017;77
8358;Rijksmonumenten totaal;Etten-Leur;2018;77
8359;Rijksmonumenten totaal;Etten-Leur;2019;77
8360;Rijksmonumenten totaal;De Fryske Marren;1965;0
8361;Rijksmonumenten totaal;De Fryske Marren;1966;0
8362;Rijksmonumenten totaal;De Fryske Marren;1967;0
8363;Rijksmonumenten totaal;De Fryske Marren;1968;63
8364;Rijksmonumenten totaal;De Fryske Marren;1969;63
8365;Rijksmonumenten totaal;De Fryske Marren;1970;138
8366;Rijksmonumenten totaal;De Fryske Marren;1971;183
8367;Rijksmonumenten totaal;De Fryske Marren;1972;183
8368;Rijksmonumenten totaal;De Fryske Marren;1973;183
8369;Rijksmonumenten totaal;De Fryske Marren;1974;187
8370;Rijksmonumenten totaal;De Fryske Marren;1975;191
8371;Rijksmonumenten totaal;De Fryske Marren;1976;192
8372;Rijksmonumenten totaal;De Fryske Marren;1977;194
8373;Rijksmonumenten totaal;De Fryske Marren;1978;200
8374;Rijksmonumenten totaal;De Fryske Marren;1979;200
8375;Rijksmonumenten totaal;De Fryske Marren;1980;202
8376;Rijksmonumenten totaal;De Fryske Marren;1981;202
8377;Rijksmonumenten totaal;De Fryske Marren;1982;203
8378;Rijksmonumenten totaal;De Fryske Marren;1983;203
8379;Rijksmonumenten totaal;De Fryske Marren;1984;203
8380;Rijksmonumenten totaal;De Fryske Marren;1985;203
8381;Rijksmonumenten totaal;De Fryske Marren;1986;204
8382;Rijksmonumenten totaal;De Fryske Marren;1987;207
8383;Rijksmonumenten totaal;De Fryske Marren;1988;207
8384;Rijksmonumenten totaal;De Fryske Marren;1989;209
8385;Rijksmonumenten totaal;De Fryske Marren;1990;209
8386;Rijksmonumenten totaal;De Fryske Marren;1991;209
8387;Rijksmonumenten totaal;De Fryske Marren;1992;209
8388;Rijksmonumenten totaal;De Fryske Marren;1993;209
8389;Rijksmonumenten totaal;De Fryske Marren;1994;210
8390;Rijksmonumenten totaal;De Fryske Marren;1995;210
8391;Rijksmonumenten totaal;De Fryske Marren;1996;210
8392;Rijksmonumenten totaal;De Fryske Marren;1997;210
8393;Rijksmonumenten totaal;De Fryske Marren;1998;210
8394;Rijksmonumenten totaal;De Fryske Marren;1999;219
8395;Rijksmonumenten totaal;De Fryske Marren;2000;237
8396;Rijksmonumenten totaal;De Fryske Marren;2001;237
8397;Rijksmonumenten totaal;De Fryske Marren;2002;237
8398;Rijksmonumenten totaal;De Fryske Marren;2003;241
8399;Rijksmonumenten totaal;De Fryske Marren;2004;242
8400;Rijksmonumenten totaal;De Fryske Marren;2005;242
8401;Rijksmonumenten totaal;De Fryske Marren;2006;242
8402;Rijksmonumenten totaal;De Fryske Marren;2007;244
8403;Rijksmonumenten totaal;De Fryske Marren;2008;244
8404;Rijksmonumenten totaal;De Fryske Marren;2009;244
8405;Rijksmonumenten totaal;De Fryske Marren;2010;244
8406;Rijksmonumenten totaal;De Fryske Marren;2011;244
8407;Rijksmonumenten totaal;De Fryske Marren;2012;244
8408;Rijksmonumenten totaal;De Fryske Marren;2013;244
8409;Rijksmonumenten totaal;De Fryske Marren;2014;244
8410;Rijksmonumenten totaal;De Fryske Marren;2015;244
8411;Rijksmonumenten totaal;De Fryske Marren;2016;244
8412;Rijksmonumenten totaal;De Fryske Marren;2017;244
8413;Rijksmonumenten totaal;De Fryske Marren;2018;244
8414;Rijksmonumenten totaal;De Fryske Marren;2019;244
8415;Rijksmonumenten totaal;Geertruidenberg;1965;0
8416;Rijksmonumenten totaal;Geertruidenberg;1966;0
8417;Rijksmonumenten totaal;Geertruidenberg;1967;70
8418;Rijksmonumenten totaal;Geertruidenberg;1968;79
8419;Rijksmonumenten totaal;Geertruidenberg;1969;79
8420;Rijksmonumenten totaal;Geertruidenberg;1970;80
8421;Rijksmonumenten totaal;Geertruidenberg;1971;80
8422;Rijksmonumenten totaal;Geertruidenberg;1972;80
8423;Rijksmonumenten totaal;Geertruidenberg;1973;82
8424;Rijksmonumenten totaal;Geertruidenberg;1974;84
8425;Rijksmonumenten totaal;Geertruidenberg;1975;87
8426;Rijksmonumenten totaal;Geertruidenberg;1976;88
8427;Rijksmonumenten totaal;Geertruidenberg;1977;96
8428;Rijksmonumenten totaal;Geertruidenberg;1978;96
8429;Rijksmonumenten totaal;Geertruidenberg;1979;96
8430;Rijksmonumenten totaal;Geertruidenberg;1980;96
8431;Rijksmonumenten totaal;Geertruidenberg;1981;96
8432;Rijksmonumenten totaal;Geertruidenberg;1982;96
8433;Rijksmonumenten totaal;Geertruidenberg;1983;97
8434;Rijksmonumenten totaal;Geertruidenberg;1984;97
8435;Rijksmonumenten totaal;Geertruidenberg;1985;97
8436;Rijksmonumenten totaal;Geertruidenberg;1986;98
8437;Rijksmonumenten totaal;Geertruidenberg;1987;98
8438;Rijksmonumenten totaal;Geertruidenberg;1988;99
8439;Rijksmonumenten totaal;Geertruidenberg;1989;99
8440;Rijksmonumenten totaal;Geertruidenberg;1990;99
8441;Rijksmonumenten totaal;Geertruidenberg;1991;99
8442;Rijksmonumenten totaal;Geertruidenberg;1992;99
8443;Rijksmonumenten totaal;Geertruidenberg;1993;99
8444;Rijksmonumenten totaal;Geertruidenberg;1994;99
8445;Rijksmonumenten totaal;Geertruidenberg;1995;99
8446;Rijksmonumenten totaal;Geertruidenberg;1996;99
8447;Rijksmonumenten totaal;Geertruidenberg;1997;99
8448;Rijksmonumenten totaal;Geertruidenberg;1998;99
8449;Rijksmonumenten totaal;Geertruidenberg;1999;99
8450;Rijksmonumenten totaal;Geertruidenberg;2000;99
8451;Rijksmonumenten totaal;Geertruidenberg;2001;100
8452;Rijksmonumenten totaal;Geertruidenberg;2002;121
8453;Rijksmonumenten totaal;Geertruidenberg;2003;121
8454;Rijksmonumenten totaal;Geertruidenberg;2004;122
8455;Rijksmonumenten totaal;Geertruidenberg;2005;122
8456;Rijksmonumenten totaal;Geertruidenberg;2006;122
8457;Rijksmonumenten totaal;Geertruidenberg;2007;122
8458;Rijksmonumenten totaal;Geertruidenberg;2008;122
8459;Rijksmonumenten totaal;Geertruidenberg;2009;122
8460;Rijksmonumenten totaal;Geertruidenberg;2010;122
8461;Rijksmonumenten totaal;Geertruidenberg;2011;122
8462;Rijksmonumenten totaal;Geertruidenberg;2012;122
8463;Rijksmonumenten totaal;Geertruidenberg;2013;122
8464;Rijksmonumenten totaal;Geertruidenberg;2014;122
8465;Rijksmonumenten totaal;Geertruidenberg;2015;122
8466;Rijksmonumenten totaal;Geertruidenberg;2016;122
8467;Rijksmonumenten totaal;Geertruidenberg;2017;122
8468;Rijksmonumenten totaal;Geertruidenberg;2018;122
8469;Rijksmonumenten totaal;Geertruidenberg;2019;122
8470;Rijksmonumenten totaal;Geldrop-Mierlo;1965;0
8471;Rijksmonumenten totaal;Geldrop-Mierlo;1966;0
8472;Rijksmonumenten totaal;Geldrop-Mierlo;1967;0
8473;Rijksmonumenten totaal;Geldrop-Mierlo;1968;3
8474;Rijksmonumenten totaal;Geldrop-Mierlo;1969;3
8475;Rijksmonumenten totaal;Geldrop-Mierlo;1970;3
8476;Rijksmonumenten totaal;Geldrop-Mierlo;1971;3
8477;Rijksmonumenten totaal;Geldrop-Mierlo;1972;3
8478;Rijksmonumenten totaal;Geldrop-Mierlo;1973;3
8479;Rijksmonumenten totaal;Geldrop-Mierlo;1974;3
8480;Rijksmonumenten totaal;Geldrop-Mierlo;1975;3
8481;Rijksmonumenten totaal;Geldrop-Mierlo;1976;4
8482;Rijksmonumenten totaal;Geldrop-Mierlo;1977;4
8483;Rijksmonumenten totaal;Geldrop-Mierlo;1978;5
8484;Rijksmonumenten totaal;Geldrop-Mierlo;1979;5
8485;Rijksmonumenten totaal;Geldrop-Mierlo;1980;5
8486;Rijksmonumenten totaal;Geldrop-Mierlo;1981;5
8487;Rijksmonumenten totaal;Geldrop-Mierlo;1982;8
8488;Rijksmonumenten totaal;Geldrop-Mierlo;1983;8
8489;Rijksmonumenten totaal;Geldrop-Mierlo;1984;8
8490;Rijksmonumenten totaal;Geldrop-Mierlo;1985;9
8491;Rijksmonumenten totaal;Geldrop-Mierlo;1986;9
8492;Rijksmonumenten totaal;Geldrop-Mierlo;1987;9
8493;Rijksmonumenten totaal;Geldrop-Mierlo;1988;9
8494;Rijksmonumenten totaal;Geldrop-Mierlo;1989;9
8495;Rijksmonumenten totaal;Geldrop-Mierlo;1990;9
8496;Rijksmonumenten totaal;Geldrop-Mierlo;1991;9
8497;Rijksmonumenten totaal;Geldrop-Mierlo;1992;9
8498;Rijksmonumenten totaal;Geldrop-Mierlo;1993;9
8499;Rijksmonumenten totaal;Geldrop-Mierlo;1994;9
8500;Rijksmonumenten totaal;Geldrop-Mierlo;1995;9
8501;Rijksmonumenten totaal;Geldrop-Mierlo;1996;9
8502;Rijksmonumenten totaal;Geldrop-Mierlo;1997;9
8503;Rijksmonumenten totaal;Geldrop-Mierlo;1998;9
8504;Rijksmonumenten totaal;Geldrop-Mierlo;1999;9
8505;Rijksmonumenten totaal;Geldrop-Mierlo;2000;34
8506;Rijksmonumenten totaal;Geldrop-Mierlo;2001;39
8507;Rijksmonumenten totaal;Geldrop-Mierlo;2002;40
8508;Rijksmonumenten totaal;Geldrop-Mierlo;2003;40
8509;Rijksmonumenten totaal;Geldrop-Mierlo;2004;42
8510;Rijksmonumenten totaal;Geldrop-Mierlo;2005;42
8511;Rijksmonumenten totaal;Geldrop-Mierlo;2006;42
8512;Rijksmonumenten totaal;Geldrop-Mierlo;2007;42
8513;Rijksmonumenten totaal;Geldrop-Mierlo;2008;42
8514;Rijksmonumenten totaal;Geldrop-Mierlo;2009;42
8515;Rijksmonumenten totaal;Geldrop-Mierlo;2010;42
8516;Rijksmonumenten totaal;Geldrop-Mierlo;2011;42
8517;Rijksmonumenten totaal;Geldrop-Mierlo;2012;42
8518;Rijksmonumenten totaal;Geldrop-Mierlo;2013;42
8519;Rijksmonumenten totaal;Geldrop-Mierlo;2014;42
8520;Rijksmonumenten totaal;Geldrop-Mierlo;2015;42
8521;Rijksmonumenten totaal;Geldrop-Mierlo;2016;42
8522;Rijksmonumenten totaal;Geldrop-Mierlo;2017;42
8523;Rijksmonumenten totaal;Geldrop-Mierlo;2018;42
