ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
3020;19 jaar;Vrouwen;2047;69608;32509;9859;22650;10798;11853;19760;12749
3021;19 jaar;Vrouwen;2048;69723;32534;9862;22673;10846;11827;19714;12820
3022;19 jaar;Vrouwen;2049;69821;32553;9864;22688;10881;11808;19664;12889
3023;19 jaar;Vrouwen;2050;69800;32580;9866;22713;10926;11788;19621;12958
3024;20 jaar;Totaal mannen en vrouwen;2003;142444;46084;20929;25154;11496;13659;31393;14690
3025;20 jaar;Totaal mannen en vrouwen;2004;140431;46331;20833;25498;11407;14092;31999;14333
3026;20 jaar;Totaal mannen en vrouwen;2005;143995;47529;21395;26134;11844;14289;33207;14322
3027;20 jaar;Totaal mannen en vrouwen;2006;147305;47385;20914;26471;11838;14633;33051;14334
3028;20 jaar;Totaal mannen en vrouwen;2007;152091;47925;20174;27751;12488;15264;33264;14661
3029;20 jaar;Totaal mannen en vrouwen;2008;153075;48597;19940;28657;12458;16200;33942;14656
3030;20 jaar;Totaal mannen en vrouwen;2009;150987;50275;20017;30258;12780;17478;35286;14989
3031;20 jaar;Totaal mannen en vrouwen;2010;152371;51305;20119;31186;12863;18323;36194;15111
3032;20 jaar;Totaal mannen en vrouwen;2011;158726;53292;20023;33269;13691;19578;37633;15659
3033;20 jaar;Totaal mannen en vrouwen;2012;158435;53773;19854;33919;14003;19916;37811;15961
3034;20 jaar;Totaal mannen en vrouwen;2013;155580;54572;19950;34621;14058;20563;38706;15866
3035;20 jaar;Totaal mannen en vrouwen;2014;154434;54374;19727;34647;14222;20425;38447;15927
3036;20 jaar;Totaal mannen en vrouwen;2015;154420;55533;19790;35743;14367;21377;39350;16183
3037;20 jaar;Totaal mannen en vrouwen;2016;149907;55477;19860;35617;14419;21198;39117;16360
3038;20 jaar;Totaal mannen en vrouwen;2017;148886;56480;20309;36171;14431;21740;39935;16545
3039;20 jaar;Totaal mannen en vrouwen;2018;149443;58054;20466;37588;14910;22677;41363;16691
3040;20 jaar;Totaal mannen en vrouwen;2019;154416;59735;20403;39332;15714;23618;42544;17191
3041;20 jaar;Totaal mannen en vrouwen;2020;154817;61298;20630;40668;16226;24442;43494;17804
3042;20 jaar;Totaal mannen en vrouwen;2021;157371;63622;20861;42761;17021;25740;45154;18468
3043;20 jaar;Totaal mannen en vrouwen;2022;154014;63362;20509;42853;17845;25008;44696;18666
3044;20 jaar;Totaal mannen en vrouwen;2023;151535;63897;20501;43396;17242;26154;44809;19088
3045;20 jaar;Totaal mannen en vrouwen;2024;149748;64524;20575;43949;17448;26501;45124;19399
3046;20 jaar;Totaal mannen en vrouwen;2025;146405;64798;20685;44112;17506;26606;45206;19592
3047;20 jaar;Totaal mannen en vrouwen;2026;143117;64961;20812;44149;17548;26601;45185;19776
3048;20 jaar;Totaal mannen en vrouwen;2027;140050;65034;20928;44105;17583;26523;45047;19987
3049;20 jaar;Totaal mannen en vrouwen;2028;137256;65092;21031;44061;17663;26398;44843;20249
3050;20 jaar;Totaal mannen en vrouwen;2029;134982;65206;21116;44089;17821;26269;44609;20596
3051;20 jaar;Totaal mannen en vrouwen;2030;133081;65358;21179;44180;18045;26134;44355;21003
3052;20 jaar;Totaal mannen en vrouwen;2031;131771;65558;21222;44336;18329;26007;44085;21473
3053;20 jaar;Totaal mannen en vrouwen;2032;130947;65813;21256;44557;18641;25916;43832;21981
3054;20 jaar;Totaal mannen en vrouwen;2033;130575;66089;21281;44808;18974;25834;43592;22498
3055;20 jaar;Totaal mannen en vrouwen;2034;130679;66349;21306;45044;19318;25725;43360;22990
3056;20 jaar;Totaal mannen en vrouwen;2035;131058;66579;21328;45251;19622;25629;43122;23456
3057;20 jaar;Totaal mannen en vrouwen;2036;131718;66785;21345;45440;19918;25522;42897;23888
3058;20 jaar;Totaal mannen en vrouwen;2037;132572;66976;21362;45614;20190;25424;42683;24293
3059;20 jaar;Totaal mannen en vrouwen;2038;133589;67145;21378;45767;20452;25315;42481;24664
3060;20 jaar;Totaal mannen en vrouwen;2039;134748;67283;21388;45896;20697;25198;42273;25011
3061;20 jaar;Totaal mannen en vrouwen;2040;135975;67402;21397;46004;20917;25087;42073;25329
3062;20 jaar;Totaal mannen en vrouwen;2041;137072;67498;21405;46092;21105;24987;41881;25617
3063;20 jaar;Totaal mannen en vrouwen;2042;138143;67587;21413;46175;21285;24890;41712;25875
3064;20 jaar;Totaal mannen en vrouwen;2043;139115;67639;21417;46223;21443;24779;41524;26116
3065;20 jaar;Totaal mannen en vrouwen;2044;139950;67707;21422;46285;21607;24678;41372;26336
3066;20 jaar;Totaal mannen en vrouwen;2045;140708;67750;21425;46325;21735;24590;41207;26543
3067;20 jaar;Totaal mannen en vrouwen;2046;141325;67799;21424;46375;21864;24511;41067;26732
3068;20 jaar;Totaal mannen en vrouwen;2047;141821;67845;21429;46416;21992;24424;40939;26906
3069;20 jaar;Totaal mannen en vrouwen;2048;142231;67873;21426;46447;22090;24357;40806;27067
3070;20 jaar;Totaal mannen en vrouwen;2049;142467;67917;21424;46493;22201;24292;40697;27221
3071;20 jaar;Totaal mannen en vrouwen;2050;142662;67947;21420;46527;22288;24240;40580;27368
3072;20 jaar;Mannen;2003;72710;23458;10573;12884;5867;7018;16117;7341
3073;20 jaar;Mannen;2004;71730;23581;10644;12937;5802;7135;16452;7129
3074;20 jaar;Mannen;2005;73697;24342;10958;13384;6057;7327;17199;7143
3075;20 jaar;Mannen;2006;75042;24204;10657;13547;6144;7403;17028;7176
3076;20 jaar;Mannen;2007;77205;24504;10352;14152;6391;7761;17184;7319
3077;20 jaar;Mannen;2008;78501;24728;10127;14601;6378;8223;17376;7352
3078;20 jaar;Mannen;2009;77094;25508;10072;15436;6469;8967;18149;7360
3079;20 jaar;Mannen;2010;77386;26083;10055;16028;6597;9431;18586;7497
3080;20 jaar;Mannen;2011;81373;26847;9906;16940;6980;9960;19120;7726
3081;20 jaar;Mannen;2012;80812;27112;9676;17436;7191;10245;19185;7927
3082;20 jaar;Mannen;2013;79576;27522;9747;17775;7142;10633;19766;7756
3083;20 jaar;Mannen;2014;78759;27346;9610;17736;7354;10382;19385;7961
3084;20 jaar;Mannen;2015;78904;27908;9599;18309;7375;10933;19895;8013
3085;20 jaar;Mannen;2016;76519;27867;9612;18256;7374;10882;19713;8155
3086;20 jaar;Mannen;2017;76401;28544;9855;18689;7449;11240;20198;8346
3087;20 jaar;Mannen;2018;75960;29200;9894;19306;7671;11635;20821;8379
3088;20 jaar;Mannen;2019;78835;30050;9834;20216;8072;12144;21384;8666
3089;20 jaar;Mannen;2020;79231;30833;9881;20952;8364;12588;21787;9046
3090;20 jaar;Mannen;2021;80254;31924;9992;21932;8769;13163;22604;9321
3091;20 jaar;Mannen;2022;78566;32028;9875;22152;9229;12924;22592;9436
3092;20 jaar;Mannen;2023;77396;32208;9893;22315;8853;13463;22567;9641
3093;20 jaar;Mannen;2024;76478;32535;9931;22603;8957;13647;22726;9808
3094;20 jaar;Mannen;2025;74762;32678;9987;22691;8986;13705;22761;9918
3095;20 jaar;Mannen;2026;73075;32766;10053;22713;9010;13704;22747;10019
3096;20 jaar;Mannen;2027;71507;32804;10114;22690;9024;13666;22670;10134
3097;20 jaar;Mannen;2028;70078;32835;10168;22667;9063;13604;22560;10275
3098;20 jaar;Mannen;2029;68914;32893;10213;22680;9140;13540;22436;10458
3099;20 jaar;Mannen;2030;67941;32973;10247;22727;9258;13469;22306;10668
3100;20 jaar;Mannen;2031;67269;33070;10265;22805;9402;13403;22159;10912
3101;20 jaar;Mannen;2032;66854;33195;10282;22914;9557;13357;22021;11175
3102;20 jaar;Mannen;2033;66664;33332;10290;23042;9731;13311;21890;11442
3103;20 jaar;Mannen;2034;66718;33461;10301;23160;9901;13259;21765;11696
3104;20 jaar;Mannen;2035;66908;33581;10310;23271;10065;13206;21642;11939
3105;20 jaar;Mannen;2036;67253;33678;10316;23361;10214;13148;21517;12160
3106;20 jaar;Mannen;2037;67693;33770;10323;23448;10352;13095;21402;12368
3107;20 jaar;Mannen;2038;68222;33848;10329;23519;10484;13035;21293;12556
3108;20 jaar;Mannen;2039;68818;33913;10331;23583;10606;12977;21179;12735
3109;20 jaar;Mannen;2040;69458;33960;10332;23627;10714;12913;21059;12900
3110;20 jaar;Mannen;2041;70024;34002;10334;23669;10811;12857;20955;13048
3111;20 jaar;Mannen;2042;70575;34045;10335;23711;10906;12804;20864;13181
3112;20 jaar;Mannen;2043;71074;34066;10333;23733;10985;12748;20757;13308
3113;20 jaar;Mannen;2044;71509;34092;10333;23759;11068;12691;20670;13422
3114;20 jaar;Mannen;2045;71901;34108;10332;23776;11132;12644;20579;13528
3115;20 jaar;Mannen;2046;72221;34125;10326;23799;11201;12598;20499;13626
3116;20 jaar;Mannen;2047;72478;34140;10327;23813;11262;12551;20425;13715
3117;20 jaar;Mannen;2048;72699;34142;10321;23821;11304;12517;20346;13797
3118;20 jaar;Mannen;2049;72821;34161;10317;23844;11368;12477;20283;13878
3119;20 jaar;Mannen;2050;72917;34174;10310;23864;11421;12444;20217;13957
3120;20 jaar;Vrouwen;2003;69734;22626;10356;12270;5629;6641;15277;7349
3121;20 jaar;Vrouwen;2004;68702;22750;10189;12562;5605;6957;15547;7204
3122;20 jaar;Vrouwen;2005;70298;23187;10437;12750;5788;6962;16008;7179
3123;20 jaar;Vrouwen;2006;72264;23181;10257;12924;5694;7230;16023;7158
3124;20 jaar;Vrouwen;2007;74886;23422;9822;13599;6096;7503;16080;7342
3125;20 jaar;Vrouwen;2008;74574;23869;9813;14056;6080;7977;16566;7304
3126;20 jaar;Vrouwen;2009;73893;24767;9945;14822;6311;8511;17137;7629
3127;20 jaar;Vrouwen;2010;74985;25222;10064;15158;6266;8892;17608;7614
3128;20 jaar;Vrouwen;2011;77353;26446;10117;16329;6711;9618;18513;7933
3129;20 jaar;Vrouwen;2012;77622;26660;10178;16483;6811;9671;18626;8034
3130;20 jaar;Vrouwen;2013;76005;27050;10203;16846;6916;9930;18940;8110
3131;20 jaar;Vrouwen;2014;75675;27028;10117;16912;6868;10043;19063;7965
3132;20 jaar;Vrouwen;2015;75516;27625;10191;17434;6991;10443;19455;8170
3133;20 jaar;Vrouwen;2016;73388;27610;10248;17362;7045;10317;19405;8205
3134;20 jaar;Vrouwen;2017;72484;27936;10454;17482;6982;10500;19736;8199
3135;20 jaar;Vrouwen;2018;73483;28854;10572;18282;7239;11042;20541;8312
3136;20 jaar;Vrouwen;2019;75581;29685;10569;19116;7641;11475;21160;8525
3137;20 jaar;Vrouwen;2020;75587;30465;10749;19716;7862;11854;21707;8758
3138;20 jaar;Vrouwen;2021;77118;31698;10869;20829;8252;12577;22551;9147
3139;20 jaar;Vrouwen;2022;75448;31335;10634;20701;8616;12085;22104;9231
3140;20 jaar;Vrouwen;2023;74139;31689;10608;21081;8390;12691;22242;9447
3141;20 jaar;Vrouwen;2024;73270;31989;10643;21345;8491;12854;22398;9591
3142;20 jaar;Vrouwen;2025;71642;32119;10698;21421;8521;12901;22445;9674
3143;20 jaar;Vrouwen;2026;70042;32195;10759;21436;8539;12898;22438;9756
3144;20 jaar;Vrouwen;2027;68542;32230;10815;21415;8559;12856;22377;9853
3145;20 jaar;Vrouwen;2028;67179;32257;10863;21394;8600;12794;22282;9974
3146;20 jaar;Vrouwen;2029;66068;32313;10903;21410;8681;12729;22174;10139
3147;20 jaar;Vrouwen;2030;65139;32385;10932;21453;8788;12665;22050;10335
3148;20 jaar;Vrouwen;2031;64502;32487;10956;21531;8926;12605;21926;10561
3149;20 jaar;Vrouwen;2032;64094;32618;10975;21643;9083;12559;21811;10807
3150;20 jaar;Vrouwen;2033;63911;32757;10991;21766;9244;12523;21701;11056
3151;20 jaar;Vrouwen;2034;63961;32888;11005;21883;9417;12466;21595;11293
3152;20 jaar;Vrouwen;2035;64151;32998;11018;21980;9557;12423;21481;11517
3153;20 jaar;Vrouwen;2036;64465;33108;11029;22079;9704;12375;21380;11728
3154;20 jaar;Vrouwen;2037;64879;33206;11040;22166;9838;12328;21281;11925
3155;20 jaar;Vrouwen;2038;65367;33296;11049;22248;9968;12280;21188;12108
3156;20 jaar;Vrouwen;2039;65930;33370;11057;22313;10091;12222;21094;12276
3157;20 jaar;Vrouwen;2040;66516;33442;11065;22377;10203;12174;21014;12429
3158;20 jaar;Vrouwen;2041;67048;33496;11072;22424;10294;12130;20927;12569
3159;20 jaar;Vrouwen;2042;67568;33542;11078;22464;10379;12085;20848;12694
3160;20 jaar;Vrouwen;2043;68041;33574;11084;22490;10458;12031;20766;12807
3161;20 jaar;Vrouwen;2044;68442;33615;11089;22526;10539;11987;20702;12913
3162;20 jaar;Vrouwen;2045;68807;33642;11094;22549;10603;11946;20628;13015
3163;20 jaar;Vrouwen;2046;69104;33674;11098;22576;10663;11913;20569;13106
3164;20 jaar;Vrouwen;2047;69342;33705;11101;22603;10730;11873;20514;13191
3165;20 jaar;Vrouwen;2048;69532;33731;11105;22626;10786;11840;20460;13270
3166;20 jaar;Vrouwen;2049;69646;33756;11107;22649;10834;11815;20414;13343
3167;20 jaar;Vrouwen;2050;69745;33773;11110;22663;10867;11796;20362;13411
3168;21 jaar;Totaal mannen en vrouwen;2003;147633;47195;21570;25624;11776;13849;31232;15963
3169;21 jaar;Totaal mannen en vrouwen;2004;142203;47743;22641;25102;11454;13648;32392;15351
3170;21 jaar;Totaal mannen en vrouwen;2005;140198;47897;22452;25445;11367;14079;32923;14975
3171;21 jaar;Totaal mannen en vrouwen;2006;143750;49058;22980;26078;11801;14277;34076;14982
3172;21 jaar;Totaal mannen en vrouwen;2007;147048;48980;22563;26417;11793;14624;33917;15063
3173;21 jaar;Totaal mannen en vrouwen;2008;151822;49624;21936;27688;12437;15252;34143;15482
3174;21 jaar;Totaal mannen en vrouwen;2009;152804;50415;21825;28590;12408;16183;34839;15577
3175;21 jaar;Totaal mannen en vrouwen;2010;150730;52196;22013;30183;12727;17456;36192;16004
3176;21 jaar;Totaal mannen en vrouwen;2011;152116;53310;22204;31106;12811;18295;37108;16202
3177;21 jaar;Totaal mannen en vrouwen;2012;158458;55335;22165;33170;13630;19540;38551;16783
3178;21 jaar;Totaal mannen en vrouwen;2013;158169;55846;22026;33820;13944;19876;38746;17099
3179;21 jaar;Totaal mannen en vrouwen;2014;155333;56645;22128;34516;13999;20518;39643;17002
3180;21 jaar;Totaal mannen en vrouwen;2015;154189;56459;21911;34548;14166;20382;39400;17059
3181;21 jaar;Totaal mannen en vrouwen;2016;154184;57613;21979;35634;14311;21323;40303;17310
3182;21 jaar;Totaal mannen en vrouwen;2017;149689;57561;22049;35511;14366;21145;40080;17481
3183;21 jaar;Totaal mannen en vrouwen;2018;148671;58553;22489;36065;14380;21685;40901;17653
3184;21 jaar;Totaal mannen en vrouwen;2019;149229;60119;22644;37476;14860;22615;42327;17792
3185;21 jaar;Totaal mannen en vrouwen;2020;154184;61790;22580;39210;15660;23551;43509;18282
3186;21 jaar;Totaal mannen en vrouwen;2021;154584;63349;22808;40541;16172;24369;44459;18890
3187;21 jaar;Totaal mannen en vrouwen;2022;157130;65655;23033;42622;16964;25658;46113;19543
3188;21 jaar;Totaal mannen en vrouwen;2023;153786;65406;22692;42714;17783;24932;45669;19737
3189;21 jaar;Totaal mannen en vrouwen;2024;151311;65950;22690;43261;17190;26071;45791;20159
3190;21 jaar;Totaal mannen en vrouwen;2025;149530;66573;22762;43811;17394;26418;46110;20463
3191;21 jaar;Totaal mannen en vrouwen;2026;146198;66847;22870;43977;17452;26525;46197;20651
3192;21 jaar;Totaal mannen en vrouwen;2027;142918;67013;22995;44018;17496;26522;46181;20832
3193;21 jaar;Totaal mannen en vrouwen;2028;139859;67088;23110;43978;17532;26446;46049;21039
3194;21 jaar;Totaal mannen en vrouwen;2029;137071;67151;23212;43939;17611;26328;45853;21298
3195;21 jaar;Totaal mannen en vrouwen;2030;134799;67271;23298;43974;17774;26199;45628;21643
3196;21 jaar;Totaal mannen en vrouwen;2031;132902;67428;23361;44066;18000;26066;45380;22048
3197;21 jaar;Totaal mannen en vrouwen;2032;131594;67633;23408;44225;18282;25943;45117;22516
3198;21 jaar;Totaal mannen en vrouwen;2033;130771;67892;23445;44447;18592;25855;44870;23022
3199;21 jaar;Totaal mannen en vrouwen;2034;130398;68172;23473;44699;18926;25773;44634;23538
3200;21 jaar;Totaal mannen en vrouwen;2035;130500;68435;23500;44935;19270;25665;44407;24028
3201;21 jaar;Totaal mannen en vrouwen;2036;130876;68669;23526;45142;19568;25574;44176;24492
3202;21 jaar;Totaal mannen en vrouwen;2037;131533;68876;23546;45330;19860;25470;43954;24923
3203;21 jaar;Totaal mannen en vrouwen;2038;132380;69072;23566;45506;20133;25373;43744;25328
3204;21 jaar;Totaal mannen en vrouwen;2039;133388;69246;23584;45662;20400;25262;43548;25698
3205;21 jaar;Totaal mannen en vrouwen;2040;134540;69387;23595;45792;20645;25147;43341;26046
3206;21 jaar;Totaal mannen en vrouwen;2041;135757;69513;23608;45905;20868;25038;43148;26365
3207;21 jaar;Totaal mannen en vrouwen;2042;136846;69614;23618;45996;21055;24941;42961;26653
3208;21 jaar;Totaal mannen en vrouwen;2043;137912;69705;23627;46078;21234;24844;42794;26912
3209;21 jaar;Totaal mannen en vrouwen;2044;138878;69761;23632;46128;21395;24734;42607;27154
3210;21 jaar;Totaal mannen en vrouwen;2045;139708;69832;23640;46191;21558;24633;42458;27374
3211;21 jaar;Totaal mannen en vrouwen;2046;140462;69877;23645;46232;21684;24548;42296;27581
3212;21 jaar;Totaal mannen en vrouwen;2047;141074;69930;23645;46285;21816;24469;42159;27771
3213;21 jaar;Totaal mannen en vrouwen;2048;141566;69978;23652;46327;21944;24383;42034;27944
3214;21 jaar;Totaal mannen en vrouwen;2049;141977;70006;23650;46356;22040;24316;41899;28107
3215;21 jaar;Totaal mannen en vrouwen;2050;142209;70054;23650;46405;22156;24249;41793;28261
3216;21 jaar;Mannen;2003;74943;23467;10350;13117;6040;7077;15616;7851
3217;21 jaar;Mannen;2004;72556;23988;11137;12851;5843;7008;16437;7551
3218;21 jaar;Mannen;2005;71580;24067;11164;12903;5780;7123;16731;7336
3219;21 jaar;Mannen;2006;73540;24808;11459;13349;6033;7316;17449;7360
3220;21 jaar;Mannen;2007;74878;24697;11184;13513;6118;7395;17281;7416
3221;21 jaar;Mannen;2008;77037;25037;10924;14113;6363;7750;17445;7592
3222;21 jaar;Mannen;2009;78329;25312;10753;14559;6350;8209;17648;7664
3223;21 jaar;Mannen;2010;76931;26138;10748;15390;6440;8950;18428;7710
3224;21 jaar;Mannen;2011;77226;26751;10772;15978;6568;9410;18872;7878
3225;21 jaar;Mannen;2012;81201;27532;10650;16882;6948;9934;19415;8118
3226;21 jaar;Mannen;2013;80643;27815;10439;17377;7159;10217;19492;8323
3227;21 jaar;Mannen;2014;79416;28227;10514;17713;7111;10602;20072;8155
3228;21 jaar;Mannen;2015;78601;28058;10382;17676;7323;10353;19703;8355
3229;21 jaar;Mannen;2016;78749;28623;10377;18246;7346;10901;20216;8407
3230;21 jaar;Mannen;2017;76373;28587;10391;18195;7347;10848;20041;8545
3231;21 jaar;Mannen;2018;76258;29256;10631;18626;7420;11206;20527;8729
3232;21 jaar;Mannen;2019;75818;29910;10669;19241;7643;11599;21151;8759
3233;21 jaar;Mannen;2020;78681;30756;10609;20147;8042;12104;21716;9040
3234;21 jaar;Mannen;2021;79077;31536;10658;20878;8332;12546;22120;9416
3235;21 jaar;Mannen;2022;80096;32620;10767;21853;8736;13117;22933;9687
3236;21 jaar;Mannen;2023;78417;32728;10657;22071;9191;12880;22928;9799
3237;21 jaar;Mannen;2024;77247;32917;10679;22238;8823;13415;22912;10006
3238;21 jaar;Mannen;2025;76334;33243;10718;22524;8925;13600;23073;10169
3239;21 jaar;Mannen;2026;74623;33388;10774;22614;8954;13660;23111;10277
3240;21 jaar;Mannen;2027;72941;33477;10840;22637;8979;13659;23101;10377
3241;21 jaar;Mannen;2028;71379;33517;10901;22616;8993;13623;23028;10489
3242;21 jaar;Mannen;2029;69952;33552;10956;22595;9032;13564;22923;10628
3243;21 jaar;Mannen;2030;68790;33615;11003;22612;9112;13500;22804;10811
3244;21 jaar;Mannen;2031;67819;33699;11038;22661;9232;13429;22677;11021
3245;21 jaar;Mannen;2032;67148;33800;11060;22740;9375;13365;22536;11264
3246;21 jaar;Mannen;2033;66734;33927;11078;22849;9529;13320;22403;11525
3247;21 jaar;Mannen;2034;66545;34065;11089;22976;9700;13276;22274;11791
3248;21 jaar;Mannen;2035;66597;34198;11103;23096;9872;13224;22153;12045
3249;21 jaar;Mannen;2036;66785;34321;11115;23206;10033;13173;22035;12286
3250;21 jaar;Mannen;2037;67129;34419;11123;23296;10180;13116;21912;12507
3251;21 jaar;Mannen;2038;67565;34516;11132;23384;10319;13065;21799;12716
3252;21 jaar;Mannen;2039;68089;34597;11141;23456;10454;13003;21693;12904
3253;21 jaar;Mannen;2040;68680;34665;11144;23521;10576;12945;21582;13084
3254;21 jaar;Mannen;2041;69317;34716;11149;23567;10685;12882;21466;13249
3255;21 jaar;Mannen;2042;69878;34761;11152;23610;10782;12828;21364;13397
3256;21 jaar;Mannen;2043;70427;34805;11154;23651;10874;12777;21275;13530
3257;21 jaar;Mannen;2044;70922;34829;11154;23675;10955;12720;21171;13658
3258;21 jaar;Mannen;2045;71354;34858;11157;23701;11039;12663;21086;13772
3259;21 jaar;Mannen;2046;71745;34875;11157;23718;11101;12618;20997;13878
3260;21 jaar;Mannen;2047;72062;34895;11153;23742;11170;12572;20918;13977
3261;21 jaar;Mannen;2048;72318;34913;11156;23757;11232;12525;20847;14066
3262;21 jaar;Mannen;2049;72539;34915;11151;23764;11273;12491;20767;14148
3263;21 jaar;Mannen;2050;72659;34937;11148;23789;11338;12450;20707;14229
3264;21 jaar;Vrouwen;2003;72691;23728;11220;12508;5736;6772;15616;8112
3265;21 jaar;Vrouwen;2004;69647;23755;11504;12251;5611;6640;15955;7800
3266;21 jaar;Vrouwen;2005;68618;23831;11288;12542;5586;6956;16191;7639
3267;21 jaar;Vrouwen;2006;70210;24250;11521;12729;5768;6961;16627;7622
3268;21 jaar;Vrouwen;2007;72169;24283;11379;12904;5675;7229;16636;7647
3269;21 jaar;Vrouwen;2008;74785;24587;11012;13575;6074;7501;16698;7890
3270;21 jaar;Vrouwen;2009;74475;25103;11072;14032;6058;7974;17190;7913
3271;21 jaar;Vrouwen;2010;73800;26058;11265;14793;6287;8506;17764;8294
3272;21 jaar;Vrouwen;2011;74890;26559;11431;15128;6243;8885;18235;8324
3273;21 jaar;Vrouwen;2012;77257;27802;11515;16288;6682;9605;19136;8666
3274;21 jaar;Vrouwen;2013;77525;28031;11587;16443;6784;9659;19254;8776
3275;21 jaar;Vrouwen;2014;75918;28418;11614;16804;6888;9916;19571;8847
3276;21 jaar;Vrouwen;2015;75588;28401;11529;16872;6843;10029;19697;8704
3277;21 jaar;Vrouwen;2016;75435;28991;11602;17388;6966;10423;20087;8904
3278;21 jaar;Vrouwen;2017;73316;28974;11658;17316;7019;10297;20039;8935
3279;21 jaar;Vrouwen;2018;72413;29297;11858;17439;6960;10479;20374;8924
3280;21 jaar;Vrouwen;2019;73411;30209;11975;18234;7217;11017;21176;9033
3281;21 jaar;Vrouwen;2020;75503;31034;11971;19064;7618;11446;21793;9242
3282;21 jaar;Vrouwen;2021;75506;31813;12150;19663;7840;11823;22340;9473
3283;21 jaar;Vrouwen;2022;77035;33035;12266;20770;8228;12541;23179;9856
