ID;Leeftijd;Marges;RegioS;Perioden;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;BeperktVanwegeProblemenMetGezondheid_3;EenOfMeerLichamelijkeBeperkingen_4;BeperkingInHoren_5;BeperkingInZien_6;BeperkingInBewegen_7;Ondergewicht_8;NormaalGewicht_9;Overgewicht_10;MatigOvergewicht_11;ErnstigOvergewicht_12;VoldoetAanBeweegrichtlijn_13;VoldoetAanNormGezondBewegen_14;VoldoetAanFitnorm_15;VoldoetAanTenMinste1Bewegingsnorm_16;WekelijkseSporters_17;Mantelzorger_18;ZwaarBelasteMantelzorgers_19;UrenMantelzorgPerWeek_20;Mantelzorgontvanger_21;UrenOntvangenMantelzorgPerWeek_22
3470;65 jaar of ouder;Bovengrens 95%-interval;Zeeland (PV);2016;63.6;46.3;50.6;28.8;9.2;8.8;22.1;1.1;41.8;60.9;45.0;17.3;39.5;78.0;50.1;79.8;32.0;18.1;14.5;15.5;11.1;26.4
3471;65 jaar of ouder;Bovengrens 95%-interval;Noord-Brabant (PV);2016;62.8;44.9;49.1;29.8;9.9;8.9;22.3;1.1;39.8;60.4;43.8;17.0;38.6;74.3;46.6;75.9;38.5;17.1;13.4;17.7;11.3;22.3
3472;65 jaar of ouder;Bovengrens 95%-interval;Limburg (PV);2016;56.3;52.6;54.9;30.4;9.3;10.1;23.6;1.2;38.1;62.3;44.3;18.7;35.3;70.1;36.0;71.3;34.1;16.8;14.9;18.1;11.4;23.4
3473;65 jaar of ouder;Bovengrens 95%-interval;Aa en Hunze;2016;72.3;47.2;49.4;32.7;12.9;9.0;24.9;2.6;40.5;68.4;52.0;21.1;42.1;76.7;50.1;79.2;41.3;18.3;;;13.8;
3474;65 jaar of ouder;Bovengrens 95%-interval;Aalburg;2016;69.9;48.1;55.3;37.1;17.7;10.3;29.9;0.0;37.0;74.6;54.5;26.6;30.2;70.4;45.9;72.7;32.6;20.1;;;23.0;
3475;65 jaar of ouder;Bovengrens 95%-interval;Aalsmeer;2016;69.5;52.6;51.3;25.7;8.9;7.8;20.5;2.2;46.5;61.7;46.4;18.9;42.3;74.8;52.3;77.2;43.3;17.8;;;11.9;
3476;65 jaar of ouder;Bovengrens 95%-interval;Aalten;2016;66.8;50.3;56.9;29.2;11.9;11.9;21.4;2.6;37.0;71.2;55.8;19.8;48.1;80.3;55.7;81.8;33.7;17.6;;;17.3;
3477;65 jaar of ouder;Bovengrens 95%-interval;Achtkarspelen;2016;71.1;57.2;53.3;30.3;10.6;8.3;23.6;2.0;43.6;67.0;44.8;27.6;39.1;77.3;54.6;80.4;28.9;21.2;;;13.4;
3478;65 jaar of ouder;Bovengrens 95%-interval;Alblasserdam;2016;67.3;51.6;54.1;34.7;11.4;12.0;28.2;3.5;47.3;64.8;50.0;20.5;30.6;73.9;47.9;75.1;38.7;16.7;;;16.4;
3479;65 jaar of ouder;Bovengrens 95%-interval;Albrandswaard;2016;69.3;56.6;57.1;30.5;11.0;9.8;23.5;3.2;41.5;66.9;51.8;19.5;37.1;74.5;45.0;75.4;33.9;17.5;;;9.5;
3480;65 jaar of ouder;Bovengrens 95%-interval;Alkmaar;2016;69.1;54.3;54.3;27.4;9.9;11.3;20.1;2.4;47.7;57.9;42.6;18.0;45.1;79.5;59.4;81.8;39.3;19.5;18.5;16.1;11.1;
3481;65 jaar of ouder;Bovengrens 95%-interval;Almelo;2016;64.0;58.4;58.2;33.0;15.1;13.1;24.2;3.2;43.2;64.8;47.3;21.7;42.3;73.3;53.0;75.1;40.8;18.1;;;13.6;
3482;65 jaar of ouder;Bovengrens 95%-interval;Almere;2016;59.4;61.3;60.6;33.5;8.8;9.3;28.0;1.9;39.1;69.5;50.8;23.2;35.9;68.5;41.5;69.8;31.7;18.3;23.6;;15.6;
3483;65 jaar of ouder;Bovengrens 95%-interval;Alphen aan den Rijn;2016;68.0;52.7;56.3;31.2;10.7;9.9;23.6;2.0;41.5;63.4;47.0;19.0;41.5;78.7;53.4;80.7;37.7;17.8;17.5;17.9;12.3;30.6
3484;65 jaar of ouder;Bovengrens 95%-interval;Alphen-Chaam;2016;71.9;44.3;47.4;29.3;12.6;9.2;21.3;2.0;47.7;62.0;49.6;16.4;45.7;81.3;49.4;84.3;40.6;21.0;;;16.0;
3485;65 jaar of ouder;Bovengrens 95%-interval;Ameland;2016;;;;;;;;;;;;;;;;;;;;;;
3486;65 jaar of ouder;Bovengrens 95%-interval;Amersfoort;2016;65.3;54.3;53.3;29.9;8.5;9.4;24.4;2.6;44.9;58.2;43.7;16.3;41.3;75.0;52.4;76.9;40.8;19.0;20.2;19.9;13.1;34.4
3487;65 jaar of ouder;Bovengrens 95%-interval;Amstelveen;2016;68.0;52.5;49.4;24.8;7.6;7.8;19.1;1.9;47.0;58.5;46.4;14.5;37.5;74.2;44.7;76.2;42.7;16.8;24.3;22.3;10.0;
3488;65 jaar of ouder;Bovengrens 95%-interval;Amsterdam;2016;55.7;57.9;54.6;34.4;9.2;12.5;28.0;2.0;44.5;57.0;39.3;18.9;35.4;69.7;39.0;71.2;33.2;12.4;17.5;17.7;9.8;23.4
3489;65 jaar of ouder;Bovengrens 95%-interval;Apeldoorn;2016;68.5;59.1;57.7;33.0;13.6;12.5;24.7;2.0;46.4;62.0;46.6;19.3;43.3;76.6;54.9;79.2;40.6;20.6;;;14.8;
3490;65 jaar of ouder;Bovengrens 95%-interval;Appingedam;2016;61.4;66.4;60.0;41.3;11.6;12.5;37.1;3.4;41.7;68.5;46.8;27.5;33.3;71.7;46.3;73.3;28.2;17.9;;;20.0;
3491;65 jaar of ouder;Bovengrens 95%-interval;Arnhem;2016;64.7;58.2;57.9;35.3;14.4;14.1;26.8;3.9;46.9;60.8;41.4;23.7;42.5;73.7;44.0;75.2;43.4;15.8;;;12.4;
3492;65 jaar of ouder;Bovengrens 95%-interval;Assen;2016;68.7;54.8;54.0;34.2;10.7;14.1;26.5;2.5;42.8;66.8;50.1;21.7;44.1;78.2;57.8;80.2;41.0;21.4;;;12.6;
3493;65 jaar of ouder;Bovengrens 95%-interval;Asten;2016;71.2;45.4;52.0;29.1;11.0;14.0;20.2;1.7;46.5;63.5;46.4;21.6;44.7;82.2;55.3;84.4;41.8;23.7;;;10.7;
3494;65 jaar of ouder;Bovengrens 95%-interval;Baarle-Nassau;2016;66.1;48.3;53.0;30.8;12.8;9.6;23.7;2.5;41.3;68.3;50.9;22.2;38.0;76.0;45.0;77.8;38.1;19.7;;;14.6;
3495;65 jaar of ouder;Bovengrens 95%-interval;Baarn;2016;69.6;54.7;59.6;28.4;10.1;9.0;23.9;2.8;58.0;50.2;36.5;17.1;42.6;76.5;53.2;78.5;40.9;19.9;;;14.9;
3496;65 jaar of ouder;Bovengrens 95%-interval;Barendrecht;2016;73.1;53.4;51.4;24.5;8.7;6.2;20.4;2.5;46.2;63.3;47.0;20.7;39.8;74.6;46.7;75.8;34.5;19.8;;;11.3;
3497;65 jaar of ouder;Bovengrens 95%-interval;Barneveld;2016;73.8;46.1;54.8;27.5;11.2;9.1;22.2;2.3;44.2;64.2;46.0;22.4;45.3;74.2;56.0;75.6;39.2;15.2;;;10.9;
3498;65 jaar of ouder;Bovengrens 95%-interval;Bedum;2016;74.9;56.3;50.4;32.4;12.6;11.6;23.9;4.5;46.9;65.1;52.9;18.0;49.0;77.1;57.4;79.4;37.4;23.1;;;13.5;
3499;65 jaar of ouder;Bovengrens 95%-interval;Beek (L.);2016;55.9;58.0;62.0;36.4;12.6;11.3;30.9;2.4;44.2;65.6;50.0;20.1;35.9;70.5;34.9;72.0;34.8;19.4;;;15.5;
3500;65 jaar of ouder;Bovengrens 95%-interval;Beemster;2016;72.3;54.5;54.7;27.0;9.8;8.3;20.6;1.8;49.0;59.5;44.4;18.8;45.6;80.9;48.2;82.1;43.3;19.0;;;13.6;
3501;65 jaar of ouder;Bovengrens 95%-interval;Beesel;2016;61.2;55.7;58.4;32.2;15.5;11.5;24.5;2.8;45.1;64.7;47.1;22.5;45.3;80.7;52.4;82.9;43.4;23.0;;;14.0;
3502;65 jaar of ouder;Bovengrens 95%-interval;Bellingwedde;2016;68.3;58.8;51.5;30.5;11.6;10.7;23.2;3.8;40.3;70.7;50.4;26.5;35.0;71.1;33.7;71.4;29.0;16.0;;;14.3;
3503;65 jaar of ouder;Bovengrens 95%-interval;Berg en Dal;2016;63.4;51.0;57.1;30.6;12.4;13.4;20.8;1.5;41.1;65.0;48.9;19.2;41.7;77.2;43.1;78.9;41.3;17.9;22.4;27.4;10.8;25.5
3504;65 jaar of ouder;Bovengrens 95%-interval;Bergeijk;2016;68.5;50.1;53.8;35.7;13.9;9.7;27.1;1.2;47.6;63.2;46.3;21.3;43.7;78.1;49.9;80.2;46.9;18.1;;;15.6;
3505;65 jaar of ouder;Bovengrens 95%-interval;Bergen (L.);2016;67.0;54.6;51.8;33.7;13.5;13.1;23.2;1.5;39.2;71.4;52.6;24.3;48.3;80.2;51.5;82.1;41.9;22.7;;;16.0;
3506;65 jaar of ouder;Bovengrens 95%-interval;Bergen (NH.);2016;69.9;53.9;52.7;29.4;10.6;10.0;21.3;3.5;55.7;51.7;43.4;11.1;52.0;87.2;63.7;87.7;45.7;21.3;;;11.0;
3507;65 jaar of ouder;Bovengrens 95%-interval;Bergen op Zoom;2016;63.1;49.3;51.7;36.4;14.5;13.0;28.5;1.7;40.7;65.5;48.3;20.2;37.6;75.4;48.0;77.0;41.1;18.1;22.6;20.8;14.6;
3508;65 jaar of ouder;Bovengrens 95%-interval;Berkelland;2016;71.0;52.3;55.2;30.8;11.6;7.6;24.2;2.2;40.8;67.1;47.8;23.6;40.8;76.0;52.6;79.0;44.9;17.4;;;13.7;
3509;65 jaar of ouder;Bovengrens 95%-interval;Bernheze;2016;68.3;46.7;55.8;38.5;12.9;15.2;26.8;2.8;41.6;67.4;51.4;20.7;47.0;82.1;63.0;83.7;42.3;18.0;;;16.8;
3510;65 jaar of ouder;Bovengrens 95%-interval;Best;2016;67.6;49.7;51.6;30.5;9.3;11.0;25.8;3.2;43.3;64.5;48.7;19.9;44.8;77.4;52.9;79.5;49.0;20.7;;;11.5;
3511;65 jaar of ouder;Bovengrens 95%-interval;Beuningen;2016;68.8;54.4;59.2;33.8;13.1;13.1;24.6;2.1;43.5;66.6;48.7;22.8;44.3;79.2;51.4;80.6;43.4;23.1;;;14.0;
3512;65 jaar of ouder;Bovengrens 95%-interval;Beverwijk;2016;66.5;57.1;55.4;33.1;12.1;9.5;28.4;0.0;44.0;66.1;47.2;23.6;36.9;74.6;48.3;76.8;34.6;16.8;;;12.7;
3513;65 jaar of ouder;Bovengrens 95%-interval;het Bildt;2016;84.6;53.1;45.0;26.2;10.7;13.6;16.4;8.3;45.7;70.7;59.5;20.8;51.6;87.0;58.0;88.1;47.7;22.0;;;4.0;
3514;65 jaar of ouder;Bovengrens 95%-interval;De Bilt;2016;72.2;50.2;53.2;25.2;8.4;6.9;20.8;3.9;55.5;51.7;39.8;15.2;46.8;81.1;54.2;82.0;50.0;22.2;;;11.5;
3515;65 jaar of ouder;Bovengrens 95%-interval;Binnenmaas;2016;67.8;48.6;49.3;31.0;10.8;6.0;27.9;0.0;41.0;69.9;49.5;25.9;35.7;70.3;45.1;72.6;38.7;23.6;;;16.8;
3516;65 jaar of ouder;Bovengrens 95%-interval;Bladel;2016;69.6;48.4;49.8;31.0;13.9;10.1;24.7;2.7;45.1;64.4;50.5;18.6;43.9;79.0;52.2;79.5;47.2;20.7;;;14.6;
3517;65 jaar of ouder;Bovengrens 95%-interval;Blaricum;2016;75.5;49.7;43.4;26.5;10.7;8.8;17.4;1.9;57.3;52.4;41.7;14.1;49.3;83.6;51.8;85.6;50.1;17.6;;;8.8;
3518;65 jaar of ouder;Bovengrens 95%-interval;Bloemendaal;2016;78.1;46.9;44.2;20.0;6.7;6.9;17.4;4.2;60.4;47.6;39.9;10.8;56.1;87.8;66.1;88.9;60.7;17.8;;;9.3;
3519;65 jaar of ouder;Bovengrens 95%-interval;Bodegraven-Reeuwijk;2016;71.0;55.7;58.6;33.5;13.7;10.6;25.9;3.2;50.0;59.3;44.8;18.7;38.6;79.1;55.5;80.6;42.2;23.5;;;13.2;
3520;65 jaar of ouder;Bovengrens 95%-interval;Boekel;2016;67.3;49.2;53.1;34.6;17.9;10.6;26.8;3.0;42.2;67.5;53.4;18.6;45.7;78.0;54.6;80.2;45.7;21.5;;;19.3;
3521;65 jaar of ouder;Bovengrens 95%-interval;Ten Boer;2016;76.1;58.6;54.3;32.5;15.0;11.1;23.9;4.4;44.7;70.0;52.1;25.8;47.7;79.0;56.7;79.6;42.5;25.0;;;12.0;
3522;65 jaar of ouder;Bovengrens 95%-interval;Borger-Odoorn;2016;69.4;49.8;53.5;32.6;11.9;10.6;25.9;2.8;40.9;68.3;49.6;23.7;39.6;74.1;48.6;77.8;35.0;18.8;;;14.6;
3523;65 jaar of ouder;Bovengrens 95%-interval;Borne;2016;71.4;52.4;56.0;29.6;12.7;11.3;23.3;2.5;42.2;65.7;49.7;20.1;56.0;78.0;62.4;80.3;50.0;18.4;;;13.6;
3524;65 jaar of ouder;Bovengrens 95%-interval;Borsele;2016;65.6;53.3;61.6;34.1;14.6;9.1;26.0;4.0;44.0;66.3;48.6;23.1;41.8;78.9;50.8;79.4;32.1;23.3;;;17.8;
3525;65 jaar of ouder;Bovengrens 95%-interval;Boxmeer;2016;69.0;48.7;52.3;30.5;13.5;10.6;22.3;3.0;43.5;64.6;48.7;20.0;48.8;81.9;54.3;83.4;46.3;24.6;;;12.0;
3526;65 jaar of ouder;Bovengrens 95%-interval;Boxtel;2016;70.0;47.7;52.4;34.6;12.4;14.2;27.9;2.1;39.4;70.5;51.5;24.5;50.3;83.3;62.1;85.1;48.3;23.3;;;20.6;
3527;65 jaar of ouder;Bovengrens 95%-interval;Breda;2016;64.4;47.3;51.1;31.2;9.9;10.2;24.7;1.7;44.8;59.1;44.4;16.6;38.0;74.1;44.9;75.9;41.5;18.7;20.1;27.3;12.3;23.7
3528;65 jaar of ouder;Bovengrens 95%-interval;Brielle;2016;64.2;58.4;55.5;27.7;9.0;8.3;22.4;2.2;44.0;64.8;45.0;24.3;36.9;73.9;51.0;76.8;39.6;17.5;;;10.4;
3529;65 jaar of ouder;Bovengrens 95%-interval;Bronckhorst;2016;73.8;51.7;52.8;29.5;10.6;6.2;24.5;3.3;40.4;67.2;47.5;24.2;41.4;74.8;46.5;76.4;43.3;18.3;;;15.8;
3530;65 jaar of ouder;Bovengrens 95%-interval;Brummen;2016;72.1;52.4;53.2;28.9;9.1;11.6;21.7;3.5;46.6;61.4;44.4;21.2;47.9;78.8;52.6;80.6;39.7;19.4;;;12.9;
3531;65 jaar of ouder;Bovengrens 95%-interval;Brunssum;2016;50.9;60.5;65.2;41.5;13.8;15.9;34.8;2.1;37.5;68.3;48.2;23.4;27.8;62.2;24.8;63.1;34.4;20.1;24.0;30.6;14.9;
3532;65 jaar of ouder;Bovengrens 95%-interval;Bunnik;2016;71.9;48.8;51.5;23.4;8.1;7.1;17.2;1.7;51.3;56.4;42.9;16.6;52.1;80.8;58.2;82.4;52.6;22.4;15.1;16.0;11.7;
3533;65 jaar of ouder;Bovengrens 95%-interval;Bunschoten;2016;67.3;51.8;52.1;30.4;10.9;12.0;23.8;4.3;36.5;70.7;49.9;25.5;44.2;76.1;60.4;79.1;36.5;23.2;;;14.9;
3534;65 jaar of ouder;Bovengrens 95%-interval;Buren;2016;69.3;49.1;52.4;29.6;12.7;9.4;20.3;2.6;43.8;64.8;46.0;23.2;39.0;75.6;40.6;76.6;33.3;14.7;;;14.9;
3535;65 jaar of ouder;Bovengrens 95%-interval;Capelle aan den IJssel;2016;65.6;60.6;54.1;36.1;13.2;15.3;27.6;3.0;46.7;62.1;44.0;22.5;33.9;66.0;38.3;67.2;40.6;21.1;;;13.7;
3536;65 jaar of ouder;Bovengrens 95%-interval;Castricum;2016;73.7;50.2;48.2;26.9;10.8;9.5;19.1;2.6;55.2;53.1;41.6;14.9;51.0;81.8;65.3;83.5;49.1;21.1;;;10.5;
3537;65 jaar of ouder;Bovengrens 95%-interval;Coevorden;2016;71.8;52.7;55.5;34.0;14.0;12.2;27.1;2.8;41.2;68.1;48.0;25.1;37.7;80.0;53.7;81.2;33.4;15.4;;;15.2;
3538;65 jaar of ouder;Bovengrens 95%-interval;Cranendonck;2016;64.0;51.8;52.0;32.1;12.8;10.9;23.3;1.9;48.7;61.6;47.9;18.2;44.9;77.1;47.4;78.5;42.9;23.1;;;13.2;
3539;65 jaar of ouder;Bovengrens 95%-interval;Cromstrijen;2016;72.5;52.0;50.2;26.0;7.3;8.0;22.1;3.0;46.8;64.5;46.2;23.7;35.8;72.8;46.9;74.7;36.4;23.5;;;12.1;
3540;65 jaar of ouder;Bovengrens 95%-interval;Cuijk;2016;71.3;50.1;53.5;32.5;15.3;8.8;24.4;2.7;47.0;61.8;46.8;19.1;48.2;80.5;55.6;82.0;42.6;20.0;;;14.6;
3541;65 jaar of ouder;Bovengrens 95%-interval;Culemborg;2016;67.8;58.0;60.3;34.1;10.8;15.1;26.7;2.7;48.2;60.7;43.9;21.2;47.2;76.3;59.4;77.8;43.0;17.1;;;16.1;
3542;65 jaar of ouder;Bovengrens 95%-interval;Dalfsen;2016;71.1;50.2;57.2;29.6;10.6;7.5;22.2;0.0;42.7;65.8;49.6;20.0;41.7;75.7;53.0;78.2;40.0;18.8;;;15.8;
3543;65 jaar of ouder;Bovengrens 95%-interval;Dantumadiel;2016;65.9;68.0;69.0;37.1;14.5;15.4;31.9;;;;;;;;;;;;;;;
3544;65 jaar of ouder;Bovengrens 95%-interval;Delft;2016;64.7;56.9;52.3;30.6;7.7;9.5;25.6;3.1;41.7;62.9;45.8;19.9;45.0;77.3;55.4;78.5;40.2;16.4;21.8;20.6;11.9;
3545;65 jaar of ouder;Bovengrens 95%-interval;Delfzijl;2016;63.7;65.8;55.6;33.3;12.8;13.9;26.7;3.3;39.4;69.4;51.0;23.3;35.5;72.0;45.2;75.1;30.4;15.8;;;12.4;
3546;65 jaar of ouder;Bovengrens 95%-interval;Deurne;2016;64.5;54.3;58.3;36.8;16.7;12.7;27.0;2.0;44.6;64.8;50.3;18.9;49.5;81.2;56.3;82.3;39.5;22.9;;;16.0;
3547;65 jaar of ouder;Bovengrens 95%-interval;Deventer;2016;64.1;59.4;61.8;32.5;11.4;12.7;26.0;3.4;47.0;58.7;42.2;19.5;44.6;78.1;53.4;79.6;39.1;16.4;15.4;19.7;10.7;
3548;65 jaar of ouder;Bovengrens 95%-interval;Diemen;2016;63.1;57.7;55.8;33.2;9.9;12.3;24.5;3.5;39.5;66.8;48.3;22.2;36.8;74.8;45.2;76.2;37.4;16.6;;;9.6;
3549;65 jaar of ouder;Bovengrens 95%-interval;Dinkelland;2016;75.8;47.8;49.7;29.4;12.1;11.4;21.9;2.6;43.4;64.9;50.2;18.8;51.5;79.3;56.1;81.0;44.0;19.0;;;14.2;
3550;65 jaar of ouder;Bovengrens 95%-interval;Doesburg;2016;68.9;52.5;55.3;26.1;11.1;8.2;20.5;2.1;35.2;73.2;55.2;23.0;48.3;78.7;55.3;80.8;47.8;19.7;;;10.5;
3551;65 jaar of ouder;Bovengrens 95%-interval;Doetinchem;2016;67.9;55.9;57.2;30.5;13.6;8.0;24.1;0.0;44.5;64.5;47.0;21.6;46.5;76.2;57.2;78.3;46.6;17.0;;;14.8;
3552;65 jaar of ouder;Bovengrens 95%-interval;Dongen;2016;71.9;47.5;49.5;32.0;12.8;11.5;23.0;3.1;38.4;69.7;50.9;23.4;46.0;80.2;50.6;80.9;47.5;20.3;;;13.4;
3553;65 jaar of ouder;Bovengrens 95%-interval;Dongeradeel;2016;77.7;56.5;56.4;35.6;7.1;12.3;29.9;3.3;40.5;76.3;59.1;27.3;47.4;84.9;66.0;86.4;34.5;29.6;;;19.2;
3554;65 jaar of ouder;Bovengrens 95%-interval;Dordrecht;2016;63.7;55.5;57.8;31.8;12.5;9.5;27.6;3.9;40.3;69.4;52.7;22.1;39.3;70.3;46.1;71.7;31.8;19.6;;;14.0;
3555;65 jaar of ouder;Bovengrens 95%-interval;Drechterland;2016;69.6;50.2;50.2;28.7;9.3;11.2;18.7;2.6;46.2;62.5;49.6;16.9;43.8;81.0;54.9;81.9;43.5;21.4;;;9.9;
3556;65 jaar of ouder;Bovengrens 95%-interval;Drimmelen;2016;64.3;50.0;56.0;37.2;13.6;13.1;28.9;2.7;40.2;68.6;53.3;19.7;42.9;79.8;51.5;80.9;40.2;17.6;;;16.8;
3557;65 jaar of ouder;Bovengrens 95%-interval;Dronten;2016;70.8;51.2;53.1;25.3;12.4;8.9;19.2;2.9;45.8;62.9;45.9;21.3;39.5;77.8;47.2;79.1;35.3;18.2;;;11.8;
3558;65 jaar of ouder;Bovengrens 95%-interval;Druten;2016;67.1;53.1;59.1;37.8;15.2;10.7;27.2;1.3;38.1;71.7;50.9;26.2;43.7;74.6;50.0;75.9;35.4;19.2;;;14.9;
3559;65 jaar of ouder;Bovengrens 95%-interval;Duiven;2016;68.2;54.3;61.3;35.8;14.6;13.2;26.8;1.6;41.7;67.2;50.6;20.7;39.9;71.4;49.2;72.3;36.0;17.8;;;15.3;
3560;65 jaar of ouder;Bovengrens 95%-interval;Echt-Susteren;2016;57.8;53.9;60.6;36.7;14.4;13.4;27.9;2.7;43.7;64.2;44.7;23.7;43.8;76.6;47.3;77.6;32.1;21.2;;;17.7;
3561;65 jaar of ouder;Bovengrens 95%-interval;Edam-Volendam;2016;67.0;50.7;49.8;27.2;9.2;10.5;19.6;3.3;45.4;60.3;44.5;18.8;46.0;77.2;55.1;79.9;37.9;19.9;23.9;18.9;11.9;
3562;65 jaar of ouder;Bovengrens 95%-interval;Ede;2016;68.3;54.9;58.7;30.4;13.5;10.7;23.9;2.7;46.8;61.0;43.9;20.9;44.9;73.0;51.8;74.9;37.0;17.9;;;13.7;
3563;65 jaar of ouder;Bovengrens 95%-interval;Eemnes;2016;74.2;52.4;48.8;24.3;9.9;8.9;16.4;2.7;49.5;58.7;49.1;12.9;49.2;83.2;59.3;84.7;47.8;19.6;;;11.7;
3564;65 jaar of ouder;Bovengrens 95%-interval;Eemsmond;2016;71.9;55.2;54.3;29.1;11.8;9.8;23.1;2.3;44.8;65.0;48.1;21.5;42.6;76.5;50.4;78.2;33.2;17.9;;;10.2;
3565;65 jaar of ouder;Bovengrens 95%-interval;Eersel;2016;74.3;45.7;48.3;30.3;11.4;9.2;21.3;3.3;51.1;58.6;44.0;19.2;47.2;81.7;56.2;83.4;54.0;24.6;;;13.5;
3566;65 jaar of ouder;Bovengrens 95%-interval;Eijsden-Margraten;2016;60.4;48.4;53.2;27.6;10.2;10.6;21.4;2.1;40.3;65.1;48.3;19.7;37.1;71.8;30.4;72.3;34.2;20.2;19.6;20.4;11.0;
3567;65 jaar of ouder;Bovengrens 95%-interval;Eindhoven;2016;61.5;50.1;53.5;34.9;11.2;13.2;26.9;2.1;44.6;58.7;41.6;19.0;37.2;73.6;43.7;75.0;41.9;18.1;20.5;20.5;13.4;26.2
3568;65 jaar of ouder;Bovengrens 95%-interval;Elburg;2016;70.4;55.0;57.0;26.2;10.2;7.6;20.1;1.8;38.2;70.7;51.5;24.1;44.7;76.1;57.1;77.9;35.8;19.3;;;12.2;
3569;65 jaar of ouder;Bovengrens 95%-interval;Emmen;2016;66.6;55.8;55.8;35.4;16.7;13.0;27.9;3.0;42.5;67.0;48.0;24.0;32.8;72.1;45.8;73.4;27.4;16.2;;;17.1;
3570;65 jaar of ouder;Bovengrens 95%-interval;Enkhuizen;2016;69.9;54.7;52.6;30.2;10.2;9.7;24.9;3.0;44.3;64.9;47.7;21.8;45.4;80.4;58.8;82.2;39.0;18.8;;;10.6;
3571;65 jaar of ouder;Bovengrens 95%-interval;Enschede;2016;65.5;55.2;54.8;34.5;12.2;14.4;26.5;1.6;40.0;66.8;45.2;25.1;45.3;77.0;54.4;78.3;43.2;16.7;20.8;26.1;11.1;23.4
3572;65 jaar of ouder;Bovengrens 95%-interval;Epe;2016;73.1;50.5;53.0;27.0;11.3;7.3;22.2;2.8;42.4;65.4;48.7;20.9;43.0;75.2;52.5;75.9;44.9;16.7;;;13.4;
3573;65 jaar of ouder;Bovengrens 95%-interval;Ermelo;2016;72.1;55.7;54.2;24.1;10.0;8.1;19.2;2.3;50.1;58.3;45.7;16.3;47.5;79.5;59.0;81.7;44.2;24.7;;;12.6;
3574;65 jaar of ouder;Bovengrens 95%-interval;Etten-Leur;2016;68.8;49.7;54.1;36.2;13.7;12.0;28.2;4.0;47.9;61.4;45.4;20.4;42.4;79.1;56.5;80.4;45.4;20.6;;;14.7;
3575;65 jaar of ouder;Bovengrens 95%-interval;Ferwerderadiel;2016;72.9;54.6;51.4;35.1;16.1;12.9;29.0;4.6;42.2;73.6;56.8;25.5;47.4;79.7;52.7;80.3;33.6;20.4;;;18.7;
3576;65 jaar of ouder;Bovengrens 95%-interval;Franekeradeel;2016;75.1;53.9;56.4;33.8;13.7;12.6;28.0;0.0;53.4;64.1;47.4;24.6;53.1;82.6;65.9;84.5;45.2;23.6;;;12.7;
3577;65 jaar of ouder;Bovengrens 95%-interval;De Fryske Marren;2016;75.6;49.1;51.6;30.2;10.9;9.3;25.2;2.4;43.6;65.3;45.4;24.5;46.2;81.6;54.1;83.3;34.8;21.1;;;12.0;
3578;65 jaar of ouder;Bovengrens 95%-interval;Geertruidenberg;2016;64.9;47.4;55.2;35.3;15.0;12.3;26.6;3.0;39.6;70.6;50.8;25.4;37.9;76.3;47.8;78.4;39.4;19.3;;;14.7;
3579;65 jaar of ouder;Bovengrens 95%-interval;Geldermalsen;2016;70.4;52.6;59.5;32.3;13.8;10.1;23.4;1.6;45.4;65.7;48.7;22.2;47.3;80.8;54.0;82.9;40.0;20.1;;;11.0;
3580;65 jaar of ouder;Bovengrens 95%-interval;Geldrop-Mierlo;2016;68.0;48.5;48.6;29.0;11.9;11.0;20.5;4.3;46.0;61.6;48.2;17.0;50.7;81.9;57.6;82.3;48.7;20.5;;;9.8;
3581;65 jaar of ouder;Bovengrens 95%-interval;Gemert-Bakel;2016;67.4;49.8;54.8;32.8;12.7;14.5;24.4;2.3;44.5;63.3;50.6;16.3;44.7;80.1;53.5;80.9;40.9;17.3;;;13.5;
3582;65 jaar of ouder;Bovengrens 95%-interval;Gennep;2016;69.5;52.2;51.4;26.6;8.8;12.0;21.8;2.1;43.3;66.4;53.4;17.6;51.3;82.7;55.8;84.4;43.6;24.2;;;14.4;
3583;65 jaar of ouder;Bovengrens 95%-interval;Giessenlanden;2016;69.7;52.6;50.4;30.0;15.0;10.5;23.5;2.7;42.6;68.4;50.3;23.7;40.3;74.5;46.6;76.3;39.2;22.9;;;15.3;
3584;65 jaar of ouder;Bovengrens 95%-interval;Gilze en Rijen;2016;66.0;45.2;51.9;36.1;12.9;13.3;27.3;2.5;39.0;69.0;48.5;24.8;44.2;77.7;51.1;79.8;43.1;17.2;;;12.4;
3585;65 jaar of ouder;Bovengrens 95%-interval;Goeree-Overflakkee;2016;65.8;54.3;56.4;32.7;13.6;11.5;26.9;1.9;35.0;74.3;54.4;25.2;37.4;72.7;54.2;74.8;26.4;19.3;;;17.0;
3586;65 jaar of ouder;Bovengrens 95%-interval;Goes;2016;69.9;50.9;55.0;33.1;10.2;15.4;28.3;1.3;47.7;67.1;54.3;19.5;47.4;83.7;64.6;84.8;40.4;27.9;;;16.9;
3587;65 jaar of ouder;Bovengrens 95%-interval;Goirle;2016;72.2;46.3;49.0;34.0;13.7;11.5;23.2;3.0;45.4;63.3;48.2;19.2;47.8;82.6;56.9;84.1;50.3;19.4;;;12.5;
