ID;Bedrijfsomvang;BedrijfstakBranchesSBI93;Perioden;IndexcijfersOmzet_1;Omzetontwikkeling_2
2358;2;4511a Burgerlijke en Utiliteitsbouw;2003 oktober;114;-5.0
2359;2;4511a Burgerlijke en Utiliteitsbouw;2003 november;109;-8.3
2360;2;4511a Burgerlijke en Utiliteitsbouw;2003 december;114;-1.7
2361;2;4511a Burgerlijke en Utiliteitsbouw;2003 4e kwartaal;113;-5.0
2362;2;4511a Burgerlijke en Utiliteitsbouw;2003;98;-3.8
2363;2;4511a Burgerlijke en Utiliteitsbouw;2004 januari;68;5.0
2364;2;4511a Burgerlijke en Utiliteitsbouw;2004 februari;88;1.5
2365;2;4511a Burgerlijke en Utiliteitsbouw;2004 maart;105;0.9
2366;2;4511a Burgerlijke en Utiliteitsbouw;2004 1e kwartaal;87;2.1
2367;2;4511a Burgerlijke en Utiliteitsbouw;2004 april;106;0.0
2368;2;4511a Burgerlijke en Utiliteitsbouw;2004 mei;94;-11.8
2369;2;4511a Burgerlijke en Utiliteitsbouw;2004 juni;113;4.3
2370;2;4511a Burgerlijke en Utiliteitsbouw;2004 2e kwartaal;104;-2.5
2371;2;4511a Burgerlijke en Utiliteitsbouw;2004 juli;99;12.4
2372;2;4511a Burgerlijke en Utiliteitsbouw;2004 augustus;60;-6.8
2373;2;4511a Burgerlijke en Utiliteitsbouw;2004 september;109;0.2
2374;2;4511a Burgerlijke en Utiliteitsbouw;2004 3e kwartaal;89;2.6
2375;2;4511a Burgerlijke en Utiliteitsbouw;2004 oktober;114;-0.1
2376;2;4511a Burgerlijke en Utiliteitsbouw;2004 november;120;10.1
2377;2;4511a Burgerlijke en Utiliteitsbouw;2004 december;125;9.8
2378;2;4511a Burgerlijke en Utiliteitsbouw;2004 4e kwartaal;120;6.5
2379;2;4511a Burgerlijke en Utiliteitsbouw;2004;100;2.3
2380;2;4511a Burgerlijke en Utiliteitsbouw;2005 januari;67;-2.1
2381;2;4511a Burgerlijke en Utiliteitsbouw;2005 februari;84;-4.4
2382;2;4511a Burgerlijke en Utiliteitsbouw;2005 maart;97;-8.1
2383;2;4511a Burgerlijke en Utiliteitsbouw;2005 1e kwartaal;82;-5.3
2384;2;4511a Burgerlijke en Utiliteitsbouw;2005 april;111;5.2
2385;2;4511a Burgerlijke en Utiliteitsbouw;2005 mei;104;10.2
2386;2;4511a Burgerlijke en Utiliteitsbouw;2005 juni;123;9.2
2387;2;4511a Burgerlijke en Utiliteitsbouw;2005 2e kwartaal;113;8.2
2388;2;4511a Burgerlijke en Utiliteitsbouw;2005 juli;101;1.4
2389;2;4511a Burgerlijke en Utiliteitsbouw;2005 augustus;66;10.5
2390;2;4511a Burgerlijke en Utiliteitsbouw;2005 september;115;5.4
2391;2;4511a Burgerlijke en Utiliteitsbouw;2005 3e kwartaal;94;5.0
2392;2;4511a Burgerlijke en Utiliteitsbouw;2005 oktober;117;2.9
2393;2;4511a Burgerlijke en Utiliteitsbouw;2005 november;123;2.2
2394;2;4511a Burgerlijke en Utiliteitsbouw;2005 december;136;8.6
2395;2;4511a Burgerlijke en Utiliteitsbouw;2005 4e kwartaal;125;4.6
2396;2;4511a Burgerlijke en Utiliteitsbouw;2005;104;3.5
2397;2;4511a Burgerlijke en Utiliteitsbouw;2006 januari;67;0.5
2398;2;4511a Burgerlijke en Utiliteitsbouw;2006 februari;93;10.6
2399;2;4511a Burgerlijke en Utiliteitsbouw;2006 maart;117;21.3
2400;2;4511a Burgerlijke en Utiliteitsbouw;2006 1e kwartaal;92;12.0
2401;2;4511a Burgerlijke en Utiliteitsbouw;2006 april;108;-2.3
2402;2;4511a Burgerlijke en Utiliteitsbouw;2006 mei;123;18.2
2403;2;4511a Burgerlijke en Utiliteitsbouw;2006 juni;128;3.6
2404;2;4511a Burgerlijke en Utiliteitsbouw;2006 2e kwartaal;120;6.1
2405;2;4511a Burgerlijke en Utiliteitsbouw;2006 juli;100;-0.8
2406;2;4511a Burgerlijke en Utiliteitsbouw;2006 augustus;69;5.1
2407;2;4511a Burgerlijke en Utiliteitsbouw;2006 september;124;8.1
2408;2;4511a Burgerlijke en Utiliteitsbouw;2006 3e kwartaal;98;4.2
2409;2;4511a Burgerlijke en Utiliteitsbouw;2006 oktober;126;8.0
2410;2;4511a Burgerlijke en Utiliteitsbouw;2006 november;136;10.8
2411;2;4511a Burgerlijke en Utiliteitsbouw;2006 december;143;5.1
2412;2;4511a Burgerlijke en Utiliteitsbouw;2006 4e kwartaal;135;7.9
2413;2;4511a Burgerlijke en Utiliteitsbouw;2006;111;7.4
2414;2;4511a Burgerlijke en Utiliteitsbouw;2007 januari;75;11.6
2415;2;4511a Burgerlijke en Utiliteitsbouw;2007 februari;106;14.2
2416;2;4511a Burgerlijke en Utiliteitsbouw;2007 maart;132;12.1
2417;2;4511a Burgerlijke en Utiliteitsbouw;2007 1e kwartaal;104;12.7
2418;2;4511a Burgerlijke en Utiliteitsbouw;2007 april;122;12.5
2419;2;4511a Burgerlijke en Utiliteitsbouw;2007 mei;127;3.9
2420;2;4511a Burgerlijke en Utiliteitsbouw;2007 juni;143;12.0
2421;2;4511a Burgerlijke en Utiliteitsbouw;2007 2e kwartaal;131;9.4
2422;2;4511a Burgerlijke en Utiliteitsbouw;2007 juli;116;15.9
2423;2;4511a Burgerlijke en Utiliteitsbouw;2007 augustus;81;17.7
2424;2;4511a Burgerlijke en Utiliteitsbouw;2007 september;129;3.7
2425;2;4511a Burgerlijke en Utiliteitsbouw;2007 3e kwartaal;109;11.2
2426;2;4511a Burgerlijke en Utiliteitsbouw;2007 oktober;143;12.8
2427;2;4511a Burgerlijke en Utiliteitsbouw;2007 november;149;9.6
2428;2;4511a Burgerlijke en Utiliteitsbouw;2007 december;149;4.0
2429;2;4511a Burgerlijke en Utiliteitsbouw;2007 4e kwartaal;147;8.6
2430;2;4511a Burgerlijke en Utiliteitsbouw;2007;123;10.2
2431;2;4511a Burgerlijke en Utiliteitsbouw;2008 januari;89;19.1
2432;2;4511a Burgerlijke en Utiliteitsbouw;2008 februari;128;20.8
2433;2;4511a Burgerlijke en Utiliteitsbouw;2008 maart;135;2.7
2434;2;4511a Burgerlijke en Utiliteitsbouw;2008 1e kwartaal;117;12.8
2435;2;4511a Burgerlijke en Utiliteitsbouw;2008 april;144;17.7
2436;2;4511a Burgerlijke en Utiliteitsbouw;2008 mei;136;7.1
2437;2;4511a Burgerlijke en Utiliteitsbouw;2008 juni;151;5.6
2438;2;4511a Burgerlijke en Utiliteitsbouw;2008 2e kwartaal;144;9.8
2439;2;4511a Burgerlijke en Utiliteitsbouw;2008 juli;123;5.8
2440;2;4511a Burgerlijke en Utiliteitsbouw;2008 augustus;88;8.4
2441;2;4511a Burgerlijke en Utiliteitsbouw;2008 september;146;13.7
2442;2;4511a Burgerlijke en Utiliteitsbouw;2008 3e kwartaal;119;9.6
2443;2;4511a Burgerlijke en Utiliteitsbouw;2008 oktober;161;13.2
2444;2;4511a Burgerlijke en Utiliteitsbouw;2008 november;147;-1.9
2445;2;4511a Burgerlijke en Utiliteitsbouw;2008 december;157;5.3
2446;2;4511a Burgerlijke en Utiliteitsbouw;2008 4e kwartaal;155;5.4
2447;2;4511a Burgerlijke en Utiliteitsbouw;2008;134;9.1
2448;2;4511b Grond-, Water- en Wegenbouw,;2000 januari;42;
2449;2;4511b Grond-, Water- en Wegenbouw,;2000 februari;71;
2450;2;4511b Grond-, Water- en Wegenbouw,;2000 maart;87;
2451;2;4511b Grond-, Water- en Wegenbouw,;2000 1e kwartaal;67;
2452;2;4511b Grond-, Water- en Wegenbouw,;2000 april;92;
2453;2;4511b Grond-, Water- en Wegenbouw,;2000 mei;112;
2454;2;4511b Grond-, Water- en Wegenbouw,;2000 juni;109;
2455;2;4511b Grond-, Water- en Wegenbouw,;2000 2e kwartaal;104;
2456;2;4511b Grond-, Water- en Wegenbouw,;2000 juli;99;
2457;2;4511b Grond-, Water- en Wegenbouw,;2000 augustus;79;
2458;2;4511b Grond-, Water- en Wegenbouw,;2000 september;107;
2459;2;4511b Grond-, Water- en Wegenbouw,;2000 3e kwartaal;95;
2460;2;4511b Grond-, Water- en Wegenbouw,;2000 oktober;122;
2461;2;4511b Grond-, Water- en Wegenbouw,;2000 november;127;
2462;2;4511b Grond-, Water- en Wegenbouw,;2000 december;154;
2463;2;4511b Grond-, Water- en Wegenbouw,;2000 4e kwartaal;134;
2464;2;4511b Grond-, Water- en Wegenbouw,;2000;100;
2465;2;4511b Grond-, Water- en Wegenbouw,;2001 januari;41;-3.1
2466;2;4511b Grond-, Water- en Wegenbouw,;2001 februari;69;-2.5
2467;2;4511b Grond-, Water- en Wegenbouw,;2001 maart;94;7.9
2468;2;4511b Grond-, Water- en Wegenbouw,;2001 1e kwartaal;68;1.9
2469;2;4511b Grond-, Water- en Wegenbouw,;2001 april;94;2.8
2470;2;4511b Grond-, Water- en Wegenbouw,;2001 mei;111;-0.6
2471;2;4511b Grond-, Water- en Wegenbouw,;2001 juni;131;20.7
2472;2;4511b Grond-, Water- en Wegenbouw,;2001 2e kwartaal;112;7.8
2473;2;4511b Grond-, Water- en Wegenbouw,;2001 juli;118;19.4
2474;2;4511b Grond-, Water- en Wegenbouw,;2001 augustus;84;6.5
2475;2;4511b Grond-, Water- en Wegenbouw,;2001 september;114;6.6
2476;2;4511b Grond-, Water- en Wegenbouw,;2001 3e kwartaal;105;11.0
2477;2;4511b Grond-, Water- en Wegenbouw,;2001 oktober;129;5.7
2478;2;4511b Grond-, Water- en Wegenbouw,;2001 november;133;4.8
2479;2;4511b Grond-, Water- en Wegenbouw,;2001 december;184;19.2
2480;2;4511b Grond-, Water- en Wegenbouw,;2001 4e kwartaal;148;10.6
2481;2;4511b Grond-, Water- en Wegenbouw,;2001;108;8.5
2482;2;4511b Grond-, Water- en Wegenbouw,;2002 januari;64;55.0
2483;2;4511b Grond-, Water- en Wegenbouw,;2002 februari;78;12.3
2484;2;4511b Grond-, Water- en Wegenbouw,;2002 maart;109;16.3
2485;2;4511b Grond-, Water- en Wegenbouw,;2002 1e kwartaal;84;22.7
2486;2;4511b Grond-, Water- en Wegenbouw,;2002 april;102;8.6
2487;2;4511b Grond-, Water- en Wegenbouw,;2002 mei;100;-10.0
2488;2;4511b Grond-, Water- en Wegenbouw,;2002 juni;118;-10.3
2489;2;4511b Grond-, Water- en Wegenbouw,;2002 2e kwartaal;107;-4.9
2490;2;4511b Grond-, Water- en Wegenbouw,;2002 juli;109;-7.2
2491;2;4511b Grond-, Water- en Wegenbouw,;2002 augustus;79;-6.1
2492;2;4511b Grond-, Water- en Wegenbouw,;2002 september;121;5.4
2493;2;4511b Grond-, Water- en Wegenbouw,;2002 3e kwartaal;103;-2.4
2494;2;4511b Grond-, Water- en Wegenbouw,;2002 oktober;139;7.9
2495;2;4511b Grond-, Water- en Wegenbouw,;2002 november;131;-1.4
2496;2;4511b Grond-, Water- en Wegenbouw,;2002 december;151;-17.6
2497;2;4511b Grond-, Water- en Wegenbouw,;2002 4e kwartaal;140;-5.4
2498;2;4511b Grond-, Water- en Wegenbouw,;2002;108;-0.1
2499;2;4511b Grond-, Water- en Wegenbouw,;2003 januari;50;-21.8
2500;2;4511b Grond-, Water- en Wegenbouw,;2003 februari;68;-12.9
2501;2;4511b Grond-, Water- en Wegenbouw,;2003 maart;84;-22.8
2502;2;4511b Grond-, Water- en Wegenbouw,;2003 1e kwartaal;67;-19.5
2503;2;4511b Grond-, Water- en Wegenbouw,;2003 april;91;-10.7
2504;2;4511b Grond-, Water- en Wegenbouw,;2003 mei;103;2.2
2505;2;4511b Grond-, Water- en Wegenbouw,;2003 juni;107;-8.8
2506;2;4511b Grond-, Water- en Wegenbouw,;2003 2e kwartaal;100;-5.9
2507;2;4511b Grond-, Water- en Wegenbouw,;2003 juli;97;-10.8
2508;2;4511b Grond-, Water- en Wegenbouw,;2003 augustus;77;-2.3
2509;2;4511b Grond-, Water- en Wegenbouw,;2003 september;96;-20.5
2510;2;4511b Grond-, Water- en Wegenbouw,;2003 3e kwartaal;90;-12.4
2511;2;4511b Grond-, Water- en Wegenbouw,;2003 oktober;114;-17.8
2512;2;4511b Grond-, Water- en Wegenbouw,;2003 november;120;-8.5
2513;2;4511b Grond-, Water- en Wegenbouw,;2003 december;137;-9.4
2514;2;4511b Grond-, Water- en Wegenbouw,;2003 4e kwartaal;124;-11.9
2515;2;4511b Grond-, Water- en Wegenbouw,;2003;95;-12.0
2516;2;4511b Grond-, Water- en Wegenbouw,;2004 januari;50;1.2
2517;2;4511b Grond-, Water- en Wegenbouw,;2004 februari;73;7.1
2518;2;4511b Grond-, Water- en Wegenbouw,;2004 maart;91;7.8
2519;2;4511b Grond-, Water- en Wegenbouw,;2004 1e kwartaal;71;5.9
2520;2;4511b Grond-, Water- en Wegenbouw,;2004 april;95;3.6
2521;2;4511b Grond-, Water- en Wegenbouw,;2004 mei;96;-6.9
2522;2;4511b Grond-, Water- en Wegenbouw,;2004 juni;106;-0.7
2523;2;4511b Grond-, Water- en Wegenbouw,;2004 2e kwartaal;99;-1.5
2524;2;4511b Grond-, Water- en Wegenbouw,;2004 juli;96;-1.8
2525;2;4511b Grond-, Water- en Wegenbouw,;2004 augustus;65;-15.5
2526;2;4511b Grond-, Water- en Wegenbouw,;2004 september;114;18.7
2527;2;4511b Grond-, Water- en Wegenbouw,;2004 3e kwartaal;91;1.6
2528;2;4511b Grond-, Water- en Wegenbouw,;2004 oktober;118;3.8
2529;2;4511b Grond-, Water- en Wegenbouw,;2004 november;122;2.2
2530;2;4511b Grond-, Water- en Wegenbouw,;2004 december;174;26.9
2531;2;4511b Grond-, Water- en Wegenbouw,;2004 4e kwartaal;138;11.8
2532;2;4511b Grond-, Water- en Wegenbouw,;2004;100;4.9
2533;2;4511b Grond-, Water- en Wegenbouw,;2005 januari;56;11.3
2534;2;4511b Grond-, Water- en Wegenbouw,;2005 februari;76;4.0
2535;2;4511b Grond-, Water- en Wegenbouw,;2005 maart;92;0.6
2536;2;4511b Grond-, Water- en Wegenbouw,;2005 1e kwartaal;74;4.3
2537;2;4511b Grond-, Water- en Wegenbouw,;2005 april;105;10.9
2538;2;4511b Grond-, Water- en Wegenbouw,;2005 mei;102;7.1
2539;2;4511b Grond-, Water- en Wegenbouw,;2005 juni;122;15.0
2540;2;4511b Grond-, Water- en Wegenbouw,;2005 2e kwartaal;110;11.1
2541;2;4511b Grond-, Water- en Wegenbouw,;2005 juli;111;16.3
2542;2;4511b Grond-, Water- en Wegenbouw,;2005 augustus;79;22.2
2543;2;4511b Grond-, Water- en Wegenbouw,;2005 september;123;8.3
2544;2;4511b Grond-, Water- en Wegenbouw,;2005 3e kwartaal;105;14.4
2545;2;4511b Grond-, Water- en Wegenbouw,;2005 oktober;124;4.5
2546;2;4511b Grond-, Water- en Wegenbouw,;2005 november;135;10.3
2547;2;4511b Grond-, Water- en Wegenbouw,;2005 december;172;-1.3
2548;2;4511b Grond-, Water- en Wegenbouw,;2005 4e kwartaal;143;3.8
2549;2;4511b Grond-, Water- en Wegenbouw,;2005;108;8.1
2550;2;4511b Grond-, Water- en Wegenbouw,;2006 januari;51;-8.6
2551;2;4511b Grond-, Water- en Wegenbouw,;2006 februari;80;6.2
2552;2;4511b Grond-, Water- en Wegenbouw,;2006 maart;106;16.2
2553;2;4511b Grond-, Water- en Wegenbouw,;2006 1e kwartaal;79;6.6
2554;2;4511b Grond-, Water- en Wegenbouw,;2006 april;104;-0.9
2555;2;4511b Grond-, Water- en Wegenbouw,;2006 mei;123;20.0
2556;2;4511b Grond-, Water- en Wegenbouw,;2006 juni;130;6.1
2557;2;4511b Grond-, Water- en Wegenbouw,;2006 2e kwartaal;119;8.2
2558;2;4511b Grond-, Water- en Wegenbouw,;2006 juli;118;5.9
2559;2;4511b Grond-, Water- en Wegenbouw,;2006 augustus;94;17.9
2560;2;4511b Grond-, Water- en Wegenbouw,;2006 september;140;13.3
2561;2;4511b Grond-, Water- en Wegenbouw,;2006 3e kwartaal;117;11.9
2562;2;4511b Grond-, Water- en Wegenbouw,;2006 oktober;141;14.3
2563;2;4511b Grond-, Water- en Wegenbouw,;2006 november;154;13.8
2564;2;4511b Grond-, Water- en Wegenbouw,;2006 december;196;14.1
2565;2;4511b Grond-, Water- en Wegenbouw,;2006 4e kwartaal;164;14.1
2566;2;4511b Grond-, Water- en Wegenbouw,;2006;120;10.7
2567;2;4511b Grond-, Water- en Wegenbouw,;2007 januari;65;27.3
2568;2;4511b Grond-, Water- en Wegenbouw,;2007 februari;95;18.2
2569;2;4511b Grond-, Water- en Wegenbouw,;2007 maart;119;11.5
2570;2;4511b Grond-, Water- en Wegenbouw,;2007 1e kwartaal;93;17.2
2571;2;4511b Grond-, Water- en Wegenbouw,;2007 april;113;8.9
2572;2;4511b Grond-, Water- en Wegenbouw,;2007 mei;132;7.6
2573;2;4511b Grond-, Water- en Wegenbouw,;2007 juni;137;5.8
2574;2;4511b Grond-, Water- en Wegenbouw,;2007 2e kwartaal;127;7.3
2575;2;4511b Grond-, Water- en Wegenbouw,;2007 juli;117;-0.7
2576;2;4511b Grond-, Water- en Wegenbouw,;2007 augustus;105;12.4
2577;2;4511b Grond-, Water- en Wegenbouw,;2007 september;137;-1.8
2578;2;4511b Grond-, Water- en Wegenbouw,;2007 3e kwartaal;120;2.4
2579;2;4511b Grond-, Water- en Wegenbouw,;2007 oktober;150;6.1
2580;2;4511b Grond-, Water- en Wegenbouw,;2007 november;153;-0.2
2581;2;4511b Grond-, Water- en Wegenbouw,;2007 december;201;2.7
2582;2;4511b Grond-, Water- en Wegenbouw,;2007 4e kwartaal;168;2.8
2583;2;4511b Grond-, Water- en Wegenbouw,;2007;127;6.2
2584;2;4511b Grond-, Water- en Wegenbouw,;2008 januari;66;1.0
2585;2;4511b Grond-, Water- en Wegenbouw,;2008 februari;102;7.4
2586;2;4511b Grond-, Water- en Wegenbouw,;2008 maart;127;7.2
2587;2;4511b Grond-, Water- en Wegenbouw,;2008 1e kwartaal;98;5.8
2588;2;4511b Grond-, Water- en Wegenbouw,;2008 april;134;18.7
2589;2;4511b Grond-, Water- en Wegenbouw,;2008 mei;132;0.1
2590;2;4511b Grond-, Water- en Wegenbouw,;2008 juni;150;9.0
2591;2;4511b Grond-, Water- en Wegenbouw,;2008 2e kwartaal;139;8.8
2592;2;4511b Grond-, Water- en Wegenbouw,;2008 juli;124;6.5
2593;2;4511b Grond-, Water- en Wegenbouw,;2008 augustus;111;5.4
2594;2;4511b Grond-, Water- en Wegenbouw,;2008 september;147;7.2
2595;2;4511b Grond-, Water- en Wegenbouw,;2008 3e kwartaal;128;6.5
2596;2;4511b Grond-, Water- en Wegenbouw,;2008 oktober;151;0.8
2597;2;4511b Grond-, Water- en Wegenbouw,;2008 november;146;-4.6
2598;2;4511b Grond-, Water- en Wegenbouw,;2008 december;198;-1.6
2599;2;4511b Grond-, Water- en Wegenbouw,;2008 4e kwartaal;165;-1.8
2600;2;4511b Grond-, Water- en Wegenbouw,;2008;132;4.2
2601;2;4525a Bouw, geen B&U en GWW;2000 januari;64;
2602;2;4525a Bouw, geen B&U en GWW;2000 februari;89;
2603;2;4525a Bouw, geen B&U en GWW;2000 maart;107;
2604;2;4525a Bouw, geen B&U en GWW;2000 1e kwartaal;87;
2605;2;4525a Bouw, geen B&U en GWW;2000 april;94;
2606;2;4525a Bouw, geen B&U en GWW;2000 mei;107;
2607;2;4525a Bouw, geen B&U en GWW;2000 juni;104;
2608;2;4525a Bouw, geen B&U en GWW;2000 2e kwartaal;102;
2609;2;4525a Bouw, geen B&U en GWW;2000 juli;93;
2610;2;4525a Bouw, geen B&U en GWW;2000 augustus;76;
2611;2;4525a Bouw, geen B&U en GWW;2000 september;107;
2612;2;4525a Bouw, geen B&U en GWW;2000 3e kwartaal;92;
2613;2;4525a Bouw, geen B&U en GWW;2000 oktober;112;
2614;2;4525a Bouw, geen B&U en GWW;2000 november;120;
2615;2;4525a Bouw, geen B&U en GWW;2000 december;127;
2616;2;4525a Bouw, geen B&U en GWW;2000 4e kwartaal;120;
2617;2;4525a Bouw, geen B&U en GWW;2000;100;
2618;2;4525a Bouw, geen B&U en GWW;2001 januari;66;3.5
2619;2;4525a Bouw, geen B&U en GWW;2001 februari;90;0.9
2620;2;4525a Bouw, geen B&U en GWW;2001 maart;112;4.2
2621;2;4525a Bouw, geen B&U en GWW;2001 1e kwartaal;89;2.9
2622;2;4525a Bouw, geen B&U en GWW;2001 april;98;4.9
2623;2;4525a Bouw, geen B&U en GWW;2001 mei;107;0.3
2624;2;4525a Bouw, geen B&U en GWW;2001 juni;119;15.0
2625;2;4525a Bouw, geen B&U en GWW;2001 2e kwartaal;108;6.7
2626;2;4525a Bouw, geen B&U en GWW;2001 juli;106;13.0
2627;2;4525a Bouw, geen B&U en GWW;2001 augustus;84;11.3
2628;2;4525a Bouw, geen B&U en GWW;2001 september;113;5.8
2629;2;4525a Bouw, geen B&U en GWW;2001 3e kwartaal;101;9.8
2630;2;4525a Bouw, geen B&U en GWW;2001 oktober;119;6.0
2631;2;4525a Bouw, geen B&U en GWW;2001 november;126;4.6
2632;2;4525a Bouw, geen B&U en GWW;2001 december;128;1.3
2633;2;4525a Bouw, geen B&U en GWW;2001 4e kwartaal;124;3.9
2634;2;4525a Bouw, geen B&U en GWW;2001;106;5.7
2635;2;4525a Bouw, geen B&U en GWW;2002 januari;75;14.3
2636;2;4525a Bouw, geen B&U en GWW;2002 februari;98;8.5
2637;2;4525a Bouw, geen B&U en GWW;2002 maart;112;0.2
2638;2;4525a Bouw, geen B&U en GWW;2002 1e kwartaal;95;6.5
2639;2;4525a Bouw, geen B&U en GWW;2002 april;107;8.2
2640;2;4525a Bouw, geen B&U en GWW;2002 mei;109;1.8
2641;2;4525a Bouw, geen B&U en GWW;2002 juni;123;2.8
2642;2;4525a Bouw, geen B&U en GWW;2002 2e kwartaal;113;4.1
2643;2;4525a Bouw, geen B&U en GWW;2002 juli;111;5.4
2644;2;4525a Bouw, geen B&U en GWW;2002 augustus;82;-2.5
2645;2;4525a Bouw, geen B&U en GWW;2002 september;115;1.3
2646;2;4525a Bouw, geen B&U en GWW;2002 3e kwartaal;103;1.7
2647;2;4525a Bouw, geen B&U en GWW;2002 oktober;125;5.1
2648;2;4525a Bouw, geen B&U en GWW;2002 november;124;-1.2
2649;2;4525a Bouw, geen B&U en GWW;2002 december;131;2.4
2650;2;4525a Bouw, geen B&U en GWW;2002 4e kwartaal;127;2.0
2651;2;4525a Bouw, geen B&U en GWW;2002;109;3.4
2652;2;4525a Bouw, geen B&U en GWW;2003 januari;75;-0.4
2653;2;4525a Bouw, geen B&U en GWW;2003 februari;93;-4.3
2654;2;4525a Bouw, geen B&U en GWW;2003 maart;106;-5.6
2655;2;4525a Bouw, geen B&U en GWW;2003 1e kwartaal;91;-3.8
2656;2;4525a Bouw, geen B&U en GWW;2003 april;104;-2.0
2657;2;4525a Bouw, geen B&U en GWW;2003 mei;109;-0.1
2658;2;4525a Bouw, geen B&U en GWW;2003 juni;115;-6.2
2659;2;4525a Bouw, geen B&U en GWW;2003 2e kwartaal;110;-2.9
2660;2;4525a Bouw, geen B&U en GWW;2003 juli;111;-0.7
2661;2;4525a Bouw, geen B&U en GWW;2003 augustus;75;-8.8
2662;2;4525a Bouw, geen B&U en GWW;2003 september;119;4.2
2663;2;4525a Bouw, geen B&U en GWW;2003 3e kwartaal;102;-1.0
2664;2;4525a Bouw, geen B&U en GWW;2003 oktober;120;-3.5
2665;2;4525a Bouw, geen B&U en GWW;2003 november;115;-7.1
2666;2;4525a Bouw, geen B&U en GWW;2003 december;127;-3.5
2667;2;4525a Bouw, geen B&U en GWW;2003 4e kwartaal;121;-4.7
2668;2;4525a Bouw, geen B&U en GWW;2003;106;-3.2
2669;2;4525a Bouw, geen B&U en GWW;2004 januari;76;1.3
2670;2;4525a Bouw, geen B&U en GWW;2004 februari;91;-2.6
2671;2;4525a Bouw, geen B&U en GWW;2004 maart;110;3.9
2672;2;4525a Bouw, geen B&U en GWW;2004 1e kwartaal;92;1.0
2673;2;4525a Bouw, geen B&U en GWW;2004 april;101;-3.1
2674;2;4525a Bouw, geen B&U en GWW;2004 mei;94;-14.2
2675;2;4525a Bouw, geen B&U en GWW;2004 juni;113;-2.0
2676;2;4525a Bouw, geen B&U en GWW;2004 2e kwartaal;103;-6.4
2677;2;4525a Bouw, geen B&U en GWW;2004 juli;101;-8.8
2678;2;4525a Bouw, geen B&U en GWW;2004 augustus;72;-4.5
2679;2;4525a Bouw, geen B&U en GWW;2004 september;111;-7.1
2680;2;4525a Bouw, geen B&U en GWW;2004 3e kwartaal;94;-7.1
2681;2;4525a Bouw, geen B&U en GWW;2004 oktober;110;-8.4
2682;2;4525a Bouw, geen B&U en GWW;2004 november;115;-0.1
2683;2;4525a Bouw, geen B&U en GWW;2004 december;130;2.8
2684;2;4525a Bouw, geen B&U en GWW;2004 4e kwartaal;119;-1.8
2685;2;4525a Bouw, geen B&U en GWW;2004;102;-3.7
2686;2;4525a Bouw, geen B&U en GWW;2005 januari;73;-4.2
2687;2;4525a Bouw, geen B&U en GWW;2005 februari;91;0.1
2688;2;4525a Bouw, geen B&U en GWW;2005 maart;106;-3.9
2689;2;4525a Bouw, geen B&U en GWW;2005 1e kwartaal;90;-2.7
2690;2;4525a Bouw, geen B&U en GWW;2005 april;109;8.2
2691;2;4525a Bouw, geen B&U en GWW;2005 mei;103;9.7
2692;2;4525a Bouw, geen B&U en GWW;2005 juni;124;10.1
2693;2;4525a Bouw, geen B&U en GWW;2005 2e kwartaal;112;9.4
2694;2;4525a Bouw, geen B&U en GWW;2005 juli;105;4.6
2695;2;4525a Bouw, geen B&U en GWW;2005 augustus;82;14.4
2696;2;4525a Bouw, geen B&U en GWW;2005 september;120;8.1
2697;2;4525a Bouw, geen B&U en GWW;2005 3e kwartaal;102;8.5
2698;2;4525a Bouw, geen B&U en GWW;2005 oktober;115;4.7
2699;2;4525a Bouw, geen B&U en GWW;2005 november;126;9.2
2700;2;4525a Bouw, geen B&U en GWW;2005 december;140;7.4
2701;2;4525a Bouw, geen B&U en GWW;2005 4e kwartaal;127;7.1
2702;2;4525a Bouw, geen B&U en GWW;2005;108;5.8
2703;2;4525a Bouw, geen B&U en GWW;2006 januari;80;9.8
2704;2;4525a Bouw, geen B&U en GWW;2006 februari;98;7.5
2705;2;4525a Bouw, geen B&U en GWW;2006 maart;118;11.6
2706;2;4525a Bouw, geen B&U en GWW;2006 1e kwartaal;99;9.7
2707;2;4525a Bouw, geen B&U en GWW;2006 april;107;-2.6
2708;2;4525a Bouw, geen B&U en GWW;2006 mei;116;13.1
2709;2;4525a Bouw, geen B&U en GWW;2006 juni;124;0.0
2710;2;4525a Bouw, geen B&U en GWW;2006 2e kwartaal;116;3.1
2711;2;4525a Bouw, geen B&U en GWW;2006 juli;109;3.7
2712;2;4525a Bouw, geen B&U en GWW;2006 augustus;87;5.6
2713;2;4525a Bouw, geen B&U en GWW;2006 september;122;1.6
2714;2;4525a Bouw, geen B&U en GWW;2006 3e kwartaal;106;3.4
2715;2;4525a Bouw, geen B&U en GWW;2006 oktober;126;9.5
2716;2;4525a Bouw, geen B&U en GWW;2006 november;131;4.3
2717;2;4525a Bouw, geen B&U en GWW;2006 december;144;3.1
2718;2;4525a Bouw, geen B&U en GWW;2006 4e kwartaal;134;5.4
2719;2;4525a Bouw, geen B&U en GWW;2006;114;5.2
2720;2;4525a Bouw, geen B&U en GWW;2007 januari;87;8.9
2721;2;4525a Bouw, geen B&U en GWW;2007 februari;108;10.6
2722;2;4525a Bouw, geen B&U en GWW;2007 maart;139;18.1
