ID;RegioS;Perioden;PersonenMetEenBetalingsachterstand_1;PersMetBetalingsachterstandRelatief_2
6199;Utrechtse Heuvelrug;2021;220.0;0.5
6200;Utrechtse Heuvelrug;2022;220.0;0.5
6201;Utrechtse Heuvelrug;2023;230.0;0.6
6202;Vaals;2010;190.0;2.2
6203;Vaals;2011;210.0;2.5
6204;Vaals;2012;200.0;2.4
6205;Vaals;2013;200.0;2.4
6206;Vaals;2014;200.0;2.4
6207;Vaals;2015;170.0;2.0
6208;Vaals;2016;130.0;1.6
6209;Vaals;2017;120.0;1.3
6210;Vaals;2018;130.0;1.4
6211;Vaals;2019;110.0;1.3
6212;Vaals;2020;100.0;1.1
6213;Vaals;2021;90.0;1.0
6214;Vaals;2022;110.0;1.2
6215;Vaals;2023;110.0;1.2
6216;Valkenburg aan de Geul;2010;240.0;1.7
6217;Valkenburg aan de Geul;2011;230.0;1.6
6218;Valkenburg aan de Geul;2012;270.0;1.9
6219;Valkenburg aan de Geul;2013;270.0;1.9
6220;Valkenburg aan de Geul;2014;290.0;2.0
6221;Valkenburg aan de Geul;2015;240.0;1.7
6222;Valkenburg aan de Geul;2016;230.0;1.6
6223;Valkenburg aan de Geul;2017;200.0;1.4
6224;Valkenburg aan de Geul;2018;170.0;1.2
6225;Valkenburg aan de Geul;2019;150.0;1.1
6226;Valkenburg aan de Geul;2020;140.0;1.0
6227;Valkenburg aan de Geul;2021;110.0;0.8
6228;Valkenburg aan de Geul;2022;100.0;0.7
6229;Valkenburg aan de Geul;2023;120.0;0.8
6230;Valkenswaard;2010;370.0;1.5
6231;Valkenswaard;2011;410.0;1.6
6232;Valkenswaard;2012;410.0;1.6
6233;Valkenswaard;2013;410.0;1.6
6234;Valkenswaard;2014;360.0;1.4
6235;Valkenswaard;2015;320.0;1.3
6236;Valkenswaard;2016;280.0;1.1
6237;Valkenswaard;2017;270.0;1.1
6238;Valkenswaard;2018;260.0;1.0
6239;Valkenswaard;2019;230.0;0.9
6240;Valkenswaard;2020;220.0;0.8
6241;Valkenswaard;2021;210.0;0.8
6242;Valkenswaard;2022;190.0;0.7
6243;Valkenswaard;2023;210.0;0.8
6244;Veendam;2010;580.0;2.6
6245;Veendam;2011;530.0;2.4
6246;Veendam;2012;560.0;2.5
6247;Veendam;2013;540.0;2.4
6248;Veendam;2014;590.0;2.7
6249;Veendam;2015;590.0;2.7
6250;Veendam;2016;610.0;2.7
6251;Veendam;2017;580.0;2.6
6252;Veendam;2018;560.0;2.5
6253;Veendam;2019;500.0;2.2
6254;Veendam;2020;390.0;1.7
6255;Veendam;2021;380.0;1.7
6256;Veendam;2022;340.0;1.5
6257;Veendam;2023;340.0;1.5
6258;Veenendaal;2010;810.0;1.7
6259;Veenendaal;2011;820.0;1.7
6260;Veenendaal;2012;790.0;1.6
6261;Veenendaal;2013;680.0;1.4
6262;Veenendaal;2014;700.0;1.4
6263;Veenendaal;2015;730.0;1.5
6264;Veenendaal;2016;720.0;1.5
6265;Veenendaal;2017;730.0;1.5
6266;Veenendaal;2018;630.0;1.2
6267;Veenendaal;2019;600.0;1.2
6268;Veenendaal;2020;570.0;1.1
6269;Veenendaal;2021;510.0;1.0
6270;Veenendaal;2022;500.0;0.9
6271;Veenendaal;2023;560.0;1.0
6272;Veere;2010;80.0;0.5
6273;Veere;2011;100.0;0.6
6274;Veere;2012;110.0;0.6
6275;Veere;2013;110.0;0.6
6276;Veere;2014;110.0;0.6
6277;Veere;2015;90.0;0.5
6278;Veere;2016;80.0;0.5
6279;Veere;2017;70.0;0.4
6280;Veere;2018;60.0;0.3
6281;Veere;2019;50.0;0.3
6282;Veere;2020;50.0;0.3
6283;Veere;2021;50.0;0.3
6284;Veere;2022;40.0;0.2
6285;Veere;2023;50.0;0.3
6286;Veghel;2010;330.0;1.1
6287;Veghel;2011;370.0;1.3
6288;Veghel;2012;380.0;1.3
6289;Veghel;2013;380.0;1.3
6290;Veghel;2014;410.0;1.4
6291;Veghel;2015;390.0;1.3
6292;Veghel;2016;330.0;1.1
6293;Veghel;2017;;
6294;Veghel;2018;;
6295;Veghel;2019;;
6296;Veghel;2020;;
6297;Veghel;2021;;
6298;Veghel;2022;;
6299;Veghel;2023;;
6300;Veldhoven;2010;430.0;1.2
6301;Veldhoven;2011;470.0;1.3
6302;Veldhoven;2012;520.0;1.5
6303;Veldhoven;2013;500.0;1.4
6304;Veldhoven;2014;530.0;1.5
6305;Veldhoven;2015;460.0;1.3
6306;Veldhoven;2016;380.0;1.1
6307;Veldhoven;2017;350.0;1.0
6308;Veldhoven;2018;300.0;0.8
6309;Veldhoven;2019;280.0;0.7
6310;Veldhoven;2020;250.0;0.7
6311;Veldhoven;2021;260.0;0.7
6312;Veldhoven;2022;260.0;0.7
6313;Veldhoven;2023;270.0;0.7
6314;Velsen;2010;1100.0;2.1
6315;Velsen;2011;1130.0;2.1
6316;Velsen;2012;1100.0;2.1
6317;Velsen;2013;1120.0;2.1
6318;Velsen;2014;1170.0;2.2
6319;Velsen;2015;1100.0;2.0
6320;Velsen;2016;980.0;1.8
6321;Velsen;2017;980.0;1.8
6322;Velsen;2018;910.0;1.6
6323;Velsen;2019;770.0;1.4
6324;Velsen;2020;670.0;1.2
6325;Velsen;2021;610.0;1.1
6326;Velsen;2022;610.0;1.1
6327;Velsen;2023;670.0;1.2
6328;Venlo;2010;1860.0;2.3
6329;Venlo;2011;2000.0;2.5
6330;Venlo;2012;1900.0;2.3
6331;Venlo;2013;1900.0;2.3
6332;Venlo;2014;2080.0;2.5
6333;Venlo;2015;2050.0;2.5
6334;Venlo;2016;1750.0;2.1
6335;Venlo;2017;1540.0;1.9
6336;Venlo;2018;1410.0;1.7
6337;Venlo;2019;1230.0;1.5
6338;Venlo;2020;1140.0;1.4
6339;Venlo;2021;1080.0;1.3
6340;Venlo;2022;1010.0;1.2
6341;Venlo;2023;1130.0;1.3
6342;Venray;2010;480.0;1.4
6343;Venray;2011;510.0;1.5
6344;Venray;2012;530.0;1.6
6345;Venray;2013;560.0;1.6
6346;Venray;2014;670.0;1.9
6347;Venray;2015;630.0;1.8
6348;Venray;2016;500.0;1.4
6349;Venray;2017;440.0;1.2
6350;Venray;2018;400.0;1.1
6351;Venray;2019;370.0;1.0
6352;Venray;2020;350.0;1.0
6353;Venray;2021;330.0;0.9
6354;Venray;2022;300.0;0.8
6355;Venray;2023;350.0;0.9
6356;Vianen;2010;240.0;1.6
6357;Vianen;2011;290.0;1.9
6358;Vianen;2012;320.0;2.1
6359;Vianen;2013;300.0;2.0
6360;Vianen;2014;300.0;2.0
6361;Vianen;2015;280.0;1.8
6362;Vianen;2016;240.0;1.5
6363;Vianen;2017;200.0;1.2
6364;Vianen;2018;190.0;1.1
6365;Vianen;2019;;
6366;Vianen;2020;;
6367;Vianen;2021;;
6368;Vianen;2022;;
6369;Vianen;2023;;
6370;Vijfheerenlanden;2010;;
6371;Vijfheerenlanden;2011;;
6372;Vijfheerenlanden;2012;;
6373;Vijfheerenlanden;2013;;
6374;Vijfheerenlanden;2014;;
6375;Vijfheerenlanden;2015;;
6376;Vijfheerenlanden;2016;;
6377;Vijfheerenlanden;2017;;
6378;Vijfheerenlanden;2018;;
6379;Vijfheerenlanden;2019;510.0;1.1
6380;Vijfheerenlanden;2020;460.0;1.0
6381;Vijfheerenlanden;2021;440.0;0.9
6382;Vijfheerenlanden;2022;440.0;0.9
6383;Vijfheerenlanden;2023;470.0;1.0
6384;Vlaardingen;2010;1650.0;2.9
6385;Vlaardingen;2011;1840.0;3.2
6386;Vlaardingen;2012;1930.0;3.4
6387;Vlaardingen;2013;1940.0;3.4
6388;Vlaardingen;2014;2080.0;3.6
6389;Vlaardingen;2015;2040.0;3.5
6390;Vlaardingen;2016;1820.0;3.1
6391;Vlaardingen;2017;1540.0;2.6
6392;Vlaardingen;2018;1460.0;2.5
6393;Vlaardingen;2019;1410.0;2.4
6394;Vlaardingen;2020;1300.0;2.2
6395;Vlaardingen;2021;1190.0;2.0
6396;Vlaardingen;2022;1230.0;2.0
6397;Vlaardingen;2023;1320.0;2.1
6398;Vlagtwedde;2010;300.0;2.3
6399;Vlagtwedde;2011;290.0;2.2
6400;Vlagtwedde;2012;260.0;2.0
6401;Vlagtwedde;2013;250.0;1.9
6402;Vlagtwedde;2014;280.0;2.1
6403;Vlagtwedde;2015;260.0;2.0
6404;Vlagtwedde;2016;230.0;1.8
6405;Vlagtwedde;2017;230.0;1.8
6406;Vlagtwedde;2018;;
6407;Vlagtwedde;2019;;
6408;Vlagtwedde;2020;;
6409;Vlagtwedde;2021;;
6410;Vlagtwedde;2022;;
6411;Vlagtwedde;2023;;
6412;Vlieland;2010;20.0;1.7
6413;Vlieland;2011;20.0;1.7
6414;Vlieland;2012;10.0;1.0
6415;Vlieland;2013;20.0;2.2
6416;Vlieland;2014;20.0;1.8
6417;Vlieland;2015;10.0;1.2
6418;Vlieland;2016;10.0;1.1
6419;Vlieland;2017;10.0;1.3
6420;Vlieland;2018;10.0;1.4
6421;Vlieland;2019;20.0;2.1
6422;Vlieland;2020;20.0;1.4
6423;Vlieland;2021;10.0;1.1
6424;Vlieland;2022;10.0;1.2
6425;Vlieland;2023;20.0;1.5
6426;Vlissingen;2010;820.0;2.3
6427;Vlissingen;2011;1010.0;2.8
6428;Vlissingen;2012;1020.0;2.8
6429;Vlissingen;2013;1030.0;2.8
6430;Vlissingen;2014;1100.0;3.0
6431;Vlissingen;2015;950.0;2.6
6432;Vlissingen;2016;850.0;2.3
6433;Vlissingen;2017;780.0;2.1
6434;Vlissingen;2018;690.0;1.9
6435;Vlissingen;2019;660.0;1.8
6436;Vlissingen;2020;620.0;1.7
6437;Vlissingen;2021;560.0;1.5
6438;Vlissingen;2022;560.0;1.5
6439;Vlissingen;2023;560.0;1.5
6440;Vlist;2010;40.0;0.5
6441;Vlist;2011;40.0;0.6
6442;Vlist;2012;40.0;0.5
6443;Vlist;2013;40.0;0.6
6444;Vlist;2014;50.0;0.7
6445;Vlist;2015;;
6446;Vlist;2016;;
6447;Vlist;2017;;
6448;Vlist;2018;;
6449;Vlist;2019;;
6450;Vlist;2020;;
6451;Vlist;2021;;
6452;Vlist;2022;;
6453;Vlist;2023;;
6454;Voerendaal;2010;110.0;1.1
6455;Voerendaal;2011;120.0;1.1
6456;Voerendaal;2012;120.0;1.2
6457;Voerendaal;2013;120.0;1.2
6458;Voerendaal;2014;120.0;1.2
6459;Voerendaal;2015;100.0;0.9
6460;Voerendaal;2016;70.0;0.7
6461;Voerendaal;2017;80.0;0.7
6462;Voerendaal;2018;70.0;0.7
6463;Voerendaal;2019;60.0;0.5
6464;Voerendaal;2020;60.0;0.5
6465;Voerendaal;2021;50.0;0.5
6466;Voerendaal;2022;70.0;0.6
6467;Voerendaal;2023;60.0;0.6
6468;Voorne aan Zee;2010;;
6469;Voorne aan Zee;2011;;
6470;Voorne aan Zee;2012;;
6471;Voorne aan Zee;2013;;
6472;Voorne aan Zee;2014;;
6473;Voorne aan Zee;2015;;
6474;Voorne aan Zee;2016;;
6475;Voorne aan Zee;2017;;
6476;Voorne aan Zee;2018;;
6477;Voorne aan Zee;2019;;
6478;Voorne aan Zee;2020;;
6479;Voorne aan Zee;2021;;
6480;Voorne aan Zee;2022;;
6481;Voorne aan Zee;2023;630.0;1.0
6482;Voorschoten;2010;180.0;1.0
6483;Voorschoten;2011;190.0;1.0
6484;Voorschoten;2012;200.0;1.0
6485;Voorschoten;2013;200.0;1.0
6486;Voorschoten;2014;210.0;1.1
6487;Voorschoten;2015;190.0;1.0
6488;Voorschoten;2016;180.0;0.9
6489;Voorschoten;2017;170.0;0.9
6490;Voorschoten;2018;180.0;0.9
6491;Voorschoten;2019;180.0;0.9
6492;Voorschoten;2020;160.0;0.8
6493;Voorschoten;2021;160.0;0.8
6494;Voorschoten;2022;160.0;0.8
6495;Voorschoten;2023;150.0;0.7
6496;Voorst;2010;140.0;0.8
6497;Voorst;2011;170.0;0.9
6498;Voorst;2012;160.0;0.9
6499;Voorst;2013;170.0;0.9
6500;Voorst;2014;180.0;0.9
6501;Voorst;2015;180.0;0.9
6502;Voorst;2016;160.0;0.8
6503;Voorst;2017;140.0;0.7
6504;Voorst;2018;110.0;0.5
6505;Voorst;2019;90.0;0.5
6506;Voorst;2020;90.0;0.4
6507;Voorst;2021;80.0;0.4
6508;Voorst;2022;80.0;0.4
6509;Voorst;2023;80.0;0.4
6510;Vught;2010;240.0;1.2
6511;Vught;2011;270.0;1.4
6512;Vught;2012;280.0;1.4
6513;Vught;2013;300.0;1.5
6514;Vught;2014;320.0;1.6
6515;Vught;2015;280.0;1.3
6516;Vught;2016;220.0;1.1
6517;Vught;2017;220.0;1.1
6518;Vught;2018;210.0;1.0
6519;Vught;2019;150.0;0.7
6520;Vught;2020;130.0;0.6
6521;Vught;2021;140.0;0.6
6522;Vught;2022;140.0;0.6
6523;Vught;2023;170.0;0.6
6524;Waadhoeke;2010;;
6525;Waadhoeke;2011;;
6526;Waadhoeke;2012;;
6527;Waadhoeke;2013;;
6528;Waadhoeke;2014;;
6529;Waadhoeke;2015;;
6530;Waadhoeke;2016;;
6531;Waadhoeke;2017;;
6532;Waadhoeke;2018;420.0;1.1
6533;Waadhoeke;2019;390.0;1.1
6534;Waadhoeke;2020;340.0;0.9
6535;Waadhoeke;2021;290.0;0.8
6536;Waadhoeke;2022;270.0;0.7
6537;Waadhoeke;2023;280.0;0.7
6538;Waalre;2010;100.0;0.8
6539;Waalre;2011;110.0;0.9
6540;Waalre;2012;120.0;0.9
6541;Waalre;2013;120.0;0.9
6542;Waalre;2014;140.0;1.0
6543;Waalre;2015;130.0;0.9
6544;Waalre;2016;90.0;0.7
6545;Waalre;2017;80.0;0.6
6546;Waalre;2018;70.0;0.5
6547;Waalre;2019;70.0;0.5
6548;Waalre;2020;60.0;0.4
6549;Waalre;2021;60.0;0.4
6550;Waalre;2022;60.0;0.4
6551;Waalre;2023;60.0;0.4
6552;Waalwijk;2010;640.0;1.7
6553;Waalwijk;2011;680.0;1.8
6554;Waalwijk;2012;670.0;1.8
6555;Waalwijk;2013;720.0;1.9
6556;Waalwijk;2014;770.0;2.0
6557;Waalwijk;2015;740.0;2.0
6558;Waalwijk;2016;640.0;1.7
6559;Waalwijk;2017;570.0;1.5
6560;Waalwijk;2018;530.0;1.3
6561;Waalwijk;2019;500.0;1.3
6562;Waalwijk;2020;460.0;1.2
6563;Waalwijk;2021;440.0;1.1
6564;Waalwijk;2022;430.0;1.0
6565;Waalwijk;2023;470.0;1.1
6566;Waddinxveen;2010;240.0;1.2
6567;Waddinxveen;2011;270.0;1.3
6568;Waddinxveen;2012;240.0;1.2
6569;Waddinxveen;2013;250.0;1.2
6570;Waddinxveen;2014;300.0;1.5
6571;Waddinxveen;2015;310.0;1.5
6572;Waddinxveen;2016;300.0;1.4
6573;Waddinxveen;2017;270.0;1.3
6574;Waddinxveen;2018;270.0;1.2
6575;Waddinxveen;2019;270.0;1.2
6576;Waddinxveen;2020;240.0;1.0
6577;Waddinxveen;2021;230.0;0.9
6578;Waddinxveen;2022;230.0;0.9
6579;Waddinxveen;2023;260.0;1.0
6580;Wageningen;2010;340.0;1.1
6581;Wageningen;2011;290.0;0.9
6582;Wageningen;2012;290.0;0.9
6583;Wageningen;2013;300.0;1.0
6584;Wageningen;2014;290.0;0.9
6585;Wageningen;2015;330.0;1.0
6586;Wageningen;2016;320.0;1.0
6587;Wageningen;2017;290.0;0.9
6588;Wageningen;2018;240.0;0.7
6589;Wageningen;2019;200.0;0.6
6590;Wageningen;2020;200.0;0.6
6591;Wageningen;2021;190.0;0.6
6592;Wageningen;2022;190.0;0.5
6593;Wageningen;2023;190.0;0.5
6594;Wassenaar;2010;210.0;1.1
6595;Wassenaar;2011;220.0;1.1
6596;Wassenaar;2012;230.0;1.2
6597;Wassenaar;2013;210.0;1.1
6598;Wassenaar;2014;220.0;1.1
6599;Wassenaar;2015;210.0;1.0
6600;Wassenaar;2016;200.0;1.0
6601;Wassenaar;2017;180.0;0.9
6602;Wassenaar;2018;170.0;0.8
6603;Wassenaar;2019;170.0;0.8
6604;Wassenaar;2020;160.0;0.7
6605;Wassenaar;2021;150.0;0.7
6606;Wassenaar;2022;140.0;0.7
6607;Wassenaar;2023;150.0;0.7
6608;Waterland;2010;90.0;0.6
6609;Waterland;2011;90.0;0.6
6610;Waterland;2012;100.0;0.7
6611;Waterland;2013;100.0;0.7
6612;Waterland;2014;120.0;0.9
6613;Waterland;2015;110.0;0.8
6614;Waterland;2016;90.0;0.7
6615;Waterland;2017;90.0;0.6
6616;Waterland;2018;70.0;0.5
6617;Waterland;2019;60.0;0.5
6618;Waterland;2020;70.0;0.5
6619;Waterland;2021;70.0;0.5
6620;Waterland;2022;60.0;0.4
6621;Waterland;2023;60.0;0.4
6622;Weert;2010;640.0;1.6
6623;Weert;2011;680.0;1.7
6624;Weert;2012;660.0;1.7
6625;Weert;2013;660.0;1.7
6626;Weert;2014;630.0;1.6
6627;Weert;2015;540.0;1.3
6628;Weert;2016;460.0;1.1
6629;Weert;2017;460.0;1.1
6630;Weert;2018;440.0;1.1
6631;Weert;2019;400.0;1.0
6632;Weert;2020;350.0;0.8
6633;Weert;2021;330.0;0.8
6634;Weert;2022;370.0;0.9
6635;Weert;2023;380.0;0.9
6636;Weesp;2010;170.0;1.2
6637;Weesp;2011;250.0;1.7
6638;Weesp;2012;240.0;1.6
6639;Weesp;2013;270.0;1.8
6640;Weesp;2014;290.0;2.0
6641;Weesp;2015;270.0;1.8
6642;Weesp;2016;230.0;1.5
6643;Weesp;2017;190.0;1.3
6644;Weesp;2018;180.0;1.2
6645;Weesp;2019;180.0;1.1
6646;Weesp;2020;170.0;1.1
6647;Weesp;2021;160.0;1.0
6648;Weesp;2022;;
6649;Weesp;2023;;
6650;Werkendam;2010;200.0;1.0
6651;Werkendam;2011;200.0;1.0
6652;Werkendam;2012;210.0;1.0
6653;Werkendam;2013;190.0;0.9
6654;Werkendam;2014;200.0;1.0
6655;Werkendam;2015;190.0;0.9
6656;Werkendam;2016;180.0;0.8
6657;Werkendam;2017;180.0;0.8
6658;Werkendam;2018;170.0;0.8
6659;Werkendam;2019;;
6660;Werkendam;2020;;
6661;Werkendam;2021;;
6662;Werkendam;2022;;
6663;Werkendam;2023;;
6664;Wervershoof;2010;70.0;1.1
6665;Wervershoof;2011;;
6666;Wervershoof;2012;;
6667;Wervershoof;2013;;
6668;Wervershoof;2014;;
6669;Wervershoof;2015;;
6670;Wervershoof;2016;;
6671;Wervershoof;2017;;
6672;Wervershoof;2018;;
6673;Wervershoof;2019;;
6674;Wervershoof;2020;;
6675;Wervershoof;2021;;
6676;Wervershoof;2022;;
6677;Wervershoof;2023;;
6678;West Betuwe;2010;;
6679;West Betuwe;2011;;
6680;West Betuwe;2012;;
6681;West Betuwe;2013;;
6682;West Betuwe;2014;;
6683;West Betuwe;2015;;
6684;West Betuwe;2016;;
6685;West Betuwe;2017;;
6686;West Betuwe;2018;;
6687;West Betuwe;2019;310.0;0.8
6688;West Betuwe;2020;310.0;0.8
6689;West Betuwe;2021;310.0;0.7
6690;West Betuwe;2022;280.0;0.7
6691;West Betuwe;2023;280.0;0.7
6692;West Maas en Waal;2010;140.0;1.0
6693;West Maas en Waal;2011;160.0;1.1
6694;West Maas en Waal;2012;170.0;1.2
6695;West Maas en Waal;2013;170.0;1.1
6696;West Maas en Waal;2014;170.0;1.1
6697;West Maas en Waal;2015;150.0;1.0
6698;West Maas en Waal;2016;150.0;1.0
6699;West Maas en Waal;2017;140.0;0.9
6700;West Maas en Waal;2018;120.0;0.7
6701;West Maas en Waal;2019;90.0;0.6
6702;West Maas en Waal;2020;100.0;0.6
6703;West Maas en Waal;2021;90.0;0.6
6704;West Maas en Waal;2022;90.0;0.6
6705;West Maas en Waal;2023;100.0;0.6
6706;Westerkwartier;2010;;
6707;Westerkwartier;2011;;
6708;Westerkwartier;2012;;
6709;Westerkwartier;2013;;
6710;Westerkwartier;2014;;
6711;Westerkwartier;2015;;
6712;Westerkwartier;2016;;
6713;Westerkwartier;2017;;
6714;Westerkwartier;2018;;
6715;Westerkwartier;2019;420.0;0.8
6716;Westerkwartier;2020;400.0;0.8
6717;Westerkwartier;2021;340.0;0.7
6718;Westerkwartier;2022;320.0;0.6
6719;Westerkwartier;2023;340.0;0.6
6720;Westerveld;2010;150.0;1.0
6721;Westerveld;2011;170.0;1.1
6722;Westerveld;2012;180.0;1.2
6723;Westerveld;2013;180.0;1.2
6724;Westerveld;2014;180.0;1.2
6725;Westerveld;2015;190.0;1.2
6726;Westerveld;2016;150.0;1.0
6727;Westerveld;2017;130.0;0.8
6728;Westerveld;2018;130.0;0.8
6729;Westerveld;2019;90.0;0.6
6730;Westerveld;2020;90.0;0.5
6731;Westerveld;2021;70.0;0.4
6732;Westerveld;2022;60.0;0.4
6733;Westerveld;2023;70.0;0.4
6734;Westervoort;2010;250.0;2.1
6735;Westervoort;2011;260.0;2.2
6736;Westervoort;2012;250.0;2.1
6737;Westervoort;2013;230.0;1.9
6738;Westervoort;2014;240.0;2.0
6739;Westervoort;2015;240.0;2.0
6740;Westervoort;2016;210.0;1.7
6741;Westervoort;2017;170.0;1.4
6742;Westervoort;2018;150.0;1.2
6743;Westervoort;2019;140.0;1.1
6744;Westervoort;2020;130.0;1.1
6745;Westervoort;2021;120.0;1.0
6746;Westervoort;2022;120.0;0.9
6747;Westervoort;2023;110.0;0.9
6748;Westerwolde;2010;;
6749;Westerwolde;2011;;
6750;Westerwolde;2012;;
6751;Westerwolde;2013;;
6752;Westerwolde;2014;;
6753;Westerwolde;2015;;
6754;Westerwolde;2016;;
6755;Westerwolde;2017;;
6756;Westerwolde;2018;390.0;1.9
6757;Westerwolde;2019;330.0;1.5
6758;Westerwolde;2020;320.0;1.5
6759;Westerwolde;2021;280.0;1.3
6760;Westerwolde;2022;290.0;1.3
6761;Westerwolde;2023;270.0;1.2
6762;Westland;2010;690.0;0.9
6763;Westland;2011;760.0;1.0
6764;Westland;2012;800.0;1.0
6765;Westland;2013;810.0;1.0
6766;Westland;2014;870.0;1.1
6767;Westland;2015;850.0;1.0
6768;Westland;2016;680.0;0.8
6769;Westland;2017;600.0;0.7
6770;Westland;2018;610.0;0.7
6771;Westland;2019;610.0;0.7
6772;Westland;2020;570.0;0.6
6773;Westland;2021;540.0;0.6
6774;Westland;2022;530.0;0.6
6775;Westland;2023;600.0;0.6
6776;Weststellingwerf;2010;310.0;1.5
6777;Weststellingwerf;2011;380.0;1.8
6778;Weststellingwerf;2012;370.0;1.8
6779;Weststellingwerf;2013;360.0;1.8
6780;Weststellingwerf;2014;390.0;1.9
6781;Weststellingwerf;2015;370.0;1.8
6782;Weststellingwerf;2016;350.0;1.7
6783;Weststellingwerf;2017;340.0;1.6
6784;Weststellingwerf;2018;300.0;1.4
6785;Weststellingwerf;2019;260.0;1.2
6786;Weststellingwerf;2020;210.0;1.0
6787;Weststellingwerf;2021;200.0;0.9
6788;Weststellingwerf;2022;190.0;0.9
6789;Weststellingwerf;2023;200.0;0.9
6790;Westvoorne;2010;70.0;0.6
6791;Westvoorne;2011;90.0;0.8
6792;Westvoorne;2012;90.0;0.8
6793;Westvoorne;2013;100.0;0.9
6794;Westvoorne;2014;110.0;1.0
6795;Westvoorne;2015;110.0;0.9
6796;Westvoorne;2016;100.0;0.8
6797;Westvoorne;2017;110.0;0.9
6798;Westvoorne;2018;100.0;0.8
6799;Westvoorne;2019;80.0;0.7
6800;Westvoorne;2020;80.0;0.7
6801;Westvoorne;2021;60.0;0.5
6802;Westvoorne;2022;80.0;0.6
6803;Westvoorne;2023;;
6804;Wierden;2010;180.0;1.0
6805;Wierden;2011;180.0;1.0
6806;Wierden;2012;150.0;0.8
6807;Wierden;2013;130.0;0.7
6808;Wierden;2014;150.0;0.8
6809;Wierden;2015;140.0;0.8
6810;Wierden;2016;130.0;0.7
6811;Wierden;2017;120.0;0.6
6812;Wierden;2018;100.0;0.5
6813;Wierden;2019;90.0;0.5
6814;Wierden;2020;90.0;0.5
6815;Wierden;2021;70.0;0.4
6816;Wierden;2022;80.0;0.4
6817;Wierden;2023;70.0;0.4
6818;Wieringen;2010;80.0;1.1
6819;Wieringen;2011;80.0;1.2
6820;Wieringen;2012;;
6821;Wieringen;2013;;
6822;Wieringen;2014;;
6823;Wieringen;2015;;
6824;Wieringen;2016;;
6825;Wieringen;2017;;
6826;Wieringen;2018;;
6827;Wieringen;2019;;
6828;Wieringen;2020;;
6829;Wieringen;2021;;
6830;Wieringen;2022;;
6831;Wieringen;2023;;
6832;Wieringermeer;2010;130.0;1.3
6833;Wieringermeer;2011;160.0;1.7
6834;Wieringermeer;2012;;
6835;Wieringermeer;2013;;
6836;Wieringermeer;2014;;
6837;Wieringermeer;2015;;
6838;Wieringermeer;2016;;
6839;Wieringermeer;2017;;
6840;Wieringermeer;2018;;
6841;Wieringermeer;2019;;
6842;Wieringermeer;2020;;
6843;Wieringermeer;2021;;
6844;Wieringermeer;2022;;
6845;Wieringermeer;2023;;
6846;Wijchen;2010;410.0;1.3
6847;Wijchen;2011;480.0;1.5
6848;Wijchen;2012;490.0;1.5
6849;Wijchen;2013;480.0;1.5
6850;Wijchen;2014;490.0;1.5
6851;Wijchen;2015;370.0;1.1
6852;Wijchen;2016;300.0;0.9
6853;Wijchen;2017;300.0;0.9
6854;Wijchen;2018;270.0;0.8
6855;Wijchen;2019;250.0;0.8
6856;Wijchen;2020;250.0;0.7
6857;Wijchen;2021;230.0;0.7
6858;Wijchen;2022;220.0;0.7
6859;Wijchen;2023;230.0;0.7
6860;Wijdemeren;2010;110.0;0.6
6861;Wijdemeren;2011;140.0;0.7
6862;Wijdemeren;2012;160.0;0.9
6863;Wijdemeren;2013;180.0;1.0
6864;Wijdemeren;2014;190.0;1.0
6865;Wijdemeren;2015;180.0;1.0
6866;Wijdemeren;2016;170.0;0.9
6867;Wijdemeren;2017;150.0;0.8
6868;Wijdemeren;2018;150.0;0.8
6869;Wijdemeren;2019;140.0;0.7
6870;Wijdemeren;2020;150.0;0.8
6871;Wijdemeren;2021;120.0;0.6
6872;Wijdemeren;2022;120.0;0.6
6873;Wijdemeren;2023;120.0;0.6
6874;Wijk bij Duurstede;2010;160.0;0.9
6875;Wijk bij Duurstede;2011;200.0;1.1
6876;Wijk bij Duurstede;2012;210.0;1.2
6877;Wijk bij Duurstede;2013;230.0;1.2
6878;Wijk bij Duurstede;2014;230.0;1.2
6879;Wijk bij Duurstede;2015;210.0;1.2
6880;Wijk bij Duurstede;2016;200.0;1.1
6881;Wijk bij Duurstede;2017;200.0;1.1
6882;Wijk bij Duurstede;2018;170.0;0.9
6883;Wijk bij Duurstede;2019;160.0;0.8
6884;Wijk bij Duurstede;2020;130.0;0.7
6885;Wijk bij Duurstede;2021;110.0;0.6
6886;Wijk bij Duurstede;2022;110.0;0.6
6887;Wijk bij Duurstede;2023;120.0;0.6
6888;Winsum;2010;160.0;1.5
6889;Winsum;2011;130.0;1.2
6890;Winsum;2012;110.0;1.0
6891;Winsum;2013;100.0;0.9
6892;Winsum;2014;100.0;0.9
6893;Winsum;2015;90.0;0.8
6894;Winsum;2016;90.0;0.8
6895;Winsum;2017;90.0;0.8
6896;Winsum;2018;80.0;0.7
6897;Winsum;2019;;
6898;Winsum;2020;;
6899;Winsum;2021;;
6900;Winsum;2022;;
6901;Winsum;2023;;
6902;Winterswijk;2010;370.0;1.6
6903;Winterswijk;2011;340.0;1.5
6904;Winterswijk;2012;330.0;1.4
6905;Winterswijk;2013;290.0;1.3
6906;Winterswijk;2014;320.0;1.4
6907;Winterswijk;2015;350.0;1.5
6908;Winterswijk;2016;330.0;1.4
